"","uni","metric","metrix","stage","col","barefoot2025.bad15.005","pval"
"66","nTau1.6.0","nTau1","10","6","1",1.29729878673907,2.05668796954959e-10
"67","nTau2.6.0","nTau2","11","6","1",1.60461278675844,7.46538096896515e-15
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2290.04559044057,1.79011596173752e-81
"70","Fo.6.0","Fo","14","6","1",2026.47005449434,4.22254201907226e-65
"71","Quant.7.0","Quant","1","7","1",0.119687149198248,3.15027119893251e-65
"72","Sigma.7.0","Sigma","2","7","1",4.15530698263604,1.30159377473773e-22
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",764.98344362223,4.22216121244484e-13
"75","Tau2.7.0","Tau2","5","7","1",2829442.72530173,1.03142477756364e-14
"76","NPQ.7.0","NPQ","6","7","1",0.420707111092897,8.85521454470699e-84
"77","qP.7.0","qP","7","7","1",0.540908968148298,6.30054239786502e-65
"78","ABQ.7.0","ABQ","8","7","1",0.369189519285379,1.30159377473773e-22
"79","qm.7.0","qm","9","7","1",0.628009116946236,3.15027119893251e-65
"80","nTau1.7.0","nTau1","10","7","1",1.0656561487164,4.22216121244484e-13
"81","nTau2.7.0","nTau2","11","7","1",1.87567419938649,1.03142477756364e-14
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2115.21837181573,8.85521454470699e-84
"84","Fo.7.0","Fo","14","7","1",1862.05391496134,6.30054239786502e-65
"85","Quant.8.0","Quant","1","8","1",0.124261111381017,3.49714496803184e-64
"86","Sigma.8.0","Sigma","2","8","1",4.2802863883875,1.0639981859951e-21
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",785.317089907643,1.21821003387113e-13
"89","Tau2.8.0","Tau2","5","8","1",2697995.06930011,4.40138698393423e-13
"90","NPQ.8.0","NPQ","6","8","1",0.53004806195289,1.40044542385165e-82
"91","qP.8.0","qP","7","8","1",0.608129322669997,6.99428993606369e-64
"92","ABQ.8.0","ABQ","8","8","1",0.35021659638198,1.0639981859951e-21
"93","qm.8.0","qm","9","8","1",0.613793119298869,3.49714496803184e-64
"94","nTau1.8.0","nTau1","10","8","1",1.09398182735759,1.21821003387113e-13
"95","nTau2.8.0","nTau2","11","8","1",1.78853584711404,4.40138698393423e-13
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",1964.05972928546,1.40044542385165e-82
"98","Fo.8.0","Fo","14","8","1",1720.00348450575,6.99428993606369e-64
"99","Quant.9.0","Quant","1","9","1",0.126556222302149,1.69611648437383e-65
"100","Sigma.9.0","Sigma","2","9","1",3.95522843108736,2.39226645914654e-24
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",808.648469827,2.18361499337466e-14
"103","Tau2.9.0","Tau2","5","9","1",2876342.34212975,6.8609712041833e-13
"104","NPQ.9.0","NPQ","6","9","1",0.622435119603863,7.12371687052411e-84
"105","qP.9.0","qP","7","9","1",0.656489021114122,3.39223296874765e-65
"106","ABQ.9.0","ABQ","8","9","1",0.399563122922971,2.39226645914654e-24
"107","qm.9.0","qm","9","9","1",0.606659852745378,1.69611648437383e-65
"108","nTau1.9.0","nTau1","10","9","1",1.12648348301614,2.18361499337466e-14
"109","nTau2.9.0","nTau2","11","9","1",1.90676456232573,6.8609712041833e-13
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",1852.21938679845,7.12371687052411e-84
"112","Fo.9.0","Fo","14","9","1",1617.80949833044,3.39223296874765e-65
"113","Quant.10.0","Quant","1","10","1",0.206591010072862,1.12081156418605e-61
"114","Sigma.10.0","Sigma","2","10","1",4.34649643602042,1.01907953082279e-33
"115","Connect.10.0","Connect","3","10","1",0,1
"116","Tau1.10.0","Tau1","4","10","1",804.425621972082,3.01051401267192e-16
"117","Tau2.10.0","Tau2","5","10","1",1528646.40088242,1.02285677478563e-12
"118","NPQ.10.0","NPQ","6","10","1",0.919393130378796,2.22705443773521e-85
"119","qP.10.0","qP","7","10","1",0.834231042028787,2.2416231283721e-61
"120","ABQ.10.0","ABQ","8","10","1",0.340165355366578,1.01907953082279e-33
"121","qm.10.0","qm","9","10","1",0.357909576903036,1.12081156418605e-61
"122","nTau1.10.0","nTau1","10","10","1",1.12060086709915,3.01051401267192e-16
"123","nTau2.10.0","nTau2","11","10","1",1.01335948187974,1.02285677478563e-12
"124","nCon.10.0","nCon","12","10","1",0,1
"125","Fm.10.0","Fm","13","10","1",1565.65413035519,2.22705443773521e-85
"126","Fo.10.0","Fo","14","10","1",1242.20406214036,2.2416231283721e-61
"127","Quant.11.0","Quant","1","11","1",0.217250947377263,2.46417324948789e-58
"128","Sigma.11.0","Sigma","2","11","1",4.30575605435432,1.30505468028494e-31
"129","Connect.11.0","Connect","3","11","1",0.0566882117947706,0.363227512090905
"130","Tau1.11.0","Tau1","4","11","1",826.090929190078,9.73728753702206e-16
"131","Tau2.11.0","Tau2","5","11","1",1405776.49608466,3.17208007312491e-12
"132","NPQ.11.0","NPQ","6","11","1",0.897828543527552,8.25479820830037e-82
"133","qP.11.0","qP","7","11","1",0.835539262780121,4.92834649897577e-58
"134","ABQ.11.0","ABQ","8","11","1",0.346350087289075,1.30505468028494e-31
"135","qm.11.0","qm","9","11","1",0.324778204673642,2.46417324948789e-58
"136","nTau1.11.0","nTau1","10","11","1",1.15078160897425,9.73728753702206e-16
"137","nTau2.11.0","nTau2","11","11","1",0.931907431887937,3.17208007312491e-12
"138","nCon.11.0","nCon","12","11","1",0.281951332107838,0.363227512090905
"139","Fm.11.0","Fm","13","11","1",1583.44429616769,8.25479820830037e-82
"140","Fo.11.0","Fo","14","11","1",1239.43952270614,4.92834649897577e-58
"141","Quant.12.0","Quant","1","12","1",0.222811744354197,1.28630672924528e-60
"142","Sigma.12.0","Sigma","2","12","1",4.45673226180129,8.26368479850819e-35
"143","Connect.12.0","Connect","3","12","1",0.0295572529479923,0.56876149260316
"144","Tau1.12.0","Tau1","4","12","1",885.215923009391,3.0992159869328e-16
"145","Tau2.12.0","Tau2","5","12","1",1441633.52277746,5.25340508922789e-12
"146","NPQ.12.0","NPQ","6","12","1",0.870689503293657,4.13027288769791e-85
"147","qP.12.0","qP","7","12","1",0.831257510442283,2.57261345849055e-60
"148","ABQ.12.0","ABQ","8","12","1",0.323430631664241,8.26368479850819e-35
"149","qm.12.0","qm","9","12","1",0.307495097909142,1.28630672924528e-60
"150","nTau1.12.0","nTau1","10","12","1",1.23314536956497,3.0992159869328e-16
"151","nTau2.12.0","nTau2","11","12","1",0.955677518920617,5.25340508922789e-12
"152","nCon.12.0","nCon","12","12","1",0.147009520644353,0.56876149260316
"153","Fm.12.0","Fm","13","12","1",1606.41612467593,4.13027288769791e-85
"154","Fo.12.0","Fo","14","12","1",1248.48774577818,2.57261345849055e-60
"155","Quant.13.0","Quant","1","13","1",0.225028094126829,1.4243596966658e-61
"156","Sigma.13.0","Sigma","2","13","1",4.30139151223941,2.23134591037463e-36
"157","Connect.13.0","Connect","3","13","1",0.0754253249575789,0.106741150529662
"158","Tau1.13.0","Tau1","4","13","1",765.550875839996,9.40418430101885e-17
"159","Tau2.13.0","Tau2","5","13","1",1323519.09158024,3.33961856625664e-13
"160","NPQ.13.0","NPQ","6","13","1",0.847617201179312,1.24080751808008e-85
"161","qP.13.0","qP","7","13","1",0.825585666093687,2.8487193933316e-61
"162","ABQ.13.0","ABQ","8","13","1",0.347012661419245,2.23134591037463e-36
"163","qm.13.0","qm","9","13","1",0.300606623126338,1.4243596966658e-61
"164","nTau1.13.0","nTau1","10","13","1",1.06644660717257,9.40418430101885e-17
"165","nTau2.13.0","nTau2","11","13","1",0.87737793392081,3.33961856625664e-13
"166","nCon.13.0","nCon","12","13","1",0.375144499590967,0.106741150529662
"167","Fm.13.0","Fm","13","13","1",1626.4764045468,1.24080751808008e-85
"168","Fo.13.0","Fo","14","13","1",1260.47351908937,2.8487193933316e-61
"169","Quant.14.0","Quant","1","14","1",0.227643883124016,2.58664690837825e-60
"170","Sigma.14.0","Sigma","2","14","1",4.42593382546725,3.97342262517996e-35
"171","Connect.14.0","Connect","3","14","1",0.0365976753115186,0.470692300594155
"172","Tau1.14.0","Tau1","4","14","1",776.413861090216,1.60205000201858e-16
"173","Tau2.14.0","Tau2","5","14","1",1251323.97197995,1.13143845875542e-13
"174","NPQ.14.0","NPQ","6","14","1",0.83104919342064,7.05563672889413e-85
"175","qP.14.0","qP","7","14","1",0.822220062082013,5.1732938167565e-60
"176","ABQ.14.0","ABQ","8","14","1",0.328106092830003,3.97342262517996e-35
"177","qm.14.0","qm","9","14","1",0.292476680476156,2.58664690837825e-60
"178","nTau1.14.0","nTau1","10","14","1",1.08157923144284,1.60205000201858e-16
"179","nTau2.14.0","nTau2","11","14","1",0.829518854836097,1.13143845875542e-13
"180","nCon.14.0","nCon","12","14","1",0.182026615048117,0.470692300594155
"181","Fm.14.0","Fm","13","14","1",1641.19336233616,7.05563672889413e-85
"182","Fo.14.0","Fo","14","14","1",1267.5857323766,5.1732938167565e-60
"183","Quant.15.0","Quant","1","15","1",0.229140230982495,2.26804172828776e-61
"184","Sigma.15.0","Sigma","2","15","1",4.4241032868121,6.89034215568324e-37
"185","Connect.15.0","Connect","3","15","1",0.0556267637390855,0.219545293113593
"186","Tau1.15.0","Tau1","4","15","1",748.859707252641,1.96388751023958e-19
"187","Tau2.15.0","Tau2","5","15","1",1247550.446968,1.11246554602594e-15
"188","NPQ.15.0","NPQ","6","15","1",0.808036753432707,3.16871166949496e-86
"189","qP.15.0","qP","7","15","1",0.815762289409147,4.53608345657553e-61
"190","ABQ.15.0","ABQ","8","15","1",0.328383983963882,6.89034215568324e-37
"191","qm.15.0","qm","9","15","1",0.287825991033221,2.26804172828776e-61
"192","nTau1.15.0","nTau1","10","15","1",1.04319506286443,1.96388751023958e-19
"193","nTau2.15.0","nTau2","11","15","1",0.827017336271199,1.11246554602594e-15
"194","nCon.15.0","nCon","12","15","1",0.276671985947703,0.219545293113593
"195","Fm.15.0","Fm","13","15","1",1662.08224287891,3.16871166949496e-86
"196","Fo.15.0","Fo","14","15","1",1281.23233383374,4.53608345657553e-61
"197","Quant.16.0","Quant","1","16","1",0.106559212246512,1.85853603924736e-65
"198","Sigma.16.0","Sigma","2","16","1",3.99202445347321,2.03993029705104e-17
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",536.176796094962,1.14483928094106e-11
"201","Tau2.16.0","Tau2","5","16","1",3230222.72023496,6.9849301879231e-13
"202","NPQ.16.0","NPQ","6","16","1",0.510525349615571,3.70794992544756e-80
"203","qP.16.0","qP","7","16","1",0.580944536995378,3.71707207849472e-65
"204","ABQ.16.0","ABQ","8","16","1",0.393977177849215,2.03993029705104e-17
"205","qm.16.0","qm","9","16","1",0.668811098546296,1.85853603924736e-65
"206","nTau1.16.0","nTau1","10","16","1",0.746918255971849,1.14483928094106e-11
"207","nTau2.16.0","nTau2","11","16","1",2.14135644465842,6.9849301879231e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",1989.44412493159,3.70794992544756e-80
"210","Fo.16.0","Fo","14","16","1",1777.45052617043,3.71707207849472e-65
"211","Quant.17.0","Quant","1","17","1",0.102179348619107,1.69874475490778e-67
"212","Sigma.17.0","Sigma","2","17","1",3.78980071285914,1.45961812222322e-18
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",555.172764322947,2.65656703835381e-11
"215","Tau2.17.0","Tau2","5","17","1",3243171.60662849,8.11579165937369e-13
"216","NPQ.17.0","NPQ","6","17","1",0.631730085450673,2.71288063826096e-81
"217","qP.17.0","qP","7","17","1",0.639605453495254,3.39748950981554e-67
"218","ABQ.17.0","ABQ","8","17","1",0.42467643919422,1.45961812222322e-18
"219","qm.17.0","qm","9","17","1",0.682423832656244,1.69874475490778e-67
"220","nTau1.17.0","nTau1","10","17","1",0.773380489255124,2.65656703835381e-11
"221","nTau2.17.0","nTau2","11","17","1",2.14994042902466,8.11579165937369e-13
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",1841.66842858876,2.71288063826096e-81
"224","Fo.17.0","Fo","14","17","1",1653.48794818318,3.39748950981554e-67
"225","Quant.18.0","Quant","1","18","1",0.102122239619128,1.17068002839189e-64
"226","Sigma.18.0","Sigma","2","18","1",4.07540394853453,1.54479240109756e-15
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",568.013647054061,4.65317641220193e-10
"229","Tau2.18.0","Tau2","5","18","1",3673327.24738466,5.36938692539113e-10
"230","NPQ.18.0","NPQ","6","18","1",0.734285555844689,2.5523906832967e-79
"231","qP.18.0","qP","7","18","1",0.685828413098752,2.34136005678377e-64
"232","ABQ.18.0","ABQ","8","18","1",0.381319470589278,1.54479240109756e-15
"233","qm.18.0","qm","9","18","1",0.682601328966205,1.17068002839189e-64
"234","nTau1.18.0","nTau1","10","18","1",0.791268413172226,4.65317641220193e-10
"235","nTau2.18.0","nTau2","11","18","1",2.43509617007287,5.36938692539113e-10
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",1732.76296525995,2.5523906832967e-79
"238","Fo.18.0","Fo","14","18","1",1555.80933051852,2.34136005678377e-64
"239","Quant.19.0","Quant","1","19","1",0.0983750508613989,8.89182718653921e-66
"240","Sigma.19.0","Sigma","2","19","1",3.99454427709761,2.12784683768481e-16
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",707.821111486712,1.71789560043076e-10
"243","Tau2.19.0","Tau2","5","19","1",3845188.48569264,1.66670475616948e-09
"244","NPQ.19.0","NPQ","6","19","1",0.835311645331774,1.40305933137571e-80
"245","qP.19.0","qP","7","19","1",0.723451396172428,1.77836543730784e-65
"246","ABQ.19.0","ABQ","8","19","1",0.393594647470962,2.12784683768481e-16
"247","qm.19.0","qm","9","19","1",0.694247692542365,8.89182718653921e-66
"248","nTau1.19.0","nTau1","10","19","1",0.98602646362577,1.71789560043076e-10
"249","nTau2.19.0","nTau2","11","19","1",2.54902520906217,1.66670475616948e-09
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",1637.3817438562,1.40305933137571e-80
"252","Fo.19.0","Fo","14","19","1",1476.30423152482,1.77836543730784e-65
"253","Quant.20.0","Quant","1","20","1",0.106016682467074,1.67560103135798e-65
"254","Sigma.20.0","Sigma","2","20","1",3.83670988749737,6.45660204169539e-17
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",563.660642118762,1.29149567698337e-10
"257","Tau2.20.0","Tau2","5","20","1",4084419.47116165,2.13152841508764e-09
"258","NPQ.20.0","NPQ","6","20","1",0.930646243727896,3.58076736568103e-79
"259","qP.20.0","qP","7","20","1",0.763577058368198,3.35120206271591e-65
"260","ABQ.20.0","ABQ","8","20","1",0.417555232716065,6.45660204169539e-17
"261","qm.20.0","qm","9","20","1",0.67049729571189,1.67560103135798e-65
"262","nTau1.20.0","nTau1","10","20","1",0.785204482621351,1.29149567698337e-10
"263","nTau2.20.0","nTau2","11","20","1",2.70761452529941,2.13152841508764e-09
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1556.52843814119,3.58076736568103e-79
"266","Fo.20.0","Fo","14","20","1",1391.51045696381,3.35120206271591e-65
"267","Quant.21.0","Quant","1","21","1",0.0928434981251691,6.59123324918253e-67
"268","Sigma.21.0","Sigma","2","21","1",3.75895438751141,5.46972926407696e-17
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",491.100743404785,5.54512740169904e-10
"271","Tau2.21.0","Tau2","5","21","1",3561466.25175527,2.10834108014732e-10
"272","NPQ.21.0","NPQ","6","21","1",1.03590207240092,2.50077838436381e-81
"273","qP.21.0","qP","7","21","1",0.788419184314306,1.3182466498365e-66
"274","ABQ.21.0","ABQ","8","21","1",0.429359170314252,5.46972926407696e-17
"275","qm.21.0","qm","9","21","1",0.711439907419171,6.59123324918253e-67
"276","nTau1.21.0","nTau1","10","21","1",0.684125298673713,5.54512740169904e-10
"277","nTau2.21.0","nTau2","11","21","1",2.36094206843883,2.10834108014732e-10
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1476.05615372701,2.50077838436381e-81
"280","Fo.21.0","Fo","14","21","1",1339.01393698581,1.3182466498365e-66
"281","Quant.22.0","Quant","1","22","1",0.103134451532103,1.46151116245293e-65
"282","Sigma.22.0","Sigma","2","22","1",3.98962046639193,1.25297981608886e-16
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",580.278630631038,4.93926961089448e-10
"285","Tau2.22.0","Tau2","5","22","1",4060257.11718224,2.22697611269342e-10
"286","NPQ.22.0","NPQ","6","22","1",1.12655483094258,5.9551642387915e-80
"287","qP.22.0","qP","7","22","1",0.822312347615891,2.92302232490586e-65
"288","ABQ.22.0","ABQ","8","22","1",0.394342123267859,1.25297981608886e-16
"289","qm.22.0","qm","9","22","1",0.679455347080371,1.46151116245293e-65
"290","nTau1.22.0","nTau1","10","22","1",0.808354083812132,4.93926961089448e-10
"291","nTau2.22.0","nTau2","11","22","1",2.69159698815319,2.22697611269342e-10
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1413.13345822405,5.9551642387915e-80
"294","Fo.22.0","Fo","14","22","1",1267.39071406845,2.92302232490586e-65
"295","Quant.23.0","Quant","1","23","1",0.265829413464381,1.30956759807177e-57
"296","Sigma.23.0","Sigma","2","23","1",4.45777988135216,1.36436543577309e-36
"297","Connect.23.0","Connect","3","23","1",0,1
"298","Tau1.23.0","Tau1","4","23","1",796.84359467198,3.49292970687231e-17
"299","Tau2.23.0","Tau2","5","23","1",1223049.92435458,1.09226035174676e-12
"300","NPQ.23.0","NPQ","6","23","1",1.47366280401051,9.12896142957459e-84
"301","qP.23.0","qP","7","23","1",1,2.61913519614354e-57
"302","ABQ.23.0","ABQ","8","23","1",0.323271594222421,1.36436543577309e-36
"303","qm.23.0","qm","9","23","1",0.173795023787513,1.30956759807177e-57
"304","nTau1.23.0","nTau1","10","23","1",1.11003876398509,3.49292970687231e-17
"305","nTau2.23.0","nTau2","11","23","1",0.810775622761139,1.09226035174676e-12
"306","nCon.23.0","nCon","12","23","1",0,1
"307","Fm.23.0","Fm","13","23","1",1214.84050998415,9.12896142957459e-84
"308","Fo.23.0","Fo","14","23","1",891.900169762292,2.61913519614354e-57
"309","Quant.24.0","Quant","1","24","1",0.269045503426284,4.42225797927102e-57
"310","Sigma.24.0","Sigma","2","24","1",4.60987094751318,3.19343027404608e-37
"311","Connect.24.0","Connect","3","24","1",0.0312815288408419,0.488803052499774
"312","Tau1.24.0","Tau1","4","24","1",710.278292941991,5.64635401434452e-18
"313","Tau2.24.0","Tau2","5","24","1",1348364.62812067,2.84923125563474e-11
"314","NPQ.24.0","NPQ","6","24","1",1.36566629531893,6.3276917478428e-84
"315","qP.24.0","qP","7","24","1",0.982665533240942,8.84451595854204e-57
"316","ABQ.24.0","ABQ","8","24","1",0.300182893686374,3.19343027404608e-37
"317","qm.24.0","qm","9","24","1",0.163799329572031,4.42225797927102e-57
"318","nTau1.24.0","nTau1","10","24","1",0.989449427283559,5.64635401434452e-18
"319","nTau2.24.0","nTau2","11","24","1",0.89384836162803,2.84923125563474e-11
"320","nCon.24.0","nCon","12","24","1",0.155585587334733,0.488803052499774
"321","Fm.24.0","Fm","13","24","1",1270.29995240635,6.3276917478428e-84
"322","Fo.24.0","Fo","14","24","1",928.531462208799,8.84451595854204e-57
"323","Quant.25.0","Quant","1","25","1",0.28155328110858,2.71740810949029e-58
"324","Sigma.25.0","Sigma","2","25","1",4.61633877386726,1.30111686332501e-39
"325","Connect.25.0","Connect","3","25","1",0.0464682417802456,0.238333267757498
"326","Tau1.25.0","Tau1","4","25","1",755.671528666296,2.6063148753317e-17
"327","Tau2.25.0","Tau2","5","25","1",1187488.42716157,1.36569635343784e-11
"328","NPQ.25.0","NPQ","6","25","1",1.24416972009136,2.35021883445921e-85
"329","qP.25.0","qP","7","25","1",0.966803032450429,5.43481621898058e-58
"330","ABQ.25.0","ABQ","8","25","1",0.299201023353172,1.30111686332501e-39
"331","qm.25.0","qm","9","25","1",0.124924819683166,2.71740810949029e-58
"332","nTau1.25.0","nTau1","10","25","1",1.05268423473336,2.6063148753317e-17
"333","nTau2.25.0","nTau2","11","25","1",0.787201446058422,1.36569635343784e-11
"334","nCon.25.0","nCon","12","25","1",0.231120055754837,0.238333267757498
"335","Fm.25.0","Fm","13","25","1",1339.07242195149,2.35021883445921e-85
"336","Fo.25.0","Fo","14","25","1",962.052187909036,5.43481621898058e-58
"337","Quant.26.0","Quant","1","26","1",0.282943884467243,2.60205646057136e-57
"338","Sigma.26.0","Sigma","2","26","1",4.92960261380533,1.4370146050388e-39
"339","Connect.26.0","Connect","3","26","1",0.110318130111252,0.00553222790379766
"340","Tau1.26.0","Tau1","4","26","1",678.7930766574,1.73187238414491e-16
"341","Tau2.26.0","Tau2","5","26","1",984683.276779663,2.89129496732764e-13
"342","NPQ.26.0","NPQ","6","26","1",1.1586894110309,3.45692541488177e-85
"343","qP.26.0","qP","7","26","1",0.949691719948858,5.20411292114272e-57
"344","ABQ.26.0","ABQ","8","26","1",0.251644942830697,1.4370146050388e-39
"345","qm.26.0","qm","9","26","1",0.12060278699351,2.60205646057136e-57
"346","nTau1.26.0","nTau1","10","26","1",0.945589112910653,1.73187238414491e-16
"347","nTau2.26.0","nTau2","11","26","1",0.652759287299588,2.89129496732764e-13
"348","nCon.26.0","nCon","12","26","1",0.548691566654476,0.00553222790379766
"349","Fm.26.0","Fm","13","26","1",1392.09733785549,3.45692541488177e-85
"350","Fo.26.0","Fo","14","26","1",998.211909526147,5.20411292114272e-57
"351","Quant.27.0","Quant","1","27","1",0.291140711444063,1.72721400270877e-58
"352","Sigma.27.0","Sigma","2","27","1",5.02316003852561,1.46905521891162e-41
"353","Connect.27.0","Connect","3","27","1",0.0919367230528137,0.0107715415754694
"354","Tau1.27.0","Tau1","4","27","1",681.926963670288,3.4906281588441e-17
"355","Tau2.27.0","Tau2","5","27","1",998797.700479599,4.56393055660535e-13
"356","NPQ.27.0","NPQ","6","27","1",1.08837190605934,9.79797321307199e-87
