"","uni","metric","metrix","stage","col","barefoot2025.bad27.005","pval"
"46","Tau1.5.0","Tau1","4","5","1",1095.23311234528,9.86165917883428e-11
"47","Tau2.5.0","Tau2","5","5","1",2470996.83893489,1.36413971706614e-16
"48","NPQ.5.0","NPQ","6","5","1",0.112431191405603,1.19425304444856e-81
"49","qP.5.0","qP","7","5","1",0.310133161819182,1.09079310136981e-63
"50","ABQ.5.0","ABQ","8","5","1",0.199415036294053,8.87707211231477e-19
"51","qm.5.0","qm","9","5","1",0.644323091017451,5.45396550684906e-64
"52","nTau1.5.0","nTau1","10","5","1",1.9920816818821,9.86165917883428e-11
"53","nTau2.5.0","nTau2","11","5","1",1.5170946989307,1.36413971706614e-16
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",2728.635740614,1.19425304444856e-81
"56","Fo.5.0","Fo","14","5","1",2419.51197056385,1.09079310136981e-63
"57","Quant.6.0","Quant","1","6","1",0.120366647295614,1.6664280187789e-63
"58","Sigma.6.0","Sigma","2","6","1",4.17247090883751,5.02713933680021e-20
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",978.425413881636,1.05885867495559e-10
"61","Tau2.6.0","Tau2","5","6","1",2286340.72423633,1.96157282919885e-14
"62","NPQ.6.0","NPQ","6","6","1",0.198434447828096,3.8600898974239e-81
"63","qP.6.0","qP","7","6","1",0.406590221386812,3.33285603755781e-63
"64","ABQ.6.0","ABQ","8","6","1",0.238902970495192,5.02713933680021e-20
"65","qm.6.0","qm","9","6","1",0.622101648919821,1.6664280187789e-63
"66","nTau1.6.0","nTau1","10","6","1",1.77962419334437,1.05885867495559e-10
"67","nTau2.6.0","nTau2","11","6","1",1.40372312017341,1.96157282919885e-14
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2532.82064225055,3.8600898974239e-81
"70","Fo.6.0","Fo","14","6","1",2227.95351334172,3.33285603755781e-63
"71","Quant.7.0","Quant","1","7","1",0.122319995794307,3.64553002063522e-65
"72","Sigma.7.0","Sigma","2","7","1",4.13348358091199,1.598104541058e-23
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",872.828738783999,1.35501603625469e-13
"75","Tau2.7.0","Tau2","5","7","1",2336933.52787846,8.70221202626251e-16
"76","NPQ.7.0","NPQ","6","7","1",0.279319851321749,3.24030028462772e-84
"77","qP.7.0","qP","7","7","1",0.479853937714721,7.29106004127043e-65
"78","ABQ.7.0","ABQ","8","7","1",0.246014617315687,1.598104541058e-23
"79","qm.7.0","qm","9","7","1",0.615968993459807,3.64553002063522e-65
"80","nTau1.7.0","nTau1","10","7","1",1.58755804801097,1.35501603625469e-13
"81","nTau2.7.0","nTau2","11","7","1",1.43478510819384,8.70221202626251e-16
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2372.68225354828,3.24030028462772e-84
"84","Fo.7.0","Fo","14","7","1",2082.45577027303,7.29106004127043e-65
"85","Quant.8.0","Quant","1","8","1",0.126874873911717,1.56454847612632e-64
"86","Sigma.8.0","Sigma","2","8","1",4.13323007700349,3.86998992087745e-23
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",854.833552170827,9.67208169536539e-14
"89","Tau2.8.0","Tau2","5","8","1",2261113.93770599,3.67656316961573e-15
"90","NPQ.8.0","NPQ","6","8","1",0.358427361673786,3.41183898470294e-83
"91","qP.8.0","qP","7","8","1",0.546043548332522,3.12909695225264e-64
"92","ABQ.8.0","ABQ","8","8","1",0.246060858757735,3.86998992087745e-23
"93","qm.8.0","qm","9","8","1",0.601668678807751,1.56454847612632e-64
"94","nTau1.8.0","nTau1","10","8","1",1.55482722458163,9.67208169536539e-14
"95","nTau2.8.0","nTau2","11","8","1",1.38823486720878,3.67656316961573e-15
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2234.50998815501,3.41183898470294e-83
"98","Fo.8.0","Fo","14","8","1",1951.00681515337,3.12909695225264e-64
"99","Quant.9.0","Quant","1","9","1",0.133180978842285,6.30503849173158e-64
"100","Sigma.9.0","Sigma","2","9","1",4.14982779761513,8.73718230292302e-24
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",816.52079260066,7.71778739458314e-15
"103","Tau2.9.0","Tau2","5","9","1",2388895.79169462,3.38749891784162e-15
"104","NPQ.9.0","NPQ","6","9","1",0.430511781690951,5.09832838594906e-83
"105","qP.9.0","qP","7","9","1",0.602285526909368,1.26100769834632e-63
"106","ABQ.9.0","ABQ","8","9","1",0.243033282022014,8.73718230292302e-24
"107","qm.9.0","qm","9","9","1",0.581870281921714,6.30503849173158e-64
"108","nTau1.9.0","nTau1","10","9","1",1.48514146941061,7.71778739458314e-15
"109","nTau2.9.0","nTau2","11","9","1",1.46668789080279,3.38749891784162e-15
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2121.91157506937,5.09832838594906e-83
"112","Fo.9.0","Fo","14","9","1",1839.31331448486,1.26100769834632e-63
"113","Quant.10.0","Quant","1","10","1",0.207384445188856,5.86514158125544e-62
"114","Sigma.10.0","Sigma","2","10","1",4.16545064252082,1.5039825365412e-34
"115","Connect.10.0","Connect","3","10","1",0.0606200709239625,0.247226458089147
"116","Tau1.10.0","Tau1","4","10","1",922.504759056301,2.44991439078255e-16
"117","Tau2.10.0","Tau2","5","10","1",1459272.19935426,2.47088357574365e-13
"118","NPQ.10.0","NPQ","6","10","1",0.665552177469423,5.17470757785597e-85
"119","qP.10.0","qP","7","10","1",0.801079983631475,1.17302831625109e-61
"120","ABQ.10.0","ABQ","8","10","1",0.240183531571998,1.5039825365412e-34
"121","qm.10.0","qm","9","10","1",0.348904022523175,5.86514158125544e-62
"122","nTau1.10.0","nTau1","10","10","1",1.67791204561917,2.44991439078255e-16
"123","nTau2.10.0","nTau2","11","10","1",0.895935633366312,2.47088357574365e-13
"124","nCon.10.0","nCon","12","10","1",0.267316416856743,0.247226458089147
"125","Fm.10.0","Fm","13","10","1",1822.47037883559,5.17470757785597e-85
"126","Fo.10.0","Fo","14","10","1",1444.51837044765,1.17302831625109e-61
"127","Quant.11.0","Quant","1","11","1",0.213804506268861,1.7377018232661e-61
"128","Sigma.11.0","Sigma","2","11","1",4.19192082569874,4.0435499570132e-35
"129","Connect.11.0","Connect","3","11","1",0.0379150312273279,0.455087885908253
"130","Tau1.11.0","Tau1","4","11","1",905.701320070268,1.54463441799177e-16
"131","Tau2.11.0","Tau2","5","11","1",1348364.14902279,2.47845040085128e-13
"132","NPQ.11.0","NPQ","6","11","1",0.67967853925784,3.60801935091698e-85
"133","qP.11.0","qP","7","11","1",0.813039323690902,3.47540364653219e-61
"134","ABQ.11.0","ABQ","8","11","1",0.235355126958201,4.0435499570132e-35
"135","qm.11.0","qm","9","11","1",0.328747853430839,1.7377018232661e-61
"136","nTau1.11.0","nTau1","10","11","1",1.64734885078933,1.54463441799177e-16
"137","nTau2.11.0","nTau2","11","11","1",0.827842460370135,2.47845040085128e-13
"138","nCon.11.0","nCon","12","11","1",0.167193969558594,0.455087885908253
"139","Fm.11.0","Fm","13","11","1",1807.14311512507,3.60801935091698e-85
"140","Fo.11.0","Fo","14","11","1",1420.76777363858,3.47540364653219e-61
"141","Quant.12.0","Quant","1","12","1",0.219977693199491,2.06357396948508e-59
"142","Sigma.12.0","Sigma","2","12","1",4.14409601353509,2.80275046876712e-33
"143","Connect.12.0","Connect","3","12","1",0.0369302655830718,0.515682162958831
"144","Tau1.12.0","Tau1","4","12","1",922.98952570346,3.18001666229648e-16
"145","Tau2.12.0","Tau2","5","12","1",1402665.61222526,3.51550471070119e-12
"146","NPQ.12.0","NPQ","6","12","1",0.679967595188582,8.13056353968988e-83
"147","qP.12.0","qP","7","12","1",0.818778842247908,4.12714793897017e-59
"148","ABQ.12.0","ABQ","8","12","1",0.244078812100568,2.80275046876712e-33
"149","qm.12.0","qm","9","12","1",0.309366760624742,2.06357396948508e-59
"150","nTau1.12.0","nTau1","10","12","1",1.67879377093125,3.18001666229648e-16
"151","nTau2.12.0","nTau2","11","12","1",0.861181419235072,3.51550471070119e-12
"152","nCon.12.0","nCon","12","12","1",0.162851447033401,0.515682162958831
"153","Fm.12.0","Fm","13","12","1",1806.8321773209,8.13056353968988e-83
"154","Fo.12.0","Fo","14","12","1",1409.36940295523,4.12714793897017e-59
"155","Quant.13.0","Quant","1","13","1",0.221952895730707,1.31000446003935e-61
"156","Sigma.13.0","Sigma","2","13","1",4.048814067052,4.37562354684325e-36
"157","Connect.13.0","Connect","3","13","1",0.0548475467401792,0.252118776246708
"158","Tau1.13.0","Tau1","4","13","1",884.82646651124,1.74481357209964e-16
"159","Tau2.13.0","Tau2","5","13","1",1315171.85073085,5.58807496148949e-13
"160","NPQ.13.0","NPQ","6","13","1",0.680326919411115,6.49194016438827e-85
"161","qP.13.0","qP","7","13","1",0.820727273666737,2.62000892007869e-61
"162","ABQ.13.0","ABQ","8","13","1",0.261459114568374,4.37562354684325e-36
"163","qm.13.0","qm","9","13","1",0.303165493111138,1.31000446003935e-61
"164","nTau1.13.0","nTau1","10","13","1",1.60938030060747,1.74481357209964e-16
"165","nTau2.13.0","nTau2","11","13","1",0.80746369703439,5.58807496148949e-13
"166","nCon.13.0","nCon","12","13","1",0.241861308383456,0.252118776246708
"167","Fm.13.0","Fm","13","13","1",1806.44580097956,6.49194016438827e-85
"168","Fo.13.0","Fo","14","13","1",1405.49992447157,2.62000892007869e-61
"169","Quant.14.0","Quant","1","14","1",0.228603258453394,1.76834766870581e-59
"170","Sigma.14.0","Sigma","2","14","1",4.16753982499701,1.02141195428752e-34
"171","Connect.14.0","Connect","3","14","1",0.0648945693031381,0.207624033244034
"172","Tau1.14.0","Tau1","4","14","1",906.664683538734,3.78239053208212e-16
"173","Tau2.14.0","Tau2","5","14","1",1296815.20482527,3.0495656258635e-12
"174","NPQ.14.0","NPQ","6","14","1",0.676310385400281,2.49100708733799e-83
"175","qP.14.0","qP","7","14","1",0.825095292958578,3.53669533741161e-59
"176","ABQ.14.0","ABQ","8","14","1",0.239802445493398,1.02141195428752e-34
"177","qm.14.0","qm","9","14","1",0.282286278117167,1.76834766870581e-59
"178","nTau1.14.0","nTau1","10","14","1",1.64910107933035,3.78239053208212e-16
"179","nTau2.14.0","nTau2","11","14","1",0.796193439721751,3.0495656258635e-12
"180","nCon.14.0","nCon","12","14","1",0.286165678712844,0.207624033244034
"181","Fm.14.0","Fm","13","14","1",1810.77414676896,2.49100708733799e-83
"182","Fo.14.0","Fo","14","14","1",1396.82527649441,3.53669533741161e-59
"183","Quant.15.0","Quant","1","15","1",0.232485605741194,5.11858752423674e-61
"184","Sigma.15.0","Sigma","2","15","1",4.17856618212121,2.07957616669497e-36
"185","Connect.15.0","Connect","3","15","1",0.0328952952751612,0.486815445149307
"186","Tau1.15.0","Tau1","4","15","1",938.397862943081,2.63637152884994e-17
"187","Tau2.15.0","Tau2","5","15","1",1257088.90688637,1.35707285214636e-13
"188","NPQ.15.0","NPQ","6","15","1",0.669724156110014,4.97925045127593e-85
"189","qP.15.0","qP","7","15","1",0.825874773025484,1.02371750484735e-60
"190","ABQ.15.0","ABQ","8","15","1",0.237791136646233,2.07957616669497e-36
"191","qm.15.0","qm","9","15","1",0.27009741457944,5.11858752423674e-61
"192","nTau1.15.0","nTau1","10","15","1",1.7068194633773,2.63637152884994e-17
"193","nTau2.15.0","nTau2","11","15","1",0.771803058050028,1.35707285214636e-13
"194","nCon.15.0","nCon","12","15","1",0.145058432469182,0.486815445149307
"195","Fm.15.0","Fm","13","15","1",1817.91674794644,4.97925045127593e-85
"196","Fo.15.0","Fo","14","15","1",1395.27727161305,1.02371750484735e-60
"197","Quant.16.0","Quant","1","16","1",0.111703758348002,5.32240591922015e-65
"198","Sigma.16.0","Sigma","2","16","1",4.20283774449411,5.41876650964598e-20
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",655.152687387162,4.82673190583209e-13
"201","Tau2.16.0","Tau2","5","16","1",2843259.33284606,6.69726250077574e-14
"202","NPQ.16.0","NPQ","6","16","1",0.415412203642118,1.48713615436793e-82
"203","qP.16.0","qP","7","16","1",0.569212777850269,1.06448118384403e-64
"204","ABQ.16.0","ABQ","8","16","1",0.23336378066771,5.41876650964598e-20
"205","qm.16.0","qm","9","16","1",0.64929931141559,5.32240591922015e-65
"206","nTau1.16.0","nTau1","10","16","1",1.19163459602228,4.82673190583209e-13
"207","nTau2.16.0","nTau2","11","16","1",1.74564920261303,6.69726250077574e-14
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2144.54806877632,1.48713615436793e-82
"210","Fo.16.0","Fo","14","16","1",1904.99398953605,1.06448118384403e-64
"211","Quant.17.0","Quant","1","17","1",0.107037595124366,9.54616307242119e-66
"212","Sigma.17.0","Sigma","2","17","1",3.76470080843474,5.52320745072229e-19
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",666.546505843008,9.93770098911894e-13
"215","Tau2.17.0","Tau2","5","17","1",3144240.39086616,3.40704949078656e-13
"216","NPQ.17.0","NPQ","6","17","1",0.49094773806261,8.28813549412524e-81
"217","qP.17.0","qP","7","17","1",0.613026883741115,1.90923261448424e-65
"218","ABQ.17.0","ABQ","8","17","1",0.313283983309465,5.52320745072229e-19
"219","qm.17.0","qm","9","17","1",0.663949012372638,9.54616307242119e-66
"220","nTau1.17.0","nTau1","10","17","1",1.2123584189023,9.93770098911894e-13
"221","nTau2.17.0","nTau2","11","17","1",1.93043971323046,3.40704949078656e-13
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2035.89933459872,8.28813549412524e-81
"224","Fo.17.0","Fo","14","17","1",1817.98156590798,1.90923261448424e-65
"225","Quant.18.0","Quant","1","18","1",0.110214400150699,4.14917184593575e-63
"226","Sigma.18.0","Sigma","2","18","1",4.23887847337381,1.04189880875024e-16
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",832.961144442038,6.79229728714916e-11
"229","Tau2.18.0","Tau2","5","18","1",3328556.41260722,4.73174205896394e-11
"230","NPQ.18.0","NPQ","6","18","1",0.566821554601308,1.31980130832802e-79
"231","qP.18.0","qP","7","18","1",0.660455565719967,8.2983436918715e-63
"232","ABQ.18.0","ABQ","8","18","1",0.226789620585868,1.04189880875024e-16
"233","qm.18.0","qm","9","18","1",0.653975241331179,4.14917184593575e-63
"234","nTau1.18.0","nTau1","10","18","1",1.51504425757301,6.79229728714916e-11
"235","nTau2.18.0","nTau2","11","18","1",2.04360248831191,4.73174205896394e-11
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",1937.31028203497,1.31980130832802e-79
"238","Fo.18.0","Fo","14","18","1",1723.79079139471,8.2983436918715e-63
"239","Quant.19.0","Quant","1","19","1",0.113221294689973,1.28199121744262e-65
"240","Sigma.19.0","Sigma","2","19","1",3.89101493628977,1.75814384700203e-19
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",680.676657991881,3.97359387499932e-12
"243","Tau2.19.0","Tau2","5","19","1",3531365.5356036,1.15902870665406e-11
"244","NPQ.19.0","NPQ","6","19","1",0.638069134568895,9.66138409039746e-81
"245","qP.19.0","qP","7","19","1",0.701014559550811,2.56398243488524e-65
"246","ABQ.19.0","ABQ","8","19","1",0.290243125842651,1.75814384700203e-19
"247","qm.19.0","qm","9","19","1",0.64453491451479,1.28199121744262e-65
"248","nTau1.19.0","nTau1","10","19","1",1.23805926463158,3.97359387499932e-12
"249","nTau2.19.0","nTau2","11","19","1",2.16811929891423,1.15902870665406e-11
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",1853.04725166072,9.66138409039746e-81
"252","Fo.19.0","Fo","14","19","1",1643.24284270599,2.56398243488524e-65
"253","Quant.20.0","Quant","1","20","1",0.111312549167774,3.24559580696119e-67
"254","Sigma.20.0","Sigma","2","20","1",3.67954804295799,4.91525301991168e-21
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",708.62405874521,1.72414693375518e-12
"257","Tau2.20.0","Tau2","5","20","1",3858853.33133537,7.0157423641088e-10
"258","NPQ.20.0","NPQ","6","20","1",0.715243874595808,8.79373367689458e-82
"259","qP.20.0","qP","7","20","1",0.736542882681036,6.49119161392237e-67
"260","ABQ.20.0","ABQ","8","20","1",0.328816630097057,4.91525301991168e-21
"261","qm.20.0","qm","9","20","1",0.650527536239137,3.24559580696119e-67
"262","nTau1.20.0","nTau1","10","20","1",1.28889182663996,1.72414693375518e-12
"263","nTau2.20.0","nTau2","11","20","1",2.36918390209006,7.0157423641088e-10
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1769.67226223643,8.79373367689458e-82
"266","Fo.20.0","Fo","14","20","1",1572.68553153539,6.49119161392237e-67
"267","Quant.21.0","Quant","1","21","1",0.111163963160869,1.33241114900722e-65
"268","Sigma.21.0","Sigma","2","21","1",3.82704811726258,2.57439461410347e-20
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",575.703965362134,1.36871874711264e-11
"271","Tau2.21.0","Tau2","5","21","1",2929392.83950386,1.3268251603672e-12
"272","NPQ.21.0","NPQ","6","21","1",0.791394120868288,1.05690796514213e-81
"273","qP.21.0","qP","7","21","1",0.770079255936325,2.66482229801444e-65
"274","ABQ.21.0","ABQ","8","21","1",0.301911261346088,2.57439461410347e-20
"275","qm.21.0","qm","9","21","1",0.650994030972227,1.33241114900722e-65
"276","nTau1.21.0","nTau1","10","21","1",1.04712805945849,1.36871874711264e-11
"277","nTau2.21.0","nTau2","11","21","1",1.79853178193967,1.3268251603672e-12
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1694.4453889197,1.05690796514213e-81
"280","Fo.21.0","Fo","14","21","1",1506.08412412773,2.66482229801444e-65
"281","Quant.22.0","Quant","1","22","1",0.116759371914817,2.07941469533335e-64
"282","Sigma.22.0","Sigma","2","22","1",3.90056182322525,3.25907923789046e-19
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",703.230599553651,2.39880357073253e-13
"285","Tau2.22.0","Tau2","5","22","1",3482899.41241439,4.24998822588163e-10
"286","NPQ.22.0","NPQ","6","22","1",0.866169641839194,5.78854106762222e-80
"287","qP.22.0","qP","7","22","1",0.805049237943944,4.15882939066669e-64
"288","ABQ.22.0","ABQ","8","22","1",0.288501685950949,3.25907923789046e-19
"289","qm.22.0","qm","9","22","1",0.633426907610025,2.07941469533335e-64
"290","nTau1.22.0","nTau1","10","22","1",1.27908184999081,2.39880357073253e-13
"291","nTau2.22.0","nTau2","11","22","1",2.13836300889819,4.24998822588163e-10
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1626.5506842409,5.78854106762222e-80
"294","Fo.22.0","Fo","14","22","1",1436.63564796132,4.15882939066669e-64
"295","Quant.23.0","Quant","1","23","1",0.288778388676838,6.36284185648128e-60
"296","Sigma.23.0","Sigma","2","23","1",3.88860692576467,9.58730313722622e-41
"297","Connect.23.0","Connect","3","23","1",0.100863876908555,0.00658673508024333
"298","Tau1.23.0","Tau1","4","23","1",1642.93641932941,8.66632229885687e-14
"299","Tau2.23.0","Tau2","5","23","1",1044567.61807305,1.55613433556916e-09
"300","NPQ.23.0","NPQ","6","23","1",1.05708364924122,4.17779159219894e-84
"301","qP.23.0","qP","7","23","1",1,1.27256837129626e-59
"302","ABQ.23.0","ABQ","8","23","1",0.290682369086694,9.58730313722622e-41
"303","qm.23.0","qm","9","23","1",0.0933628263271896,6.36284185648128e-60
"304","nTau1.23.0","nTau1","10","23","1",2.98828031087804,8.66632229885687e-14
"305","nTau2.23.0","nTau2","11","23","1",0.641323360306836,1.55613433556916e-09
"306","nCon.23.0","nCon","12","23","1",0.444779587923851,0.00658673508024333
"307","Fm.23.0","Fm","13","23","1",1475.59361961911,4.17779159219894e-84
"308","Fo.23.0","Fo","14","23","1",1049.47407180368,1.27256837129626e-59
"309","Quant.24.0","Quant","1","24","1",0.297767708856294,1.46795491050669e-58
"310","Sigma.24.0","Sigma","2","24","1",3.91536127357525,1.42966371047306e-40
"311","Connect.24.0","Connect","3","24","1",0.10645395915407,0.00443288431208922
"312","Tau1.24.0","Tau1","4","24","1",1417.4897419448,2.9918390595643e-15
"313","Tau2.24.0","Tau2","5","24","1",983475.827687811,4.705877397839e-11
"314","NPQ.24.0","NPQ","6","24","1",0.983061630928247,2.46940885218783e-83
"315","qP.24.0","qP","7","24","1",0.987202995484424,2.93590982101338e-58
"316","ABQ.24.0","ABQ","8","24","1",0.285802130233059,1.42966371047306e-40
"317","qm.24.0","qm","9","24","1",0.065140313284974,1.46795491050669e-58
"318","nTau1.24.0","nTau1","10","24","1",2.57822313565498,2.9918390595643e-15
"319","nTau2.24.0","nTau2","11","24","1",0.603815408098536,4.705877397839e-11
"320","nCon.24.0","nCon","12","24","1",0.46943018191078,0.00443288431208922
"321","Fm.24.0","Fm","13","24","1",1530.67330863655,2.46940885218783e-83
"322","Fo.24.0","Fo","14","24","1",1074.88822451636,2.93590982101338e-58
"323","Quant.25.0","Quant","1","25","1",0.306364686821239,2.39754992105949e-58
"324","Sigma.25.0","Sigma","2","25","1",4.02784357322918,2.3473066024678e-41
"325","Connect.25.0","Connect","3","25","1",0.106095941027499,0.00316310131845366
"326","Tau1.25.0","Tau1","4","25","1",1294.65611957727,4.0909873465005e-15
"327","Tau2.25.0","Tau2","5","25","1",951376.262857672,5.29240152911315e-11
"328","NPQ.25.0","NPQ","6","25","1",0.927160915077356,7.45769249491647e-84
"329","qP.25.0","qP","7","25","1",0.978321499066961,4.79509984211898e-58
"330","ABQ.25.0","ABQ","8","25","1",0.26528432531388,2.3473066024678e-41
"331","qm.25.0","qm","9","25","1",0.0381495822957933,2.39754992105949e-58
"332","nTau1.25.0","nTau1","10","25","1",2.35480530224635,4.0909873465005e-15
"333","nTau2.25.0","nTau2","11","25","1",0.584107540053355,5.29240152911315e-11
"334","nCon.25.0","nCon","12","25","1",0.467851428845894,0.00316310131845366
"335","Fm.25.0","Fm","13","25","1",1575.07319917875,7.45769249491647e-84
"336","Fo.25.0","Fo","14","25","1",1092.52639179182,4.79509984211898e-58
"337","Quant.26.0","Quant","1","26","1",0.307218288712009,7.30154522059472e-61
"338","Sigma.26.0","Sigma","2","26","1",4.08453320481318,2.11193726262317e-44
"339","Connect.26.0","Connect","3","26","1",0.141984242212618,8.14783626080761e-06
"340","Tau1.26.0","Tau1","4","26","1",1230.85810415697,4.00937247035017e-15
"341","Tau2.26.0","Tau2","5","26","1",917517.93481937,5.25768041060537e-11
"342","NPQ.26.0","NPQ","6","26","1",0.879917112491915,1.51245759999255e-86
"343","qP.26.0","qP","7","26","1",0.965190333604938,1.46030904411894e-60
"344","ABQ.26.0","ABQ","8","26","1",0.254943615661257,2.11193726262317e-44
"345","qm.26.0","qm","9","26","1",0.0354696476606723,7.30154522059472e-61
"346","nTau1.26.0","nTau1","10","26","1",2.23876529539605,4.00937247035017e-15
"347","nTau2.26.0","nTau2","11","26","1",0.563319860695697,5.25768041060537e-11
"348","nCon.26.0","nCon","12","26","1",0.62610812392491,8.14783626080761e-06
"349","Fm.26.0","Fm","13","26","1",1614.65603332881,1.51245759999255e-86
"350","Fo.26.0","Fo","14","26","1",1118.60416991101,1.46030904411894e-60
"351","Quant.27.0","Quant","1","27","1",0.312115905986686,3.43649337309067e-56
"352","Sigma.27.0","Sigma","2","27","1",4.19157401166633,5.38633534120952e-40
"353","Connect.27.0","Connect","3","27","1",0.122093619868214,0.0015568238824726
"354","Tau1.27.0","Tau1","4","27","1",1146.87558504811,1.07210270211051e-14
