"","uni","metric","metrix","stage","col","cclong2025.lad7.004","pval"
"128","Sigma.11.0","Sigma","2","11","1",3.63180462323119,8.21271714544931e-40
"129","Connect.11.0","Connect","3","11","1",0.134923574165995,0.000646576416564652
"130","Tau1.11.0","Tau1","4","11","1",788.62809496825,1.51838481324005e-19
"131","Tau2.11.0","Tau2","5","11","1",1010731.61165804,1.86225168622814e-19
"132","NPQ.11.0","NPQ","6","11","1",0.779111536995685,9.26658884875e-86
"133","qP.11.0","qP","7","11","1",0.805831569448241,8.33498999428834e-63
"134","ABQ.11.0","ABQ","8","11","1",0.166564194290479,8.21271714544931e-40
"135","qm.11.0","qm","9","11","1",0.380185563691322,4.16749499714417e-63
"136","nTau1.11.0","nTau1","10","11","1",1.45617462850494,1.51838481324005e-19
"137","nTau2.11.0","nTau2","11","11","1",0.773734942620294,1.86225168622814e-19
"138","nCon.11.0","nCon","12","11","1",0.565830290340829,0.000646576416564652
"139","Fm.11.0","Fm","13","11","1",2027.47271601148,9.26658884875e-86
"140","Fo.11.0","Fo","14","11","1",1530.05384833278,8.33498999428834e-63
"141","Quant.12.0","Quant","1","12","1",0.247371862979236,3.45439997157466e-63
"142","Sigma.12.0","Sigma","2","12","1",3.55762493659248,2.14322913719873e-40
"143","Connect.12.0","Connect","3","12","1",0.134325132272433,0.000452681133997201
"144","Tau1.12.0","Tau1","4","12","1",790.75769754108,1.45909545703103e-17
"145","Tau2.12.0","Tau2","5","12","1",1007109.707159,6.32741690329523e-17
"146","NPQ.12.0","NPQ","6","12","1",0.786117502126047,7.86946608306397e-86
"147","qP.12.0","qP","7","12","1",0.809752486467786,6.90879994314932e-63
"148","ABQ.12.0","ABQ","8","12","1",0.183587138340263,2.14322913719873e-40
"149","qm.12.0","qm","9","12","1",0.375050750105911,3.45439997157466e-63
"150","nTau1.12.0","nTau1","10","12","1",1.4601068663432,1.45909545703103e-17
"151","nTau2.12.0","nTau2","11","12","1",0.770962303437536,6.32741690329523e-17
"152","nCon.12.0","nCon","12","12","1",0.563320598817463,0.000452681133997201
"153","Fm.12.0","Fm","13","12","1",2019.52004596921,7.86946608306397e-86
"154","Fo.12.0","Fo","14","12","1",1519.94760987389,6.90879994314932e-63
"155","Quant.13.0","Quant","1","13","1",0.251243541693836,2.7927273087842e-63
"156","Sigma.13.0","Sigma","2","13","1",3.59296206013341,6.46451465449555e-41
"157","Connect.13.0","Connect","3","13","1",0.153319775674518,4.71418507890194e-05
"158","Tau1.13.0","Tau1","4","13","1",794.702222388517,5.88846618529518e-17
"159","Tau2.13.0","Tau2","5","13","1",969087.69349209,1.19288258146584e-16
"160","NPQ.13.0","NPQ","6","13","1",0.800141000688544,4.31731355078812e-86
"161","qP.13.0","qP","7","13","1",0.817356213403121,5.58545461756839e-63
"162","ABQ.13.0","ABQ","8","13","1",0.175477884929051,6.46451465449555e-41
"163","qm.13.0","qm","9","13","1",0.365269513552248,2.7927273087842e-63
"164","nTau1.13.0","nTau1","10","13","1",1.46739029568207,5.88846618529518e-17
"165","nTau2.13.0","nTau2","11","13","1",0.741855703600792,1.19288258146584e-16
"166","nCon.13.0","nCon","12","13","1",0.642978617496245,4.71418507890194e-05
"167","Fm.13.0","Fm","13","13","1",2003.78753587653,4.31731355078812e-86
"168","Fo.13.0","Fo","14","13","1",1500.34885856094,5.58545461756839e-63
"169","Quant.14.0","Quant","1","14","1",0.251176382963955,2.06654506487779e-63
"170","Sigma.14.0","Sigma","2","14","1",3.53646585645707,1.06293452080004e-40
"171","Connect.14.0","Connect","3","14","1",0.156849491132033,4.37592203912334e-05
"172","Tau1.14.0","Tau1","4","14","1",849.271302781631,3.82443837648314e-17
"173","Tau2.14.0","Tau2","5","14","1",970002.879618269,1.99120338463094e-16
"174","NPQ.14.0","NPQ","6","14","1",0.816639918333951,1.028735802339e-85
"175","qP.14.0","qP","7","14","1",0.822591083986392,4.13309012975558e-63
"176","ABQ.14.0","ABQ","8","14","1",0.18844277811998,1.06293452080004e-40
"177","qm.14.0","qm","9","14","1",0.365439180374324,2.06654506487779e-63
"178","nTau1.14.0","nTau1","10","14","1",1.5681502240644,3.82443837648314e-17
"179","nTau2.14.0","nTau2","11","14","1",0.742556296593688,1.99120338463094e-16
"180","nCon.14.0","nCon","12","14","1",0.657781219150488,4.37592203912334e-05
"181","Fm.14.0","Fm","13","14","1",1985.58892359257,1.028735802339e-85
"182","Fo.14.0","Fo","14","14","1",1486.85587971129,4.13309012975558e-63
"183","Quant.15.0","Quant","1","15","1",0.257356711972768,3.88816963286047e-63
"184","Sigma.15.0","Sigma","2","15","1",3.51260429850096,2.10124319132677e-41
"185","Connect.15.0","Connect","3","15","1",0.163526252867884,1.05366863638616e-05
"186","Tau1.15.0","Tau1","4","15","1",831.358323276836,6.68038152036279e-17
"187","Tau2.15.0","Tau2","5","15","1",957953.636925992,9.0158796371047e-16
"188","NPQ.15.0","NPQ","6","15","1",0.822883490062057,9.18175310795694e-86
"189","qP.15.0","qP","7","15","1",0.829311578301128,7.77633926572095e-63
"190","ABQ.15.0","ABQ","8","15","1",0.193918589415949,2.10124319132677e-41
"191","qm.15.0","qm","9","15","1",0.349825472608051,3.88816963286047e-63
"192","nTau1.15.0","nTau1","10","15","1",1.53507452407066,6.68038152036279e-17
"193","nTau2.15.0","nTau2","11","15","1",0.733332364151491,9.0158796371047e-16
"194","nCon.15.0","nCon","12","15","1",0.685781619042693,1.05366863638616e-05
"195","Fm.15.0","Fm","13","15","1",1978.78806828033,9.18175310795694e-86
"196","Fo.15.0","Fo","14","15","1",1469.53367733676,7.77633926572095e-63
"197","Quant.16.0","Quant","1","16","1",0.105725123551238,5.52123292591044e-68
"198","Sigma.16.0","Sigma","2","16","1",3.43761614525048,7.83742450714158e-22
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",549.767361654861,2.93038500988395e-10
"201","Tau2.16.0","Tau2","5","16","1",2428652.48497659,1.21167111697393e-15
"202","NPQ.16.0","NPQ","6","16","1",0.455995259451352,1.73798020811927e-83
"203","qP.16.0","qP","7","16","1",0.539903977233177,1.10424658518209e-67
"204","ABQ.16.0","ABQ","8","16","1",0.211127062449769,7.83742450714158e-22
"205","qm.16.0","qm","9","16","1",0.732900759760813,5.52123292591044e-68
"206","nTau1.16.0","nTau1","10","16","1",1.01512650732299,2.93038500988395e-10
"207","nTau2.16.0","nTau2","11","16","1",1.8591812796133,1.21167111697393e-15
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2477.41198096979,1.73798020811927e-83
"210","Fo.16.0","Fo","14","16","1",2215.48729319444,1.10424658518209e-67
"211","Quant.17.0","Quant","1","17","1",0.10000093483615,3.93438659962858e-69
"212","Sigma.17.0","Sigma","2","17","1",3.51589058371961,5.44854605122249e-22
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",643.723874571731,1.01553413865904e-10
"215","Tau2.17.0","Tau2","5","17","1",2673299.88518122,5.49951681884079e-16
"216","NPQ.17.0","NPQ","6","17","1",0.528992268959821,5.55155119795999e-85
"217","qP.17.0","qP","7","17","1",0.575700978857519,7.86877319925716e-69
"218","ABQ.17.0","ABQ","8","17","1",0.193164444286149,5.44854605122249e-22
"219","qm.17.0","qm","9","17","1",0.747362095018036,3.93438659962858e-69
"220","nTau1.17.0","nTau1","10","17","1",1.18861397393151,1.01553413865904e-10
"221","nTau2.17.0","nTau2","11","17","1",2.04646367978381,5.49951681884079e-16
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2359.13560403672,5.55155119795999e-85
"224","Fo.17.0","Fo","14","17","1",2123.2198382278,7.86877319925716e-69
"225","Quant.18.0","Quant","1","18","1",0.103985322290068,2.89372665210104e-68
"226","Sigma.18.0","Sigma","2","18","1",3.31971464510591,7.06726436010268e-20
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",675.975770550526,5.82659648827613e-11
"229","Tau2.18.0","Tau2","5","18","1",2682109.76680645,2.64493678871601e-16
"230","NPQ.18.0","NPQ","6","18","1",0.601244615285705,3.3580725365283e-81
"231","qP.18.0","qP","7","18","1",0.616352784423774,5.78745330420174e-68
"232","ABQ.18.0","ABQ","8","18","1",0.238183399990286,7.06726436010268e-20
"233","qm.18.0","qm","9","18","1",0.737296116128501,2.89372665210104e-68
"234","nTau1.18.0","nTau1","10","18","1",1.24816598957127,5.82659648827613e-11
"235","nTau2.18.0","nTau2","11","18","1",2.05320781756992,2.64493678871601e-16
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2252.68523345285,3.3580725365283e-81
"238","Fo.18.0","Fo","14","18","1",2018.43903343418,5.78745330420174e-68
"239","Quant.19.0","Quant","1","19","1",0.0996751391044346,9.45129237633128e-68
"240","Sigma.19.0","Sigma","2","19","1",3.56201191518374,1.31519819446656e-19
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",746.384118033364,8.92619762595738e-12
"243","Tau2.19.0","Tau2","5","19","1",2698449.9350665,4.89317475076328e-16
"244","NPQ.19.0","NPQ","6","19","1",0.675122470312293,8.02756636827985e-83
"245","qP.19.0","qP","7","19","1",0.64728868019126,1.89025847526625e-67
"246","ABQ.19.0","ABQ","8","19","1",0.182580403282587,1.31519819446656e-19
"247","qm.19.0","qm","9","19","1",0.748185170834752,9.45129237633128e-68
"248","nTau1.19.0","nTau1","10","19","1",1.37817257936135,8.92619762595738e-12
"249","nTau2.19.0","nTau2","11","19","1",2.06571653799111,4.89317475076328e-16
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2153.33515246054,8.02756636827985e-83
"252","Fo.19.0","Fo","14","19","1",1938.70117160057,1.89025847526625e-67
"253","Quant.20.0","Quant","1","20","1",0.101446974061838,4.58412168070936e-70
"254","Sigma.20.0","Sigma","2","20","1",3.0986572155716,9.71983825166108e-23
"255","Connect.20.0","Connect","3","20","1",0.0475526746075503,0.667278628064258
"256","Tau1.20.0","Tau1","4","20","1",560.455021707199,6.75291369152179e-12
"257","Tau2.20.0","Tau2","5","20","1",2801303.29881005,5.46792924693058e-16
"258","NPQ.20.0","NPQ","6","20","1",0.745321659580885,6.81484575466309e-83
"259","qP.20.0","qP","7","20","1",0.678962187496899,9.16824336141803e-70
"260","ABQ.20.0","ABQ","8","20","1",0.288912223813438,9.71983825166108e-23
"261","qm.20.0","qm","9","20","1",0.74370888596456,4.58412168070936e-70
"262","nTau1.20.0","nTau1","10","20","1",1.03486090368244,6.75291369152179e-12
"263","nTau2.20.0","nTau2","11","20","1",2.14445281236554,5.46792924693058e-16
"264","nCon.20.0","nCon","12","20","1",0.199422108745578,0.667278628064258
"265","Fm.20.0","Fm","13","20","1",2066.72511064018,6.81484575466309e-83
"266","Fo.20.0","Fo","14","20","1",1857.06210194811,9.16824336141803e-70
"267","Quant.21.0","Quant","1","21","1",0.0995971577970236,3.10860031335691e-69
"268","Sigma.21.0","Sigma","2","21","1",3.28407349654102,1.31795710120035e-20
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",632.059219877299,7.00497951369501e-11
"271","Tau2.21.0","Tau2","5","21","1",2764545.16415675,3.33261284014084e-15
"272","NPQ.21.0","NPQ","6","21","1",0.826116219481907,1.37103933290091e-82
"273","qP.21.0","qP","7","21","1",0.709421637174247,6.21720062671369e-69
"274","ABQ.21.0","ABQ","8","21","1",0.246362421840907,1.31795710120035e-20
"275","qm.21.0","qm","9","21","1",0.748382179334366,3.10860031335691e-69
"276","nTau1.21.0","nTau1","10","21","1",1.16707559059889,7.00497951369501e-11
"277","nTau2.21.0","nTau2","11","21","1",2.11631373679023,3.33261284014084e-15
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1975.28506757548,1.37103933290091e-82
"280","Fo.21.0","Fo","14","21","1",1778.55228900606,6.21720062671369e-69
"281","Quant.22.0","Quant","1","22","1",0.10143988672576,1.22153055865783e-68
"282","Sigma.22.0","Sigma","2","22","1",3.30836154272173,4.5811480183483e-21
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",639.92176883074,6.65828766105531e-12
"285","Tau2.22.0","Tau2","5","22","1",2687812.40132365,1.60859472824258e-15
"286","NPQ.22.0","NPQ","6","22","1",0.913031697620801,7.09941859244462e-83
"287","qP.22.0","qP","7","22","1",0.742119810802632,2.44306111731565e-68
"288","ABQ.22.0","ABQ","8","22","1",0.240788738937303,4.5811480183483e-21
"289","qm.22.0","qm","9","22","1",0.743726791094562,1.22153055865783e-68
"290","nTau1.22.0","nTau1","10","22","1",1.18159351656986,6.65828766105531e-12
"291","nTau2.22.0","nTau2","11","22","1",2.0575732965359,1.60859472824258e-15
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1885.54120900667,7.09941859244462e-83
"294","Fo.22.0","Fo","14","22","1",1694.27212234828,2.44306111731565e-68
"295","Quant.23.0","Quant","1","23","1",0.316393196922789,6.22543966067881e-61
"296","Sigma.23.0","Sigma","2","23","1",3.7147197306298,3.45574384657916e-45
"297","Connect.23.0","Connect","3","23","1",0.155699312415119,6.25672947637364e-07
"298","Tau1.23.0","Tau1","4","23","1",861.166827974912,2.37885240788619e-15
"299","Tau2.23.0","Tau2","5","23","1",742624.302542731,8.20475702813155e-15
"300","NPQ.23.0","NPQ","6","23","1",1.39499188321566,2.61884736634193e-86
"301","qP.23.0","qP","7","23","1",1,1.24508793213576e-60
"302","ABQ.23.0","ABQ","8","23","1",0.147536623562081,3.45574384657916e-45
"303","qm.23.0","qm","9","23","1",0.200678328136749,6.22543966067881e-61
"304","nTau1.23.0","nTau1","10","23","1",1.59011490182534,2.37885240788619e-15
"305","nTau2.23.0","nTau2","11","23","1",0.568493520425024,8.20475702813155e-15
"306","nCon.23.0","nCon","12","23","1",0.652957703605797,6.25672947637364e-07
"307","Fm.23.0","Fm","13","23","1",1506.10117941481,2.61884736634193e-86
"308","Fo.23.0","Fo","14","23","1",1029.58101237057,1.24508793213576e-60
"309","Quant.24.0","Quant","1","24","1",0.315827301753393,2.24099477713144e-59
"310","Sigma.24.0","Sigma","2","24","1",4.03106980420974,4.29461253700553e-44
"311","Connect.24.0","Connect","3","24","1",0.160025535468171,1.21657007469302e-06
"312","Tau1.24.0","Tau1","4","24","1",643.637257074147,2.28517156624618e-19
"313","Tau2.24.0","Tau2","5","24","1",861438.389752899,1.74707334770706e-16
"314","NPQ.24.0","NPQ","6","24","1",1.38477034949305,5.86306947770742e-86
"315","qP.24.0","qP","7","24","1",0.99795582160429,4.48198955426287e-59
"316","ABQ.24.0","ABQ","8","24","1",0.0749398002710229,4.29461253700553e-44
"317","qm.24.0","qm","9","24","1",0.202107980472199,2.24099477713144e-59
"318","nTau1.24.0","nTau1","10","24","1",1.18845403770407,2.28517156624618e-19
"319","nTau2.24.0","nTau2","11","24","1",0.659448042762795,1.74707334770706e-16
"320","nCon.24.0","nCon","12","24","1",0.67110062682228,1.21657007469302e-06
"321","Fm.24.0","Fm","13","24","1",1512.55658674504,5.86306947770742e-86
"322","Fo.24.0","Fo","14","24","1",1034.84992120404,4.48198955426287e-59
"323","Quant.25.0","Quant","1","25","1",0.328639876871469,1.17651386654187e-60
"324","Sigma.25.0","Sigma","2","25","1",3.86777881027051,1.28707388101761e-46
"325","Connect.25.0","Connect","3","25","1",0.183617015091044,2.99547992112606e-09
"326","Tau1.25.0","Tau1","4","25","1",667.230418669223,2.15488948815211e-18
"327","Tau2.25.0","Tau2","5","25","1",827519.533238525,1.67371841094212e-14
"328","NPQ.25.0","NPQ","6","25","1",1.25669237232498,8.95205285827849e-87
"329","qP.25.0","qP","7","25","1",0.983114808060329,2.35302773308375e-60
"330","ABQ.25.0","ABQ","8","25","1",0.112412234836561,1.28707388101761e-46
"331","qm.25.0","qm","9","25","1",0.169738861717873,1.17651386654187e-60
"332","nTau1.25.0","nTau1","10","25","1",1.23201799838486,2.15488948815211e-18
"333","nTau2.25.0","nTau2","11","25","1",0.633482490487406,1.67371841094212e-14
"334","nCon.25.0","nCon","12","25","1",0.770036441761168,2.99547992112606e-09
"335","Fm.25.0","Fm","13","25","1",1598.40133473033,8.95205285827849e-87
"336","Fo.25.0","Fo","14","25","1",1073.10291689336,2.35302773308375e-60
"337","Quant.26.0","Quant","1","26","1",0.343142528015543,1.34120751443563e-59
"338","Sigma.26.0","Sigma","2","26","1",4.10511329337884,5.22923801655533e-47
"339","Connect.26.0","Connect","3","26","1",0.194950565779959,4.12476874374248e-10
"340","Tau1.26.0","Tau1","4","26","1",709.861776400396,4.42941177444368e-18
"341","Tau2.26.0","Tau2","5","26","1",781792.524744557,5.815526555344e-14
"342","NPQ.26.0","NPQ","6","26","1",1.16508666886893,8.39647614762396e-87
"343","qP.26.0","qP","7","26","1",0.97487371803631,2.68241502887126e-59
"344","ABQ.26.0","ABQ","8","26","1",0.057948111164604,5.22923801655533e-47
"345","qm.26.0","qm","9","26","1",0.133100010213872,1.34120751443563e-59
"346","nTau1.26.0","nTau1","10","26","1",1.31073533283305,4.42941177444368e-18
"347","nTau2.26.0","nTau2","11","26","1",0.598477565455687,5.815526555344e-14
"348","nCon.26.0","nCon","12","26","1",0.817566062263301,4.12476874374248e-10
"349","Fm.26.0","Fm","13","26","1",1666.03034966928,8.39647614762396e-87
"350","Fo.26.0","Fo","14","26","1",1094.34448373314,2.68241502887126e-59
"351","Quant.27.0","Quant","1","27","1",0.351864431573823,1.37197812276589e-58
"352","Sigma.27.0","Sigma","2","27","1",4.15961235467263,7.09116154921867e-47
