"","uni","metric","metrix","stage","col","cclong2025.lad30.004","pval"
"62","NPQ.6.0","NPQ","6","6","1",0.108458394949004,2.1056841463955e-83
"63","qP.6.0","qP","7","6","1",0.324141167595986,1.790968904101e-65
"64","ABQ.6.0","ABQ","8","6","1",0.202021061781321,3.02332967386868e-23
"65","qm.6.0","qm","9","6","1",0.651389224418011,8.95484452050498e-66
"66","nTau1.6.0","nTau1","10","6","1",2.04820778148283,3.55774616828525e-12
"67","nTau2.6.0","nTau2","11","6","1",1.6460149977459,2.59544139544653e-16
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3141.95161937479,2.1056841463955e-83
"70","Fo.6.0","Fo","14","6","1",2761.58350394639,1.790968904101e-65
"71","Quant.7.0","Quant","1","7","1",0.13011891662196,3.72574029135072e-67
"72","Sigma.7.0","Sigma","2","7","1",3.70343223470839,1.10704981192283e-27
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1076.8575325308,9.11307098752862e-13
"75","Tau2.7.0","Tau2","5","7","1",2175354.72149867,2.85203973696896e-14
"76","NPQ.7.0","NPQ","6","7","1",0.168504534706197,1.36282237781164e-86
"77","qP.7.0","qP","7","7","1",0.400062201125169,7.45148058270144e-67
"78","ABQ.7.0","ABQ","8","7","1",0.195725542330086,1.10704981192283e-27
"79","qm.7.0","qm","9","7","1",0.625306090149054,3.72574029135072e-67
"80","nTau1.7.0","nTau1","10","7","1",1.8744646955577,9.11307098752862e-13
"81","nTau2.7.0","nTau2","11","7","1",1.65846198502276,2.85203973696896e-14
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2980.49562117899,1.36282237781164e-86
"84","Fo.7.0","Fo","14","7","1",2592.67675995468,7.45148058270144e-67
"85","Quant.8.0","Quant","1","8","1",0.139331977747719,6.66570954961604e-66
"86","Sigma.8.0","Sigma","2","8","1",3.56573655416899,1.08681978716136e-26
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",1030.06009160896,5.66051349479252e-13
"89","Tau2.8.0","Tau2","5","8","1",2001220.93211332,9.73954786160001e-15
"90","NPQ.8.0","NPQ","6","8","1",0.218799533395275,6.45772929703921e-84
"91","qP.8.0","qP","7","8","1",0.459985633376659,1.33314190992321e-65
"92","ABQ.8.0","ABQ","8","8","1",0.225628916219695,1.08681978716136e-26
"93","qm.8.0","qm","9","8","1",0.598775913103886,6.66570954961604e-66
"94","nTau1.8.0","nTau1","10","8","1",1.79300531193407,5.66051349479252e-13
"95","nTau2.8.0","nTau2","11","8","1",1.52570466174604,9.73954786160001e-15
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2857.50244695089,6.45772929703921e-84
"98","Fo.8.0","Fo","14","8","1",2459.36097959828,1.33314190992321e-65
"99","Quant.9.0","Quant","1","9","1",0.137764080068257,1.13390263333307e-66
"100","Sigma.9.0","Sigma","2","9","1",3.64371522227329,1.41610775504467e-28
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",872.655902042284,5.4943335329187e-14
"103","Tau2.9.0","Tau2","5","9","1",2022690.24460806,1.36433037030674e-14
"104","NPQ.9.0","NPQ","6","9","1",0.266488089307423,3.22098299691953e-86
"105","qP.9.0","qP","7","9","1",0.499672284660115,2.26780526666613e-66
"106","ABQ.9.0","ABQ","8","9","1",0.20869428719864,1.41610775504467e-28
"107","qm.9.0","qm","9","9","1",0.603290873165153,1.13390263333307e-66
"108","nTau1.9.0","nTau1","10","9","1",1.5190149396123,5.4943335329187e-14
"109","nTau2.9.0","nTau2","11","9","1",1.54207258476347,1.36433037030674e-14
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2749.9055683375,3.22098299691953e-86
"112","Fo.9.0","Fo","14","9","1",2371.06735744091,2.26780526666613e-66
"113","Quant.10.0","Quant","1","10","1",0.233421910212367,1.97236799687508e-64
"114","Sigma.10.0","Sigma","2","10","1",3.78245939394605,2.1684682379036e-40
"115","Connect.10.0","Connect","3","10","1",0.10519313893936,0.00521388695551067
"116","Tau1.10.0","Tau1","4","10","1",1100.98537310297,1.86534393003656e-16
"117","Tau2.10.0","Tau2","5","10","1",1227339.38037104,4.86761109371101e-12
"118","NPQ.10.0","NPQ","6","10","1",0.466698365953967,7.90923365559595e-88
"119","qP.10.0","qP","7","10","1",0.747249888682833,3.94473599375015e-64
"120","ABQ.10.0","ABQ","8","10","1",0.178563212467159,2.1684682379036e-40
"121","qm.10.0","qm","9","10","1",0.327832028939693,1.97236799687508e-64
"122","nTau1.10.0","nTau1","10","10","1",1.91646355238538,1.86534393003656e-16
"123","nTau2.10.0","nTau2","11","10","1",0.935707489427034,4.86761109371101e-12
"124","nCon.10.0","nCon","12","10","1",0.536100426586137,0.00521388695551067
"125","Fm.10.0","Fm","13","10","1",2374.53230320768,7.90923365559595e-88
"126","Fo.10.0","Fo","14","10","1",1820.26443713197,3.94473599375015e-64
"127","Quant.11.0","Quant","1","11","1",0.244555621497398,5.25226239908721e-64
"128","Sigma.11.0","Sigma","2","11","1",3.88362929880575,1.48771388826226e-41
"129","Connect.11.0","Connect","3","11","1",0.123511442420304,0.000499526470227128
"130","Tau1.11.0","Tau1","4","11","1",1039.32072916207,4.28985741335533e-17
"131","Tau2.11.0","Tau2","5","11","1",1114962.41881121,6.4098512430952e-13
"132","NPQ.11.0","NPQ","6","11","1",0.466123245091581,2.75774149621467e-88
"133","qP.11.0","qP","7","11","1",0.758816792718774,1.05045247981744e-63
"134","ABQ.11.0","ABQ","8","11","1",0.15659214206361,1.48771388826226e-41
"135","qm.11.0","qm","9","11","1",0.295771096364761,5.25226239908721e-64
"136","nTau1.11.0","nTau1","10","11","1",1.80912512131206,4.28985741335533e-17
"137","nTau2.11.0","nTau2","11","11","1",0.850032763876551,6.4098512430952e-13
"138","nCon.11.0","nCon","12","11","1",0.629456803337378,0.000499526470227128
"139","Fm.11.0","Fm","13","11","1",2375.46376860157,2.75774149621467e-88
"140","Fo.11.0","Fo","14","11","1",1794.53075032666,1.05045247981744e-63
"141","Quant.12.0","Quant","1","12","1",0.25240416529921,1.38254024805477e-63
"142","Sigma.12.0","Sigma","2","12","1",3.84422565808006,1.53929343010976e-41
"143","Connect.12.0","Connect","3","12","1",0.115685954689493,0.00112448779239604
"144","Tau1.12.0","Tau1","4","12","1",1017.34445173767,3.4422689164485e-16
"145","Tau2.12.0","Tau2","5","12","1",1089078.25212433,4.90928218329401e-12
"146","NPQ.12.0","NPQ","6","12","1",0.472167780189425,9.91799970366183e-88
"147","qP.12.0","qP","7","12","1",0.770474408100824,2.76508049610954e-63
"148","ABQ.12.0","ABQ","8","12","1",0.165149431563297,1.53929343010976e-41
"149","qm.12.0","qm","9","12","1",0.273170219873596,1.38254024805477e-63
"150","nTau1.12.0","nTau1","10","12","1",1.77087144807544,3.4422689164485e-16
"151","nTau2.12.0","nTau2","11","12","1",0.830299013771375,4.90928218329401e-12
"152","nCon.12.0","nCon","12","12","1",0.589575425587535,0.00112448779239604
"153","Fm.12.0","Fm","13","12","1",2365.71041418355,9.91799970366183e-88
"154","Fo.12.0","Fo","14","12","1",1768.59525175191,2.76508049610954e-63
"155","Quant.13.0","Quant","1","13","1",0.256354480355406,1.75869113636797e-62
"156","Sigma.13.0","Sigma","2","13","1",3.80971704576175,6.12788118197399e-41
"157","Connect.13.0","Connect","3","13","1",0.113414829911378,0.00191217589497681
"158","Tau1.13.0","Tau1","4","13","1",1085.16341851436,5.35865587941758e-16
"159","Tau2.13.0","Tau2","5","13","1",1095459.37862332,2.29249174087714e-11
"160","NPQ.13.0","NPQ","6","13","1",0.478818153154229,1.02093897108123e-86
"161","qP.13.0","qP","7","13","1",0.778231079588919,3.51738227273594e-62
"162","ABQ.13.0","ABQ","8","13","1",0.172643667638994,6.12788118197399e-41
"163","qm.13.0","qm","9","13","1",0.261794787062013,1.75869113636797e-62
"164","nTau1.13.0","nTau1","10","13","1",1.88892258768474,5.35865587941758e-16
"165","nTau2.13.0","nTau2","11","13","1",0.83516390114611,2.29249174087714e-11
"166","nCon.13.0","nCon","12","13","1",0.578000992362573,0.00191217589497681
"167","Fm.13.0","Fm","13","13","1",2355.07161011729,1.02093897108123e-86
"168","Fo.13.0","Fo","14","13","1",1751.3384513059,3.51738227273594e-62
"169","Quant.14.0","Quant","1","14","1",0.257479840466361,7.09067706842102e-64
"170","Sigma.14.0","Sigma","2","14","1",3.75507941429778,1.50919024589834e-42
"171","Connect.14.0","Connect","3","14","1",0.128735338389424,0.000155199257718163
"172","Tau1.14.0","Tau1","4","14","1",1078.80961034068,3.01666156570556e-16
"173","Tau2.14.0","Tau2","5","14","1",1109007.4799258,4.86568394915147e-11
"174","NPQ.14.0","NPQ","6","14","1",0.486911995397593,6.47059260736704e-88
"175","qP.14.0","qP","7","14","1",0.783700904514677,1.4181354136842e-63
"176","ABQ.14.0","ABQ","8","14","1",0.184509323233342,1.50919024589834e-42
"177","qm.14.0","qm","9","14","1",0.258554170010235,7.09067706842102e-64
"178","nTau1.14.0","nTau1","10","14","1",1.87786263895045,3.01666156570556e-16
"179","nTau2.14.0","nTau2","11","14","1",0.84549279636368,4.86568394915147e-11
"180","nCon.14.0","nCon","12","14","1",0.656079574420394,0.000155199257718163
"181","Fm.14.0","Fm","13","14","1",2342.25203630047,6.47059260736704e-88
"182","Fo.14.0","Fo","14","14","1",1739.16935566182,1.4181354136842e-63
"183","Quant.15.0","Quant","1","15","1",0.259851741358193,7.5234668951474e-63
"184","Sigma.15.0","Sigma","2","15","1",3.76320576758314,7.05238797862173e-42
"185","Connect.15.0","Connect","3","15","1",0.13655162052537,0.000109563849444678
"186","Tau1.15.0","Tau1","4","15","1",1041.53626305658,1.33314959466724e-15
"187","Tau2.15.0","Tau2","5","15","1",1039513.07621503,4.10172454633301e-11
"188","NPQ.15.0","NPQ","6","15","1",0.493073801037689,4.98003339663436e-87
"189","qP.15.0","qP","7","15","1",0.789413896470815,1.50469337902948e-62
"190","ABQ.15.0","ABQ","8","15","1",0.182744522916445,7.05238797862173e-42
"191","qm.15.0","qm","9","15","1",0.251723980810908,7.5234668951474e-63
"192","nTau1.15.0","nTau1","10","15","1",1.81298165752193,1.33314959466724e-15
"193","nTau2.15.0","nTau2","11","15","1",0.79251117199359,4.10172454633301e-11
"194","nCon.15.0","nCon","12","15","1",0.695914037291723,0.000109563849444678
"195","Fm.15.0","Fm","13","15","1",2332.58573460944,4.98003339663436e-87
"196","Fo.15.0","Fo","14","15","1",1726.4592696039,1.50469337902948e-62
"197","Quant.16.0","Quant","1","16","1",0.109727970240791,2.5386656722946e-68
"198","Sigma.16.0","Sigma","2","16","1",3.51800465282707,1.4382613037646e-23
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",739.858958122866,3.22891857681487e-12
"201","Tau2.16.0","Tau2","5","16","1",2781679.24624951,3.32930376470125e-13
"202","NPQ.16.0","NPQ","6","16","1",0.279305079326273,6.74400286640549e-85
"203","qP.16.0","qP","7","16","1",0.476043221032555,5.07733134458921e-68
"204","ABQ.16.0","ABQ","8","16","1",0.235994854255646,1.4382613037646e-23
"205","qm.16.0","qm","9","16","1",0.684024404314852,2.5386656722946e-68
"206","nTau1.16.0","nTau1","10","16","1",1.28785791508939,3.22891857681487e-12
"207","nTau2.16.0","nTau2","11","16","1",2.12071587168705,3.32930376470125e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2722.35505455331,6.74400286640549e-85
"210","Fo.16.0","Fo","14","16","1",2423.63656014242,5.07733134458921e-68
"211","Quant.17.0","Quant","1","17","1",0.103949365590581,7.46025252696623e-69
"212","Sigma.17.0","Sigma","2","17","1",3.57795339203328,5.13430780753442e-23
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",950.073108751148,1.48875048871849e-11
"215","Tau2.17.0","Tau2","5","17","1",3073054.39830397,2.15402609291742e-11
"216","NPQ.17.0","NPQ","6","17","1",0.347816984270499,1.47242496629402e-85
"217","qP.17.0","qP","7","17","1",0.524707130440119,1.49205050539325e-68
"218","ABQ.17.0","ABQ","8","17","1",0.222975785279252,5.13430780753442e-23
"219","qm.17.0","qm","9","17","1",0.70066462870406,7.46025252696623e-69
"220","nTau1.17.0","nTau1","10","17","1",1.65377354641093,1.48875048871849e-11
"221","nTau2.17.0","nTau2","11","17","1",2.34285647629136,2.15402609291742e-11
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2583.97296492344,1.47242496629402e-85
"224","Fo.17.0","Fo","14","17","1",2315.37061451644,1.49205050539325e-68
"225","Quant.18.0","Quant","1","18","1",0.107576658425591,9.73856457062935e-68
"226","Sigma.18.0","Sigma","2","18","1",3.63971013004261,3.34575170070994e-23
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",856.731562161531,3.26300539205565e-12
"229","Tau2.18.0","Tau2","5","18","1",2904438.72516833,1.05950706753044e-11
"230","NPQ.18.0","NPQ","6","18","1",0.418008397068904,2.45030517491849e-85
"231","qP.18.0","qP","7","18","1",0.580227377949847,1.94771291412587e-67
"232","ABQ.18.0","ABQ","8","18","1",0.209564073164091,3.34575170070994e-23
"233","qm.18.0","qm","9","18","1",0.690219379313665,9.73856457062935e-68
"234","nTau1.18.0","nTau1","10","18","1",1.49129575485033,3.26300539205565e-12
"235","nTau2.18.0","nTau2","11","18","1",2.21430609266389,1.05950706753044e-11
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2456.06630836501,2.45030517491849e-85
"238","Fo.18.0","Fo","14","18","1",2191.85090203942,1.94771291412587e-67
"239","Quant.19.0","Quant","1","19","1",0.112692015441671,4.65727491533488e-68
"240","Sigma.19.0","Sigma","2","19","1",3.38010501881378,5.09585164361889e-24
"241","Connect.19.0","Connect","3","19","1",0.00702885830101453,0.945469264071609
"242","Tau1.19.0","Tau1","4","19","1",700.75382995944,5.70823717134815e-13
"243","Tau2.19.0","Tau2","5","19","1",3169950.84770072,7.82451061915408e-11
"244","NPQ.19.0","NPQ","6","19","1",0.483051324073284,3.26085893300076e-84
"245","qP.19.0","qP","7","19","1",0.628835464036025,9.31454983066977e-68
"246","ABQ.19.0","ABQ","8","19","1",0.265942520725544,5.09585164361889e-24
"247","qm.19.0","qm","9","19","1",0.675489060537593,4.65727491533488e-68
"248","nTau1.19.0","nTau1","10","19","1",1.21978838876557,5.70823717134815e-13
"249","nTau2.19.0","nTau2","11","19","1",2.41672906186098,7.82451061915408e-11
"250","nCon.19.0","nCon","12","19","1",0.0358214801039411,0.945469264071609
"251","Fm.19.0","Fm","13","19","1",2348.34937435214,3.26085893300076e-84
"252","Fo.19.0","Fo","14","19","1",2083.70915039521,9.31454983066977e-68
"253","Quant.20.0","Quant","1","20","1",0.117692410213393,2.20758539097017e-67
"254","Sigma.20.0","Sigma","2","20","1",3.43260601415897,1.48029029538494e-23
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",755.228652646146,5.79446477121411e-13
"257","Tau2.20.0","Tau2","5","20","1",2795176.32485797,9.78461276909648e-12
"258","NPQ.20.0","NPQ","6","20","1",0.55485801414439,3.02905349429274e-83
"259","qP.20.0","qP","7","20","1",0.67712387387705,4.41517078194035e-67
"260","ABQ.20.0","ABQ","8","20","1",0.254540878442839,1.48029029538494e-23
"261","qm.20.0","qm","9","20","1",0.661089790112846,2.20758539097017e-67
"262","nTau1.20.0","nTau1","10","20","1",1.31461163960268,5.79446477121411e-13
"263","nTau2.20.0","nTau2","11","20","1",2.1310058678701,9.78461276909648e-12
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2239.89754520196,3.02905349429274e-83
"266","Fo.20.0","Fo","14","20","1",1976.27860447607,4.41517078194035e-67
"267","Quant.21.0","Quant","1","21","1",0.119087353442408,2.25176670795275e-69
"268","Sigma.21.0","Sigma","2","21","1",3.39878009054137,1.90364157182935e-27
"269","Connect.21.0","Connect","3","21","1",0.0530845651480951,0.520011157396888
"270","Tau1.21.0","Tau1","4","21","1",771.549886214184,3.86264491389683e-16
"271","Tau2.21.0","Tau2","5","21","1",3146511.49130462,2.29347682447287e-12
"272","NPQ.21.0","NPQ","6","21","1",0.626952201822195,2.96080057713634e-86
"273","qP.21.0","qP","7","21","1",0.717829119954612,4.5035334159055e-69
"274","ABQ.21.0","ABQ","8","21","1",0.261886854998793,1.90364157182935e-27
"275","qm.21.0","qm","9","21","1",0.65707287430945,2.25176670795275e-69
"276","nTau1.21.0","nTau1","10","21","1",1.34302168938832,3.86264491389683e-16
"277","nTau2.21.0","nTau2","11","21","1",2.39885920314224,2.29347682447287e-12
"278","nCon.21.0","nCon","12","21","1",0.270537207159858,0.520011157396888
"279","Fm.21.0","Fm","13","21","1",2140.64226663755,2.96080057713634e-86
"280","Fo.21.0","Fo","14","21","1",1885.71884443672,4.5035334159055e-69
"281","Quant.22.0","Quant","1","22","1",0.118392219701945,2.71345885784594e-69
"282","Sigma.22.0","Sigma","2","22","1",3.11424648960537,5.30619689677318e-27
"283","Connect.22.0","Connect","3","22","1",0.0962984303597672,0.255775677461545
"284","Tau1.22.0","Tau1","4","22","1",753.721615348736,1.35366839704586e-14
"285","Tau2.22.0","Tau2","5","22","1",3045946.07790931,1.08243885925542e-11
"286","NPQ.22.0","NPQ","6","22","1",0.699501943928966,4.29919694085634e-84
"287","qP.22.0","qP","7","22","1",0.753371965506977,5.42691771569187e-69
"288","ABQ.22.0","ABQ","8","22","1",0.323679023203455,5.30619689677318e-27
"289","qm.22.0","qm","9","22","1",0.659074600006568,2.71345885784594e-69
"290","nTau1.22.0","nTau1","10","22","1",1.31198836946383,1.35366839704586e-14
"291","nTau2.22.0","nTau2","11","22","1",2.32218944741186,1.08243885925542e-11
"292","nCon.22.0","nCon","12","22","1",0.490769931537141,0.255775677461545
"293","Fm.22.0","Fm","13","22","1",2049.26076222551,4.29919694085634e-84
"294","Fo.22.0","Fo","14","22","1",1806.64423183753,5.42691771569187e-69
"295","Quant.23.0","Quant","1","23","1",0.317814003023466,8.41862939867689e-61
"296","Sigma.23.0","Sigma","2","23","1",3.58221724603494,7.43156319089751e-45
"297","Connect.23.0","Connect","3","23","1",0.155889891827514,8.42016094330682e-07
"298","Tau1.23.0","Tau1","4","23","1",1170.7701617015,1.07041348802667e-16
"299","Tau2.23.0","Tau2","5","23","1",876304.555001863,4.50162471564203e-12
"300","NPQ.23.0","NPQ","6","23","1",0.888673863512771,1.29659661002059e-85
"301","qP.23.0","qP","7","23","1",1,1.68372587973538e-60
"302","ABQ.23.0","ABQ","8","23","1",0.22204980401446,7.43156319089751e-45
"303","qm.23.0","qm","9","23","1",0.084814303025444,8.41862939867689e-61
"304","nTau1.23.0","nTau1","10","23","1",2.03793655931833,1.07041348802667e-16
"305","nTau2.23.0","nTau2","11","23","1",0.668083130263761,4.50162471564203e-12
"306","nCon.23.0","nCon","12","23","1",0.794468520968592,8.42016094330682e-07
"307","Fm.23.0","Fm","13","23","1",1844.0042594448,1.29659661002059e-85
"308","Fo.23.0","Fo","14","23","1",1257.95388415832,1.68372587973538e-60
"309","Quant.24.0","Quant","1","24","1",0.337491876522431,6.48343606949715e-61
"310","Sigma.24.0","Sigma","2","24","1",3.82789177527121,4.87885450579062e-47
"311","Connect.24.0","Connect","3","24","1",0.173553413940171,4.43371778500029e-09
"312","Tau1.24.0","Tau1","4","24","1",938.837192461875,1.12083721552839e-17
"313","Tau2.24.0","Tau2","5","24","1",823531.93222146,5.83340676298704e-13
"314","NPQ.24.0","NPQ","6","24","1",0.801632140540302,2.76291339170136e-87
"315","qP.24.0","qP","7","24","1",0.98978051360106,1.29668721389943e-60
"316","ABQ.24.0","ABQ","8","24","1",0.168696661242462,4.87885450579062e-47
"317","qm.24.0","qm","9","24","1",0.0281493725887664,6.48343606949715e-61
"318","nTau1.24.0","nTau1","10","24","1",1.63421540824479,1.12083721552839e-17
"319","nTau2.24.0","nTau2","11","24","1",0.627849972946342,5.83340676298704e-13
"320","nCon.24.0","nCon","12","24","1",0.884487906596658,4.43371778500029e-09
"321","Fm.24.0","Fm","13","24","1",1933.09309411807,2.76291339170136e-87
"322","Fo.24.0","Fo","14","24","1",1280.68987829161,1.29668721389943e-60
"323","Quant.25.0","Quant","1","25","1",0.34747425235315,4.56946365957846e-62
"324","Sigma.25.0","Sigma","2","25","1",3.9090856843095,2.1149069312267e-49
"325","Connect.25.0","Connect","3","25","1",0.19091324175303,1.36084530632435e-11
"326","Tau1.25.0","Tau1","4","25","1",988.42155545249,8.55196402073667e-18
"327","Tau2.25.0","Tau2","5","25","1",810825.716622877,4.41147467680421e-12
"328","NPQ.25.0","NPQ","6","25","1",0.74995567480955,8.5475482518627e-89
"329","qP.25.0","qP","7","25","1",0.98171123815361,9.13892731915691e-62
"330","ABQ.25.0","ABQ","8","25","1",0.151063778278961,2.1149069312267e-49
"331","qm.25.0","qm","9","25","1",-0.000596143641443003,4.56946365957846e-62
"332","nTau1.25.0","nTau1","10","25","1",1.72052593221836,8.55196402073667e-18
"333","nTau2.25.0","nTau2","11","25","1",0.618162920377171,4.41147467680421e-12
"334","nCon.25.0","nCon","12","25","1",0.972959561590248,1.36084530632435e-11
"335","Fm.25.0","Fm","13","25","1",1990.17763658422,8.5475482518627e-89
"336","Fo.25.0","Fo","14","25","1",1298.64215026216,9.13892731915691e-62
"337","Quant.26.0","Quant","1","26","1",0.355894852847803,1.84454783706001e-60
"338","Sigma.26.0","Sigma","2","26","1",3.92685364006563,1.32211406901271e-48
"339","Connect.26.0","Connect","3","26","1",0.182318196194758,2.87941620259565e-10
"340","Tau1.26.0","Tau1","4","26","1",1030.72287272839,4.0070895085208e-17
"341","Tau2.26.0","Tau2","5","26","1",780154.50768683,3.2211884238106e-11
"342","NPQ.26.0","NPQ","6","26","1",0.710066304455689,2.21705945357413e-87
"343","qP.26.0","qP","7","26","1",0.975803657861331,3.68909567412002e-60
"344","ABQ.26.0","ABQ","8","26","1",0.147205110947144,1.32211406901271e-48
"345","qm.26.0","qm","9","26","1",-0.0248443298740511,1.84454783706001e-60
"346","nTau1.26.0","nTau1","10","26","1",1.79415900197358,4.0070895085208e-17
"347","nTau2.26.0","nTau2","11","26","1",0.594779591877954,3.2211884238106e-11
"348","nCon.26.0","nCon","12","26","1",0.929156252393691,2.87941620259565e-10
"349","Fm.26.0","Fm","13","26","1",2036.60094345181,2.21705945357413e-87
"350","Fo.26.0","Fo","14","26","1",1311.78515037233,3.68909567412002e-60
"351","Quant.27.0","Quant","1","27","1",0.363947256679279,2.07259381504839e-59
"352","Sigma.27.0","Sigma","2","27","1",3.93409617940926,2.41853438933069e-48
