"","uni","metric","metrix","stage","col","cclong2025.lad13.005","pval"
"36","ABQ.4.0","ABQ","8","4","1",-0.080346245162326,2.75613648994131e-07
"37","qm.4.0","qm","9","4","1",0.853513822128519,1.72876748878336e-70
"38","nTau1.4.0","nTau1","10","4","1",2.72641942102121,6.23617480528643e-05
"39","nTau2.4.0","nTau2","11","4","1",7.65384732756366,1.25799377510775e-08
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3549.1162876984,1.36904440283933e-83
"42","Fo.4.0","Fo","14","4","1",3344.29629452254,3.45753497756658e-70
"43","Quant.5.0","Quant","1","5","1",0.0664066760536185,5.34360117385677e-68
"44","Sigma.5.0","Sigma","2","5","1",5.00875581960116,6.67399416107538e-09
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1086.20446617566,3.13304621878648e-05
"47","Tau2.5.0","Tau2","5","5","1",3933557.60219119,5.79649421819704e-14
"48","NPQ.5.0","NPQ","6","5","1",0.0266029707627763,1.00488245594117e-82
"49","qP.5.0","qP","7","5","1",0.140522008810015,1.06872023477135e-67
"50","ABQ.5.0","ABQ","8","5","1",-0.0718304503247076,6.67399416107538e-09
"51","qm.5.0","qm","9","5","1",0.831439321032134,5.34360117385677e-68
"52","nTau1.5.0","nTau1","10","5","1",1.59431753727681,3.13304621878648e-05
"53","nTau2.5.0","nTau2","11","5","1",5.01328260270334,5.79649421819704e-14
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3473.30840166969,1.00488245594117e-82
"56","Fo.5.0","Fo","14","5","1",3242.6575358057,1.06872023477135e-67
"57","Quant.6.0","Quant","1","6","1",0.0775531314288313,2.19144925775587e-66
"58","Sigma.6.0","Sigma","2","6","1",4.74235926384602,3.32328223271779e-12
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1025.52774875284,2.86016479113403e-08
"61","Tau2.6.0","Tau2","5","6","1",3572116.67093907,1.37680469124819e-16
"62","NPQ.6.0","NPQ","6","6","1",0.0546332555424243,1.01288958511412e-82
"63","qP.6.0","qP","7","6","1",0.194403527706808,4.38289851551175e-66
"64","ABQ.6.0","ABQ","8","6","1",-0.0148238900922049,3.32328223271779e-12
"65","qm.6.0","qm","9","6","1",0.803146170436645,2.19144925775587e-66
"66","nTau1.6.0","nTau1","10","6","1",1.50525699876495,2.86016479113403e-08
"67","nTau2.6.0","nTau2","11","6","1",4.55262949531226,1.37680469124819e-16
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3380.99401359715,1.01288958511412e-82
"70","Fo.6.0","Fo","14","6","1",3118.78734050056,4.38289851551175e-66
"71","Quant.7.0","Quant","1","7","1",0.0856900531033173,5.32860671871603e-66
"72","Sigma.7.0","Sigma","2","7","1",4.71876553323631,1.71261383653298e-13
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1187.94038174592,3.92337946605412e-07
"75","Tau2.7.0","Tau2","5","7","1",3099970.52299671,6.44642151457176e-15
"76","NPQ.7.0","NPQ","6","7","1",0.0818820280948822,2.45998909672804e-82
"77","qP.7.0","qP","7","7","1",0.240237404983779,1.06572134374321e-65
"78","ABQ.7.0","ABQ","8","7","1",-0.0097750356830355,1.71261383653298e-13
"79","qm.7.0","qm","9","7","1",0.782492147021103,5.32860671871603e-66
"80","nTau1.7.0","nTau1","10","7","1",1.7436442611262,3.92337946605412e-07
"81","nTau2.7.0","nTau2","11","7","1",3.95088361822271,6.44642151457176e-15
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",3295.83876146679,2.45998909672804e-82
"84","Fo.7.0","Fo","14","7","1",3013.41816297673,1.06572134374321e-65
"85","Quant.8.0","Quant","1","8","1",0.0866404244373012,1.89677871043873e-66
"86","Sigma.8.0","Sigma","2","8","1",4.62813051414332,1.27599692525614e-15
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",1016.96954071908,1.60575120256445e-07
"89","Tau2.8.0","Tau2","5","8","1",2757401.08544342,6.96716405009499e-16
"90","NPQ.8.0","NPQ","6","8","1",0.0990724870921661,5.90745015987523e-84
"91","qP.8.0","qP","7","8","1",0.262080454569683,3.79355742087745e-66
"92","ABQ.8.0","ABQ","8","8","1",0.00962007496489392,1.27599692525614e-15
"93","qm.8.0","qm","9","8","1",0.780079810689157,1.89677871043873e-66
"94","nTau1.8.0","nTau1","10","8","1",1.49269536641968,1.60575120256445e-07
"95","nTau2.8.0","nTau2","11","8","1",3.51428205414568,6.96716405009499e-16
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",3244.28894855085,5.90745015987523e-84
"98","Fo.8.0","Fo","14","8","1",2963.20237705116,3.79355742087745e-66
"99","Quant.9.0","Quant","1","9","1",0.0905163595838812,4.6844665439357e-65
"100","Sigma.9.0","Sigma","2","9","1",4.99488050001167,3.67037151318281e-15
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",819.977836333698,4.32211551893925e-09
"103","Tau2.9.0","Tau2","5","9","1",2662005.6584898,2.9949063935422e-18
"104","NPQ.9.0","NPQ","6","9","1",0.113115936865367,1.27126198365123e-83
"105","qP.9.0","qP","7","9","1",0.283742982405352,9.3689330878714e-65
"106","ABQ.9.0","ABQ","8","9","1",-0.0688612518691136,3.67037151318281e-15
"107","qm.9.0","qm","9","9","1",0.770241488719609,4.6844665439357e-65
"108","nTau1.9.0","nTau1","10","9","1",1.20355336896,4.32211551893925e-09
"109","nTau2.9.0","nTau2","11","9","1",3.39270146916641,2.9949063935422e-18
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",3203.3578942107,1.27126198365123e-83
"112","Fo.9.0","Fo","14","9","1",2913.40159918246,9.3689330878714e-65
"113","Quant.10.0","Quant","1","10","1",0.18673347685345,2.75379089550644e-63
"114","Sigma.10.0","Sigma","2","10","1",4.10230531809761,2.23126575288771e-32
"115","Connect.10.0","Connect","3","10","1",0.0161814317480105,0.791087777216482
"116","Tau1.10.0","Tau1","4","10","1",748.31491608363,6.57227174570768e-15
"117","Tau2.10.0","Tau2","5","10","1",1134404.58869937,2.91213290711964e-26
"118","NPQ.10.0","NPQ","6","10","1",0.350538729139044,3.76206238519635e-85
"119","qP.10.0","qP","7","10","1",0.617029889918678,5.50758179101288e-63
"120","ABQ.10.0","ABQ","8","10","1",0.122142121750282,2.23126575288771e-32
"121","qm.10.0","qm","9","10","1",0.526012691569845,2.75379089550644e-63
"122","nTau1.10.0","nTau1","10","10","1",1.09836741724925,6.57227174570768e-15
"123","nTau2.10.0","nTau2","11","10","1",1.44578810433216,2.91213290711964e-26
"124","nCon.10.0","nCon","12","10","1",0.0824260645666641,0.791087777216482
"125","Fm.10.0","Fm","13","10","1",2640.2121217231,3.76206238519635e-85
"126","Fo.10.0","Fo","14","10","1",2147.19613260312,5.50758179101288e-63
"127","Quant.11.0","Quant","1","11","1",0.186934922130918,1.93944014391491e-63
"128","Sigma.11.0","Sigma","2","11","1",3.984408703269,6.57476467085388e-33
"129","Connect.11.0","Connect","3","11","1",0.0670301305198486,0.249757732764408
"130","Tau1.11.0","Tau1","4","11","1",696.723103516344,1.88484505451781e-14
"131","Tau2.11.0","Tau2","5","11","1",1119545.02312912,3.26375814125983e-24
"132","NPQ.11.0","NPQ","6","11","1",0.357988601571905,8.48311082133242e-85
"133","qP.11.0","qP","7","11","1",0.622383832559186,3.87888028782983e-63
"134","ABQ.11.0","ABQ","8","11","1",0.14737097823975,6.57476467085388e-33
"135","qm.11.0","qm","9","11","1",0.525501361162078,1.93944014391491e-63
"136","nTau1.11.0","nTau1","10","11","1",1.02264159019062,1.88484505451781e-14
"137","nTau2.11.0","nTau2","11","11","1",1.42684972612828,3.26375814125983e-24
"138","nCon.11.0","nCon","12","11","1",0.341442583831944,0.249757732764408
"139","Fm.11.0","Fm","13","11","1",2625.72802113509,8.48311082133242e-85
"140","Fo.11.0","Fo","14","11","1",2134.88775796724,3.87888028782983e-63
"141","Quant.12.0","Quant","1","12","1",0.193519912303878,3.34647737797192e-62
"142","Sigma.12.0","Sigma","2","12","1",4.00235431772329,5.0883766532552e-32
"143","Connect.12.0","Connect","3","12","1",0.0229615067009574,0.712541117399824
"144","Tau1.12.0","Tau1","4","12","1",788.341109385381,4.57218977502925e-16
"145","Tau2.12.0","Tau2","5","12","1",1137755.15127624,8.98327966016067e-26
"146","NPQ.12.0","NPQ","6","12","1",0.368906783724083,8.46135728958747e-84
"147","qP.12.0","qP","7","12","1",0.637251581487292,6.69295475594384e-62
"148","ABQ.12.0","ABQ","8","12","1",0.14353077186622,5.0883766532552e-32
"149","qm.12.0","qm","9","12","1",0.508786619806035,3.34647737797192e-62
"150","nTau1.12.0","nTau1","10","12","1",1.15711737079721,4.57218977502925e-16
"151","nTau2.12.0","nTau2","11","12","1",1.45005836519387,8.98327966016067e-26
"152","nCon.12.0","nCon","12","12","1",0.116962866040188,0.712541117399824
"153","Fm.12.0","Fm","13","12","1",2604.78563326932,8.46135728958747e-84
"154","Fo.12.0","Fo","14","12","1",2100.70774594864,6.69295475594384e-62
"155","Quant.13.0","Quant","1","13","1",0.193145779449433,2.41250398803577e-61
"156","Sigma.13.0","Sigma","2","13","1",4.00847665516384,5.48802510674079e-31
"157","Connect.13.0","Connect","3","13","1",0.00703740082445841,0.91592855590558
"158","Tau1.13.0","Tau1","4","13","1",823.33842480263,8.47681598542328e-16
"159","Tau2.13.0","Tau2","5","13","1",1181140.01773189,1.35194931710567e-23
"160","NPQ.13.0","NPQ","6","13","1",0.385971071779842,5.69369696934424e-83
"161","qP.13.0","qP","7","13","1",0.648083414905459,4.82500797607153e-61
"162","ABQ.13.0","ABQ","8","13","1",0.142220644574675,5.48802510674079e-31
"163","qm.13.0","qm","9","13","1",0.509736284684885,2.41250398803577e-61
"164","nTau1.13.0","nTau1","10","13","1",1.2084859993242,8.47681598542328e-16
"165","nTau2.13.0","nTau2","11","13","1",1.50535197424171,1.35194931710567e-23
"166","nCon.13.0","nCon","12","13","1",0.0358475852922979,0.91592855590558
"167","Fm.13.0","Fm","13","13","1",2572.71511370752,5.69369696934424e-83
"168","Fo.13.0","Fo","14","13","1",2075.80604776914,4.82500797607153e-61
"169","Quant.14.0","Quant","1","14","1",0.192773898469496,1.55857584061358e-63
"170","Sigma.14.0","Sigma","2","14","1",4.04031266589922,6.16348522749859e-34
"171","Connect.14.0","Connect","3","14","1",0.0662506542646881,0.225955685173113
"172","Tau1.14.0","Tau1","4","14","1",765.074950748474,6.9249570378981e-18
"173","Tau2.14.0","Tau2","5","14","1",1168364.73695698,4.55415144984771e-26
"174","NPQ.14.0","NPQ","6","14","1",0.400204069955952,2.10331796063805e-85
"175","qP.14.0","qP","7","14","1",0.656849831968502,3.11715168122717e-63
"176","ABQ.14.0","ABQ","8","14","1",0.135408013463869,6.16348522749859e-34
"177","qm.14.0","qm","9","14","1",0.510680233609884,1.55857584061358e-63
"178","nTau1.14.0","nTau1","10","14","1",1.12296758970629,6.9249570378981e-18
"179","nTau2.14.0","nTau2","11","14","1",1.48906999763666,4.55415144984771e-26
"180","nCon.14.0","nCon","12","14","1",0.337472035296031,0.225955685173113
"181","Fm.14.0","Fm","13","14","1",2546.56360457628,2.10331796063805e-85
"182","Fo.14.0","Fo","14","14","1",2055.65261082158,3.11715168122717e-63
"183","Quant.15.0","Quant","1","15","1",0.195256934990785,4.22639885454852e-62
"184","Sigma.15.0","Sigma","2","15","1",4.09939615552023,2.08726448268542e-32
"185","Connect.15.0","Connect","3","15","1",0.0349459115019065,0.563284626555564
"186","Tau1.15.0","Tau1","4","15","1",780.320811050182,4.24742932446957e-18
"187","Tau2.15.0","Tau2","5","15","1",1097898.69224911,6.30089041559784e-27
"188","NPQ.15.0","NPQ","6","15","1",0.416797215548513,3.51866699631575e-84
"189","qP.15.0","qP","7","15","1",0.670040453207082,8.45279770909704e-62
"190","ABQ.15.0","ABQ","8","15","1",0.122764657395398,2.08726448268542e-32
"191","qm.15.0","qm","9","15","1",0.504377519081716,4.22639885454852e-62
"192","nTau1.15.0","nTau1","10","15","1",1.14534527568236,4.24742932446957e-18
"193","nTau2.15.0","nTau2","11","15","1",1.39926167861814,6.30089041559784e-27
"194","nCon.15.0","nCon","12","15","1",0.178009832668313,0.563284626555564
"195","Fm.15.0","Fm","13","15","1",2516.73894075868,3.51866699631575e-84
"196","Fo.15.0","Fo","14","15","1",2025.32820901419,8.45279770909704e-62
"197","Quant.16.0","Quant","1","16","1",0.0700929547078298,9.06819700077857e-66
"198","Sigma.16.0","Sigma","2","16","1",5.86941254956668,1.50774198533827e-09
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",664.281850890009,8.07586663854695e-08
"201","Tau2.16.0","Tau2","5","16","1",4851875.30153319,8.32674522836421e-11
"202","NPQ.16.0","NPQ","6","16","1",0.131434369419636,4.36323744016148e-84
"203","qP.16.0","qP","7","16","1",0.276263457159483,1.81363940015571e-65
"204","ABQ.16.0","ABQ","8","16","1",-0.256003551126292,1.50774198533827e-09
"205","qm.16.0","qm","9","16","1",0.822082405888287,9.06819700077857e-66
"206","nTau1.16.0","nTau1","10","16","1",0.97502471914654,8.07586663854695e-08
"207","nTau2.16.0","nTau2","11","16","1",6.18366997501517,8.32674522836421e-11
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",3151.49408565203,4.36323744016148e-84
"210","Fo.16.0","Fo","14","16","1",2930.59655344442,1.81363940015571e-65
"211","Quant.17.0","Quant","1","17","1",0.0700843521143065,7.93491632778613e-67
"212","Sigma.17.0","Sigma","2","17","1",5.17925433929571,5.89857471615981e-09
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",429.143827024857,2.75494511144218e-07
"215","Tau2.17.0","Tau2","5","17","1",4420585.49987717,4.33672759912839e-13
"216","NPQ.17.0","NPQ","6","17","1",0.1492396952635,3.31017382051664e-82
"217","qP.17.0","qP","7","17","1",0.296001903837884,1.58698326555723e-66
"218","ABQ.17.0","ABQ","8","17","1",-0.108315659771084,5.89857471615981e-09
"219","qm.17.0","qm","9","17","1",0.822104241930856,7.93491632778613e-67
"220","nTau1.17.0","nTau1","10","17","1",0.629892023781431,2.75494511144218e-07
"221","nTau2.17.0","nTau2","11","17","1",5.63399513151955,4.33672759912839e-13
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",3102.66756206316,3.31017382051664e-82
"224","Fo.17.0","Fo","14","17","1",2885.21911614989,1.58698326555723e-66
"225","Quant.18.0","Quant","1","18","1",0.0672834694782208,6.8015940512978e-67
"226","Sigma.18.0","Sigma","2","18","1",5.26183256470926,1.82258971004625e-09
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",259.56501665479,1.42425542965316e-07
"229","Tau2.18.0","Tau2","5","18","1",4312499.44165967,3.58848652930231e-13
"230","NPQ.18.0","NPQ","6","18","1",0.168857386634852,1.7880112589676e-83
"231","qP.18.0","qP","7","18","1",0.313349119494768,1.36031881025956e-66
"232","ABQ.18.0","ABQ","8","18","1",-0.125986686213549,1.82258971004625e-09
"233","qm.18.0","qm","9","18","1",0.829213748186925,6.8015940512978e-67
"234","nTau1.18.0","nTau1","10","18","1",0.380986334528066,1.42425542965316e-07
"235","nTau2.18.0","nTau2","11","18","1",5.49624045495024,3.58848652930231e-13
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",3050.59348069409,1.7880112589676e-83
"238","Fo.18.0","Fo","14","18","1",2845.33896734535,1.36031881025956e-66
"239","Quant.19.0","Quant","1","19","1",0.0755468092794547,8.57752920329615e-64
"240","Sigma.19.0","Sigma","2","19","1",5.97747219971756,3.92391943874267e-09
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",510.722146634268,5.26219345606203e-07
"243","Tau2.19.0","Tau2","5","19","1",3845731.91402864,1.29821603777586e-14
"244","NPQ.19.0","NPQ","6","19","1",0.191352871230582,2.31389139948024e-82
"245","qP.19.0","qP","7","19","1",0.347477356661601,1.71550584065923e-63
"246","ABQ.19.0","ABQ","8","19","1",-0.279127382204241,3.92391943874267e-09
"247","qm.19.0","qm","9","19","1",0.808238836473025,8.57752920329615e-64
"248","nTau1.19.0","nTau1","10","19","1",0.749631676549369,5.26219345606203e-07
"249","nTau2.19.0","nTau2","11","19","1",4.90134957945474,1.29821603777586e-14
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2992.99125358744,2.31389139948024e-82
"252","Fo.19.0","Fo","14","19","1",2766.88031417759,1.71550584065923e-63
"253","Quant.20.0","Quant","1","20","1",0.073888924083987,2.38432055074251e-64
"254","Sigma.20.0","Sigma","2","20","1",5.48222891968261,8.52921285239856e-08
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",370.703061120213,2.35237744493055e-08
"257","Tau2.20.0","Tau2","5","20","1",3532156.23069234,1.41114953699915e-17
"258","NPQ.20.0","NPQ","6","20","1",0.212982594605297,2.57205705989617e-80
"259","qP.20.0","qP","7","20","1",0.366818925551042,4.76864110148501e-64
"260","ABQ.20.0","ABQ","8","20","1",-0.173149601098829,8.52921285239856e-08
"261","qm.20.0","qm","9","20","1",0.812447061772138,2.38432055074251e-64
"262","nTau1.20.0","nTau1","10","20","1",0.54411338736898,2.35237744493055e-08
"263","nTau2.20.0","nTau2","11","20","1",4.50170028563864,1.41114953699915e-17
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2939.62068325448,2.57205705989617e-80
"266","Fo.20.0","Fo","14","20","1",2722.41527375377,4.76864110148501e-64
"267","Quant.21.0","Quant","1","21","1",0.0738239194226691,3.39563388604303e-65
"268","Sigma.21.0","Sigma","2","21","1",5.3324449236785,1.47653037450343e-08
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",515.941059754927,7.7261509006084e-08
"271","Tau2.21.0","Tau2","5","21","1",4470756.81303658,6.25377355542659e-12
"272","NPQ.21.0","NPQ","6","21","1",0.235407052411612,4.74577906433272e-81
"273","qP.21.0","qP","7","21","1",0.388232403054936,6.79126777208606e-65
"274","ABQ.21.0","ABQ","8","21","1",-0.14109712066841,1.47653037450343e-08
"275","qm.21.0","qm","9","21","1",0.812612063704157,3.39563388604303e-65
"276","nTau1.21.0","nTau1","10","21","1",0.757291932949425,7.7261509006084e-08
"277","nTau2.21.0","nTau2","11","21","1",5.69793800381324,6.25377355542659e-12
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2886.26223767208,4.74577906433272e-81
"280","Fo.21.0","Fo","14","21","1",2673.18704680549,6.79126777208606e-65
"281","Quant.22.0","Quant","1","22","1",0.0699804653938677,1.77108356356259e-66
"282","Sigma.22.0","Sigma","2","22","1",5.60094657041494,2.7989132437226e-10
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",659.770058878453,1.00649890986417e-05
"285","Tau2.22.0","Tau2","5","22","1",4883152.18569796,4.8244852698689e-09
"286","NPQ.22.0","NPQ","6","22","1",0.261440687882543,1.89432783769661e-84
"287","qP.22.0","qP","7","22","1",0.407504360373949,3.54216712712518e-66
"288","ABQ.22.0","ABQ","8","22","1",-0.19855415217476,2.7989132437226e-10
"289","qm.22.0","qm","9","22","1",0.822367938552545,1.77108356356259e-66
"290","nTau1.22.0","nTau1","10","22","1",0.968402366401209,1.00649890986417e-05
"291","nTau2.22.0","nTau2","11","22","1",6.22353207317351,4.8244852698689e-09
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2826.69550600498,1.89432783769661e-84
"294","Fo.22.0","Fo","14","22","1",2628.88203896799,3.54216712712518e-66
"295","Quant.23.0","Quant","1","23","1",0.368738550880477,3.69772915620028e-55
"296","Sigma.23.0","Sigma","2","23","1",4.47146900849159,2.81206833227241e-44
"297","Connect.23.0","Connect","3","23","1",0.142490609997915,1.17889021716301e-05
"298","Tau1.23.0","Tau1","4","23","1",1122.59558891469,7.96738508573774e-14
"299","Tau2.23.0","Tau2","5","23","1",493936.970195057,7.76490775272331e-18
"300","NPQ.23.0","NPQ","6","23","1",0.77687399019704,8.47068394186031e-84
"301","qP.23.0","qP","7","23","1",1,7.39545831240057e-55
"302","ABQ.23.0","ABQ","8","23","1",0.0431442830115552,2.81206833227241e-44
"303","qm.23.0","qm","9","23","1",0.064027531691921,3.69772915620028e-55
"304","nTau1.23.0","nTau1","10","23","1",1.64773197902395,7.96738508573774e-14
"305","nTau2.23.0","nTau2","11","23","1",0.629518077511178,7.76490775272331e-18
"306","nCon.23.0","nCon","12","23","1",0.72582824577779,1.17889021716301e-05
"307","Fm.23.0","Fm","13","23","1",2006.73134009576,8.47068394186031e-84
"308","Fo.23.0","Fo","14","23","1",1266.77213374241,7.39545831240057e-55
"309","Quant.24.0","Quant","1","24","1",0.373894285483703,9.69031769720603e-56
"310","Sigma.24.0","Sigma","2","24","1",4.75458719738722,7.79796926042284e-46
"311","Connect.24.0","Connect","3","24","1",0.162161479456127,3.05028000486381e-07
"312","Tau1.24.0","Tau1","4","24","1",922.514465579386,5.20008554091603e-16
"313","Tau2.24.0","Tau2","5","24","1",555765.797540646,6.30642527634204e-18
"314","NPQ.24.0","NPQ","6","24","1",0.808981329994386,5.01880900531302e-85
"315","qP.24.0","qP","7","24","1",1.01420060531511,1.93806353944121e-55
"316","ABQ.24.0","ABQ","8","24","1",-0.0174405621732665,7.79796926042284e-46
"317","qm.24.0","qm","9","24","1",0.0509406829450234,9.69031769720603e-56
"318","nTau1.24.0","nTau1","10","24","1",1.35405537048023,5.20008554091603e-16
"319","nTau2.24.0","nTau2","11","24","1",0.70831834328192,6.30642527634204e-18
"320","nCon.24.0","nCon","12","24","1",0.826029042672314,3.05028000486381e-07
"321","Fm.24.0","Fm","13","24","1",1971.11416486564,5.01880900531302e-85
"322","Fo.24.0","Fo","14","24","1",1234.12584258639,1.93806353944121e-55
"323","Quant.25.0","Quant","1","25","1",0.380181118070226,3.40945108139744e-54
"324","Sigma.25.0","Sigma","2","25","1",4.78146764005132,6.22465719188206e-45
"325","Connect.25.0","Connect","3","25","1",0.183096891860619,4.80547535128437e-08
"326","Tau1.25.0","Tau1","4","25","1",893.181179783371,1.21234763390003e-15
"327","Tau2.25.0","Tau2","5","25","1",513212.464913176,5.27821011636343e-18
"328","NPQ.25.0","NPQ","6","25","1",0.767323914354316,8.31809819828489e-84
"329","qP.25.0","qP","7","25","1",1.00706456673065,6.81890216279487e-54
"330","ABQ.25.0","ABQ","8","25","1",-0.0231927445521416,6.22465719188206e-45
"331","qm.25.0","qm","9","25","1",0.0349827577435591,3.40945108139744e-54
"332","nTau1.25.0","nTau1","10","25","1",1.31100033487059,1.21234763390003e-15
"333","nTau2.25.0","nTau2","11","25","1",0.654084516369227,5.27821011636343e-18
"334","nCon.25.0","nCon","12","25","1",0.932671253414544,4.80547535128437e-08
"335","Fm.25.0","Fm","13","25","1",2017.57510016613,8.31809819828489e-84
"336","Fo.25.0","Fo","14","25","1",1250.53114279433,6.81890216279487e-54
"337","Quant.26.0","Quant","1","26","1",0.387696575571699,2.96335299983758e-54
"338","Sigma.26.0","Sigma","2","26","1",4.76315428648383,1.29901454314371e-45
"339","Connect.26.0","Connect","3","26","1",0.177012842169195,6.29088254706399e-08
"340","Tau1.26.0","Tau1","4","26","1",958.958794194411,1.38376164173451e-15
"341","Tau2.26.0","Tau2","5","26","1",512457.128587149,2.14180767385001e-17
"342","NPQ.26.0","NPQ","6","26","1",0.73424679003309,6.68175039827269e-84
"343","qP.26.0","qP","7","26","1",1.00341111261648,5.92670599967517e-54
"344","ABQ.26.0","ABQ","8","26","1",-0.0192738451870762,1.29901454314371e-45
"345","qm.26.0","qm","9","26","1",0.015906202576431,2.96335299983758e-54
"346","nTau1.26.0","nTau1","10","26","1",1.40754790715685,1.38376164173451e-15
"347","nTau2.26.0","nTau2","11","26","1",0.65312184724234,2.14180767385001e-17
"348","nCon.26.0","nCon","12","26","1",0.901679912196932,6.29088254706399e-08
"349","Fm.26.0","Fm","13","26","1",2056.05611843824,6.68175039827269e-84
"350","Fo.26.0","Fo","14","26","1",1258.9302021365,5.92670599967517e-54
"351","Quant.27.0","Quant","1","27","1",0.393538397866229,1.63174427450957e-53
"352","Sigma.27.0","Sigma","2","27","1",4.76712391079927,2.51334601599806e-45
"353","Connect.27.0","Connect","3","27","1",0.160392229466489,9.46823694546167e-07
