"","uni","metric","metrix","stage","col","cclong2025.lad20.005","pval"
"52","nTau1.5.0","nTau1","10","5","1",2.18402911028164,6.37143811229222e-10
"53","nTau2.5.0","nTau2","11","5","1",1.95580308838847,2.21790597493922e-18
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3664.73805322988,2.36332793919626e-82
"56","Fo.5.0","Fo","14","5","1",3310.82545750141,3.21192850635836e-66
"57","Quant.6.0","Quant","1","6","1",0.115123368552264,4.28840974418021e-66
"58","Sigma.6.0","Sigma","2","6","1",3.87961373901061,5.6612325449666e-21
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1237.13158269121,7.80649704226711e-11
"61","Tau2.6.0","Tau2","5","6","1",2217935.10608012,1.67727926736162e-17
"62","NPQ.6.0","NPQ","6","6","1",0.104966439258733,6.80640723160365e-82
"63","qP.6.0","qP","7","6","1",0.300039031113648,8.57681948836041e-66
"64","ABQ.6.0","ABQ","8","6","1",0.217937334569032,5.6612325449666e-21
"65","qm.6.0","qm","9","6","1",0.679734743309162,4.28840974418021e-66
"66","nTau1.6.0","nTau1","10","6","1",2.13917396933782,7.80649704226711e-11
"67","nTau2.6.0","nTau2","11","6","1",1.68747975821346,1.67727926736162e-17
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3464.32055050038,6.80640723160365e-82
"70","Fo.6.0","Fo","14","6","1",3065.49629898194,8.57681948836041e-66
"71","Quant.7.0","Quant","1","7","1",0.121818392102392,6.425510787881e-65
"72","Sigma.7.0","Sigma","2","7","1",3.73764517738799,1.92216238021333e-21
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1103.91581686717,2.54185384705571e-11
"75","Tau2.7.0","Tau2","5","7","1",2009450.48233154,1.97782524467341e-17
"76","NPQ.7.0","NPQ","6","7","1",0.156532688138925,7.55661745111656e-81
"77","qP.7.0","qP","7","7","1",0.362544991407263,1.2851021575762e-64
"78","ABQ.7.0","ABQ","8","7","1",0.246555727836785,1.92216238021333e-21
"79","qm.7.0","qm","9","7","1",0.661109650395385,6.425510787881e-65
"80","nTau1.7.0","nTau1","10","7","1",1.90882523154529,2.54185384705571e-11
"81","nTau2.7.0","nTau2","11","7","1",1.52885763193482,1.97782524467341e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",3309.85711203472,7.55661745111656e-81
"84","Fo.7.0","Fo","14","7","1",2906.65564055798,1.2851021575762e-64
"85","Quant.8.0","Quant","1","8","1",0.127091479866551,1.70117530067781e-64
"86","Sigma.8.0","Sigma","2","8","1",3.77741321258122,2.71509222701175e-22
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",822.700329054428,2.3853569158936e-11
"89","Tau2.8.0","Tau2","5","8","1",1895414.88123007,5.52011241696469e-18
"90","NPQ.8.0","NPQ","6","8","1",0.207741011840743,4.30025593236977e-81
"91","qP.8.0","qP","7","8","1",0.417619425290496,3.40235060135563e-64
"92","ABQ.8.0","ABQ","8","8","1",0.238539183486134,2.71509222701175e-22
"93","qm.8.0","qm","9","8","1",0.646440284587392,1.70117530067781e-64
"94","nTau1.8.0","nTau1","10","8","1",1.42256422283754,2.3853569158936e-11
"95","nTau2.8.0","nTau2","11","8","1",1.44209550438343,5.52011241696469e-18
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",3169.51888327696,4.30025593236977e-81
"98","Fo.8.0","Fo","14","8","1",2766.70003793631,3.40235060135563e-64
"99","Quant.9.0","Quant","1","9","1",0.12873280665959,3.64771285046219e-65
"100","Sigma.9.0","Sigma","2","9","1",3.84471589247625,6.7442690761707e-24
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",1088.91706609994,4.92666697198724e-11
"103","Tau2.9.0","Tau2","5","9","1",2125170.74249669,4.10212460923125e-14
"104","NPQ.9.0","NPQ","6","9","1",0.255864672392149,9.80450534204665e-83
"105","qP.9.0","qP","7","9","1",0.461307483655338,7.29542570092439e-65
"106","ABQ.9.0","ABQ","8","9","1",0.224972133575961,6.7442690761707e-24
"107","qm.9.0","qm","9","9","1",0.64187422685909,3.64771285046219e-65
"108","nTau1.9.0","nTau1","10","9","1",1.88289028843759,4.92666697198724e-11
"109","nTau2.9.0","nTau2","11","9","1",1.61690150486355,4.10212460923125e-14
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",3048.06562943269,9.80450534204665e-83
"112","Fo.9.0","Fo","14","9","1",2655.67958607319,7.29542570092439e-65
"113","Quant.10.0","Quant","1","10","1",0.240920588985588,3.12669798084126e-62
"114","Sigma.10.0","Sigma","2","10","1",3.87239160869355,7.56839076569261e-38
"115","Connect.10.0","Connect","3","10","1",0.119735060363021,0.00644344324689514
"116","Tau1.10.0","Tau1","4","10","1",931.99272333406,3.4492352036087e-17
"117","Tau2.10.0","Tau2","5","10","1",1057792.00320606,1.75181871410368e-17
"118","NPQ.10.0","NPQ","6","10","1",0.556502483988607,1.99873343376156e-84
"119","qP.10.0","qP","7","10","1",0.771730900928777,6.25339596168251e-62
"120","ABQ.10.0","ABQ","8","10","1",0.219393190452068,7.56839076569261e-38
"121","qm.10.0","qm","9","10","1",0.329775568210998,3.12669798084126e-62
"122","nTau1.10.0","nTau1","10","10","1",1.61154609684402,3.4492352036087e-17
"123","nTau2.10.0","nTau2","11","10","1",0.804803796520911,1.75181871410368e-17
"124","nCon.10.0","nCon","12","10","1",0.553630091243405,0.00644344324689514
"125","Fm.10.0","Fm","13","10","1",2459.33301264508,1.99873343376156e-84
"126","Fo.10.0","Fo","14","10","1",1866.82905472693,6.25339596168251e-62
"127","Quant.11.0","Quant","1","11","1",0.243343278047962,7.32223053631734e-63
"128","Sigma.11.0","Sigma","2","11","1",3.84127523158764,4.98315604227022e-39
"129","Connect.11.0","Connect","3","11","1",0.125736080299378,0.00229354896383032
"130","Tau1.11.0","Tau1","4","11","1",954.608425328094,2.22503993678528e-18
"131","Tau2.11.0","Tau2","5","11","1",1068755.34483187,2.20035826496655e-17
"132","NPQ.11.0","NPQ","6","11","1",0.579297100269681,3.42078275967067e-85
"133","qP.11.0","qP","7","11","1",0.784644789813863,1.46444610726347e-62
"134","ABQ.11.0","ABQ","8","11","1",0.2256657109799,4.98315604227022e-39
"135","qm.11.0","qm","9","11","1",0.323035814638802,7.32223053631734e-63
"136","nTau1.11.0","nTau1","10","11","1",1.65065181662421,2.22503993678528e-18
"137","nTau2.11.0","nTau2","11","11","1",0.813145076220767,2.20035826496655e-17
"138","nCon.11.0","nCon","12","11","1",0.581377563077015,0.00229354896383032
"139","Fm.11.0","Fm","13","11","1",2423.83649186945,3.42078275967067e-85
"140","Fo.11.0","Fo","14","11","1",1834.01217448566,1.46444610726347e-62
"141","Quant.12.0","Quant","1","12","1",0.253000062207532,9.10938086926551e-62
"142","Sigma.12.0","Sigma","2","12","1",3.88699022017724,5.60020882598605e-39
"143","Connect.12.0","Connect","3","12","1",0.125106123509732,0.00239985920912347
"144","Tau1.12.0","Tau1","4","12","1",881.571111463873,4.17753571268682e-18
"145","Tau2.12.0","Tau2","5","12","1",1016795.75508205,4.2210009793681e-17
"146","NPQ.12.0","NPQ","6","12","1",0.595861130381923,1.32688069676301e-84
"147","qP.12.0","qP","7","12","1",0.801250831416617,1.8218761738531e-61
"148","ABQ.12.0","ABQ","8","12","1",0.216450364238796,5.60020882598605e-39
"149","qm.12.0","qm","9","12","1",0.296171308356843,9.10938086926551e-62
"150","nTau1.12.0","nTau1","10","12","1",1.52436006011693,4.17753571268682e-18
"151","nTau2.12.0","nTau2","11","12","1",0.773612469650118,4.2210009793681e-17
"152","nCon.12.0","nCon","12","12","1",0.578464773507496,0.00239985920912347
"153","Fm.12.0","Fm","13","12","1",2398.67860070077,1.32688069676301e-84
"154","Fo.12.0","Fo","14","12","1",1791.8127655076,1.8218761738531e-61
"155","Quant.13.0","Quant","1","13","1",0.254590276288863,2.80203077564275e-63
"156","Sigma.13.0","Sigma","2","13","1",3.82298508684364,7.38710475531034e-41
"157","Connect.13.0","Connect","3","13","1",0.140348846853611,0.000196801551552834
"158","Tau1.13.0","Tau1","4","13","1",914.369976827892,5.75735362720387e-18
"159","Tau2.13.0","Tau2","5","13","1",978839.991120102,4.24544510368663e-17
"160","NPQ.13.0","NPQ","6","13","1",0.611487237691732,5.61826262819781e-86
"161","qP.13.0","qP","7","13","1",0.809574468605166,5.6040615512855e-63
"162","ABQ.13.0","ABQ","8","13","1",0.229352686104711,7.38710475531034e-41
"163","qm.13.0","qm","9","13","1",0.291747442660802,2.80203077564275e-63
"164","nTau1.13.0","nTau1","10","13","1",1.58107389718339,5.75735362720387e-18
"165","nTau2.13.0","nTau2","11","13","1",0.744734445573698,4.24544510368663e-17
"166","nCon.13.0","nCon","12","13","1",0.648943965567737,0.000196801551552834
"167","Fm.13.0","Fm","13","13","1",2375.41933538385,5.61826262819781e-86
"168","Fo.13.0","Fo","14","13","1",1770.66067048657,5.6040615512855e-63
"169","Quant.14.0","Quant","1","14","1",0.259165013438153,8.31687355609108e-62
"170","Sigma.14.0","Sigma","2","14","1",3.84286471971695,9.80106767345778e-40
"171","Connect.14.0","Connect","3","14","1",0.139317084914324,0.000468504870367962
"172","Tau1.14.0","Tau1","4","14","1",853.836494960752,1.06103515089455e-16
"173","Tau2.14.0","Tau2","5","14","1",995108.116250102,4.74292693658641e-15
"174","NPQ.14.0","NPQ","6","14","1",0.622728047684089,1.18469173395967e-84
"175","qP.14.0","qP","7","14","1",0.818647789657119,1.66337471121822e-61
"176","ABQ.14.0","ABQ","8","14","1",0.225345297813357,9.80106767345778e-40
"177","qm.14.0","qm","9","14","1",0.279020840009792,8.31687355609108e-62
"178","nTau1.14.0","nTau1","10","14","1",1.47640301940831,1.06103515089455e-16
"179","nTau2.14.0","nTau2","11","14","1",0.757111783299091,4.74292693658641e-15
"180","nCon.14.0","nCon","12","14","1",0.644173312303296,0.000468504870367962
"181","Fm.14.0","Fm","13","14","1",2358.9645526867,1.18469173395967e-84
"182","Fo.14.0","Fo","14","14","1",1747.60347268952,1.66337471121822e-61
"183","Quant.15.0","Quant","1","15","1",0.262073441950817,2.49112988774943e-62
"184","Sigma.15.0","Sigma","2","15","1",3.81507996445437,9.59725745145718e-41
"185","Connect.15.0","Connect","3","15","1",0.14696171927194,0.000108304034335816
"186","Tau1.15.0","Tau1","4","15","1",880.548100286944,9.28801458161963e-17
"187","Tau2.15.0","Tau2","5","15","1",954731.105416029,5.41516774599463e-15
"188","NPQ.15.0","NPQ","6","15","1",0.633725927328641,2.92762202995752e-85
"189","qP.15.0","qP","7","15","1",0.825958946552683,4.98225977549886e-62
"190","ABQ.15.0","ABQ","8","15","1",0.230946221312649,9.59725745145718e-41
"191","qm.15.0","qm","9","15","1",0.270929792849785,2.49112988774943e-62
"192","nTau1.15.0","nTau1","10","15","1",1.52259113035178,9.28801458161963e-17
"193","nTau2.15.0","nTau2","11","15","1",0.726391593022612,5.41516774599463e-15
"194","nCon.15.0","nCon","12","15","1",0.679520516406235,0.000108304034335816
"195","Fm.15.0","Fm","13","15","1",2343.08452789047,2.92762202995752e-85
"196","Fo.15.0","Fo","14","15","1",1729.02430088451,4.98225977549886e-62
"197","Quant.16.0","Quant","1","16","1",0.106870940355591,9.85440777356429e-67
"198","Sigma.16.0","Sigma","2","16","1",3.86272885618084,4.31363949497586e-20
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",701.567028206933,3.53926457251171e-11
"201","Tau2.16.0","Tau2","5","16","1",2854941.46410635,1.31842268078575e-13
"202","NPQ.16.0","NPQ","6","16","1",0.306974959983039,2.58187436900355e-82
"203","qP.16.0","qP","7","16","1",0.476977948083764,1.97088155471286e-66
"204","ABQ.16.0","ABQ","8","16","1",0.221341033328668,4.31363949497586e-20
"205","qm.16.0","qm","9","16","1",0.702692428338421,9.85440777356429e-67
"206","nTau1.16.0","nTau1","10","16","1",1.21310776111724,3.53926457251171e-11
"207","nTau2.16.0","nTau2","11","16","1",2.17213565823316,1.31842268078575e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2928.8686167231,2.58187436900355e-82
"210","Fo.16.0","Fo","14","16","1",2615.85767347592,1.97088155471286e-66
"211","Quant.17.0","Quant","1","17","1",0.106103703361605,6.79620975917029e-67
"212","Sigma.17.0","Sigma","2","17","1",3.63397553544616,1.6193949768995e-19
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",565.783556821723,3.7465024615575e-10
"215","Tau2.17.0","Tau2","5","17","1",2584935.32016808,1.67507001334443e-15
"216","NPQ.17.0","NPQ","6","17","1",0.346333129619311,5.68974708800582e-81
"217","qP.17.0","qP","7","17","1",0.506211878317184,1.35924195183405e-66
"218","ABQ.17.0","ABQ","8","17","1",0.267453724894083,1.6193949768995e-19
"219","qm.17.0","qm","9","17","1",0.704826828642303,6.79620975917029e-67
"220","nTau1.17.0","nTau1","10","17","1",0.978319100381816,3.7465024615575e-10
"221","nTau2.17.0","nTau2","11","17","1",1.96670588653242,1.67507001334443e-15
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2843.2472312552,5.68974708800582e-81
"224","Fo.17.0","Fo","14","17","1",2541.56817044639,1.35924195183405e-66
"225","Quant.18.0","Quant","1","18","1",0.103889683492683,2.95732953697396e-67
"226","Sigma.18.0","Sigma","2","18","1",3.72868756550006,3.2897047091835e-19
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",656.259683234329,1.62940371124755e-09
"229","Tau2.18.0","Tau2","5","18","1",2557806.26980175,1.9405126776265e-14
"230","NPQ.18.0","NPQ","6","18","1",0.398640674803765,2.03327578824161e-81
"231","qP.18.0","qP","7","18","1",0.541231493495282,5.91465907394789e-67
"232","ABQ.18.0","ABQ","8","18","1",0.248361426625437,3.2897047091835e-19
"233","qm.18.0","qm","9","18","1",0.710986078936623,2.95732953697396e-67
"234","nTau1.18.0","nTau1","10","18","1",1.13476500894664,1.62940371124755e-09
"235","nTau2.18.0","nTau2","11","18","1",1.94606519094704,1.9405126776265e-14
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2736.91307002374,2.03327578824161e-81
"238","Fo.18.0","Fo","14","18","1",2452.57603743199,5.91465907394789e-67
"239","Quant.19.0","Quant","1","19","1",0.102918946670198,1.97853991907116e-67
"240","Sigma.19.0","Sigma","2","19","1",3.6930914204171,3.10284481006764e-19
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",716.156797837366,8.47347874833064e-12
"243","Tau2.19.0","Tau2","5","19","1",2891653.42950197,1.85096884652842e-14
"244","NPQ.19.0","NPQ","6","19","1",0.445862414476646,1.77870942991911e-81
"245","qP.19.0","qP","7","19","1",0.571740944792987,3.9570798381423e-67
"246","ABQ.19.0","ABQ","8","19","1",0.255536990476735,3.10284481006764e-19
"247","qm.19.0","qm","9","19","1",0.713686601702262,1.97853991907116e-67
"248","nTau1.19.0","nTau1","10","19","1",1.23833551849465,8.47347874833064e-12
"249","nTau2.19.0","nTau2","11","19","1",2.20006735845266,1.85096884652842e-14
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2647.52572914958,1.77870942991911e-81
"252","Fo.19.0","Fo","14","19","1",2375.04516982326,3.9570798381423e-67
"253","Quant.20.0","Quant","1","20","1",0.108852921234448,4.26447472482621e-67
"254","Sigma.20.0","Sigma","2","20","1",3.72865575884381,2.79069479130719e-19
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",662.167329534774,4.08707022206677e-11
"257","Tau2.20.0","Tau2","5","20","1",2876442.70523853,5.11252514754237e-15
"258","NPQ.20.0","NPQ","6","20","1",0.498051325774931,1.41763540165172e-80
"259","qP.20.0","qP","7","20","1",0.610267713598139,8.52894944965228e-67
"260","ABQ.20.0","ABQ","8","20","1",0.248367838294236,2.79069479130719e-19
"261","qm.20.0","qm","9","20","1",0.697178694481379,4.26447472482621e-67
"262","nTau1.20.0","nTau1","10","20","1",1.14498015773338,4.08707022206677e-11
"263","nTau2.20.0","nTau2","11","20","1",2.18849452693385,5.11252514754237e-15
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2555.29158265461,1.41763540165172e-80
"266","Fo.20.0","Fo","14","20","1",2277.14062927686,8.52894944965228e-67
"267","Quant.21.0","Quant","1","21","1",0.106246810660782,1.12304864505969e-66
"268","Sigma.21.0","Sigma","2","21","1",3.74110815067175,4.66639427807779e-19
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",657.162109280367,1.31280857912708e-10
"271","Tau2.21.0","Tau2","5","21","1",2567807.433462,3.29497185492526e-15
"272","NPQ.21.0","NPQ","6","21","1",0.529892066306106,6.51387019642381e-81
"273","qP.21.0","qP","7","21","1",0.626351405237339,2.24609729011937e-66
"274","ABQ.21.0","ABQ","8","21","1",0.245857652641983,4.66639427807779e-19
"275","qm.21.0","qm","9","21","1",0.704428714024204,1.12304864505969e-66
"276","nTau1.21.0","nTau1","10","21","1",1.13632543011278,1.31280857912708e-10
"277","nTau2.21.0","nTau2","11","21","1",1.95367441323176,3.29497185492526e-15
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2502.1098072492,6.51387019642381e-81
"280","Fo.21.0","Fo","14","21","1",2236.26862030591,2.24609729011937e-66
"281","Quant.22.0","Quant","1","22","1",0.107927701284704,1.10298991583662e-65
"282","Sigma.22.0","Sigma","2","22","1",3.86077196892926,2.98891229374356e-19
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",616.38232492637,8.41038595694863e-11
"285","Tau2.22.0","Tau2","5","22","1",2814762.80329734,1.17569644170427e-13
"286","NPQ.22.0","NPQ","6","22","1",0.595927418037965,2.73052552337185e-81
"287","qP.22.0","qP","7","22","1",0.664350166935824,2.20597983167324e-65
"288","ABQ.22.0","ABQ","8","22","1",0.22173550776939,2.98891229374356e-19
"289","qm.22.0","qm","9","22","1",0.699752592452108,1.10298991583662e-65
"290","nTau1.22.0","nTau1","10","22","1",1.06581146507803,8.41038595694863e-11
"291","nTau2.22.0","nTau2","11","22","1",2.14156637933881,1.17569644170427e-13
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2398.57897036655,2.73052552337185e-81
"294","Fo.22.0","Fo","14","22","1",2139.70585574506,2.20597983167324e-65
"295","Quant.23.0","Quant","1","23","1",0.324580740376333,9.91248265331562e-59
"296","Sigma.23.0","Sigma","2","23","1",3.918917352299,2.69899484165187e-43
"297","Connect.23.0","Connect","3","23","1",0.142925741288842,1.87738279494455e-05
"298","Tau1.23.0","Tau1","4","23","1",1004.62072018524,3.33544975575798e-15
"299","Tau2.23.0","Tau2","5","23","1",743699.327143904,1.73563838288138e-13
"300","NPQ.23.0","NPQ","6","23","1",1.009307963739,3.25554841175346e-84
"301","qP.23.0","qP","7","23","1",1,1.98249653066312e-58
"302","ABQ.23.0","ABQ","8","23","1",0.210014409598355,2.69899484165187e-43
"303","qm.23.0","qm","9","23","1",0.0970388076653967,9.91248265331562e-59
"304","nTau1.23.0","nTau1","10","23","1",1.73713008684388,3.33544975575798e-15
"305","nTau2.23.0","nTau2","11","23","1",0.565831505760466,1.73563838288138e-13
"306","nCon.23.0","nCon","12","23","1",0.660858991099743,1.87738279494455e-05
"307","Fm.23.0","Fm","13","23","1",1905.11261201296,3.25554841175346e-84
"308","Fo.23.0","Fo","14","23","1",1286.74974990551,1.98249653066312e-58
"309","Quant.24.0","Quant","1","24","1",0.33297968209951,8.72444040477358e-58
"310","Sigma.24.0","Sigma","2","24","1",4.15347860644397,2.80763163264774e-43
"311","Connect.24.0","Connect","3","24","1",0.138377342512965,3.12561860915819e-05
"312","Tau1.24.0","Tau1","4","24","1",704.509132238732,6.97670498926592e-18
"313","Tau2.24.0","Tau2","5","24","1",818755.451176754,1.42200693952203e-14
"314","NPQ.24.0","NPQ","6","24","1",1.0169717688528,1.9434805633527e-84
"315","qP.24.0","qP","7","24","1",1.00819662952607,1.74488808095472e-57
"316","ABQ.24.0","ABQ","8","24","1",0.162730939654198,2.80763163264774e-43
"317","qm.24.0","qm","9","24","1",0.0736735321289739,8.72444040477358e-58
"318","nTau1.24.0","nTau1","10","24","1",1.21819507151168,6.97670498926592e-18
"319","nTau2.24.0","nTau2","11","24","1",0.622936733811632,1.42200693952203e-14
"320","nCon.24.0","nCon","12","24","1",0.63982813830136,3.12561860915819e-05
"321","Fm.24.0","Fm","13","24","1",1897.87383356114,1.9434805633527e-84
"322","Fo.24.0","Fo","14","24","1",1265.92040779697,1.74488808095472e-57
"323","Quant.25.0","Quant","1","25","1",0.340198470584758,3.71319437711435e-57
"324","Sigma.25.0","Sigma","2","25","1",4.26481413653801,1.28705235274667e-43
"325","Connect.25.0","Connect","3","25","1",0.146820684118891,9.38899102464413e-06
"326","Tau1.25.0","Tau1","4","25","1",797.467861479282,8.76491739433129e-17
"327","Tau2.25.0","Tau2","5","25","1",761975.992831214,1.6927949601962e-13
"328","NPQ.25.0","NPQ","6","25","1",0.949936937020356,2.08771396253397e-84
"329","qP.25.0","qP","7","25","1",0.996647632038521,7.4263887542287e-57
"330","ABQ.25.0","ABQ","8","25","1",0.140287632851,1.28705235274667e-43
"331","qm.25.0","qm","9","25","1",0.0535913613560164,3.71319437711435e-57
"332","nTau1.25.0","nTau1","10","25","1",1.37893374846108,8.76491739433129e-17
"333","nTau2.25.0","nTau2","11","25","1",0.579737008816179,1.6927949601962e-13
"334","nCon.25.0","nCon","12","25","1",0.678868399103127,9.38899102464413e-06
"335","Fm.25.0","Fm","13","25","1",1963.11884269788,2.08771396253397e-84
"336","Fo.25.0","Fo","14","25","1",1295.26881483594,7.4263887542287e-57
"337","Quant.26.0","Quant","1","26","1",0.352789565442999,5.48455612487651e-57
"338","Sigma.26.0","Sigma","2","26","1",4.26396445880374,1.7994606940333e-44
"339","Connect.26.0","Connect","3","26","1",0.148323997923075,3.7111785043661e-06
"340","Tau1.26.0","Tau1","4","26","1",814.587037666062,5.83959893709983e-17
"341","Tau2.26.0","Tau2","5","26","1",715244.247456244,1.46501045025202e-13
"342","NPQ.26.0","NPQ","6","26","1",0.886122338381228,1.56022947437925e-84
"343","qP.26.0","qP","7","26","1",0.989458258869112,1.0969112249753e-56
"344","ABQ.26.0","ABQ","8","26","1",0.140458913106799,1.7994606940333e-44
"345","qm.26.0","qm","9","26","1",0.0185638054609469,5.48455612487651e-57
"346","nTau1.26.0","nTau1","10","26","1",1.408535204432,5.83959893709983e-17
"347","nTau2.26.0","nTau2","11","26","1",0.544181922389137,1.46501045025202e-13
"348","nCon.26.0","nCon","12","26","1",0.685819410411382,3.7111785043661e-06
"349","Fm.26.0","Fm","13","26","1",2029.53852209959,1.56022947437925e-84
"350","Fo.26.0","Fo","14","26","1",1313.53850883825,1.0969112249753e-56
"351","Quant.27.0","Quant","1","27","1",0.361389052500429,7.29388665850814e-57
"352","Sigma.27.0","Sigma","2","27","1",4.18865946394115,4.75959609606069e-45
"353","Connect.27.0","Connect","3","27","1",0.155508715308966,8.42100144391758e-07
"354","Tau1.27.0","Tau1","4","27","1",885.453691614671,1.3509419013844e-16
