"","uni","metric","metrix","stage","col","barefoot2025.bad29.003","pval"
"74","Tau1.7.0","Tau1","4","7","1",722.071216977132,2.10257181956649e-11
"75","Tau2.7.0","Tau2","5","7","1",1928620.45913665,1.92089567926255e-15
"76","NPQ.7.0","NPQ","6","7","1",0.363036755653872,4.69814767673909e-92
"77","qP.7.0","qP","7","7","1",0.535877228866031,9.61704823413596e-73
"78","ABQ.7.0","ABQ","8","7","1",0.287510401874324,3.24145608279048e-34
"79","qm.7.0","qm","9","7","1",0.679014204719468,4.80852411706798e-73
"80","nTau1.7.0","nTau1","10","7","1",1.24311837407047,2.10257181956649e-11
"81","nTau2.7.0","nTau2","11","7","1",1.59787395960099,1.92089567926255e-15
"82","nCon.7.0","nCon","12","7","1",0.267924659156501,0.17725966058497
"83","Fm.7.0","Fm","13","7","1",2771.73052932306,4.69814767673909e-92
"84","Fo.7.0","Fo","14","7","1",2433.51320476061,9.61704823413596e-73
"85","Quant.8.0","Quant","1","8","1",0.129523448763062,7.38622917072104e-73
"86","Sigma.8.0","Sigma","2","8","1",3.18562701717311,1.5732905372638e-34
"87","Connect.8.0","Connect","3","8","1",0.125576717783451,0.0186620558801025
"88","Tau1.8.0","Tau1","4","8","1",669.08964061948,1.09926066363679e-12
"89","Tau2.8.0","Tau2","5","8","1",1771227.3124192,6.3229504476867e-18
"90","NPQ.8.0","NPQ","6","8","1",0.424812826918334,3.00501190188735e-91
"91","qP.8.0","qP","7","8","1",0.585857937568469,1.47724583414421e-72
"92","ABQ.8.0","ABQ","8","8","1",0.284177991852851,1.5732905372638e-34
"93","qm.8.0","qm","9","8","1",0.659286478604479,7.38622917072104e-73
"94","nTau1.8.0","nTau1","10","8","1",1.1519052506155,1.09926066363679e-12
"95","nTau2.8.0","nTau2","11","8","1",1.46747276564495,6.3229504476867e-18
"96","nCon.8.0","nCon","12","8","1",0.460762084431915,0.0186620558801025
"97","Fm.8.0","Fm","13","8","1",2651.55571093959,3.00501190188735e-91
"98","Fo.8.0","Fo","14","8","1",2308.1170706713,1.47724583414421e-72
"99","Quant.9.0","Quant","1","9","1",0.129874827404286,2.298328662491e-72
"100","Sigma.9.0","Sigma","2","9","1",3.07500051275565,4.38245606883218e-34
"101","Connect.9.0","Connect","3","9","1",0.124490061161554,0.0233963074420348
"102","Tau1.9.0","Tau1","4","9","1",676.938143900605,1.76692431202023e-13
"103","Tau2.9.0","Tau2","5","9","1",1852283.78611411,5.84699658650159e-17
"104","NPQ.9.0","NPQ","6","9","1",0.483854158541587,3.13619967576572e-90
"105","qP.9.0","qP","7","9","1",0.622819572267531,4.596657324982e-72
"106","ABQ.9.0","ABQ","8","9","1",0.309036170829712,4.38245606883218e-34
"107","qm.9.0","qm","9","9","1",0.658362171420429,2.298328662491e-72
"108","nTau1.9.0","nTau1","10","9","1",1.16541724002642,1.76692431202023e-13
"109","nTau2.9.0","nTau2","11","9","1",1.53462855462385,5.84699658650159e-17
"110","nCon.9.0","nCon","12","9","1",0.456774958641367,0.0233963074420348
"111","Fm.9.0","Fm","13","9","1",2546.05249881733,3.13619967576572e-90
"112","Fo.9.0","Fo","14","9","1",2215.38436997118,4.596657324982e-72
"113","Quant.10.0","Quant","1","10","1",0.246445764485497,8.43495564193928e-68
"114","Sigma.10.0","Sigma","2","10","1",3.38928448261848,6.84756221373331e-46
"115","Connect.10.0","Connect","3","10","1",0.156677688871772,2.17529055231028e-07
"116","Tau1.10.0","Tau1","4","10","1",747.016471209897,1.36087428414014e-19
"117","Tau2.10.0","Tau2","5","10","1",1040961.19083987,8.90019991821338e-18
"118","NPQ.10.0","NPQ","6","10","1",0.823654193452388,3.19284110748267e-91
"119","qP.10.0","qP","7","10","1",0.883606073358983,1.68699112838786e-67
"120","ABQ.10.0","ABQ","8","10","1",0.238415416666437,6.84756221373331e-46
"121","qm.10.0","qm","9","10","1",0.351720440949137,8.43495564193928e-68
"122","nTau1.10.0","nTau1","10","10","1",1.28606414334297,1.36087428414014e-19
"123","nTau2.10.0","nTau2","11","10","1",0.86244277453266,8.90019991821338e-18
"124","nCon.10.0","nCon","12","10","1",0.574876774793729,2.17529055231028e-07
"125","Fm.10.0","Fm","13","10","1",2071.64856243012,3.19284110748267e-91
"126","Fo.10.0","Fo","14","10","1",1561.09954871674,1.68699112838786e-67
"127","Quant.11.0","Quant","1","11","1",0.256041112696714,5.64093848516684e-68
"128","Sigma.11.0","Sigma","2","11","1",3.39010907078015,2.73280541518949e-47
"129","Connect.11.0","Connect","3","11","1",0.179817797529063,1.34144738767778e-09
"130","Tau1.11.0","Tau1","4","11","1",764.704209112019,2.47387820442621e-18
"131","Tau2.11.0","Tau2","5","11","1",990644.223841574,4.14645509421268e-16
"132","NPQ.11.0","NPQ","6","11","1",0.801529308385736,1.52633763493237e-91
"133","qP.11.0","qP","7","11","1",0.883984802517608,1.12818769703337e-67
"134","ABQ.11.0","ABQ","8","11","1",0.238230128699389,2.73280541518949e-47
"135","qm.11.0","qm","9","11","1",0.32647972269093,5.64093848516684e-68
"136","nTau1.11.0","nTau1","10","11","1",1.3165153668025,2.47387820442621e-18
"137","nTau2.11.0","nTau2","11","11","1",0.820754856667955,4.14645509421268e-16
"138","nCon.11.0","nCon","12","11","1",0.659781722837527,1.34144738767778e-09
"139","Fm.11.0","Fm","13","11","1",2097.09082758168,1.52633763493237e-91
"140","Fo.11.0","Fo","14","11","1",1560.14935866159,1.12818769703337e-67
"141","Quant.12.0","Quant","1","12","1",0.264096837792362,1.00348993317174e-67
"142","Sigma.12.0","Sigma","2","12","1",3.46066097254838,9.72230619785417e-48
"143","Connect.12.0","Connect","3","12","1",0.183211316426459,3.40022413054456e-10
"144","Tau1.12.0","Tau1","4","12","1",758.064624710311,4.1404106494324e-17
"145","Tau2.12.0","Tau2","5","12","1",944805.401916294,1.79226824135062e-15
"146","NPQ.12.0","NPQ","6","12","1",0.793156329903739,7.75123182332544e-92
"147","qP.12.0","qP","7","12","1",0.887846069362498,2.00697986634349e-67
"148","ABQ.12.0","ABQ","8","12","1",0.222376859082424,9.72230619785417e-48
"149","qm.12.0","qm","9","12","1",0.305289007874856,1.00348993317174e-67
"150","nTau1.12.0","nTau1","10","12","1",1.30508465308356,4.1404106494324e-17
"151","nTau2.12.0","nTau2","11","12","1",0.78277710964873,1.79226824135062e-15
"152","nCon.12.0","nCon","12","12","1",0.672233114053368,3.40022413054456e-10
"153","Fm.12.0","Fm","13","12","1",2106.88300023351,7.75123182332544e-92
"154","Fo.12.0","Fo","14","12","1",1550.46186227335,2.00697986634349e-67
"155","Quant.13.0","Quant","1","13","1",0.266582978464088,3.82022790113544e-67
"156","Sigma.13.0","Sigma","2","13","1",3.3438942069807,4.71336184111203e-47
"157","Connect.13.0","Connect","3","13","1",0.171620101559416,5.44524659077366e-09
"158","Tau1.13.0","Tau1","4","13","1",795.837009389922,1.11933846085498e-17
"159","Tau2.13.0","Tau2","5","13","1",945137.93249733,1.83557144339606e-15
"160","NPQ.13.0","NPQ","6","13","1",0.788820382296918,8.5540687056203e-91
"161","qP.13.0","qP","7","13","1",0.888440960591529,7.64045580227087e-67
"162","ABQ.13.0","ABQ","8","13","1",0.248614777132126,4.71336184111203e-47
"163","qm.13.0","qm","9","13","1",0.298749174732379,3.82022790113544e-67
"164","nTau1.13.0","nTau1","10","13","1",1.37011362020436,1.11933846085498e-17
"165","nTau2.13.0","nTau2","11","13","1",0.783052613288491,1.83557144339606e-15
"166","nCon.13.0","nCon","12","13","1",0.629702998459435,5.44524659077366e-09
"167","Fm.13.0","Fm","13","13","1",2111.98990442194,8.5540687056203e-91
"168","Fo.13.0","Fo","14","13","1",1548.96934521506,7.64045580227087e-67
"169","Quant.14.0","Quant","1","14","1",0.269814058521547,4.61721856445539e-67
"170","Sigma.14.0","Sigma","2","14","1",3.34597618146531,3.32079590257884e-47
"171","Connect.14.0","Connect","3","14","1",0.168153962289189,7.6537443597192e-09
"172","Tau1.14.0","Tau1","4","14","1",769.303078177444,1.44559129833565e-17
"173","Tau2.14.0","Tau2","5","14","1",917782.57603316,8.49414062742996e-16
"174","NPQ.14.0","NPQ","6","14","1",0.784100484945824,8.69569964331424e-91
"175","qP.14.0","qP","7","14","1",0.88953475537188,9.23443712891078e-67
"176","ABQ.14.0","ABQ","8","14","1",0.248146949872861,3.32079590257884e-47
"177","qm.14.0","qm","9","14","1",0.290249766518649,4.61721856445539e-67
"178","nTau1.14.0","nTau1","10","14","1",1.32443278339627,1.44559129833565e-17
"179","nTau2.14.0","nTau2","11","14","1",0.760388531538956,8.49414062742996e-16
"180","nCon.14.0","nCon","12","14","1",0.616985150889674,7.6537443597192e-09
"181","Fm.14.0","Fm","13","14","1",2117.57724417076,8.69569964331424e-91
"182","Fo.14.0","Fo","14","14","1",1546.22513368817,9.23443712891078e-67
"183","Quant.15.0","Quant","1","15","1",0.27204521175236,3.63743754634506e-67
"184","Sigma.15.0","Sigma","2","15","1",3.37018827611155,1.42658307353158e-47
"185","Connect.15.0","Connect","3","15","1",0.178625762370317,8.13349576309944e-10
"186","Tau1.15.0","Tau1","4","15","1",770.753519374659,6.18810769302268e-17
"187","Tau2.15.0","Tau2","5","15","1",904707.211919161,3.71874197763205e-15
"188","NPQ.15.0","NPQ","6","15","1",0.78132985682294,4.53439924571953e-91
"189","qP.15.0","qP","7","15","1",0.89046227076838,7.27487509269012e-67
"190","ABQ.15.0","ABQ","8","15","1",0.242706403908852,1.42658307353158e-47
"191","qm.15.0","qm","9","15","1",0.284380681952857,3.63743754634506e-67
"192","nTau1.15.0","nTau1","10","15","1",1.32692986410019,6.18810769302268e-17
"193","nTau2.15.0","nTau2","11","15","1",0.749555511630304,3.71874197763205e-15
"194","nCon.15.0","nCon","12","15","1",0.655407945483297,8.13349576309944e-10
"195","Fm.15.0","Fm","13","15","1",2120.8708616008,4.53439924571953e-91
"196","Fo.15.0","Fo","14","15","1",1543.8980989572,7.27487509269012e-67
"197","Quant.16.0","Quant","1","16","1",0.0971269695140695,7.44589906838495e-75
"198","Sigma.16.0","Sigma","2","16","1",3.23228340046196,1.17126523497612e-29
"199","Connect.16.0","Connect","3","16","1",0.0377168991871592,0.602017895175259
"200","Tau1.16.0","Tau1","4","16","1",536.871591731674,2.98157256435673e-12
"201","Tau2.16.0","Tau2","5","16","1",2982364.81675091,1.43327144587884e-13
"202","NPQ.16.0","NPQ","6","16","1",0.391373671081248,1.34232231637241e-92
"203","qP.16.0","qP","7","16","1",0.528686464316791,1.48917981367699e-74
"204","ABQ.16.0","ABQ","8","16","1",0.273694132380707,1.17126523497612e-29
"205","qm.16.0","qm","9","16","1",0.744505939876955,7.44589906838495e-75
"206","nTau1.16.0","nTau1","10","16","1",0.924278553841376,2.98157256435673e-12
"207","nTau2.16.0","nTau2","11","16","1",2.47090766674213,1.43327144587884e-13
"208","nCon.16.0","nCon","12","16","1",0.138389642558997,0.602017895175259
"209","Fm.16.0","Fm","13","16","1",2715.28106845618,1.34232231637241e-92
"210","Fo.16.0","Fo","14","16","1",2451.55404689811,1.48917981367699e-74
"211","Quant.17.0","Quant","1","17","1",0.0880845398023567,1.07597822856825e-76
"212","Sigma.17.0","Sigma","2","17","1",2.95909115704922,2.21995761583463e-29
"213","Connect.17.0","Connect","3","17","1",0.080664271011821,0.271411477245842
"214","Tau1.17.0","Tau1","4","17","1",523.432786877318,1.28633496035006e-11
"215","Tau2.17.0","Tau2","5","17","1",2826306.03371112,1.05725073713992e-15
"216","NPQ.17.0","NPQ","6","17","1",0.478604893357123,2.31748395759956e-92
"217","qP.17.0","qP","7","17","1",0.577124897441742,2.1519564571365e-76
"218","ABQ.17.0","ABQ","8","17","1",0.335081425756775,2.21995761583463e-29
"219","qm.17.0","qm","9","17","1",0.768292197102741,1.07597822856825e-76
"220","nTau1.17.0","nTau1","10","17","1",0.901142296852853,1.28633496035006e-11
"221","nTau2.17.0","nTau2","11","17","1",2.3416120013327,1.05725073713992e-15
"222","nCon.17.0","nCon","12","17","1",0.295970768360738,0.271411477245842
"223","Fm.17.0","Fm","13","17","1",2555.09136024671,2.31748395759956e-92
"224","Fo.17.0","Fo","14","17","1",2330.0273136264,2.1519564571365e-76
"225","Quant.18.0","Quant","1","18","1",0.0911989685523781,3.53134811905719e-73
"226","Sigma.18.0","Sigma","2","18","1",3.2013139679247,1.92852361484572e-25
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",711.102615196429,1.24255619265984e-09
"229","Tau2.18.0","Tau2","5","18","1",2872236.15919102,4.57256844622086e-12
"230","NPQ.18.0","NPQ","6","18","1",0.532737648595743,7.04736897882001e-90
"231","qP.18.0","qP","7","18","1",0.6129844869251,7.06269623811438e-73
"232","ABQ.18.0","ABQ","8","18","1",0.280653076811582,1.92852361484572e-25
"233","qm.18.0","qm","9","18","1",0.760099642034999,3.53134811905719e-73
"234","nTau1.18.0","nTau1","10","18","1",1.22423482063299,1.24255619265984e-09
"235","nTau2.18.0","nTau2","11","18","1",2.37966539391072,4.57256844622086e-12
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2464.85143213947,7.04736897882001e-90
"238","Fo.18.0","Fo","14","18","1",2240.05952389349,7.06269623811438e-73
"239","Quant.19.0","Quant","1","19","1",0.0948633213559325,1.58598516461819e-73
"240","Sigma.19.0","Sigma","2","19","1",3.21295760275177,1.10515613819484e-27
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",630.656109896902,4.04436969874331e-12
"243","Tau2.19.0","Tau2","5","19","1",3059802.9494052,3.61870254741694e-13
"244","NPQ.19.0","NPQ","6","19","1",0.569053257146543,2.85438763383653e-91
"245","qP.19.0","qP","7","19","1",0.63716610326045,3.17197032923638e-73
"246","ABQ.19.0","ABQ","8","19","1",0.278036709603772,1.10515613819484e-27
"247","qm.19.0","qm","9","19","1",0.750460502873267,1.58598516461819e-73
"248","nTau1.19.0","nTau1","10","19","1",1.08573805394804,4.04436969874331e-12
"249","nTau2.19.0","nTau2","11","19","1",2.53506563782566,3.61870254741694e-13
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2407.80264852568,2.85438763383653e-91
"252","Fo.19.0","Fo","14","19","1",2179.39049211692,3.17197032923638e-73
"253","Quant.20.0","Quant","1","20","1",0.0907133209068984,9.48239467962599e-77
"254","Sigma.20.0","Sigma","2","20","1",3.00573808078958,3.84636128095968e-31
"255","Connect.20.0","Connect","3","20","1",0.20572973763882,0.00150840118169818
"256","Tau1.20.0","Tau1","4","20","1",460.24779721706,1.20378787395936e-11
"257","Tau2.20.0","Tau2","5","20","1",2916279.04513358,1.36254149155496e-13
"258","NPQ.20.0","NPQ","6","20","1",0.607508044693364,1.47433104608613e-92
"259","qP.20.0","qP","7","20","1",0.654058831322583,1.8964789359252e-76
"260","ABQ.20.0","ABQ","8","20","1",0.324599691879675,3.84636128095968e-31
"261","qm.20.0","qm","9","20","1",0.761377146000721,9.48239467962599e-77
"262","nTau1.20.0","nTau1","10","20","1",0.792362969045072,1.20378787395936e-11
"263","nTau2.20.0","nTau2","11","20","1",2.41615519687839,1.36254149155496e-13
"264","nCon.20.0","nCon","12","20","1",0.754856986368741,0.00150840118169818
"265","Fm.20.0","Fm","13","20","1",2350.20322337233,1.47433104608613e-92
"266","Fo.20.0","Fo","14","20","1",2137.00848417413,1.8964789359252e-76
"267","Quant.21.0","Quant","1","21","1",0.0913997487369401,2.18295343668275e-75
"268","Sigma.21.0","Sigma","2","21","1",2.86352802635454,2.16956274363734e-28
"269","Connect.21.0","Connect","3","21","1",0.0865947657034671,0.266583246945728
"270","Tau1.21.0","Tau1","4","21","1",658.42582640857,3.12019099319822e-11
"271","Tau2.21.0","Tau2","5","21","1",3266555.91906181,1.15645350431755e-11
"272","NPQ.21.0","NPQ","6","21","1",0.656788471837074,3.67038709640498e-90
"273","qP.21.0","qP","7","21","1",0.680018358157137,4.36590687336551e-75
"274","ABQ.21.0","ABQ","8","21","1",0.356554809724806,2.16956274363734e-28
"275","qm.21.0","qm","9","21","1",0.759571486520597,2.18295343668275e-75
"276","nTau1.21.0","nTau1","10","21","1",1.13354641969748,3.12019099319822e-11
"277","nTau2.21.0","nTau2","11","21","1",2.70636174988307,1.15645350431755e-11
"278","nCon.21.0","nCon","12","21","1",0.31773075017956,0.266583246945728
"279","Fm.21.0","Fm","13","21","1",2280.29748664669,3.67038709640498e-90
"280","Fo.21.0","Fo","14","21","1",2071.87886932171,4.36590687336551e-75
"281","Quant.22.0","Quant","1","22","1",0.0962508674176871,1.33889106140454e-73
"282","Sigma.22.0","Sigma","2","22","1",2.85240766622621,4.55773330861022e-26
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",640.414848114279,2.4270302928343e-11
"285","Tau2.22.0","Tau2","5","22","1",2768539.90181462,2.15641892687866e-14
"286","NPQ.22.0","NPQ","6","22","1",0.712195554208809,1.24098281566259e-87
"287","qP.22.0","qP","7","22","1",0.711008369478621,2.67778212280908e-73
"288","ABQ.22.0","ABQ","8","22","1",0.359053595199525,4.55773330861022e-26
"289","qm.22.0","qm","9","22","1",0.746810540574443,1.33889106140454e-73
"290","nTau1.22.0","nTau1","10","22","1",1.102538705325,2.4270302928343e-11
"291","nTau2.22.0","nTau2","11","22","1",2.29375240435134,2.15641892687866e-14
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2206.50648166241,1.24098281566259e-87
"294","Fo.22.0","Fo","14","22","1",1994.12831883965,2.67778212280908e-73
"295","Quant.23.0","Quant","1","23","1",0.339305611304932,7.53412604602855e-61
"296","Sigma.23.0","Sigma","2","23","1",3.18373940091,4.92031803315321e-47
"297","Connect.23.0","Connect","3","23","1",0.194318668295681,2.65267108124843e-10
"298","Tau1.23.0","Tau1","4","23","1",2200.84671838357,2.51902531657883e-13
"299","Tau2.23.0","Tau2","5","23","1",684137.888536592,2.41535029267769e-10
"300","NPQ.23.0","NPQ","6","23","1",0.966845386206862,1.48259694827743e-85
"301","qP.23.0","qP","7","23","1",1,1.50682520920571e-60
"302","ABQ.23.0","ABQ","8","23","1",0.284602146110959,4.92031803315321e-47
"303","qm.23.0","qm","9","23","1",0.107451115909972,7.53412604602855e-61
"304","nTau1.23.0","nTau1","10","23","1",3.78897943832868,2.51902531657883e-13
"305","nTau2.23.0","nTau2","11","23","1",0.566812465195139,2.41535029267769e-10
"306","nCon.23.0","nCon","12","23","1",0.7129878549808,2.65267108124843e-10
"307","Fm.23.0","Fm","13","23","1",1920.82744008733,1.48259694827743e-85
"308","Fo.23.0","Fo","14","23","1",1269.07991131721,1.50682520920571e-60
"309","Quant.24.0","Quant","1","24","1",0.351615265184791,8.38686570100913e-62
"310","Sigma.24.0","Sigma","2","24","1",3.26139500840389,3.06852167720245e-49
"311","Connect.24.0","Connect","3","24","1",0.206098431833614,1.65250163758668e-12
"312","Tau1.24.0","Tau1","4","24","1",1457.66154037875,7.3380280202531e-14
"313","Tau2.24.0","Tau2","5","24","1",660953.871366428,9.19840219882319e-12
"314","NPQ.24.0","NPQ","6","24","1",0.922828572215822,4.26522231061683e-87
"315","qP.24.0","qP","7","24","1",0.998060733653931,1.67737314020183e-61
"316","ABQ.24.0","ABQ","8","24","1",0.267152647911544,3.06852167720245e-49
"317","qm.24.0","qm","9","24","1",0.075070372804228,8.38686570100913e-62
"318","nTau1.24.0","nTau1","10","24","1",2.50951125237565,7.3380280202531e-14
"319","nTau2.24.0","nTau2","11","24","1",0.547604363808654,9.19840219882319e-12
"320","nCon.24.0","nCon","12","24","1",0.756209787339415,1.65250163758668e-12
"321","Fm.24.0","Fm","13","24","1",1964.79844476289,4.26522231061683e-87
"322","Fo.24.0","Fo","14","24","1",1273.94531857292,1.67737314020183e-61
"323","Quant.25.0","Quant","1","25","1",0.350430087635271,5.23216145517234e-62
"324","Sigma.25.0","Sigma","2","25","1",3.38345663338052,1.27537375834588e-49
"325","Connect.25.0","Connect","3","25","1",0.202502404750915,2.36588404555444e-12
"326","Tau1.25.0","Tau1","4","25","1",1234.37884597361,4.44653747489913e-15
"327","Tau2.25.0","Tau2","5","25","1",649556.359087676,2.1922739444336e-13
"328","NPQ.25.0","NPQ","6","25","1",0.908641606828574,1.14896176402141e-87
"329","qP.25.0","qP","7","25","1",0.993351400949249,1.04643229103447e-61
"330","ABQ.25.0","ABQ","8","25","1",0.239724955643287,1.27537375834588e-49
"331","qm.25.0","qm","9","25","1",0.0781880014670845,5.23216145517234e-62
"332","nTau1.25.0","nTau1","10","25","1",2.12510759038094,4.44653747489913e-15
"333","nTau2.25.0","nTau2","11","25","1",0.538161454506217,2.1922739444336e-13
"334","nCon.25.0","nCon","12","25","1",0.743015359554198,2.36588404555444e-12
"335","Fm.25.0","Fm","13","25","1",1979.40282487754,1.14896176402141e-87
"336","Fo.25.0","Fo","14","25","1",1285.7605194902,1.04643229103447e-61
"337","Quant.26.0","Quant","1","26","1",0.350415425328338,9.31023502981121e-62
"338","Sigma.26.0","Sigma","2","26","1",3.4383192953595,2.02775767416021e-49
"339","Connect.26.0","Connect","3","26","1",0.199626916288057,5.24893927373732e-12
"340","Tau1.26.0","Tau1","4","26","1",977.540070770288,7.47892391569068e-15
"341","Tau2.26.0","Tau2","5","26","1",637123.558704452,5.6684800921591e-14
"342","NPQ.26.0","NPQ","6","26","1",0.91668007735031,1.15282651216719e-87
"343","qP.26.0","qP","7","26","1",0.995489206821298,1.86204700596224e-61
"344","ABQ.26.0","ABQ","8","26","1",0.227397115422699,2.02775767416021e-49
"345","qm.26.0","qm","9","26","1",0.0782265709019982,9.31023502981121e-62
"346","nTau1.26.0","nTau1","10","26","1",1.68293375333805,7.47892391569068e-15
"347","nTau2.26.0","nTau2","11","26","1",0.527860802616336,5.6684800921591e-14
