"","uni","metric","metrix","stage","col","barefoot2025.bad10.004","pval"
"35","qP.4.0","qP","7","4","1",0.239479141794883,1.06860776239078e-69
"36","ABQ.4.0","ABQ","8","4","1",0.225254394193538,1.12814566238508e-25
"37","qm.4.0","qm","9","4","1",0.67300609549275,5.3430388119539e-70
"38","nTau1.4.0","nTau1","10","4","1",1.51888872017362,6.55530550298614e-12
"39","nTau2.4.0","nTau2","11","4","1",1.83167892829395,7.13281335972302e-18
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",2584.55727249132,6.8484738734069e-89
"42","Fo.4.0","Fo","14","4","1",2316.14710085672,1.06860776239078e-69
"43","Quant.5.0","Quant","1","5","1",0.132447417374374,1.65224965483814e-67
"44","Sigma.5.0","Sigma","2","5","1",3.69423343717516,4.50157115443797e-28
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",837.740110603287,5.25203005758371e-13
"47","Tau2.5.0","Tau2","5","5","1",1902045.78437715,6.93174259388395e-18
"48","NPQ.5.0","NPQ","6","5","1",0.169585156565043,1.10519285360443e-86
"49","qP.5.0","qP","7","5","1",0.383907197888513,3.30449930967627e-67
"50","ABQ.5.0","ABQ","8","5","1",0.242543456763509,4.50157115443797e-28
"51","qm.5.0","qm","9","5","1",0.582967077113185,1.65224965483814e-67
"52","nTau1.5.0","nTau1","10","5","1",1.66859666879822,5.25203005758371e-13
"53","nTau2.5.0","nTau2","11","5","1",1.42151062022129,6.93174259388395e-18
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",2360.57562987165,1.10519285360443e-86
"56","Fo.5.0","Fo","14","5","1",2047.92348417826,3.30449930967627e-67
"57","Quant.6.0","Quant","1","6","1",0.136233308380129,2.54366823248968e-68
"58","Sigma.6.0","Sigma","2","6","1",3.78219348634957,2.09024330636447e-30
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1111.2376798776,4.91537227963356e-12
"61","Tau2.6.0","Tau2","5","6","1",2082440.03582908,3.39452012842919e-13
"62","NPQ.6.0","NPQ","6","6","1",0.253650719233915,1.15638864255262e-88
"63","qP.6.0","qP","7","6","1",0.462341852312078,5.08733646497937e-68
"64","ABQ.6.0","ABQ","8","6","1",0.224508344493638,2.09024330636447e-30
"65","qm.6.0","qm","9","6","1",0.571046563877369,2.54366823248968e-68
"66","nTau1.6.0","nTau1","10","6","1",2.21334452942875,4.91537227963356e-12
"67","nTau2.6.0","nTau2","11","6","1",1.55632984821888,3.39452012842919e-13
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2202.28343930931,1.15638864255262e-88
"70","Fo.6.0","Fo","14","6","1",1902.25908038144,5.08733646497937e-68
"71","Quant.7.0","Quant","1","7","1",0.144998174602921,2.63373370155401e-67
"72","Sigma.7.0","Sigma","2","7","1",3.53704391229046,6.27702813349421e-30
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",883.33477007287,3.17034862465449e-12
"75","Tau2.7.0","Tau2","5","7","1",1871770.55814471,1.6503034955079e-14
"76","NPQ.7.0","NPQ","6","7","1",0.338121912556295,2.58744040123579e-86
"77","qP.7.0","qP","7","7","1",0.536739715114662,5.26746740310803e-67
"78","ABQ.7.0","ABQ","8","7","1",0.274773210561415,6.27702813349421e-30
"79","qm.7.0","qm","9","7","1",0.543448911525485,2.63373370155401e-67
"80","nTau1.7.0","nTau1","10","7","1",1.75941134502418,3.17034862465449e-12
"81","nTau2.7.0","nTau2","11","7","1",1.39888416402738,1.6503034955079e-14
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2063.26059811154,2.58744040123579e-86
"84","Fo.7.0","Fo","14","7","1",1764.09157765524,5.26746740310803e-67
"85","Quant.8.0","Quant","1","8","1",0.147884918037774,2.91591450150222e-66
"86","Sigma.8.0","Sigma","2","8","1",3.63619907557265,2.91532026994157e-29
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",851.322012076486,1.24298798111481e-14
"89","Tau2.8.0","Tau2","5","8","1",2112098.01135718,4.27024873930069e-14
"90","NPQ.8.0","NPQ","6","8","1",0.422088675295222,1.1022323321393e-85
"91","qP.8.0","qP","7","8","1",0.595843733813868,5.83182900300444e-66
"92","ABQ.8.0","ABQ","8","8","1",0.254442679613375,2.91532026994157e-29
"93","qm.8.0","qm","9","8","1",0.534359515324891,2.91591450150222e-66
"94","nTau1.8.0","nTau1","10","8","1",1.6956488718231,1.24298798111481e-14
"95","nTau2.8.0","nTau2","11","8","1",1.57849499667836,4.27024873930069e-14
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",1941.43604798337,1.1022323321393e-85
"98","Fo.8.0","Fo","14","8","1",1654.32693715177,5.83182900300444e-66
"99","Quant.9.0","Quant","1","9","1",0.151120281487799,3.80931568193193e-68
"100","Sigma.9.0","Sigma","2","9","1",3.40946944847705,4.56903874076451e-32
"101","Connect.9.0","Connect","3","9","1",0.0909484815375078,0.142488976174702
"102","Tau1.9.0","Tau1","4","9","1",662.078023622452,9.06765215357353e-14
"103","Tau2.9.0","Tau2","5","9","1",2008853.74608993,7.82170014898108e-14
"104","NPQ.9.0","NPQ","6","9","1",0.491792338592535,2.62006712890689e-86
"105","qP.9.0","qP","7","9","1",0.640689929056353,7.61863136386385e-68
"106","ABQ.9.0","ABQ","8","9","1",0.300930765033459,4.56903874076451e-32
"107","qm.9.0","qm","9","9","1",0.524172430495964,3.80931568193193e-68
"108","nTau1.9.0","nTau1","10","9","1",1.31871587705807,9.06765215357353e-14
"109","nTau2.9.0","nTau2","11","9","1",1.50133448836683,7.82170014898108e-14
"110","nCon.9.0","nCon","12","9","1",0.452802266098091,0.142488976174702
"111","Fm.9.0","Fm","13","9","1",1850.72288295292,2.62006712890689e-86
"112","Fo.9.0","Fo","14","9","1",1571.04111992517,7.61863136386385e-68
"113","Quant.10.0","Quant","1","10","1",0.234120697840575,7.32761767428709e-63
"114","Sigma.10.0","Sigma","2","10","1",3.75200828979244,2.23834212975573e-38
"115","Connect.10.0","Connect","3","10","1",0.0849223925526681,0.0438774582499948
"116","Tau1.10.0","Tau1","4","10","1",900.797219578467,8.30011914434212e-15
"117","Tau2.10.0","Tau2","5","10","1",1278278.50392625,2.94139074578816e-11
"118","NPQ.10.0","NPQ","6","10","1",0.734472740144494,6.24415991241939e-86
"119","qP.10.0","qP","7","10","1",0.830191653518583,1.46552353485742e-62
"120","ABQ.10.0","ABQ","8","10","1",0.230697442998081,2.23834212975573e-38
"121","qm.10.0","qm","9","10","1",0.262831689252354,7.32761767428709e-63
"122","nTau1.10.0","nTau1","10","10","1",1.79419275838293,8.30011914434212e-15
"123","nTau2.10.0","nTau2","11","10","1",0.955332665415712,2.94139074578816e-11
"124","nCon.10.0","nCon","12","10","1",0.422800371597863,0.0438774582499948
"125","Fm.10.0","Fm","13","10","1",1591.77723220779,6.24415991241939e-86
"126","Fo.10.0","Fo","14","10","1",1219.10923579656,1.46552353485742e-62
"127","Quant.11.0","Quant","1","11","1",0.239510314129902,1.90425247459711e-64
"128","Sigma.11.0","Sigma","2","11","1",3.75896362671079,9.15102842822131e-41
"129","Connect.11.0","Connect","3","11","1",0.118782711784297,0.00143751258653286
"130","Tau1.11.0","Tau1","4","11","1",929.417397220818,1.10500781377654e-15
"131","Tau2.11.0","Tau2","5","11","1",1298423.60030818,7.97870338326957e-11
"132","NPQ.11.0","NPQ","6","11","1",0.732077853549579,1.18894800451992e-87
"133","qP.11.0","qP","7","11","1",0.833909895442398,3.80850494919422e-64
"134","ABQ.11.0","ABQ","8","11","1",0.229271337813117,9.15102842822131e-41
"135","qm.11.0","qm","9","11","1",0.245861577800326,1.90425247459711e-64
"136","nTau1.11.0","nTau1","10","11","1",1.85119794706853,1.10500781377654e-15
"137","nTau2.11.0","nTau2","11","11","1",0.970388280105702,7.97870338326957e-11
"138","nCon.11.0","nCon","12","11","1",0.591379648785284,0.00143751258653286
"139","Fm.11.0","Fm","13","11","1",1593.97812978736,1.18894800451992e-87
"140","Fo.11.0","Fo","14","11","1",1212.20392720579,3.80850494919422e-64
"141","Quant.12.0","Quant","1","12","1",0.247788458643021,3.86180259554245e-63
"142","Sigma.12.0","Sigma","2","12","1",3.8223459938209,1.8052863423208e-40
"143","Connect.12.0","Connect","3","12","1",0.114312184637959,0.00236444405120681
"144","Tau1.12.0","Tau1","4","12","1",963.494554742557,1.8357905086815e-15
"145","Tau2.12.0","Tau2","5","12","1",1257700.71532497,2.03908125196785e-10
"146","NPQ.12.0","NPQ","6","12","1",0.718701487496752,5.73894749994957e-87
"147","qP.12.0","qP","7","12","1",0.835990239272634,7.72360519108491e-63
"148","ABQ.12.0","ABQ","8","12","1",0.2162755730598,1.8052863423208e-40
"149","qm.12.0","qm","9","12","1",0.21979645044018,3.86180259554245e-63
"150","nTau1.12.0","nTau1","10","12","1",1.91907225653897,1.8357905086815e-15
"151","nTau2.12.0","nTau2","11","12","1",0.939953674395807,2.03908125196785e-10
"152","nCon.12.0","nCon","12","12","1",0.569122379743576,0.00236444405120681
"153","Fm.12.0","Fm","13","12","1",1606.38379481956,5.73894749994957e-87
"154","Fo.12.0","Fo","14","12","1",1208.3404303121,7.72360519108491e-63
"155","Quant.13.0","Quant","1","13","1",0.252805515217365,1.8971201945574e-64
"156","Sigma.13.0","Sigma","2","13","1",3.85018226494484,1.52123175254881e-42
"157","Connect.13.0","Connect","3","13","1",0.107837369070979,0.00132747081007223
"158","Tau1.13.0","Tau1","4","13","1",938.935900892453,5.45845129752286e-16
"159","Tau2.13.0","Tau2","5","13","1",1214331.60658756,6.22391300194273e-11
"160","NPQ.13.0","NPQ","6","13","1",0.704200757773652,9.94654640419912e-89
"161","qP.13.0","qP","7","13","1",0.834830580822888,3.79424038911481e-64
"162","ABQ.13.0","ABQ","8","13","1",0.210568092452332,1.52123175254881e-42
"163","qm.13.0","qm","9","13","1",0.203999405779253,1.8971201945574e-64
"164","nTau1.13.0","nTau1","10","13","1",1.87015674266326,5.45845129752286e-16
"165","nTau2.13.0","nTau2","11","13","1",0.907541390124774,6.22391300194273e-11
"166","nCon.13.0","nCon","12","13","1",0.536886424709115,0.00132747081007223
"167","Fm.13.0","Fm","13","13","1",1620.05221805784,9.94654640419912e-89
"168","Fo.13.0","Fo","14","13","1",1210.49408239269,3.79424038911481e-64
"169","Quant.14.0","Quant","1","14","1",0.254815229767965,1.42180818745483e-66
"170","Sigma.14.0","Sigma","2","14","1",3.91410779257926,1.3263683944345e-45
"171","Connect.14.0","Connect","3","14","1",0.154209894057186,3.73564417142729e-07
"172","Tau1.14.0","Tau1","4","14","1",962.470364255637,4.32010924313634e-15
"173","Tau2.14.0","Tau2","5","14","1",1153574.38446567,2.27080702080237e-10
"174","NPQ.14.0","NPQ","6","14","1",0.686840708839715,3.14396755149284e-91
"175","qP.14.0","qP","7","14","1",0.829893752598346,2.84361637490967e-66
"176","ABQ.14.0","ABQ","8","14","1",0.197460959400242,1.3263683944345e-45
"177","qm.14.0","qm","9","14","1",0.197671482216684,1.42180818745483e-66
"178","nTau1.14.0","nTau1","10","14","1",1.9170322911451,4.32010924313634e-15
"179","nTau2.14.0","nTau2","11","14","1",0.862133946617995,2.27080702080237e-10
"180","nCon.14.0","nCon","12","14","1",0.767759816364205,3.73564417142729e-07
"181","Fm.14.0","Fm","13","14","1",1636.72491609841,3.14396755149284e-91
"182","Fo.14.0","Fo","14","14","1",1219.66248053584,2.84361637490967e-66
"183","Quant.15.0","Quant","1","15","1",0.261107099207008,1.52620236640729e-62
"184","Sigma.15.0","Sigma","2","15","1",3.85670862226204,2.79212948042476e-41
"185","Connect.15.0","Connect","3","15","1",0.11964302585263,0.000904523659518222
"186","Tau1.15.0","Tau1","4","15","1",997.233999033912,5.06424212789717e-15
"187","Tau2.15.0","Tau2","5","15","1",1141393.41509615,5.5734582443218e-10
"188","NPQ.15.0","NPQ","6","15","1",0.672214881650394,6.49721631754383e-87
"189","qP.15.0","qP","7","15","1",0.829743251789633,3.05240473281458e-62
"190","ABQ.15.0","ABQ","8","15","1",0.209229944190322,2.79212948042476e-41
"191","qm.15.0","qm","9","15","1",0.177860475293311,1.52620236640729e-62
"192","nTau1.15.0","nTau1","10","15","1",1.98627391447453,5.06424212789717e-15
"193","nTau2.15.0","nTau2","11","15","1",0.853030392189605,5.5734582443218e-10
"194","nCon.15.0","nCon","12","15","1",0.595662866636882,0.000904523659518222
"195","Fm.15.0","Fm","13","15","1",1651.04033455449,6.49721631754383e-87
"196","Fo.15.0","Fo","14","15","1",1219.9419821252,3.05240473281458e-62
"197","Quant.16.0","Quant","1","16","1",0.123532120003889,3.41560707707065e-67
"198","Sigma.16.0","Sigma","2","16","1",3.52958955953234,1.46578111341861e-25
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",729.274962798612,3.3353597859834e-13
"201","Tau2.16.0","Tau2","5","16","1",2715183.63563389,7.64211910109297e-13
"202","NPQ.16.0","NPQ","6","16","1",0.429403366256419,8.19447598586027e-85
"203","qP.16.0","qP","7","16","1",0.57507432905007,6.8312141541413e-67
"204","ABQ.16.0","ABQ","8","16","1",0.276301632727545,1.46578111341861e-25
"205","qm.16.0","qm","9","16","1",0.611038387181161,3.41560707707065e-67
"206","nTau1.16.0","nTau1","10","16","1",1.45255761084115,3.3353597859834e-13
"207","nTau2.16.0","nTau2","11","16","1",2.02921633412128,7.64211910109297e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",1931.50113034768,8.19447598586027e-85
"210","Fo.16.0","Fo","14","16","1",1692.89870092593,6.8312141541413e-67
"211","Quant.17.0","Quant","1","17","1",0.12098831264606,1.17875844566608e-66
"212","Sigma.17.0","Sigma","2","17","1",3.2957100641025,2.86570822937282e-23
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",621.229732480011,3.52685816250676e-13
"215","Tau2.17.0","Tau2","5","17","1",2692991.38100402,8.06356929441499e-14
"216","NPQ.17.0","NPQ","6","17","1",0.53811031809144,7.4284987252395e-82
"217","qP.17.0","qP","7","17","1",0.63704079226983,2.35751689133217e-66
"218","ABQ.17.0","ABQ","8","17","1",0.324255709575932,2.86570822937282e-23
"219","qm.17.0","qm","9","17","1",0.619047991586641,1.17875844566608e-66
"220","nTau1.17.0","nTau1","10","17","1",1.23735493747348,3.52685816250676e-13
"221","nTau2.17.0","nTau2","11","17","1",2.01263075773708,8.06356929441499e-14
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",1794.99102578865,7.4284987252395e-82
"224","Fo.17.0","Fo","14","17","1",1577.81809036366,2.35751689133217e-66
"225","Quant.18.0","Quant","1","18","1",0.11579632573788,1.75897136851771e-67
"226","Sigma.18.0","Sigma","2","18","1",3.31262372962283,6.08812918999042e-24
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",669.553668510433,1.61515628158005e-12
"229","Tau2.18.0","Tau2","5","18","1",2779179.37659539,3.52421512778773e-12
"230","NPQ.18.0","NPQ","6","18","1",0.625275558235322,2.22123649373507e-83
"231","qP.18.0","qP","7","18","1",0.677856322742765,3.51794273703542e-67
"232","ABQ.18.0","ABQ","8","18","1",0.320787773172788,6.08812918999042e-24
"233","qm.18.0","qm","9","18","1",0.635395833763045,1.75897136851771e-67
"234","nTau1.18.0","nTau1","10","18","1",1.33360574087063,1.61515628158005e-12
"235","nTau2.18.0","nTau2","11","18","1",2.07704411312266,3.52421512778773e-12
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",1698.72376635305,2.22123649373507e-83
"238","Fo.18.0","Fo","14","18","1",1502.01779576575,3.51794273703542e-67
"239","Quant.19.0","Quant","1","19","1",0.118381909727922,7.44926831728736e-67
"240","Sigma.19.0","Sigma","2","19","1",3.49694731225698,2.55345873186225e-25
"241","Connect.19.0","Connect","3","19","1",0.0189528356357298,0.84016105520501
"242","Tau1.19.0","Tau1","4","19","1",656.380478431753,5.56308145406452e-14
"243","Tau2.19.0","Tau2","5","19","1",3061914.70668244,3.28327225190553e-11
"244","NPQ.19.0","NPQ","6","19","1",0.703113458887645,6.56932560649769e-85
"245","qP.19.0","qP","7","19","1",0.717077106424482,1.48985366345747e-66
"246","ABQ.19.0","ABQ","8","19","1",0.282994518871624,2.55345873186225e-25
"247","qm.19.0","qm","9","19","1",0.627254688619469,7.44926831728736e-67
"248","nTau1.19.0","nTau1","10","19","1",1.30736760233038,5.56308145406452e-14
"249","nTau2.19.0","nTau2","11","19","1",2.2883488449707,3.28327225190553e-11
"250","nCon.19.0","nCon","12","19","1",0.0943598703327871,0.84016105520501
"251","Fm.19.0","Fm","13","19","1",1621.08648912345,6.56932560649769e-85
"252","Fo.19.0","Fo","14","19","1",1429.17917470688,1.48985366345747e-66
"253","Quant.20.0","Quant","1","20","1",0.121852170534005,3.74237206002674e-69
"254","Sigma.20.0","Sigma","2","20","1",3.08759168216424,6.88945008554011e-28
"255","Connect.20.0","Connect","3","20","1",0.102619612382776,0.199704151087346
"256","Tau1.20.0","Tau1","4","20","1",594.473978723012,5.54213047781128e-13
"257","Tau2.20.0","Tau2","5","20","1",2971510.95553492,3.45529172879177e-11
"258","NPQ.20.0","NPQ","6","20","1",0.787849983635651,2.60116911619057e-84
"259","qP.20.0","qP","7","20","1",0.756436483872471,7.48474412005347e-69
"260","ABQ.20.0","ABQ","8","20","1",0.366927791036889,6.88945008554011e-28
"261","qm.20.0","qm","9","20","1",0.616327990041044,3.74237206002674e-69
"262","nTau1.20.0","nTau1","10","20","1",1.18406327693933,5.54213047781128e-13
"263","nTau2.20.0","nTau2","11","20","1",2.22078480764859,3.45529172879177e-11
"264","nCon.20.0","nCon","12","20","1",0.510908948093494,0.199704151087346
"265","Fm.20.0","Fm","13","20","1",1544.25384843123,2.60116911619057e-84
"266","Fo.20.0","Fo","14","20","1",1356.08316514439,7.48474412005347e-69
"267","Quant.21.0","Quant","1","21","1",0.121168375725743,5.74360787554383e-67
"268","Sigma.21.0","Sigma","2","21","1",3.44602180071218,1.50721244451167e-25
"269","Connect.21.0","Connect","3","21","1",0.0247023480540984,0.789910292945739
"270","Tau1.21.0","Tau1","4","21","1",572.446840862775,3.14457715138122e-13
"271","Tau2.21.0","Tau2","5","21","1",3047912.23619138,3.26750301502853e-11
"272","NPQ.21.0","NPQ","6","21","1",0.882919657025905,1.61293278262146e-84
"273","qP.21.0","qP","7","21","1",0.792764730711208,1.14872157510877e-66
"274","ABQ.21.0","ABQ","8","21","1",0.293436160579779,1.50721244451167e-25
"275","qm.21.0","qm","9","21","1",0.618481032759411,5.74360787554383e-67
"276","nTau1.21.0","nTau1","10","21","1",1.14018999405416,3.14457715138122e-13
"277","nTau2.21.0","nTau2","11","21","1",2.27788397568319,3.26750301502853e-11
"278","nCon.21.0","nCon","12","21","1",0.122984782018891,0.789910292945739
"279","Fm.21.0","Fm","13","21","1",1466.28360235398,1.61293278262146e-84
"280","Fo.21.0","Fo","14","21","1",1288.61639990345,1.14872157510877e-66
"281","Quant.22.0","Quant","1","22","1",0.128658365010038,3.10093191107277e-66
"282","Sigma.22.0","Sigma","2","22","1",3.37777138768299,7.64530989927899e-25
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",853.272739600958,6.01783214282978e-13
"285","Tau2.22.0","Tau2","5","22","1",3057635.67036456,2.0030166546262e-09
"286","NPQ.22.0","NPQ","6","22","1",0.962218433834364,1.0071654958663e-82
"287","qP.22.0","qP","7","22","1",0.826480617037807,6.20186382214554e-66
"288","ABQ.22.0","ABQ","8","22","1",0.3074300575023,7.64530989927899e-25
"289","qm.22.0","qm","9","22","1",0.594897544417081,3.10093191107277e-66
"290","nTau1.22.0","nTau1","10","22","1",1.69953429811208,6.01783214282978e-13
"291","nTau2.22.0","nTau2","11","22","1",2.28515086960116,2.0030166546262e-09
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1407.02694972241,1.0071654958663e-82
"294","Fo.22.0","Fo","14","22","1",1226.00116284607,6.20186382214554e-66
"295","Quant.23.0","Quant","1","23","1",0.289424049092376,2.73902832841835e-61
"296","Sigma.23.0","Sigma","2","23","1",3.55978807550745,3.92621563898365e-43
"297","Connect.23.0","Connect","3","23","1",0.149821111598422,1.06868283045419e-05
"298","Tau1.23.0","Tau1","4","23","1",1028.53468394253,8.96379211164515e-16
"299","Tau2.23.0","Tau2","5","23","1",1087703.23339466,1.98120461786566e-10
"300","NPQ.23.0","NPQ","6","23","1",1.17075888492555,2.35387962411593e-85
"301","qP.23.0","qP","7","23","1",1,5.4780566568367e-61
"302","ABQ.23.0","ABQ","8","23","1",0.270109803242381,3.92621563898365e-43
"303","qm.23.0","qm","9","23","1",0.088699806010083,2.73902832841835e-61
"304","nTau1.23.0","nTau1","10","23","1",2.04861809247027,8.96379211164515e-16
"305","nTau2.23.0","nTau2","11","23","1",0.81290456340191,1.98120461786566e-10
"306","nCon.23.0","nCon","12","23","1",0.745909526957008,1.06868283045419e-05
"307","Fm.23.0","Fm","13","23","1",1271.85669344468,2.35387962411593e-85
"308","Fo.23.0","Fo","14","23","1",903.750779362677,5.4780566568367e-61
"309","Quant.24.0","Quant","1","24","1",0.312626464046277,6.14376487348386e-61
"310","Sigma.24.0","Sigma","2","24","1",3.57451894149361,2.09947419069582e-44
"311","Connect.24.0","Connect","3","24","1",0.141585206759091,8.77551444145939e-06
"312","Tau1.24.0","Tau1","4","24","1",1022.65907341228,6.02733067517259e-16
"313","Tau2.24.0","Tau2","5","24","1",1073934.54266611,1.12818456839848e-09
"314","NPQ.24.0","NPQ","6","24","1",1.04626230819404,1.47949329368624e-85
"315","qP.24.0","qP","7","24","1",0.987249504873939,1.22875297469677e-60
"316","ABQ.24.0","ABQ","8","24","1",0.267089422690228,2.09947419069582e-44
"317","qm.24.0","qm","9","24","1",0.0156431083554384,6.14376487348386e-61
"318","nTau1.24.0","nTau1","10","24","1",2.03691515019278,6.02733067517259e-16
"319","nTau2.24.0","nTau2","11","24","1",0.802614411472896,1.12818456839848e-09
"320","nCon.24.0","nCon","12","24","1",0.704905693670582,8.77551444145939e-06
"321","Fm.24.0","Fm","13","24","1",1349.23768404048,1.47949329368624e-85
"322","Fo.24.0","Fo","14","24","1",927.430277720918,1.22875297469677e-60
"323","Quant.25.0","Quant","1","25","1",0.316222195023933,1.21340211290083e-62
"324","Sigma.25.0","Sigma","2","25","1",3.81897283004283,2.58482722170295e-47
"325","Connect.25.0","Connect","3","25","1",0.188661273555686,3.73271555996339e-10
"326","Tau1.25.0","Tau1","4","25","1",944.687130326326,4.59351858781628e-15
"327","Tau2.25.0","Tau2","5","25","1",990081.275584205,1.12296020805565e-09
"328","NPQ.25.0","NPQ","6","25","1",0.971290947861349,2.78746895725113e-88
"329","qP.25.0","qP","7","25","1",0.970968771659511,2.42680422580165e-62
"330","ABQ.25.0","ABQ","8","25","1",0.216967198269348,2.58482722170295e-47
"331","qm.25.0","qm","9","25","1",0.00432134588355826,1.21340211290083e-62
"332","nTau1.25.0","nTau1","10","25","1",1.881611944764,4.59351858781628e-15
"333","nTau2.25.0","nTau2","11","25","1",0.739945935941845,1.12296020805565e-09
"334","nCon.25.0","nCon","12","25","1",0.939281786202621,3.73271555996339e-10
"335","Fm.25.0","Fm","13","25","1",1400.55135982963,2.78746895725113e-88
"336","Fo.25.0","Fo","14","25","1",957.665934580552,2.42680422580165e-62
"337","Quant.26.0","Quant","1","26","1",0.326236672095453,2.26408667318189e-61
"338","Sigma.26.0","Sigma","2","26","1",3.89146804714149,7.67086999095656e-47
"339","Connect.26.0","Connect","3","26","1",0.165958730146543,2.46337995512712e-08
"340","Tau1.26.0","Tau1","4","26","1",844.173768298357,4.04117775977026e-15
"341","Tau2.26.0","Tau2","5","26","1",890689.782076042,1.29230454146258e-10
"342","NPQ.26.0","NPQ","6","26","1",0.913318998165167,1.34216232998627e-87
"343","qP.26.0","qP","7","26","1",0.963125699531897,4.52817334636377e-61
"344","ABQ.26.0","ABQ","8","26","1",0.202102957154492,7.67086999095656e-47
"345","qm.26.0","qm","9","26","1",-0.0272109159537106,2.26408667318189e-61
"346","nTau1.26.0","nTau1","10","26","1",1.6814111200371,4.04117775977026e-15
"347","nTau2.26.0","nTau2","11","26","1",0.665664830438501,1.29230454146258e-10
"348","nCon.26.0","nCon","12","26","1",0.826253366947364,2.46337995512712e-08
"349","Fm.26.0","Fm","13","26","1",1442.98688315681,1.34216232998627e-87
"350","Fo.26.0","Fo","14","26","1",972.23164451834,4.52817334636377e-61
"351","Quant.27.0","Quant","1","27","1",0.327455852319525,2.56551478781112e-61
