"","uni","metric","metrix","stage","col","barefoot2025.bad3.002","pval"
"33","Tau2.4.0","Tau2","5","4","1",2781074.48957232,1.09748746486609e-16
"34","NPQ.4.0","NPQ","6","4","1",0.10581458178355,1.0843266392932e-90
"35","qP.4.0","qP","7","4","1",0.240316505008927,7.49868429317676e-74
"36","ABQ.4.0","ABQ","8","4","1",0.179472025227594,7.545871802161e-25
"37","qm.4.0","qm","9","4","1",0.754743083512774,3.74934214658838e-74
"38","nTau1.4.0","nTau1","10","4","1",0.805386450283311,1.07498286352973e-09
"39","nTau2.4.0","nTau2","11","4","1",1.75360869517552,1.09748746486609e-16
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",2816.10254214527,1.0843266392932e-90
"42","Fo.4.0","Fo","14","4","1",2581.81853553741,7.49868429317676e-74
"43","Quant.5.0","Quant","1","5","1",0.0979613198637866,1.06109693861182e-73
"44","Sigma.5.0","Sigma","2","5","1",4.69591774752167,5.91598186636855e-28
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",447.826665488258,2.25081797762661e-09
"47","Tau2.5.0","Tau2","5","5","1",2403289.52522236,7.51297277887047e-15
"48","NPQ.5.0","NPQ","6","5","1",0.210837540807278,3.08884031018532e-91
"49","qP.5.0","qP","7","5","1",0.358569416311554,2.12219387722365e-73
"50","ABQ.5.0","ABQ","8","5","1",0.159032283784804,5.91598186636855e-28
"51","qm.5.0","qm","9","5","1",0.711210290574561,1.06109693861182e-73
"52","nTau1.5.0","nTau1","10","5","1",1.07504710051073,2.25081797762661e-09
"53","nTau2.5.0","nTau2","11","5","1",1.5153960903443,7.51297277887047e-15
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",2571.84564398769,3.08884031018532e-91
"56","Fo.5.0","Fo","14","5","1",2319.90425021672,2.12219387722365e-73
"57","Quant.6.0","Quant","1","6","1",0.105336984899732,1.34579031787092e-72
"58","Sigma.6.0","Sigma","2","6","1",4.56267229894476,7.56074224174161e-29
"59","Connect.6.0","Connect","3","6","1",0.0507870978509495,0.502022238237417
"60","Tau1.6.0","Tau1","4","6","1",488.150987754587,1.30852685273516e-11
"61","Tau2.6.0","Tau2","5","6","1",2459368.98784994,1.05407474768957e-14
"62","NPQ.6.0","NPQ","6","6","1",0.308469364918124,7.13489732842967e-90
"63","qP.6.0","qP","7","6","1",0.444648696889248,2.69158063574183e-72
"64","ABQ.6.0","ABQ","8","6","1",0.182894524694994,7.56074224174161e-29
"65","qm.6.0","qm","9","6","1",0.689466849739834,1.34579031787092e-72
"66","nTau1.6.0","nTau1","10","6","1",1.17184916495505,1.30852685273516e-11
"67","nTau2.6.0","nTau2","11","6","1",1.55075703937793,1.05407474768957e-14
"68","nCon.6.0","nCon","12","6","1",0.207264754260842,0.502022238237417
"69","Fm.6.0","Fm","13","6","1",2379.94662954667,7.13489732842967e-90
"70","Fo.6.0","Fo","14","6","1",2129.25022736794,2.69158063574183e-72
"71","Quant.7.0","Quant","1","7","1",0.104759580700563,2.12220535036343e-76
"72","Sigma.7.0","Sigma","2","7","1",4.37442553477966,3.6376717882461e-34
"73","Connect.7.0","Connect","3","7","1",0.135370553459174,0.0131211275063105
"74","Tau1.7.0","Tau1","4","7","1",596.613359735631,4.84814183413378e-10
"75","Tau2.7.0","Tau2","5","7","1",2349088.99951844,7.83369654809977e-13
"76","NPQ.7.0","NPQ","6","7","1",0.403769648239936,1.36383429282447e-93
"77","qP.7.0","qP","7","7","1",0.509334980908719,4.24441070072686e-76
"78","ABQ.7.0","ABQ","8","7","1",0.216606667849198,3.6376717882461e-34
"79","qm.7.0","qm","9","7","1",0.691169035777453,2.12220535036343e-76
"80","nTau1.7.0","nTau1","10","7","1",1.43222258060597,4.84814183413378e-10
"81","nTau2.7.0","nTau2","11","7","1",1.48121990645787,7.83369654809977e-13
"82","nCon.7.0","nCon","12","7","1",0.552454179981172,0.0131211275063105
"83","Fm.7.0","Fm","13","7","1",2218.37483009156,1.36383429282447e-93
"84","Fo.7.0","Fo","14","7","1",1985.97881305449,4.24441070072686e-76
"85","Quant.8.0","Quant","1","8","1",0.109045138006595,1.99684533788631e-75
"86","Sigma.8.0","Sigma","2","8","1",4.3475954791116,6.61360243600375e-34
"87","Connect.8.0","Connect","3","8","1",0.159537910566881,0.00405509149845181
"88","Tau1.8.0","Tau1","4","8","1",436.355088977938,1.74750772891796e-11
"89","Tau2.8.0","Tau2","5","8","1",2173933.20461759,2.72582806660009e-15
"90","NPQ.8.0","NPQ","6","8","1",0.494971170692082,2.20717559953756e-92
"91","qP.8.0","qP","7","8","1",0.568066631660306,3.99369067577262e-75
"92","ABQ.8.0","ABQ","8","8","1",0.221411524291371,6.61360243600375e-34
"93","qm.8.0","qm","9","8","1",0.678535224280672,1.99684533788631e-75
"94","nTau1.8.0","nTau1","10","8","1",1.04750857720225,1.74750772891796e-11
"95","nTau2.8.0","nTau2","11","8","1",1.37077528294988,2.72582806660009e-15
"96","nCon.8.0","nCon","12","8","1",0.651082405338002,0.00405509149845181
"97","Fm.8.0","Fm","13","8","1",2083.04167729223,2.20717559953756e-92
"98","Fo.8.0","Fo","14","8","1",1855.89611011841,3.99369067577262e-75
"99","Quant.9.0","Quant","1","9","1",0.112526719868986,1.50386871980854e-74
"100","Sigma.9.0","Sigma","2","9","1",4.56662371324388,6.24188513932903e-33
"101","Connect.9.0","Connect","3","9","1",0.0882233061783123,0.134622210308692
"102","Tau1.9.0","Tau1","4","9","1",455.676694375399,1.13617379579404e-11
"103","Tau2.9.0","Tau2","5","9","1",2304240.95540945,6.7238947391871e-14
"104","NPQ.9.0","NPQ","6","9","1",0.589418928226012,2.44653104278226e-92
"105","qP.9.0","qP","7","9","1",0.620938427456672,3.00773743961708e-74
"106","ABQ.9.0","ABQ","8","9","1",0.182186886265699,6.24188513932903e-33
"107","qm.9.0","qm","9","9","1",0.668271530245323,1.50386871980854e-74
"108","nTau1.9.0","nTau1","10","9","1",1.09389178182252,1.13617379579404e-11
"109","nTau2.9.0","nTau2","11","9","1",1.45294093715805,6.7238947391871e-14
"110","nCon.9.0","nCon","12","9","1",0.360043842804163,0.134622210308692
"111","Fm.9.0","Fm","13","9","1",1959.26146316734,2.44653104278226e-92
"112","Fo.9.0","Fo","14","9","1",1738.79219735141,3.00773743961708e-74
"113","Quant.10.0","Quant","1","10","1",0.197454557787004,1.42908547748416e-71
"114","Sigma.10.0","Sigma","2","10","1",4.52222018880923,8.01085431487325e-44
"115","Connect.10.0","Connect","3","10","1",0.221405483813599,5.15300833949886e-10
"116","Tau1.10.0","Tau1","4","10","1",616.544965072914,1.32157665667222e-14
"117","Tau2.10.0","Tau2","5","10","1",1325166.34759142,1.22708566580239e-14
"118","NPQ.10.0","NPQ","6","10","1",0.901748119469385,8.3168979686247e-92
"119","qP.10.0","qP","7","10","1",0.81265874718241,2.85817095496832e-71
"120","ABQ.10.0","ABQ","8","10","1",0.190138884691442,8.01085431487325e-44
"121","qm.10.0","qm","9","10","1",0.417904490799769,1.42908547748416e-71
"122","nTau1.10.0","nTau1","10","10","1",1.48007014346382,1.32157665667222e-14
"123","nTau2.10.0","nTau2","11","10","1",0.835584677218645,1.22708566580239e-14
"124","nCon.10.0","nCon","12","10","1",0.903567148674364,5.15300833949886e-10
"125","Fm.10.0","Fm","13","10","1",1637.48670132553,8.3168979686247e-92
"126","Fo.10.0","Fo","14","10","1",1314.1574888332,2.85817095496832e-71
"127","Quant.11.0","Quant","1","11","1",0.209867077704206,7.24533327487415e-68
"128","Sigma.11.0","Sigma","2","11","1",4.49068910041588,7.63151894893325e-41
"129","Connect.11.0","Connect","3","11","1",0.175991845473999,6.23134473913296e-06
"130","Tau1.11.0","Tau1","4","11","1",596.125861867275,4.16274161280459e-14
"131","Tau2.11.0","Tau2","5","11","1",1295658.99223616,2.46038309426424e-13
"132","NPQ.11.0","NPQ","6","11","1",0.926550999225191,4.24785838132814e-88
"133","qP.11.0","qP","7","11","1",0.829356123606502,1.44906665497483e-67
"134","ABQ.11.0","ABQ","8","11","1",0.195785624864847,7.63151894893325e-41
"135","qm.11.0","qm","9","11","1",0.381312415222281,7.24533327487415e-68
"136","nTau1.11.0","nTau1","10","11","1",1.43105229931128,4.16274161280459e-14
"137","nTau2.11.0","nTau2","11","11","1",0.816978791214285,2.46038309426424e-13
"138","nCon.11.0","nCon","12","11","1",0.718231758607931,6.23134473913296e-06
"139","Fm.11.0","Fm","13","11","1",1616.40530468924,4.24785838132814e-88
"140","Fo.11.0","Fo","14","11","1",1277.17504700853,1.44906665497483e-67
"141","Quant.12.0","Quant","1","12","1",0.21298674013402,3.47241548266892e-68
"142","Sigma.12.0","Sigma","2","12","1",4.47094299918906,1.00060306912927e-41
"143","Connect.12.0","Connect","3","12","1",0.200151795388434,1.48465807327715e-07
"144","Tau1.12.0","Tau1","4","12","1",641.644162043428,2.48530938088201e-14
"145","Tau2.12.0","Tau2","5","12","1",1272766.4587424,5.10386985648901e-13
"146","NPQ.12.0","NPQ","6","12","1",0.930211452082545,1.8810487980519e-88
"147","qP.12.0","qP","7","12","1",0.832722066567806,6.94483096533784e-68
"148","ABQ.12.0","ABQ","8","12","1",0.199321852402401,1.00060306912927e-41
"149","qm.12.0","qm","9","12","1",0.372115658707933,3.47241548266892e-68
"150","nTau1.12.0","nTau1","10","12","1",1.5403229622612,2.48530938088201e-14
"151","nTau2.12.0","nTau2","11","12","1",0.802543886309804,5.10386985648901e-13
"152","nCon.12.0","nCon","12","12","1",0.816829754828655,1.48465807327715e-07
"153","Fm.12.0","Fm","13","12","1",1613.33995378698,1.8810487980519e-88
"154","Fo.12.0","Fo","14","12","1",1269.71993630192,6.94483096533784e-68
"155","Quant.13.0","Quant","1","13","1",0.222240385362048,4.95881509330531e-70
"156","Sigma.13.0","Sigma","2","13","1",4.43330139456533,9.32231809184335e-45
"157","Connect.13.0","Connect","3","13","1",0.207923414930387,9.87739350587705e-10
"158","Tau1.13.0","Tau1","4","13","1",678.440180058514,8.99912192488701e-14
"159","Tau2.13.0","Tau2","5","13","1",1306751.96929062,1.71931930779059e-11
"160","NPQ.13.0","NPQ","6","13","1",0.919946463972584,1.74427891398914e-90
"161","qP.13.0","qP","7","13","1",0.836433597246815,9.91763018661061e-70
"162","ABQ.13.0","ABQ","8","13","1",0.206062893446359,9.32231809184335e-45
"163","qm.13.0","qm","9","13","1",0.344835937280698,4.95881509330531e-70
"164","nTau1.13.0","nTau1","10","13","1",1.62865502358302,8.99912192488701e-14
"165","nTau2.13.0","nTau2","11","13","1",0.823973476574573,1.71931930779059e-11
"166","nCon.13.0","nCon","12","13","1",0.848546133254119,9.87739350587705e-10
"167","Fm.13.0","Fm","13","13","1",1621.96567109406,1.74427891398914e-90
"168","Fo.13.0","Fo","14","13","1",1261.4993953061,9.91763018661061e-70
"169","Quant.14.0","Quant","1","14","1",0.224397192352801,4.40556883149047e-69
"170","Sigma.14.0","Sigma","2","14","1",4.40716395415981,6.12590252263588e-44
"171","Connect.14.0","Connect","3","14","1",0.214128457945197,1.43002924041979e-09
"172","Tau1.14.0","Tau1","4","14","1",659.424490319642,2.19097467566069e-14
"173","Tau2.14.0","Tau2","5","14","1",1252850.74799946,4.61095324286531e-12
"174","NPQ.14.0","NPQ","6","14","1",0.905621424955098,2.10326569805721e-89
"175","qP.14.0","qP","7","14","1",0.833743390338128,8.81113766298095e-69
"176","ABQ.14.0","ABQ","8","14","1",0.21074371298949,6.12590252263588e-44
"177","qm.14.0","qm","9","14","1",0.338477676030112,4.40556883149047e-69
"178","nTau1.14.0","nTau1","10","14","1",1.58300619627236,2.19097467566069e-14
"179","nTau2.14.0","nTau2","11","14","1",0.78998601931977,4.61095324286531e-12
"180","nCon.14.0","nCon","12","14","1",0.873869232428184,1.43002924041979e-09
"181","Fm.14.0","Fm","13","14","1",1634.15839794902,2.10326569805721e-89
"182","Fo.14.0","Fo","14","14","1",1267.45784158951,8.81113766298095e-69
"183","Quant.15.0","Quant","1","15","1",0.225041964128679,6.07079830561891e-72
"184","Sigma.15.0","Sigma","2","15","1",4.47145908784212,1.11408902152924e-47
"185","Connect.15.0","Connect","3","15","1",0.223547972584945,6.6071089763075e-13
"186","Tau1.15.0","Tau1","4","15","1",700.014447441095,2.36042359541559e-14
"187","Tau2.15.0","Tau2","5","15","1",1283179.4291296,2.55436854944689e-11
"188","NPQ.15.0","NPQ","6","15","1",0.89351385814254,4.63585116159507e-93
"189","qP.15.0","qP","7","15","1",0.830563051353759,1.21415966112378e-71
"190","ABQ.15.0","ABQ","8","15","1",0.199229428744393,1.11408902152924e-47
"191","qm.15.0","qm","9","15","1",0.336576890556208,6.07079830561891e-72
"192","nTau1.15.0","nTau1","10","15","1",1.68044594043251,2.36042359541559e-14
"193","nTau2.15.0","nTau2","11","15","1",0.809109792934051,2.55436854944689e-11
"194","nCon.15.0","nCon","12","15","1",0.912310755367603,6.6071089763075e-13
"195","Fm.15.0","Fm","13","15","1",1644.60758579119,4.63585116159507e-93
"196","Fo.15.0","Fo","14","15","1",1274.50186446381,1.21415966112378e-71
"197","Quant.16.0","Quant","1","16","1",0.0980449983810598,9.21177145923557e-74
"198","Sigma.16.0","Sigma","2","16","1",4.02074750324788,8.09006979187218e-27
"199","Connect.16.0","Connect","3","16","1",0.0546547026598466,0.531434656629882
"200","Tau1.16.0","Tau1","4","16","1",334.246060886495,5.13411701572268e-13
"201","Tau2.16.0","Tau2","5","16","1",3076712.64982123,8.23432980689096e-14
"202","NPQ.16.0","NPQ","6","16","1",0.59456216741545,4.7599106694109e-87
"203","qP.16.0","qP","7","16","1",0.610701458206703,1.84235429184707e-73
"204","ABQ.16.0","ABQ","8","16","1",0.279945044380547,8.09006979187218e-27
"205","qm.16.0","qm","9","16","1",0.710963606529041,9.21177145923557e-74
"206","nTau1.16.0","nTau1","10","16","1",0.802386919549305,5.13411701572268e-13
"207","nTau2.16.0","nTau2","11","16","1",1.9400235684132,8.23432980689096e-14
"208","nCon.16.0","nCon","12","16","1",0.223048648088497,0.531434656629882
"209","Fm.16.0","Fm","13","16","1",1952.94189122111,4.7599106694109e-87
"210","Fo.16.0","Fo","14","16","1",1761.46570665803,1.84235429184707e-73
"211","Quant.17.0","Quant","1","17","1",0.0939949895260691,3.14248016182861e-74
"212","Sigma.17.0","Sigma","2","17","1",4.24309541023918,2.00654375724027e-27
"213","Connect.17.0","Connect","3","17","1",0.0765015572399171,0.354778354746638
"214","Tau1.17.0","Tau1","4","17","1",299.427885755973,9.8825690042716e-13
"215","Tau2.17.0","Tau2","5","17","1",3247277.45770404,3.30165019932513e-13
"216","NPQ.17.0","NPQ","6","17","1",0.703943778321181,3.77852038993747e-89
"217","qP.17.0","qP","7","17","1",0.658411999064696,6.28496032365722e-74
"218","ABQ.17.0","ABQ","8","17","1",0.24012590324538,2.00654375724027e-27
"219","qm.17.0","qm","9","17","1",0.722903021821011,3.14248016182861e-74
"220","nTau1.17.0","nTau1","10","17","1",0.718802843155971,9.8825690042716e-13
"221","nTau2.17.0","nTau2","11","17","1",2.04757334146521,3.30165019932513e-13
"222","nCon.17.0","nCon","12","17","1",0.312206783471615,0.354778354746638
"223","Fm.17.0","Fm","13","17","1",1827.57629360878,3.77852038993747e-89
"224","Fo.17.0","Fo","14","17","1",1655.79327903293,6.28496032365722e-74
"225","Quant.18.0","Quant","1","18","1",0.0950525308190143,1.35857414190001e-72
"226","Sigma.18.0","Sigma","2","18","1",4.21550094472229,5.70814086185613e-25
"227","Connect.18.0","Connect","3","18","1",0.0245536855553301,0.800568566013534
"228","Tau1.18.0","Tau1","4","18","1",270.836584707534,1.20669418721988e-09
"229","Tau2.18.0","Tau2","5","18","1",3503631.80707976,6.64215733111587e-10
"230","NPQ.18.0","NPQ","6","18","1",0.800707602743972,6.36666543212681e-87
"231","qP.18.0","qP","7","18","1",0.699410203867939,2.71714828380002e-72
"232","ABQ.18.0","ABQ","8","18","1",0.245067653909169,5.70814086185613e-25
"233","qm.18.0","qm","9","18","1",0.719785392912787,1.35857414190001e-72
"234","nTau1.18.0","nTau1","10","18","1",0.650166922920088,1.20669418721988e-09
"235","nTau2.18.0","nTau2","11","18","1",2.20921777702309,6.64215733111587e-10
"236","nCon.18.0","nCon","12","18","1",0.100204851589651,0.800568566013534
"237","Fm.18.0","Fm","13","18","1",1729.36863828232,6.36666543212681e-87
"238","Fo.18.0","Fo","14","18","1",1564.98777249455,2.71714828380002e-72
"239","Quant.19.0","Quant","1","19","1",0.0941499953329469,5.37307322787685e-73
"240","Sigma.19.0","Sigma","2","19","1",4.4964828355554,2.31195266904812e-25
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",376.522040568254,1.68128154615378e-10
"243","Tau2.19.0","Tau2","5","19","1",3262861.00658683,5.80373930490607e-11
"244","NPQ.19.0","NPQ","6","19","1",0.883443953898803,8.92988272175451e-89
"245","qP.19.0","qP","7","19","1",0.729775427208248,1.07461464557537e-72
"246","ABQ.19.0","ABQ","8","19","1",0.194748054687813,2.31195266904812e-25
"247","qm.19.0","qm","9","19","1",0.722446065116163,5.37307322787685e-73
"248","nTau1.19.0","nTau1","10","19","1",0.903874108411929,1.68128154615378e-10
"249","nTau2.19.0","nTau2","11","19","1",2.05739956040506,5.80373930490607e-11
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",1653.40054237116,8.92988272175451e-89
"252","Fo.19.0","Fo","14","19","1",1497.73288902342,1.07461464557537e-72
"253","Quant.20.0","Quant","1","20","1",0.0952832628932972,9.38333888751745e-74
"254","Sigma.20.0","Sigma","2","20","1",4.37721561796473,4.16407373078195e-28
"255","Connect.20.0","Connect","3","20","1",0.0796228051635528,0.31165450872966
"256","Tau1.20.0","Tau1","4","20","1",335.014965167253,1.47246727495579e-14
"257","Tau2.20.0","Tau2","5","20","1",4010924.7582127,5.13944265779414e-11
"258","NPQ.20.0","NPQ","6","20","1",0.965904626073774,5.4264564444287e-90
"259","qP.20.0","qP","7","20","1",0.758950187361686,1.87666777750349e-73
"260","ABQ.20.0","ABQ","8","20","1",0.216107006225987,4.16407373078195e-28
"261","qm.20.0","qm","9","20","1",0.7191051953738,9.38333888751745e-74
"262","nTau1.20.0","nTau1","10","20","1",0.804232741563273,1.47246727495579e-14
"263","nTau2.20.0","nTau2","11","20","1",2.52909174424098,5.13944265779414e-11
"264","nCon.20.0","nCon","12","20","1",0.324944756524892,0.31165450872966
"265","Fm.20.0","Fm","13","20","1",1584.04798157543,5.4264564444287e-90
"266","Fo.20.0","Fo","14","20","1",1433.11472131138,1.87666777750349e-73
"267","Quant.21.0","Quant","1","21","1",0.0907490090181781,3.0456134110436e-76
"268","Sigma.21.0","Sigma","2","21","1",3.86795068744745,4.51136829861052e-29
"269","Connect.21.0","Connect","3","21","1",0.211878152691151,0.00474613474040376
"270","Tau1.21.0","Tau1","4","21","1",311.164403729591,6.46454246263453e-10
"271","Tau2.21.0","Tau2","5","21","1",3714889.13581538,7.65957394898675e-09
"272","NPQ.21.0","NPQ","6","21","1",1.05138692829474,3.00638780998824e-88
"273","qP.21.0","qP","7","21","1",0.78280509797608,6.09122682208419e-76
"274","ABQ.21.0","ABQ","8","21","1",0.3073086389189,4.51136829861052e-29
"275","qm.21.0","qm","9","21","1",0.732472163692291,3.0456134110436e-76
"276","nTau1.21.0","nTau1","10","21","1",0.746977381632535,6.46454246263453e-10
"277","nTau2.21.0","nTau2","11","21","1",2.34242625093466,7.65957394898675e-09
"278","nCon.21.0","nCon","12","21","1",0.864685621132643,0.00474613474040376
"279","Fm.21.0","Fm","13","21","1",1518.03992311222,3.00638780998824e-88
"280","Fo.21.0","Fo","14","21","1",1380.27930443975,6.09122682208419e-76
"281","Quant.22.0","Quant","1","22","1",0.0920432228806953,2.73333930537768e-74
"282","Sigma.22.0","Sigma","2","22","1",4.2149654893215,1.05527581286753e-28
"283","Connect.22.0","Connect","3","22","1",0.108110499652119,0.153068498117521
"284","Tau1.22.0","Tau1","4","22","1",384.107415702367,2.37098080063179e-11
"285","Tau2.22.0","Tau2","5","22","1",4465458.11334996,5.58157590939505e-08
"286","NPQ.22.0","NPQ","6","22","1",1.14136088314283,3.67226800352719e-90
"287","qP.22.0","qP","7","22","1",0.809839502663711,5.46667861075537e-74
"288","ABQ.22.0","ABQ","8","22","1",0.245163545858251,1.05527581286753e-28
"289","qm.22.0","qm","9","22","1",0.728656824680828,2.73333930537768e-74
"290","nTau1.22.0","nTau1","10","22","1",0.922083465229313,2.37098080063179e-11
"291","nTau2.22.0","nTau2","11","22","1",2.81569810692729,5.58157590939505e-08
"292","nCon.22.0","nCon","12","22","1",0.441204500583495,0.153068498117521
"293","Fm.22.0","Fm","13","22","1",1454.25615991055,3.67226800352719e-90
"294","Fo.22.0","Fo","14","22","1",1320.40173605828,5.46667861075537e-74
"295","Quant.23.0","Quant","1","23","1",0.258857329373343,3.34351746225295e-66
"296","Sigma.23.0","Sigma","2","23","1",4.41836847936884,1.43707121300071e-45
"297","Connect.23.0","Connect","3","23","1",0.23003814032737,7.85284942744217e-12
"298","Tau1.23.0","Tau1","4","23","1",682.704456911836,1.84268060702962e-15
"299","Tau2.23.0","Tau2","5","23","1",1239855.36680062,2.13442467484072e-11
"300","NPQ.23.0","NPQ","6","23","1",1.5666447171061,3.28844554304974e-88
"301","qP.23.0","qP","7","23","1",1,6.6870349245059e-66
"302","ABQ.23.0","ABQ","8","23","1",0.20873715229509,1.43707121300071e-45
"303","qm.23.0","qm","9","23","1",0.236889284093774,3.34351746225295e-66
"304","nTau1.23.0","nTau1","10","23","1",1.63889179334291,1.84268060702962e-15
"305","nTau2.23.0","nTau2","11","23","1",0.7817917715379,2.13442467484072e-11
"306","nCon.23.0","nCon","12","23","1",0.938797463196294,7.85284942744217e-12
"307","Fm.23.0","Fm","13","23","1",1213.29112445804,3.28844554304974e-88
"308","Fo.23.0","Fo","14","23","1",899.221824228454,6.6870349245059e-66
"309","Quant.24.0","Quant","1","24","1",0.275017182517028,3.02218860897592e-64
"310","Sigma.24.0","Sigma","2","24","1",4.52387999337679,7.43372527342505e-45
"311","Connect.24.0","Connect","3","24","1",0.186676289090656,1.3111768897338e-08
"312","Tau1.24.0","Tau1","4","24","1",576.643706864281,2.07700100647641e-17
"313","Tau2.24.0","Tau2","5","24","1",1262626.84839112,7.66171926865798e-12
"314","NPQ.24.0","NPQ","6","24","1",1.48054867264002,5.06649003438042e-87
"315","qP.24.0","qP","7","24","1",0.995068102024438,6.04437721795185e-64
"316","ABQ.24.0","ABQ","8","24","1",0.189841638842687,7.43372527342505e-45
"317","qm.24.0","qm","9","24","1",0.189250080169086,3.02218860897592e-64
"318","nTau1.24.0","nTau1","10","24","1",1.38428368131299,2.07700100647641e-17
"319","nTau2.24.0","nTau2","11","24","1",0.79615034707007,7.66171926865798e-12
"320","nCon.24.0","nCon","12","24","1",0.761835521656558,1.3111768897338e-08
"321","Fm.24.0","Fm","13","24","1",1255.40260074303,5.06649003438042e-87
"322","Fo.24.0","Fo","14","24","1",910.145314562135,6.04437721795185e-64
"323","Quant.25.0","Quant","1","25","1",0.288585032764914,3.16537480906145e-64
"324","Sigma.25.0","Sigma","2","25","1",4.4727979943889,3.3363784535058e-46
"325","Connect.25.0","Connect","3","25","1",0.208816173771925,8.54650904234103e-11
"326","Tau1.25.0","Tau1","4","25","1",602.968977388982,7.19989914699044e-16
"327","Tau2.25.0","Tau2","5","25","1",1158114.96970176,6.6838705236089e-11
"328","NPQ.25.0","NPQ","6","25","1",1.35460356525078,3.89857292037421e-87
"329","qP.25.0","qP","7","25","1",0.981189851760455,6.33074961812291e-64
"330","ABQ.25.0","ABQ","8","25","1",0.198989650868927,3.3363784535058e-46
"331","qm.25.0","qm","9","25","1",0.149252093861194,3.16537480906145e-64
"332","nTau1.25.0","nTau1","10","25","1",1.44747979697279,7.19989914699044e-16
"333","nTau2.25.0","nTau2","11","25","1",0.730250300197548,6.6838705236089e-11
"334","nCon.25.0","nCon","12","25","1",0.85218952792984,8.54650904234103e-11
"335","Fm.25.0","Fm","13","25","1",1322.55267972054,3.89857292037421e-87
"336","Fo.25.0","Fo","14","25","1",940.883771310065,6.33074961812291e-64
"337","Quant.26.0","Quant","1","26","1",0.298640108954621,1.93396748703016e-65
"338","Sigma.26.0","Sigma","2","26","1",4.61558176829837,7.14833248446827e-48
"339","Connect.26.0","Connect","3","26","1",0.192215658553658,7.10803896134992e-11
"340","Tau1.26.0","Tau1","4","26","1",673.829873367168,7.92400130901882e-16
"341","Tau2.26.0","Tau2","5","26","1",1143053.40169938,2.5939076562344e-10
"342","NPQ.26.0","NPQ","6","26","1",1.27686158896048,5.53439901866689e-89
"343","qP.26.0","qP","7","26","1",0.972894341117243,3.86793497406032e-65
"344","ABQ.26.0","ABQ","8","26","1",0.173419240416016,7.14833248446827e-48
"345","qm.26.0","qm","9","26","1",0.119609756098554,1.93396748703016e-65
"346","nTau1.26.0","nTau1","10","26","1",1.61758757891536,7.92400130901882e-16
"347","nTau2.26.0","nTau2","11","26","1",0.720753216710224,2.5939076562344e-10
