"","uni","metric","metrix","stage","col","cclong2025.lad5.005","pval"
"44","Sigma.5.0","Sigma","2","5","1",3.8847803193779,2.77708888289232e-15
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1023.2894796013,5.54182343235795e-09
"47","Tau2.5.0","Tau2","5","5","1",2543271.05760546,9.79815812666832e-19
"48","NPQ.5.0","NPQ","6","5","1",0.0573099025530839,5.25077888885426e-80
"49","qP.5.0","qP","7","5","1",0.20204885609477,9.10184789165415e-66
"50","ABQ.5.0","ABQ","8","5","1",0.247179401823897,2.77708888289232e-15
"51","qm.5.0","qm","9","5","1",0.746479181366491,4.5509239458271e-66
"52","nTau1.5.0","nTau1","10","5","1",1.86575581738235,5.54182343235795e-09
"53","nTau2.5.0","nTau2","11","5","1",1.78971029577787,9.79815812666832e-19
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3598.68880692118,5.25077888885426e-80
"56","Fo.5.0","Fo","14","5","1",3263.11397784518,9.10184789165415e-66
"57","Quant.6.0","Quant","1","6","1",0.107477571550129,2.0602486042988e-66
"58","Sigma.6.0","Sigma","2","6","1",3.90634733457951,1.2298121156923e-19
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",981.792362207137,2.24727322606033e-10
"61","Tau2.6.0","Tau2","5","6","1",2127377.40376571,7.404050816939e-20
"62","NPQ.6.0","NPQ","6","6","1",0.127302204428677,6.51532887817843e-82
"63","qP.6.0","qP","7","6","1",0.295509892985702,4.1204972085976e-66
"64","ABQ.6.0","ABQ","8","6","1",0.242999990904839,1.2298121156923e-19
"65","qm.6.0","qm","9","6","1",0.707795843724125,2.0602486042988e-66
"66","nTau1.6.0","nTau1","10","6","1",1.79009444322952,2.24727322606033e-10
"67","nTau2.6.0","nTau2","11","6","1",1.49704422229749,7.404050816939e-20
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3375.25225872601,6.51532887817843e-82
"70","Fo.6.0","Fo","14","6","1",3012.48834258905,4.1204972085976e-66
"71","Quant.7.0","Quant","1","7","1",0.120072883233333,2.18336145156353e-64
"72","Sigma.7.0","Sigma","2","7","1",4.30314057445744,3.90020232756988e-20
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1062.81879694569,2.70482697595207e-10
"75","Tau2.7.0","Tau2","5","7","1",2157576.66432864,3.07426177867125e-17
"76","NPQ.7.0","NPQ","6","7","1",0.194801972806797,1.06033190944193e-81
"77","qP.7.0","qP","7","7","1",0.373932960493194,4.36672290312705e-64
"78","ABQ.7.0","ABQ","8","7","1",0.166106550442554,3.90020232756988e-20
"79","qm.7.0","qm","9","7","1",0.673552397669841,2.18336145156353e-64
"80","nTau1.7.0","nTau1","10","7","1",1.93782931687848,2.70482697595207e-10
"81","nTau2.7.0","nTau2","11","7","1",1.51829556607099,3.07426177867125e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",3184.5689899777,1.06033190944193e-81
"84","Fo.7.0","Fo","14","7","1",2802.18860949562,4.36672290312705e-64
"85","Quant.8.0","Quant","1","8","1",0.122478648999004,7.55927716678937e-65
"86","Sigma.8.0","Sigma","2","8","1",3.97668424940303,3.22175253228194e-21
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",904.719173046424,1.20376092092531e-12
"89","Tau2.8.0","Tau2","5","8","1",2148817.38056268,2.58236077308255e-18
"90","NPQ.8.0","NPQ","6","8","1",0.253971549169484,2.28391981403798e-81
"91","qP.8.0","qP","7","8","1",0.425962673352262,1.51185543335787e-64
"92","ABQ.8.0","ABQ","8","8","1",0.229369598980958,3.22175253228194e-21
"93","qm.8.0","qm","9","8","1",0.667011732993328,7.55927716678937e-65
"94","nTau1.8.0","nTau1","10","8","1",1.64956749175843,1.20376092092531e-12
"95","nTau2.8.0","nTau2","11","8","1",1.51213162208527,2.58236077308255e-18
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",3034.30274337942,2.28391981403798e-81
"98","Fo.8.0","Fo","14","8","1",2662.66544271634,1.51185543335787e-64
"99","Quant.9.0","Quant","1","9","1",0.12174568802145,1.067880679204e-66
"100","Sigma.9.0","Sigma","2","9","1",3.9084595660279,1.63563655499929e-24
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",795.652632287158,3.0637509832798e-11
"103","Tau2.9.0","Tau2","5","9","1",2156336.93861969,3.67706576579583e-17
"104","NPQ.9.0","NPQ","6","9","1",0.307396437080856,1.41095256605273e-84
"105","qP.9.0","qP","7","9","1",0.465742153994766,2.135761358408e-66
"106","ABQ.9.0","ABQ","8","9","1",0.242590667542451,1.63563655499929e-24
"107","qm.9.0","qm","9","9","1",0.669004467300034,1.067880679204e-66
"108","nTau1.9.0","nTau1","10","9","1",1.45070730902436,3.0637509832798e-11
"109","nTau2.9.0","nTau2","11","9","1",1.51742316599448,3.67706576579583e-17
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2910.31029598055,1.41095256605273e-84
"112","Fo.9.0","Fo","14","9","1",2555.99256664049,2.135761358408e-66
"113","Quant.10.0","Quant","1","10","1",0.226092338026841,5.21836092164974e-62
"114","Sigma.10.0","Sigma","2","10","1",3.89698475551408,2.02449072909099e-36
"115","Connect.10.0","Connect","3","10","1",0.0986578619077903,0.0365718642960825
"116","Tau1.10.0","Tau1","4","10","1",820.826762805843,3.55813445097119e-17
"117","Tau2.10.0","Tau2","5","10","1",1089903.75759032,3.45895103620762e-19
"118","NPQ.10.0","NPQ","6","10","1",0.632079682502037,2.88118840918076e-84
"119","qP.10.0","qP","7","10","1",0.746078782711302,1.04367218432995e-61
"120","ABQ.10.0","ABQ","8","10","1",0.244814338639601,2.02449072909099e-36
"121","qm.10.0","qm","9","10","1",0.385312489659673,5.21836092164974e-62
"122","nTau1.10.0","nTau1","10","10","1",1.4966071070767,3.55813445097119e-17
"123","nTau2.10.0","nTau2","11","10","1",0.766969753590843,3.45895103620762e-19
"124","nCon.10.0","nCon","12","10","1",0.41769509371798,0.0365718642960825
"125","Fm.10.0","Fm","13","10","1",2331.33795644806,2.88118840918076e-84
"126","Fo.10.0","Fo","14","10","1",1804.240307144,1.04367218432995e-61
"127","Quant.11.0","Quant","1","11","1",0.233563208961288,1.95003944708691e-63
"128","Sigma.11.0","Sigma","2","11","1",3.79139203911797,1.25309978110724e-38
"129","Connect.11.0","Connect","3","11","1",0.126430815667672,0.00271106303500435
"130","Tau1.11.0","Tau1","4","11","1",806.204430509272,8.25335102218168e-18
"131","Tau2.11.0","Tau2","5","11","1",1038335.21487929,8.01225154919528e-20
"132","NPQ.11.0","NPQ","6","11","1",0.655672715387701,2.52551122643089e-85
"133","qP.11.0","qP","7","11","1",0.762068840602184,3.90007889417382e-63
"134","ABQ.11.0","ABQ","8","11","1",0.265276852703481,1.25309978110724e-38
"135","qm.11.0","qm","9","11","1",0.365001093462675,1.95003944708691e-63
"136","nTau1.11.0","nTau1","10","11","1",1.46994632135587,8.25335102218168e-18
"137","nTau2.11.0","nTau2","11","11","1",0.73068075814453,8.01225154919528e-20
"138","nCon.11.0","nCon","12","11","1",0.535279504116022,0.00271106303500435
"139","Fm.11.0","Fm","13","11","1",2298.11681765483,2.52551122643089e-85
"140","Fo.11.0","Fo","14","11","1",1761.36127915546,3.90007889417382e-63
"141","Quant.12.0","Quant","1","12","1",0.232905818754911,1.36371453249756e-63
"142","Sigma.12.0","Sigma","2","12","1",3.7556910188329,1.12785079061749e-38
"143","Connect.12.0","Connect","3","12","1",0.144266422884108,0.000662583126031299
"144","Tau1.12.0","Tau1","4","12","1",756.518035133538,1.31551840770474e-17
"145","Tau2.12.0","Tau2","5","12","1",1000156.7555056,1.4111229569624e-19
"146","NPQ.12.0","NPQ","6","12","1",0.684679060012499,3.52870815534057e-85
"147","qP.12.0","qP","7","12","1",0.772824296607035,2.72742906499512e-63
"148","ABQ.12.0","ABQ","8","12","1",0.272195252519409,1.12785079061749e-38
"149","qm.12.0","qm","9","12","1",0.366788370080742,1.36371453249756e-63
"150","nTau1.12.0","nTau1","10","12","1",1.37935349980829,1.31551840770474e-17
"151","nTau2.12.0","nTau2","11","12","1",0.703814419374345,1.4111229569624e-19
"152","nCon.12.0","nCon","12","12","1",0.61079143477948,0.000662583126031299
"153","Fm.12.0","Fm","13","12","1",2258.54846901016,3.52870815534057e-85
"154","Fo.12.0","Fo","14","12","1",1732.5193886377,2.72742906499512e-63
"155","Quant.13.0","Quant","1","13","1",0.240629659836872,1.14922405508782e-61
"156","Sigma.13.0","Sigma","2","13","1",3.92982047069412,9.07754039149124e-38
"157","Connect.13.0","Connect","3","13","1",0.115820390067437,0.00809362928256891
"158","Tau1.13.0","Tau1","4","13","1",900.297583672032,2.22632560178817e-16
"159","Tau2.13.0","Tau2","5","13","1",1089883.27046751,4.95064649681657e-16
"160","NPQ.13.0","NPQ","6","13","1",0.71221585184115,1.83116925580082e-84
"161","qP.13.0","qP","7","13","1",0.789615520485506,2.29844811017564e-61
"162","ABQ.13.0","ABQ","8","13","1",0.238451198201498,9.07754039149124e-38
"163","qm.13.0","qm","9","13","1",0.345789212451743,1.14922405508782e-61
"164","nTau1.13.0","nTau1","10","13","1",1.6415056419478,2.22632560178817e-16
"165","nTau2.13.0","nTau2","11","13","1",0.766955336718325,4.95064649681657e-16
"166","nCon.13.0","nCon","12","13","1",0.490357359749868,0.00809362928256891
"167","Fm.13.0","Fm","13","13","1",2222.22525721465,1.83116925580082e-84
"168","Fo.13.0","Fo","14","13","1",1687.49194949019,2.29844811017564e-61
"169","Quant.14.0","Quant","1","14","1",0.241047511295602,1.03552550283741e-62
"170","Sigma.14.0","Sigma","2","14","1",3.80152809597735,4.24040041590409e-39
"171","Connect.14.0","Connect","3","14","1",0.158249736109334,0.000131759931065085
"172","Tau1.14.0","Tau1","4","14","1",833.43287026663,1.48576547860937e-16
"173","Tau2.14.0","Tau2","5","14","1",1082511.77222925,1.19202338433668e-15
"174","NPQ.14.0","NPQ","6","14","1",0.735550403358879,5.7993967481292e-85
"175","qP.14.0","qP","7","14","1",0.798417888538452,2.07105100567482e-62
"176","ABQ.14.0","ABQ","8","14","1",0.263312614893183,4.24040041590409e-39
"177","qm.14.0","qm","9","14","1",0.344653180708692,1.03552550283741e-62
"178","nTau1.14.0","nTau1","10","14","1",1.51959172560192,1.48576547860937e-16
"179","nTau2.14.0","nTau2","11","14","1",0.761767983112081,1.19202338433668e-15
"180","nCon.14.0","nCon","12","14","1",0.669993623182447,0.000131759931065085
"181","Fm.14.0","Fm","13","14","1",2192.34734087865,5.7993967481292e-85
"182","Fo.14.0","Fo","14","14","1",1663.88747046432,2.07105100567482e-62
"183","Quant.15.0","Quant","1","15","1",0.247648305904336,3.29982470405931e-62
"184","Sigma.15.0","Sigma","2","15","1",3.78940916504022,1.01499701278531e-38
"185","Connect.15.0","Connect","3","15","1",0.139310725834784,0.000950798407682136
"186","Tau1.15.0","Tau1","4","15","1",815.944340385755,4.97038932698772e-18
"187","Tau2.15.0","Tau2","5","15","1",1066554.35942972,9.99694865550155e-17
"188","NPQ.15.0","NPQ","6","15","1",0.761032104504625,2.56304994356234e-84
"189","qP.15.0","qP","7","15","1",0.812714503304386,6.59964940811862e-62
"190","ABQ.15.0","ABQ","8","15","1",0.265661108266628,1.01499701278531e-38
"191","qm.15.0","qm","9","15","1",0.32670730054433,3.29982470405931e-62
"192","nTau1.15.0","nTau1","10","15","1",1.48770502392741,4.97038932698772e-18
"193","nTau2.15.0","nTau2","11","15","1",0.750538686141988,9.99694865550155e-17
"194","nCon.15.0","nCon","12","15","1",0.589810133305605,0.000950798407682136
"195","Fm.15.0","Fm","13","15","1",2160.62461441328,2.56304994356234e-84
"196","Fo.15.0","Fo","14","15","1",1625.54958895862,6.59964940811862e-62
"197","Quant.16.0","Quant","1","16","1",0.101319571171693,1.2356965588647e-65
"198","Sigma.16.0","Sigma","2","16","1",4.17065075036539,2.97458134278902e-17
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",634.269245771731,5.5762107202952e-11
"201","Tau2.16.0","Tau2","5","16","1",3167713.40497066,2.73746446200278e-13
"202","NPQ.16.0","NPQ","6","16","1",0.425627976411997,1.68283051032358e-81
"203","qP.16.0","qP","7","16","1",0.524460609469765,2.47139311772941e-65
"204","ABQ.16.0","ABQ","8","16","1",0.191781378985034,2.97458134278902e-17
"205","qm.16.0","qm","9","16","1",0.724537879099275,1.2356965588647e-65
"206","nTau1.16.0","nTau1","10","16","1",1.15645822484797,5.5762107202952e-11
"207","nTau2.16.0","nTau2","11","16","1",2.22913294200239,2.73746446200278e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2668.94966619616,1.68283051032358e-81
"210","Fo.16.0","Fo","14","16","1",2398.53283053833,2.47139311772941e-65
"211","Quant.17.0","Quant","1","17","1",0.0992416987597389,1.22656968266484e-66
"212","Sigma.17.0","Sigma","2","17","1",3.97066125285612,5.5764968385705e-17
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",529.640129230912,8.31765609048244e-10
"215","Tau2.17.0","Tau2","5","17","1",3231703.41775411,1.48693733111673e-13
"216","NPQ.17.0","NPQ","6","17","1",0.487832188150341,6.15538933135467e-81
"217","qP.17.0","qP","7","17","1",0.559874271356735,2.45313936532968e-66
"218","ABQ.17.0","ABQ","8","17","1",0.230536778458427,5.5764968385705e-17
"219","qm.17.0","qm","9","17","1",0.730187085219462,1.22656968266484e-66
"220","nTau1.17.0","nTau1","10","17","1",0.965688763473588,8.31765609048244e-10
"221","nTau2.17.0","nTau2","11","17","1",2.27416297698942,1.48693733111673e-13
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2557.36456172182,6.15538933135467e-81
"224","Fo.17.0","Fo","14","17","1",2303.56735826859,2.45313936532968e-66
"225","Quant.18.0","Quant","1","18","1",0.0930075466947163,5.18548384209024e-66
"226","Sigma.18.0","Sigma","2","18","1",4.08810159322566,1.25955099617752e-14
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",554.787886510595,5.24580320491872e-09
"229","Tau2.18.0","Tau2","5","18","1",2956833.12530241,3.77395824199363e-14
"230","NPQ.18.0","NPQ","6","18","1",0.556272514726254,3.8020535042659e-80
"231","qP.18.0","qP","7","18","1",0.591967843613524,1.03709676841804e-65
"232","ABQ.18.0","ABQ","8","18","1",0.207778346830778,1.25955099617752e-14
"233","qm.18.0","qm","9","18","1",0.747136157644362,5.18548384209024e-66
"234","nTau1.18.0","nTau1","10","18","1",1.01154047540262,5.24580320491872e-09
"235","nTau2.18.0","nTau2","11","18","1",2.08073562250702,3.77395824199363e-14
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2444.89912644508,3.8020535042659e-80
"238","Fo.18.0","Fo","14","18","1",2217.50505677837,1.03709676841804e-65
"239","Quant.19.0","Quant","1","19","1",0.0944258032929551,8.18575966041436e-68
"240","Sigma.19.0","Sigma","2","19","1",3.83651477621799,3.27156818264654e-18
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",716.879669609455,2.44146870261329e-10
"243","Tau2.19.0","Tau2","5","19","1",3683952.71469688,5.88772617239208e-12
"244","NPQ.19.0","NPQ","6","19","1",0.614960397581319,1.39667978596723e-82
"245","qP.19.0","qP","7","19","1",0.623264737257142,1.63715193208287e-67
"246","ABQ.19.0","ABQ","8","19","1",0.256532645015459,3.27156818264654e-18
"247","qm.19.0","qm","9","19","1",0.743280279002018,8.18575966041436e-68
"248","nTau1.19.0","nTau1","10","19","1",1.30708117360701,2.44146870261329e-10
"249","nTau2.19.0","nTau2","11","19","1",2.59241266593876,5.88772617239208e-12
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2356.05115609227,1.39667978596723e-82
"252","Fo.19.0","Fo","14","19","1",2133.57913307897,1.63715193208287e-67
"253","Quant.20.0","Quant","1","20","1",0.0969044151496549,1.27243603868223e-68
"254","Sigma.20.0","Sigma","2","20","1",3.78798376834201,2.82966645840383e-18
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",556.368562521173,6.80940491589647e-11
"257","Tau2.20.0","Tau2","5","20","1",3107242.09688285,4.90191324604421e-15
"258","NPQ.20.0","NPQ","6","20","1",0.680436447307948,5.78924239007992e-82
"259","qP.20.0","qP","7","20","1",0.656358482706472,2.54487207736441e-68
"260","ABQ.20.0","ABQ","8","20","1",0.265937331864041,2.82966645840383e-18
"261","qm.20.0","qm","9","20","1",0.736541564348566,1.27243603868223e-68
"262","nTau1.20.0","nTau1","10","20","1",1.01442250978382,6.80940491589647e-11
"263","nTau2.20.0","nTau2","11","20","1",2.18657903397112,4.90191324604421e-15
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2264.25064622955,5.78924239007992e-82
"266","Fo.20.0","Fo","14","20","1",2044.83476160444,2.54487207736441e-68
"267","Quant.21.0","Quant","1","21","1",0.0958049611882543,8.96694023373475e-68
"268","Sigma.21.0","Sigma","2","21","1",3.87364072710098,9.8995773469487e-18
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",555.897929726883,5.9175064108735e-09
"271","Tau2.21.0","Tau2","5","21","1",3016249.06506757,1.10320679626188e-12
"272","NPQ.21.0","NPQ","6","21","1",0.749406753845854,5.56996056444942e-82
"273","qP.21.0","qP","7","21","1",0.685529906975075,1.79338804674695e-67
"274","ABQ.21.0","ABQ","8","21","1",0.249338111926376,9.8995773469487e-18
"275","qm.21.0","qm","9","21","1",0.739530699779537,8.96694023373475e-68
"276","nTau1.21.0","nTau1","10","21","1",1.01356440863913,5.9175064108735e-09
"277","nTau2.21.0","nTau2","11","21","1",2.1225468635122,1.10320679626188e-12
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2174.98263534197,5.56996056444942e-82
"280","Fo.21.0","Fo","14","21","1",1966.60850837791,1.79338804674695e-67
"281","Quant.22.0","Quant","1","22","1",0.0994605483271793,2.8143063337503e-66
"282","Sigma.22.0","Sigma","2","22","1",3.82516717594836,7.10408496192539e-18
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",551.629877633873,3.77552605533115e-09
"285","Tau2.22.0","Tau2","5","22","1",3399309.15070511,9.4520024401948e-11
"286","NPQ.22.0","NPQ","6","22","1",0.812781330663172,3.04092928134885e-81
"287","qP.22.0","qP","7","22","1",0.714029710525758,5.62861266750059e-66
"288","ABQ.22.0","ABQ","8","22","1",0.258731664398933,7.10408496192539e-18
"289","qm.22.0","qm","9","22","1",0.729592088958541,2.8143063337503e-66
"290","nTau1.22.0","nTau1","10","22","1",1.00578250216968,3.77552605533115e-09
"291","nTau2.22.0","nTau2","11","22","1",2.39210782010663,9.4520024401948e-11
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2098.945552563,3.04092928134885e-81
"294","Fo.22.0","Fo","14","22","1",1890.18327699619,5.62861266750059e-66
"295","Quant.23.0","Quant","1","23","1",0.315990899282599,2.16903966412355e-59
"296","Sigma.23.0","Sigma","2","23","1",3.99619547909713,5.31760689666332e-43
"297","Connect.23.0","Connect","3","23","1",0.123303367258152,0.000212330033791552
"298","Tau1.23.0","Tau1","4","23","1",888.854172801382,5.30777337370854e-16
"299","Tau2.23.0","Tau2","5","23","1",780650.859164705,1.34390609504123e-14
"300","NPQ.23.0","NPQ","6","23","1",1.31687992895005,6.9637271488097e-85
"301","qP.23.0","qP","7","23","1",1,4.33807932824709e-59
"302","ABQ.23.0","ABQ","8","23","1",0.225588572924942,5.31760689666332e-43
"303","qm.23.0","qm","9","23","1",0.14090118725225,2.16903966412355e-59
"304","nTau1.23.0","nTau1","10","23","1",1.6206409591496,5.30777337370854e-16
"305","nTau2.23.0","nTau2","11","23","1",0.549347217976188,1.34390609504123e-14
"306","nCon.23.0","nCon","12","23","1",0.522038594255908,0.000212330033791552
"307","Fm.23.0","Fm","13","23","1",1642.26435052636,6.9637271488097e-85
"308","Fo.23.0","Fo","14","23","1",1123.32376154378,4.33807932824709e-59
"309","Quant.24.0","Quant","1","24","1",0.320895856083685,1.53138912259382e-60
"310","Sigma.24.0","Sigma","2","24","1",4.25024328816098,1.95863093904871e-45
"311","Connect.24.0","Connect","3","24","1",0.148283986049575,1.32157827024801e-06
"312","Tau1.24.0","Tau1","4","24","1",677.66820061851,3.19376021306787e-17
"313","Tau2.24.0","Tau2","5","24","1",908665.725489041,2.7561415860698e-13
"314","NPQ.24.0","NPQ","6","24","1",1.29436118992548,3.90556239831564e-87
"315","qP.24.0","qP","7","24","1",0.998921943368866,3.06277824518764e-60
"316","ABQ.24.0","ABQ","8","24","1",0.176357366045423,1.95863093904871e-45
"317","qm.24.0","qm","9","24","1",0.12756585837424,1.53138912259382e-60
"318","nTau1.24.0","nTau1","10","24","1",1.23558720456272,3.19376021306787e-17
"319","nTau2.24.0","nTau2","11","24","1",0.639431805534466,2.7561415860698e-13
"320","nCon.24.0","nCon","12","24","1",0.627800889378102,1.32157827024801e-06
"321","Fm.24.0","Fm","13","24","1",1658.38287732207,3.90556239831564e-87
"322","Fo.24.0","Fo","14","24","1",1126.21468418928,3.06277824518764e-60
"323","Quant.25.0","Quant","1","25","1",0.332187401611741,7.03172493758999e-59
"324","Sigma.25.0","Sigma","2","25","1",4.37357290426625,5.02080129664365e-45
"325","Connect.25.0","Connect","3","25","1",0.156906408025563,7.42465650912242e-07
"326","Tau1.25.0","Tau1","4","25","1",709.834519743854,1.54026212568122e-17
"327","Tau2.25.0","Tau2","5","25","1",802666.959089624,4.0193507852889e-14
"328","NPQ.25.0","NPQ","6","25","1",1.18477142483779,3.75939739755209e-86
"329","qP.25.0","qP","7","25","1",0.985188839381002,1.406344987518e-58
"330","ABQ.25.0","ABQ","8","25","1",0.152457668318354,5.02080129664365e-45
"331","qm.25.0","qm","9","25","1",0.0968670205935853,7.03172493758999e-59
"332","nTau1.25.0","nTau1","10","25","1",1.29423580618352,1.54026212568122e-17
"333","nTau2.25.0","nTau2","11","25","1",0.5648400379769,4.0193507852889e-14
"334","nCon.25.0","nCon","12","25","1",0.664306275626007,7.42465650912242e-07
"335","Fm.25.0","Fm","13","25","1",1741.56860004117,3.75939739755209e-86
"336","Fo.25.0","Fo","14","25","1",1163.0414520649,1.406344987518e-58
"337","Quant.26.0","Quant","1","26","1",0.345600839011203,3.95776830549867e-58
"338","Sigma.26.0","Sigma","2","26","1",4.36672517966278,1.70588482306673e-45
"339","Connect.26.0","Connect","3","26","1",0.155477557866102,7.22180682684923e-07
"340","Tau1.26.0","Tau1","4","26","1",754.345031382615,3.63382135844954e-17
"341","Tau2.26.0","Tau2","5","26","1",727750.908227989,3.15313682720138e-14
"342","NPQ.26.0","NPQ","6","26","1",1.08518908607607,1.27231248976958e-85
"343","qP.26.0","qP","7","26","1",0.973603501754118,7.91553661099734e-58
"344","ABQ.26.0","ABQ","8","26","1",0.153784669514898,1.70588482306673e-45
"345","qm.26.0","qm","9","26","1",0.060399298988607,3.95776830549867e-58
"346","nTau1.26.0","nTau1","10","26","1",1.37539147882567,3.63382135844954e-17
"347","nTau2.26.0","nTau2","11","26","1",0.512121305089528,3.15313682720138e-14
"348","nCon.26.0","nCon","12","26","1",0.658256846926417,7.22180682684923e-07
"349","Fm.26.0","Fm","13","26","1",1824.74066125335,1.27231248976958e-85
"350","Fo.26.0","Fo","14","26","1",1194.10875774633,7.91553661099734e-58
"351","Quant.27.0","Quant","1","27","1",0.357125962418522,4.38017333049344e-57
"352","Sigma.27.0","Sigma","2","27","1",4.3667586484153,2.52214959999047e-45
"353","Connect.27.0","Connect","3","27","1",0.160283002707486,4.02347486148218e-07
"354","Tau1.27.0","Tau1","4","27","1",762.562464145793,9.93815361938507e-17
