"","uni","metric","metrix","stage","col","cclong2025.lad26.005","pval"
"38","nTau1.4.0","nTau1","10","4","1",3.98826536685362,3.23999030268865e-07
"39","nTau2.4.0","nTau2","11","4","1",3.11997203054027,1.61173937302361e-17
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3904.42169280897,9.1380236097292e-85
"42","Fo.4.0","Fo","14","4","1",3666.46648211573,7.08593217774933e-66
"43","Quant.5.0","Quant","1","5","1",0.087298554396121,8.41551673203736e-68
"44","Sigma.5.0","Sigma","2","5","1",4.00393726269725,1.10357764745423e-15
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1150.37826105382,1.00430532808791e-08
"47","Tau2.5.0","Tau2","5","5","1",2703135.32519031,2.57331187088173e-21
"48","NPQ.5.0","NPQ","6","5","1",0.0477226459445418,4.4724438763518e-82
"49","qP.5.0","qP","7","5","1",0.188921831314211,1.68310334640747e-67
"50","ABQ.5.0","ABQ","8","5","1",0.216999304708246,1.10357764745423e-15
"51","qm.5.0","qm","9","5","1",0.768778677803865,8.41551673203736e-68
"52","nTau1.5.0","nTau1","10","5","1",1.95978466665056,1.00430532808791e-08
"53","nTau2.5.0","nTau2","11","5","1",2.06009032844376,2.57331187088173e-21
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3788.2948968455,4.4724438763518e-82
"56","Fo.5.0","Fo","14","5","1",3457.58222872469,1.68310334640747e-67
"57","Quant.6.0","Quant","1","6","1",0.103984048816913,7.56509582992668e-67
"58","Sigma.6.0","Sigma","2","6","1",3.91744069003136,3.482104780267e-19
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",753.306636880553,6.65124400238346e-11
"61","Tau2.6.0","Tau2","5","6","1",2151675.61019843,4.99142402834348e-22
"62","NPQ.6.0","NPQ","6","6","1",0.104345509448891,4.24802439620526e-82
"63","qP.6.0","qP","7","6","1",0.276549219232253,1.51301916598534e-66
"64","ABQ.6.0","ABQ","8","6","1",0.233914374074772,3.482104780267e-19
"65","qm.6.0","qm","9","6","1",0.724585024104105,7.56509582992668e-67
"66","nTau1.6.0","nTau1","10","6","1",1.28333335757945,6.65124400238346e-11
"67","nTau2.6.0","nTau2","11","6","1",1.6398165764069,4.99142402834348e-22
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3594.05848892517,4.24802439620526e-82
"70","Fo.6.0","Fo","14","6","1",3220.33373556193,1.51301916598534e-66
"71","Quant.7.0","Quant","1","7","1",0.113007530242427,3.7626584485504e-66
"72","Sigma.7.0","Sigma","2","7","1",3.83383732233393,1.18842717082405e-21
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",783.429219143695,1.38937485851367e-10
"75","Tau2.7.0","Tau2","5","7","1",2048122.79945312,5.47563361817723e-20
"76","NPQ.7.0","NPQ","6","7","1",0.154498251420963,8.82779175485021e-83
"77","qP.7.0","qP","7","7","1",0.339677207696566,7.52531689710081e-66
"78","ABQ.7.0","ABQ","8","7","1",0.250263654980269,1.18842717082405e-21
"79","qm.7.0","qm","9","7","1",0.70068518612337,3.7626584485504e-66
"80","nTau1.7.0","nTau1","10","7","1",1.33465019556033,1.38937485851367e-10
"81","nTau2.7.0","nTau2","11","7","1",1.56089779571856,5.47563361817723e-20
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",3437.92842306691,8.82779175485021e-83
"84","Fo.7.0","Fo","14","7","1",3049.41662282588,7.52531689710081e-66
"85","Quant.8.0","Quant","1","8","1",0.118437298719375,1.82237701731744e-65
"86","Sigma.8.0","Sigma","2","8","1",3.82138888448518,4.49318810045493e-22
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",726.549417298583,1.2550155566091e-10
"89","Tau2.8.0","Tau2","5","8","1",1896653.36670316,8.17748293102111e-20
"90","NPQ.8.0","NPQ","6","8","1",0.200193150773856,2.57571302027041e-82
"91","qP.8.0","qP","7","8","1",0.389190871630868,3.64475403463488e-65
"92","ABQ.8.0","ABQ","8","8","1",0.252698042647048,4.49318810045493e-22
"93","qm.8.0","qm","9","8","1",0.686303753863197,1.82237701731744e-65
"94","nTau1.8.0","nTau1","10","8","1",1.23774975222611,1.2550155566091e-10
"95","nTau2.8.0","nTau2","11","8","1",1.44546120970854,8.17748293102111e-20
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",3307.03633026235,2.57571302027041e-82
"98","Fo.8.0","Fo","14","8","1",2915.35988053924,3.64475403463488e-65
"99","Quant.9.0","Quant","1","9","1",0.120291601380363,3.06756753668937e-65
"100","Sigma.9.0","Sigma","2","9","1",3.64123583552769,3.06607553253956e-22
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",584.016570848504,1.33391310957264e-14
"103","Tau2.9.0","Tau2","5","9","1",1994967.99108704,9.76982012930013e-23
"104","NPQ.9.0","NPQ","6","9","1",0.240901658265995,1.61106196700076e-81
"105","qP.9.0","qP","7","9","1",0.426706035286945,6.13513507337873e-65
"106","ABQ.9.0","ABQ","8","9","1",0.287928355546012,3.06607553253956e-22
"107","qm.9.0","qm","9","9","1",0.681392397472575,3.06756753668937e-65
"108","nTau1.9.0","nTau1","10","9","1",0.99493076266085,1.33391310957264e-14
"109","nTau2.9.0","nTau2","11","9","1",1.52038790869781,9.76982012930013e-23
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",3198.54706172887,1.61106196700076e-81
"112","Fo.9.0","Fo","14","9","1",2813.78871358305,6.13513507337873e-65
"113","Quant.10.0","Quant","1","10","1",0.229051533384257,6.60745689917458e-64
"114","Sigma.10.0","Sigma","2","10","1",3.84855240563625,1.20663698107293e-38
"115","Connect.10.0","Connect","3","10","1",0.128897197703814,0.00221149115788593
"116","Tau1.10.0","Tau1","4","10","1",748.853610403418,4.98672293017979e-18
"117","Tau2.10.0","Tau2","5","10","1",1011533.3080474,6.07061552443427e-22
"118","NPQ.10.0","NPQ","6","10","1",0.554684754604515,7.08350838554769e-86
"119","qP.10.0","qP","7","10","1",0.73901648986053,1.32149137983492e-63
"120","ABQ.10.0","ABQ","8","10","1",0.247386007379659,1.20663698107293e-38
"121","qm.10.0","qm","9","10","1",0.393327887654994,6.60745689917458e-64
"122","nTau1.10.0","nTau1","10","10","1",1.27574718066223,4.98672293017979e-18
"123","nTau2.10.0","nTau2","11","10","1",0.77090109599321,6.07061552443427e-22
"124","nCon.10.0","nCon","12","10","1",0.517058761955015,0.00221149115788593
"125","Fm.10.0","Fm","13","10","1",2552.98210211809,7.08350838554769e-86
"126","Fo.10.0","Fo","14","10","1",1968.21763692537,1.32149137983492e-63
"127","Quant.11.0","Quant","1","11","1",0.235510637913055,9.44453951414921e-64
"128","Sigma.11.0","Sigma","2","11","1",3.81184311259648,2.36232080830126e-39
"129","Connect.11.0","Connect","3","11","1",0.138874574710752,0.000638857632946426
"130","Tau1.11.0","Tau1","4","11","1",775.976114948568,1.2272464766329e-18
"131","Tau2.11.0","Tau2","5","11","1",990602.484147657,2.19303343073752e-21
"132","NPQ.11.0","NPQ","6","11","1",0.563356723140537,7.6682841813137e-86
"133","qP.11.0","qP","7","11","1",0.749105706388329,1.88890790282984e-63
"134","ABQ.11.0","ABQ","8","11","1",0.254564791683199,2.36232080830126e-39
"135","qm.11.0","qm","9","11","1",0.376220127971196,9.44453951414921e-64
"136","nTau1.11.0","nTau1","10","11","1",1.32195308556177,1.2272464766329e-18
"137","nTau2.11.0","nTau2","11","11","1",0.754949475857734,2.19303343073752e-21
"138","nCon.11.0","nCon","12","11","1",0.557082054118591,0.000638857632946426
"139","Fm.11.0","Fm","13","11","1",2538.82066337868,7.6682841813137e-86
"140","Fo.11.0","Fo","14","11","1",1940.90138939952,1.88890790282984e-63
"141","Quant.12.0","Quant","1","12","1",0.239544104868312,6.65974849530861e-64
"142","Sigma.12.0","Sigma","2","12","1",3.75944039108741,7.41414197703918e-40
"143","Connect.12.0","Connect","3","12","1",0.161548612254261,5.83443921732808e-05
"144","Tau1.12.0","Tau1","4","12","1",814.744850986609,2.24975181321962e-17
"145","Tau2.12.0","Tau2","5","12","1",977988.129276075,1.34743795625521e-19
"146","NPQ.12.0","NPQ","6","12","1",0.576375136003447,1.02613190791939e-85
"147","qP.12.0","qP","7","12","1",0.758776919081342,1.33194969906172e-63
"148","ABQ.12.0","ABQ","8","12","1",0.2648125465017,7.41414197703918e-40
"149","qm.12.0","qm","9","12","1",0.365536977844826,6.65974849530861e-64
"150","nTau1.12.0","nTau1","10","12","1",1.38799951307612,2.24975181321962e-17
"151","nTau2.12.0","nTau2","11","12","1",0.745335931826722,1.34743795625521e-19
"152","nCon.12.0","nCon","12","12","1",0.648036783853739,5.83443921732808e-05
"153","Fm.12.0","Fm","13","12","1",2517.85394370271,1.02613190791939e-85
"154","Fo.12.0","Fo","14","12","1",1914.7168745693,1.33194969906172e-63
"155","Quant.13.0","Quant","1","13","1",0.243303029410139,4.11413829063175e-63
"156","Sigma.13.0","Sigma","2","13","1",3.80447235543377,2.32458057696053e-39
"157","Connect.13.0","Connect","3","13","1",0.155464831940965,0.000151095651302995
"158","Tau1.13.0","Tau1","4","13","1",833.933243179609,2.28060798130625e-17
"159","Tau2.13.0","Tau2","5","13","1",1004724.05303995,1.10982954120555e-18
"160","NPQ.13.0","NPQ","6","13","1",0.59758809203651,3.555413720404e-85
"161","qP.13.0","qP","7","13","1",0.771616428223931,8.22827658126349e-63
"162","ABQ.13.0","ABQ","8","13","1",0.256006199878326,2.32458057696053e-39
"163","qm.13.0","qm","9","13","1",0.355580988211216,4.11413829063175e-63
"164","nTau1.13.0","nTau1","10","13","1",1.4206888623716,2.28060798130625e-17
"165","nTau2.13.0","nTau2","11","13","1",0.765711684921546,1.10982954120555e-18
"166","nCon.13.0","nCon","12","13","1",0.623632281872031,0.000151095651302995
"167","Fm.13.0","Fm","13","13","1",2484.4215932291,3.555413720404e-85
"168","Fo.13.0","Fo","14","13","1",1879.95429326449,8.22827658126349e-63
"169","Quant.14.0","Quant","1","14","1",0.246111562184686,7.52567783205928e-63
"170","Sigma.14.0","Sigma","2","14","1",3.79109229326447,2.21383552786025e-39
"171","Connect.14.0","Connect","3","14","1",0.142445169126142,0.000471540089660398
"172","Tau1.14.0","Tau1","4","14","1",861.615612987401,3.36031492183071e-18
"173","Tau2.14.0","Tau2","5","14","1",1039938.91854609,2.86227967562472e-18
"174","NPQ.14.0","NPQ","6","14","1",0.614315533090817,4.98539103694249e-85
"175","qP.14.0","qP","7","14","1",0.781361782980522,1.50513556641186e-62
"176","ABQ.14.0","ABQ","8","14","1",0.258622773838965,2.21383552786025e-39
"177","qm.14.0","qm","9","14","1",0.348142232025001,7.52567783205928e-63
"178","nTau1.14.0","nTau1","10","14","1",1.46784855385965,3.36031492183071e-18
"179","nTau2.14.0","nTau2","11","14","1",0.792549336433323,2.86227967562472e-18
"180","nCon.14.0","nCon","12","14","1",0.571405151600565,0.000471540089660398
"181","Fm.14.0","Fm","13","14","1",2458.67816519231,4.98539103694249e-85
"182","Fo.14.0","Fo","14","14","1",1853.56904104745,1.50513556641186e-62
"183","Quant.15.0","Quant","1","15","1",0.249006177857194,7.92644642011458e-64
"184","Sigma.15.0","Sigma","2","15","1",3.75384612472608,8.22246079525655e-41
"185","Connect.15.0","Connect","3","15","1",0.15998463424417,2.98917364425805e-05
"186","Tau1.15.0","Tau1","4","15","1",840.189204145601,3.9661636802024e-19
"187","Tau2.15.0","Tau2","5","15","1",1036061.90044533,6.22972329359163e-19
"188","NPQ.15.0","NPQ","6","15","1",0.630995571408364,5.95697185758073e-86
"189","qP.15.0","qP","7","15","1",0.790965000681391,1.58528928402292e-63
"190","ABQ.15.0","ABQ","8","15","1",0.265906548271253,8.22246079525655e-41
"191","qm.15.0","qm","9","15","1",0.34047547433724,7.92644642011458e-64
"192","nTau1.15.0","nTau1","10","15","1",1.43134651889328,3.9661636802024e-19
"193","nTau2.15.0","nTau2","11","15","1",0.789594616624018,6.22972329359163e-19
"194","nCon.15.0","nCon","12","15","1",0.64176303587451,2.98917364425805e-05
"195","Fm.15.0","Fm","13","15","1",2433.53349482971,5.95697185758073e-86
"196","Fo.15.0","Fo","14","15","1",1827.56862059471,1.58528928402292e-63
"197","Quant.16.0","Quant","1","16","1",0.0935980543320318,4.71616733616198e-67
"198","Sigma.16.0","Sigma","2","16","1",3.90585135275369,2.27903636710208e-17
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",515.632071939103,1.08277861437968e-11
"201","Tau2.16.0","Tau2","5","16","1",3138699.45185209,1.23848719944332e-16
"202","NPQ.16.0","NPQ","6","16","1",0.270429809013796,3.95773575885578e-82
"203","qP.16.0","qP","7","16","1",0.420059164752648,9.43233467232395e-67
"204","ABQ.16.0","ABQ","8","16","1",0.236180758024124,2.27903636710208e-17
"205","qm.16.0","qm","9","16","1",0.752093651179638,4.71616733616198e-67
"206","nTau1.16.0","nTau1","10","16","1",0.878430914796501,1.08277861437968e-11
"207","nTau2.16.0","nTau2","11","16","1",2.3920387279157,1.23848719944332e-16
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",3124.20436357856,3.95773575885578e-82
"210","Fo.16.0","Fo","14","16","1",2831.78491381196,9.43233467232395e-67
"211","Quant.17.0","Quant","1","17","1",0.0979288665043983,6.0261901071086e-66
"212","Sigma.17.0","Sigma","2","17","1",4.16396253454672,1.89616222689355e-15
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",493.882476410554,3.08776804789826e-09
"215","Tau2.17.0","Tau2","5","17","1",2833006.5750862,2.88400457798874e-16
"216","NPQ.17.0","NPQ","6","17","1",0.317903036887184,2.5055945828332e-80
"217","qP.17.0","qP","7","17","1",0.462552316899144,1.20523802142172e-65
"218","ABQ.17.0","ABQ","8","17","1",0.185705133271109,1.89616222689355e-15
"219","qm.17.0","qm","9","17","1",0.740622944435355,6.0261901071086e-66
"220","nTau1.17.0","nTau1","10","17","1",0.84137829891722,3.08776804789826e-09
"221","nTau2.17.0","nTau2","11","17","1",2.15906669243123,2.88400457798874e-16
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",3011.66492666709,2.5055945828332e-80
"224","Fo.17.0","Fo","14","17","1",2716.73599410753,1.20523802142172e-65
"225","Quant.18.0","Quant","1","18","1",0.0957115195846133,4.18814631205126e-67
"226","Sigma.18.0","Sigma","2","18","1",4.10073684172838,4.97544365389275e-17
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",707.746400245215,4.12837139408561e-11
"229","Tau2.18.0","Tau2","5","18","1",3198131.15128467,1.71551421478192e-15
"230","NPQ.18.0","NPQ","6","18","1",0.361365777946018,4.2117334011816e-82
"231","qP.18.0","qP","7","18","1",0.492199689168895,8.37629262410253e-67
"232","ABQ.18.0","ABQ","8","18","1",0.198069403285599,4.97544365389275e-17
"233","qm.18.0","qm","9","18","1",0.746495869710084,4.18814631205126e-67
"234","nTau1.18.0","nTau1","10","18","1",1.20571692810597,4.12837139408561e-11
"235","nTau2.18.0","nTau2","11","18","1",2.43733230536374,1.71551421478192e-15
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2915.51500503384,4.2117334011816e-82
"238","Fo.18.0","Fo","14","18","1",2636.46663353031,8.37629262410253e-67
"239","Quant.19.0","Quant","1","19","1",0.0944977980633318,1.71378801388778e-66
"240","Sigma.19.0","Sigma","2","19","1",3.86196477377773,1.94656009660535e-16
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",518.287760125146,3.93758866071715e-10
"243","Tau2.19.0","Tau2","5","19","1",3235941.04486542,2.61716906558405e-14
"244","NPQ.19.0","NPQ","6","19","1",0.402812191665825,7.41699693380466e-81
"245","qP.19.0","qP","7","19","1",0.519701732789151,3.42757602777555e-66
"246","ABQ.19.0","ABQ","8","19","1",0.244763115737942,1.94656009660535e-16
"247","qm.19.0","qm","9","19","1",0.74971056549594,1.71378801388778e-66
"248","nTau1.19.0","nTau1","10","19","1",0.882955145793046,3.93758866071715e-10
"249","nTau2.19.0","nTau2","11","19","1",2.46614765743262,2.61716906558405e-14
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2829.37543351967,7.41699693380466e-81
"252","Fo.19.0","Fo","14","19","1",2562.00568515758,3.42757602777555e-66
"253","Quant.20.0","Quant","1","20","1",0.0964077698763782,9.18134153046757e-67
"254","Sigma.20.0","Sigma","2","20","1",3.89776940067179,1.51026728575221e-15
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",491.854785358401,7.01496114834493e-11
"257","Tau2.20.0","Tau2","5","20","1",2767514.51499225,3.24612134480547e-18
"258","NPQ.20.0","NPQ","6","20","1",0.448941920703686,8.92265535357789e-80
"259","qP.20.0","qP","7","20","1",0.55176050024345,1.83626830609342e-66
"260","ABQ.20.0","ABQ","8","20","1",0.237761245850044,1.51026728575221e-15
"261","qm.20.0","qm","9","20","1",0.744651762277206,9.18134153046757e-67
"262","nTau1.20.0","nTau1","10","20","1",0.837923923980515,7.01496114834493e-11
"263","nTau2.20.0","nTau2","11","20","1",2.10915444485261,3.24612134480547e-18
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2739.2970665198,8.92265535357789e-80
"266","Fo.20.0","Fo","14","20","1",2475.20754530772,1.83626830609342e-66
"267","Quant.21.0","Quant","1","21","1",0.0963816145872674,3.07296238310391e-66
"268","Sigma.21.0","Sigma","2","21","1",4.00707009643663,2.28366773794188e-16
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",599.869874828168,1.0134163552219e-10
"271","Tau2.21.0","Tau2","5","21","1",3159800.661756,6.73129462726984e-15
"272","NPQ.21.0","NPQ","6","21","1",0.497376314278098,5.72787015381105e-81
"273","qP.21.0","qP","7","21","1",0.581306228433036,6.14592476620781e-66
"274","ABQ.21.0","ABQ","8","21","1",0.216386654999914,2.28366773794188e-16
"275","qm.21.0","qm","9","21","1",0.744721037886321,3.07296238310391e-66
"276","nTau1.21.0","nTau1","10","21","1",1.02193845491908,1.0134163552219e-10
"277","nTau2.21.0","nTau2","11","21","1",2.40812020117248,6.73129462726984e-15
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2650.69128921991,5.72787015381105e-81
"280","Fo.21.0","Fo","14","21","1",2395.21338299249,6.14592476620781e-66
"281","Quant.22.0","Quant","1","22","1",0.0903502508795167,9.15060575297381e-70
"282","Sigma.22.0","Sigma","2","22","1",3.39461519171718,1.23900569479279e-19
"283","Connect.22.0","Connect","3","22","1",0.02313127211728,0.860291429805982
"284","Tau1.22.0","Tau1","4","22","1",426.155271610658,6.02830867722628e-10
"285","Tau2.22.0","Tau2","5","22","1",2974434.43158017,1.96209957853317e-15
"286","NPQ.22.0","NPQ","6","22","1",0.548865680124241,1.12897931315222e-82
"287","qP.22.0","qP","7","22","1",0.6050069264888,1.83012115059465e-69
"288","ABQ.22.0","ABQ","8","22","1",0.336156917310948,1.23900569479279e-19
"289","qm.22.0","qm","9","22","1",0.760695871614082,9.15060575297381e-70
"290","nTau1.22.0","nTau1","10","22","1",0.725998217447017,6.02830867722628e-10
"291","nTau2.22.0","nTau2","11","22","1",2.26685047840031,1.96209957853317e-15
"292","nCon.22.0","nCon","12","22","1",0.0927888824308511,0.860291429805982
"293","Fm.22.0","Fm","13","22","1",2562.57363299754,1.12897931315222e-82
"294","Fo.22.0","Fo","14","22","1",2331.04446235898,1.83012115059465e-69
"295","Quant.23.0","Quant","1","23","1",0.345163414549191,5.40869273490183e-58
"296","Sigma.23.0","Sigma","2","23","1",4.09002777042687,1.8533716771237e-44
"297","Connect.23.0","Connect","3","23","1",0.136102763729004,1.64068474556818e-05
"298","Tau1.23.0","Tau1","4","23","1",882.100299252043,4.81532211395679e-16
"299","Tau2.23.0","Tau2","5","23","1",713167.987460825,3.59991002049243e-14
"300","NPQ.23.0","NPQ","6","23","1",1.06014121937789,1.03701138075921e-84
"301","qP.23.0","qP","7","23","1",1,1.08173854698037e-57
"302","ABQ.23.0","ABQ","8","23","1",0.200163644459937,1.8533716771237e-44
"303","qm.23.0","qm","9","23","1",0.0857908056110611,5.40869273490183e-58
"304","nTau1.23.0","nTau1","10","23","1",1.50274627002983,4.81532211395679e-16
"305","nTau2.23.0","nTau2","11","23","1",0.54351347482772,3.59991002049243e-14
"306","nCon.23.0","nCon","12","23","1",0.545963199867862,1.64068474556818e-05
"307","Fm.23.0","Fm","13","23","1",1926.60693141207,1.03701138075921e-84
"308","Fo.23.0","Fo","14","23","1",1261.61270447174,1.08173854698037e-57
"309","Quant.24.0","Quant","1","24","1",0.348964648559095,1.86155824015729e-57
"310","Sigma.24.0","Sigma","2","24","1",4.4817788664132,4.97866667857696e-45
"311","Connect.24.0","Connect","3","24","1",0.144364378307472,4.57923660488611e-06
"312","Tau1.24.0","Tau1","4","24","1",666.424262450921,8.20357826709524e-19
"313","Tau2.24.0","Tau2","5","24","1",764553.32797399,9.73743402235489e-16
"314","NPQ.24.0","NPQ","6","24","1",1.05007155812248,1.69473917706584e-85
"315","qP.24.0","qP","7","24","1",1.00042940193829,3.72311648031457e-57
"316","ABQ.24.0","ABQ","8","24","1",0.123553707686861,4.97866667857696e-45
"317","qm.24.0","qm","9","24","1",0.0757227539711818,1.86155824015729e-57
"318","nTau1.24.0","nTau1","10","24","1",1.13532052478009,8.20357826709524e-19
"319","nTau2.24.0","nTau2","11","24","1",0.582674830172558,9.73743402235489e-16
"320","nCon.24.0","nCon","12","24","1",0.579103875396804,4.57923660488611e-06
"321","Fm.24.0","Fm","13","24","1",1936.07015190055,1.69473917706584e-85
"322","Fo.24.0","Fo","14","24","1",1260.45011175682,3.72311648031457e-57
"323","Quant.25.0","Quant","1","25","1",0.36078794113886,3.10613204664346e-55
"324","Sigma.25.0","Sigma","2","25","1",4.50981672890221,9.12855001734617e-44
"325","Connect.25.0","Connect","3","25","1",0.159841743991748,1.97486814150417e-06
"326","Tau1.25.0","Tau1","4","25","1",670.07111206055,1.07884414701828e-18
"327","Tau2.25.0","Tau2","5","25","1",692059.693093406,5.08521932762713e-16
"328","NPQ.25.0","NPQ","6","25","1",0.960877436896303,8.84719294539583e-84
"329","qP.25.0","qP","7","25","1",0.988092442255066,6.21226409328692e-55
"330","ABQ.25.0","ABQ","8","25","1",0.118070688252985,9.12855001734617e-44
"331","qm.25.0","qm","9","25","1",0.0444072601246246,3.10613204664346e-55
"332","nTau1.25.0","nTau1","10","25","1",1.14153329860283,1.07884414701828e-18
"333","nTau2.25.0","nTau2","11","25","1",0.527426602420324,5.08521932762713e-16
"334","nCon.25.0","nCon","12","25","1",0.641189845313901,1.97486814150417e-06
"335","Fm.25.0","Fm","13","25","1",2024.1358680854,8.84719294539583e-84
"336","Fo.25.0","Fo","14","25","1",1293.85205565355,6.21226409328692e-55
"337","Quant.26.0","Quant","1","26","1",0.37319151989572,2.30910345965604e-55
"338","Sigma.26.0","Sigma","2","26","1",4.48638557791026,3.97450927878673e-45
"339","Connect.26.0","Connect","3","26","1",0.154937768753235,1.40937174320061e-06
"340","Tau1.26.0","Tau1","4","26","1",736.554757753186,1.30955867012754e-17
"341","Tau2.26.0","Tau2","5","26","1",674735.056509448,2.09561807666974e-14
"342","NPQ.26.0","NPQ","6","26","1",0.885284726778045,5.37506726113555e-84
"343","qP.26.0","qP","7","26","1",0.978576059831059,4.61820691931208e-55
"344","ABQ.26.0","ABQ","8","26","1",0.122652829858727,3.97450927878673e-45
"345","qm.26.0","qm","9","26","1",0.0115548045488836,2.30910345965604e-55
"346","nTau1.26.0","nTau1","10","26","1",1.25479485249564,1.30955867012754e-17
"347","nTau2.26.0","nTau2","11","26","1",0.514223298857302,2.09561807666974e-14
"348","nCon.26.0","nCon","12","26","1",0.62151801838008,1.40937174320061e-06
"349","Fm.26.0","Fm","13","26","1",2105.2959781435,5.37506726113555e-84
"350","Fo.26.0","Fo","14","26","1",1319.61737222978,4.61820691931208e-55
"351","Quant.27.0","Quant","1","27","1",0.380925761555057,7.79034736357748e-56
"352","Sigma.27.0","Sigma","2","27","1",4.48697174774615,1.73196277609282e-46
"353","Connect.27.0","Connect","3","27","1",0.184199841462351,6.86623724951215e-09
