"","uni","metric","metrix","stage","col","barefoot2025.bad14.002","pval"
"28","Fo.3.0","Fo","14","3","1",3138.15982575898,3.60439927878302e-73
"29","Quant.4.0","Quant","1","4","1",0.0740067307354452,1.58950023194823e-73
"30","Sigma.4.0","Sigma","2","4","1",5.24426687728075,1.53446972793164e-19
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",339.546994626081,7.86606616372899e-08
"33","Tau2.4.0","Tau2","5","4","1",2844741.29443476,4.44891797114397e-17
"34","NPQ.4.0","NPQ","6","4","1",0.0630945702299204,1.45843699699719e-89
"35","qP.4.0","qP","7","4","1",0.180413145537378,3.17900046389646e-73
"36","ABQ.4.0","ABQ","8","4","1",0.149511855030865,1.53446972793164e-19
"37","qm.4.0","qm","9","4","1",0.787176182259275,1.58950023194823e-73
"38","nTau1.4.0","nTau1","10","4","1",0.653045977924909,7.86606616372899e-08
"39","nTau2.4.0","nTau2","11","4","1",2.1988216476097,4.44891797114397e-17
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3242.64872890583,1.45843699699719e-89
"42","Fo.4.0","Fo","14","4","1",3002.67089755607,3.17900046389646e-73
"43","Quant.5.0","Quant","1","5","1",0.0796535227274383,5.87259559262334e-75
"44","Sigma.5.0","Sigma","2","5","1",4.89560948329858,1.35806620907237e-24
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",294.746990274537,5.17173745450114e-09
"47","Tau2.5.0","Tau2","5","5","1",2375567.74991601,1.67641324525156e-17
"48","NPQ.5.0","NPQ","6","5","1",0.152431476168659,3.1748238933297e-92
"49","qP.5.0","qP","7","5","1",0.281728291347721,1.17451911852467e-74
"50","ABQ.5.0","ABQ","8","5","1",0.206055312329404,1.35806620907237e-24
"51","qm.5.0","qm","9","5","1",0.770937499401904,5.87259559262334e-75
"52","nTau1.5.0","nTau1","10","5","1",0.566882757175416,5.17173745450114e-09
"53","nTau2.5.0","nTau2","11","5","1",1.83617744225022,1.67641324525156e-17
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",2991.27742355958,3.1748238933297e-92
"56","Fo.5.0","Fo","14","5","1",2753.011639318,1.17451911852467e-74
"57","Quant.6.0","Quant","1","6","1",0.0911391349069978,1.17809864308744e-73
"58","Sigma.6.0","Sigma","2","6","1",4.92180495957759,1.8206984807295e-25
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",471.931100293479,9.02024636756108e-09
"61","Tau2.6.0","Tau2","5","6","1",2275722.99469373,7.14682018672926e-16
"62","NPQ.6.0","NPQ","6","6","1",0.248534712134038,9.0163298886814e-91
"63","qP.6.0","qP","7","6","1",0.380592294619272,2.35619728617488e-73
"64","ABQ.6.0","ABQ","8","6","1",0.201807065139003,1.8206984807295e-25
"65","qm.6.0","qm","9","6","1",0.737907911297528,1.17809864308744e-73
"66","nTau1.6.0","nTau1","10","6","1",0.907658473737115,9.02024636756108e-09
"67","nTau2.6.0","nTau2","11","6","1",1.75900318052999,7.14682018672926e-16
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2761.03036892791,9.0163298886814e-91
"70","Fo.6.0","Fo","14","6","1",2509.39244965187,2.35619728617488e-73
"71","Quant.7.0","Quant","1","7","1",0.0988804382013895,2.18370326883716e-70
"72","Sigma.7.0","Sigma","2","7","1",4.73318355353624,3.23291419844016e-23
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",437.302883442388,5.73342452012597e-09
"75","Tau2.7.0","Tau2","5","7","1",2279804.72813816,1.51316402560417e-15
"76","NPQ.7.0","NPQ","6","7","1",0.333530283093728,1.74821266445424e-86
"77","qP.7.0","qP","7","7","1",0.453619873993373,4.36740653767431e-70
"78","ABQ.7.0","ABQ","8","7","1",0.232396711600466,3.23291419844016e-23
"79","qm.7.0","qm","9","7","1",0.715645966944239,2.18370326883716e-70
"80","nTau1.7.0","nTau1","10","7","1",0.841058509386908,5.73342452012597e-09
"81","nTau2.7.0","nTau2","11","7","1",1.76215812606931,1.51316402560417e-15
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2585.04984893579,1.74821266445424e-86
"84","Fo.7.0","Fo","14","7","1",2329.43898710059,4.36740653767431e-70
"85","Quant.8.0","Quant","1","8","1",0.0977245218200695,1.78457183677952e-73
"86","Sigma.8.0","Sigma","2","8","1",4.81446592075932,1.37610064493017e-27
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",477.016237111344,1.25910991992526e-09
"89","Tau2.8.0","Tau2","5","8","1",2484344.87497289,1.14897949136643e-13
"90","NPQ.8.0","NPQ","6","8","1",0.418562656613216,2.79218254882182e-91
"91","qP.8.0","qP","7","8","1",0.509144808222612,3.56914367355905e-73
"92","ABQ.8.0","ABQ","8","8","1",0.219214756651197,1.37610064493017e-27
"93","qm.8.0","qm","9","8","1",0.718970077262542,1.78457183677952e-73
"94","nTau1.8.0","nTau1","10","8","1",0.917438646139352,1.25910991992526e-09
"95","nTau2.8.0","nTau2","11","8","1",1.92025591286817,1.14897949136643e-13
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2430.09516766285,2.79218254882182e-91
"98","Fo.8.0","Fo","14","8","1",2192.61527942573,3.56914367355905e-73
"99","Quant.9.0","Quant","1","9","1",0.0995380573765277,3.15053500096972e-73
"100","Sigma.9.0","Sigma","2","9","1",4.33880223305695,2.3333179676177e-27
"101","Connect.9.0","Connect","3","9","1",0.0311255188043596,0.710792632421328
"102","Tau1.9.0","Tau1","4","9","1",573.677954081293,2.60657446467237e-09
"103","Tau2.9.0","Tau2","5","9","1",2347853.32278576,3.93682182172166e-14
"104","NPQ.9.0","NPQ","6","9","1",0.493795707083126,6.93197760915128e-89
"105","qP.9.0","qP","7","9","1",0.555656448585378,6.30107000193944e-73
"106","ABQ.9.0","ABQ","8","9","1",0.296355439390999,2.3333179676177e-27
"107","qm.9.0","qm","9","9","1",0.713754827826465,3.15053500096972e-73
"108","nTau1.9.0","nTau1","10","9","1",1.10334677221791,2.60657446467237e-09
"109","nTau2.9.0","nTau2","11","9","1",1.81475578171317,3.93682182172166e-14
"110","nCon.9.0","nCon","12","9","1",0.124125337056772,0.710792632421328
"111","Fm.9.0","Fm","13","9","1",2307.70662984032,6.93197760915128e-89
"112","Fo.9.0","Fo","14","9","1",2078.00199491108,6.30107000193944e-73
"113","Quant.10.0","Quant","1","10","1",0.194026885654765,2.80516526151239e-69
"114","Sigma.10.0","Sigma","2","10","1",4.71872800904182,1.5998040229714e-40
"115","Connect.10.0","Connect","3","10","1",0.144633500136331,0.000180183070793902
"116","Tau1.10.0","Tau1","4","10","1",587.701209119714,1.09141372942045e-13
"117","Tau2.10.0","Tau2","5","10","1",1105164.79827578,3.01968386140127e-19
"118","NPQ.10.0","NPQ","6","10","1",0.81165586508093,4.54600227984227e-90
"119","qP.10.0","qP","7","10","1",0.776575705053326,5.61033052302478e-69
"120","ABQ.10.0","ABQ","8","10","1",0.234741037224862,1.5998040229714e-40
"121","qm.10.0","qm","9","10","1",0.442029905401391,2.80516526151239e-69
"122","nTau1.10.0","nTau1","10","10","1",1.13031750217634,1.09141372942045e-13
"123","nTau2.10.0","nTau2","11","10","1",0.854228919648679,3.01968386140127e-19
"124","nCon.10.0","nCon","12","10","1",0.576783380446282,0.000180183070793902
"125","Fm.10.0","Fm","13","10","1",1902.8129587452,4.54600227984227e-90
"126","Fo.10.0","Fo","14","10","1",1533.61608637634,5.61033052302478e-69
"127","Quant.11.0","Quant","1","11","1",0.200315885513,7.49230714140969e-69
"128","Sigma.11.0","Sigma","2","11","1",4.60841757256329,1.64900549516547e-40
"129","Connect.11.0","Connect","3","11","1",0.165804913543038,2.5346742438797e-05
"130","Tau1.11.0","Tau1","4","11","1",665.625145617459,7.07883000116793e-13
"131","Tau2.11.0","Tau2","5","11","1",1095979.23107404,5.70617705694786e-17
"132","NPQ.11.0","NPQ","6","11","1",0.844672144386429,4.29628245906674e-89
"133","qP.11.0","qP","7","11","1",0.792484229946778,1.49846142828194e-68
"134","ABQ.11.0","ABQ","8","11","1",0.252630614679013,1.64900549516547e-40
"135","qm.11.0","qm","9","11","1",0.423944402281611,7.49230714140969e-69
"136","nTau1.11.0","nTau1","10","11","1",1.28018751757721,7.07883000116793e-13
"137","nTau2.11.0","nTau2","11","11","1",0.84712900372723,5.70617705694786e-17
"138","nCon.11.0","nCon","12","11","1",0.661212778767114,2.5346742438797e-05
"139","Fm.11.0","Fm","13","11","1",1868.7560645143,4.29628245906674e-89
"140","Fo.11.0","Fo","14","11","1",1494.41453864333,1.49846142828194e-68
"141","Quant.12.0","Quant","1","12","1",0.201443821393364,1.73717520241789e-70
"142","Sigma.12.0","Sigma","2","12","1",4.53451709372896,4.66814009703672e-43
"143","Connect.12.0","Connect","3","12","1",0.155870336740814,6.18282671773458e-06
"144","Tau1.12.0","Tau1","4","12","1",772.700313914542,2.65998555236959e-13
"145","Tau2.12.0","Tau2","5","12","1",1214378.54402369,7.49874496909691e-15
"146","NPQ.12.0","NPQ","6","12","1",0.866363136877413,4.04063422190051e-91
"147","qP.12.0","qP","7","12","1",0.800377923757191,3.47435040483577e-70
"148","ABQ.12.0","ABQ","8","12","1",0.264615413055394,4.66814009703672e-43
"149","qm.12.0","qm","9","12","1",0.420700756496422,1.73717520241789e-70
"150","nTau1.12.0","nTau1","10","12","1",1.48612368870735,2.65998555236959e-13
"151","nTau2.12.0","nTau2","11","12","1",0.938644872985752,7.49874496909691e-15
"152","nCon.12.0","nCon","12","12","1",0.62159471804198,6.18282671773458e-06
"153","Fm.12.0","Fm","13","12","1",1847.03726126432,4.04063422190051e-91
"154","Fo.12.0","Fo","14","12","1",1474.9630170993,3.47435040483577e-70
"155","Quant.13.0","Quant","1","13","1",0.20589632214251,1.33277726240022e-68
"156","Sigma.13.0","Sigma","2","13","1",4.48599388484469,2.95268283396244e-41
"157","Connect.13.0","Connect","3","13","1",0.148163084182846,7.78413464412104e-05
"158","Tau1.13.0","Tau1","4","13","1",771.285412795698,1.07279977318601e-13
"159","Tau2.13.0","Tau2","5","13","1",1187835.67906142,6.41338774800474e-15
"160","NPQ.13.0","NPQ","6","13","1",0.884053730453644,5.97029571741783e-89
"161","qP.13.0","qP","7","13","1",0.809304239280148,2.66555452480044e-68
"162","ABQ.13.0","ABQ","8","13","1",0.272484656722363,2.95268283396244e-41
"163","qm.13.0","qm","9","13","1",0.407896539927063,1.33277726240022e-68
"164","nTau1.13.0","nTau1","10","13","1",1.48340242920735,1.07279977318601e-13
"165","nTau2.13.0","nTau2","11","13","1",0.91812876272195,6.41338774800474e-15
"166","nCon.13.0","nCon","12","13","1",0.590858995127524,7.78413464412104e-05
"167","Fm.13.0","Fm","13","13","1",1829.6942391514,5.97029571741783e-89
"168","Fo.13.0","Fo","14","13","1",1452.96692466479,2.66555452480044e-68
"169","Quant.14.0","Quant","1","14","1",0.208556667723409,1.88101331391875e-68
"170","Sigma.14.0","Sigma","2","14","1",4.54558080523742,7.35411435606134e-42
"171","Connect.14.0","Connect","3","14","1",0.133365147971741,0.000196740488325831
"172","Tau1.14.0","Tau1","4","14","1",747.5630164987,1.46500580795346e-14
"173","Tau2.14.0","Tau2","5","14","1",1183402.54433496,3.15841010202777e-15
"174","NPQ.14.0","NPQ","6","14","1",0.896242498537188,1.75578720595555e-89
"175","qP.14.0","qP","7","14","1",0.815056968371082,3.76202662783749e-68
"176","ABQ.14.0","ABQ","8","14","1",0.262821157404892,7.35411435606134e-42
"177","qm.14.0","qm","9","14","1",0.400246088442311,1.88101331391875e-68
"178","nTau1.14.0","nTau1","10","14","1",1.43777747674516,1.46500580795346e-14
"179","nTau2.14.0","nTau2","11","14","1",0.914702204172539,3.15841010202777e-15
"180","nCon.14.0","nCon","12","14","1",0.531846362069316,0.000196740488325831
"181","Fm.14.0","Fm","13","14","1",1817.93323349837,1.75578720595555e-89
"182","Fo.14.0","Fo","14","14","1",1438.79113617631,3.76202662783749e-68
"183","Quant.15.0","Quant","1","15","1",0.210551348084177,1.37763886161441e-66
"184","Sigma.15.0","Sigma","2","15","1",4.56489804322874,1.21435361090061e-40
"185","Connect.15.0","Connect","3","15","1",0.140881694633631,0.000197640343273623
"186","Tau1.15.0","Tau1","4","15","1",840.841471154848,2.05568819171743e-14
"187","Tau2.15.0","Tau2","5","15","1",1205922.69908538,2.43162825471307e-14
"188","NPQ.15.0","NPQ","6","15","1",0.902804056155039,4.77808177470734e-88
"189","qP.15.0","qP","7","15","1",0.818536887462458,2.75527772322881e-66
"190","ABQ.15.0","ABQ","8","15","1",0.259688387412515,1.21435361090061e-40
"191","qm.15.0","qm","9","15","1",0.394509914376352,1.37763886161441e-66
"192","nTau1.15.0","nTau1","10","15","1",1.61717862181295,2.05568819171743e-14
"193","nTau2.15.0","nTau2","11","15","1",0.932108990466116,2.43162825471307e-14
"194","nCon.15.0","nCon","12","15","1",0.561821569672261,0.000197640343273623
"195","Fm.15.0","Fm","13","15","1",1811.66434121889,4.77808177470734e-88
"196","Fo.15.0","Fo","14","15","1",1430.21597189922,2.75527772322881e-66
"197","Quant.16.0","Quant","1","16","1",0.078763141213473,1.23135863564184e-75
"198","Sigma.16.0","Sigma","2","16","1",4.22460220622545,6.5985666433436e-24
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",396.516628519205,8.74962608940173e-09
"201","Tau2.16.0","Tau2","5","16","1",2885875.01383261,2.2370164161128e-13
"202","NPQ.16.0","NPQ","6","16","1",0.566391162777357,1.40610013222154e-89
"203","qP.16.0","qP","7","16","1",0.576184906300915,2.46271727128367e-75
"204","ABQ.16.0","ABQ","8","16","1",0.314875810540705,6.5985666433436e-24
"205","qm.16.0","qm","9","16","1",0.773498001550354,1.23135863564184e-75
"206","nTau1.16.0","nTau1","10","16","1",0.762614876682883,8.74962608940173e-09
"207","nTau2.16.0","nTau2","11","16","1",2.23061565040202,2.2370164161128e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2200.75440846491,1.40610013222154e-89
"210","Fo.16.0","Fo","14","16","1",2027.41607821481,2.46271727128367e-75
"211","Quant.17.0","Quant","1","17","1",0.0793327885256735,5.79852438189425e-75
"212","Sigma.17.0","Sigma","2","17","1",4.47855029524297,3.52406336996639e-23
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",240.948895790558,3.90141204079325e-09
"215","Tau2.17.0","Tau2","5","17","1",3334536.8755238,1.75999635585996e-11
"216","NPQ.17.0","NPQ","6","17","1",0.634033124697207,1.20187715801732e-89
"217","qP.17.0","qP","7","17","1",0.610731049605892,1.15970487637885e-74
"218","ABQ.17.0","ABQ","8","17","1",0.27369181967963,3.52406336996639e-23
"219","qm.17.0","qm","9","17","1",0.771859846283347,5.79852438189425e-75
"220","nTau1.17.0","nTau1","10","17","1",0.463413635731782,3.90141204079325e-09
"221","nTau2.17.0","nTau2","11","17","1",2.57740550291811,1.75999635585996e-11
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2109.65261643734,1.20187715801732e-89
"224","Fo.17.0","Fo","14","17","1",1942.28799155488,1.15970487637885e-74
"225","Quant.18.0","Quant","1","18","1",0.0787425027319785,3.89574102026063e-75
"226","Sigma.18.0","Sigma","2","18","1",4.13137026520416,4.12327337678656e-24
"227","Connect.18.0","Connect","3","18","1",0.0703362209863735,0.484884077360117
"228","Tau1.18.0","Tau1","4","18","1",292.446481879735,1.3228284978637e-08
"229","Tau2.18.0","Tau2","5","18","1",3125032.95496919,2.57807782935583e-12
"230","NPQ.18.0","NPQ","6","18","1",0.701537452606825,1.30905624468774e-88
"231","qP.18.0","qP","7","18","1",0.641515922880252,7.79148204052112e-75
"232","ABQ.18.0","ABQ","8","18","1",0.329995685716124,4.12327337678656e-24
"233","qm.18.0","qm","9","18","1",0.773557352373994,3.89574102026063e-75
"234","nTau1.18.0","nTau1","10","18","1",0.562458221608365,1.3228284978637e-08
"235","nTau2.18.0","nTau2","11","18","1",2.41547100410242,2.57807782935583e-12
"236","nCon.18.0","nCon","12","18","1",0.280493545894259,0.484884077360117
"237","Fm.18.0","Fm","13","18","1",2025.95731970603,1.30905624468774e-88
"238","Fo.18.0","Fo","14","18","1",1866.4283699242,7.79148204052112e-75
"239","Quant.19.0","Quant","1","19","1",0.0786413389719989,5.1930079661046e-74
"240","Sigma.19.0","Sigma","2","19","1",4.39215650328685,1.33016473409501e-21
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",335.095634214144,1.73140369675989e-08
"243","Tau2.19.0","Tau2","5","19","1",3235092.19284734,2.65480669279419e-13
"244","NPQ.19.0","NPQ","6","19","1",0.769338282873049,6.47490940383415e-88
"245","qP.19.0","qP","7","19","1",0.670460264437615,1.03860159322091e-73
"246","ABQ.19.0","ABQ","8","19","1",0.287702719120299,1.33016473409501e-21
"247","qm.19.0","qm","9","19","1",0.773848272637622,5.1930079661046e-74
"248","nTau1.19.0","nTau1","10","19","1",0.644484738805385,1.73140369675989e-08
"249","nTau2.19.0","nTau2","11","19","1",2.50054047429971,2.65480669279419e-13
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",1948.32287880253,6.47490940383415e-88
"252","Fo.19.0","Fo","14","19","1",1795.10415886372,1.03860159322091e-73
"253","Quant.20.0","Quant","1","20","1",0.08230611901941,6.95499092960683e-73
"254","Sigma.20.0","Sigma","2","20","1",4.63689348895132,1.10090979295806e-20
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",336.589959124194,1.08685126343109e-09
"257","Tau2.20.0","Tau2","5","20","1",3457366.66192276,2.2055665974699e-12
"258","NPQ.20.0","NPQ","6","20","1",0.833855855564781,5.61750591950535e-87
"259","qP.20.0","qP","7","20","1",0.698884757536517,1.39099818592136e-72
"260","ABQ.20.0","ABQ","8","20","1",0.248012537477399,1.10090979295806e-20
"261","qm.20.0","qm","9","20","1",0.763309332826078,6.95499092960683e-73
"262","nTau1.20.0","nTau1","10","20","1",0.647358752970333,1.08685126343109e-09
"263","nTau2.20.0","nTau2","11","20","1",2.67234587371164,2.2055665974699e-12
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1879.77819870749,5.61750591950535e-87
"266","Fo.20.0","Fo","14","20","1",1725.06095055458,1.39099818592136e-72
"267","Quant.21.0","Quant","1","21","1",0.0829550665580582,7.76444460156116e-73
"268","Sigma.21.0","Sigma","2","21","1",4.55685338584733,9.41007141194833e-24
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",335.382462667631,1.36657551044677e-07
"271","Tau2.21.0","Tau2","5","21","1",3528807.89538173,2.08729328821361e-09
"272","NPQ.21.0","NPQ","6","21","1",0.897135573918395,1.84760061278627e-89
"273","qP.21.0","qP","7","21","1",0.722713848775901,1.55288892031223e-72
"274","ABQ.21.0","ABQ","8","21","1",0.260993028441153,9.41007141194833e-24
"275","qm.21.0","qm","9","21","1",0.761443131045293,7.76444460156116e-73
"276","nTau1.21.0","nTau1","10","21","1",0.645036391951689,1.36657551044677e-07
"277","nTau2.21.0","nTau2","11","21","1",2.72756584431805,2.08729328821361e-09
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1817.07744256923,1.84760061278627e-89
"280","Fo.21.0","Fo","14","21","1",1666.34166237975,1.55288892031223e-72
"281","Quant.22.0","Quant","1","22","1",0.0851506003902929,3.16443253674532e-73
"282","Sigma.22.0","Sigma","2","22","1",4.17996869411826,1.66623037358319e-22
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",261.281466127958,5.93339022013455e-08
"285","Tau2.22.0","Tau2","5","22","1",3413710.2158818,2.95973751278493e-10
"286","NPQ.22.0","NPQ","6","22","1",0.965163693762861,1.43486897970829e-86
"287","qP.22.0","qP","7","22","1",0.747685652132846,6.32886507349049e-73
"288","ABQ.22.0","ABQ","8","22","1",0.322114243252807,1.66623037358319e-22
"289","qm.22.0","qm","9","22","1",0.75512935542635,3.16443253674532e-73
"290","nTau1.22.0","nTau1","10","22","1",0.502518983415205,5.93339022013455e-08
"291","nTau2.22.0","nTau2","11","22","1",2.63860194810394,2.95973751278493e-10
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1754.17562811881,1.43486897970829e-86
"294","Fo.22.0","Fo","14","22","1",1604.80652019447,6.32886507349049e-73
"295","Quant.23.0","Quant","1","23","1",0.290518072364058,7.5908142706021e-64
"296","Sigma.23.0","Sigma","2","23","1",4.69133569338604,1.61317172456725e-45
"297","Connect.23.0","Connect","3","23","1",0.15315494735477,6.3247428850477e-07
"298","Tau1.23.0","Tau1","4","23","1",850.946869411442,7.81462865616609e-13
"299","Tau2.23.0","Tau2","5","23","1",869082.734641164,7.47350362009146e-12
"300","NPQ.23.0","NPQ","6","23","1",1.48790796036043,1.59203579750482e-87
"301","qP.23.0","qP","7","23","1",1,1.51816285412042e-63
"302","ABQ.23.0","ABQ","8","23","1",0.239183381650432,1.61317172456725e-45
"303","qm.23.0","qm","9","23","1",0.164546728807433,7.5908142706021e-64
"304","nTau1.23.0","nTau1","10","23","1",1.6366141927096,7.81462865616609e-13
"305","nTau2.23.0","nTau2","11","23","1",0.671751042610195,7.47350362009146e-12
"306","nCon.23.0","nCon","12","23","1",0.610766027124352,6.3247428850477e-07
"307","Fm.23.0","Fm","13","23","1",1385.59878893724,1.59203579750482e-87
"308","Fo.23.0","Fo","14","23","1",983.057299705223,1.51816285412042e-63
"309","Quant.24.0","Quant","1","24","1",0.298584212195804,1.60562496034254e-63
"310","Sigma.24.0","Sigma","2","24","1",4.70396123925785,2.10869980565963e-46
"311","Connect.24.0","Connect","3","24","1",0.183178999165721,3.13411943715437e-09
"312","Tau1.24.0","Tau1","4","24","1",718.387109044292,2.76689151056686e-14
"313","Tau2.24.0","Tau2","5","24","1",860743.460163894,3.80682521647821e-13
"314","NPQ.24.0","NPQ","6","24","1",1.40976431035465,1.78537161388912e-87
"315","qP.24.0","qP","7","24","1",0.991745894054711,3.21124992068508e-63
"316","ABQ.24.0","ABQ","8","24","1",0.237135835760985,2.10869980565963e-46
"317","qm.24.0","qm","9","24","1",0.14135064033868,1.60562496034254e-63
"318","nTau1.24.0","nTau1","10","24","1",1.38166386267417,2.76689151056686e-14
"319","nTau2.24.0","nTau2","11","24","1",0.665305262362321,3.80682521647821e-13
"320","nCon.24.0","nCon","12","24","1",0.730498828182833,3.13411943715437e-09
"321","Fm.24.0","Fm","13","24","1",1430.53087891214,1.78537161388912e-87
"322","Fo.24.0","Fo","14","24","1",1003.39694341039,3.21124992068508e-63
"323","Quant.25.0","Quant","1","25","1",0.309070288982902,3.53104666798803e-62
"324","Sigma.25.0","Sigma","2","25","1",4.9308030408631,6.62082667215019e-46
"325","Connect.25.0","Connect","3","25","1",0.165837793133783,6.74709218850938e-08
"326","Tau1.25.0","Tau1","4","25","1",726.960541378715,9.11211204280212e-15
"327","Tau2.25.0","Tau2","5","25","1",794016.692678541,3.10829996410568e-14
"328","NPQ.25.0","NPQ","6","25","1",1.33307539317688,3.50480619658395e-87
"329","qP.25.0","qP","7","25","1",0.984648927533685,7.06209333597605e-62
"330","ABQ.25.0","ABQ","8","25","1",0.200347802740679,6.62082667215019e-46
"331","qm.25.0","qm","9","25","1",0.111195452117619,3.53104666798803e-62
"332","nTau1.25.0","nTau1","10","25","1",1.39815302497458,9.11211204280212e-15
"333","nTau2.25.0","nTau2","11","25","1",0.613729303202574,3.10829996410568e-14
"334","nCon.25.0","nCon","12","25","1",0.661343899160933,6.74709218850938e-08
"335","Fm.25.0","Fm","13","25","1",1477.55287589259,3.50480619658395e-87
"336","Fo.25.0","Fo","14","25","1",1020.88518155295,7.06209333597605e-62
"337","Quant.26.0","Quant","1","26","1",0.313079706849714,2.92752443157079e-60
"338","Sigma.26.0","Sigma","2","26","1",4.87606287250699,1.79459403201274e-44
"339","Connect.26.0","Connect","3","26","1",0.169608110865717,2.43751908523122e-07
"340","Tau1.26.0","Tau1","4","26","1",686.246966911899,6.7866847505361e-15
"341","Tau2.26.0","Tau2","5","26","1",768922.374081505,3.18245917042644e-14
"342","NPQ.26.0","NPQ","6","26","1",1.26592601282674,3.11987692245934e-85
"343","qP.26.0","qP","7","26","1",0.974847047608492,5.85504886314158e-60
"344","ABQ.26.0","ABQ","8","26","1",0.209225280819107,1.79459403201274e-44
"345","qm.26.0","qm","9","26","1",0.0996654249315378,2.92752443157079e-60
"346","nTau1.26.0","nTau1","10","26","1",1.31984917757408,6.7866847505361e-15
"347","nTau2.26.0","nTau2","11","26","1",0.594332836089335,3.18245917042644e-14
"348","nCon.26.0","nCon","12","26","1",0.676379534782913,2.43751908523122e-07
"349","Fm.26.0","Fm","13","26","1",1521.33928351981,3.11987692245934e-85
"350","Fo.26.0","Fo","14","26","1",1045.03882661648,5.85504886314158e-60
"351","Quant.27.0","Quant","1","27","1",0.318011255033768,6.61132291493479e-60
"352","Sigma.27.0","Sigma","2","27","1",4.86371611266024,9.18525427080871e-45
