"","uni","metric","metrix","stage","col","ASnormalized.icra10.002r","pval"
"57","Quant.6.0","Quant","1","6","1",0.0658412360553707,5.07972852864715e-77
"58","Sigma.6.0","Sigma","2","6","1",4.19956898074962,3.88567847335056e-29
"59","Connect.6.0","Connect","3","6","1",0.123742327751021,0.0672290278001902
"60","Tau1.6.0","Tau1","4","6","1",878.5632834608,1.89945801190716e-13
"61","Tau2.6.0","Tau2","5","6","1",6689963.11298816,2.17871656344712e-06
"62","NPQ.6.0","NPQ","6","6","1",0.375549230576539,4.87808255694725e-97
"63","qP.6.0","qP","7","6","1",0.647006748128692,1.01594570572943e-76
"64","ABQ.6.0","ABQ","8","6","1",0.130241179568245,3.88567847335056e-29
"65","qm.6.0","qm","9","6","1",0.78950603283468,5.07972852864715e-77
"66","nTau1.6.0","nTau1","10","6","1",1.45615898085085,1.89945801190716e-13
"67","nTau2.6.0","nTau2","11","6","1",4.24252550062425,2.17871656344712e-06
"68","nCon.6.0","nCon","12","6","1",0.435936000022811,0.0672290278001902
"69","Fm.6.0","Fm","13","6","1",2072.41910826346,4.87808255694725e-97
"70","Fo.6.0","Fo","14","6","1",1935.96847255063,1.01594570572943e-76
"71","Quant.7.0","Quant","1","7","1",0.0722808743655587,3.46147911967745e-77
"72","Sigma.7.0","Sigma","2","7","1",3.84020270898203,1.77015232359006e-31
"73","Connect.7.0","Connect","3","7","1",0.174184474462341,0.00288009490936449
"74","Tau1.7.0","Tau1","4","7","1",1030.49563198583,4.91127275600433e-16
"75","Tau2.7.0","Tau2","5","7","1",10502006.1605037,0.00101270998643859
"76","NPQ.7.0","NPQ","6","7","1",0.371867678397175,3.74390311743986e-96
"77","qP.7.0","qP","7","7","1",0.652796815206176,6.92295823935489e-77
"78","ABQ.7.0","ABQ","8","7","1",0.204668337704778,1.77015232359006e-31
"79","qm.7.0","qm","9","7","1",0.768918554588049,3.46147911967745e-77
"80","nTau1.7.0","nTau1","10","7","1",1.70797653110744,4.91127275600433e-16
"81","nTau2.7.0","nTau2","11","7","1",6.65998125716851,0.00101270998643859
"82","nCon.7.0","nCon","12","7","1",0.613640331835131,0.00288009490936449
"83","Fm.7.0","Fm","13","7","1",2077.98066438489,3.74390311743986e-96
"84","Fo.7.0","Fo","14","7","1",1927.78240504843,6.92295823935489e-77
"85","Quant.8.0","Quant","1","8","1",0.0712804012265208,8.84425798339962e-80
"86","Sigma.8.0","Sigma","2","8","1",3.87255380174475,8.46526035636501e-35
"87","Connect.8.0","Connect","3","8","1",0.301110439781192,3.01666639760486e-09
"88","Tau1.8.0","Tau1","4","8","1",1190.98678091412,2.23114724375354e-15
"89","Tau2.8.0","Tau2","5","8","1",7795430.12154236,7.36066358929461e-05
"90","NPQ.8.0","NPQ","6","8","1",0.373286463636502,7.20196046443553e-99
"91","qP.8.0","qP","7","8","1",0.652736578323856,1.76885159667992e-79
"92","ABQ.8.0","ABQ","8","8","1",0.19796821004645,8.46526035636501e-35
"93","qm.8.0","qm","9","8","1",0.77211706015531,8.84425798339962e-80
"94","nTau1.8.0","nTau1","10","8","1",1.97397971182132,2.23114724375354e-15
"95","nTau2.8.0","nTau2","11","8","1",4.94357151458278,7.36066358929461e-05
"96","nCon.8.0","nCon","12","8","1",1.06079207550901,3.01666639760486e-09
"97","Fm.8.0","Fm","13","8","1",2075.83383750477,7.20196046443553e-99
"98","Fo.8.0","Fo","14","8","1",1927.86756868785,1.76885159667992e-79
"99","Quant.9.0","Quant","1","9","1",0.0811683659590006,1.95807901891428e-78
"100","Sigma.9.0","Sigma","2","9","1",4.12374286744329,3.33816119919147e-35
"101","Connect.9.0","Connect","3","9","1",0.203572371623944,3.35066881715349e-05
"102","Tau1.9.0","Tau1","4","9","1",1129.51195515562,5.76434532236978e-16
"103","Tau2.9.0","Tau2","5","9","1",7318404.1184884,4.09114226097209e-05
"104","NPQ.9.0","NPQ","6","9","1",0.364195813395363,1.97675212062261e-98
"105","qP.9.0","qP","7","9","1",0.658264707367682,3.91615803782856e-78
"106","ABQ.9.0","ABQ","8","9","1",0.145945274719329,3.33816119919147e-35
"107","qm.9.0","qm","9","9","1",0.740505306664229,1.95807901891428e-78
"108","nTau1.9.0","nTau1","10","9","1",1.87208936275978,5.76434532236978e-16
"109","nTau2.9.0","nTau2","11","9","1",4.64105938585546,4.09114226097209e-05
"110","nCon.9.0","nCon","12","9","1",0.717171941192668,3.35066881715349e-05
"111","Fm.9.0","Fm","13","9","1",2089.66666061578,1.97675212062261e-98
"112","Fo.9.0","Fo","14","9","1",1920.0518323746,3.91615803782856e-78
"113","Quant.10.0","Quant","1","10","1",0.113675778143258,2.23804007952105e-77
"114","Sigma.10.0","Sigma","2","10","1",4.68582422554573,5.74015330234396e-41
"115","Connect.10.0","Connect","3","10","1",0.287644576757968,3.38833914971679e-12
"116","Tau1.10.0","Tau1","4","10","1",962.031059504507,3.48901416397713e-16
"117","Tau2.10.0","Tau2","5","10","1",3409211.92981466,1.63460743516114e-08
"118","NPQ.10.0","NPQ","6","10","1",0.363329880584806,2.71943281634497e-99
"119","qP.10.0","qP","7","10","1",0.705479790833131,4.47608015904211e-77
"120","ABQ.10.0","ABQ","8","10","1",0.029534466550489,5.74015330234396e-41
"121","qm.10.0","qm","9","10","1",0.636579339247878,2.23804007952105e-77
"122","nTau1.10.0","nTau1","10","10","1",1.59450115151262,3.48901416397713e-16
"123","nTau2.10.0","nTau2","11","10","1",2.16199526140746,1.63460743516114e-08
"124","nCon.10.0","nCon","12","10","1",1.01335273466349,3.38833914971679e-12
"125","Fm.10.0","Fm","13","10","1",2090.99393360402,2.71943281634497e-99
"126","Fo.10.0","Fo","14","10","1",1853.29857110875,4.47608015904211e-77
"127","Quant.11.0","Quant","1","11","1",0.121221446341391,7.72938251123514e-76
"128","Sigma.11.0","Sigma","2","11","1",4.50970067451177,1.50963260388597e-40
"129","Connect.11.0","Connect","3","11","1",0.237718835399005,3.67891921767304e-09
"130","Tau1.11.0","Tau1","4","11","1",1110.33269649388,1.21106437521309e-17
"131","Tau2.11.0","Tau2","5","11","1",3584190.4324333,8.55096354449954e-08
"132","NPQ.11.0","NPQ","6","11","1",0.319198746434567,1.81121560639964e-97
"133","qP.11.0","qP","7","11","1",0.673161070638404,1.54587650224703e-75
"134","ABQ.11.0","ABQ","8","11","1",0.0660108317917156,1.50963260388597e-40
"135","qm.11.0","qm","9","11","1",0.612455891252423,7.72938251123514e-76
"136","nTau1.11.0","nTau1","10","11","1",1.84030104395325,1.21106437521309e-17
"137","nTau2.11.0","nTau2","11","11","1",2.27296011231663,8.55096354449954e-08
"138","nCon.11.0","nCon","12","11","1",0.837467664600869,3.67891921767304e-09
"139","Fm.11.0","Fm","13","11","1",2160.94391956377,1.81121560639964e-97
"140","Fo.11.0","Fo","14","11","1",1898.99117217161,1.54587650224703e-75
"141","Quant.12.0","Quant","1","12","1",0.127338990210533,6.06420246885435e-74
"142","Sigma.12.0","Sigma","2","12","1",4.65033098138818,7.17669277092246e-40
"143","Connect.12.0","Connect","3","12","1",0.218352540273583,1.17670155430151e-07
"144","Tau1.12.0","Tau1","4","12","1",1096.79833268014,1.65523370560934e-19
"145","Tau2.12.0","Tau2","5","12","1",3882643.06985065,2.00294749378823e-07
"146","NPQ.12.0","NPQ","6","12","1",0.299415813904134,4.79252847182052e-96
"147","qP.12.0","qP","7","12","1",0.662204718147481,1.21284049377087e-73
"148","ABQ.12.0","ABQ","8","12","1",0.0368853547757505,7.17669277092246e-40
"149","qm.12.0","qm","9","12","1",0.592898146661472,6.06420246885435e-74
"150","nTau1.12.0","nTau1","10","12","1",1.81786875502371,1.65523370560934e-19
"151","nTau2.12.0","nTau2","11","12","1",2.46222766186611,2.00294749378823e-07
"152","nCon.12.0","nCon","12","12","1",0.769241493446044,1.17670155430151e-07
"153","Fm.12.0","Fm","13","12","1",2193.84317113924,4.79252847182052e-96
"154","Fo.12.0","Fo","14","12","1",1914.4813970461,1.21284049377087e-73
"155","Quant.13.0","Quant","1","13","1",0.132300875772205,3.26893602302069e-71
"156","Sigma.13.0","Sigma","2","13","1",4.91929824342128,5.48525748110218e-38
"157","Connect.13.0","Connect","3","13","1",0.224759425763864,4.11161256850336e-07
"158","Tau1.13.0","Tau1","4","13","1",1168.95859571733,4.52271012314315e-19
"159","Tau2.13.0","Tau2","5","13","1",3440387.99581182,1.03712429674261e-07
"160","NPQ.13.0","NPQ","6","13","1",0.268057596747905,2.45377065373358e-94
"161","qP.13.0","qP","7","13","1",0.636607928572765,6.53787204604139e-71
"162","ABQ.13.0","ABQ","8","13","1",-0.0188195639035256,5.48525748110218e-38
"163","qm.13.0","qm","9","13","1",0.57703503352644,3.26893602302069e-71
"164","nTau1.13.0","nTau1","10","13","1",1.9374694907479,4.52271012314315e-19
"165","nTau2.13.0","nTau2","11","13","1",2.18176596159941,1.03712429674261e-07
"166","nCon.13.0","nCon","12","13","1",0.791812525396059,4.11161256850336e-07
"167","Fm.13.0","Fm","13","13","1",2248.09544701671,2.45377065373358e-94
"168","Fo.13.0","Fo","14","13","1",1950.6704505569,6.53787204604139e-71
"169","Quant.14.0","Quant","1","14","1",0.140275958714915,5.53343697673193e-72
"170","Sigma.14.0","Sigma","2","14","1",4.68280709259015,1.28331944264043e-39
"171","Connect.14.0","Connect","3","14","1",0.272989513627245,2.39439965647336e-10
"172","Tau1.14.0","Tau1","4","14","1",1176.31149178871,4.5342307718489e-20
"173","Tau2.14.0","Tau2","5","14","1",3167150.92387193,1.33352126568404e-08
"174","NPQ.14.0","NPQ","6","14","1",0.245130085661866,2.4782805583957e-94
"175","qP.14.0","qP","7","14","1",0.624116686727321,1.10668739534639e-71
"176","ABQ.14.0","ABQ","8","14","1",0.0301593349625952,1.28331944264043e-39
"177","qm.14.0","qm","9","14","1",0.551538749622054,5.53343697673193e-72
"178","nTau1.14.0","nTau1","10","14","1",1.94965641666566,4.5342307718489e-20
"179","nTau2.14.0","nTau2","11","14","1",2.00848918475585,1.33352126568404e-08
"180","nCon.14.0","nCon","12","14","1",0.961723920842046,2.39439965647336e-10
"181","Fm.14.0","Fm","13","14","1",2289.49130908566,2.4782805583957e-94
"182","Fo.14.0","Fo","14","14","1",1968.3307207342,1.10668739534639e-71
"183","Quant.15.0","Quant","1","15","1",0.14649643463206,4.21103345170051e-76
"184","Sigma.15.0","Sigma","2","15","1",4.94485698375438,1.98687461690365e-44
"185","Connect.15.0","Connect","3","15","1",0.227431213555428,6.65965107878083e-11
"186","Tau1.15.0","Tau1","4","15","1",1140.01576279012,3.10957982067048e-18
"187","Tau2.15.0","Tau2","5","15","1",3107374.19769267,1.71236667087755e-07
"188","NPQ.15.0","NPQ","6","15","1",0.228046115420215,3.05890377782826e-99
"189","qP.15.0","qP","7","15","1",0.614962292578036,8.42206690340102e-76
"190","ABQ.15.0","ABQ","8","15","1",-0.0241129499499846,1.98687461690365e-44
"191","qm.15.0","qm","9","15","1",0.531651931999812,4.21103345170051e-76
"192","nTau1.15.0","nTau1","10","15","1",1.88949871062126,3.10957982067048e-18
"193","nTau2.15.0","nTau2","11","15","1",1.97058101084276,1.71236667087755e-07
"194","nCon.15.0","nCon","12","15","1",0.801225056289348,6.65965107878083e-11
"195","Fm.15.0","Fm","13","15","1",2321.34157993608,3.05890377782826e-99
"196","Fo.15.0","Fo","14","15","1",1981.27331491229,8.42206690340102e-76
"197","Quant.16.0","Quant","1","16","1",0.0588652473667644,1.83643488040907e-79
"198","Sigma.16.0","Sigma","2","16","1",3.54881798458112,5.33207006007985e-31
"199","Connect.16.0","Connect","3","16","1",0.363783110501905,1.53921384292753e-09
"200","Tau1.16.0","Tau1","4","16","1",1432.1821002757,1.90386525913061e-13
"201","Tau2.16.0","Tau2","5","16","1",6817751.21865566,2.09471920864108e-09
"202","NPQ.16.0","NPQ","6","16","1",0.222992757619518,8.74043273581344e-97
"203","qP.16.0","qP","7","16","1",0.464695522768907,3.67286976081813e-79
"204","ABQ.16.0","ABQ","8","16","1",0.265016062756679,5.33207006007985e-31
"205","qm.16.0","qm","9","16","1",0.811808219457213,1.83643488040907e-79
"206","nTau1.16.0","nTau1","10","16","1",2.37374457456865,1.90386525913061e-13
"207","nTau2.16.0","nTau2","11","16","1",4.3235639589557,2.09471920864108e-09
"208","nCon.16.0","nCon","12","16","1",1.28158373088911,1.53921384292753e-09
"209","Fm.16.0","Fm","13","16","1",2330.93327171672,8.74043273581344e-97
"210","Fo.16.0","Fo","14","16","1",2193.7223080817,3.67286976081813e-79
"211","Quant.17.0","Quant","1","17","1",0.0626738375588037,1.30228866890863e-80
"212","Sigma.17.0","Sigma","2","17","1",3.2524597562959,1.11327687215149e-32
"213","Connect.17.0","Connect","3","17","1",0.30302838519164,6.75828245107089e-08
"214","Tau1.17.0","Tau1","4","17","1",1494.2054302039,8.02069022362838e-16
"215","Tau2.17.0","Tau2","5","17","1",9199092.98917249,1.4841948605838e-05
"216","NPQ.17.0","NPQ","6","17","1",0.313869324839019,1.54817636623954e-96
"217","qP.17.0","qP","7","17","1",0.57786260663127,2.60457733781725e-80
"218","ABQ.17.0","ABQ","8","17","1",0.326393833723209,1.11327687215149e-32
"219","qm.17.0","qm","9","17","1",0.799632183482508,1.30228866890863e-80
"220","nTau1.17.0","nTau1","10","17","1",2.47654403204365,8.02069022362838e-16
"221","nTau2.17.0","nTau2","11","17","1",5.83372223882799,1.4841948605838e-05
"222","nCon.17.0","nCon","12","17","1",1.06754886977407,6.75828245107089e-08
"223","Fm.17.0","Fm","13","17","1",2169.70931272271,1.54817636623954e-96
"224","Fo.17.0","Fo","14","17","1",2033.7253037073,2.60457733781725e-80
"225","Quant.18.0","Quant","1","18","1",0.0667759431435165,2.66789306408706e-80
"226","Sigma.18.0","Sigma","2","18","1",3.5784138229022,4.20750249063373e-33
"227","Connect.18.0","Connect","3","18","1",0.299052047898241,6.92320811087105e-08
"228","Tau1.18.0","Tau1","4","18","1",1174.41368280126,8.92855977593111e-15
"229","Tau2.18.0","Tau2","5","18","1",10339708.3407581,0.00114160771642655
"230","NPQ.18.0","NPQ","6","18","1",0.365538549613992,2.08952377291469e-97
"231","qP.18.0","qP","7","18","1",0.638348481676973,5.33578612817412e-80
"232","ABQ.18.0","ABQ","8","18","1",0.258886566718912,4.20750249063373e-33
"233","qm.18.0","qm","9","18","1",0.786517780868148,2.66789306408706e-80
"234","nTau1.18.0","nTau1","10","18","1",1.94651092714539,8.92855977593111e-15
"235","nTau2.18.0","nTau2","11","18","1",6.55705802316298,0.00114160771642655
"236","nCon.18.0","nCon","12","18","1",1.05354049765169,6.92320811087105e-08
"237","Fm.18.0","Fm","13","18","1",2087.6118880787,2.08952377291469e-97
"238","Fo.18.0","Fo","14","18","1",1948.20963533463,5.33578612817412e-80
"239","Quant.19.0","Quant","1","19","1",0.0690011409563767,7.70409096394167e-77
"240","Sigma.19.0","Sigma","2","19","1",3.38500815196982,8.64343823918569e-31
"241","Connect.19.0","Connect","3","19","1",0.328182713854089,7.6670075761294e-08
"242","Tau1.19.0","Tau1","4","19","1",1048.6564402213,2.35238901410461e-14
"243","Tau2.19.0","Tau2","5","19","1",7327879.68885395,1.62100235804549e-05
"244","NPQ.19.0","NPQ","6","19","1",0.411935509264297,2.21600902408302e-93
"245","qP.19.0","qP","7","19","1",0.686807475118436,1.54081819278833e-76
"246","ABQ.19.0","ABQ","8","19","1",0.29894217456487,8.64343823918569e-31
"247","qm.19.0","qm","9","19","1",0.779403839158994,7.70409096394167e-77
"248","nTau1.19.0","nTau1","10","19","1",1.73807683749337,2.35238901410461e-14
"249","nTau2.19.0","nTau2","11","19","1",4.64706843975156,1.62100235804549e-05
"250","nCon.19.0","nCon","12","19","1",1.15616589856014,7.6670075761294e-08
"251","Fm.19.0","Fm","13","19","1",2019.0118394921,2.21600902408302e-93
"252","Fo.19.0","Fo","14","19","1",1879.69771896271,1.54081819278833e-76
"253","Quant.20.0","Quant","1","20","1",0.0725700958903655,3.8786686253369e-79
"254","Sigma.20.0","Sigma","2","20","1",3.2244924689975,6.06428175970176e-33
"255","Connect.20.0","Connect","3","20","1",0.441019241934517,3.89761907051234e-13
"256","Tau1.20.0","Tau1","4","20","1",942.573261500105,1.73761040733069e-13
"257","Tau2.20.0","Tau2","5","20","1",6005771.86447864,1.70446063737434e-07
"258","NPQ.20.0","NPQ","6","20","1",0.462922101015554,3.23089925420919e-93
"259","qP.20.0","qP","7","20","1",0.738063868954773,7.75733725067376e-79
"260","ABQ.20.0","ABQ","8","20","1",0.332186045953283,6.06428175970176e-33
"261","qm.20.0","qm","9","20","1",0.767993915413672,3.8786686253369e-79
"262","nTau1.20.0","nTau1","10","20","1",1.56225117266069,1.73761040733069e-13
"263","nTau2.20.0","nTau2","11","20","1",3.80863688717731,1.70446063737434e-07
"264","nCon.20.0","nCon","12","20","1",1.5536814908546,3.89761907051234e-13
"265","Fm.20.0","Fm","13","20","1",1948.64409241269,3.23089925420919e-93
"266","Fo.20.0","Fo","14","20","1",1807.23080377011,7.75733725067376e-79
"267","Quant.21.0","Quant","1","21","1",0.0686700203812007,9.15808730197434e-78
"268","Sigma.21.0","Sigma","2","21","1",3.68989908198145,1.50736620553778e-31
"269","Connect.21.0","Connect","3","21","1",0.239931323774334,3.36500713622337e-05
"270","Tau1.21.0","Tau1","4","21","1",1059.81148002808,1.69812160288746e-16
"271","Tau2.21.0","Tau2","5","21","1",10288549.783341,0.00104488408965654
"272","NPQ.21.0","NPQ","6","21","1",0.522895478958004,4.55363818570416e-96
"273","qP.21.0","qP","7","21","1",0.783239785805446,1.83161746039487e-77
"274","ABQ.21.0","ABQ","8","21","1",0.23579722400856,1.50736620553778e-31
"275","qm.21.0","qm","9","21","1",0.780462429301808,9.15808730197434e-78
"276","nTau1.21.0","nTau1","10","21","1",1.75656555845653,1.69812160288746e-16
"277","nTau2.21.0","nTau2","11","21","1",6.52461517097508,0.00104488408965654
"278","nCon.21.0","nCon","12","21","1",0.845262114163663,3.36500713622337e-05
"279","Fm.21.0","Fm","13","21","1",1871.90424372028,4.55363818570416e-96
"280","Fo.21.0","Fo","14","21","1",1743.36054115235,1.83161746039487e-77
"281","Quant.22.0","Quant","1","22","1",0.0725822051928547,4.85779214683612e-79
"282","Sigma.22.0","Sigma","2","22","1",3.71565140194177,1.29956392877995e-33
"283","Connect.22.0","Connect","3","22","1",0.208738024073915,6.94973394372337e-05
"284","Tau1.22.0","Tau1","4","22","1",964.713096569482,2.9857932359873e-17
"285","Tau2.22.0","Tau2","5","22","1",8233775.04704593,2.4225171161486e-05
"286","NPQ.22.0","NPQ","6","22","1",0.566602850168473,1.6490459539687e-97
"287","qP.22.0","qP","7","22","1",0.822677651687898,9.71558429367223e-79
"288","ABQ.22.0","ABQ","8","22","1",0.230463746326744,1.29956392877995e-33
"289","qm.22.0","qm","9","22","1",0.767955202059044,4.85779214683612e-79
"290","nTau1.22.0","nTau1","10","22","1",1.59894644581601,2.9857932359873e-17
"291","nTau2.22.0","nTau2","11","22","1",5.22155354424564,2.4225171161486e-05
"292","nCon.22.0","nCon","12","22","1",0.735370191601205,6.94973394372337e-05
"293","Fm.22.0","Fm","13","22","1",1819.67912894921,1.6490459539687e-97
"294","Fo.22.0","Fo","14","22","1",1687.60280502667,9.71558429367223e-79
"295","Quant.23.0","Quant","1","23","1",0.191861150951471,3.00410328250051e-71
"296","Sigma.23.0","Sigma","2","23","1",4.58947556250958,4.69599826354354e-45
"297","Connect.23.0","Connect","3","23","1",0.230257647706702,2.65042278926095e-11
"298","Tau1.23.0","Tau1","4","23","1",1031.76134229981,8.55778466008245e-20
"299","Tau2.23.0","Tau2","5","23","1",2547589.34854239,7.90113478791656e-10
"300","NPQ.23.0","NPQ","6","23","1",0.603291424403089,3.81268303907728e-94
"301","qP.23.0","qP","7","23","1",1,6.00820656500101e-71
"302","ABQ.23.0","ABQ","8","23","1",0.049488918994686,4.69599826354354e-45
"303","qm.23.0","qm","9","23","1",0.38662125397044,3.00410328250051e-71
"304","nTau1.23.0","nTau1","10","23","1",1.71007436000099,8.55778466008245e-20
"305","nTau2.23.0","nTau2","11","23","1",1.61558630350686,7.90113478791656e-10
"306","nCon.23.0","nCon","12","23","1",0.811182396034186,2.65042278926095e-11
"307","Fm.23.0","Fm","13","23","1",1778.03889325065,3.81268303907728e-94
"308","Fo.23.0","Fo","14","23","1",1436.9023047551,6.00820656500101e-71
"309","Quant.24.0","Quant","1","24","1",0.201362430580466,3.3862873629757e-69
"310","Sigma.24.0","Sigma","2","24","1",4.89140849510788,1.16860596519758e-44
"311","Connect.24.0","Connect","3","24","1",0.260419760069487,1.91385891684657e-12
"312","Tau1.24.0","Tau1","4","24","1",801.377421268881,6.22988381990482e-18
"313","Tau2.24.0","Tau2","5","24","1",2081581.8335042,2.31997967403768e-10
"314","NPQ.24.0","NPQ","6","24","1",0.512063835502785,9.79799862381548e-93
"315","qP.24.0","qP","7","24","1",0.951351414046356,6.7725747259514e-69
"316","ABQ.24.0","ABQ","8","24","1",-0.0130434105157857,1.16860596519758e-44
"317","qm.24.0","qm","9","24","1",0.356245730027174,3.3862873629757e-69
"318","nTau1.24.0","nTau1","10","24","1",1.32822865580615,6.22988381990482e-18
"319","nTau2.24.0","nTau2","11","24","1",1.32006168959774,2.31997967403768e-10
"320","nCon.24.0","nCon","12","24","1",0.917441514111611,1.91385891684657e-12
"321","Fm.24.0","Fm","13","24","1",1885.31359779266,9.79799862381548e-93
"322","Fo.24.0","Fo","14","24","1",1505.68226933473,6.7725747259514e-69
"323","Quant.25.0","Quant","1","25","1",0.202608341705728,4.73023370720518e-69
"324","Sigma.25.0","Sigma","2","25","1",4.87120895169322,1.40357309333018e-44
"325","Connect.25.0","Connect","3","25","1",0.265251661551422,9.73579913033547e-13
"326","Tau1.25.0","Tau1","4","25","1",879.132775529902,2.66205943551396e-19
"327","Tau2.25.0","Tau2","5","25","1",1782783.22392213,2.3944729815747e-13
"328","NPQ.25.0","NPQ","6","25","1",0.483397623627523,1.29743725178733e-92
"329","qP.25.0","qP","7","25","1",0.932464513630417,9.46046741441037e-69
"330","ABQ.25.0","ABQ","8","25","1",-0.00885994999064055,1.40357309333018e-44
"331","qm.25.0","qm","9","25","1",0.352262560949498,4.73023370720518e-69
"332","nTau1.25.0","nTau1","10","25","1",1.45710287528232,2.66205943551396e-19
"333","nTau2.25.0","nTau2","11","25","1",1.13057473738392,2.3944729815747e-13
"334","nCon.25.0","nCon","12","25","1",0.934463982032024,9.73579913033547e-13
"335","Fm.25.0","Fm","13","25","1",1921.74671470266,1.29743725178733e-92
"336","Fo.25.0","Fo","14","25","1",1532.38479965832,9.46046741441037e-69
"337","Quant.26.0","Quant","1","26","1",0.204746355850484,1.33109137146881e-67
"338","Sigma.26.0","Sigma","2","26","1",4.88936082375309,2.00132808559309e-43
"339","Connect.26.0","Connect","3","26","1",0.234520590495357,3.96937111067009e-10
"340","Tau1.26.0","Tau1","4","26","1",903.720669659181,8.15916063332171e-20
"341","Tau2.26.0","Tau2","5","26","1",1786864.06835711,4.69305936395493e-13
"342","NPQ.26.0","NPQ","6","26","1",0.466317913495754,2.26917188184682e-91
"343","qP.26.0","qP","7","26","1",0.922779578972589,2.66218274293763e-67
