"","uni","metric","metrix","stage","col","ASnormalized.t9_ahya5.002r","pval"
"61","Tau2.6.0","Tau2","5","6","1",9684357.20913808,4.24137533723016e-05
"62","NPQ.6.0","NPQ","6","6","1",0.138869967282447,5.25101829555982e-103
"63","qP.6.0","qP","7","6","1",0.312952126063301,1.38633073712353e-84
"64","ABQ.6.0","ABQ","8","6","1",0.168989292844559,2.74560086619369e-25
"65","qm.6.0","qm","9","6","1",0.91454231107428,6.93165368561765e-85
"66","nTau1.6.0","nTau1","10","6","1",2.44105551593577,1.96677583396686e-06
"67","nTau2.6.0","nTau2","11","6","1",10.6639757849761,4.24137533723016e-05
"68","nCon.6.0","nCon","12","6","1",0.645395149086315,0.00751766245135397
"69","Fm.6.0","Fm","13","6","1",3119.30066222935,5.25101829555982e-103
"70","Fo.6.0","Fo","14","6","1",3018.06632725916,1.38633073712353e-84
"71","Quant.7.0","Quant","1","7","1",0.0364765131257622,3.22809898116736e-82
"72","Sigma.7.0","Sigma","2","7","1",3.98002835368531,1.02893345361031e-25
"73","Connect.7.0","Connect","3","7","1",0.406089576862297,5.00197864926578e-08
"74","Tau1.7.0","Tau1","4","7","1",1786.38869910054,2.97696270488505e-11
"75","Tau2.7.0","Tau2","5","7","1",14705881.3409337,0.000174633371605481
"76","NPQ.7.0","NPQ","6","7","1",0.18219723765719,7.20761235251951e-101
"77","qP.7.0","qP","7","7","1",0.384804542527618,6.45619796233472e-82
"78","ABQ.7.0","ABQ","8","7","1",0.124791636671748,1.02893345361031e-25
"79","qm.7.0","qm","9","7","1",0.90395077534702,3.22809898116736e-82
"80","nTau1.7.0","nTau1","10","7","1",2.7157060513875,2.97696270488505e-11
"81","nTau2.7.0","nTau2","11","7","1",16.1934508537616,0.000174633371605481
"82","nCon.7.0","nCon","12","7","1",1.22674841342151,5.00197864926578e-08
"83","Fm.7.0","Fm","13","7","1",3004.97897472451,7.20761235251951e-101
"84","Fo.7.0","Fo","14","7","1",2895.36781971033,6.45619796233472e-82
"85","Quant.8.0","Quant","1","8","1",0.0391890831374533,3.16832690748607e-85
"86","Sigma.8.0","Sigma","2","8","1",3.62394609832476,9.09101125455076e-29
"87","Connect.8.0","Connect","3","8","1",0.375255377233025,2.26291824569482e-08
"88","Tau1.8.0","Tau1","4","8","1",1886.61924986869,2.0450823904393e-12
"89","Tau2.8.0","Tau2","5","8","1",19805891.404107,0.00238750190452316
"90","NPQ.8.0","NPQ","6","8","1",0.224009768054298,8.80404829855039e-102
"91","qP.8.0","qP","7","8","1",0.447334693723709,6.33665381497214e-85
"92","ABQ.8.0","ABQ","8","8","1",0.203094136108911,9.09101125455076e-29
"93","qm.8.0","qm","9","8","1",0.896808090256984,3.16832690748607e-85
"94","nTau1.8.0","nTau1","10","8","1",2.86807866401766,2.0450823904393e-12
"95","nTau2.8.0","nTau2","11","8","1",21.809351077423,0.00238750190452316
"96","nCon.8.0","nCon","12","8","1",1.13360195601525,2.26291824569482e-08
"97","Fm.8.0","Fm","13","8","1",2902.32801718921,8.80404829855039e-102
"98","Fo.8.0","Fo","14","8","1",2788.58844323142,6.33665381497214e-85
"99","Quant.9.0","Quant","1","9","1",0.0457610391219222,5.23555257652225e-85
"100","Sigma.9.0","Sigma","2","9","1",4.10809735023482,5.20527074419239e-29
"101","Connect.9.0","Connect","3","9","1",0.452239323600224,4.83594390558928e-10
"102","Tau1.9.0","Tau1","4","9","1",1741.73631716981,2.0551084847973e-10
"103","Tau2.9.0","Tau2","5","9","1",13067185.6795553,0.00648751289472743
"104","NPQ.9.0","NPQ","6","9","1",0.256139057671045,1.27912758454591e-100
"105","qP.9.0","qP","7","9","1",0.49998734119803,1.04711051530445e-84
"106","ABQ.9.0","ABQ","8","9","1",0.0966292602003835,5.20527074419239e-29
"107","qm.9.0","qm","9","9","1",0.879502947230144,5.23555257652225e-85
"108","nTau1.9.0","nTau1","10","9","1",2.64782455175687,2.0551084847973e-10
"109","nTau2.9.0","nTau2","11","9","1",14.3889933689224,0.00648751289472743
"110","nCon.9.0","nCon","12","9","1",1.3661613208593,4.83594390558928e-10
"111","Fm.9.0","Fm","13","9","1",2828.09281459949,1.27912758454591e-100
"112","Fo.9.0","Fo","14","9","1",2698.67634867018,1.04711051530445e-84
"113","Quant.10.0","Quant","1","10","1",0.0804315912021038,3.41047343648436e-78
"114","Sigma.10.0","Sigma","2","10","1",5.18383464288631,1.1279296356125e-35
"115","Connect.10.0","Connect","3","10","1",0.253728874866028,1.55171181178187e-07
"116","Tau1.10.0","Tau1","4","10","1",1566.1988306763,1.07516575700382e-17
"117","Tau2.10.0","Tau2","5","10","1",5857660.28760367,1.78768547311026e-06
"118","NPQ.10.0","NPQ","6","10","1",0.29969649488701,2.18297837567531e-101
"119","qP.10.0","qP","7","10","1",0.608445225423859,6.82094687296873e-78
"120","ABQ.10.0","ABQ","8","10","1",-0.13992540514538,1.1279296356125e-35
"121","qm.10.0","qm","9","10","1",0.788209143074277,3.41047343648436e-78
"122","nTau1.10.0","nTau1","10","10","1",2.38096873557542,1.07516575700382e-17
"123","nTau2.10.0","nTau2","11","10","1",6.45019035488277,1.78768547311026e-06
"124","nCon.10.0","nCon","12","10","1",0.766484816197761,1.55171181178187e-07
"125","Fm.10.0","Fm","13","10","1",2733.3133982531,2.18297837567531e-101
"126","Fo.10.0","Fo","14","10","1",2513.46865237757,6.82094687296873e-78
"127","Quant.11.0","Quant","1","11","1",0.0895535965673792,9.36311991412244e-76
"128","Sigma.11.0","Sigma","2","11","1",4.86162603464131,4.009028214278e-34
"129","Connect.11.0","Connect","3","11","1",0.118457674537523,0.0201329706623092
"130","Tau1.11.0","Tau1","4","11","1",1864.00492838721,8.40559473552285e-20
"131","Tau2.11.0","Tau2","5","11","1",6649764.31929701,2.56625513137831e-05
"132","NPQ.11.0","NPQ","6","11","1",0.29365601833755,1.83111909006534e-98
"133","qP.11.0","qP","7","11","1",0.616241667584278,1.87262398282449e-75
"134","ABQ.11.0","ABQ","8","11","1",-0.0690717218013244,4.009028214278e-34
"135","qm.11.0","qm","9","11","1",0.764189261031434,9.36311991412244e-76
"136","nTau1.11.0","nTau1","10","11","1",2.83369989207056,8.40559473552285e-20
"137","nTau2.11.0","nTau2","11","11","1",7.32241945907042,2.56625513137831e-05
"138","nCon.11.0","nCon","12","11","1",0.357846575180098,0.0201329706623092
"139","Fm.11.0","Fm","13","11","1",2746.07607646928,1.83111909006534e-98
"140","Fo.11.0","Fo","14","11","1",2500.15508737382,1.87262398282449e-75
"141","Quant.12.0","Quant","1","12","1",0.0972901116409706,3.6210480897589e-75
"142","Sigma.12.0","Sigma","2","12","1",5.15156426752738,1.29519376736837e-36
"143","Connect.12.0","Connect","3","12","1",0.297368289684779,6.91556282832346e-10
"144","Tau1.12.0","Tau1","4","12","1",1599.32791233627,1.65295248191207e-18
"145","Tau2.12.0","Tau2","5","12","1",4865968.38275704,3.76492023213076e-07
"146","NPQ.12.0","NPQ","6","12","1",0.284052767755493,2.38174107763196e-98
"147","qP.12.0","qP","7","12","1",0.617826093239005,7.24209617951781e-75
"148","ABQ.12.0","ABQ","8","12","1",-0.132829148563256,1.29519376736837e-36
"149","qm.12.0","qm","9","12","1",0.743817624308029,3.6210480897589e-75
"150","nTau1.12.0","nTau1","10","12","1",2.43133226932717,1.65295248191207e-18
"151","nTau2.12.0","nTau2","11","12","1",5.35818411935663,3.76492023213076e-07
"152","nCon.12.0","nCon","12","12","1",0.898314308855978,6.91556282832346e-10
"153","Fm.12.0","Fm","13","12","1",2766.61359435169,2.38174107763196e-98
"154","Fo.12.0","Fo","14","12","1",2497.44944888978,7.24209617951781e-75
"155","Quant.13.0","Quant","1","13","1",0.105262224020035,2.29612792002378e-73
"156","Sigma.13.0","Sigma","2","13","1",5.51917020558446,6.61817799062957e-36
"157","Connect.13.0","Connect","3","13","1",0.256084445855365,1.29942831569533e-07
"158","Tau1.13.0","Tau1","4","13","1",1807.02955820333,7.25799032576818e-19
"159","Tau2.13.0","Tau2","5","13","1",5701959.17462112,3.36684293803463e-05
"160","NPQ.13.0","NPQ","6","13","1",0.276502033364721,1.2597769530065e-97
"161","qP.13.0","qP","7","13","1",0.62216736992059,4.59225584004755e-73
"162","ABQ.13.0","ABQ","8","13","1",-0.213665706197018,6.61817799062957e-36
"163","qm.13.0","qm","9","13","1",0.722825617472957,2.29612792002378e-73
"164","nTau1.13.0","nTau1","10","13","1",2.74708472390121,7.25799032576818e-19
"165","nTau2.13.0","nTau2","11","13","1",6.2787393372589,3.36684293803463e-05
"166","nCon.13.0","nCon","12","13","1",0.773600716576686,1.29942831569533e-07
"167","Fm.13.0","Fm","13","13","1",2782.9786011177,1.2597769530065e-97
"168","Fo.13.0","Fo","14","13","1",2490.03608416389,4.59225584004755e-73
"169","Quant.14.0","Quant","1","14","1",0.112427911554436,2.96580652248475e-73
"170","Sigma.14.0","Sigma","2","14","1",5.44223178948062,3.26220197555755e-37
"171","Connect.14.0","Connect","3","14","1",0.274453074433301,5.21071790655055e-09
"172","Tau1.14.0","Tau1","4","14","1",1587.32810871135,1.10376466754311e-19
"173","Tau2.14.0","Tau2","5","14","1",3986547.54014253,2.9678463179884e-08
"174","NPQ.14.0","NPQ","6","14","1",0.269531830344266,2.84942192753093e-97
"175","qP.14.0","qP","7","14","1",0.625903634133599,5.9316130449695e-73
"176","ABQ.14.0","ABQ","8","14","1",-0.196746946014579,3.26220197555755e-37
"177","qm.14.0","qm","9","14","1",0.703957072406388,2.96580652248475e-73
"178","nTau1.14.0","nTau1","10","14","1",2.4130899129262,1.10376466754311e-19
"179","nTau2.14.0","nTau2","11","14","1",4.38980569547989,2.9678463179884e-08
"180","nCon.14.0","nCon","12","14","1",0.829090163360375,5.21071790655055e-09
"181","Fm.14.0","Fm","13","14","1",2798.25819111121,2.84942192753093e-97
"182","Fo.14.0","Fo","14","14","1",2483.65586669449,5.9316130449695e-73
"183","Quant.15.0","Quant","1","15","1",0.115002897674854,1.85636823681445e-76
"184","Sigma.15.0","Sigma","2","15","1",5.3568576455932,6.7922532766879e-41
"185","Connect.15.0","Connect","3","15","1",0.259232856893205,2.67270358281244e-10
"186","Tau1.15.0","Tau1","4","15","1",1608.4639699267,4.97160865850893e-18
"187","Tau2.15.0","Tau2","5","15","1",4016914.31791546,8.0095496456407e-07
"188","NPQ.15.0","NPQ","6","15","1",0.263423028546481,4.88057657424273e-100
"189","qP.15.0","qP","7","15","1",0.623111218209782,3.7127364736289e-76
"190","ABQ.15.0","ABQ","8","15","1",-0.177973169020484,6.7922532766879e-41
"191","qm.15.0","qm","9","15","1",0.697176670466497,1.85636823681445e-76
"192","nTau1.15.0","nTau1","10","15","1",2.44522109816754,4.97160865850893e-18
"193","nTau2.15.0","nTau2","11","15","1",4.42324421657583,8.0095496456407e-07
"194","nCon.15.0","nCon","12","15","1",0.783111692640911,2.67270358281244e-10
"195","Fm.15.0","Fm","13","15","1",2811.7881049107,4.88057657424273e-100
"196","Fo.15.0","Fo","14","15","1",2488.42432519829,3.7127364736289e-76
"197","Quant.16.0","Quant","1","16","1",0.0399023392239891,1.67874365905756e-81
"198","Sigma.16.0","Sigma","2","16","1",3.42591444104849,8.21348616299371e-28
"199","Connect.16.0","Connect","3","16","1",0.471687675743434,1.46546762136653e-12
"200","Tau1.16.0","Tau1","4","16","1",1804.00587574975,1.37437967849595e-11
"201","Tau2.16.0","Tau2","5","16","1",11050598.3347696,2.76689841569511e-05
"202","NPQ.16.0","NPQ","6","16","1",0.234043141061183,4.22931874486742e-99
"203","qP.16.0","qP","7","16","1",0.46181419003456,3.35748731811512e-81
"204","ABQ.16.0","ABQ","8","16","1",0.246641303930331,8.21348616299371e-28
"205","qm.16.0","qm","9","16","1",0.89492995859855,1.67874365905756e-81
"206","nTau1.16.0","nTau1","10","16","1",2.74248805759852,1.37437967849595e-11
"207","nTau2.16.0","nTau2","11","16","1",12.1684186680232,2.76689841569511e-05
"208","nCon.16.0","nCon","12","16","1",1.42491248438261,1.46546762136653e-12
"209","Fm.16.0","Fm","13","16","1",2878.73067393932,4.22931874486742e-99
"210","Fo.16.0","Fo","14","16","1",2763.86258605329,3.35748731811512e-81
"211","Quant.17.0","Quant","1","17","1",0.0356045073304754,1.27825386428488e-80
"212","Sigma.17.0","Sigma","2","17","1",3.84979893894863,1.49769801550809e-24
"213","Connect.17.0","Connect","3","17","1",0.24665823502434,0.00178420794689698
"214","Tau1.17.0","Tau1","4","17","1",2232.20022641369,6.49682962903218e-09
"215","Tau2.17.0","Tau2","5","17","1",19505319.6247778,0.0113541800224714
"216","NPQ.17.0","NPQ","6","17","1",0.281879721798591,3.3695013912812e-100
"217","qP.17.0","qP","7","17","1",0.515238557322697,2.55650772856976e-80
"218","ABQ.17.0","ABQ","8","17","1",0.153429089172141,1.49769801550809e-24
"219","qm.17.0","qm","9","17","1",0.906246923562761,1.27825386428488e-80
"220","nTau1.17.0","nTau1","10","17","1",3.39343820627194,6.49682962903218e-09
"221","nTau2.17.0","nTau2","11","17","1",21.4783750397579,0.0113541800224714
"222","nCon.17.0","nCon","12","17","1",0.745125252441692,0.00178420794689698
"223","Fm.17.0","Fm","13","17","1",2771.3035651682,3.3695013912812e-100
"224","Fo.17.0","Fo","14","17","1",2672.6326670672,2.55650772856976e-80
"225","Quant.18.0","Quant","1","18","1",0.0435992399585894,1.74606121657249e-79
"226","Sigma.18.0","Sigma","2","18","1",3.77159849583985,6.33945319604453e-26
"227","Connect.18.0","Connect","3","18","1",0.410722333693808,3.83753247554012e-08
"228","Tau1.18.0","Tau1","4","18","1",1841.30210805494,4.71271775248432e-10
"229","Tau2.18.0","Tau2","5","18","1",14598402.841671,0.00896973340723711
"230","NPQ.18.0","NPQ","6","18","1",0.308025505703355,3.03753893628145e-97
"231","qP.18.0","qP","7","18","1",0.559238026751051,3.49212243314499e-79
"232","ABQ.18.0","ABQ","8","18","1",0.170625369133667,6.33945319604453e-26
"233","qm.18.0","qm","9","18","1",0.885195353540409,1.74606121657249e-79
"234","nTau1.18.0","nTau1","10","18","1",2.79918658229035,4.71271775248432e-10
"235","nTau2.18.0","nTau2","11","18","1",16.0751003955131,0.00896973340723711
"236","nCon.18.0","nCon","12","18","1",1.24074342195321,3.83753247554012e-08
"237","Fm.18.0","Fm","13","18","1",2715.90869417107,3.03753893628145e-97
"238","Fo.18.0","Fo","14","18","1",2597.49713930829,3.49212243314499e-79
"239","Quant.19.0","Quant","1","19","1",0.0411180018565574,1.74461941762867e-77
"240","Sigma.19.0","Sigma","2","19","1",3.36885541972675,2.49228960135424e-22
"241","Connect.19.0","Connect","3","19","1",0.310557325601833,0.000758345875718189
"242","Tau1.19.0","Tau1","4","19","1",1126.3439325961,2.28449377509375e-10
"243","Tau2.19.0","Tau2","5","19","1",9452453.38042273,3.21736636994146e-05
"244","NPQ.19.0","NPQ","6","19","1",0.336978364602185,1.86681290811053e-93
"245","qP.19.0","qP","7","19","1",0.588317274409233,3.48923883525735e-77
"246","ABQ.19.0","ABQ","8","19","1",0.259188584559092,2.49228960135424e-22
"247","qm.19.0","qm","9","19","1",0.891728900073707,1.74461941762867e-77
"248","nTau1.19.0","nTau1","10","19","1",1.71229197499679,2.28449377509375e-10
"249","nTau2.19.0","nTau2","11","19","1",10.4086137861921,3.21736636994146e-05
"250","nCon.19.0","nCon","12","19","1",0.938156820970717,0.000758345875718189
"251","Fm.19.0","Fm","13","19","1",2657.0944879832,1.86681290811053e-93
"252","Fo.19.0","Fo","14","19","1",2547.84007189325,3.48923883525735e-77
"253","Quant.20.0","Quant","1","20","1",0.0463271171724946,3.02778989665984e-82
"254","Sigma.20.0","Sigma","2","20","1",3.73435729096203,4.50708679107048e-28
"255","Connect.20.0","Connect","3","20","1",0.358837498236146,4.26693711795337e-07
"256","Tau1.20.0","Tau1","4","20","1",1441.74384493726,2.67953953765515e-12
"257","Tau2.20.0","Tau2","5","20","1",15316518.0015858,0.00693451171307981
"258","NPQ.20.0","NPQ","6","20","1",0.373132040823948,8.05499127656608e-99
"259","qP.20.0","qP","7","20","1",0.635493123819384,6.05557979331969e-82
"260","ABQ.20.0","ABQ","8","20","1",0.178814711287298,4.50708679107048e-28
"261","qm.20.0","qm","9","20","1",0.878012361831723,3.02778989665984e-82
"262","nTau1.20.0","nTau1","10","20","1",2.19176962226541,2.67953953765515e-12
"263","nTau2.20.0","nTau2","11","20","1",16.8658563032909,0.00693451171307981
"264","nCon.20.0","nCon","12","20","1",1.08400549218383,4.26693711795337e-07
"265","Fm.20.0","Fm","13","20","1",2587.13491311847,8.05499127656608e-99
"266","Fo.20.0","Fo","14","20","1",2467.28041085738,6.05557979331969e-82
"267","Quant.21.0","Quant","1","21","1",0.0437430621200959,1.69349426135833e-79
"268","Sigma.21.0","Sigma","2","21","1",4.29801801558444,1.3794410665787e-26
"269","Connect.21.0","Connect","3","21","1",0.216182898867985,0.00268716198942003
"270","Tau1.21.0","Tau1","4","21","1",1141.99663618531,5.76913021420967e-14
"271","Tau2.21.0","Tau2","5","21","1",11293265.3520557,6.22453646617255e-06
"272","NPQ.21.0","NPQ","6","21","1",0.417630376342628,1.77061671397488e-100
"273","qP.21.0","qP","7","21","1",0.677053603632781,3.38698852271667e-79
"274","ABQ.21.0","ABQ","8","21","1",0.0548656997652069,1.3794410665787e-26
"275","qm.21.0","qm","9","21","1",0.884816643901881,1.69349426135833e-79
"276","nTau1.21.0","nTau1","10","21","1",1.73608754752767,5.76913021420967e-14
"277","nTau2.21.0","nTau2","11","21","1",12.4356326028529,6.22453646617255e-06
"278","nCon.21.0","nCon","12","21","1",0.653062878994041,0.00268716198942003
"279","Fm.21.0","Fm","13","21","1",2505.92672280511,1.77061671397488e-100
"280","Fo.21.0","Fo","14","21","1",2396.30981450104,3.38698852271667e-79
"281","Quant.22.0","Quant","1","22","1",0.0507817168505488,1.94283358509267e-81
"282","Sigma.22.0","Sigma","2","22","1",3.50259840926981,7.92527350659505e-30
"283","Connect.22.0","Connect","3","22","1",0.358770917245625,1.84438208622066e-08
"284","Tau1.22.0","Tau1","4","22","1",1202.59006045239,9.40799086813639e-12
"285","Tau2.22.0","Tau2","5","22","1",11703265.5308061,0.00126843370566998
"286","NPQ.22.0","NPQ","6","22","1",0.449403848159609,5.08088698817872e-98
"287","qP.22.0","qP","7","22","1",0.717918624802564,3.88566717018535e-81
"288","ABQ.22.0","ABQ","8","22","1",0.229778496845464,7.92527350659505e-30
"289","qm.22.0","qm","9","22","1",0.866282599073387,1.94283358509267e-81
"290","nTau1.22.0","nTau1","10","22","1",1.82820295837821,9.40799086813639e-12
"291","nTau2.22.0","nTau2","11","22","1",12.8871062405566,0.00126843370566998
"292","nCon.22.0","nCon","12","22","1",1.08380435891388,1.84438208622066e-08
"293","Fm.22.0","Fm","13","22","1",2450.9924184678,5.08088698817872e-98
"294","Fo.22.0","Fo","14","22","1",2326.52681547033,3.88566717018535e-81
"295","Quant.23.0","Quant","1","23","1",0.192383634649186,1.37790093770886e-72
"296","Sigma.23.0","Sigma","2","23","1",5.18940559736464,4.04179929851191e-47
"297","Connect.23.0","Connect","3","23","1",0.231691709823472,3.65346379985995e-12
"298","Tau1.23.0","Tau1","4","23","1",1342.481110985,1.05245601427145e-18
"299","Tau2.23.0","Tau2","5","23","1",1743897.22904939,6.68920232167058e-15
"300","NPQ.23.0","NPQ","6","23","1",0.55517674972801,2.22976986231211e-96
"301","qP.23.0","qP","7","23","1",1,2.75580187541772e-72
"302","ABQ.23.0","ABQ","8","23","1",-0.141150458214825,4.04179929851191e-47
"303","qm.23.0","qm","9","23","1",0.493419261861246,1.37790093770886e-72
"304","nTau1.23.0","nTau1","10","23","1",2.04086830531958,1.05245601427145e-18
"305","nTau2.23.0","nTau2","11","23","1",1.92030068908671,6.68920232167058e-15
"306","nCon.23.0","nCon","12","23","1",0.699913156168598,3.65346379985995e-12
"307","Fm.23.0","Fm","13","23","1",2284.29202260036,2.22976986231211e-96
"308","Fo.23.0","Fo","14","23","1",1844.83162069236,2.75580187541772e-72
"309","Quant.24.0","Quant","1","24","1",0.197342318680159,1.59474110752817e-71
"310","Sigma.24.0","Sigma","2","24","1",5.47122784828804,2.80963604427202e-47
"311","Connect.24.0","Connect","3","24","1",0.305004036855521,1.44118251422801e-16
"312","Tau1.24.0","Tau1","4","24","1",1208.85004739235,1.19603840817471e-18
"313","Tau2.24.0","Tau2","5","24","1",1716637.07122078,5.82007155681057e-14
"314","NPQ.24.0","NPQ","6","24","1",0.505729647901267,1.04976719781776e-95
"315","qP.24.0","qP","7","24","1",0.971373510797464,3.18948221505635e-71
"316","ABQ.24.0","ABQ","8","24","1",-0.20312318028143,2.80963604427202e-47
"317","qm.24.0","qm","9","24","1",0.480362154268972,1.59474110752817e-71
"318","nTau1.24.0","nTau1","10","24","1",1.83771952351491,1.19603840817471e-18
"319","nTau2.24.0","nTau2","11","24","1",1.89028303724869,5.82007155681057e-14
"320","nCon.24.0","nCon","12","24","1",0.921380994781215,1.44118251422801e-16
"321","Fm.24.0","Fm","13","24","1",2359.30656481979,1.04976719781776e-95
"322","Fo.24.0","Fo","14","24","1",1893.71553684093,3.18948221505635e-71
"323","Quant.25.0","Quant","1","25","1",0.204497673383326,1.43962392368189e-69
"324","Sigma.25.0","Sigma","2","25","1",5.56795474670946,9.45752159910346e-46
"325","Connect.25.0","Connect","3","25","1",0.267629082319037,1.71825066118633e-13
"326","Tau1.25.0","Tau1","4","25","1",1266.70678340667,2.93932874020934e-19
"327","Tau2.25.0","Tau2","5","25","1",1666854.51855748,8.68624567957517e-14
"328","NPQ.25.0","NPQ","6","25","1",0.478096621614552,1.11360603987781e-94
"329","qP.25.0","qP","7","25","1",0.960712200447838,2.87924784736378e-69
"330","ABQ.25.0","ABQ","8","25","1",-0.224393428363669,9.45752159910346e-46
"331","qm.25.0","qm","9","25","1",0.4615208174069,1.43962392368189e-69
"332","nTau1.25.0","nTau1","10","25","1",1.9256745627439,2.93932874020934e-19
"333","nTau2.25.0","nTau2","11","25","1",1.83546474372118,8.68624567957517e-14
"334","nCon.25.0","nCon","12","25","1",0.808475693114534,1.71825066118633e-13
"335","Fm.25.0","Fm","13","25","1",2403.41381692411,1.11360603987781e-94
"336","Fo.25.0","Fo","14","25","1",1911.92128318579,2.87924784736378e-69
"337","Quant.26.0","Quant","1","26","1",0.211839500697958,4.12004645756919e-66
"338","Sigma.26.0","Sigma","2","26","1",5.73433680206026,1.00427610621206e-43
"339","Connect.26.0","Connect","3","26","1",0.289045775417836,6.25916586975433e-13
"340","Tau1.26.0","Tau1","4","26","1",1376.74656056247,1.18752033546835e-19
"341","Tau2.26.0","Tau2","5","26","1",1605431.80492302,6.31442258421458e-14
"342","NPQ.26.0","NPQ","6","26","1",0.466494564850661,1.35263304171854e-91
"343","qP.26.0","qP","7","26","1",0.962269334731099,8.24009291513838e-66
