"","uni","metric","metrix","stage","col","ASnormalized.ahya2.002r","pval"
"52","nTau1.5.0","nTau1","10","5","1",6.55026250076302,1.39424992234669e-07
"53","nTau2.5.0","nTau2","11","5","1",7.94078906464956,1.92103984896079e-08
"54","nCon.5.0","nCon","12","5","1",1.18826855623604,1.28679531802437e-06
"55","Fm.5.0","Fm","13","5","1",3424.02601541739,3.44109307541367e-100
"56","Fo.5.0","Fo","14","5","1",3297.70812378659,1.35493924844437e-83
"57","Quant.6.0","Quant","1","6","1",0.0380988972774132,8.87138656688896e-83
"58","Sigma.6.0","Sigma","2","6","1",3.44826943691007,6.84406626199654e-27
"59","Connect.6.0","Connect","3","6","1",0.305944208485554,1.46682402790376e-05
"60","Tau1.6.0","Tau1","4","6","1",3634.29880165571,5.72925504277384e-07
"61","Tau2.6.0","Tau2","5","6","1",6428328.22058726,5.11769843597593e-06
"62","NPQ.6.0","NPQ","6","6","1",0.0919899939981191,6.74446785480561e-100
"63","qP.6.0","qP","7","6","1",0.260111216863791,1.77427731337779e-82
"64","ABQ.6.0","ABQ","8","6","1",0.222937406865209,6.84406626199654e-27
"65","qm.6.0","qm","9","6","1",0.902863349057401,8.87138656688896e-83
"66","nTau1.6.0","nTau1","10","6","1",4.17425963377641,5.72925504277384e-07
"67","nTau2.6.0","nTau2","11","6","1",7.68981924624665,5.11769843597593e-06
"68","nCon.6.0","nCon","12","6","1",0.966187634465353,1.46682402790376e-05
"69","Fm.6.0","Fm","13","6","1",3336.49774896108,6.74446785480561e-100
"70","Fo.6.0","Fo","14","6","1",3209.38086395709,1.77427731337779e-82
"71","Quant.7.0","Quant","1","7","1",0.0431231182930034,1.00760078615488e-79
"72","Sigma.7.0","Sigma","2","7","1",3.94432217011082,8.41587470736604e-26
"73","Connect.7.0","Connect","3","7","1",0.189937668420749,0.0136910557715904
"74","Tau1.7.0","Tau1","4","7","1",2847.16394761175,7.34621392530447e-12
"75","Tau2.7.0","Tau2","5","7","1",15060686.4614656,0.000275157716928178
"76","NPQ.7.0","NPQ","6","7","1",0.110340567789051,3.3845514225504e-99
"77","qP.7.0","qP","7","7","1",0.301777561710416,2.01520157230975e-79
"78","ABQ.7.0","ABQ","8","7","1",0.11115263185123,8.41587470736604e-26
"79","qm.7.0","qm","9","7","1",0.890053634395681,1.00760078615488e-79
"80","nTau1.7.0","nTau1","10","7","1",3.27017732604836,7.34621392530447e-12
"81","nTau2.7.0","nTau2","11","7","1",18.0161859567408,0.000275157716928178
"82","nCon.7.0","nCon","12","7","1",0.599832980842235,0.0136910557715904
"83","Fm.7.0","Fm","13","7","1",3281.35552510493,3.3845514225504e-99
"84","Fo.7.0","Fo","14","7","1",3139.85324263443,2.01520157230975e-79
"85","Quant.8.0","Quant","1","8","1",0.0469739615886577,7.75293370070874e-81
"86","Sigma.8.0","Sigma","2","8","1",3.49406144953583,2.27720765015735e-27
"87","Connect.8.0","Connect","3","8","1",0.387209026762543,8.0995233844755e-08
"88","Tau1.8.0","Tau1","4","8","1",2538.99846672571,1.7001073594652e-10
"89","Tau2.8.0","Tau2","5","8","1",8234011.18925886,8.15286948977905e-05
"90","NPQ.8.0","NPQ","6","8","1",0.13011452309124,1.12705777790732e-96
"91","qP.8.0","qP","7","8","1",0.342141214870337,1.55058674014175e-80
"92","ABQ.8.0","ABQ","8","8","1",0.212618242215559,2.27720765015735e-27
"93","qm.8.0","qm","9","8","1",0.880235554404522,7.75293370070874e-81
"94","nTau1.8.0","nTau1","10","8","1",2.91622659233327,1.7001073594652e-10
"95","nTau2.8.0","nTau2","11","8","1",9.84984828780081,8.15286948977905e-05
"96","nCon.8.0","nCon","12","8","1",1.22282613376876,8.0995233844755e-08
"97","Fm.8.0","Fm","13","8","1",3223.94065594058,1.12705777790732e-96
"98","Fo.8.0","Fo","14","8","1",3072.49939140431,1.55058674014175e-80
"99","Quant.9.0","Quant","1","9","1",0.0470846541005611,6.4032052282283e-83
"100","Sigma.9.0","Sigma","2","9","1",3.78580814854321,2.55326274863059e-28
"101","Connect.9.0","Connect","3","9","1",0.328218649833618,4.09772521225481e-06
"102","Tau1.9.0","Tau1","4","9","1",2535.11413628551,3.45732974404356e-12
"103","Tau2.9.0","Tau2","5","9","1",13002049.7774916,0.000396585686532717
"104","NPQ.9.0","NPQ","6","9","1",0.147890358577959,2.73449271124256e-99
"105","qP.9.0","qP","7","9","1",0.370865194168796,1.28064104564566e-82
"106","ABQ.9.0","ABQ","8","9","1",0.146873540237647,2.55326274863059e-28
"107","qm.9.0","qm","9","9","1",0.879953333640691,6.4032052282283e-83
"108","nTau1.9.0","nTau1","10","9","1",2.91176515296198,3.45732974404356e-12
"109","nTau2.9.0","nTau2","11","9","1",15.5535637242988,0.000396585686532717
"110","nCon.9.0","nCon","12","9","1",1.03653147232277,4.09772521225481e-06
"111","Fm.9.0","Fm","13","9","1",3174.01581922539,2.73449271124256e-99
"112","Fo.9.0","Fo","14","9","1",3024.56838226745,1.28064104564566e-82
"113","Quant.10.0","Quant","1","10","1",0.089752150886113,7.97626748333222e-77
"114","Sigma.10.0","Sigma","2","10","1",4.7537508950881,5.21435575050931e-36
"115","Connect.10.0","Connect","3","10","1",0.285786481253005,4.12650817473512e-09
"116","Tau1.10.0","Tau1","4","10","1",1730.32413285327,7.82193967792758e-20
"117","Tau2.10.0","Tau2","5","10","1",3774003.41477339,3.29309837124297e-11
"118","NPQ.10.0","NPQ","6","10","1",0.213278704679746,8.54519410444362e-99
"119","qP.10.0","qP","7","10","1",0.545335543136978,1.59525349666644e-76
"120","ABQ.10.0","ABQ","8","10","1",-0.0712509753773996,5.21435575050931e-36
"121","qm.10.0","qm","9","10","1",0.771168617073325,7.97626748333222e-77
"122","nTau1.10.0","nTau1","10","10","1",1.98740460686061,7.82193967792758e-20
"123","nTau2.10.0","nTau2","11","10","1",4.51461143526889,3.29309837124297e-11
"124","nCon.10.0","nCon","12","10","1",0.902528489265568,4.12650817473512e-09
"125","Fm.10.0","Fm","13","10","1",3002.95566287422,8.54519410444362e-99
"126","Fo.10.0","Fo","14","10","1",2733.43393311563,1.59525349666644e-76
"127","Quant.11.0","Quant","1","11","1",0.102495557568003,1.25159241556394e-79
"128","Sigma.11.0","Sigma","2","11","1",4.52446075491844,3.5399115390182e-40
"129","Connect.11.0","Connect","3","11","1",0.147527998933507,9.1907660532532e-05
"130","Tau1.11.0","Tau1","4","11","1",2093.52920368846,3.23479397913086e-17
"131","Tau2.11.0","Tau2","5","11","1",3644175.73854584,1.70419544541384e-08
"132","NPQ.11.0","NPQ","6","11","1",0.207484334655711,2.64227355353167e-101
"133","qP.11.0","qP","7","11","1",0.560517976166631,2.50318483112788e-79
"134","ABQ.11.0","ABQ","8","11","1",-0.0195807697393702,3.5399115390182e-40
"135","qm.11.0","qm","9","11","1",0.738678126924357,1.25159241556394e-79
"136","nTau1.11.0","nTau1","10","11","1",2.40457236017786,3.23479397913086e-17
"137","nTau2.11.0","nTau2","11","11","1",4.35930645875061,1.70419544541384e-08
"138","nCon.11.0","nCon","12","11","1",0.4659010510856,9.1907660532532e-05
"139","Fm.11.0","Fm","13","11","1",3017.36598338693,2.64227355353167e-101
"140","Fo.11.0","Fo","14","11","1",2708.09937453296,2.50318483112788e-79
"141","Quant.12.0","Quant","1","12","1",0.104424304323697,9.75455348617277e-77
"142","Sigma.12.0","Sigma","2","12","1",4.72986220765995,1.07734554842688e-38
"143","Connect.12.0","Connect","3","12","1",0.221581350020504,1.86078004312356e-07
"144","Tau1.12.0","Tau1","4","12","1",1916.57234719026,5.78580318710438e-18
"145","Tau2.12.0","Tau2","5","12","1",3828530.64807236,2.63847118705292e-08
"146","NPQ.12.0","NPQ","6","12","1",0.213592023420042,6.19409475995408e-99
"147","qP.12.0","qP","7","12","1",0.572155704709056,1.95091069723455e-76
"148","ABQ.12.0","ABQ","8","12","1",-0.0658676937808966,1.07734554842688e-38
"149","qm.12.0","qm","9","12","1",0.733760609259729,9.75455348617277e-77
"150","nTau1.12.0","nTau1","10","12","1",2.20132438764905,5.78580318710438e-18
"151","nTau2.12.0","nTau2","11","12","1",4.57983905801599,2.63847118705292e-08
"152","nCon.12.0","nCon","12","12","1",0.699765364010996,1.86078004312356e-07
"153","Fm.12.0","Fm","13","12","1",3002.18037573711,6.19409475995408e-99
"154","Fo.12.0","Fo","14","12","1",2688.67977854651,1.95091069723455e-76
"155","Quant.13.0","Quant","1","13","1",0.109335125833706,2.79063234352549e-74
"156","Sigma.13.0","Sigma","2","13","1",5.00065071653364,4.7790438055176e-37
"157","Connect.13.0","Connect","3","13","1",0.208232426507494,3.97242240134496e-06
"158","Tau1.13.0","Tau1","4","13","1",1957.01533515702,1.70800195450872e-20
"159","Tau2.13.0","Tau2","5","13","1",3945916.63309146,1.15016499440094e-08
"160","NPQ.13.0","NPQ","6","13","1",0.210247016198138,2.13394646309698e-97
"161","qP.13.0","qP","7","13","1",0.576561992881232,5.58126468705097e-74
"162","ABQ.13.0","ABQ","8","13","1",-0.126889497542567,4.7790438055176e-37
"163","qm.13.0","qm","9","13","1",0.721240017091779,2.79063234352549e-74
"164","nTau1.13.0","nTau1","10","13","1",2.24777613566218,1.70800195450872e-20
"165","nTau2.13.0","nTau2","11","13","1",4.72026079378683,1.15016499440094e-08
"166","nCon.13.0","nCon","12","13","1",0.657608773122947,3.97242240134496e-06
"167","Fm.13.0","Fm","13","13","1",3010.47811570581,2.13394646309698e-97
"168","Fo.13.0","Fo","14","13","1",2681.32711210549,5.58126468705097e-74
"169","Quant.14.0","Quant","1","14","1",0.110013211286757,1.45120116200549e-70
"170","Sigma.14.0","Sigma","2","14","1",4.91811929279224,1.20364540423624e-33
"171","Connect.14.0","Connect","3","14","1",0.255291251652749,2.26290649615115e-06
"172","Tau1.14.0","Tau1","4","14","1",2008.60895363027,2.27702288629276e-18
"173","Tau2.14.0","Tau2","5","14","1",3607983.84705669,4.16304105140778e-08
"174","NPQ.14.0","NPQ","6","14","1",0.213406215551909,2.792781225389e-93
"175","qP.14.0","qP","7","14","1",0.581965735443417,2.90240232401098e-70
"176","ABQ.14.0","ABQ","8","14","1",-0.108291159065552,1.20364540423624e-33
"177","qm.14.0","qm","9","14","1",0.719511175716588,1.45120116200549e-70
"178","nTau1.14.0","nTau1","10","14","1",2.30703520342382,2.27702288629276e-18
"179","nTau2.14.0","nTau2","11","14","1",4.31601229358338,4.16304105140778e-08
"180","nCon.14.0","nCon","12","14","1",0.806222976911541,2.26290649615115e-06
"181","Fm.14.0","Fm","13","14","1",3002.6400970804,2.792781225389e-93
"182","Fo.14.0","Fo","14","14","1",2672.3100176622,2.90240232401098e-70
"183","Quant.15.0","Quant","1","15","1",0.116180491278313,3.93130452470546e-77
"184","Sigma.15.0","Sigma","2","15","1",4.85044631390623,2.99135446936684e-41
"185","Connect.15.0","Connect","3","15","1",0.236661352027831,2.1401321943088e-09
"186","Tau1.15.0","Tau1","4","15","1",1849.54799874755,1.40425874717277e-17
"187","Tau2.15.0","Tau2","5","15","1",3312091.82331368,1.66888157422695e-08
"188","NPQ.15.0","NPQ","6","15","1",0.216795495019729,1.68525761965109e-99
"189","qP.15.0","qP","7","15","1",0.597493036707824,7.86260904941093e-77
"190","ABQ.15.0","ABQ","8","15","1",-0.0930411499173556,2.99135446936684e-41
"191","qm.15.0","qm","9","15","1",0.703787126817143,3.93130452470546e-77
"192","nTau1.15.0","nTau1","10","15","1",2.124341990919,1.40425874717277e-17
"193","nTau2.15.0","nTau2","11","15","1",3.9620546080217,1.66888157422695e-08
"194","nCon.15.0","nCon","12","15","1",0.747388790319065,2.1401321943088e-09
"195","Fm.15.0","Fm","13","15","1",2994.27650067333,1.68525761965109e-99
"196","Fo.15.0","Fo","14","15","1",2646.39998580199,7.86260904941093e-77
"197","Quant.16.0","Quant","1","16","1",0.0317667401813297,1.94869783503697e-79
"198","Sigma.16.0","Sigma","2","16","1",3.14006183678275,4.91097266418187e-22
"199","Connect.16.0","Connect","3","16","1",0.424449317940408,4.09190618545001e-07
"200","Tau1.16.0","Tau1","4","16","1",2205.14836651821,6.27194637838852e-12
"201","Tau2.16.0","Tau2","5","16","1",12862716.7344462,0.000280397599868919
"202","NPQ.16.0","NPQ","6","16","1",0.142250074906387,8.43376444931501e-96
"203","qP.16.0","qP","7","16","1",0.332634696763135,3.89739567007395e-79
"204","ABQ.16.0","ABQ","8","16","1",0.292391549402689,4.91097266418187e-22
"205","qm.16.0","qm","9","16","1",0.919007767334846,1.94869783503697e-79
"206","nTau1.16.0","nTau1","10","16","1",2.53277518311137,6.27194637838852e-12
"207","nTau2.16.0","nTau2","11","16","1",15.3868880538473,0.000280397599868919
"208","nCon.16.0","nCon","12","16","1",1.34043289945343,4.09190618545001e-07
"209","Fm.16.0","Fm","13","16","1",3189.68870031489,8.43376444931501e-96
"210","Fo.16.0","Fo","14","16","1",3088.36268811267,3.89739567007395e-79
"211","Quant.17.0","Quant","1","17","1",0.0308074433525857,7.97176965160236e-83
"212","Sigma.17.0","Sigma","2","17","1",3.33088580570852,5.68015800726399e-24
"213","Connect.17.0","Connect","3","17","1",0.304276089367054,0.000143753606884286
"214","Tau1.17.0","Tau1","4","17","1",2636.08817638154,5.08294477320307e-10
"215","Tau2.17.0","Tau2","5","17","1",11576913.0825862,0.000100453565475546
"216","NPQ.17.0","NPQ","6","17","1",0.17445430542903,6.67943774144722e-100
"217","qP.17.0","qP","7","17","1",0.381600932938798,1.59435393032047e-82
"218","ABQ.17.0","ABQ","8","17","1",0.249389640520939,5.68015800726399e-24
"219","qm.17.0","qm","9","17","1",0.921453583037215,7.97176965160236e-83
"220","nTau1.17.0","nTau1","10","17","1",3.027741269026,5.08294477320307e-10
"221","nTau2.17.0","nTau2","11","17","1",13.8487591143041,0.000100453565475546
"222","nCon.17.0","nCon","12","17","1",0.960919628010554,0.000143753606884286
"223","Fm.17.0","Fm","13","17","1",3102.22555277005,6.67943774144722e-100
"224","Fo.17.0","Fo","14","17","1",3006.65391478615,1.59435393032047e-82
"225","Quant.18.0","Quant","1","18","1",0.0337447535788972,5.71820358719753e-83
"226","Sigma.18.0","Sigma","2","18","1",3.16623408010607,1.57293758796768e-24
"227","Connect.18.0","Connect","3","18","1",0.441966117266233,3.14473136347275e-08
"228","Tau1.18.0","Tau1","4","18","1",2269.36452069725,5.90359168228396e-12
"229","Tau2.18.0","Tau2","5","18","1",14652664.6874975,4.88609010802329e-05
"230","NPQ.18.0","NPQ","6","18","1",0.193173670713046,1.83088298183829e-97
"231","qP.18.0","qP","7","18","1",0.415244247962283,1.1436407174395e-82
"232","ABQ.18.0","ABQ","8","18","1",0.286493671746355,1.57293758796768e-24
"233","qm.18.0","qm","9","18","1",0.913964639824875,5.71820358719753e-83
"234","nTau1.18.0","nTau1","10","18","1",2.60653216206527,5.90359168228396e-12
"235","nTau2.18.0","nTau2","11","18","1",17.5280942503622,4.88609010802329e-05
"236","nCon.18.0","nCon","12","18","1",1.39575185772951,3.14473136347275e-08
"237","Fm.18.0","Fm","13","18","1",3053.5556107984,1.83088298183829e-97
"238","Fo.18.0","Fo","14","18","1",2950.51412917255,1.1436407174395e-82
"239","Quant.19.0","Quant","1","19","1",0.0344933613203384,1.86999815668233e-84
"240","Sigma.19.0","Sigma","2","19","1",2.88106436657926,1.13342330321799e-25
"241","Connect.19.0","Connect","3","19","1",0.446715587556367,1.2219851964232e-08
"242","Tau1.19.0","Tau1","4","19","1",2120.87560682934,1.74885859756685e-08
"243","Tau2.19.0","Tau2","5","19","1",10843093.9865365,0.000498164567092545
"244","NPQ.19.0","NPQ","6","19","1",0.2160224960699,1.5887837963122e-96
"245","qP.19.0","qP","7","19","1",0.449812105940844,3.73999631336308e-84
"246","ABQ.19.0","ABQ","8","19","1",0.350756259438811,1.13342330321799e-25
"247","qm.19.0","qm","9","19","1",0.912055995373992,1.86999815668233e-84
"248","nTau1.19.0","nTau1","10","19","1",2.43598171669745,1.74885859756685e-08
"249","nTau2.19.0","nTau2","11","19","1",12.9709358273733,0.000498164567092545
"250","nCon.19.0","nCon","12","19","1",1.4107509305582,1.2219851964232e-08
"251","Fm.19.0","Fm","13","19","1",2996.17989686707,1.5887837963122e-96
"252","Fo.19.0","Fo","14","19","1",2892.8315811037,3.73999631336308e-84
"253","Quant.20.0","Quant","1","20","1",0.0403927613336489,1.67066350906177e-86
"254","Sigma.20.0","Sigma","2","20","1",3.25502486402378,1.7163981130293e-30
"255","Connect.20.0","Connect","3","20","1",0.418024572821347,5.69686705121351e-11
"256","Tau1.20.0","Tau1","4","20","1",2080.05233528473,1.43409003993175e-06
"257","Tau2.20.0","Tau2","5","20","1",9480470.03507959,0.00119927348119676
"258","NPQ.20.0","NPQ","6","20","1",0.234733649636979,3.23128033419968e-101
"259","qP.20.0","qP","7","20","1",0.48651532661538,3.34132701812353e-86
"260","ABQ.20.0","ABQ","8","20","1",0.2664847953926,1.7163981130293e-30
"261","qm.20.0","qm","9","20","1",0.897014931174912,1.67066350906177e-86
"262","nTau1.20.0","nTau1","10","20","1",2.38909318500883,1.43409003993175e-06
"263","nTau2.20.0","nTau2","11","20","1",11.3409114216884,0.00119927348119676
"264","nCon.20.0","nCon","12","20","1",1.32014322206631,5.69686705121351e-11
"265","Fm.20.0","Fm","13","20","1",2950.77578709703,3.23128033419968e-101
"266","Fo.20.0","Fo","14","20","1",2831.58580497971,3.34132701812353e-86
"267","Quant.21.0","Quant","1","21","1",0.0332333342292377,2.43958407402102e-78
"268","Sigma.21.0","Sigma","2","21","1",3.86029496931335,8.14482648657729e-22
"269","Connect.21.0","Connect","3","21","1",0.22640577649278,0.0135312294692348
"270","Tau1.21.0","Tau1","4","21","1",1836.51326554287,1.04258711463788e-09
"271","Tau2.21.0","Tau2","5","21","1",12593151.4446688,0.00253202372410285
"272","NPQ.21.0","NPQ","6","21","1",0.27157760445466,2.25429190802493e-98
"273","qP.21.0","qP","7","21","1",0.523389740681897,4.87916814804204e-78
"274","ABQ.21.0","ABQ","8","21","1",0.130088041551711,8.14482648657729e-22
"275","qm.21.0","qm","9","21","1",0.915268550604534,2.43958407402102e-78
"276","nTau1.21.0","nTau1","10","21","1",2.10937064056429,1.04258711463788e-09
"277","nTau2.21.0","nTau2","11","21","1",15.0644234437156,0.00253202372410285
"278","nCon.21.0","nCon","12","21","1",0.71500115233977,0.0135312294692348
"279","Fm.21.0","Fm","13","21","1",2865.27707321906,2.25429190802493e-98
"280","Fo.21.0","Fo","14","21","1",2770.05436258539,4.87916814804204e-78
"281","Quant.22.0","Quant","1","22","1",0.0353251309789792,4.15462514309804e-83
"282","Sigma.22.0","Sigma","2","22","1",3.19807934183154,3.06329224099078e-25
"283","Connect.22.0","Connect","3","22","1",0.384441634174552,8.31384073962741e-07
"284","Tau1.22.0","Tau1","4","22","1",1572.38017165099,1.12509327912421e-09
"285","Tau2.22.0","Tau2","5","22","1",8230320.79643973,3.33083864530276e-06
"286","NPQ.22.0","NPQ","6","22","1",0.294084371730084,6.19863800623191e-98
"287","qP.22.0","qP","7","22","1",0.555790422265146,8.30925028619608e-83
"288","ABQ.22.0","ABQ","8","22","1",0.279317387494731,3.06329224099078e-25
"289","qm.22.0","qm","9","22","1",0.909935321948519,4.15462514309804e-83
"290","nTau1.22.0","nTau1","10","22","1",1.80599434380105,1.12509327912421e-09
"291","nTau2.22.0","nTau2","11","22","1",9.84543369465109,3.33083864530276e-06
"292","nCon.22.0","nCon","12","22","1",1.21408656484061,8.31384073962741e-07
"293","Fm.22.0","Fm","13","22","1",2815.44405948724,6.19863800623191e-98
"294","Fo.22.0","Fo","14","22","1",2715.98812932187,8.30925028619608e-83
"295","Quant.23.0","Quant","1","23","1",0.214255288163817,8.33364145550868e-67
"296","Sigma.23.0","Sigma","2","23","1",5.19008413679153,1.14656214193203e-43
"297","Connect.23.0","Connect","3","23","1",0.204392162763921,1.84462028360964e-08
"298","Tau1.23.0","Tau1","4","23","1",1917.92917733123,5.22277235544196e-18
"299","Tau2.23.0","Tau2","5","23","1",1382864.0079676,1.23008869532391e-14
"300","NPQ.23.0","NPQ","6","23","1",0.44970501294238,1.59887143325836e-91
"301","qP.23.0","qP","7","23","1",1,1.66672829110174e-66
"302","ABQ.23.0","ABQ","8","23","1",-0.169578048267851,1.14656214193203e-43
"303","qm.23.0","qm","9","23","1",0.453736390651051,8.33364145550868e-67
"304","nTau1.23.0","nTau1","10","23","1",2.20288280691957,5.22277235544196e-18
"305","nTau2.23.0","nTau2","11","23","1",1.65423635796238,1.23008869532391e-14
"306","nCon.23.0","nCon","12","23","1",0.64548102159435,1.84462028360964e-08
"307","Fm.23.0","Fm","13","23","1",2513.2162228424,1.59887143325836e-91
"308","Fo.23.0","Fo","14","23","1",1974.74635679932,1.66672829110174e-66
"309","Quant.24.0","Quant","1","24","1",0.218567815927213,1.71974039250269e-68
"310","Sigma.24.0","Sigma","2","24","1",5.44260408627157,2.51500157465777e-46
"311","Connect.24.0","Connect","3","24","1",0.255118139070397,1.20860330148246e-12
"312","Tau1.24.0","Tau1","4","24","1",1522.00527989738,2.41571589112991e-18
"313","Tau2.24.0","Tau2","5","24","1",1373637.79628207,2.34859347822294e-14
"314","NPQ.24.0","NPQ","6","24","1",0.430585230097421,4.02274593793518e-93
"315","qP.24.0","qP","7","24","1",0.990765532956194,3.43948078500538e-68
"316","ABQ.24.0","ABQ","8","24","1",-0.226483058259489,2.51500157465777e-46
"317","qm.24.0","qm","9","24","1",0.442741203546734,1.71974039250269e-68
"318","nTau1.24.0","nTau1","10","24","1",1.74813507336706,2.41571589112991e-18
"319","nTau2.24.0","nTau2","11","24","1",1.64319960038641,2.34859347822294e-14
"320","nCon.24.0","nCon","12","24","1",0.805676278422732,1.20860330148246e-12
"321","Fm.24.0","Fm","13","24","1",2546.80537741511,4.02274593793518e-93
"322","Fo.24.0","Fo","14","24","1",1990.15568848181,3.43948078500538e-68
"323","Quant.25.0","Quant","1","25","1",0.223847399411449,1.86200231479241e-66
"324","Sigma.25.0","Sigma","2","25","1",5.58153972011637,9.16240910126417e-45
"325","Connect.25.0","Connect","3","25","1",0.25577863718875,6.58342897289719e-12
"326","Tau1.25.0","Tau1","4","25","1",1550.07347626167,4.92934794883024e-19
"327","Tau2.25.0","Tau2","5","25","1",1319127.9912098,5.97707598015638e-15
"328","NPQ.25.0","NPQ","6","25","1",0.409565045764355,5.29520815419623e-92
"329","qP.25.0","qP","7","25","1",0.981158109822514,3.72400462958482e-66
"330","ABQ.25.0","ABQ","8","25","1",-0.257792004932465,9.16240910126417e-45
"331","qm.25.0","qm","9","25","1",0.42928041872936,1.86200231479241e-66
"332","nTau1.25.0","nTau1","10","25","1",1.78037346252289,4.92934794883024e-19
"333","nTau2.25.0","nTau2","11","25","1",1.5779928259701,5.97707598015638e-15
"334","nCon.25.0","nCon","12","25","1",0.807762165642821,6.58342897289719e-12
"335","Fm.25.0","Fm","13","25","1",2584.78469497451,5.29520815419623e-92
"336","Fo.25.0","Fo","14","25","1",2006.18736296595,3.72400462958482e-66
"337","Quant.26.0","Quant","1","26","1",0.229889665257333,1.82399914997187e-65
"338","Sigma.26.0","Sigma","2","26","1",5.67178257921475,6.55376001617835e-45
"339","Connect.26.0","Connect","3","26","1",0.268477286938789,3.22377134482096e-12
"340","Tau1.26.0","Tau1","4","26","1",1650.20992916899,8.66290161170551e-20
"341","Tau2.26.0","Tau2","5","26","1",1318477.92575178,6.19505646793882e-15
"342","NPQ.26.0","NPQ","6","26","1",0.403363116173638,7.84908607198923e-91
"343","qP.26.0","qP","7","26","1",0.985245762005537,3.64799829994374e-65
