"","uni","metric","metrix","stage","col","ASnormalized.aglo10.005r","pval"
"59","Connect.6.0","Connect","3","6","1",0.119310156069777,0.0722741077209039
"60","Tau1.6.0","Tau1","4","6","1",2001.33169892473,4.61030224614082e-08
"61","Tau2.6.0","Tau2","5","6","1",11597191.0320759,0.00900272184735673
"62","NPQ.6.0","NPQ","6","6","1",0.187328360138131,4.94926401216399e-104
"63","qP.6.0","qP","7","6","1",0.372519728741339,1.15553619750387e-83
"64","ABQ.6.0","ABQ","8","6","1",0.0847701800041094,4.12506165150673e-29
"65","qm.6.0","qm","9","6","1",0.888168083107287,5.77768098751934e-84
"66","nTau1.6.0","nTau1","10","6","1",3.10969319056439,4.61030224614082e-08
"67","nTau2.6.0","nTau2","11","6","1",14.0970776710718,0.00900272184735673
"68","nCon.6.0","nCon","12","6","1",0.377732534926922,0.0722741077209039
"69","Fm.6.0","Fm","13","6","1",3020.65687053092,4.94926401216399e-104
"70","Fo.6.0","Fo","14","6","1",2890.35195412075,1.15553619750387e-83
"71","Quant.7.0","Quant","1","7","1",0.0488835296309391,5.16811834678362e-80
"72","Sigma.7.0","Sigma","2","7","1",3.81771925888663,4.79463813187494e-29
"73","Connect.7.0","Connect","3","7","1",0.338645694410856,9.0968242120683e-08
"74","Tau1.7.0","Tau1","4","7","1",1443.66388712085,8.92701706436886e-18
"75","Tau2.7.0","Tau2","5","7","1",8509974.13565244,4.17370480024184e-09
"76","NPQ.7.0","NPQ","6","7","1",0.225066040736626,2.63750377808275e-99
"77","qP.7.0","qP","7","7","1",0.429164520371233,1.03362366935672e-79
"78","ABQ.7.0","ABQ","8","7","1",0.143120117782359,4.79463813187494e-29
"79","qm.7.0","qm","9","7","1",0.873273068734832,5.16811834678362e-80
"80","nTau1.7.0","nTau1","10","7","1",2.24318225792129,8.92701706436886e-18
"81","nTau2.7.0","nTau2","11","7","1",10.3443813279698,4.17370480024184e-09
"82","nCon.7.0","nCon","12","7","1",1.07214256359777,9.0968242120683e-08
"83","Fm.7.0","Fm","13","7","1",2927.60671618234,2.63750377808275e-99
"84","Fo.7.0","Fo","14","7","1",2784.4949665241,1.03362366935672e-79
"85","Quant.8.0","Quant","1","8","1",0.051335207316514,6.86386392337299e-82
"86","Sigma.8.0","Sigma","2","8","1",3.86829395883807,2.22898341597015e-31
"87","Connect.8.0","Connect","3","8","1",0.31287361039301,6.19544425349025e-08
"88","Tau1.8.0","Tau1","4","8","1",1846.24437009994,5.6119494232369e-12
"89","Tau2.8.0","Tau2","5","8","1",11056406.9629751,0.000533309471816282
"90","NPQ.8.0","NPQ","6","8","1",0.260258525337478,2.95325188052287e-101
"91","qP.8.0","qP","7","8","1",0.474506054653002,1.3727727846746e-81
"92","ABQ.8.0","ABQ","8","8","1",0.131768721831306,2.22898341597015e-31
"93","qm.8.0","qm","9","8","1",0.866917275855515,6.86386392337299e-82
"94","nTau1.8.0","nTau1","10","8","1",2.86871663947674,5.6119494232369e-12
"95","nTau2.8.0","nTau2","11","8","1",13.4397223680242,0.000533309471816282
"96","nCon.8.0","nCon","12","8","1",0.990548884173557,6.19544425349025e-08
"97","Fm.8.0","Fm","13","8","1",2845.85384389051,2.95325188052287e-101
"98","Fo.8.0","Fo","14","8","1",2699.76134682189,1.3727727846746e-81
"99","Quant.9.0","Quant","1","9","1",0.0565494563858809,8.54369481353328e-84
"100","Sigma.9.0","Sigma","2","9","1",4.00735486840808,4.66866709164523e-35
"101","Connect.9.0","Connect","3","9","1",0.333355773911268,4.18820791119541e-11
"102","Tau1.9.0","Tau1","4","9","1",1601.60951241666,1.82105544054514e-11
"103","Tau2.9.0","Tau2","5","9","1",9397795.57202983,0.000379677621939456
"104","NPQ.9.0","NPQ","6","9","1",0.292418478807826,1.16889839881392e-103
"105","qP.9.0","qP","7","9","1",0.518197189876197,1.70873896270666e-83
"106","ABQ.9.0","ABQ","8","9","1",0.100556763137366,4.66866709164523e-35
"107","qm.9.0","qm","9","9","1",0.85339972120261,8.54369481353328e-84
"108","nTau1.9.0","nTau1","10","9","1",2.48860006433773,1.82105544054514e-11
"109","nTau2.9.0","nTau2","11","9","1",11.4235812576802,0.000379677621939456
"110","nCon.9.0","nCon","12","9","1",1.0553948268946,4.18820791119541e-11
"111","Fm.9.0","Fm","13","9","1",2775.03891149543,1.16889839881392e-103
"112","Fo.9.0","Fo","14","9","1",2618.1119696007,1.70873896270666e-83
"113","Quant.10.0","Quant","1","10","1",0.0981327521203008,4.18902969060407e-75
"114","Sigma.10.0","Sigma","2","10","1",4.78095148785512,3.52655750293385e-36
"115","Connect.10.0","Connect","3","10","1",0.244781249212511,3.69078406457345e-07
"116","Tau1.10.0","Tau1","4","10","1",1524.73797011413,6.81106780156323e-17
"117","Tau2.10.0","Tau2","5","10","1",4414768.22443585,2.53028192827316e-08
"118","NPQ.10.0","NPQ","6","10","1",0.350656254463041,1.35557731490051e-97
"119","qP.10.0","qP","7","10","1",0.637690672515834,8.37805938120814e-75
"120","ABQ.10.0","ABQ","8","10","1",-0.0730755380363608,3.52655750293385e-36
"121","qm.10.0","qm","9","10","1",0.745598105809851,4.18902969060407e-75
"122","nTau1.10.0","nTau1","10","10","1",2.36915614018724,6.81106780156323e-17
"123","nTau2.10.0","nTau2","11","10","1",5.36641419353352,2.53028192827316e-08
"124","nCon.10.0","nCon","12","10","1",0.77497042006672,3.69078406457345e-07
"125","Fm.10.0","Fm","13","10","1",2655.38441537317,1.35557731490051e-97
"126","Fo.10.0","Fo","14","10","1",2394.80423475524,8.37805938120814e-75
"127","Quant.11.0","Quant","1","11","1",0.111835565019329,1.02338124670516e-74
"128","Sigma.11.0","Sigma","2","11","1",4.54224798509804,5.14065039017905e-38
"129","Connect.11.0","Connect","3","11","1",0.196130518296752,6.99442067482667e-06
"130","Tau1.11.0","Tau1","4","11","1",1632.78053496488,2.29249551477576e-19
"131","Tau2.11.0","Tau2","5","11","1",3752141.58216455,7.56787074919926e-09
"132","NPQ.11.0","NPQ","6","11","1",0.332692317196945,8.65819954849246e-97
"133","qP.11.0","qP","7","11","1",0.640150075491597,2.04676249341032e-74
"134","ABQ.11.0","ABQ","8","11","1",-0.0194989873637821,5.14065039017905e-38
"135","qm.11.0","qm","9","11","1",0.710074577915998,1.02338124670516e-74
"136","nTau1.11.0","nTau1","10","11","1",2.53703397292631,2.29249551477576e-19
"137","nTau2.11.0","nTau2","11","11","1",4.56095197279541,7.56787074919926e-09
"138","nCon.11.0","nCon","12","11","1",0.620943600219884,6.99442067482667e-06
"139","Fm.11.0","Fm","13","11","1",2691.17749261958,8.65819954849246e-97
"140","Fo.11.0","Fo","14","11","1",2390.20813716517,2.04676249341032e-74
"141","Quant.12.0","Quant","1","12","1",0.116675401160397,2.2945862454364e-77
"142","Sigma.12.0","Sigma","2","12","1",4.64753949730977,1.23852376286495e-41
"143","Connect.12.0","Connect","3","12","1",0.250798396950249,1.79307226540518e-10
"144","Tau1.12.0","Tau1","4","12","1",1639.99541592044,8.63250197484613e-20
"145","Tau2.12.0","Tau2","5","12","1",3941783.12277275,8.18647221803836e-08
"146","NPQ.12.0","NPQ","6","12","1",0.325285926813381,1.54330644502267e-99
"147","qP.12.0","qP","7","12","1",0.640010902543318,4.5891724908728e-77
"148","ABQ.12.0","ABQ","8","12","1",-0.0431314685559199,1.23852376286495e-41
"149","qm.12.0","qm","9","12","1",0.697527661058432,2.2945862454364e-77
"150","nTau1.12.0","nTau1","10","12","1",2.54824454146439,8.63250197484613e-20
"151","nTau2.12.0","nTau2","11","12","1",4.79147258077896,8.18647221803836e-08
"152","nCon.12.0","nCon","12","12","1",0.794020537365002,1.79307226540518e-10
"153","Fm.12.0","Fm","13","12","1",2706.21719891883,1.54330644502267e-99
"154","Fo.12.0","Fo","14","12","1",2390.46822160781,4.5891724908728e-77
"155","Quant.13.0","Quant","1","13","1",0.125666577641071,6.35479834694325e-77
"156","Sigma.13.0","Sigma","2","13","1",4.81402951118835,1.91482405113809e-42
"157","Connect.13.0","Connect","3","13","1",0.188812335256623,2.02359446371785e-07
"158","Tau1.13.0","Tau1","4","13","1",1533.77308332447,6.03026240193768e-21
"159","Tau2.13.0","Tau2","5","13","1",3415667.05398717,1.68925365594497e-09
"160","NPQ.13.0","NPQ","6","13","1",0.309695940809341,1.08244197088996e-99
"161","qP.13.0","qP","7","13","1",0.637959698073827,1.27095966938865e-76
"162","ABQ.13.0","ABQ","8","13","1",-0.0804998379431179,1.91482405113809e-42
"163","qm.13.0","qm","9","13","1",0.674218701732832,6.35479834694325e-77
"164","nTau1.13.0","nTau1","10","13","1",2.38319500742812,6.03026240193768e-21
"165","nTau2.13.0","nTau2","11","13","1",4.15194710731251,1.68925365594497e-09
"166","nCon.13.0","nCon","12","13","1",0.597774442439298,2.02359446371785e-07
"167","Fm.13.0","Fm","13","13","1",2738.43069744198,1.08244197088996e-99
"168","Fo.13.0","Fo","14","13","1",2394.30148358719,1.27095966938865e-76
"169","Quant.14.0","Quant","1","14","1",0.129958469002274,1.86498486837886e-77
"170","Sigma.14.0","Sigma","2","14","1",4.762990707612,6.22700047395728e-44
"171","Connect.14.0","Connect","3","14","1",0.260867242004987,2.72621354515108e-12
"172","Tau1.14.0","Tau1","4","14","1",1667.11168628611,2.80110667964902e-21
"173","Tau2.14.0","Tau2","5","14","1",3867635.59486956,1.59581753148728e-07
"174","NPQ.14.0","NPQ","6","14","1",0.305682893208074,9.00050899797295e-100
"175","qP.14.0","qP","7","14","1",0.640330342812582,3.72996973675773e-77
"176","ABQ.14.0","ABQ","8","14","1",-0.0690442748093882,6.22700047395728e-44
"177","qm.14.0","qm","9","14","1",0.663092291147609,1.86498486837886e-77
"178","nTau1.14.0","nTau1","10","14","1",2.59037812749359,2.80110667964902e-21
"179","nTau2.14.0","nTau2","11","14","1",4.70134183643939,1.59581753148728e-07
"180","nCon.14.0","nCon","12","14","1",0.825898212255379,2.72621354515108e-12
"181","Fm.14.0","Fm","13","14","1",2746.84732968766,9.00050899797295e-100
"182","Fo.14.0","Fo","14","14","1",2389.87125613846,3.72996973675773e-77
"183","Quant.15.0","Quant","1","15","1",0.13389694755658,1.12282576976867e-77
"184","Sigma.15.0","Sigma","2","15","1",4.81653459702377,1.95561543714013e-44
"185","Connect.15.0","Connect","3","15","1",0.199183926271084,6.85349044138177e-09
"186","Tau1.15.0","Tau1","4","15","1",1633.80632294565,5.43598922622648e-19
"187","Tau2.15.0","Tau2","5","15","1",3177772.99338174,4.11936348295415e-08
"188","NPQ.15.0","NPQ","6","15","1",0.294821938037016,3.05638425303951e-100
"189","qP.15.0","qP","7","15","1",0.635441031828105,2.24565153953735e-77
"190","ABQ.15.0","ABQ","8","15","1",-0.0810620997308584,1.95561543714013e-44
"191","qm.15.0","qm","9","15","1",0.652882077097823,1.12282576976867e-77
"192","nTau1.15.0","nTau1","10","15","1",2.53862785459045,5.43598922622648e-19
"193","nTau2.15.0","nTau2","11","15","1",3.86277268218094,4.11936348295415e-08
"194","nCon.15.0","nCon","12","15","1",0.630610602362064,6.85349044138177e-09
"195","Fm.15.0","Fm","13","15","1",2769.88786123341,3.05638425303951e-100
"196","Fo.15.0","Fo","14","15","1",2399.00833154023,2.24565153953735e-77
"197","Quant.16.0","Quant","1","16","1",0.0476587234169426,7.19177172555718e-81
"198","Sigma.16.0","Sigma","2","16","1",3.40653275101748,3.3704025120145e-28
"199","Connect.16.0","Connect","3","16","1",0.441340534552154,1.99394258270888e-10
"200","Tau1.16.0","Tau1","4","16","1",2005.72202900411,2.9531543319325e-11
"201","Tau2.16.0","Tau2","5","16","1",11466605.6601801,0.000303129138016392
"202","NPQ.16.0","NPQ","6","16","1",0.21541874248324,6.28163412009655e-97
"203","qP.16.0","qP","7","16","1",0.41540374672251,1.43835434511144e-80
"204","ABQ.16.0","ABQ","8","16","1",0.235410153413517,3.3704025120145e-28
"205","qm.16.0","qm","9","16","1",0.876448288160804,7.19177172555718e-81
"206","nTau1.16.0","nTau1","10","16","1",3.11651493808356,2.9531543319325e-11
"207","nTau2.16.0","nTau2","11","16","1",13.9383433598727,0.000303129138016392
"208","nCon.16.0","nCon","12","16","1",1.39727148445679,1.99394258270888e-10
"209","Fm.16.0","Fm","13","16","1",2950.84438248813,6.28163412009655e-97
"210","Fo.16.0","Fo","14","16","1",2810.21090621669,1.43835434511144e-80
"211","Quant.17.0","Quant","1","17","1",0.0464372857135421,1.55033881253371e-82
"212","Sigma.17.0","Sigma","2","17","1",3.4418069066573,2.17660989460729e-28
"213","Connect.17.0","Connect","3","17","1",0.25800476872534,0.000192426284761611
"214","Tau1.17.0","Tau1","4","17","1",1055.58733481422,2.56572106064329e-07
"215","Tau2.17.0","Tau2","5","17","1",7706962.58465628,6.532288003931e-05
"216","NPQ.17.0","NPQ","6","17","1",0.265429270043228,5.84938374669186e-99
"217","qP.17.0","qP","7","17","1",0.472980914753943,3.10067762506743e-82
"218","ABQ.17.0","ABQ","8","17","1",0.227492935755456,2.17660989460729e-28
"219","qm.17.0","qm","9","17","1",0.87961477497246,1.55033881253371e-82
"220","nTau1.17.0","nTau1","10","17","1",1.64018425775268,2.56572106064329e-07
"221","nTau2.17.0","nTau2","11","17","1",9.36827287430619,6.532288003931e-05
"222","nCon.17.0","nCon","12","17","1",0.816835703884765,0.000192426284761611
"223","Fm.17.0","Fm","13","17","1",2834.22523370661,5.84938374669186e-99
"224","Fo.17.0","Fo","14","17","1",2702.61150675244,3.10067762506743e-82
"225","Quant.18.0","Quant","1","18","1",0.0448117143531217,4.39001095038462e-81
"226","Sigma.18.0","Sigma","2","18","1",3.46556529185778,1.02054117353596e-28
"227","Connect.18.0","Connect","3","18","1",0.428290680314953,4.76985664721861e-11
"228","Tau1.18.0","Tau1","4","18","1",1001.39354618016,7.33713719143726e-12
"229","Tau2.18.0","Tau2","5","18","1",7320471.00225909,1.50463925790629e-08
"230","NPQ.18.0","NPQ","6","18","1",0.315747151775815,1.01250213436126e-98
"231","qP.18.0","qP","7","18","1",0.525916055410485,8.78002190076925e-81
"232","ABQ.18.0","ABQ","8","18","1",0.222160411038012,1.02054117353596e-28
"233","qm.18.0","qm","9","18","1",0.88382894836816,4.39001095038462e-81
"234","nTau1.18.0","nTau1","10","18","1",1.55597729916768,7.33713719143726e-12
"235","nTau2.18.0","nTau2","11","18","1",8.89846929504298,1.50463925790629e-08
"236","nCon.18.0","nCon","12","18","1",1.35595601992449,4.76985664721861e-11
"237","Fm.18.0","Fm","13","18","1",2725.83646773384,1.01250213436126e-98
"238","Fo.18.0","Fo","14","18","1",2603.68706256843,8.78002190076925e-81
"239","Quant.19.0","Quant","1","19","1",0.0425188557348806,1.4734575526611e-78
"240","Sigma.19.0","Sigma","2","19","1",3.69139731160605,3.79757149903969e-25
"241","Connect.19.0","Connect","3","19","1",0.275194681431693,0.000339457271354058
"242","Tau1.19.0","Tau1","4","19","1",1645.79745425636,1.76499314468993e-13
"243","Tau2.19.0","Tau2","5","19","1",11162374.8817591,2.16511740227959e-05
"244","NPQ.19.0","NPQ","6","19","1",0.366906915930184,1.53984238113784e-97
"245","qP.19.0","qP","7","19","1",0.574842572172627,2.94691510532219e-78
"246","ABQ.19.0","ABQ","8","19","1",0.17147284043354,3.79757149903969e-25
"247","qm.19.0","qm","9","19","1",0.889773014574269,1.4734575526611e-78
"248","nTau1.19.0","nTau1","10","19","1",2.55725981819953,1.76499314468993e-13
"249","nTau2.19.0","nTau2","11","19","1",13.568532696112,2.16511740227959e-05
"250","nCon.19.0","nCon","12","19","1",0.871258474884626,0.000339457271354058
"251","Fm.19.0","Fm","13","19","1",2623.81551137798,1.53984238113784e-97
"252","Fo.19.0","Fo","14","19","1",2512.25387817476,2.94691510532219e-78
"253","Quant.20.0","Quant","1","20","1",0.0497350597225083,2.14818098482732e-82
"254","Sigma.20.0","Sigma","2","20","1",3.51529094643493,2.90588898553749e-30
"255","Connect.20.0","Connect","3","20","1",0.306723426386484,7.77248236148707e-07
"256","Tau1.20.0","Tau1","4","20","1",1417.41836226491,1.13180985884077e-10
"257","Tau2.20.0","Tau2","5","20","1",10251248.2680261,0.000756495103971725
"258","NPQ.20.0","NPQ","6","20","1",0.415848912804295,1.46441784526024e-99
"259","qP.20.0","qP","7","20","1",0.631093632750454,4.29636196965464e-82
"260","ABQ.20.0","ABQ","8","20","1",0.210999581718759,2.90588898553749e-30
"261","qm.20.0","qm","9","20","1",0.871065540019143,2.14818098482732e-82
"262","nTau1.20.0","nTau1","10","20","1",2.20240164670568,1.13180985884077e-10
"263","nTau2.20.0","nTau2","11","20","1",12.4610039327718,0.000756495103971725
"264","nCon.20.0","nCon","12","20","1",0.971077577860844,7.77248236148707e-07
"265","Fm.20.0","Fm","13","20","1",2533.11743660829,1.46441784526024e-99
"266","Fo.20.0","Fo","14","20","1",2407.13268961445,4.29636196965464e-82
"267","Quant.21.0","Quant","1","21","1",0.0509065449147361,2.96977895146518e-83
"268","Sigma.21.0","Sigma","2","21","1",3.19345181414837,2.53685592197782e-31
"269","Connect.21.0","Connect","3","21","1",0.458423089912433,3.53617575424517e-13
"270","Tau1.21.0","Tau1","4","21","1",1680.47806825592,1.34424851508065e-12
"271","Tau2.21.0","Tau2","5","21","1",16925559.073423,0.00362342154196174
"272","NPQ.21.0","NPQ","6","21","1",0.466775318353087,7.78978889006078e-98
"273","qP.21.0","qP","7","21","1",0.677348299994474,5.93955790293035e-83
"274","ABQ.21.0","ABQ","8","21","1",0.28323576753174,2.53685592197782e-31
"275","qm.21.0","qm","9","21","1",0.868028551394253,2.96977895146518e-83
"276","nTau1.21.0","nTau1","10","21","1",2.61114697206661,1.34424851508065e-12
"277","nTau2.21.0","nTau2","11","21","1",20.5740269539777,0.00362342154196174
"278","nCon.21.0","nCon","12","21","1",1.45135436517563,3.53617575424517e-13
"279","Fm.21.0","Fm","13","21","1",2445.16765707132,7.78978889006078e-98
"280","Fo.21.0","Fo","14","21","1",2320.69261991256,5.93955790293035e-83
"281","Quant.22.0","Quant","1","22","1",0.0450064057322725,1.2976210611997e-78
"282","Sigma.22.0","Sigma","2","22","1",3.48436589014125,3.63073174410374e-26
"283","Connect.22.0","Connect","3","22","1",0.301887076775649,3.11941428795814e-05
"284","Tau1.22.0","Tau1","4","22","1",1311.76898841413,1.78205430453773e-12
"285","Tau2.22.0","Tau2","5","22","1",10377060.0648028,4.82869125999679e-06
"286","NPQ.22.0","NPQ","6","22","1",0.517846404843487,1.03671651774531e-96
"287","qP.22.0","qP","7","22","1",0.711671708434221,2.59524212239939e-78
"288","ABQ.22.0","ABQ","8","22","1",0.217940652236926,3.63073174410374e-26
"289","qm.22.0","qm","9","22","1",0.883324225382528,1.2976210611997e-78
"290","nTau1.22.0","nTau1","10","22","1",2.03824238283769,1.78205430453773e-12
"291","nTau2.22.0","nTau2","11","22","1",12.6139356785879,4.82869125999679e-06
"292","nCon.22.0","nCon","12","22","1",0.955765833593028,3.11941428795814e-05
"293","Fm.22.0","Fm","13","22","1",2362.89492611558,1.03671651774531e-96
"294","Fo.22.0","Fo","14","22","1",2256.54951836809,2.59524212239939e-78
"295","Quant.23.0","Quant","1","23","1",0.205988035818722,1.00902057787224e-66
"296","Sigma.23.0","Sigma","2","23","1",4.79176855565409,1.27288806792364e-42
"297","Connect.23.0","Connect","3","23","1",0.215794477055627,1.58202813191106e-08
"298","Tau1.23.0","Tau1","4","23","1",1232.7683077507,4.00047659106451e-17
"299","Tau2.23.0","Tau2","5","23","1",1558392.29287922,7.76102789468249e-14
"300","NPQ.23.0","NPQ","6","23","1",0.657850923526745,1.51507634717524e-90
"301","qP.23.0","qP","7","23","1",1,2.01804115574447e-66
"302","ABQ.23.0","ABQ","8","23","1",-0.0755034084880579,1.27288806792364e-42
"303","qm.23.0","qm","9","23","1",0.465991268353002,1.00902057787224e-66
"304","nTau1.23.0","nTau1","10","23","1",1.9154901779728,4.00047659106451e-17
"305","nTau2.23.0","nTau2","11","23","1",1.89431881685453,7.76102789468249e-14
"306","nCon.23.0","nCon","12","23","1",0.683199130120829,1.58202813191106e-08
"307","Fm.23.0","Fm","13","23","1",2163.34986320596,1.51507634717524e-90
"308","Fo.23.0","Fo","14","23","1",1717.72567409546,2.01804115574447e-66
"309","Quant.24.0","Quant","1","24","1",0.217151716285996,5.94986697990325e-67
"310","Sigma.24.0","Sigma","2","24","1",4.91606253892849,1.10553049031595e-43
"311","Connect.24.0","Connect","3","24","1",0.155369652740478,7.13772774669e-06
"312","Tau1.24.0","Tau1","4","24","1",1140.77238374766,9.8719295171942e-20
"313","Tau2.24.0","Tau2","5","24","1",1666963.11107511,3.06970702177536e-14
"314","NPQ.24.0","NPQ","6","24","1",0.596257747250677,1.68353739963409e-91
"315","qP.24.0","qP","7","24","1",0.977955044903607,1.18997339598065e-66
"316","ABQ.24.0","ABQ","8","24","1",-0.103400958445565,1.10553049031595e-43
"317","qm.24.0","qm","9","24","1",0.437050253292847,5.94986697990325e-67
"318","nTau1.24.0","nTau1","10","24","1",1.77254580818861,9.8719295171942e-20
"319","nTau2.24.0","nTau2","11","24","1",2.02629312448524,3.06970702177536e-14
"320","nCon.24.0","nCon","12","24","1",0.491895867993449,7.13772774669e-06
"321","Fm.24.0","Fm","13","24","1",2246.82484693008,1.68353739963409e-91
"322","Fo.24.0","Fo","14","24","1",1758.92297522519,1.18997339598065e-66
"323","Quant.25.0","Quant","1","25","1",0.223088550872829,9.61172926658055e-66
"324","Sigma.25.0","Sigma","2","25","1",5.06181407143896,1.22640195713428e-43
"325","Connect.25.0","Connect","3","25","1",0.214277007479402,5.6313968085364e-09
"326","Tau1.25.0","Tau1","4","25","1",1175.33142970847,1.02859538985246e-20
"327","Tau2.25.0","Tau2","5","25","1",1541891.1059445,9.15703961126188e-16
"328","NPQ.25.0","NPQ","6","25","1",0.575569744445301,1.18382526103073e-90
"329","qP.25.0","qP","7","25","1",0.972828002168781,1.92234585331611e-65
"330","ABQ.25.0","ABQ","8","25","1",-0.136114614830827,1.22640195713428e-43
"331","qm.25.0","qm","9","25","1",0.421659449185648,9.61172926658055e-66
"332","nTau1.25.0","nTau1","10","25","1",1.82624406817942,1.02859538985246e-20
"333","nTau2.25.0","nTau2","11","25","1",1.87426063955623,9.15703961126188e-16
"334","nCon.25.0","nCon","12","25","1",0.678394864930138,5.6313968085364e-09
"335","Fm.25.0","Fm","13","25","1",2276.32675815956,1.18382526103073e-90
"336","Fo.25.0","Fo","14","25","1",1768.5043203687,1.92234585331611e-65
"337","Quant.26.0","Quant","1","26","1",0.225254484132259,3.26281051406396e-66
"338","Sigma.26.0","Sigma","2","26","1",5.01211324604542,2.61206235190446e-44
"339","Connect.26.0","Connect","3","26","1",0.218597925484271,1.73332045371498e-09
"340","Tau1.26.0","Tau1","4","26","1",1160.91263137544,7.19082390566058e-19
"341","Tau2.26.0","Tau2","5","26","1",1504046.58440133,3.40539203160135e-15
"342","NPQ.26.0","NPQ","6","26","1",0.567240118509745,7.99757798399758e-91
"343","qP.26.0","qP","7","26","1",0.970450663791676,6.52562102812793e-66
