"","uni","metric","metrix","stage","col","ASnormalized.icra11.002r","pval"
"42","Fo.4.0","Fo","14","4","1",2627.46232860929,7.53858818879246e-79
"43","Quant.5.0","Quant","1","5","1",0.0540465936436699,1.42531515439857e-79
"44","Sigma.5.0","Sigma","2","5","1",4.01410393187466,1.39083609243467e-28
"45","Connect.5.0","Connect","3","5","1",0.21293125953826,0.0017071239713765
"46","Tau1.5.0","Tau1","4","5","1",1381.13570580892,1.1177061212756e-10
"47","Tau2.5.0","Tau2","5","5","1",14092994.6852367,0.00383879784159165
"48","NPQ.5.0","NPQ","6","5","1",0.155936141156547,1.41346942348263e-98
"49","qP.5.0","qP","7","5","1",0.400449844183757,2.85063030879714e-79
"50","ABQ.5.0","ABQ","8","5","1",0.255341643054143,1.39083609243467e-28
"51","qm.5.0","qm","9","5","1",0.803602435745423,1.42531515439857e-79
"52","nTau1.5.0","nTau1","10","5","1",2.26218896373319,1.1177061212756e-10
"53","nTau2.5.0","nTau2","11","5","1",8.04907057887317,0.00383879784159165
"54","nCon.5.0","nCon","12","5","1",0.793943398690632,0.0017071239713765
"55","Fm.5.0","Fm","13","5","1",2670.50982629615,1.41346942348263e-98
"56","Fo.5.0","Fo","14","5","1",2526.17786689289,2.85063030879714e-79
"57","Quant.6.0","Quant","1","6","1",0.0529152651393626,1.31659147366793e-78
"58","Sigma.6.0","Sigma","2","6","1",4.06783716457398,1.43918316634253e-27
"59","Connect.6.0","Connect","3","6","1",0.135737599766404,0.0601549444485121
"60","Tau1.6.0","Tau1","4","6","1",832.438001811437,3.58402494594887e-11
"61","Tau2.6.0","Tau2","5","6","1",8663107.05827682,0.000209226259481364
"62","NPQ.6.0","NPQ","6","6","1",0.203103447072437,1.97325594935386e-98
"63","qP.6.0","qP","7","6","1",0.469101823824823,2.63318294733586e-78
"64","ABQ.6.0","ABQ","8","6","1",0.245373565133306,1.43918316634253e-27
"65","qm.6.0","qm","9","6","1",0.80771352115596,1.31659147366793e-78
"66","nTau1.6.0","nTau1","10","6","1",1.36346635075009,3.58402494594887e-11
"67","nTau2.6.0","nTau2","11","6","1",4.94784548648494,0.000209226259481364
"68","nCon.6.0","nCon","12","6","1",0.506116253303257,0.0601549444485121
"69","Fm.6.0","Fm","13","6","1",2565.81329813408,1.97325594935386e-98
"70","Fo.6.0","Fo","14","6","1",2430.04260716521,2.63318294733586e-78
"71","Quant.7.0","Quant","1","7","1",0.0638704059157147,8.53532058135358e-78
"72","Sigma.7.0","Sigma","2","7","1",4.10248471078507,1.01171646801603e-30
"73","Connect.7.0","Connect","3","7","1",0.261960104588644,1.21057645605881e-05
"74","Tau1.7.0","Tau1","4","7","1",970.720822096201,5.99553059282634e-15
"75","Tau2.7.0","Tau2","5","7","1",9706541.00268077,0.000263624274824371
"76","NPQ.7.0","NPQ","6","7","1",0.224443839046049,1.21903178295684e-97
"77","qP.7.0","qP","7","7","1",0.519069623109812,1.70706411627072e-77
"78","ABQ.7.0","ABQ","8","7","1",0.238946082120501,1.01171646801603e-30
"79","qm.7.0","qm","9","7","1",0.767904111913135,8.53532058135358e-78
"80","nTau1.7.0","nTau1","10","7","1",1.58996246449648,5.99553059282634e-15
"81","nTau2.7.0","nTau2","11","7","1",5.54379217137922,0.000263624274824371
"82","nCon.7.0","nCon","12","7","1",0.976754170380942,1.21057645605881e-05
"83","Fm.7.0","Fm","13","7","1",2521.09465954307,1.21903178295684e-97
"84","Fo.7.0","Fo","14","7","1",2360.07132028612,1.70706411627072e-77
"85","Quant.8.0","Quant","1","8","1",0.0643157095002687,8.79316631072254e-79
"86","Sigma.8.0","Sigma","2","8","1",3.76434222942617,5.35969867557696e-31
"87","Connect.8.0","Connect","3","8","1",0.260662681162031,1.41017659957917e-05
"88","Tau1.8.0","Tau1","4","8","1",1344.67051090558,2.63711799553652e-15
"89","Tau2.8.0","Tau2","5","8","1",9363841.08264728,0.000681396376449443
"90","NPQ.8.0","NPQ","6","8","1",0.25265306804788,7.14217785245907e-97
"91","qP.8.0","qP","7","8","1",0.557807131430724,1.75863326214451e-78
"92","ABQ.8.0","ABQ","8","8","1",0.301675056969121,5.35969867557696e-31
"93","qm.8.0","qm","9","8","1",0.766285942599138,8.79316631072254e-79
"94","nTau1.8.0","nTau1","10","8","1",2.20246191365131,2.63711799553652e-15
"95","nTau2.8.0","nTau2","11","8","1",5.34806259754964,0.000681396376449443
"96","nCon.8.0","nCon","12","8","1",0.971916549229872,1.41017659957917e-05
"97","Fm.8.0","Fm","13","8","1",2464.32065052143,7.14217785245907e-97
"98","Fo.8.0","Fo","14","8","1",2305.82611944698,1.75863326214451e-78
"99","Quant.9.0","Quant","1","9","1",0.0770494966650263,1.10665585259155e-79
"100","Sigma.9.0","Sigma","2","9","1",3.97762595696648,4.29281476552275e-35
"101","Connect.9.0","Connect","3","9","1",0.211103647574509,1.62103429765161e-05
"102","Tau1.9.0","Tau1","4","9","1",1188.72907866471,4.02632394168582e-15
"103","Tau2.9.0","Tau2","5","9","1",10498094.8448016,0.00156040368725862
"104","NPQ.9.0","NPQ","6","9","1",0.264560184802852,5.17090603208543e-99
"105","qP.9.0","qP","7","9","1",0.595509988762865,2.21331170518311e-79
"106","ABQ.9.0","ABQ","8","9","1",0.262108689777607,4.29281476552275e-35
"107","qm.9.0","qm","9","9","1",0.720013187661371,1.10665585259155e-79
"108","nTau1.9.0","nTau1","10","9","1",1.94704241684131,4.02632394168582e-15
"109","nTau2.9.0","nTau2","11","9","1",5.99588009765105,0.00156040368725862
"110","nCon.9.0","nCon","12","9","1",0.787128896878478,1.62103429765161e-05
"111","Fm.9.0","Fm","13","9","1",2441.11657209156,5.17090603208543e-99
"112","Fo.9.0","Fo","14","9","1",2253.02976891125,2.21331170518311e-79
"113","Quant.10.0","Quant","1","10","1",0.109703981956223,8.16023566165243e-75
"114","Sigma.10.0","Sigma","2","10","1",4.8674284173218,1.14705368696093e-37
"115","Connect.10.0","Connect","3","10","1",0.215054844744773,1.30626444711111e-06
"116","Tau1.10.0","Tau1","4","10","1",977.211804236036,7.05129572491188e-20
"117","Tau2.10.0","Tau2","5","10","1",3843739.69299061,1.54762172445852e-09
"118","NPQ.10.0","NPQ","6","10","1",0.271139892111907,1.84972662893439e-97
"119","qP.10.0","qP","7","10","1",0.660468348379604,1.63204713233049e-74
"120","ABQ.10.0","ABQ","8","10","1",0.0970410060853394,1.14705368696093e-37
"121","qm.10.0","qm","9","10","1",0.601351474853703,8.16023566165243e-75
"122","nTau1.10.0","nTau1","10","10","1",1.600594170055,7.05129572491188e-20
"123","nTau2.10.0","nTau2","11","10","1",2.1953128321341,1.54762172445852e-09
"124","nCon.10.0","nCon","12","10","1",0.801861477322791,1.30626444711111e-06
"125","Fm.10.0","Fm","13","10","1",2428.48080111835,1.84972662893439e-97
"126","Fo.10.0","Fo","14","10","1",2162.06678713143,1.63204713233049e-74
"127","Quant.11.0","Quant","1","11","1",0.121836860240182,2.67893024016323e-74
"128","Sigma.11.0","Sigma","2","11","1",4.84597419249366,7.90770083021555e-39
"129","Connect.11.0","Connect","3","11","1",0.196752422301947,2.3599716371897e-06
"130","Tau1.11.0","Tau1","4","11","1",1091.34772261568,2.20867185101228e-18
"131","Tau2.11.0","Tau2","5","11","1",4133928.9484425,1.34631887835872e-06
"132","NPQ.11.0","NPQ","6","11","1",0.22859593292207,3.9784433786802e-97
"133","qP.11.0","qP","7","11","1",0.628773240746374,5.35786048032645e-74
"134","ABQ.11.0","ABQ","8","11","1",0.101020989683475,7.90770083021555e-39
"135","qm.11.0","qm","9","11","1",0.557262336543211,2.67893024016323e-74
"136","nTau1.11.0","nTau1","10","11","1",1.78753960477082,2.20867185101228e-18
"137","nTau2.11.0","nTau2","11","11","1",2.36105147395802,1.34631887835872e-06
"138","nCon.11.0","nCon","12","11","1",0.733618385584924,2.3599716371897e-06
"139","Fm.11.0","Fm","13","11","1",2512.57450949515,3.9784433786802e-97
"140","Fo.11.0","Fo","14","11","1",2206.45032013875,5.35786048032645e-74
"141","Quant.12.0","Quant","1","12","1",0.123687744827313,1.4040974847668e-73
"142","Sigma.12.0","Sigma","2","12","1",5.11328455868449,2.89967312163253e-39
"143","Connect.12.0","Connect","3","12","1",0.22300849200738,1.59829357506434e-07
"144","Tau1.12.0","Tau1","4","12","1",1105.56109733198,4.34585278820396e-20
"145","Tau2.12.0","Tau2","5","12","1",3862655.48959667,7.61555904332007e-08
"146","NPQ.12.0","NPQ","6","12","1",0.214991600346385,7.63168561574129e-97
"147","qP.12.0","qP","7","12","1",0.614488585094432,2.8081949695336e-73
"148","ABQ.12.0","ABQ","8","12","1",0.0514321146915677,2.89967312163253e-39
"149","qm.12.0","qm","9","12","1",0.550536487602099,1.4040974847668e-73
"150","nTau1.12.0","nTau1","10","12","1",1.81081996692885,4.34585278820396e-20
"151","nTau2.12.0","nTau2","11","12","1",2.20611639697879,7.61555904332007e-08
"152","nCon.12.0","nCon","12","12","1",0.831517741759277,1.59829357506434e-07
"153","Fm.12.0","Fm","13","12","1",2540.70795440014,7.63168561574129e-97
"154","Fo.12.0","Fo","14","12","1",2226.45351725557,2.8081949695336e-73
"155","Quant.13.0","Quant","1","13","1",0.131341104629449,1.15975264937077e-72
"156","Sigma.13.0","Sigma","2","13","1",5.32961574795911,2.09123862513538e-39
"157","Connect.13.0","Connect","3","13","1",0.257350920585112,2.02850642137784e-09
"158","Tau1.13.0","Tau1","4","13","1",1239.22802949429,1.92425793754881e-18
"159","Tau2.13.0","Tau2","5","13","1",4592882.53176505,4.83590705152988e-05
"160","NPQ.13.0","NPQ","6","13","1",0.193917410989623,1.17884283313418e-96
"161","qP.13.0","qP","7","13","1",0.600554981786054,2.31950529874155e-72
"162","ABQ.13.0","ABQ","8","13","1",0.0113004114035182,2.09123862513538e-39
"163","qm.13.0","qm","9","13","1",0.522725276530901,1.15975264937077e-72
"164","nTau1.13.0","nTau1","10","13","1",2.02975562798074,1.92425793754881e-18
"165","nTau2.13.0","nTau2","11","13","1",2.62317814519418,4.83590705152988e-05
"166","nCon.13.0","nCon","12","13","1",0.959568195804497,2.02850642137784e-09
"167","Fm.13.0","Fm","13","13","1",2585.55474199064,1.17884283313418e-96
"168","Fo.13.0","Fo","14","13","1",2245.96512609768,2.31950529874155e-72
"169","Quant.14.0","Quant","1","14","1",0.137515177668232,5.27708028406939e-70
"170","Sigma.14.0","Sigma","2","14","1",5.12951798920321,1.13737361451872e-37
"171","Connect.14.0","Connect","3","14","1",0.235863328307785,2.7790769579556e-07
"172","Tau1.14.0","Tau1","4","14","1",1207.00996537502,4.52654739084874e-17
"173","Tau2.14.0","Tau2","5","14","1",3468012.82628171,1.67656660271396e-06
"174","NPQ.14.0","NPQ","6","14","1",0.1746820387494,1.47264569850078e-93
"175","qP.14.0","qP","7","14","1",0.585877853918903,1.05541605681388e-69
"176","ABQ.14.0","ABQ","8","14","1",0.0484206431644667,1.13737361451872e-37
"177","qm.14.0","qm","9","14","1",0.500289581242843,5.27708028406939e-70
"178","nTau1.14.0","nTau1","10","14","1",1.97698503579568,4.52654739084874e-17
"179","nTau2.14.0","nTau2","11","14","1",1.98072025361799,1.67656660271396e-06
"180","nCon.14.0","nCon","12","14","1",0.879448761582702,2.7790769579556e-07
"181","Fm.14.0","Fm","13","14","1",2627.89309932401,1.47264569850078e-93
"182","Fo.14.0","Fo","14","14","1",2266.51791287735,1.05541605681388e-69
"183","Quant.15.0","Quant","1","15","1",0.140934094164353,6.74508659634721e-72
"184","Sigma.15.0","Sigma","2","15","1",5.30957619947166,3.84789643657852e-40
"185","Connect.15.0","Connect","3","15","1",0.219340288116482,1.17488580757531e-07
"186","Tau1.15.0","Tau1","4","15","1",1126.19314795122,7.82897441627113e-18
"187","Tau2.15.0","Tau2","5","15","1",3239680.60028784,4.15421397530684e-07
"188","NPQ.15.0","NPQ","6","15","1",0.160336866422655,8.48666784574871e-96
"189","qP.15.0","qP","7","15","1",0.572363018111538,1.34901731926944e-71
"190","ABQ.15.0","ABQ","8","15","1",0.0150179577112023,3.84789643657852e-40
"191","qm.15.0","qm","9","15","1",0.487865729396511,6.74508659634721e-72
"192","nTau1.15.0","nTau1","10","15","1",1.8446136028574,7.82897441627113e-18
"193","nTau2.15.0","nTau2","11","15","1",1.85031062503981,4.15421397530684e-07
"194","nCon.15.0","nCon","12","15","1",0.817840340561609,1.17488580757531e-07
"195","Fm.15.0","Fm","13","15","1",2660.38157784861,8.48666784574871e-96
"196","Fo.15.0","Fo","14","15","1",2285.44311004298,1.34901731926944e-71
"197","Quant.16.0","Quant","1","16","1",0.0577013924211323,3.58180686687572e-78
"198","Sigma.16.0","Sigma","2","16","1",3.60304436956621,3.5165569934582e-30
"199","Connect.16.0","Connect","3","16","1",0.391922379141439,2.05852897505273e-10
"200","Tau1.16.0","Tau1","4","16","1",899.672028052316,5.71462683290187e-14
"201","Tau2.16.0","Tau2","5","16","1",6100319.31233809,5.66961482415289e-08
"202","NPQ.16.0","NPQ","6","16","1",0.139207181706475,3.20556499923055e-96
"203","qP.16.0","qP","7","16","1",0.381030988149886,7.16361373375144e-78
"204","ABQ.16.0","ABQ","8","16","1",0.331597500767459,3.5165569934582e-30
"205","qm.16.0","qm","9","16","1",0.790321421543739,3.58180686687572e-78
"206","nTau1.16.0","nTau1","10","16","1",1.47359026653169,5.71462683290187e-14
"207","nTau2.16.0","nTau2","11","16","1",3.48413533073349,5.66961482415289e-08
"208","nCon.16.0","nCon","12","16","1",1.46133633170268,2.05852897505273e-10
"209","Fm.16.0","Fm","13","16","1",2709.7255644977,3.20556499923055e-96
"210","Fo.16.0","Fo","14","16","1",2553.37062634704,7.16361373375144e-78
"211","Quant.17.0","Quant","1","17","1",0.0551910953593449,3.03785385507788e-78
"212","Sigma.17.0","Sigma","2","17","1",3.49495841265897,1.6480464873077e-29
"213","Connect.17.0","Connect","3","17","1",0.359995830212912,9.24582155605684e-09
"214","Tau1.17.0","Tau1","4","17","1",1278.4532696382,5.60580191806753e-13
"215","Tau2.17.0","Tau2","5","17","1",9428833.6398975,0.000632980133867808
"216","NPQ.17.0","NPQ","6","17","1",0.207669367976847,5.10056531701814e-96
"217","qP.17.0","qP","7","17","1",0.479816968116405,6.07570771015577e-78
"218","ABQ.17.0","ABQ","8","17","1",0.351648578777758,1.6480464873077e-29
"219","qm.17.0","qm","9","17","1",0.799443480775463,3.03785385507788e-78
"220","nTau1.17.0","nTau1","10","17","1",2.09400340970135,5.60580191806753e-13
"221","nTau2.17.0","nTau2","11","17","1",5.3851824356034,0.000632980133867808
"222","nCon.17.0","nCon","12","17","1",1.34229381619912,9.24582155605684e-09
"223","Fm.17.0","Fm","13","17","1",2556.11254651662,5.10056531701814e-96
"224","Fo.17.0","Fo","14","17","1",2415.0378952126,6.07570771015577e-78
"225","Quant.18.0","Quant","1","18","1",0.063110837417641,8.10350219089495e-82
"226","Sigma.18.0","Sigma","2","18","1",3.64722259293804,2.50303875501906e-34
"227","Connect.18.0","Connect","3","18","1",0.290611390866399,1.62515125660741e-08
"228","Tau1.18.0","Tau1","4","18","1",1248.33137758048,1.52814652895946e-13
"229","Tau2.18.0","Tau2","5","18","1",11679298.8646477,0.00377450020978389
"230","NPQ.18.0","NPQ","6","18","1",0.262801342664971,7.79989780222844e-100
"231","qP.18.0","qP","7","18","1",0.568936687951271,1.62070043817899e-81
"232","ABQ.18.0","ABQ","8","18","1",0.323401977236635,2.50303875501906e-34
"233","qm.18.0","qm","9","18","1",0.770664274817937,8.10350219089495e-82
"234","nTau1.18.0","nTau1","10","18","1",2.04466617839732,1.52814652895946e-13
"235","nTau2.18.0","nTau2","11","18","1",6.6705127599162,0.00377450020978389
"236","nCon.18.0","nCon","12","18","1",1.08358441998143,1.62515125660741e-08
"237","Fm.18.0","Fm","13","18","1",2444.51658327734,7.79989780222844e-100
"238","Fo.18.0","Fo","14","18","1",2290.2410946254,1.62070043817899e-81
"239","Quant.19.0","Quant","1","19","1",0.0659111019719341,9.88372378932833e-78
"240","Sigma.19.0","Sigma","2","19","1",3.47411627491484,2.54240427404836e-30
"241","Connect.19.0","Connect","3","19","1",0.276116957317402,9.95649299455483e-06
"242","Tau1.19.0","Tau1","4","19","1",1023.20277240203,1.83812745991339e-16
"243","Tau2.19.0","Tau2","5","19","1",12378127.0188499,0.000264043406929169
"244","NPQ.19.0","NPQ","6","19","1",0.337489277349104,1.72779210849663e-94
"245","qP.19.0","qP","7","19","1",0.664881696005125,1.97674475786567e-77
"246","ABQ.19.0","ABQ","8","19","1",0.355515013805646,2.54240427404836e-30
"247","qm.19.0","qm","9","19","1",0.760488515336081,9.88372378932833e-78
"248","nTau1.19.0","nTau1","10","19","1",1.67592366894416,1.83812745991339e-16
"249","nTau2.19.0","nTau2","11","19","1",7.06964135261835,0.000264043406929169
"250","nCon.19.0","nCon","12","19","1",1.02953993699222,9.95649299455483e-06
"251","Fm.19.0","Fm","13","19","1",2308.01014692821,1.72779210849663e-94
"252","Fo.19.0","Fo","14","19","1",2155.88665478177,1.97674475786567e-77
"253","Quant.20.0","Quant","1","20","1",0.0697071957271957,1.81687326420789e-79
"254","Sigma.20.0","Sigma","2","20","1",3.5003105118974,7.89278962278048e-33
"255","Connect.20.0","Connect","3","20","1",0.387760940243656,3.99059793184034e-11
"256","Tau1.20.0","Tau1","4","20","1",960.13785709221,2.16023078866327e-14
"257","Tau2.20.0","Tau2","5","20","1",8046818.4459734,5.93056973614648e-05
"258","NPQ.20.0","NPQ","6","20","1",0.393144311861399,1.81638470941571e-95
"259","qP.20.0","qP","7","20","1",0.732392621581707,3.63374652841578e-79
"260","ABQ.20.0","ABQ","8","20","1",0.350655708265996,7.89278962278048e-33
"261","qm.20.0","qm","9","20","1",0.74669405546446,1.81687326420789e-79
"262","nTau1.20.0","nTau1","10","20","1",1.57262842082871,2.16023078866327e-14
"263","nTau2.20.0","nTau2","11","20","1",4.5958585136535,5.93056973614648e-05
"264","nCon.20.0","nCon","12","20","1",1.44581983614861,3.99059793184034e-11
"265","Fm.20.0","Fm","13","20","1",2215.80693202193,1.81638470941571e-95
"266","Fo.20.0","Fo","14","20","1",2061.3492445178,3.63374652841578e-79
"267","Quant.21.0","Quant","1","21","1",0.0653913301566196,9.26885182803976e-80
"268","Sigma.21.0","Sigma","2","21","1",3.78359144932885,3.98013291173252e-32
"269","Connect.21.0","Connect","3","21","1",0.185266414824985,0.00103802634864338
"270","Tau1.21.0","Tau1","4","21","1",766.322106231837,7.90163577187753e-18
"271","Tau2.21.0","Tau2","5","21","1",8872592.34838086,8.13026405689094e-06
"272","NPQ.21.0","NPQ","6","21","1",0.45440911296983,2.69357571407827e-98
"273","qP.21.0","qP","7","21","1",0.787858894210809,1.85377036560795e-79
"274","ABQ.21.0","ABQ","8","21","1",0.29810412489848,3.98013291173252e-32
"275","qm.21.0","qm","9","21","1",0.762377291512596,9.26885182803976e-80
"276","nTau1.21.0","nTau1","10","21","1",1.25517384286803,7.90163577187753e-18
"277","nTau2.21.0","nTau2","11","21","1",5.06749087931614,8.13026405689094e-06
"278","nCon.21.0","nCon","12","21","1",0.69079123172588,0.00103802634864338
"279","Fm.21.0","Fm","13","21","1",2122.46939049085,2.69357571407827e-98
"280","Fo.21.0","Fo","14","21","1",1983.67829382994,1.85377036560795e-79
"281","Quant.22.0","Quant","1","22","1",0.073382542780651,1.18945811469003e-79
"282","Sigma.22.0","Sigma","2","22","1",3.80696310540159,3.89907822474324e-34
"283","Connect.22.0","Connect","3","22","1",0.220244115860648,1.86607948190817e-05
"284","Tau1.22.0","Tau1","4","22","1",867.649361903682,5.40680204435404e-17
"285","Tau2.22.0","Tau2","5","22","1",9263633.01884274,4.45099266806551e-07
"286","NPQ.22.0","NPQ","6","22","1",0.502284387979213,3.18066620487067e-98
"287","qP.22.0","qP","7","22","1",0.844729209917818,2.37891622938006e-79
"288","ABQ.22.0","ABQ","8","22","1",0.293768437705125,3.89907822474324e-34
"289","qm.22.0","qm","9","22","1",0.733338371777013,1.18945811469003e-79
"290","nTau1.22.0","nTau1","10","22","1",1.42113972047306,5.40680204435404e-17
"291","nTau2.22.0","nTau2","11","22","1",5.29082978109369,4.45099266806551e-07
"292","nCon.22.0","nCon","12","22","1",0.821210386240151,1.86607948190817e-05
"293","Fm.22.0","Fm","13","22","1",2054.8298632603,3.18066620487067e-98
"294","Fo.22.0","Fo","14","22","1",1904.04122291264,2.37891622938006e-79
"295","Quant.23.0","Quant","1","23","1",0.181366754182548,2.27877493585997e-70
"296","Sigma.23.0","Sigma","2","23","1",4.80409640904551,2.76519577631434e-43
"297","Connect.23.0","Connect","3","23","1",0.215942007237996,3.09475437534172e-09
"298","Tau1.23.0","Tau1","4","23","1",876.156740110953,6.72069337000996e-20
"299","Tau2.23.0","Tau2","5","23","1",2503046.7587997,9.42851170342531e-11
"300","NPQ.23.0","NPQ","6","23","1",0.498312513509989,1.12764445272415e-93
"301","qP.23.0","qP","7","23","1",1,4.55754987171993e-70
"302","ABQ.23.0","ABQ","8","23","1",0.108789757494245,2.76519577631434e-43
"303","qm.23.0","qm","9","23","1",0.340939245994775,2.27877493585997e-70
"304","nTau1.23.0","nTau1","10","23","1",1.43507412026437,6.72069337000996e-20
"305","nTau2.23.0","nTau2","11","23","1",1.42958969855456,9.42851170342531e-11
"306","nCon.23.0","nCon","12","23","1",0.805169384328028,3.09475437534172e-09
"307","Fm.23.0","Fm","13","23","1",2060.27700876492,1.12764445272415e-93
"308","Fo.23.0","Fo","14","23","1",1686.6112549683,4.55754987171993e-70
"309","Quant.24.0","Quant","1","24","1",0.188299581383308,5.25428874513072e-71
"310","Sigma.24.0","Sigma","2","24","1",5.01734791142553,6.72200656213564e-45
"311","Connect.24.0","Connect","3","24","1",0.228482624398011,1.138608821048e-10
"312","Tau1.24.0","Tau1","4","24","1",820.971761456492,6.81469989449865e-20
"313","Tau2.24.0","Tau2","5","24","1",2106466.23750266,7.14424297415384e-12
"314","NPQ.24.0","NPQ","6","24","1",0.424257711017391,1.36597129275928e-94
"315","qP.24.0","qP","7","24","1",0.948105178874683,1.05085774902614e-70
"316","ABQ.24.0","ABQ","8","24","1",0.0692293684077625,6.72200656213564e-45
"317","qm.24.0","qm","9","24","1",0.315746346982414,5.25428874513072e-71
"318","nTau1.24.0","nTau1","10","24","1",1.34468557325128,6.81469989449865e-20
"319","nTau2.24.0","nTau2","11","24","1",1.20308676731666,7.14424297415384e-12
"320","nCon.24.0","nCon","12","24","1",0.851928795000236,1.138608821048e-10
"321","Fm.24.0","Fm","13","24","1",2167.40186811017,1.36597129275928e-94
"322","Fo.24.0","Fo","14","24","1",1759.28100365563,1.05085774902614e-70
"323","Quant.25.0","Quant","1","25","1",0.197199339544909,8.16924374972892e-70
"324","Sigma.25.0","Sigma","2","25","1",5.24630497931715,1.43576056051168e-44
"325","Connect.25.0","Connect","3","25","1",0.186196789567936,5.21563498718225e-08
"326","Tau1.25.0","Tau1","4","25","1",855.507713921011,5.31867698596916e-19
"327","Tau2.25.0","Tau2","5","25","1",1844915.16662017,1.44996418541775e-12
"328","NPQ.25.0","NPQ","6","25","1",0.389375852807633,2.42052961629715e-94
"329","qP.25.0","qP","7","25","1",0.930684173974402,1.63384874994578e-69
"330","ABQ.25.0","ABQ","8","25","1",0.0267554322863099,1.43576056051168e-44
"331","qm.25.0","qm","9","25","1",0.283405903162454,8.16924374972892e-70
"332","nTau1.25.0","nTau1","10","25","1",1.40125267971928,5.31867698596916e-19
"333","nTau2.25.0","nTau2","11","25","1",1.05370453333921,1.44996418541775e-12
"334","nCon.25.0","nCon","12","25","1",0.694260261529566,5.21563498718225e-08
"335","Fm.25.0","Fm","13","25","1",2221.81695276434,2.42052961629715e-94
"336","Fo.25.0","Fo","14","25","1",1783.67611708953,1.63384874994578e-69
"337","Quant.26.0","Quant","1","26","1",0.203264933275036,8.22891300684629e-69
"338","Sigma.26.0","Sigma","2","26","1",5.06078129974104,1.68945405814005e-44
"339","Connect.26.0","Connect","3","26","1",0.197487808688115,2.18159687969812e-08
"340","Tau1.26.0","Tau1","4","26","1",937.435232265684,3.40846058644751e-19
"341","Tau2.26.0","Tau2","5","26","1",1693676.81780236,1.87497103185242e-13
"342","NPQ.26.0","NPQ","6","26","1",0.373739881511315,1.0599269367218e-92
"343","qP.26.0","qP","7","26","1",0.925919678825811,1.64578260136926e-68
