"","uni","metric","metrix","stage","col","ASnormalized.t10_ahya1.002r","pval"
"263","nTau2.20.0","nTau2","11","20","1",9.60286709367871,0.000256854033470501
"264","nCon.20.0","nCon","12","20","1",1.34639997248009,7.46001290489005e-12
"265","Fm.20.0","Fm","13","20","1",2617.39449161543,7.09211814087541e-98
"266","Fo.20.0","Fo","14","20","1",2477.50406543575,1.02056002456041e-83
"267","Quant.21.0","Quant","1","21","1",0.0489463261209951,3.82526368407567e-81
"268","Sigma.21.0","Sigma","2","21","1",3.93422223519757,6.65583527218857e-30
"269","Connect.21.0","Connect","3","21","1",0.261425138449309,1.73832338594905e-05
"270","Tau1.21.0","Tau1","4","21","1",1397.0422486267,1.14016281028785e-11
"271","Tau2.21.0","Tau2","5","21","1",8477657.64754874,2.78416740218908e-05
"272","NPQ.21.0","NPQ","6","21","1",0.373457106386666,1.07019846083286e-100
"273","qP.21.0","qP","7","21","1",0.665637659734682,7.65052736815133e-81
"274","ABQ.21.0","ABQ","8","21","1",0.127061481691176,6.65583527218857e-30
"275","qm.21.0","qm","9","21","1",0.871692799893387,3.82526368407567e-81
"276","nTau1.21.0","nTau1","10","21","1",2.07082955857842,1.14016281028785e-11
"277","nTau2.21.0","nTau2","11","21","1",9.25359906516168,2.78416740218908e-05
"278","nCon.21.0","nCon","12","21","1",0.806345863077315,1.73832338594905e-05
"279","Fm.21.0","Fm","13","21","1",2545.66534375514,1.07019846083286e-100
"280","Fo.21.0","Fo","14","21","1",2421.06437764478,7.65052736815133e-81
"281","Quant.22.0","Quant","1","22","1",0.053861676295145,2.26090172123532e-79
"282","Sigma.22.0","Sigma","2","22","1",3.58207081751187,6.95730846319309e-30
"283","Connect.22.0","Connect","3","22","1",0.344142825086707,2.8852560568172e-08
"284","Tau1.22.0","Tau1","4","22","1",1210.55728035055,2.10441521042833e-13
"285","Tau2.22.0","Tau2","5","22","1",7989739.15774255,1.60713538178761e-06
"286","NPQ.22.0","NPQ","6","22","1",0.394098417048744,2.61606060155473e-97
"287","qP.22.0","qP","7","22","1",0.69545885233013,4.52180344247064e-79
"288","ABQ.22.0","ABQ","8","22","1",0.205198027721719,6.95730846319309e-30
"289","qm.22.0","qm","9","22","1",0.858807771161512,2.26090172123532e-79
"290","nTau1.22.0","nTau1","10","22","1",1.79440371324952,2.10441521042833e-13
"291","nTau2.22.0","nTau2","11","22","1",8.72102246572196,1.60713538178761e-06
"292","nCon.22.0","nCon","12","22","1",1.06148224674351,2.8852560568172e-08
"293","Fm.22.0","Fm","13","22","1",2507.97369404121,2.61606060155473e-97
"294","Fo.22.0","Fo","14","22","1",2372.89002677603,4.52180344247064e-79
"295","Quant.23.0","Quant","1","23","1",0.197357305507394,1.10881304205236e-72
"296","Sigma.23.0","Sigma","2","23","1",5.08858816777529,1.71154627689464e-47
"297","Connect.23.0","Connect","3","23","1",0.224307694874419,4.39438505150382e-12
"298","Tau1.23.0","Tau1","4","23","1",1626.24848339236,6.84458655784092e-19
"299","Tau2.23.0","Tau2","5","23","1",1869147.53957879,2.76179771845776e-12
"300","NPQ.23.0","NPQ","6","23","1",0.491996735481822,1.85044589062096e-96
"301","qP.23.0","qP","7","23","1",1,2.21762608410472e-72
"302","ABQ.23.0","ABQ","8","23","1",-0.129073130572277,1.71154627689464e-47
"303","qm.23.0","qm","9","23","1",0.482650378546441,1.10881304205236e-72
"304","nTau1.23.0","nTau1","10","23","1",2.41058094865253,6.84458655784092e-19
"305","nTau2.23.0","nTau2","11","23","1",2.04022651585803,2.76179771845776e-12
"306","nCon.23.0","nCon","12","23","1",0.691859944652826,4.39438505150382e-12
"307","Fm.23.0","Fm","13","23","1",2343.4113987747,1.85044589062096e-96
"308","Fo.23.0","Fo","14","23","1",1880.92203941721,2.21762608410472e-72
"309","Quant.24.0","Quant","1","24","1",0.207647838070081,6.37929270780609e-67
"310","Sigma.24.0","Sigma","2","24","1",5.26301376078984,2.10256543022725e-43
"311","Connect.24.0","Connect","3","24","1",0.244144950761132,1.95479339358453e-10
"312","Tau1.24.0","Tau1","4","24","1",1385.18641515736,5.61633887819185e-16
"313","Tau2.24.0","Tau2","5","24","1",1661752.12743808,8.8664783316379e-11
"314","NPQ.24.0","NPQ","6","24","1",0.429184177167475,1.69450448477185e-91
"315","qP.24.0","qP","7","24","1",0.964411179647415,1.27585854156122e-66
"316","ABQ.24.0","ABQ","8","24","1",-0.16777527031391,2.10256543022725e-43
"317","qm.24.0","qm","9","24","1",0.455674923484495,6.37929270780609e-67
"318","nTau1.24.0","nTau1","10","24","1",2.05325570895861,5.61633887819185e-16
"319","nTau2.24.0","nTau2","11","24","1",1.8138486563488,8.8664783316379e-11
"320","nCon.24.0","nCon","12","24","1",0.753046444596706,1.95479339358453e-10
"321","Fm.24.0","Fm","13","24","1",2446.4041882917,1.69450448477185e-91
"322","Fo.24.0","Fo","14","24","1",1938.41364754734,1.27585854156122e-66
"323","Quant.25.0","Quant","1","25","1",0.212653201762019,1.33199811443256e-68
"324","Sigma.25.0","Sigma","2","25","1",5.33625873495701,2.75278900547919e-45
"325","Connect.25.0","Connect","3","25","1",0.226194565991945,1.03646447848632e-10
"326","Tau1.25.0","Tau1","4","25","1",1522.65317266432,2.14135129086559e-17
"327","Tau2.25.0","Tau2","5","25","1",1594909.91889053,8.47082799042364e-12
"328","NPQ.25.0","NPQ","6","25","1",0.393828536481767,1.67899288183316e-93
"329","qP.25.0","qP","7","25","1",0.941746302437218,2.66399622886513e-68
"330","ABQ.25.0","ABQ","8","25","1",-0.184027112584292,2.75278900547919e-45
"331","qm.25.0","qm","9","25","1",0.442553934602911,1.33199811443256e-68
"332","nTau1.25.0","nTau1","10","25","1",2.25702207683128,2.14135129086559e-17
"333","nTau2.25.0","nTau2","11","25","1",1.7408885270013,8.47082799042364e-12
"334","nCon.25.0","nCon","12","25","1",0.697679854431979,1.03646447848632e-10
"335","Fm.25.0","Fm","13","25","1",2508.45930137726,1.67899288183316e-93
"336","Fo.25.0","Fo","14","25","1",1975.02739944967,2.66399622886513e-68
"337","Quant.26.0","Quant","1","26","1",0.219118781136893,3.22309097885614e-68
"338","Sigma.26.0","Sigma","2","26","1",5.34195740996719,4.64226650025717e-46
"339","Connect.26.0","Connect","3","26","1",0.248844521530981,4.40097033609113e-12
"340","Tau1.26.0","Tau1","4","26","1",1556.85012670239,1.61962752452579e-17
"341","Tau2.26.0","Tau2","5","26","1",1546455.99541392,1.52283272582903e-11
"342","NPQ.26.0","NPQ","6","26","1",0.381178440272745,1.15622287721633e-92
