"","uni","metric","metrix","stage","col","ASnormalized.ahya3.002r","pval"
"875","qP.12.2","qP","7","12","3",0.649839382545586,4.74906647581774e-82
"876","ABQ.12.2","ABQ","8","12","3",-0.129126205826636,8.38058368519055e-41
"877","qm.12.2","qm","9","12","3",0.697470148613376,2.37453323790887e-82
"878","nTau1.12.2","nTau1","10","12","3",2.0098355892742,4.81960602562128e-18
"879","nTau2.12.2","nTau2","11","12","3",4.15240094242209,2.26512729325723e-06
"880","nCon.12.2","nCon","12","12","3",0.853766971559583,1.15004947492663e-10
"881","Fm.12.2","Fm","13","12","3",2463.19735791215,1.02186273091641e-108
"882","Fo.12.2","Fo","14","12","3",2181.80790841693,4.74906647581774e-82
"883","Quant.13.2","Quant","1","13","3",0.118699131496963,1.85197898969435e-87
"884","Sigma.13.2","Sigma","2","13","3",3.88771941427996,3.56296852535752e-46
"885","Connect.13.2","Connect","3","13","3",0.227223076566877,1.13867528152422e-09
"886","Tau1.13.2","Tau1","4","13","3",1575.75905203911,5.84135425050218e-20
"887","Tau2.13.2","Tau2","5","13","3",3300533.93961676,1.56139602160483e-09
"888","NPQ.13.2","NPQ","6","13","3",0.268817159743518,7.15983262976246e-113
"889","qP.13.2","qP","7","13","3",0.650771199495602,3.7039579793887e-87
"890","ABQ.13.2","ABQ","8","13","3",-0.0582630903942176,3.56296852535752e-46
"891","qm.13.2","qm","9","13","3",0.685654552139536,1.85197898969435e-87
"892","nTau1.13.2","nTau1","10","13","3",2.08294369500979,5.84135425050218e-20
"893","nTau2.13.2","nTau2","11","13","3",3.37353887051537,1.56139602160483e-09
"894","nCon.13.2","nCon","12","13","3",0.646402204551346,1.13867528152422e-09
"895","Fm.13.2","Fm","13","13","3",2474.10977781151,7.15983262976246e-113
"896","Fo.13.2","Fo","14","13","3",2180.43509595714,3.7039579793887e-87
"897","Quant.14.2","Quant","1","14","3",0.127729951429417,1.10649909306098e-84
"898","Sigma.14.2","Sigma","2","14","3",4.1752331524895,4.17647903287025e-45
"899","Connect.14.2","Connect","3","14","3",0.249316819636818,2.33408691540133e-10
"900","Tau1.14.2","Tau1","4","14","3",1471.61972821359,4.28859192765326e-20
"901","Tau2.14.2","Tau2","5","14","3",3183368.59614116,3.22441308316002e-09
"902","NPQ.14.2","NPQ","6","14","3",0.261489718972597,2.49065759932839e-111
"903","qP.14.2","qP","7","14","3",0.657428410760818,2.21299818612196e-84
"904","ABQ.14.2","ABQ","8","14","3",-0.136526242825135,4.17647903287025e-45
"905","qm.14.2","qm","9","14","3",0.661738647276431,1.10649909306098e-84
"906","nTau1.14.2","nTau1","10","14","3",1.94528537238473,4.28859192765326e-20
"907","nTau2.14.2","nTau2","11","14","3",3.25378193187346,3.22441308316002e-09
"908","nCon.14.2","nCon","12","14","3",0.709254290012822,2.33408691540133e-10
"909","Fm.14.2","Fm","13","14","3",2488.48079692092,2.49065759932839e-111
"910","Fo.14.2","Fo","14","14","3",2170.62726559717,2.21299818612196e-84
"911","Quant.15.2","Quant","1","15","3",0.126933111060162,3.67154876415608e-84
"912","Sigma.15.2","Sigma","2","15","3",4.14199610373624,6.64393064222486e-45
"913","Connect.15.2","Connect","3","15","3",0.269188953539024,2.62724317391684e-11
"914","Tau1.15.2","Tau1","4","15","3",1446.23811245488,2.49136045147769e-18
"915","Tau2.15.2","Tau2","5","15","3",3168821.55930428,9.54581925754398e-08
"916","NPQ.15.2","NPQ","6","15","3",0.265900295428694,1.2973749944862e-110
"917","qP.15.2","qP","7","15","3",0.661220507892071,7.34309752831215e-84
"918","ABQ.15.2","ABQ","8","15","3",-0.127478897021315,6.64393064222486e-45
"919","qm.15.2","qm","9","15","3",0.663848882958762,3.67154876415608e-84
"920","nTau1.15.2","nTau1","10","15","3",1.91173425526098,2.49136045147769e-18
"921","nTau2.15.2","nTau2","11","15","3",3.23891312727461,9.54581925754398e-08
"922","nCon.15.2","nCon","12","15","3",0.765786361304204,2.62724317391684e-11
"923","Fm.15.2","Fm","13","15","3",2479.81057632457,1.2973749944862e-110
"924","Fo.15.2","Fo","14","15","3",2165.0405050318,7.34309752831215e-84
"925","Quant.16.2","Quant","1","16","3",0.047644064399252,3.34309881594312e-92
"926","Sigma.16.2","Sigma","2","16","3",2.78273855145162,6.31136048848918e-30
"927","Connect.16.2","Connect","3","16","3",0.402063149970348,3.19204521629439e-08
"928","Tau1.16.2","Tau1","4","16","3",1466.14265452732,7.94191964922726e-12
"929","Tau2.16.2","Tau2","5","16","3",9377035.18817811,0.000525448399765258
"930","NPQ.16.2","NPQ","6","16","3",0.198321932406179,1.40186278593016e-108
"931","qP.16.2","qP","7","16","3",0.437359906268808,6.68619763188624e-92
"932","ABQ.16.2","ABQ","8","16","3",0.242520052141226,6.31136048848918e-30
"933","qm.16.2","qm","9","16","3",0.873826416650244,3.34309881594312e-92
"934","nTau1.16.2","nTau1","10","16","3",1.93804541010296,7.94191964922726e-12
"935","nTau2.16.2","nTau2","11","16","3",9.58444702470848,0.000525448399765258
"936","nCon.16.2","nCon","12","16","3",1.14378570361976,3.19204521629439e-08
"937","Fm.16.2","Fm","13","16","3",2619.6574194992,1.40186278593016e-108
"938","Fo.16.2","Fo","14","16","3",2494.84629270061,6.68619763188624e-92
"939","Quant.17.2","Quant","1","17","3",0.0530067424787268,8.47152236239875e-93
"940","Sigma.17.2","Sigma","2","17","3",3.11222144755886,4.74119083515159e-33
"941","Connect.17.2","Connect","3","17","3",0.479241385600224,1.9172613277923e-13
"942","Tau1.17.2","Tau1","4","17","3",1326.33799190917,7.33891893347452e-13
"943","Tau2.17.2","Tau2","5","17","3",9116441.22493194,4.70264448902523e-06
"944","NPQ.17.2","NPQ","6","17","3",0.229899555087694,7.53284277904319e-111
"945","qP.17.2","qP","7","17","3",0.490128970723057,1.69430447247975e-92
"946","ABQ.17.2","ABQ","8","17","3",0.152832615700792,4.74119083515159e-33
"947","qm.17.2","qm","9","17","3",0.859624683062436,8.47152236239875e-93
"948","nTau1.17.2","nTau1","10","17","3",1.75324225751653,7.33891893347452e-13
"949","nTau2.17.2","nTau2","11","17","3",9.31808895037379,4.70264448902523e-06
"950","nCon.17.2","nCon","12","17","3",1.36334166777753,1.9172613277923e-13
"951","Fm.17.2","Fm","13","17","3",2552.39781833455,7.53284277904319e-111
"952","Fo.17.2","Fo","14","17","3",2417.10352447483,1.69430447247975e-92
"953","Quant.18.2","Quant","1","18","3",0.0504549267114983,6.76345056075186e-89
"954","Sigma.18.2","Sigma","2","18","3",2.9760907090841,1.48743631430704e-27
"955","Connect.18.2","Connect","3","18","3",0.294576408358177,0.00031465618106631
"956","Tau1.18.2","Tau1","4","18","3",1457.72829723991,2.72504436655216e-10
"957","Tau2.18.2","Tau2","5","18","3",10766157.075035,4.08676771510686e-05
"958","NPQ.18.2","NPQ","6","18","3",0.253122465011186,4.97315069299395e-107
"959","qP.18.2","qP","7","18","3",0.516194428326644,1.35269011215037e-88
"960","ABQ.18.2","ABQ","8","18","3",0.189888308420483,1.48743631430704e-27
"961","qm.18.2","qm","9","18","3",0.866382539333924,6.76345056075186e-89
"962","nTau1.18.2","nTau1","10","18","3",1.92692274992425,2.72504436655216e-10
"963","nTau2.18.2","nTau2","11","18","3",11.0042950756391,4.08676771510686e-05
"964","nCon.18.2","nCon","12","18","3",0.838008368905698,0.00031465618106631
"965","Fm.18.2","Fm","13","18","3",2505.09669152603,4.97315069299395e-107
"966","Fo.18.2","Fo","14","18","3",2378.70222154987,1.35269011215037e-88
"967","Quant.19.2","Quant","1","19","3",0.0436727398790076,5.99543247162496e-96
"968","Sigma.19.2","Sigma","2","19","3",2.72597008558374,5.97198500306875e-35
"969","Connect.19.2","Connect","3","19","3",0.39310699034089,1.97600443412532e-12
"970","Tau1.19.2","Tau1","4","19","3",1109.04842387573,5.04059162022047e-13
"971","Tau2.19.2","Tau2","5","19","3",9998623.91268765,1.07057672884565e-06
"972","NPQ.19.2","NPQ","6","19","3",0.28865508839165,3.92179381645641e-115
"973","qP.19.2","qP","7","19","3",0.54949964930055,1.19908649432499e-95
"974","ABQ.19.2","ABQ","8","19","3",0.257972806243187,5.97198500306875e-35
"975","qm.19.2","qm","9","19","3",0.884343492631945,5.99543247162496e-96
"976","nTau1.19.2","nTau1","10","19","3",1.46601437509315,5.04059162022047e-13
"977","nTau2.19.2","nTau2","11","19","3",10.2197847494435,1.07057672884565e-06
"978","nCon.19.2","nCon","12","19","3",1.1183072996818,1.97600443412532e-12
"979","Fm.19.2","Fm","13","19","3",2436.02261726561,3.92179381645641e-115
"980","Fo.19.2","Fo","14","19","3",2329.63483516239,1.19908649432499e-95
"981","Quant.20.2","Quant","1","20","3",0.0450754758491058,3.42332890179495e-93
"982","Sigma.20.2","Sigma","2","20","3",2.88485080345991,2.06615761049974e-31
"983","Connect.20.2","Connect","3","20","3",0.378801840711996,6.68210594763991e-09
"984","Tau1.20.2","Tau1","4","20","3",1452.26996278899,1.28935646954676e-11
"985","Tau2.20.2","Tau2","5","20","3",9183337.78923106,2.81652897888195e-05
"986","NPQ.20.2","NPQ","6","20","3",0.312922303715914,6.17611799381155e-112
"987","qP.20.2","qP","7","20","3",0.581003448240457,6.84665780358989e-93
"988","ABQ.20.2","ABQ","8","20","3",0.21472441776996,2.06615761049974e-31
"989","qm.20.2","qm","9","20","3",0.880628691510912,3.42332890179495e-93
"990","nTau1.20.2","nTau1","10","20","3",1.91970755841696,1.28935646954676e-11
"991","nTau2.20.2","nTau2","11","20","3",9.38646520830532,2.81652897888195e-05
"992","nCon.20.2","nCon","12","20","3",1.07761213616116,6.68210594763991e-09
"993","Fm.20.2","Fm","13","20","3",2390.99673475859,6.17611799381155e-112
"994","Fo.20.2","Fo","14","20","3",2283.22141918568,6.84665780358989e-93
"995","Quant.21.2","Quant","1","21","3",0.0454321027344595,6.89251228360529e-92
"996","Sigma.21.2","Sigma","2","21","3",2.83333588477983,1.69471177179953e-30
"997","Connect.21.2","Connect","3","21","3",0.517658026966945,3.92779004178566e-14
"998","Tau1.21.2","Tau1","4","21","3",1097.14448757536,2.54820097318296e-13
"999","Tau2.21.2","Tau2","5","21","3",8756582.58517122,1.24443573811161e-05
"1000","NPQ.21.2","NPQ","6","21","3",0.357861966829606,9.22918460783658e-110
"1001","qP.21.2","qP","7","21","3",0.632854124284584,1.37850245672106e-91
"1002","ABQ.21.2","ABQ","8","21","3",0.228747121374427,1.69471177179953e-30
"1003","qm.21.2","qm","9","21","3",0.879684252941044,6.89251228360529e-92
"1004","nTau1.21.2","nTau1","10","21","3",1.45027895600698,2.54820097318296e-13
"1005","nTau2.21.2","nTau2","11","21","3",8.95027055149239,1.24443573811161e-05
"1006","nCon.21.2","nCon","12","21","3",1.47262899037743,3.92779004178566e-14
"1007","Fm.21.2","Fm","13","21","3",2311.86454725291,9.22918460783658e-110
"1008","Fo.21.2","Fo","14","21","3",2206.83167963396,1.37850245672106e-91
"1009","Quant.22.2","Quant","1","22","3",0.0500233266407292,5.19833750913754e-88
"1010","Sigma.22.2","Sigma","2","22","3",3.04720135554088,1.10473974311144e-27
"1011","Connect.22.2","Connect","3","22","3",0.417518315576428,7.97731747004979e-08
"1012","Tau1.22.2","Tau1","4","22","3",1705.23727076265,2.32251535554751e-08
"1013","Tau2.22.2","Tau2","5","22","3",17131911.0861286,0.0239396900189117
"1014","NPQ.22.2","NPQ","6","22","3",0.380955464434262,1.15346558551475e-106
"1015","qP.22.2","qP","7","22","3",0.664987725015202,1.03966750182751e-87
"1016","ABQ.22.2","ABQ","8","22","3",0.170531517340638,1.10473974311144e-27
"1017","qm.22.2","qm","9","22","3",0.867525525940746,5.19833750913754e-88
"1018","nTau1.22.2","nTau1","10","22","3",2.25409666346794,2.32251535554751e-08
"1019","nTau2.22.2","nTau2","11","22","3",17.5108540110873,0.0239396900189117
"1020","nCon.22.2","nCon","12","22","3",1.1877524224514,7.97731747004979e-08
"1021","Fm.22.2","Fm","13","22","3",2273.20360578211,1.15346558551475e-106
"1022","Fo.22.2","Fo","14","22","3",2159.49039928919,1.03966750182751e-87
"1023","Quant.23.2","Quant","1","23","3",0.202273499864863,5.1784116725434e-79
"1024","Sigma.23.2","Sigma","2","23","3",4.3464792541071,1.75488300879496e-50
"1025","Connect.23.2","Connect","3","23","3",0.239627182466015,1.38401382317018e-12
"1026","Tau1.23.2","Tau1","4","23","3",1435.77550675915,8.99169660347378e-20
"1027","Tau2.23.2","Tau2","5","23","3",1660988.73981879,1.15551294022525e-13
"1028","NPQ.23.2","NPQ","6","23","3",0.503195896245897,1.99390760711788e-107
"1029","qP.23.2","qP","7","23","3",1,1.03568233450868e-78
"1030","ABQ.23.2","ABQ","8","23","3",-0.183140571022316,1.75488300879496e-50
"1031","qm.23.2","qm","9","23","3",0.464328398165651,5.1784116725434e-79
"1032","nTau1.23.2","nTau1","10","23","3",1.89790408335806,8.99169660347378e-20
"1033","nTau2.23.2","nTau2","11","23","3",1.69772836146556,1.15551294022525e-13
"1034","nCon.23.2","nCon","12","23","3",0.681689295633097,1.38401382317018e-12
"1035","Fm.23.2","Fm","13","23","3",2088.34586963438,1.99390760711788e-107
"1036","Fo.23.2","Fo","14","23","3",1665.9288416551,1.03568233450868e-78
"1037","Quant.24.2","Quant","1","24","3",0.210561045307099,2.0715505705929e-78
"1038","Sigma.24.2","Sigma","2","24","3",4.57540747243402,2.147103269439e-51
"1039","Connect.24.2","Connect","3","24","3",0.275975720406432,1.84171423927907e-15
"1040","Tau1.24.2","Tau1","4","24","3",1541.40733149426,5.21127485231009e-20
"1041","Tau2.24.2","Tau2","5","24","3",1879429.62373293,4.31434657565558e-12
"1042","NPQ.24.2","NPQ","6","24","3",0.450330909844582,1.75504656397852e-107
"1043","qP.24.2","qP","7","24","3",0.970958718038144,4.1431011411858e-78
"1044","ABQ.24.2","ABQ","8","24","3",-0.245456355159213,2.147103269439e-51
"1045","qm.24.2","qm","9","24","3",0.442380872932325,2.0715505705929e-78
"1046","nTau1.24.2","nTau1","10","24","3",2.03753529349748,5.21127485231009e-20
"1047","nTau2.24.2","nTau2","11","24","3",1.92100096713361,4.31434657565558e-12
"1048","nCon.24.2","nCon","12","24","3",0.785093295842505,1.84171423927907e-15
"1049","Fm.24.2","Fm","13","24","3",2164.46668816627,1.75504656397852e-107
"1050","Fo.24.2","Fo","14","24","3",1708.71431977358,4.1431011411858e-78
"1051","Quant.25.2","Quant","1","25","3",0.215711723999844,7.68217045414066e-75
"1052","Sigma.25.2","Sigma","2","25","3",4.60276198448622,1.50791220730014e-48
"1053","Connect.25.2","Connect","3","25","3",0.245485619417958,2.47636525969696e-11
"1054","Tau1.25.2","Tau1","4","25","3",1503.14951483769,1.77877827679842e-19
"1055","Tau2.25.2","Tau2","5","25","3",1604966.44447084,5.65765183476894e-12
"1056","NPQ.25.2","NPQ","6","25","3",0.427761905550028,3.29699604045315e-104
"1057","qP.25.2","qP","7","25","3",0.960312023379365,1.53643409082813e-74
"1058","ABQ.25.2","ABQ","8","25","3",-0.252902435335229,1.50791220730014e-48
"1059","qm.25.2","qm","9","25","3",0.428740567564986,7.68217045414066e-75
"1060","nTau1.25.2","nTau1","10","25","3",1.98696355292171,1.77877827679842e-19
"1061","nTau2.25.2","nTau2","11","25","3",1.64046690182617,5.65765183476894e-12
"1062","nCon.25.2","nCon","12","25","3",0.698355325413952,2.47636525969696e-11
"1063","Fm.25.2","Fm","13","25","3",2198.68097683075,3.29699604045315e-104
"1064","Fo.25.2","Fo","14","25","3",1724.39971279293,1.53643409082813e-74
"1065","Quant.26.2","Quant","1","26","3",0.219484544316208,3.30140759702542e-78
"1066","Sigma.26.2","Sigma","2","26","3",4.66351959462137,6.20047727095858e-52
"1067","Connect.26.2","Connect","3","26","3",0.226699900149372,2.50654919800729e-12
"1068","Tau1.26.2","Tau1","4","26","3",1551.80250884179,2.03413478539038e-19
"1069","Tau2.26.2","Tau2","5","26","3",1578662.37302404,1.68807777890979e-11
"1070","NPQ.26.2","NPQ","6","26","3",0.418920332860772,8.90290584319438e-108
"1071","qP.26.2","qP","7","26","3",0.958684238147414,6.60281519405085e-78
"1072","ABQ.26.2","ABQ","8","26","3",-0.269441061047368,6.20047727095858e-52
"1073","qm.26.2","qm","9","26","3",0.418749181132013,3.30140759702542e-78
"1074","nTau1.26.2","nTau1","10","26","3",2.05127633410044,2.03413478539038e-19
"1075","nTau2.26.2","nTau2","11","26","3",1.6135810072703,1.68807777890979e-11
"1076","nCon.26.2","nCon","12","26","3",0.644913876892227,2.50654919800729e-12
"1077","Fm.26.2","Fm","13","26","3",2212.38139201751,8.90290584319438e-108
"1078","Fo.26.2","Fo","14","26","3",1726.79787033689,6.60281519405085e-78
"1079","Quant.27.2","Quant","1","27","3",0.22520302000441,2.53015451727626e-74
"1080","Sigma.27.2","Sigma","2","27","3",4.68000172010964,3.05646783786077e-49
"1081","Connect.27.2","Connect","3","27","3",0.248844779111276,6.46571380832664e-12
"1082","Tau1.27.2","Tau1","4","27","3",1514.02541015432,7.62672684119747e-18
"1083","Tau2.27.2","Tau2","5","27","3",1437704.42753552,2.37218594645638e-11
"1084","NPQ.27.2","NPQ","6","27","3",0.407846657067252,4.22542854886263e-104
"1085","qP.27.2","qP","7","27","3",0.958119856311347,5.06030903455252e-74
"1086","ABQ.27.2","ABQ","8","27","3",-0.273927605264375,3.05646783786077e-49
"1087","qm.27.2","qm","9","27","3",0.403605205109469,2.53015451727626e-74
"1088","nTau1.27.2","nTau1","10","27","3",2.00134003868458,7.62672684119747e-18
"1089","nTau2.27.2","nTau2","11","27","3",1.46950519501893,2.37218594645638e-11
"1090","nCon.27.2","nCon","12","27","3",0.70791143328824,6.46571380832664e-12
"1091","Fm.27.2","Fm","13","27","3",2229.78328315661,4.22542854886263e-104
"1092","Fo.27.2","Fo","14","27","3",1727.62935383439,5.06030903455252e-74
"1093","Quant.1.3","Quant","1","1","4",0.369737344762829,1.49856339564611e-71
"1094","Sigma.1.3","Sigma","2","1","4",3.44969199832282,5.1342154925651e-60
