"","uni","metric","metrix","stage","col","ASnormalized.aglo2.005r","pval"
"104","NPQ.9.0","NPQ","6","9","1",0.287004014317252,2.41523171157664e-100
"105","qP.9.0","qP","7","9","1",0.537294722672661,5.39095414042631e-80
"106","ABQ.9.0","ABQ","8","9","1",0.0394013358237069,2.20929760025358e-31
"107","qm.9.0","qm","9","9","1",0.850285089937529,2.69547707021316e-80
"108","nTau1.9.0","nTau1","10","9","1",2.72269930627674,5.61997292466906e-15
"109","nTau2.9.0","nTau2","11","9","1",11.7228521886074,0.000418073071133972
"110","nCon.9.0","nCon","12","9","1",0.722189935968174,4.63593330196185e-06
"111","Fm.9.0","Fm","13","9","1",2637.31355885127,2.41523171157664e-100
"112","Fo.9.0","Fo","14","9","1",2487.95403841488,5.39095414042631e-80
"113","Quant.10.0","Quant","1","10","1",0.102403605541424,4.09015203224712e-73
"114","Sigma.10.0","Sigma","2","10","1",4.93465707625894,6.67906434237034e-35
"115","Connect.10.0","Connect","3","10","1",0.221960372243055,1.13077518068087e-05
"116","Tau1.10.0","Tau1","4","10","1",1698.50254623154,2.8515325659111e-18
"117","Tau2.10.0","Tau2","5","10","1",4951953.48208278,2.35889022213954e-06
"118","NPQ.10.0","NPQ","6","10","1",0.310901154457098,3.59885045102784e-96
"119","qP.10.0","qP","7","10","1",0.634443191287204,8.18030406449424e-73
"120","ABQ.10.0","ABQ","8","10","1",-0.178202830927647,6.67906434237034e-35
"121","qm.10.0","qm","9","10","1",0.729286970600227,4.09015203224712e-73
"122","nTau1.10.0","nTau1","10","10","1",2.90223004924577,2.8515325659111e-18
"123","nTau2.10.0","nTau2","11","10","1",5.80403368597082,2.35889022213954e-06
"124","nCon.10.0","nCon","12","10","1",0.608804900575737,1.13077518068087e-05
"125","Fm.10.0","Fm","13","10","1",2589.23651544163,3.59885045102784e-96
"126","Fo.10.0","Fo","14","10","1",2324.08936066089,8.18030406449424e-73
"127","Quant.11.0","Quant","1","11","1",0.113930752843124,1.52101672363693e-75
"128","Sigma.11.0","Sigma","2","11","1",4.58272522450739,9.1135082819848e-40
"129","Connect.11.0","Connect","3","11","1",0.281718982133777,7.8099994504658e-11
"130","Tau1.11.0","Tau1","4","11","1",1560.11414491777,3.84349679913596e-19
"131","Tau2.11.0","Tau2","5","11","1",3950328.58115912,1.15596177897567e-07
"132","NPQ.11.0","NPQ","6","11","1",0.282356763777711,1.94156835038336e-97
"133","qP.11.0","qP","7","11","1",0.621861693129012,3.04203344727386e-75
"134","ABQ.11.0","ABQ","8","11","1",-0.0941752890702436,9.1135082819848e-40
"135","qm.11.0","qm","9","11","1",0.698813932567224,1.52101672363693e-75
"136","nTau1.11.0","nTau1","10","11","1",2.66576588988904,3.84349679913596e-19
"137","nTau2.11.0","nTau2","11","11","1",4.63005968021683,1.15596177897567e-07
"138","nCon.11.0","nCon","12","11","1",0.772714044290934,7.8099994504658e-11
"139","Fm.11.0","Fm","13","11","1",2646.87116185654,1.94156835038336e-97
"140","Fo.11.0","Fo","14","11","1",2345.31113770747,3.04203344727386e-75
"141","Quant.12.0","Quant","1","12","1",0.124739023550379,2.41933428304452e-76
"142","Sigma.12.0","Sigma","2","12","1",4.86257999059693,1.42022608732654e-41
"143","Connect.12.0","Connect","3","12","1",0.208204307208115,4.10531586258823e-08
"144","Tau1.12.0","Tau1","4","12","1",1628.08391653858,7.00146979360369e-20
"145","Tau2.12.0","Tau2","5","12","1",3998091.77586748,3.74614176674776e-07
"146","NPQ.12.0","NPQ","6","12","1",0.280777646959827,2.52453447410278e-99
"147","qP.12.0","qP","7","12","1",0.637128823646879,4.83866856608904e-76
"148","ABQ.12.0","ABQ","8","12","1",-0.160993645961064,1.42022608732654e-41
"149","qm.12.0","qm","9","12","1",0.670241308680946,2.41933428304452e-76
"150","nTau1.12.0","nTau1","10","12","1",2.78190578857565,7.00146979360369e-20
"151","nTau2.12.0","nTau2","11","12","1",4.68604146438341,3.74614176674776e-07
"152","nCon.12.0","nCon","12","12","1",0.571074022215435,4.10531586258823e-08
"153","Fm.12.0","Fm","13","12","1",2650.13458449386,2.52453447410278e-99
"154","Fo.12.0","Fo","14","12","1",2319.559384147,4.83866856608904e-76
"155","Quant.13.0","Quant","1","13","1",0.131828689568554,2.53359424719462e-75
"156","Sigma.13.0","Sigma","2","13","1",4.85393503787235,3.10744081063478e-42
"157","Connect.13.0","Connect","3","13","1",0.253854731618472,1.03613796776698e-10
"158","Tau1.13.0","Tau1","4","13","1",1524.18966947027,7.11410443184378e-20
"159","Tau2.13.0","Tau2","5","13","1",3135651.95987436,3.6648751236677e-09
"160","NPQ.13.0","NPQ","6","13","1",0.269141992460455,5.25840611831364e-98
"161","qP.13.0","qP","7","13","1",0.635762174095383,5.06718849438924e-75
"162","ABQ.13.0","ABQ","8","13","1",-0.15892956985285,3.10744081063478e-42
"163","qm.13.0","qm","9","13","1",0.651499146673415,2.53359424719462e-75
"164","nTau1.13.0","nTau1","10","13","1",2.60438176516196,7.11410443184378e-20
"165","nTau2.13.0","nTau2","11","13","1",3.67520205277384,3.6648751236677e-09
"166","nCon.13.0","nCon","12","13","1",0.69628647258903,1.03613796776698e-10
"167","Fm.13.0","Fm","13","13","1",2674.43135395322,5.25840611831364e-98
"168","Fo.13.0","Fo","14","13","1",2321.86457322051,5.06718849438924e-75
"169","Quant.14.0","Quant","1","14","1",0.135835659252837,6.33907483404222e-72
"170","Sigma.14.0","Sigma","2","14","1",4.65893605043295,2.75460646215542e-39
"171","Connect.14.0","Connect","3","14","1",0.237386178481857,3.33787763375007e-08
"172","Tau1.14.0","Tau1","4","14","1",1611.50350523607,9.81323594204613e-20
"173","Tau2.14.0","Tau2","5","14","1",3685894.66621549,6.79636757796017e-07
"174","NPQ.14.0","NPQ","6","14","1",0.271880993095516,1.90818446923014e-94
"175","qP.14.0","qP","7","14","1",0.645066149197622,1.26781496680844e-71
"176","ABQ.14.0","ABQ","8","14","1",-0.112371449302902,2.75460646215542e-39
"177","qm.14.0","qm","9","14","1",0.640906366309774,6.33907483404222e-72
"178","nTau1.14.0","nTau1","10","14","1",2.75357485199993,9.81323594204613e-20
"179","nTau2.14.0","nTau2","11","14","1",4.32012475138539,6.79636757796017e-07
"180","nCon.14.0","nCon","12","14","1",0.651115635319104,3.33787763375007e-08
"181","Fm.14.0","Fm","13","14","1",2668.67195569452,1.90818446923014e-94
"182","Fo.14.0","Fo","14","14","1",2306.1711412632,1.26781496680844e-71
"183","Quant.15.0","Quant","1","15","1",0.141066946211698,2.79848529950646e-72
"184","Sigma.15.0","Sigma","2","15","1",4.93025836599033,1.68650405187805e-40
"185","Connect.15.0","Connect","3","15","1",0.206552707661878,3.61504384833907e-07
"186","Tau1.15.0","Tau1","4","15","1",1544.25953577581,9.33725431894113e-19
"187","Tau2.15.0","Tau2","5","15","1",2912595.31446453,2.99466150989687e-08
"188","NPQ.15.0","NPQ","6","15","1",0.264660101607846,1.79568836752596e-95
"189","qP.15.0","qP","7","15","1",0.6455835021175,5.59697059901292e-72
"190","ABQ.15.0","ABQ","8","15","1",-0.177152591202614,1.68650405187805e-40
"191","qm.15.0","qm","9","15","1",0.627076994455088,2.79848529950646e-72
"192","nTau1.15.0","nTau1","10","15","1",2.63867513093025,9.33725431894113e-19
"193","nTau2.15.0","nTau2","11","15","1",3.41376415992558,2.99466150989687e-08
"194","nCon.15.0","nCon","12","15","1",0.566543925751025,3.61504384833907e-07
"195","Fm.15.0","Fm","13","15","1",2683.90940217027,1.79568836752596e-95
"196","Fo.15.0","Fo","14","15","1",2305.29849889724,5.59697059901292e-72
"197","Quant.16.0","Quant","1","16","1",0.0540175835602314,3.44166067050805e-80
"198","Sigma.16.0","Sigma","2","16","1",3.49256469002921,4.67513526356783e-31
"199","Connect.16.0","Connect","3","16","1",0.397409709766848,2.76810692579771e-11
"200","Tau1.16.0","Tau1","4","16","1",1701.84018486621,5.28889515132236e-13
"201","Tau2.16.0","Tau2","5","16","1",11122106.7953108,5.16668929583658e-05
"202","NPQ.16.0","NPQ","6","16","1",0.244751104537982,3.77244842916016e-98
"203","qP.16.0","qP","7","16","1",0.482997451953108,6.8833213410161e-80
"204","ABQ.16.0","ABQ","8","16","1",0.166112347545338,4.67513526356783e-31
"205","qm.16.0","qm","9","16","1",0.857199718612152,3.44166067050805e-80
"206","nTau1.16.0","nTau1","10","16","1",2.90793306992157,5.28889515132236e-13
"207","nTau2.16.0","nTau2","11","16","1",13.0358822498062,5.16668929583658e-05
"208","nCon.16.0","nCon","12","16","1",1.09003682232746,2.76810692579771e-11
"209","Fm.16.0","Fm","13","16","1",2726.83681491068,3.77244842916016e-98
"210","Fo.16.0","Fo","14","16","1",2579.53967940613,6.8833213410161e-80
"211","Quant.17.0","Quant","1","17","1",0.0539857094623762,7.0985347564594e-78
"212","Sigma.17.0","Sigma","2","17","1",3.53755196211912,2.06651069973617e-26
"213","Connect.17.0","Connect","3","17","1",0.261336323997274,0.000682240353974114
"214","Tau1.17.0","Tau1","4","17","1",1259.86278471421,8.67965452756541e-08
"215","Tau2.17.0","Tau2","5","17","1",7076424.11505705,9.53324296474039e-05
"216","NPQ.17.0","NPQ","6","17","1",0.304190649992895,1.08732885550019e-94
"217","qP.17.0","qP","7","17","1",0.552647380005528,1.41970695129188e-77
"218","ABQ.17.0","ABQ","8","17","1",0.155371149015646,2.06651069973617e-26
"219","qm.17.0","qm","9","17","1",0.857283980621718,7.0985347564594e-78
"220","nTau1.17.0","nTau1","10","17","1",2.15272661194208,8.67965452756541e-08
"221","nTau2.17.0","nTau2","11","17","1",8.29406093748939,9.53324296474039e-05
"222","nCon.17.0","nCon","12","17","1",0.716807388364647,0.000682240353974114
"223","Fm.17.0","Fm","13","17","1",2602.5590179422,1.08732885550019e-94
"224","Fo.17.0","Fo","14","17","1",2462.05802294088,1.41970695129188e-77
"225","Quant.18.0","Quant","1","18","1",0.0495248900234406,1.22055831749824e-83
"226","Sigma.18.0","Sigma","2","18","1",3.61821375623667,3.2638454055442e-32
"227","Connect.18.0","Connect","3","18","1",0.379226842772896,4.58649808728818e-11
"228","Tau1.18.0","Tau1","4","18","1",1200.02550463234,1.19871913447208e-11
"229","Tau2.18.0","Tau2","5","18","1",6903182.34465384,2.79514736260401e-06
"230","NPQ.18.0","NPQ","6","18","1",0.345197661925765,1.52078173660997e-101
"231","qP.18.0","qP","7","18","1",0.59047037891524,2.44111663499647e-83
"232","ABQ.18.0","ABQ","8","18","1",0.13611227191267,3.2638454055442e-32
"233","qm.18.0","qm","9","18","1",0.869076553134521,1.22055831749824e-83
"234","nTau1.18.0","nTau1","10","18","1",2.05048269555584,1.19871913447208e-11
"235","nTau2.18.0","nTau2","11","18","1",8.09100954072737,2.79514736260401e-06
"236","nCon.18.0","nCon","12","18","1",1.04016387239244,4.58649808728818e-11
"237","Fm.18.0","Fm","13","18","1",2523.22259644413,1.52078173660997e-101
"238","Fo.18.0","Fo","14","18","1",2398.26027485057,2.44111663499647e-83
"239","Quant.19.0","Quant","1","19","1",0.0516143914718706,3.23067686349059e-77
"240","Sigma.19.0","Sigma","2","19","1",3.6326204202362,8.92736707282518e-27
"241","Connect.19.0","Connect","3","19","1",0.298641981147891,2.96147483844598e-05
"242","Tau1.19.0","Tau1","4","19","1",1368.10295713135,7.5856262165554e-16
"243","Tau2.19.0","Tau2","5","19","1",10171135.4025857,8.21723791364796e-06
"244","NPQ.19.0","NPQ","6","19","1",0.376875986668848,1.13638742243678e-95
"245","qP.19.0","qP","7","19","1",0.626236718598398,6.46135372698117e-77
"246","ABQ.19.0","ABQ","8","19","1",0.132672524824644,8.92736707282518e-27
"247","qm.19.0","qm","9","19","1",0.863552770411745,3.23067686349059e-77
"248","nTau1.19.0","nTau1","10","19","1",2.33767651479713,7.5856262165554e-16
"249","nTau2.19.0","nTau2","11","19","1",11.9212776765319,8.21723791364796e-06
"250","nCon.19.0","nCon","12","19","1",0.819131360265469,2.96147483844598e-05
"251","Fm.19.0","Fm","13","19","1",2465.16982656278,1.13638742243678e-95
"252","Fo.19.0","Fo","14","19","1",2337.93158608993,6.46135372698117e-77
"253","Quant.20.0","Quant","1","20","1",0.0562640751798884,4.33144241450553e-81
"254","Sigma.20.0","Sigma","2","20","1",3.60177771952127,9.5238712244072e-30
"255","Connect.20.0","Connect","3","20","1",0.271277712948871,3.8679347168258e-05
"256","Tau1.20.0","Tau1","4","20","1",1403.89826115011,2.29545885538039e-09
"257","Tau2.20.0","Tau2","5","20","1",7412752.39840249,6.07544259180336e-05
"258","NPQ.20.0","NPQ","6","20","1",0.417069571114424,9.57550284412836e-98
"259","qP.20.0","qP","7","20","1",0.672153530626605,8.66288482901105e-81
"260","ABQ.20.0","ABQ","8","20","1",0.140036553719502,9.5238712244072e-30
"261","qm.20.0","qm","9","20","1",0.851260918423788,4.33144241450553e-81
"262","nTau1.20.0","nTau1","10","20","1",2.39883992439909,2.29545885538039e-09
"263","nTau2.20.0","nTau2","11","20","1",8.68826106338811,6.07544259180336e-05
"264","nCon.20.0","nCon","12","20","1",0.744075167072616,3.8679347168258e-05
"265","Fm.20.0","Fm","13","20","1",2395.2480572888,9.57550284412836e-98
"266","Fo.20.0","Fo","14","20","1",2260.48164051902,8.66288482901105e-81
"267","Quant.21.0","Quant","1","21","1",0.0576435556869212,1.54553832165316e-79
"268","Sigma.21.0","Sigma","2","21","1",3.32557282646767,7.40615772853548e-30
"269","Connect.21.0","Connect","3","21","1",0.286845019557623,6.55723725179693e-06
"270","Tau1.21.0","Tau1","4","21","1",1298.66644702017,2.08595035204232e-14
"271","Tau2.21.0","Tau2","5","21","1",10481010.2344747,7.68641946020763e-05
"272","NPQ.21.0","NPQ","6","21","1",0.459566048207577,6.02542333018976e-96
"273","qP.21.0","qP","7","21","1",0.713074831511861,3.09107664330632e-79
"274","ABQ.21.0","ABQ","8","21","1",0.205983463886264,7.40615772853548e-30
"275","qm.21.0","qm","9","21","1",0.847614139142118,1.54553832165316e-79
"276","nTau1.21.0","nTau1","10","21","1",2.21903040113276,2.08595035204232e-14
"277","nTau2.21.0","nTau2","11","21","1",12.2844725185727,7.68641946020763e-05
"278","nCon.21.0","nCon","12","21","1",0.786774016675349,6.55723725179693e-06
"279","Fm.21.0","Fm","13","21","1",2325.50842178276,6.02542333018976e-96
"280","Fo.21.0","Fo","14","21","1",2191.45784757132,3.09107664330632e-79
"281","Quant.22.0","Quant","1","22","1",0.0575376989030745,2.37515350427926e-79
"282","Sigma.22.0","Sigma","2","22","1",3.55608991328629,7.04646512301508e-31
"283","Connect.22.0","Connect","3","22","1",0.345734152353253,6.86710768540936e-09
"284","Tau1.22.0","Tau1","4","22","1",1328.38425059068,3.29788642648322e-12
"285","Tau2.22.0","Tau2","5","22","1",14085933.2421575,0.00706024155064298
"286","NPQ.22.0","NPQ","6","22","1",0.504314953173421,1.83432434391653e-97
"287","qP.22.0","qP","7","22","1",0.751581259527317,4.75030700855853e-79
"288","ABQ.22.0","ABQ","8","22","1",0.150945012364765,7.04646512301508e-31
"289","qm.22.0","qm","9","22","1",0.847893980955169,2.37515350427926e-79
"290","nTau1.22.0","nTau1","10","22","1",2.26980919019684,3.29788642648322e-12
"291","nTau2.22.0","nTau2","11","22","1",16.5096928579047,0.00706024155064298
"292","nCon.22.0","nCon","12","22","1",0.94829831163993,6.86710768540936e-09
"293","Fm.22.0","Fm","13","22","1",2256.33144847401,1.83432434391653e-97
"294","Fo.22.0","Fo","14","22","1",2126.50732896618,4.75030700855853e-79
"295","Quant.23.0","Quant","1","23","1",0.210704389782196,1.58357861972407e-67
"296","Sigma.23.0","Sigma","2","23","1",4.47506696120827,5.8472619852972e-44
"297","Connect.23.0","Connect","3","23","1",0.250968168447578,2.55617467516181e-11
"298","Tau1.23.0","Tau1","4","23","1",1323.00346915426,8.86246943845606e-17
"299","Tau2.23.0","Tau2","5","23","1",1620377.97528384,3.58427714648774e-12
"300","NPQ.23.0","NPQ","6","23","1",0.569002442482782,2.08455322050213e-90
"301","qP.23.0","qP","7","23","1",1,3.16715723944814e-67
"302","ABQ.23.0","ABQ","8","23","1",-0.0684707125147552,5.8472619852972e-44
"303","qm.23.0","qm","9","23","1",0.442984225367976,1.58357861972407e-67
"304","nTau1.23.0","nTau1","10","23","1",2.26061505292113,8.86246943845606e-17
"305","nTau2.23.0","nTau2","11","23","1",1.89919561776597,3.58427714648774e-12
"306","nCon.23.0","nCon","12","23","1",0.688369051175005,2.55617467516181e-11
"307","Fm.23.0","Fm","13","23","1",2163.30647126583,2.08455322050213e-90
"308","Fo.23.0","Fo","14","23","1",1707.48830132589,3.16715723944814e-67
"309","Quant.24.0","Quant","1","24","1",0.224846180644189,1.36825859848462e-66
"310","Sigma.24.0","Sigma","2","24","1",4.72751059318152,2.24481046378143e-44
"311","Connect.24.0","Connect","3","24","1",0.215967259485715,1.46064103513182e-09
"312","Tau1.24.0","Tau1","4","24","1",1393.76654909361,5.10850322824802e-19
"313","Tau2.24.0","Tau2","5","24","1",1705588.02154324,6.3770903902529e-12
"314","NPQ.24.0","NPQ","6","24","1",0.477033423108748,1.28416228318419e-90
"315","qP.24.0","qP","7","24","1",0.956234875773072,2.73651719696923e-66
"316","ABQ.24.0","ABQ","8","24","1",-0.128744364208102,2.24481046378143e-44
"317","qm.24.0","qm","9","24","1",0.405599144782708,1.36825859848462e-66
"318","nTau1.24.0","nTau1","10","24","1",2.38152787547345,5.10850322824802e-19
"319","nTau2.24.0","nTau2","11","24","1",1.99906771484082,6.3770903902529e-12
"320","nCon.24.0","nCon","12","24","1",0.592366667122172,1.46064103513182e-09
"321","Fm.24.0","Fm","13","24","1",2298.00699439216,1.28416228318419e-90
"322","Fo.24.0","Fo","14","24","1",1781.30889860945,2.73651719696923e-66
"323","Quant.25.0","Quant","1","25","1",0.235223463201474,1.29252250668525e-66
"324","Sigma.25.0","Sigma","2","25","1",4.81469808932429,2.35043715502477e-45
"325","Connect.25.0","Connect","3","25","1",0.209492960886196,9.8845435455947e-10
"326","Tau1.25.0","Tau1","4","25","1",1410.23931733859,3.68389473189318e-18
"327","Tau2.25.0","Tau2","5","25","1",1507845.38387284,2.37274206888281e-12
"328","NPQ.25.0","NPQ","6","25","1",0.45251240472121,4.77788773957513e-91
"329","qP.25.0","qP","7","25","1",0.952783230673296,2.58504501337051e-66
"330","ABQ.25.0","ABQ","8","25","1",-0.149561323358337,2.35043715502477e-45
"331","qm.25.0","qm","9","25","1",0.378165876362451,1.29252250668525e-66
"332","nTau1.25.0","nTau1","10","25","1",2.40967488243609,3.68389473189318e-18
"333","nTau2.25.0","nTau2","11","25","1",1.76729959861268,2.37274206888281e-12
"334","nCon.25.0","nCon","12","25","1",0.574608611144227,9.8845435455947e-10
"335","Fm.25.0","Fm","13","25","1",2336.80148012669,4.77788773957513e-91
"336","Fo.25.0","Fo","14","25","1",1787.13094315696,2.58504501337051e-66
"337","Quant.26.0","Quant","1","26","1",0.236034594914495,1.01840266121119e-65
"338","Sigma.26.0","Sigma","2","26","1",4.97609566960486,5.64305382721275e-45
"339","Connect.26.0","Connect","3","26","1",0.245716677757038,1.72914599944513e-11
"340","Tau1.26.0","Tau1","4","26","1",1471.99868632722,2.16555809995592e-16
"341","Tau2.26.0","Tau2","5","26","1",1410796.79133355,2.82848703902553e-11
"342","NPQ.26.0","NPQ","6","26","1",0.449304517474933,2.08790071437178e-90
