"","uni","metric","metrix","stage","col","ASnormalized.aabr6.005r","pval"
"2199","range.1.rQuant.R1","rQuant","1","R1","1",0.027618238781119,NA
"2200","slope.1.rQuant.R1","rQuant","1","R1","1",0.0063582137122152,NA
"2201","mean.1.rSigma.R1","rSigma","2","R1","1",4.68309425012203,NA
"2202","min.1.rSigma.R1","rSigma","2","R1","1",4.41305402099407,NA
"2203","max.1.rSigma.R1","rSigma","2","R1","1",4.78254833597875,NA
"2204","range.1.rSigma.R1","rSigma","2","R1","1",0.36949431498468,NA
"2205","slope.1.rSigma.R1","rSigma","2","R1","1",0.0785226692358812,NA
"2206","mean.1.rConnect.R1","rConnect","3","R1","1",0.222920162455142,NA
"2207","min.1.rConnect.R1","rConnect","3","R1","1",0.195971009289193,NA
"2208","max.1.rConnect.R1","rConnect","3","R1","1",0.256737743639348,NA
"2209","range.1.rConnect.R1","rConnect","3","R1","1",0.060766734350155,NA
"2210","slope.1.rConnect.R1","rConnect","3","R1","1",0.0091550656057769,NA
"2211","mean.1.rTau1.R1","rTau1","4","R1","1",1319.07670645271,NA
"2212","min.1.rTau1.R1","rTau1","4","R1","1",1230.95194634957,NA
"2213","max.1.rTau1.R1","rTau1","4","R1","1",1414.84197803844,NA
"2214","range.1.rTau1.R1","rTau1","4","R1","1",183.89003168887,NA
"2215","slope.1.rTau1.R1","rTau1","4","R1","1",38.2797589999319,NA
"2216","mean.1.rTau2.R1","rTau2","5","R1","1",1923116.04650437,NA
"2217","min.1.rTau2.R1","rTau2","5","R1","1",1741131.56654042,NA
"2218","max.1.rTau2.R1","rTau2","5","R1","1",2153249.349624,NA
"2219","range.1.rTau2.R1","rTau2","5","R1","1",412117.78308358,NA
"2220","slope.1.rTau2.R1","rTau2","5","R1","1",-94230.8043303059,NA
"2221","mean.1.rNPQ.R1","rNPQ","6","R1","1",0.28496930668879,NA
"2222","min.1.rNPQ.R1","rNPQ","6","R1","1",0.249734609984909,NA
"2223","max.1.rNPQ.R1","rNPQ","6","R1","1",0.353116992470615,NA
"2224","range.1.rNPQ.R1","rNPQ","6","R1","1",0.103382382485706,NA
"2225","slope.1.rNPQ.R1","rNPQ","6","R1","1",-0.0239307736828429,NA
"2226","mean.1.rqP.R1","rqP","7","R1","1",0.947988447024906,NA
"2227","min.1.rqP.R1","rqP","7","R1","1",0.927078990957393,NA
"2228","max.1.rqP.R1","rqP","7","R1","1",1,NA
"2229","range.1.rqP.R1","rqP","7","R1","1",0.072921009042607,NA
"2230","slope.1.rqP.R1","rqP","7","R1","1",-0.0161667519237034,NA
"2231","mean.1.rABQ.R1","rABQ","8","R1","1",-0.149853858784035,NA
"2232","min.1.rABQ.R1","rABQ","8","R1","1",-0.17427311201414,NA
"2233","max.1.rABQ.R1","rABQ","8","R1","1",-0.0835500897574732,NA
"2234","range.1.rABQ.R1","rABQ","8","R1","1",0.0907230222566668,NA
"2235","slope.1.rABQ.R1","rABQ","8","R1","1",-0.019279901150942,NA
"2236","mean.1.rqm.R1","rqm","9","R1","1",0.425555811304088,NA
"2237","min.1.rqm.R1","rqm","9","R1","1",0.388662719419681,NA
"2238","max.1.rqm.R1","rqm","9","R1","1",0.467282327616707,NA
"2239","range.1.rqm.R1","rqm","9","R1","1",0.078619608197026,NA
"2240","slope.1.rqm.R1","rqm","9","R1","1",-0.0180996433135719,NA
"2241","mean.2.rQuant.R1","rQuant","1","R1","2",0.195359701879454,NA
"2242","min.2.rQuant.R1","rQuant","1","R1","2",0.18092633116451,NA
"2243","max.2.rQuant.R1","rQuant","1","R1","2",0.206526990019729,NA
"2244","range.2.rQuant.R1","rQuant","1","R1","2",0.025600658855219,NA
"2245","slope.2.rQuant.R1","rQuant","1","R1","2",0.0059022890910917,NA
"2246","mean.2.rSigma.R1","rSigma","2","R1","2",4.79453559331102,NA
"2247","min.2.rSigma.R1","rSigma","2","R1","2",4.65815709134902,NA
"2248","max.2.rSigma.R1","rSigma","2","R1","2",4.95031193957617,NA
"2249","range.2.rSigma.R1","rSigma","2","R1","2",0.29215484822715,NA
"2250","slope.2.rSigma.R1","rSigma","2","R1","2",0.0683356170383357,NA
"2251","mean.2.rConnect.R1","rConnect","3","R1","2",0.21643525452528,NA
"2252","min.2.rConnect.R1","rConnect","3","R1","2",0.177660979227091,NA
"2253","max.2.rConnect.R1","rConnect","3","R1","2",0.25096020631728,NA
"2254","range.2.rConnect.R1","rConnect","3","R1","2",0.073299227090189,NA
"2255","slope.2.rConnect.R1","rConnect","3","R1","2",-0.00341343744913736,NA
"2256","mean.2.rTau1.R1","rTau1","4","R1","2",1374.63796909418,NA
"2257","min.2.rTau1.R1","rTau1","4","R1","2",1302.51572538755,NA
"2258","max.2.rTau1.R1","rTau1","4","R1","2",1413.3948668,NA
"2259","range.2.rTau1.R1","rTau1","4","R1","2",110.87914141245,NA
"2260","slope.2.rTau1.R1","rTau1","4","R1","2",-10.4009732066609,NA
"2261","mean.2.rTau2.R1","rTau2","5","R1","2",1808859.14580499,NA
"2262","min.2.rTau2.R1","rTau2","5","R1","2",1602856.2221247,NA
"2263","max.2.rTau2.R1","rTau2","5","R1","2",2040457.81655806,NA
"2264","range.2.rTau2.R1","rTau2","5","R1","2",437601.59443336,NA
"2265","slope.2.rTau2.R1","rTau2","5","R1","2",-118779.574660409,NA
"2266","mean.2.rNPQ.R1","rNPQ","6","R1","2",0.364267221289563,NA
"2267","min.2.rNPQ.R1","rNPQ","6","R1","2",0.33087115843961,NA
"2268","max.2.rNPQ.R1","rNPQ","6","R1","2",0.440523835821666,NA
"2269","range.2.rNPQ.R1","rNPQ","6","R1","2",0.109652677382056,NA
"2270","slope.2.rNPQ.R1","rNPQ","6","R1","2",-0.0253022201039595,NA
"2271","mean.2.rqP.R1","rqP","7","R1","2",0.950089092465576,NA
"2272","min.2.rqP.R1","rqP","7","R1","2",0.930581859130931,NA
"2273","max.2.rqP.R1","rqP","7","R1","2",1,NA
"2274","range.2.rqP.R1","rqP","7","R1","2",0.0694181408690689,NA
"2275","slope.2.rqP.R1","rqP","7","R1","2",-0.014890590692093,NA
"2276","mean.2.rABQ.R1","rABQ","8","R1","2",-0.159219448341786,NA
"2277","min.2.rABQ.R1","rABQ","8","R1","2",-0.196882943933333,NA
"2278","max.2.rABQ.R1","rABQ","8","R1","2",-0.126245949921913,NA
"2279","range.2.rABQ.R1","rABQ","8","R1","2",0.07063699401142,NA
"2280","slope.2.rABQ.R1","rABQ","8","R1","2",-0.0165221374924801,NA
"2281","mean.2.rqm.R1","rqm","9","R1","2",0.414817927035078,NA
"2282","min.2.rqm.R1","rqm","9","R1","2",0.381367339424359,NA
"2283","max.2.rqm.R1","rqm","9","R1","2",0.458051765506297,NA
"2284","range.2.rqm.R1","rqm","9","R1","2",0.076684426081938,NA
"2285","slope.2.rqm.R1","rqm","9","R1","2",-0.0176797657466452,NA
"2286","mean.3.rQuant.R1","rQuant","1","R1","3",0.197668377412601,NA
"2287","min.3.rQuant.R1","rQuant","1","R1","3",0.181571422927262,NA
"2288","max.3.rQuant.R1","rQuant","1","R1","3",0.210363048164017,NA
"2289","range.3.rQuant.R1","rQuant","1","R1","3",0.028791625236755,NA
"2290","slope.3.rQuant.R1","rQuant","1","R1","3",0.00686378590431249,NA
"2291","mean.3.rSigma.R1","rSigma","2","R1","3",4.38008985162252,NA
"2292","min.3.rSigma.R1","rSigma","2","R1","3",4.224424091145,NA
"2293","max.3.rSigma.R1","rSigma","2","R1","3",4.55394448154285,NA
"2294","range.3.rSigma.R1","rSigma","2","R1","3",0.32952039039785,NA
"2295","slope.3.rSigma.R1","rSigma","2","R1","3",0.0852531357567172,NA
"2296","mean.3.rConnect.R1","rConnect","3","R1","3",0.248017256357222,NA
"2297","min.3.rConnect.R1","rConnect","3","R1","3",0.206859553908105,NA
"2298","max.3.rConnect.R1","rConnect","3","R1","3",0.274758134738024,NA
"2299","range.3.rConnect.R1","rConnect","3","R1","3",0.067898580829919,NA
"2300","slope.3.rConnect.R1","rConnect","3","R1","3",0.00697084453638214,NA
"2301","mean.3.rTau1.R1","rTau1","4","R1","3",1303.20593905102,NA
"2302","min.3.rTau1.R1","rTau1","4","R1","3",1262.5527349393,NA
"2303","max.3.rTau1.R1","rTau1","4","R1","3",1327.36360955237,NA
"2304","range.3.rTau1.R1","rTau1","4","R1","3",64.8108746130699,NA
"2305","slope.3.rTau1.R1","rTau1","4","R1","3",-9.19492669713093,NA
"2306","mean.3.rTau2.R1","rTau2","5","R1","3",1856928.53652729,NA
"2307","min.3.rTau2.R1","rTau2","5","R1","3",1528965.13456593,NA
"2308","max.3.rTau2.R1","rTau2","5","R1","3",2261133.51473596,NA
"2309","range.3.rTau2.R1","rTau2","5","R1","3",732168.38017003,NA
"2310","slope.3.rTau2.R1","rTau2","5","R1","3",-157478.168299602,NA
"2311","mean.3.rNPQ.R1","rNPQ","6","R1","3",0.401180874405609,NA
"2312","min.3.rNPQ.R1","rNPQ","6","R1","3",0.364463638795474,NA
"2313","max.3.rNPQ.R1","rNPQ","6","R1","3",0.473862604996714,NA
"2314","range.3.rNPQ.R1","rNPQ","6","R1","3",0.10939896620124,NA
"2315","slope.3.rNPQ.R1","rNPQ","6","R1","3",-0.0253061726424159,NA
"2316","mean.3.rqP.R1","rqP","7","R1","3",0.960498859062485,NA
"2317","min.3.rqP.R1","rqP","7","R1","3",0.946431572172794,NA
"2318","max.3.rqP.R1","rqP","7","R1","3",1,NA
"2319","range.3.rqP.R1","rqP","7","R1","3",0.0535684278272061,NA
"2320","slope.3.rqP.R1","rqP","7","R1","3",-0.0119352112239911,NA
"2321","mean.3.rABQ.R1","rABQ","8","R1","3",-0.160501166798661,NA
"2322","min.3.rABQ.R1","rABQ","8","R1","3",-0.206563806541349,NA
"2323","max.3.rABQ.R1","rABQ","8","R1","3",-0.119257652901829,NA
"2324","range.3.rABQ.R1","rABQ","8","R1","3",0.08730615363952,NA
"2325","slope.3.rABQ.R1","rABQ","8","R1","3",-0.0225877474824554,NA
"2326","mean.3.rqm.R1","rqm","9","R1","3",0.41373705364589,NA
"2327","min.3.rqm.R1","rqm","9","R1","3",0.376086038470178,NA
"2328","max.3.rqm.R1","rqm","9","R1","3",0.461478872987103,NA
"2329","range.3.rqm.R1","rqm","9","R1","3",0.085392834516925,NA
"2330","slope.3.rqm.R1","rqm","9","R1","3",-0.0203572437841519,NA
"2331","mean.4.rQuant.R1","rQuant","1","R1","4",0.203442321711298,NA
"2332","min.4.rQuant.R1","rQuant","1","R1","4",0.184000829196737,NA
"2333","max.4.rQuant.R1","rQuant","1","R1","4",0.215288775236389,NA
"2334","range.4.rQuant.R1","rQuant","1","R1","4",0.031287946039652,NA
"2335","slope.4.rQuant.R1","rQuant","1","R1","4",0.0070166395387682,NA
"2336","mean.4.rSigma.R1","rSigma","2","R1","4",3.97690292778784,NA
"2337","min.4.rSigma.R1","rSigma","2","R1","4",3.78140066472624,NA
"2338","max.4.rSigma.R1","rSigma","2","R1","4",4.08559498405875,NA
"2339","range.4.rSigma.R1","rSigma","2","R1","4",0.304194319332511,NA
"2340","slope.4.rSigma.R1","rSigma","2","R1","4",0.0452246810360342,NA
"2341","mean.4.rConnect.R1","rConnect","3","R1","4",0.303927838381957,NA
"2342","min.4.rConnect.R1","rConnect","3","R1","4",0.255438320451015,NA
"2343","max.4.rConnect.R1","rConnect","3","R1","4",0.342331877285804,NA
"2344","range.4.rConnect.R1","rConnect","3","R1","4",0.086893556834789,NA
"2345","slope.4.rConnect.R1","rConnect","3","R1","4",-0.00476231859405517,NA
"2346","mean.4.rTau1.R1","rTau1","4","R1","4",1016.70320901818,NA
"2347","min.4.rTau1.R1","rTau1","4","R1","4",946.713191611651,NA
"2348","max.4.rTau1.R1","rTau1","4","R1","4",1113.14952198342,NA
"2349","range.4.rTau1.R1","rTau1","4","R1","4",166.436330371769,NA
"2350","slope.4.rTau1.R1","rTau1","4","R1","4",36.7287767314914,NA
"2351","mean.4.rTau2.R1","rTau2","5","R1","4",2144015.56219722,NA
"2352","min.4.rTau2.R1","rTau2","5","R1","4",1925177.57470856,NA
"2353","max.4.rTau2.R1","rTau2","5","R1","4",2485526.35740431,NA
"2354","range.4.rTau2.R1","rTau2","5","R1","4",560348.78269575,NA
"2355","slope.4.rTau2.R1","rTau2","5","R1","4",-52845.5450664219,NA
"2356","mean.4.rNPQ.R1","rNPQ","6","R1","4",0.400450998874822,NA
"2357","min.4.rNPQ.R1","rNPQ","6","R1","4",0.368169905175717,NA
"2358","max.4.rNPQ.R1","rNPQ","6","R1","4",0.474904043342859,NA
"2359","range.4.rNPQ.R1","rNPQ","6","R1","4",0.106734138167142,NA
"2360","slope.4.rNPQ.R1","rNPQ","6","R1","4",-0.0242984153469533,NA
"2361","mean.4.rqP.R1","rqP","7","R1","4",0.964731172947159,NA
"2362","min.4.rqP.R1","rqP","7","R1","4",0.950039404979619,NA
"2363","max.4.rqP.R1","rqP","7","R1","4",1,NA
"2364","range.4.rqP.R1","rqP","7","R1","4",0.049960595020381,NA
"2365","slope.4.rqP.R1","rqP","7","R1","4",-0.0105852799867423,NA
"2366","mean.4.rABQ.R1","rABQ","8","R1","4",-0.164767871029957,NA
"2367","min.4.rABQ.R1","rABQ","8","R1","4",-0.19660194324126,NA
"2368","max.4.rABQ.R1","rABQ","8","R1","4",-0.107508551689603,NA
"2369","range.4.rABQ.R1","rABQ","8","R1","4",0.089093391551657,NA
"2370","slope.4.rABQ.R1","rABQ","8","R1","4",-0.0132455472021417,NA
"2371","mean.4.rqm.R1","rqm","9","R1","4",0.379421831934022,NA
"2372","min.4.rqm.R1","rqm","9","R1","4",0.34328554345265,NA
"2373","max.4.rqm.R1","rqm","9","R1","4",0.43872594185406,NA
"2374","range.4.rqm.R1","rqm","9","R1","4",0.09544039840141,NA
"2375","slope.4.rqm.R1","rqm","9","R1","4",-0.021403478265094,NA
"2376","mean.All.rQuant.All","rQuant","1","All","All",0.101211795057635,NA
"2377","min.All.rQuant.All","rQuant","1","All","All",0.0383675527094551,NA
"2378","max.All.rQuant.All","rQuant","1","All","All",0.351289448198542,NA
"2379","range.All.rQuant.All","rQuant","1","All","All",0.312921895489087,NA
"2380","slope.All.rQuant.All","rQuant","1","All","All",0.00247770597357251,NA
"2381","mean.All.rSigma.All","rSigma","2","All","All",3.58559080353439,NA
"2382","min.All.rSigma.All","rSigma","2","All","All",2.08978484364954,NA
"2383","max.All.rSigma.All","rSigma","2","All","All",4.95031193957617,NA
"2384","range.All.rSigma.All","rSigma","2","All","All",2.86052709592663,NA
"2385","slope.All.rSigma.All","rSigma","2","All","All",0.0379002465822904,NA
"2386","mean.All.rConnect.All","rConnect","3","All","All",0.33864473474637,NA
"2387","min.All.rConnect.All","rConnect","3","All","All",0.150479099270625,NA
"2388","max.All.rConnect.All","rConnect","3","All","All",0.660001492669545,NA
"2389","range.All.rConnect.All","rConnect","3","All","All",0.50952239339892,NA
"2390","slope.All.rConnect.All","rConnect","3","All","All",-0.00538344941087432,NA
"2391","mean.All.rTau1.All","rTau1","4","All","All",1418.56650388755,NA
"2392","min.All.rTau1.All","rTau1","4","All","All",639.375006579884,NA
"2393","max.All.rTau1.All","rTau1","4","All","All",4109.76733051663,NA
"2394","range.All.rTau1.All","rTau1","4","All","All",3470.39232393675,NA
"2395","slope.All.rTau1.All","rTau1","4","All","All",-24.4941781084815,NA
"2396","mean.All.rTau2.All","rTau2","5","All","All",6726296.52750759,NA
"2397","min.All.rTau2.All","rTau2","5","All","All",1191504.43453095,NA
"2398","max.All.rTau2.All","rTau2","5","All","All",32246117.0163957,NA
"2399","range.All.rTau2.All","rTau2","5","All","All",31054612.5818647,NA
"2400","slope.All.rTau2.All","rTau2","5","All","All",-35144.2443810252,NA
"2401","mean.All.rNPQ.All","rNPQ","6","All","All",0.251189126386783,NA
"2402","min.All.rNPQ.All","rNPQ","6","All","All",0.027427255505045,NA
"2403","max.All.rNPQ.All","rNPQ","6","All","All",0.91652078200505,NA
"2404","range.All.rNPQ.All","rNPQ","6","All","All",0.889093526500005,NA
"2405","slope.All.rNPQ.All","rNPQ","6","All","All",0.00451257442601439,NA
"2406","mean.All.rqP.All","rqP","7","All","All",0.619103150046238,NA
"2407","min.All.rqP.All","rqP","7","All","All",0.163670792231836,NA
"2408","max.All.rqP.All","rqP","7","All","All",1.575187550914,NA
"2409","range.All.rqP.All","rqP","7","All","All",1.41151675868216,NA
"2410","slope.All.rqP.All","rqP","7","All","All",0.0147648943154726,NA
"2411","mean.All.rABQ.All","rABQ","8","All","All",0.0678671545739203,NA
"2412","min.All.rABQ.All","rABQ","8","All","All",-0.206563806541349,NA
"2413","max.All.rABQ.All","rABQ","8","All","All",0.40803097049097,NA
"2414","range.All.rABQ.All","rABQ","8","All","All",0.614594777032319,NA
"2415","slope.All.rABQ.All","rABQ","8","All","All",-0.00983987166540322,NA
"2416","mean.All.rqm.All","rqm","9","All","All",0.69993007105597,NA
"2417","min.All.rqm.All","rqm","9","All","All",0,NA
"2418","max.All.rqm.All","rqm","9","All","All",0.888294952202383,NA
"2419","range.All.rqm.All","rqm","9","All","All",0.888294952202383,NA
"2420","slope.All.rqm.All","rqm","9","All","All",-0.00735155980484895,NA
"2421","mean.All.rQuant.L1","rQuant","1","L1","All",0.0461856814500813,NA
"2422","min.All.rQuant.L1","rQuant","1","L1","All",0.0383675527094551,NA
"2423","max.All.rQuant.L1","rQuant","1","L1","All",0.0606444191796907,NA
"2424","range.All.rQuant.L1","rQuant","1","L1","All",0.0222768664702356,NA
"2425","slope.All.rQuant.L1","rQuant","1","L1","All",0.00163890646237094,NA
"2426","mean.All.rSigma.L1","rSigma","2","L1","All",2.98781295734753,NA
"2427","min.All.rSigma.L1","rSigma","2","L1","All",2.08978484364954,NA
"2428","max.All.rSigma.L1","rSigma","2","L1","All",3.83988570664855,NA
"2429","range.All.rSigma.L1","rSigma","2","L1","All",1.75010086299901,NA
"2430","slope.All.rSigma.L1","rSigma","2","L1","All",0.167085460156992,NA
"2431","mean.All.rConnect.L1","rConnect","3","L1","All",0.414000259829426,NA
"2432","min.All.rConnect.L1","rConnect","3","L1","All",0.193487069338249,NA
"2433","max.All.rConnect.L1","rConnect","3","L1","All",0.660001492669545,NA
"2434","range.All.rConnect.L1","rConnect","3","L1","All",0.466514423331296,NA
"2435","slope.All.rConnect.L1","rConnect","3","L1","All",-0.0580276420589049,NA
"2436","mean.All.rTau1.L1","rTau1","4","L1","All",1825.13749929805,NA
"2437","min.All.rTau1.L1","rTau1","4","L1","All",874.962925285078,NA
"2438","max.All.rTau1.L1","rTau1","4","L1","All",4109.76733051663,NA
"2439","range.All.rTau1.L1","rTau1","4","L1","All",3234.80440523155,NA
"2440","slope.All.rTau1.L1","rTau1","4","L1","All",-225.020011494451,NA
"2441","mean.All.rTau2.L1","rTau2","5","L1","All",8266095.62461459,NA
"2442","min.All.rTau2.L1","rTau2","5","L1","All",3434457.8152733,NA
"2443","max.All.rTau2.L1","rTau2","5","L1","All",14596830.758989,NA
"2444","range.All.rTau2.L1","rTau2","5","L1","All",11162372.9437157,NA
"2445","slope.All.rTau2.L1","rTau2","5","L1","All",1290596.55729783,NA
"2446","mean.All.rNPQ.L1","rNPQ","6","L1","All",0.125854330959253,NA
"2447","min.All.rNPQ.L1","rNPQ","6","L1","All",0.027427255505045,NA
"2448","max.All.rNPQ.L1","rNPQ","6","L1","All",0.212365368533899,NA
"2449","range.All.rNPQ.L1","rNPQ","6","L1","All",0.184938113028854,NA
"2450","slope.All.rNPQ.L1","rNPQ","6","L1","All",0.0130845066419404,NA
"2451","mean.All.rqP.L1","rqP","7","L1","All",0.348088299340119,NA
"2452","min.All.rqP.L1","rqP","7","L1","All",0.163670792231836,NA
"2453","max.All.rqP.L1","rqP","7","L1","All",0.501592269553099,NA
"2454","range.All.rqP.L1","rqP","7","L1","All",0.337921477321263,NA
"2455","slope.All.rqP.L1","rqP","7","L1","All",0.0255913213277706,NA
"2456","mean.All.rABQ.L1","rABQ","8","L1","All",0.223394856649138,NA
"2457","min.All.rABQ.L1","rABQ","8","L1","All",0.0571816065917433,NA
"2458","max.All.rABQ.L1","rABQ","8","L1","All",0.40803097049097,NA
"2459","range.All.rABQ.L1","rABQ","8","L1","All",0.350849363899227,NA
"2460","slope.All.rABQ.L1","rABQ","8","L1","All",-0.0431786156214177,NA
"2461","mean.All.rqm.L1","rqm","9","L1","All",0.863067713312019,NA
"2462","min.All.rqm.L1","rqm","9","L1","All",0.815010946388213,NA
"2463","max.All.rqm.L1","rqm","9","L1","All",0.888294952202383,NA
"2464","range.All.rqm.L1","rqm","9","L1","All",0.0732840058141699,NA
"2465","slope.All.rqm.L1","rqm","9","L1","All",-0.00491778130825379,NA
"2466","mean.All.rQuant.L2","rQuant","1","L2","All",0.107685351270734,NA
"2467","min.All.rQuant.L2","rQuant","1","L2","All",0.0867980920132322,NA
"2468","max.All.rQuant.L2","rQuant","1","L2","All",0.123702466786203,NA
"2469","range.All.rQuant.L2","rQuant","1","L2","All",0.0369043747729708,NA
"2470","slope.All.rQuant.L2","rQuant","1","L2","All",0.00589198299066301,NA
"2471","mean.All.rSigma.L2","rSigma","2","L2","All",4.21771939016076,NA
"2472","min.All.rSigma.L2","rSigma","2","L2","All",3.76651455685567,NA
"2473","max.All.rSigma.L2","rSigma","2","L2","All",4.86862290212439,NA
"2474","range.All.rSigma.L2","rSigma","2","L2","All",1.10210834526872,NA
"2475","slope.All.rSigma.L2","rSigma","2","L2","All",0.00173195983616059,NA
"2476","mean.All.rConnect.L2","rConnect","3","L2","All",0.254720954167306,NA
"2477","min.All.rConnect.L2","rConnect","3","L2","All",0.150479099270625,NA
"2478","max.All.rConnect.L2","rConnect","3","L2","All",0.37148414940558,NA
"2479","range.All.rConnect.L2","rConnect","3","L2","All",0.221005050134955,NA
"2480","slope.All.rConnect.L2","rConnect","3","L2","All",0.00139979479111935,NA
"2481","mean.All.rTau1.L2","rTau1","4","L2","All",1420.46018930412,NA
"2482","min.All.rTau1.L2","rTau1","4","L2","All",905.018734165389,NA
"2483","max.All.rTau1.L2","rTau1","4","L2","All",1929.08352420935,NA
"2484","range.All.rTau1.L2","rTau1","4","L2","All",1024.06479004396,NA
"2485","slope.All.rTau1.L2","rTau1","4","L2","All",-16.2763691317649,NA
"2486","mean.All.rTau2.L2","rTau2","5","L2","All",4312877.55472757,NA
"2487","min.All.rTau2.L2","rTau2","5","L2","All",3240570.9197135,NA
"2488","max.All.rTau2.L2","rTau2","5","L2","All",6889602.42254489,NA
"2489","range.All.rTau2.L2","rTau2","5","L2","All",3649031.50283139,NA
"2490","slope.All.rTau2.L2","rTau2","5","L2","All",-250168.567267412,NA
"2491","mean.All.rNPQ.L2","rNPQ","6","L2","All",0.200422833872408,NA
"2492","min.All.rNPQ.L2","rNPQ","6","L2","All",0.117345035744736,NA
"2493","max.All.rNPQ.L2","rNPQ","6","L2","All",0.255045612576529,NA
"2494","range.All.rNPQ.L2","rNPQ","6","L2","All",0.137700576831793,NA
"2495","slope.All.rNPQ.L2","rNPQ","6","L2","All",-0.00347137699915987,NA
"2496","mean.All.rqP.L2","rqP","7","L2","All",0.591783105462458,NA
"2497","min.All.rqP.L2","rqP","7","L2","All",0.500517010456615,NA
"2498","max.All.rqP.L2","rqP","7","L2","All",0.648994429485284,NA
"2499","range.All.rqP.L2","rqP","7","L2","All",0.148477419028669,NA
"2500","slope.All.rqP.L2","rqP","7","L2","All",0.00644529736450379,NA
"2501","mean.All.rABQ.L2","rABQ","8","L2","All",-0.0969037509160222,NA
"2502","min.All.rABQ.L2","rABQ","8","L2","All",-0.195407252550207,NA
"2503","max.All.rABQ.L2","rABQ","8","L2","All",-0.0363310258162588,NA
"2504","range.All.rABQ.L2","rABQ","8","L2","All",0.159076226733948,NA
"2505","slope.All.rABQ.L2","rABQ","8","L2","All",-0.000826160724510912,NA
"2506","mean.All.rqm.L2","rqm","9","L2","All",0.68065453889573,NA
"2507","min.All.rqm.L2","rqm","9","L2","All",0.625743117689392,NA
"2508","max.All.rqm.L2","rqm","9","L2","All",0.752915743816548,NA
"2509","range.All.rqm.L2","rqm","9","L2","All",0.127172626127156,NA
"2510","slope.All.rqm.L2","rqm","9","L2","All",-0.0174441363386507,NA
"2511","mean.All.rQuant.L3","rQuant","1","L3","All",0.0466756671383774,NA
"2512","min.All.rQuant.L3","rQuant","1","L3","All",0.041291431762455,NA
"2513","max.All.rQuant.L3","rQuant","1","L3","All",0.0581978210624927,NA
"2514","range.All.rQuant.L3","rQuant","1","L3","All",0.0169063893000377,NA
"2515","slope.All.rQuant.L3","rQuant","1","L3","All",0.000779545412398777,NA
"2516","mean.All.rSigma.L3","rSigma","2","L3","All",2.98024591672581,NA
"2517","min.All.rSigma.L3","rSigma","2","L3","All",2.39573363414777,NA
"2518","max.All.rSigma.L3","rSigma","2","L3","All",3.37377385755088,NA
"2519","range.All.rSigma.L3","rSigma","2","L3","All",0.97804022340311,NA
"2520","slope.All.rSigma.L3","rSigma","2","L3","All",-0.00635562454368478,NA
"2521","mean.All.rConnect.L3","rConnect","3","L3","All",0.39816954312557,NA
"2522","min.All.rConnect.L3","rConnect","3","L3","All",0.17185200689789,NA
"2523","max.All.rConnect.L3","rConnect","3","L3","All",0.56725026509162,NA
"2524","range.All.rConnect.L3","rConnect","3","L3","All",0.39539825819373,NA
"2525","slope.All.rConnect.L3","rConnect","3","L3","All",0.00424532983796983,NA
"2526","mean.All.rTau1.L3","rTau1","4","L3","All",1231.1870425781,NA
"2527","min.All.rTau1.L3","rTau1","4","L3","All",803.290639433695,NA
"2528","max.All.rTau1.L3","rTau1","4","L3","All",1671.45540199003,NA
"2529","range.All.rTau1.L3","rTau1","4","L3","All",868.164762556335,NA
"2530","slope.All.rTau1.L3","rTau1","4","L3","All",-33.6910031684398,NA
"2531","mean.All.rTau2.L3","rTau2","5","L3","All",11451642.3037043,NA
"2532","min.All.rTau2.L3","rTau2","5","L3","All",5561173.80247604,NA
"2533","max.All.rTau2.L3","rTau2","5","L3","All",32246117.0163957,NA
"2534","range.All.rTau2.L3","rTau2","5","L3","All",26684943.2139197,NA
"2535","slope.All.rTau2.L3","rTau2","5","L3","All",335575.106659544,NA
"2536","mean.All.rNPQ.L3","rNPQ","6","L3","All",0.253801820695149,NA
"2537","min.All.rNPQ.L3","rNPQ","6","L3","All",0.0871335658887125,NA
"2538","max.All.rNPQ.L3","rNPQ","6","L3","All",0.385429039601833,NA
"2539","range.All.rNPQ.L3","rNPQ","6","L3","All",0.29829547371312,NA
"2540","slope.All.rNPQ.L3","rNPQ","6","L3","All",0.0298323574203885,NA
"2541","mean.All.rqP.L3","rqP","7","L3","All",0.547798742772032,NA
"2542","min.All.rqP.L3","rqP","7","L3","All",0.301164998064995,NA
"2543","max.All.rqP.L3","rqP","7","L3","All",0.710951679208704,NA
"2544","range.All.rqP.L3","rqP","7","L3","All",0.409786681143709,NA
"2545","slope.All.rqP.L3","rqP","7","L3","All",0.0439171864153556,NA
"2546","mean.All.rABQ.L3","rABQ","8","L3","All",0.225018922723878,NA
"2547","min.All.rABQ.L3","rABQ","8","L3","All",0.141446096193228,NA
"2548","max.All.rABQ.L3","rABQ","8","L3","All",0.311850192458475,NA
"2549","range.All.rABQ.L3","rABQ","8","L3","All",0.170404096265247,NA
"2550","slope.All.rABQ.L3","rABQ","8","L3","All",0.00197163867253102,NA
"2551","mean.All.rqm.L3","rqm","9","L3","All",0.86155212014255,NA
"2552","min.All.rqm.L3","rqm","9","L3","All",0.827391581323765,NA
"2553","max.All.rqm.L3","rqm","9","L3","All",0.881235070134072,NA
"2554","range.All.rqm.L3","rqm","9","L3","All",0.053843488810307,NA
