"","uni","metric","metrix","stage","col","ASnormalized.icra5.002r","pval"
"87","Connect.8.0","Connect","3","8","1",0.250840186022601,0.000155332194290409
"88","Tau1.8.0","Tau1","4","8","1",1343.72307704497,2.15220023776519e-12
"89","Tau2.8.0","Tau2","5","8","1",8420170.99608693,0.000516302892885912
"90","NPQ.8.0","NPQ","6","8","1",0.348459808248408,3.50454969538389e-96
"91","qP.8.0","qP","7","8","1",0.625428676374495,1.42322867734405e-77
"92","ABQ.8.0","ABQ","8","8","1",0.194662021671655,3.46004577345046e-29
"93","qm.8.0","qm","9","8","1",0.804312295166185,7.11614338672027e-78
"94","nTau1.8.0","nTau1","10","8","1",1.81756947839255,2.15220023776519e-12
"95","nTau2.8.0","nTau2","11","8","1",5.24592754032061,0.000516302892885912
"96","nCon.8.0","nCon","12","8","1",0.910145460895543,0.000155332194290409
"97","Fm.8.0","Fm","13","8","1",2066.25379491115,3.50454969538389e-96
"98","Fo.8.0","Fo","14","8","1",1936.74270039527,1.42322867734405e-77
"99","Quant.9.0","Quant","1","9","1",0.0732341463640802,1.6200626188674e-77
"100","Sigma.9.0","Sigma","2","9","1",4.09365237164906,5.18576220273962e-32
"101","Connect.9.0","Connect","3","9","1",0.173012194075016,0.00244894310519378
"102","Tau1.9.0","Tau1","4","9","1",1448.79481506053,6.37342862883833e-12
"103","Tau2.9.0","Tau2","5","9","1",11522988.2426983,0.0192307327865577
"104","NPQ.9.0","NPQ","6","9","1",0.352182484603259,2.57107708720996e-97
"105","qP.9.0","qP","7","9","1",0.645366311475471,3.2401252377348e-77
"106","ABQ.9.0","ABQ","8","9","1",0.160104768375713,5.18576220273962e-32
"107","qm.9.0","qm","9","9","1",0.771359135375981,1.6200626188674e-77
"108","nTau1.9.0","nTau1","10","9","1",1.9596933931494,6.37342862883833e-12
"109","nTau2.9.0","nTau2","11","9","1",7.17904201675399,0.0192307327865577
"110","nCon.9.0","nCon","12","9","1",0.627755327460832,0.00244894310519378
"111","Fm.9.0","Fm","13","9","1",2060.56521793798,2.57107708720996e-97
"112","Fo.9.0","Fo","14","9","1",1909.66148317477,3.2401252377348e-77
"113","Quant.10.0","Quant","1","10","1",0.105677247970322,3.35828828318718e-74
"114","Sigma.10.0","Sigma","2","10","1",4.63747999228545,1.70238411593258e-36
"115","Connect.10.0","Connect","3","10","1",0.278055089114716,6.96963961837947e-09
"116","Tau1.10.0","Tau1","4","10","1",1451.49312919993,3.20377741895161e-16
"117","Tau2.10.0","Tau2","5","10","1",4311594.28238187,1.42771357807922e-06
"118","NPQ.10.0","NPQ","6","10","1",0.366796476333024,4.77237492205212e-96
"119","qP.10.0","qP","7","10","1",0.709089319414824,6.71657656637436e-74
"120","ABQ.10.0","ABQ","8","10","1",0.0485275791250078,1.70238411593258e-36
"121","qm.10.0","qm","9","10","1",0.67007006230536,3.35828828318718e-74
"122","nTau1.10.0","nTau1","10","10","1",1.96334323254463,3.20377741895161e-16
"123","nTau2.10.0","nTau2","11","10","1",2.68620568384505,1.42771357807922e-06
"124","nCon.10.0","nCon","12","10","1",1.00889168218788,6.96963961837947e-09
"125","Fm.10.0","Fm","13","10","1",2038.53334737421,4.77237492205212e-96
"126","Fo.10.0","Fo","14","10","1",1823.10675332797,6.71657656637436e-74
"127","Quant.11.0","Quant","1","11","1",0.112586949538635,3.41601080344707e-79
"128","Sigma.11.0","Sigma","2","11","1",4.44004254250319,4.329363392334e-42
"129","Connect.11.0","Connect","3","11","1",0.260589798284236,1.54628072096252e-11
"130","Tau1.11.0","Tau1","4","11","1",1318.12723483461,3.87271484658447e-18
"131","Tau2.11.0","Tau2","5","11","1",3862371.80301939,7.70939417736551e-08
"132","NPQ.11.0","NPQ","6","11","1",0.334950938179969,2.22771226557393e-100
"133","qP.11.0","qP","7","11","1",0.687688301044057,6.83202160689414e-79
"134","ABQ.11.0","ABQ","8","11","1",0.0890358484066481,4.329363392334e-42
"135","qm.11.0","qm","9","11","1",0.648497609845561,3.41601080344707e-79
"136","nTau1.11.0","nTau1","10","11","1",1.78294759657029,3.87271484658447e-18
"137","nTau2.11.0","nTau2","11","11","1",2.40633148921006,7.70939417736551e-08
"138","nCon.11.0","nCon","12","11","1",0.945520834698759,1.54628072096252e-11
"139","Fm.11.0","Fm","13","11","1",2087.16299332853,2.22771226557393e-100
"140","Fo.11.0","Fo","14","11","1",1852.17567871974,6.83202160689414e-79
"141","Quant.12.0","Quant","1","12","1",0.112814120658372,2.34606072398471e-74
"142","Sigma.12.0","Sigma","2","12","1",4.71355203575292,4.99224631726206e-38
"143","Connect.12.0","Connect","3","12","1",0.241708071771631,5.37133800001501e-08
"144","Tau1.12.0","Tau1","4","12","1",1378.92179588912,7.70230059465508e-18
"145","Tau2.12.0","Tau2","5","12","1",3977593.64960613,4.47705303118323e-07
"146","NPQ.12.0","NPQ","6","12","1",0.321335982427449,1.33631077865309e-96
"147","qP.12.0","qP","7","12","1",0.673990507564006,4.69212144796943e-74
"148","ABQ.12.0","ABQ","8","12","1",0.0329198672902826,4.99224631726206e-38
"149","qm.12.0","qm","9","12","1",0.647788369637091,2.34606072398471e-74
"150","nTau1.12.0","nTau1","10","12","1",1.86518056593177,7.70230059465508e-18
"151","nTau2.12.0","nTau2","11","12","1",2.47811690289546,4.47705303118323e-07
"152","nCon.12.0","nCon","12","12","1",0.877010609316571,5.37133800001501e-08
"153","Fm.12.0","Fm","13","12","1",2108.66897831674,1.33631077865309e-96
"154","Fo.12.0","Fo","14","12","1",1870.78134176835,4.69212144796943e-74
"155","Quant.13.0","Quant","1","13","1",0.120434665558061,7.48505311411092e-70
"156","Sigma.13.0","Sigma","2","13","1",4.93904837701365,4.37172305340819e-35
"157","Connect.13.0","Connect","3","13","1",0.246720098558921,1.14178416710767e-06
"158","Tau1.13.0","Tau1","4","13","1",1603.31333059118,4.78769488636314e-18
"159","Tau2.13.0","Tau2","5","13","1",4594950.84991275,2.07984267533454e-05
"160","NPQ.13.0","NPQ","6","13","1",0.307211404687922,6.73362691181274e-93
"161","qP.13.0","qP","7","13","1",0.671066857758551,1.49701062282218e-69
"162","ABQ.13.0","ABQ","8","13","1",-0.0133452486939851,4.37172305340819e-35
"163","qm.13.0","qm","9","13","1",0.623996626833006,7.48505311411092e-70
"164","nTau1.13.0","nTau1","10","13","1",2.16870084600394,4.78769488636314e-18
"165","nTau2.13.0","nTau2","11","13","1",2.86274224373579,2.07984267533454e-05
"166","nCon.13.0","nCon","12","13","1",0.895196185968664,1.14178416710767e-06
"167","Fm.13.0","Fm","13","13","1",2131.45340232371,6.73362691181274e-93
"168","Fo.13.0","Fo","14","13","1",1874.75252466227,1.49701062282218e-69
"169","Quant.14.0","Quant","1","14","1",0.127094950551061,1.24354632465077e-69
"170","Sigma.14.0","Sigma","2","14","1",4.96168678112656,1.05617261414857e-35
"171","Connect.14.0","Connect","3","14","1",0.252365312922878,4.0444599988994e-07
"172","Tau1.14.0","Tau1","4","14","1",1508.87570002359,3.18104542204414e-17
"173","Tau2.14.0","Tau2","5","14","1",3460249.24148856,2.66154996946459e-07
"174","NPQ.14.0","NPQ","6","14","1",0.297293856897042,1.09660735595222e-92
"175","qP.14.0","qP","7","14","1",0.671046620203309,2.48709264930154e-69
"176","ABQ.14.0","ABQ","8","14","1",-0.0179899732430682,1.05617261414857e-35
"177","qm.14.0","qm","9","14","1",0.60320286606639,1.24354632465077e-69
"178","nTau1.14.0","nTau1","10","14","1",2.04096101786253,3.18104542204414e-17
"179","nTau2.14.0","nTau2","11","14","1",2.15580144402461,2.66154996946459e-07
"180","nCon.14.0","nCon","12","14","1",0.915679212674259,4.0444599988994e-07
"181","Fm.14.0","Fm","13","14","1",2147.74793025136,1.09660735595222e-92
"182","Fo.14.0","Fo","14","14","1",1874.78001325992,2.48709264930154e-69
"183","Quant.15.0","Quant","1","15","1",0.13132404715442,1.247953842239e-71
"184","Sigma.15.0","Sigma","2","15","1",4.86774115064313,1.577191520558e-38
"185","Connect.15.0","Connect","3","15","1",0.272769792400275,1.49755392465523e-09
"186","Tau1.15.0","Tau1","4","15","1",1404.56225303191,1.79082944770583e-18
"187","Tau2.15.0","Tau2","5","15","1",3268615.46383756,4.43729403645762e-08
"188","NPQ.15.0","NPQ","6","15","1",0.286701781011049,2.31911085183313e-94
"189","qP.15.0","qP","7","15","1",0.666426636572302,2.49590768447799e-71
"190","ABQ.15.0","ABQ","8","15","1",0.00128486494823299,1.577191520558e-38
"191","qm.15.0","qm","9","15","1",0.589999403583693,1.247953842239e-71
"192","nTau1.15.0","nTau1","10","15","1",1.89986279555996,1.79082944770583e-18
"193","nTau2.15.0","nTau2","11","15","1",2.03640993614404,4.43729403645762e-08
"194","nCon.15.0","nCon","12","15","1",0.98971457627671,1.49755392465523e-09
"195","Fm.15.0","Fm","13","15","1",2165.42810245361,2.31911085183313e-94
"196","Fo.15.0","Fo","14","15","1",1881.05532021748,2.49590768447799e-71
"197","Quant.16.0","Quant","1","16","1",0.0500809360099083,2.03768427957524e-81
"198","Sigma.16.0","Sigma","2","16","1",3.1468197166794,2.92599465549624e-30
"199","Connect.16.0","Connect","3","16","1",0.421700011379283,1.96881028762699e-11
"200","Tau1.16.0","Tau1","4","16","1",1410.14967880911,1.09885315537087e-11
"201","Tau2.16.0","Tau2","5","16","1",6292778.87110804,5.10562354081673e-07
"202","NPQ.16.0","NPQ","6","16","1",0.300197165645044,1.14096670804967e-96
"203","qP.16.0","qP","7","16","1",0.552625480745304,4.07536855915047e-81
"204","ABQ.16.0","ABQ","8","16","1",0.354366557081244,2.92599465549624e-30
"205","qm.16.0","qm","9","16","1",0.843644678350455,2.03768427957524e-81
"206","nTau1.16.0","nTau1","10","16","1",1.90742055409586,1.09885315537087e-11
"207","nTau2.16.0","nTau2","11","16","1",3.92052156665637,5.10562354081673e-07
"208","nCon.16.0","nCon","12","16","1",1.53009116004192,1.96881028762699e-11
"209","Fm.16.0","Fm","13","16","1",2142.95206119461,1.14096670804967e-96
"210","Fo.16.0","Fo","14","16","1",2035.63101614562,4.07536855915047e-81
"211","Quant.17.0","Quant","1","17","1",0.0559709410499178,1.28760928401536e-80
"212","Sigma.17.0","Sigma","2","17","1",3.33329063782847,2.55358543119122e-31
"213","Connect.17.0","Connect","3","17","1",0.312217347792341,9.65337751291543e-08
"214","Tau1.17.0","Tau1","4","17","1",1824.89727744331,2.13223962669737e-14
"215","Tau2.17.0","Tau2","5","17","1",10130172.199638,7.42981673648002e-05
"216","NPQ.17.0","NPQ","6","17","1",0.392610048234788,2.53559946093619e-97
"217","qP.17.0","qP","7","17","1",0.660751980053016,2.57521856803071e-80
"218","ABQ.17.0","ABQ","8","17","1",0.316108292018399,2.55358543119122e-31
"219","qm.17.0","qm","9","17","1",0.825255772193312,1.28760928401536e-80
"220","nTau1.17.0","nTau1","10","17","1",2.46842347902286,2.13223962669737e-14
"221","nTau2.17.0","nTau2","11","17","1",6.31129098862336,7.42981673648002e-05
"222","nCon.17.0","nCon","12","17","1",1.13284560345702,9.65337751291543e-08
"223","Fm.17.0","Fm","13","17","1",2000.74687067652,2.53559946093619e-97
"224","Fo.17.0","Fo","14","17","1",1888.76318552208,2.57521856803071e-80
"225","Quant.18.0","Quant","1","18","1",0.0569524779786423,3.17217334287306e-81
"226","Sigma.18.0","Sigma","2","18","1",3.07843173204513,3.96071453389253e-31
"227","Connect.18.0","Connect","3","18","1",0.46447058753558,4.68666536739746e-13
"228","Tau1.18.0","Tau1","4","18","1",1285.43411239427,1.60860215558594e-12
"229","Tau2.18.0","Tau2","5","18","1",9392842.0591877,0.000325174183539903
"230","NPQ.18.0","NPQ","6","18","1",0.411119381487766,9.94498239753635e-95
"231","qP.18.0","qP","7","18","1",0.680418179348375,6.34434668574602e-81
"232","ABQ.18.0","ABQ","8","18","1",0.368397729486725,3.96071453389253e-31
"233","qm.18.0","qm","9","18","1",0.822191362171677,3.17217334287306e-81
"234","nTau1.18.0","nTau1","10","18","1",1.73872567129712,1.60860215558594e-12
"235","nTau2.18.0","nTau2","11","18","1",5.85192021196166,0.000325174183539903
"236","nCon.18.0","nCon","12","18","1",1.68527939509224,4.68666536739746e-13
"237","Fm.18.0","Fm","13","18","1",1974.50352722165,9.94498239753635e-95
"238","Fo.18.0","Fo","14","18","1",1862.05065856881,6.34434668574602e-81
"239","Quant.19.0","Quant","1","19","1",0.0577606270999073,2.8724476832597e-79
"240","Sigma.19.0","Sigma","2","19","1",3.06490173487706,1.95191111112529e-29
"241","Connect.19.0","Connect","3","19","1",0.395060980770095,3.71953863139567e-09
"242","Tau1.19.0","Tau1","4","19","1",1140.7329598225,3.62284266347832e-13
"243","Tau2.19.0","Tau2","5","19","1",8013246.19054356,1.69483758583998e-05
"244","NPQ.19.0","NPQ","6","19","1",0.443302196395046,5.14172002843638e-93
"245","qP.19.0","qP","7","19","1",0.712134526327858,5.74489536651936e-79
"246","ABQ.19.0","ABQ","8","19","1",0.371173680904597,1.95191111112529e-29
"247","qm.19.0","qm","9","19","1",0.819668278023026,2.8724476832597e-79
"248","nTau1.19.0","nTau1","10","19","1",1.54299754628713,3.62284266347832e-13
"249","nTau2.19.0","nTau2","11","19","1",4.99240560528727,1.69483758583998e-05
"250","nCon.19.0","nCon","12","19","1",1.43343442741844,3.71953863139567e-09
"251","Fm.19.0","Fm","13","19","1",1930.47596202494,5.14172002843638e-93
"252","Fo.19.0","Fo","14","19","1",1818.97045985708,5.74489536651936e-79
"253","Quant.20.0","Quant","1","20","1",0.0574777618180814,1.06344268887458e-79
"254","Sigma.20.0","Sigma","2","20","1",3.30484536112583,4.49505874369066e-29
"255","Connect.20.0","Connect","3","20","1",0.586693416950318,1.08456284841407e-15
"256","Tau1.20.0","Tau1","4","20","1",1635.95705378696,3.01606422596866e-10
"257","Tau2.20.0","Tau2","5","20","1",8270829.20750924,0.00105111436426146
"258","NPQ.20.0","NPQ","6","20","1",0.483480947922033,1.68164260971591e-92
"259","qP.20.0","qP","7","20","1",0.748013227474635,2.12688537774899e-79
"260","ABQ.20.0","ABQ","8","20","1",0.321944413431697,4.49505874369066e-29
"261","qm.20.0","qm","9","20","1",0.820551398340798,1.06344268887458e-79
"262","nTau1.20.0","nTau1","10","20","1",2.21285595203385,3.01606422596866e-10
"263","nTau2.20.0","nTau2","11","20","1",5.15288475033635,0.00105111436426146
"264","nCon.20.0","nCon","12","20","1",2.12875121343801,1.08456284841407e-15
"265","Fm.20.0","Fm","13","20","1",1878.19075127406,1.68164260971591e-92
"266","Fo.20.0","Fo","14","20","1",1770.2365506234,2.12688537774899e-79
"267","Quant.21.0","Quant","1","21","1",0.0583272235664772,1.04547540633675e-77
"268","Sigma.21.0","Sigma","2","21","1",3.80108788316245,3.06253763780587e-28
"269","Connect.21.0","Connect","3","21","1",0.119785251929022,0.0891766573056212
"270","Tau1.21.0","Tau1","4","21","1",975.349959393292,4.97344197752104e-16
"271","Tau2.21.0","Tau2","5","21","1",7367693.55640545,4.86234947489881e-07
"272","NPQ.21.0","NPQ","6","21","1",0.536754696043386,1.18121501924809e-96
"273","qP.21.0","qP","7","21","1",0.794327027002358,2.09095081267349e-77
"274","ABQ.21.0","ABQ","8","21","1",0.220130265539147,3.06253763780587e-28
"275","qm.21.0","qm","9","21","1",0.817899333992936,1.04547540633675e-77
"276","nTau1.21.0","nTau1","10","21","1",1.3192943897661,4.97344197752104e-16
"277","nTau2.21.0","nTau2","11","21","1",4.59021397001936,4.86234947489881e-07
"278","nCon.21.0","nCon","12","21","1",0.434627342030456,0.0891766573056212
"279","Fm.21.0","Fm","13","21","1",1813.08064537046,1.18121501924809e-96
"280","Fo.21.0","Fo","14","21","1",1707.32868522389,2.09095081267349e-77
"281","Quant.22.0","Quant","1","22","1",0.0631428398419813,7.8468043527009e-81
"282","Sigma.22.0","Sigma","2","22","1",3.42415106699416,1.60436064082854e-32
"283","Connect.22.0","Connect","3","22","1",0.364372918093255,4.73095654480643e-10
"284","Tau1.22.0","Tau1","4","22","1",1150.53815160189,2.12791031644001e-13
"285","Tau2.22.0","Tau2","5","22","1",7747235.37868322,6.17883766127556e-06
"286","NPQ.22.0","NPQ","6","22","1",0.577743280274076,1.11127115437538e-96
"287","qP.22.0","qP","7","22","1",0.833242973732224,1.56936087054018e-80
"288","ABQ.22.0","ABQ","8","22","1",0.297466445014458,1.60436064082854e-32
"289","qm.22.0","qm","9","22","1",0.802864726182327,7.8468043527009e-81
"290","nTau1.22.0","nTau1","10","22","1",1.55626041094462,2.12791031644001e-13
"291","nTau2.22.0","nTau2","11","22","1",4.82667578286326,6.17883766127556e-06
"292","nCon.22.0","nCon","12","22","1",1.32208623639738,4.73095654480643e-10
"293","Fm.22.0","Fm","13","22","1",1765.97817332768,1.11127115437538e-96
"294","Fo.22.0","Fo","14","22","1",1654.46929636481,1.56936087054018e-80
"295","Quant.23.0","Quant","1","23","1",0.17976408615726,1.47323757866996e-70
"296","Sigma.23.0","Sigma","2","23","1",4.63225737828714,3.29693420334777e-43
"297","Connect.23.0","Connect","3","23","1",0.229042075594861,4.67455043858675e-10
"298","Tau1.23.0","Tau1","4","23","1",1261.48789819785,2.57229625394047e-21
"299","Tau2.23.0","Tau2","5","23","1",2210309.57785911,8.98017093303706e-13
"300","NPQ.23.0","NPQ","6","23","1",0.600454173466173,1.92331286513304e-93
"301","qP.23.0","qP","7","23","1",1,2.94647515733993e-70
"302","ABQ.23.0","ABQ","8","23","1",0.0495991035720206,3.29693420334777e-43
"303","qm.23.0","qm","9","23","1",0.438767048870773,1.47323757866996e-70
"304","nTau1.23.0","nTau1","10","23","1",1.70633513727267,2.57229625394047e-21
"305","nTau2.23.0","nTau2","11","23","1",1.37706513234875,8.98017093303706e-13
"306","nCon.23.0","nCon","12","23","1",0.831053463809717,4.67455043858675e-10
"307","Fm.23.0","Fm","13","23","1",1740.91844819531,1.92331286513304e-93
"308","Fo.23.0","Fo","14","23","1",1427.96383428116,2.94647515733993e-70
"309","Quant.24.0","Quant","1","24","1",0.193890431536173,2.30977699804377e-69
"310","Sigma.24.0","Sigma","2","24","1",4.92236556576603,7.9247432982372e-44
"311","Connect.24.0","Connect","3","24","1",0.239606142682422,8.787634387506e-11
"312","Tau1.24.0","Tau1","4","24","1",1185.39348187949,4.10347034460534e-17
"313","Tau2.24.0","Tau2","5","24","1",1836857.78370947,1.01210275671944e-10
"314","NPQ.24.0","NPQ","6","24","1",0.48567045675358,5.1346949105638e-93
"315","qP.24.0","qP","7","24","1",0.938281214642284,4.61955399608754e-69
"316","ABQ.24.0","ABQ","8","24","1",-0.00992243396892167,7.9247432982372e-44
"317","qm.24.0","qm","9","24","1",0.394663854093911,2.30977699804377e-69
"318","nTau1.24.0","nTau1","10","24","1",1.60340701842209,4.10347034460534e-17
"319","nTau2.24.0","nTau2","11","24","1",1.14439752348163,1.01210275671944e-10
"320","nCon.24.0","nCon","12","24","1",0.869383995535097,8.787634387506e-11
"321","Fm.24.0","Fm","13","24","1",1875.42276513113,5.1346949105638e-93
"322","Fo.24.0","Fo","14","24","1",1511.79623588709,4.61955399608754e-69
"323","Quant.25.0","Quant","1","25","1",0.200337504731922,1.19515674516967e-68
"324","Sigma.25.0","Sigma","2","25","1",5.11365358257672,1.1685314888252e-43
"325","Connect.25.0","Connect","3","25","1",0.197904700681367,2.74763638685634e-08
"326","Tau1.25.0","Tau1","4","25","1",1318.3737482326,2.6317891847851e-17
"327","Tau2.25.0","Tau2","5","25","1",1666840.43680048,1.43431451452315e-11
"328","NPQ.25.0","NPQ","6","25","1",0.4482292079102,4.73930441773399e-93
"329","qP.25.0","qP","7","25","1",0.918638168995726,2.39031349033934e-68
"330","ABQ.25.0","ABQ","8","25","1",-0.0491690232247279,1.1685314888252e-43
"331","qm.25.0","qm","9","25","1",0.374535751795265,1.19515674516967e-68
"332","nTau1.25.0","nTau1","10","25","1",1.78328103969995,2.6317891847851e-17
"333","nTau2.25.0","nTau2","11","25","1",1.0384734653008,1.43431451452315e-11
"334","nCon.25.0","nCon","12","25","1",0.718074993768373,2.74763638685634e-08
"335","Fm.25.0","Fm","13","25","1",1923.90830184886,4.73930441773399e-93
"336","Fo.25.0","Fo","14","25","1",1538.47731332343,2.39031349033934e-68
"337","Quant.26.0","Quant","1","26","1",0.206760385119484,7.93415221078306e-68
"338","Sigma.26.0","Sigma","2","26","1",5.09926478252018,7.81996237661502e-44
"339","Connect.26.0","Connect","3","26","1",0.190286562808139,1.01741127419688e-07
"340","Tau1.26.0","Tau1","4","26","1",1402.99483906828,5.41582034923307e-18
"341","Tau2.26.0","Tau2","5","26","1",1670306.94730817,2.76709227248851e-11
"342","NPQ.26.0","NPQ","6","26","1",0.436685197228339,4.46949635092259e-92
"343","qP.26.0","qP","7","26","1",0.918707664922855,1.58683044215661e-67
