"","uni","metric","metrix","stage","col","ASnormalized.aabr5.005r","pval"
"68","nCon.6.0","nCon","12","6","1",1.19913821355554,4.69232806107673e-09
"69","Fm.6.0","Fm","13","6","1",3518.71997667526,1.34379620700527e-103
"70","Fo.6.0","Fo","14","6","1",3407.15587624819,1.94491260047752e-86
"71","Quant.7.0","Quant","1","7","1",0.0330724663656675,1.61001044557967e-82
"72","Sigma.7.0","Sigma","2","7","1",3.82797226460346,4.91214136435738e-24
"73","Connect.7.0","Connect","3","7","1",0.197721234602282,0.0193532864180941
"74","Tau1.7.0","Tau1","4","7","1",1524.99336083467,1.47691760795915e-07
"75","Tau2.7.0","Tau2","5","7","1",7611845.51875522,3.90566743728012e-06
"76","NPQ.7.0","NPQ","6","7","1",0.0427682749078924,9.62843413490983e-102
"77","qP.7.0","qP","7","7","1",0.181649114287711,3.22002089115935e-82
"78","ABQ.7.0","ABQ","8","7","1",0.120342884843589,4.91214136435738e-24
"79","qm.7.0","qm","9","7","1",0.90853950211104,1.61001044557967e-82
"80","nTau1.7.0","nTau1","10","7","1",1.86572431095083,1.47691760795915e-07
"81","nTau2.7.0","nTau2","11","7","1",7.66100631014937,3.90566743728012e-06
"82","nCon.7.0","nCon","12","7","1",0.635243506413405,0.0193532864180941
"83","Fm.7.0","Fm","13","7","1",3463.13833208313,9.62843413490983e-102
"84","Fo.7.0","Fo","14","7","1",3348.60380607566,3.22002089115935e-82
"85","Quant.8.0","Quant","1","8","1",0.0421573902023197,4.51768297684087e-88
"86","Sigma.8.0","Sigma","2","8","1",3.50807566097228,4.9634138304185e-32
"87","Connect.8.0","Connect","3","8","1",0.323606372051831,4.21140848278938e-08
"88","Tau1.8.0","Tau1","4","8","1",2108.72149836282,6.32692106919501e-09
"89","Tau2.8.0","Tau2","5","8","1",13142173.1204871,0.000981261233801917
"90","NPQ.8.0","NPQ","6","8","1",0.0558906633255892,3.14644269939585e-104
"91","qP.8.0","qP","7","8","1",0.231920186666024,9.03536595368174e-88
"92","ABQ.8.0","ABQ","8","8","1",0.19385421252498,4.9634138304185e-32
"93","qm.8.0","qm","9","8","1",0.88341553197236,4.51768297684087e-88
"94","nTau1.8.0","nTau1","10","8","1",2.57987547064915,6.32692106919501e-09
"95","nTau2.8.0","nTau2","11","8","1",13.2270513053701,0.000981261233801917
"96","nCon.8.0","nCon","12","8","1",1.03969028361283,4.21140848278938e-08
"97","Fm.8.0","Fm","13","8","1",3420.09917290099,3.14644269939585e-104
"98","Fo.8.0","Fo","14","8","1",3275.91671753837,9.03536595368174e-88
"99","Quant.9.0","Quant","1","9","1",0.0348722777864684,6.83380467141107e-80
"100","Sigma.9.0","Sigma","2","9","1",4.27645136406107,2.84916856467042e-23
"101","Connect.9.0","Connect","3","9","1",0.134101656048181,0.132293383361506
"102","Tau1.9.0","Tau1","4","9","1",2013.21861489809,1.19588627032766e-15
"103","Tau2.9.0","Tau2","5","9","1",13389845.7746466,8.99116970006358e-05
"104","NPQ.9.0","NPQ","6","9","1",0.0766372493855402,1.77350697422022e-101
"105","qP.9.0","qP","7","9","1",0.258678955141171,1.36676093428221e-79
"106","ABQ.9.0","ABQ","8","9","1",0.0172836661327425,2.84916856467042e-23
"107","qm.9.0","qm","9","9","1",0.903562200242087,6.83380467141107e-80
"108","nTau1.9.0","nTau1","10","9","1",2.46303427250221,1.19588627032766e-15
"109","nTau2.9.0","nTau2","11","9","1",13.4763235431858,8.99116970006358e-05
"110","nCon.9.0","nCon","12","9","1",0.43084500445916,0.132293383361506
"111","Fm.9.0","Fm","13","9","1",3354.19454080262,1.77350697422022e-101
"112","Fo.9.0","Fo","14","9","1",3237.22613702589,1.36676093428221e-79
"113","Quant.10.0","Quant","1","10","1",0.0813823779747461,6.64317474553387e-74
"114","Sigma.10.0","Sigma","2","10","1",4.97076919735224,1.93078831825808e-31
"115","Connect.10.0","Connect","3","10","1",0.205863158438326,0.000464938098951847
"116","Tau1.10.0","Tau1","4","10","1",2242.73783500324,2.041941809452e-17
"117","Tau2.10.0","Tau2","5","10","1",6061511.87444806,6.03262322346509e-07
"118","NPQ.10.0","NPQ","6","10","1",0.118752086473276,5.79414756813691e-97
"119","qP.10.0","qP","7","10","1",0.446793195446225,1.32863494910677e-73
"120","ABQ.10.0","ABQ","8","10","1",-0.142268592874503,1.93078831825808e-31
"121","qm.10.0","qm","9","10","1",0.774940498036617,6.64317474553387e-74
"122","nTau1.10.0","nTau1","10","10","1",2.74383522533146,2.041941809452e-17
"123","nTau2.10.0","nTau2","11","10","1",6.1006598997277,6.03262322346509e-07
"124","nCon.10.0","nCon","12","10","1",0.661402073837704,0.000464938098951847
"125","Fm.10.0","Fm","13","10","1",3227.92764185829,5.79414756813691e-97
"126","Fo.10.0","Fo","14","10","1",2965.23121443345,1.32863494910677e-73
"127","Quant.11.0","Quant","1","11","1",0.0838715285211843,4.10898821195695e-76
"128","Sigma.11.0","Sigma","2","11","1",4.52245260947676,1.25896342886409e-34
"129","Connect.11.0","Connect","3","11","1",0.292984748957949,1.23472606239208e-08
"130","Tau1.11.0","Tau1","4","11","1",1823.8323192411,3.38564617724874e-17
"131","Tau2.11.0","Tau2","5","11","1",4364144.2954825,5.49719339170291e-08
"132","NPQ.11.0","NPQ","6","11","1",0.113907178818215,7.20486980574416e-98
"133","qP.11.0","qP","7","11","1",0.443454489872746,8.2179764239139e-76
"134","ABQ.11.0","ABQ","8","11","1",-0.0392467188620047,1.25896342886409e-34
"135","qm.11.0","qm","9","11","1",0.768056858159848,4.10898821195695e-76
"136","nTau1.11.0","nTau1","10","11","1",2.23133318773501,3.38564617724874e-17
"137","nTau2.11.0","nTau2","11","11","1",4.39232994202453,5.49719339170291e-08
"138","nCon.11.0","nCon","12","11","1",0.941308401336227,1.23472606239208e-08
"139","Fm.11.0","Fm","13","11","1",3241.96742150907,7.20486980574416e-98
"140","Fo.11.0","Fo","14","11","1",2970.05865845122,8.2179764239139e-76
"141","Quant.12.0","Quant","1","12","1",0.0944133410147709,1.44892438395778e-75
"142","Sigma.12.0","Sigma","2","12","1",4.8944588404196,1.08577847665848e-35
"143","Connect.12.0","Connect","3","12","1",0.197109221750605,4.01567671064861e-05
"144","Tau1.12.0","Tau1","4","12","1",2126.95114738834,3.32292193850414e-20
"145","Tau2.12.0","Tau2","5","12","1",5039563.92790284,2.26922663410889e-07
"146","NPQ.12.0","NPQ","6","12","1",0.119722418198906,1.58625774850483e-98
"147","qP.12.0","qP","7","12","1",0.47763632631703,2.89784876791556e-75
"148","ABQ.12.0","ABQ","8","12","1",-0.12473269036637,1.08577847665848e-35
"149","qm.12.0","qm","9","12","1",0.738903924457982,1.44892438395778e-75
"150","nTau1.12.0","nTau1","10","12","1",2.60217819028092,3.32292193850414e-20
"151","nTau2.12.0","nTau2","11","12","1",5.07211174437739,2.26922663410889e-07
"152","nCon.12.0","nCon","12","12","1",0.633277216901552,4.01567671064861e-05
"153","Fm.12.0","Fm","13","12","1",3225.13037661824,1.58625774850483e-98
"154","Fo.12.0","Fo","14","12","1",2920.63504255349,2.89784876791556e-75
"155","Quant.13.0","Quant","1","13","1",0.102980810809982,7.12554023283542e-77
"156","Sigma.13.0","Sigma","2","13","1",5.02655604487991,1.06181877003024e-38
"157","Connect.13.0","Connect","3","13","1",0.170794420623022,4.3788565569253e-05
"158","Tau1.13.0","Tau1","4","13","1",1947.55805773152,2.87699571224847e-20
"159","Tau2.13.0","Tau2","5","13","1",4599286.01003889,1.07427133232094e-07
"160","NPQ.13.0","NPQ","6","13","1",0.117626162337057,3.49274239339772e-100
"161","qP.13.0","qP","7","13","1",0.492993509397037,1.42510804656708e-76
"162","ABQ.13.0","ABQ","8","13","1",-0.155088251421569,1.06181877003024e-38
"163","qm.13.0","qm","9","13","1",0.715210951443666,7.12554023283542e-77
"164","nTau1.13.0","nTau1","10","13","1",2.38270310456244,2.87699571224847e-20
"165","nTau2.13.0","nTau2","11","13","1",4.62899030967877,1.07427133232094e-07
"166","nCon.13.0","nCon","12","13","1",0.54873239513528,4.3788565569253e-05
"167","Fm.13.0","Fm","13","13","1",3231.17953570653,3.49274239339772e-100
"168","Fo.13.0","Fo","14","13","1",2898.43004724685,1.42510804656708e-76
"169","Quant.14.0","Quant","1","14","1",0.101738671401661,8.97481087706646e-76
"170","Sigma.14.0","Sigma","2","14","1",4.56984368337302,6.57463451078574e-38
"171","Connect.14.0","Connect","3","14","1",0.282545304543129,7.98623137552963e-10
"172","Tau1.14.0","Tau1","4","14","1",1910.52292930311,4.56852883526706e-20
"173","Tau2.14.0","Tau2","5","14","1",5221727.75567473,6.12934697008028e-06
"174","NPQ.14.0","NPQ","6","14","1",0.126698603285395,1.27593786354564e-97
"175","qP.14.0","qP","7","14","1",0.506381393450271,1.79496217541329e-75
"176","ABQ.14.0","ABQ","8","14","1",-0.0501370525598817,6.57463451078574e-38
"177","qm.14.0","qm","9","14","1",0.718646035101366,8.97481087706646e-76
"178","nTau1.14.0","nTau1","10","14","1",2.33739317650462,4.56852883526706e-20
"179","nTau2.14.0","nTau2","11","14","1",5.25545206974301,6.12934697008028e-06
"180","nCon.14.0","nCon","12","14","1",0.907768304904918,7.98623137552963e-10
"181","Fm.14.0","Fm","13","14","1",3205.16132156684,1.27593786354564e-97
"182","Fo.14.0","Fo","14","14","1",2879.07246708264,1.79496217541329e-75
"183","Quant.15.0","Quant","1","15","1",0.109335712608296,1.87797763535318e-75
"184","Sigma.15.0","Sigma","2","15","1",4.70676324935644,8.89104122721477e-39
"185","Connect.15.0","Connect","3","15","1",0.211279565527438,9.36924820269435e-07
"186","Tau1.15.0","Tau1","4","15","1",1849.81200636635,5.63427821212776e-20
"187","Tau2.15.0","Tau2","5","15","1",3959719.6093248,4.89317865675364e-08
"188","NPQ.15.0","NPQ","6","15","1",0.123378726602146,9.56496643098452e-98
"189","qP.15.0","qP","7","15","1",0.517387176578614,3.75595527070636e-75
"190","ABQ.15.0","ABQ","8","15","1",-0.0816007785474364,8.89104122721477e-39
"191","qm.15.0","qm","9","15","1",0.697636741039067,1.87797763535318e-75
"192","nTau1.15.0","nTau1","10","15","1",2.26311754503473,5.63427821212776e-20
"193","nTau2.15.0","nTau2","11","15","1",3.98529329565536,4.89317865675364e-08
"194","nCon.15.0","nCon","12","15","1",0.678804035940417,9.36924820269435e-07
"195","Fm.15.0","Fm","13","15","1",3214.63340794834,9.56496643098452e-98
"196","Fo.15.0","Fo","14","15","1",2863.15917351587,3.75595527070636e-75
"197","Quant.16.0","Quant","1","16","1",0.0351029966121193,7.69641119619479e-83
"198","Sigma.16.0","Sigma","2","16","1",3.44570852282134,3.84298480213834e-26
"199","Connect.16.0","Connect","3","16","1",0.435731619480287,1.44843572929109e-09
"200","Tau1.16.0","Tau1","4","16","1",2375.72313718331,1.05201696883709e-07
"201","Tau2.16.0","Tau2","5","16","1",20644144.3635794,0.0103968313971154
"202","NPQ.16.0","NPQ","6","16","1",0.0772329552947444,2.89702567761508e-100
"203","qP.16.0","qP","7","16","1",0.260451980281132,1.53928223923896e-82
"204","ABQ.16.0","ABQ","8","16","1",0.208186003100819,3.84298480213834e-26
"205","qm.16.0","qm","9","16","1",0.902924157151104,7.69641119619479e-83
"206","nTau1.16.0","nTau1","10","16","1",2.90653358038574,1.05201696883709e-07
"207","nTau2.16.0","nTau2","11","16","1",20.7774737213636,0.0103968313971154
"208","nCon.16.0","nCon","12","16","1",1.39992895740625,1.44843572929109e-09
"209","Fm.16.0","Fm","13","16","1",3352.33968341197,2.89702567761508e-100
"210","Fo.16.0","Fo","14","16","1",3234.66251486249,1.53928223923896e-82
"211","Quant.17.0","Quant","1","17","1",0.0340925919619734,2.52598219182924e-83
"212","Sigma.17.0","Sigma","2","17","1",3.59758949652544,1.43116852480588e-24
"213","Connect.17.0","Connect","3","17","1",0.26178721110311,0.00149545498400456
"214","Tau1.17.0","Tau1","4","17","1",1131.98782165279,3.29093319207092e-07
"215","Tau2.17.0","Tau2","5","17","1",10793025.9149015,0.000604369325486202
"216","NPQ.17.0","NPQ","6","17","1",0.104923541667908,9.47966338226313e-101
"217","qP.17.0","qP","7","17","1",0.314232791816714,5.05196438365848e-83
"218","ABQ.17.0","ABQ","8","17","1",0.173284188265037,1.43116852480588e-24
"219","qm.17.0","qm","9","17","1",0.905718388199672,2.52598219182924e-83
"220","nTau1.17.0","nTau1","10","17","1",1.38490911029405,3.29093319207092e-07
"221","nTau2.17.0","nTau2","11","17","1",10.8627322291201,0.000604369325486202
"222","nCon.17.0","nCon","12","17","1",0.84107620635607,0.00149545498400456
"223","Fm.17.0","Fm","13","17","1",3268.32640280472,9.47966338226313e-101
"224","Fo.17.0","Fo","14","17","1",3156.90068435536,5.05196438365848e-83
"225","Quant.18.0","Quant","1","18","1",0.0323608437086361,1.61298118175465e-82
"226","Sigma.18.0","Sigma","2","18","1",3.33738488642753,1.38746415327096e-24
"227","Connect.18.0","Connect","3","18","1",0.498553743497629,6.35640958445789e-11
"228","Tau1.18.0","Tau1","4","18","1",1313.84570116908,1.84684017783938e-07
"229","Tau2.18.0","Tau2","5","18","1",8983532.82110541,7.8159717465175e-05
"230","NPQ.18.0","NPQ","6","18","1",0.128751556537037,3.43060109201096e-99
"231","qP.18.0","qP","7","18","1",0.356491460235686,3.22596236350929e-82
"232","ABQ.18.0","ABQ","8","18","1",0.2330784659785,1.38746415327096e-24
"233","qm.18.0","qm","9","18","1",0.910507464276351,1.61298118175465e-82
"234","nTau1.18.0","nTau1","10","18","1",1.6073996965913,1.84684017783938e-07
"235","nTau2.18.0","nTau2","11","18","1",9.0415525985579,7.8159717465175e-05
"236","nCon.18.0","nCon","12","18","1",1.60176537837231,6.35640958445789e-11
"237","Fm.18.0","Fm","13","18","1",3199.33183117186,3.43060109201096e-99
"238","Fo.18.0","Fo","14","18","1",3095.79875381124,3.22596236350929e-82
"239","Quant.19.0","Quant","1","19","1",0.0337774049979025,4.31515571756358e-79
"240","Sigma.19.0","Sigma","2","19","1",3.48922059066039,6.22701633040723e-21
"241","Connect.19.0","Connect","3","19","1",0.212812015184842,0.037360710520803
"242","Tau1.19.0","Tau1","4","19","1",1525.80043290524,4.77446280622752e-10
"243","Tau2.19.0","Tau2","5","19","1",17974577.3394652,0.00706141998037861
"244","NPQ.19.0","NPQ","6","19","1",0.144304146677607,1.03976190989802e-96
"245","qP.19.0","qP","7","19","1",0.388683392435309,8.63031143512716e-79
"246","ABQ.19.0","ABQ","8","19","1",0.198187053938173,6.22701633040723e-21
"247","qm.19.0","qm","9","19","1",0.906590024331774,4.31515571756358e-79
"248","nTau1.19.0","nTau1","10","19","1",1.86671170802509,4.77446280622752e-10
"249","nTau2.19.0","nTau2","11","19","1",18.0906654083581,0.00706141998037861
"250","nCon.19.0","nCon","12","19","1",0.68372752681245,0.037360710520803
"251","Fm.19.0","Fm","13","19","1",3155.84872675564,1.03976190989802e-96
"252","Fo.19.0","Fo","14","19","1",3049.2523461999,8.63031143512716e-79
"253","Quant.20.0","Quant","1","20","1",0.0347060396869727,7.70397448437792e-85
"254","Sigma.20.0","Sigma","2","20","1",3.62488206873859,3.42609506425012e-24
"255","Connect.20.0","Connect","3","20","1",0.175436185397318,0.0565786870723856
"256","Tau1.20.0","Tau1","4","20","1",2166.26114092934,1.16463581432526e-08
"257","Tau2.20.0","Tau2","5","20","1",10768505.08521,0.000107464483888142
"258","NPQ.20.0","NPQ","6","20","1",0.168979840695119,3.07292317446594e-101
"259","qP.20.0","qP","7","20","1",0.43518350727331,1.54079489687558e-84
"260","ABQ.20.0","ABQ","8","20","1",0.167012432965184,3.42609506425012e-24
"261","qm.20.0","qm","9","20","1",0.904021924629736,7.70397448437792e-85
"262","nTau1.20.0","nTau1","10","20","1",2.65027125907476,1.16463581432526e-08
"263","nTau2.20.0","nTau2","11","20","1",10.838053032658,0.000107464483888142
"264","nCon.20.0","nCon","12","20","1",0.563645567901479,0.0565786870723856
"265","Fm.20.0","Fm","13","20","1",3089.23272976747,3.07292317446594e-101
"266","Fo.20.0","Fo","14","20","1",2982.01769604587,1.54079489687558e-84
"267","Quant.21.0","Quant","1","21","1",0.0358911946639226,3.79198718598319e-82
"268","Sigma.21.0","Sigma","2","21","1",3.44244024746359,9.36307255877338e-26
"269","Connect.21.0","Connect","3","21","1",0.230320232269378,0.00197895659287971
"270","Tau1.21.0","Tau1","4","21","1",1663.72375994127,1.38971087575617e-12
"271","Tau2.21.0","Tau2","5","21","1",22424683.6606766,0.00822304603617479
"272","NPQ.21.0","NPQ","6","21","1",0.189468752573975,2.3393008448961e-100
"273","qP.21.0","qP","7","21","1",0.473197258562151,7.58397437196637e-82
"274","ABQ.21.0","ABQ","8","21","1",0.208937043462139,9.36307255877338e-26
"275","qm.21.0","qm","9","21","1",0.900744428991251,3.79198718598319e-82
"276","nTau1.21.0","nTau1","10","21","1",2.03545139628019,1.38971087575617e-12
"277","nTau2.21.0","nTau2","11","21","1",22.5695125583212,0.00822304603617479
"278","nCon.21.0","nCon","12","21","1",0.739978344961545,0.00197895659287971
"279","Fm.21.0","Fm","13","21","1",3036.01988408614,2.3393008448961e-100
"280","Fo.21.0","Fo","14","21","1",2927.05350342287,7.58397437196637e-82
"281","Quant.22.0","Quant","1","22","1",0.03668386885605,4.42507332127752e-81
"282","Sigma.22.0","Sigma","2","22","1",3.32235399092964,2.02817676539996e-25
"283","Connect.22.0","Connect","3","22","1",0.532967562858001,6.85113430421429e-13
"284","Tau1.22.0","Tau1","4","22","1",1721.82561618654,9.08349560100683e-10
"285","Tau2.22.0","Tau2","5","22","1",23563541.2594923,0.0391544900392687
"286","NPQ.22.0","NPQ","6","22","1",0.219448055079737,8.91075869409532e-98
"287","qP.22.0","qP","7","22","1",0.524588700215198,8.85014664255504e-81
"288","ABQ.22.0","ABQ","8","22","1",0.236532522919861,2.02817676539996e-25
"289","qm.22.0","qm","9","22","1",0.898552322255874,4.42507332127752e-81
"290","nTau1.22.0","nTau1","10","22","1",2.10653501440745,9.08349560100683e-10
"291","nTau2.22.0","nTau2","11","22","1",23.7157254221255,0.0391544900392687
"292","nCon.22.0","nCon","12","22","1",1.71233091941566,6.85113430421429e-13
"293","Fm.22.0","Fm","13","22","1",2961.38139650204,8.91075869409532e-98
"294","Fo.22.0","Fo","14","22","1",2852.74646972001,8.85014664255504e-81
"295","Quant.23.0","Quant","1","23","1",0.191703105749383,2.09946257639779e-67
"296","Sigma.23.0","Sigma","2","23","1",4.9075901480222,5.40093699502262e-42
"297","Connect.23.0","Connect","3","23","1",0.215617958072486,4.16878655568555e-08
"298","Tau1.23.0","Tau1","4","23","1",1816.48134832379,3.53569222957119e-18
"299","Tau2.23.0","Tau2","5","23","1",1606263.09524805,1.34824940586744e-13
"300","NPQ.23.0","NPQ","6","23","1",0.34803409327321,3.48919167801286e-91
"301","qP.23.0","qP","7","23","1",1,4.19892515279557e-67
"302","ABQ.23.0","ABQ","8","23","1",-0.127750227423976,5.40093699502262e-42
"303","qm.23.0","qm","9","23","1",0.469853221563787,2.09946257639779e-67
"304","nTau1.23.0","nTau1","10","23","1",2.2223397812706,3.53569222957119e-18
"305","nTau2.23.0","nTau2","11","23","1",1.61663707942246,1.34824940586744e-13
"306","nCon.23.0","nCon","12","23","1",0.692742527160428,4.16878655568555e-08
"307","Fm.23.0","Fm","13","23","1",2678.90167046526,3.48919167801286e-91
"308","Fo.23.0","Fo","14","23","1",2165.34790023986,4.19892515279557e-67
"309","Quant.24.0","Quant","1","24","1",0.19939453221321,1.85643127032436e-67
"310","Sigma.24.0","Sigma","2","24","1",5.22578675344064,7.02781294043255e-43
"311","Connect.24.0","Connect","3","24","1",0.164923463336083,7.30898182668862e-06
"312","Tau1.24.0","Tau1","4","24","1",1849.57378191364,4.13973587462826e-19
"313","Tau2.24.0","Tau2","5","24","1",1760132.75010595,5.24073004910045e-12
"314","NPQ.24.0","NPQ","6","24","1",0.309427883853656,3.60061955226558e-92
"315","qP.24.0","qP","7","24","1",0.970517064959598,3.71286254064872e-67
"316","ABQ.24.0","ABQ","8","24","1",-0.200870900361753,7.02781294043255e-43
"317","qm.24.0","qm","9","24","1",0.448582909090563,1.85643127032436e-67
"318","nTau1.24.0","nTau1","10","24","1",2.26282609382957,4.13973587462826e-19
"319","nTau2.24.0","nTau2","11","24","1",1.77150049512137,5.24073004910045e-12
"320","nCon.24.0","nCon","12","24","1",0.529870043297044,7.30898182668862e-06
"321","Fm.24.0","Fm","13","24","1",2757.88443857312,3.60061955226558e-92
"322","Fo.24.0","Fo","14","24","1",2207.97736104574,3.71286254064872e-67
"323","Quant.25.0","Quant","1","25","1",0.206188320545952,1.5183215969942e-68
"324","Sigma.25.0","Sigma","2","25","1",5.37769000952371,5.89423252257556e-45
"325","Connect.25.0","Connect","3","25","1",0.202374823142956,1.13995606765377e-08
"326","Tau1.25.0","Tau1","4","25","1",1691.36238823575,1.05654623071224e-19
"327","Tau2.25.0","Tau2","5","25","1",1526761.22086446,3.06094821049694e-14
"328","NPQ.25.0","NPQ","6","25","1",0.286229979572595,2.8088264562225e-93
"329","qP.25.0","qP","7","25","1",0.956167728571025,3.03664319398841e-68
"330","ABQ.25.0","ABQ","8","25","1",-0.235777835624708,5.89423252257556e-45
"331","qm.25.0","qm","9","25","1",0.429794976657746,1.5183215969942e-68
"332","nTau1.25.0","nTau1","10","25","1",2.06926535380596,1.05654623071224e-19
"333","nTau2.25.0","nTau2","11","25","1",1.53662174545113,3.06094821049694e-14
"334","nCon.25.0","nCon","12","25","1",0.650194666858714,1.13995606765377e-08
"335","Fm.25.0","Fm","13","25","1",2807.62448525241,2.8088264562225e-93
"336","Fo.25.0","Fo","14","25","1",2228.72510791452,3.03664319398841e-68
"337","Quant.26.0","Quant","1","26","1",0.207587739054757,1.38358462375394e-67
"338","Sigma.26.0","Sigma","2","26","1",5.40759253553863,4.45847914570947e-44
"339","Connect.26.0","Connect","3","26","1",0.202438572525369,2.6842756704029e-08
"340","Tau1.26.0","Tau1","4","26","1",1675.38570025505,2.3705416036821e-18
"341","Tau2.26.0","Tau2","5","26","1",1451823.50690657,4.74450784584282e-13
"342","NPQ.26.0","NPQ","6","26","1",0.285309262406754,1.24888294340425e-92
"343","qP.26.0","qP","7","26","1",0.95778286709964,2.76716924750788e-67
"344","ABQ.26.0","ABQ","8","26","1",-0.242649350868798,4.45847914570947e-44
