"","uni","metric","metrix","stage","col","ASnormalized.t9_aabr2.002r","pval"
"36","ABQ.4.0","ABQ","8","4","1",0.402557177393932,3.86673197093903e-28
"37","qm.4.0","qm","9","4","1",0.871844934620598,3.32045092393545e-79
"38","nTau1.4.0","nTau1","10","4","1",3.6316721447414,7.98640111879367e-08
"39","nTau2.4.0","nTau2","11","4","1",4.19512020434333,4.39085740832469e-11
"40","nCon.4.0","nCon","12","4","1",1.56704846704149,2.54569574476688e-14
"41","Fm.4.0","Fm","13","4","1",2831.57470534319,6.15012576004186e-92
"42","Fo.4.0","Fo","14","4","1",2697.8513109982,6.64090184787028e-79
"43","Quant.5.0","Quant","1","5","1",0.0480437256948181,4.65836218614354e-80
"44","Sigma.5.0","Sigma","2","5","1",3.52580809928901,6.22001992691494e-27
"45","Connect.5.0","Connect","3","5","1",0.409794579839991,3.27831719587772e-08
"46","Tau1.5.0","Tau1","4","5","1",1897.32982764353,5.09526614882413e-13
"47","Tau2.5.0","Tau2","5","5","1",7393135.02468969,8.75514210349247e-11
"48","NPQ.5.0","NPQ","6","5","1",0.148937193855627,7.38178149842932e-96
"49","qP.5.0","qP","7","5","1",0.364335222519685,9.31672437228709e-80
"50","ABQ.5.0","ABQ","8","5","1",0.196709069742838,6.22001992691494e-27
"51","qm.5.0","qm","9","5","1",0.869625370451462,4.65836218614354e-80
"52","nTau1.5.0","nTau1","10","5","1",3.22641628824306,5.09526614882413e-13
"53","nTau2.5.0","nTau2","11","5","1",6.70019405515754,8.75514210349247e-11
"54","nCon.5.0","nCon","12","5","1",1.23868563366024,3.27831719587772e-08
"55","Fm.5.0","Fm","13","5","1",2833.7710010369,7.38178149842932e-96
"56","Fo.5.0","Fo","14","5","1",2697.62608438115,9.31672437228709e-80
"57","Quant.6.0","Quant","1","6","1",0.0459269656758909,6.48003335455185e-82
"58","Sigma.6.0","Sigma","2","6","1",3.9536881634532,2.12046685534432e-28
"59","Connect.6.0","Connect","3","6","1",0.216702069632771,0.00132619859899172
"60","Tau1.6.0","Tau1","4","6","1",1391.35125042595,1.00999881044589e-08
"61","Tau2.6.0","Tau2","5","6","1",7302424.87164816,8.8471360156966e-06
"62","NPQ.6.0","NPQ","6","6","1",0.172869545304162,7.25613880629435e-101
"63","qP.6.0","qP","7","6","1",0.39642767941397,1.29600667091037e-81
"64","ABQ.6.0","ABQ","8","6","1",0.0992244179688933,2.12046685534432e-28
"65","qm.6.0","qm","9","6","1",0.875369550348413,6.48003335455185e-82
"66","nTau1.6.0","nTau1","10","6","1",2.36599787324117,1.00999881044589e-08
"67","nTau2.6.0","nTau2","11","6","1",6.61798594910758,8.8471360156966e-06
"68","nCon.6.0","nCon","12","6","1",0.655025111711739,0.00132619859899172
"69","Fm.6.0","Fm","13","6","1",2775.94802848807,7.25613880629435e-101
"70","Fo.6.0","Fo","14","6","1",2648.45715866564,1.29600667091037e-81
"71","Quant.7.0","Quant","1","7","1",0.0521994465775039,1.91979073630298e-80
"72","Sigma.7.0","Sigma","2","7","1",3.42817074744933,2.14039961887553e-30
"73","Connect.7.0","Connect","3","7","1",0.394644346301774,1.21218469677173e-10
"74","Tau1.7.0","Tau1","4","7","1",1295.20183438447,4.53741751581897e-12
"75","Tau2.7.0","Tau2","5","7","1",7688838.45935541,1.24281907587149e-05
"76","NPQ.7.0","NPQ","6","7","1",0.204915483482309,1.70822946653897e-97
"77","qP.7.0","qP","7","7","1",0.453465235753502,3.83958147260596e-80
"78","ABQ.7.0","ABQ","8","7","1",0.218953955731658,2.14039961887553e-30
"79","qm.7.0","qm","9","7","1",0.858348131587247,1.91979073630298e-80
"80","nTau1.7.0","nTau1","10","7","1",2.20249544076923,4.53741751581897e-12
"81","nTau2.7.0","nTau2","11","7","1",6.96818190989309,1.24281907587149e-05
"82","nCon.7.0","nCon","12","7","1",1.19289103911555,1.21218469677173e-10
"83","Fm.7.0","Fm","13","7","1",2702.11890094662,1.70822946653897e-97
"84","Fo.7.0","Fo","14","7","1",2561.06978973059,3.83958147260596e-80
"85","Quant.8.0","Quant","1","8","1",0.0571426209967972,4.86907930856523e-79
"86","Sigma.8.0","Sigma","2","8","1",3.82888531240588,3.79779781986986e-29
"87","Connect.8.0","Connect","3","8","1",0.271902720546913,3.42020796364363e-05
"88","Tau1.8.0","Tau1","4","8","1",1549.63788440287,4.81792699670794e-15
"89","Tau2.8.0","Tau2","5","8","1",15333325.3229184,0.00399135440373585
"90","NPQ.8.0","NPQ","6","8","1",0.235394013013504,3.75621323808296e-97
"91","qP.8.0","qP","7","8","1",0.503208600514041,9.73815861713046e-79
"92","ABQ.8.0","ABQ","8","8","1",0.127658466417746,3.79779781986986e-29
"93","qm.8.0","qm","9","8","1",0.844934006758484,4.86907930856523e-79
"94","nTau1.8.0","nTau1","10","8","1",2.63516487132109,4.81792699670794e-15
"95","nTau2.8.0","nTau2","11","8","1",13.8961691936265,0.00399135440373585
"96","nCon.8.0","nCon","12","8","1",0.82188005958035,3.42020796364363e-05
"97","Fm.8.0","Fm","13","8","1",2635.45465468044,3.75621323808296e-97
"98","Fo.8.0","Fo","14","8","1",2484.85786819379,9.73815861713046e-79
"99","Quant.9.0","Quant","1","9","1",0.0658890168472258,6.78113535746289e-81
"100","Sigma.9.0","Sigma","2","9","1",3.88683261860254,4.7090648209501e-32
"101","Connect.9.0","Connect","3","9","1",0.311267278289475,2.57010233000463e-07
"102","Tau1.9.0","Tau1","4","9","1",1264.41854089769,3.91488666435618e-15
"103","Tau2.9.0","Tau2","5","9","1",10573802.7781634,0.000178484139089452
"104","NPQ.9.0","NPQ","6","9","1",0.253135564018017,6.941455023995e-98
"105","qP.9.0","qP","7","9","1",0.541002633056148,1.35622707149258e-80
"106","ABQ.9.0","ABQ","8","9","1",0.11445623186902,4.7090648209501e-32
"107","qm.9.0","qm","9","9","1",0.821199208876073,6.78113535746289e-81
"108","nTau1.9.0","nTau1","10","9","1",2.15014833798063,3.91488666435618e-15
"109","nTau2.9.0","nTau2","11","9","1",9.58274538177151,0.000178484139089452
"110","nCon.9.0","nCon","12","9","1",0.940867265731637,2.57010233000463e-07
"111","Fm.9.0","Fm","13","9","1",2598.1426075894,6.941455023995e-98
"112","Fo.9.0","Fo","14","9","1",2426.95354554645,1.35622707149258e-80
"113","Quant.10.0","Quant","1","10","1",0.101645166647166,5.22095233777315e-78
"114","Sigma.10.0","Sigma","2","10","1",4.59474587427392,1.50298733662149e-39
"115","Connect.10.0","Connect","3","10","1",0.263518583133536,4.49073183005421e-10
"116","Tau1.10.0","Tau1","4","10","1",1213.15525536379,1.95600065261139e-17
"117","Tau2.10.0","Tau2","5","10","1",3961616.7890811,3.97482465993023e-08
"118","NPQ.10.0","NPQ","6","10","1",0.295387561495377,1.11466432660518e-99
"119","qP.10.0","qP","7","10","1",0.651328186507968,1.04419046755463e-77
"120","ABQ.10.0","ABQ","8","10","1",-0.0468288641077892,1.50298733662149e-39
"121","qm.10.0","qm","9","10","1",0.724168957436766,5.22095233777315e-78
"122","nTau1.10.0","nTau1","10","10","1",2.06297493406022,1.95600065261139e-17
"123","nTau2.10.0","nTau2","11","10","1",3.59030386573084,3.97482465993023e-08
"124","nCon.10.0","nCon","12","10","1",0.796537336480796,4.49073183005421e-10
"125","Fm.10.0","Fm","13","10","1",2513.39830544791,1.11466432660518e-99
"126","Fo.10.0","Fo","14","10","1",2257.92351583995,1.04419046755463e-77
"127","Quant.11.0","Quant","1","11","1",0.113774551109426,6.16846201473465e-78
"128","Sigma.11.0","Sigma","2","11","1",4.36882917972686,2.74366738180601e-41
"129","Connect.11.0","Connect","3","11","1",0.287030946568651,1.72014445577101e-12
"130","Tau1.11.0","Tau1","4","11","1",1520.71562748925,2.57391596913198e-19
"131","Tau2.11.0","Tau2","5","11","1",4532380.87117361,1.70488772014471e-06
"132","NPQ.11.0","NPQ","6","11","1",0.277887024126649,5.91050301979107e-99
"133","qP.11.0","qP","7","11","1",0.651316069725056,1.23369240294693e-77
"134","ABQ.11.0","ABQ","8","11","1",0.00464212541087627,2.74366738180601e-41
"135","qm.11.0","qm","9","11","1",0.691253858054924,6.16846201473465e-78
"136","nTau1.11.0","nTau1","10","11","1",2.5859824680092,2.57391596913198e-19
"137","nTau2.11.0","nTau2","11","11","1",4.10757158733507,1.70488772014471e-06
"138","nCon.11.0","nCon","12","11","1",0.867608132028769,1.72014445577101e-12
"139","Fm.11.0","Fm","13","11","1",2547.8190485469,5.91050301979107e-99
"140","Fo.11.0","Fo","14","11","1",2257.94207999043,1.23369240294693e-77
"141","Quant.12.0","Quant","1","12","1",0.119307249288124,1.10652759917888e-74
"142","Sigma.12.0","Sigma","2","12","1",4.86172129192886,9.75580240852775e-40
"143","Connect.12.0","Connect","3","12","1",0.299786310306205,7.43628542345001e-12
"144","Tau1.12.0","Tau1","4","12","1",1412.86512197008,1.27518542181155e-19
"145","Tau2.12.0","Tau2","5","12","1",4105871.43486708,2.90560000972165e-07
"146","NPQ.12.0","NPQ","6","12","1",0.27540055994619,3.59530490214468e-97
"147","qP.12.0","qP","7","12","1",0.657661476429101,2.21305519835777e-74
"148","ABQ.12.0","ABQ","8","12","1",-0.107654333210056,9.75580240852775e-40
"149","qm.12.0","qm","9","12","1",0.676239962587417,1.10652759917888e-74
"150","nTau1.12.0","nTau1","10","12","1",2.40258229022647,1.27518542181155e-19
"151","nTau2.12.0","nTau2","11","12","1",3.72103786651621,2.90560000972165e-07
"152","nCon.12.0","nCon","12","12","1",0.906163756214886,7.43628542345001e-12
"153","Fm.12.0","Fm","13","12","1",2552.78616319421,3.59530490214468e-97
"154","Fo.12.0","Fo","14","12","1",2248.22026804273,2.21305519835777e-74
"155","Quant.13.0","Quant","1","13","1",0.129423122978511,6.71197231669304e-75
"156","Sigma.13.0","Sigma","2","13","1",5.09111558102692,7.82075887267689e-41
"157","Connect.13.0","Connect","3","13","1",0.232209319145163,4.03792197020704e-09
"158","Tau1.13.0","Tau1","4","13","1",1477.52544588147,3.87293807075918e-18
"159","Tau2.13.0","Tau2","5","13","1",4140997.74380133,8.70251937657065e-06
"160","NPQ.13.0","NPQ","6","13","1",0.263444555839689,2.36780310027277e-98
"161","qP.13.0","qP","7","13","1",0.660789905711113,1.34239446333861e-74
"162","ABQ.13.0","ABQ","8","13","1",-0.159917629083256,7.82075887267689e-41
"163","qm.13.0","qm","9","13","1",0.648788859121344,6.71197231669304e-75
"164","nTau1.13.0","nTau1","10","13","1",2.51253740674402,3.87293807075918e-18
"165","nTau2.13.0","nTau2","11","13","1",3.75287187002282,8.70251937657065e-06
"166","nCon.13.0","nCon","12","13","1",0.701898858055784,4.03792197020704e-09
"167","Fm.13.0","Fm","13","13","1",2576.94323578525,2.36780310027277e-98
"168","Fo.13.0","Fo","14","13","1",2243.42719447157,1.34239446333861e-74
"169","Quant.14.0","Quant","1","14","1",0.135943465912133,2.61475649196589e-70
"170","Sigma.14.0","Sigma","2","14","1",5.08796840629974,7.26612742442181e-38
"171","Connect.14.0","Connect","3","14","1",0.290410647708543,4.46520040353138e-10
"172","Tau1.14.0","Tau1","4","14","1",1401.53732002318,6.02660978904003e-18
"173","Tau2.14.0","Tau2","5","14","1",3582682.15750535,1.69683667612174e-06
"174","NPQ.14.0","NPQ","6","14","1",0.252880646611584,9.60000400639001e-94
"175","qP.14.0","qP","7","14","1",0.65950300118393,5.22951298393178e-70
"176","ABQ.14.0","ABQ","8","14","1",-0.159200602846124,7.26612742442181e-38
"177","qm.14.0","qm","9","14","1",0.631094825567405,2.61475649196589e-70
"178","nTau1.14.0","nTau1","10","14","1",2.38331932172253,6.02660978904003e-18
"179","nTau2.14.0","nTau2","11","14","1",3.24688587629899,1.69683667612174e-06
"180","nCon.14.0","nCon","12","14","1",0.877823951012229,4.46520040353138e-10
"181","Fm.14.0","Fm","13","14","1",2598.67123876976,9.60000400639001e-94
"182","Fo.14.0","Fo","14","14","1",2245.39886380522,5.22951298393178e-70
"183","Quant.15.0","Quant","1","15","1",0.14130028361511,3.61260582072333e-73
"184","Sigma.15.0","Sigma","2","15","1",5.00647389996256,3.13409571981333e-41
"185","Connect.15.0","Connect","3","15","1",0.218688088311141,2.80097495333226e-08
"186","Tau1.15.0","Tau1","4","15","1",1404.92453479405,3.13474536131586e-19
"187","Tau2.15.0","Tau2","5","15","1",3344223.19769488,2.75381234554529e-07
"188","NPQ.15.0","NPQ","6","15","1",0.247445566056121,2.47885528402554e-96
"189","qP.15.0","qP","7","15","1",0.662243111031618,7.22521164144666e-73
"190","ABQ.15.0","ABQ","8","15","1",-0.140633569144081,3.13409571981333e-41
"191","qm.15.0","qm","9","15","1",0.616558210983827,3.61260582072333e-73
"192","nTau1.15.0","nTau1","10","15","1",2.38907929278781,3.13474536131586e-19
"193","nTau2.15.0","nTau2","11","15","1",3.03077710788267,2.75381234554529e-07
"194","nCon.15.0","nCon","12","15","1",0.661028248224763,2.80097495333226e-08
"195","Fm.15.0","Fm","13","15","1",2609.99356649628,2.47885528402554e-96
"196","Fo.15.0","Fo","14","15","1",2241.20073531674,7.22521164144666e-73
"197","Quant.16.0","Quant","1","16","1",0.0569215847745985,4.52673356834051e-81
"198","Sigma.16.0","Sigma","2","16","1",3.4310589182931,2.07323376928904e-32
"199","Connect.16.0","Connect","3","16","1",0.414515061203707,7.42147614003633e-13
"200","Tau1.16.0","Tau1","4","16","1",1349.94080318467,1.71363917442966e-12
"201","Tau2.16.0","Tau2","5","16","1",7109203.44758462,9.32760762348926e-07
"202","NPQ.16.0","NPQ","6","16","1",0.210322717649912,5.39684244750689e-98
"203","qP.16.0","qP","7","16","1",0.469224367326267,9.05346713668101e-81
"204","ABQ.16.0","ABQ","8","16","1",0.218295938795257,2.07323376928904e-32
"205","qm.16.0","qm","9","16","1",0.845533825260675,4.52673356834051e-81
"206","nTau1.16.0","nTau1","10","16","1",2.29557925675389,1.71363917442966e-12
"207","nTau2.16.0","nTau2","11","16","1",6.44287470975971,9.32760762348926e-07
"208","nCon.16.0","nCon","12","16","1",1.25295422757742,7.42147614003633e-13
"209","Fm.16.0","Fm","13","16","1",2690.04692259485,5.39684244750689e-98
"210","Fo.16.0","Fo","14","16","1",2536.92518864272,9.05346713668101e-81
"211","Quant.17.0","Quant","1","17","1",0.0546725920515138,9.56252452797624e-85
"212","Sigma.17.0","Sigma","2","17","1",3.41965324748754,6.70262180765441e-35
"213","Connect.17.0","Connect","3","17","1",0.341097624776084,3.31555343224653e-11
"214","Tau1.17.0","Tau1","4","17","1",1522.25063573327,6.90303437135221e-15
"215","Tau2.17.0","Tau2","5","17","1",11490873.3971506,0.000841506723019645
"216","NPQ.17.0","NPQ","6","17","1",0.254070888175981,1.25487783297054e-101
"217","qP.17.0","qP","7","17","1",0.523177425606742,1.91250490559525e-84
"218","ABQ.17.0","ABQ","8","17","1",0.220894512414011,6.70262180765441e-35
"219","qm.17.0","qm","9","17","1",0.851636840563694,9.56252452797624e-85
"220","nTau1.17.0","nTau1","10","17","1",2.58859275512372,6.90303437135221e-15
"221","nTau2.17.0","nTau2","11","17","1",10.4138611518715,0.000841506723019645
"222","nCon.17.0","nCon","12","17","1",1.03103542182218,3.31555343224653e-11
"223","Fm.17.0","Fm","13","17","1",2596.20483391996,1.25487783297054e-101
"224","Fo.17.0","Fo","14","17","1",2454.26358615289,1.91250490559525e-84
"225","Quant.18.0","Quant","1","18","1",0.0572654373891524,1.45079623427105e-80
"226","Sigma.18.0","Sigma","2","18","1",3.70711320077767,1.78006208337646e-31
"227","Connect.18.0","Connect","3","18","1",0.269612469571322,2.77152387497067e-06
"228","Tau1.18.0","Tau1","4","18","1",1639.93164042587,2.73210629717939e-14
"229","Tau2.18.0","Tau2","5","18","1",11490926.3999326,0.00224896824255518
"230","NPQ.18.0","NPQ","6","18","1",0.274152911114745,6.46321933645057e-99
"231","qP.18.0","qP","7","18","1",0.552749407252073,2.90159246854209e-80
"232","ABQ.18.0","ABQ","8","18","1",0.155402016286195,1.78006208337646e-31
"233","qm.18.0","qm","9","18","1",0.844600724078503,1.45079623427105e-80
"234","nTau1.18.0","nTau1","10","18","1",2.78870973258597,2.73210629717939e-14
"235","nTau2.18.0","nTau2","11","18","1",10.4139091868287,0.00224896824255518
"236","nCon.18.0","nCon","12","18","1",0.814957320431265,2.77152387497067e-06
"237","Fm.18.0","Fm","13","18","1",2555.285848001,6.46321933645057e-99
"238","Fo.18.0","Fo","14","18","1",2408.95628626091,2.90159246854209e-80
"239","Quant.19.0","Quant","1","19","1",0.0581136253826956,1.23309648246229e-78
"240","Sigma.19.0","Sigma","2","19","1",3.46552176050982,1.01250280232794e-29
"241","Connect.19.0","Connect","3","19","1",0.278482865083359,9.4215544488204e-06
"242","Tau1.19.0","Tau1","4","19","1",1067.26380768262,1.84683418803912e-15
"243","Tau2.19.0","Tau2","5","19","1",10926992.3847593,6.98195283988301e-05
"244","NPQ.19.0","NPQ","6","19","1",0.297936360002103,7.37619559348986e-96
"245","qP.19.0","qP","7","19","1",0.582949401801923,2.46619296492458e-78
"246","ABQ.19.0","ABQ","8","19","1",0.21044421011236,1.01250280232794e-29
"247","qm.19.0","qm","9","19","1",0.842299025077303,1.23309648246229e-78
"248","nTau1.19.0","nTau1","10","19","1",1.81488599546039,1.84683418803912e-15
"249","nTau2.19.0","nTau2","11","19","1",9.90283136620904,6.98195283988301e-05
"250","nCon.19.0","nCon","12","19","1",0.841769855360192,9.4215544488204e-06
"251","Fm.19.0","Fm","13","19","1",2508.46266603973,7.37619559348986e-96
"252","Fo.19.0","Fo","14","19","1",2362.68680637902,2.46619296492458e-78
"253","Quant.20.0","Quant","1","20","1",0.0664228805926008,1.4729209018039e-82
"254","Sigma.20.0","Sigma","2","20","1",3.3978147559413,3.41136146425971e-35
"255","Connect.20.0","Connect","3","20","1",0.366354593699139,5.22409014829705e-12
"256","Tau1.20.0","Tau1","4","20","1",1163.99733163883,1.11124760718967e-11
"257","Tau2.20.0","Tau2","5","20","1",7484050.53028906,2.75612422992952e-05
"258","NPQ.20.0","NPQ","6","20","1",0.319367745883701,2.06756260375075e-98
"259","qP.20.0","qP","7","20","1",0.62138261165494,2.9458418036078e-82
"260","ABQ.20.0","ABQ","8","20","1",0.225870013546114,3.41136146425971e-35
"261","qm.20.0","qm","9","20","1",0.81975048093031,1.4729209018039e-82
"262","nTau1.20.0","nTau1","10","20","1",1.97938170557057,1.11124760718967e-11
"263","nTau2.20.0","nTau2","11","20","1",6.78258826655828,2.75612422992952e-05
"264","nCon.20.0","nCon","12","20","1",1.10737963449333,5.22409014829705e-12
"265","Fm.20.0","Fm","13","20","1",2467.71600421387,2.06756260375075e-98
"266","Fo.20.0","Fo","14","20","1",2303.80319872952,2.9458418036078e-82
"267","Quant.21.0","Quant","1","21","1",0.0643293776642591,3.30146377715867e-80
"268","Sigma.21.0","Sigma","2","21","1",3.74735276295461,7.34294156642087e-33
"269","Connect.21.0","Connect","3","21","1",0.208543762941901,0.000113464354256865
"270","Tau1.21.0","Tau1","4","21","1",1147.352225807,2.47296730468171e-15
"271","Tau2.21.0","Tau2","5","21","1",8696455.40634783,0.000173048472181287
"272","NPQ.21.0","NPQ","6","21","1",0.365123290533713,7.40601428316556e-99
"273","qP.21.0","qP","7","21","1",0.668523559066298,6.60292755431734e-80
"274","ABQ.21.0","ABQ","8","21","1",0.14623416754798,7.34294156642087e-33
"275","qm.21.0","qm","9","21","1",0.825431548849044,3.30146377715867e-80
"276","nTau1.21.0","nTau1","10","21","1",1.95107664242715,2.47296730468171e-15
"277","nTau2.21.0","nTau2","11","21","1",7.88135731593784,0.000173048472181287
"278","nCon.21.0","nCon","12","21","1",0.630365006893074,0.000113464354256865
"279","Fm.21.0","Fm","13","21","1",2385.00428828511,7.40601428316556e-99
"280","Fo.21.0","Fo","14","21","1",2231.57844669314,6.60292755431734e-80
"281","Quant.22.0","Quant","1","22","1",0.0674623260856316,2.62739896583999e-79
"282","Sigma.22.0","Sigma","2","22","1",3.56224348019946,2.42929432718437e-33
"283","Connect.22.0","Connect","3","22","1",0.342407455573086,4.05222989980387e-10
"284","Tau1.22.0","Tau1","4","22","1",1051.87092571688,2.70170633708349e-16
"285","Tau2.22.0","Tau2","5","22","1",9279753.67185387,1.11243932631552e-06
"286","NPQ.22.0","NPQ","6","22","1",0.389691565316251,5.67575553151443e-97
"287","qP.22.0","qP","7","22","1",0.69906456208498,5.25479793167998e-79
"288","ABQ.22.0","ABQ","8","22","1",0.188407934172886,2.42929432718437e-33
"289","qm.22.0","qm","9","22","1",0.816929772937124,2.62739896583999e-79
"290","nTau1.22.0","nTau1","10","22","1",1.78871034356599,2.70170633708349e-16
"291","nTau2.22.0","nTau2","11","22","1",8.40998442174283,1.11243932631552e-06
"292","nCon.22.0","nCon","12","22","1",1.03499464595688,4.05222989980387e-10
"293","Fm.22.0","Fm","13","22","1",2342.8399388895,5.67575553151443e-97
"294","Fo.22.0","Fo","14","22","1",2184.7865069657,5.25479793167998e-79
"295","Quant.23.0","Quant","1","23","1",0.213116295185017,5.09026813021606e-67
"296","Sigma.23.0","Sigma","2","23","1",4.787000994797,2.53728285163058e-43
"297","Connect.23.0","Connect","3","23","1",0.216734852489164,2.98751091795724e-09
"298","Tau1.23.0","Tau1","4","23","1",1044.9252555737,7.46438843228882e-17
"299","Tau2.23.0","Tau2","5","23","1",1613665.90851152,8.60767728653549e-13
"300","NPQ.23.0","NPQ","6","23","1",0.486292224594131,6.14824282201986e-91
"301","qP.23.0","qP","7","23","1",1,1.01805362604321e-66
"302","ABQ.23.0","ABQ","8","23","1",-0.0906306792555926,2.53728285163058e-43
"303","qm.23.0","qm","9","23","1",0.421673535229175,5.09026813021606e-67
"304","nTau1.23.0","nTau1","10","23","1",1.77689920616845,7.46438843228882e-17
"305","nTau2.23.0","nTau2","11","23","1",1.46242083921267,8.60767728653549e-13
"306","nCon.23.0","nCon","12","23","1",0.655124204416332,2.98751091795724e-09
"307","Fm.23.0","Fm","13","23","1",2190.56848181377,6.14824282201986e-91
"308","Fo.23.0","Fo","14","23","1",1723.72264262056,1.01805362604321e-66
"309","Quant.24.0","Quant","1","24","1",0.22294201441754,1.17823915479968e-69
"310","Sigma.24.0","Sigma","2","24","1",4.95814085469336,2.60911391450473e-47
"311","Connect.24.0","Connect","3","24","1",0.263989444452017,1.86817640023692e-14
"312","Tau1.24.0","Tau1","4","24","1",891.608725418102,7.85041032544595e-19
"313","Tau2.24.0","Tau2","5","24","1",1488547.73421764,1.99399715549585e-14
"314","NPQ.24.0","NPQ","6","24","1",0.426035204259845,1.3980599910894e-93
"315","qP.24.0","qP","7","24","1",0.967102469700198,2.35647830959937e-69
"316","ABQ.24.0","ABQ","8","24","1",-0.129621768216999,2.60911391450473e-47
"317","qm.24.0","qm","9","24","1",0.395009814078042,1.17823915479968e-69
"318","nTau1.24.0","nTau1","10","24","1",1.51618388775421,7.85041032544595e-19
"319","nTau2.24.0","nTau2","11","24","1",1.34902969394122,1.99399715549585e-14
"320","nCon.24.0","nCon","12","24","1",0.797960608479359,1.86817640023692e-14
"321","Fm.24.0","Fm","13","24","1",2283.1308036681,1.3980599910894e-93
"322","Fo.24.0","Fo","14","24","1",1774.1250231196,2.35647830959937e-69
"323","Quant.25.0","Quant","1","25","1",0.226846904935395,9.42147849130689e-69
"324","Sigma.25.0","Sigma","2","25","1",5.17579243386918,5.70837447016258e-47
"325","Connect.25.0","Connect","3","25","1",0.249365834847754,3.58635744284395e-13
"326","Tau1.25.0","Tau1","4","25","1",1057.24340901101,1.21140311280721e-18
"327","Tau2.25.0","Tau2","5","25","1",1440527.32656859,4.01149771093385e-14
"328","NPQ.25.0","NPQ","6","25","1",0.410014525078739,2.57440107778086e-93
"329","qP.25.0","qP","7","25","1",0.959830726589041,1.88429569826138e-68
"330","ABQ.25.0","ABQ","8","25","1",-0.179209702269151,5.70837447016258e-47
"331","qm.25.0","qm","9","25","1",0.384413245070743,9.42147849130689e-69
"332","nTau1.25.0","nTau1","10","25","1",1.79784627099195,1.21140311280721e-18
"333","nTau2.25.0","nTau2","11","25","1",1.30551012493809,4.01149771093385e-14
"334","nCon.25.0","nCon","12","25","1",0.753757839530756,3.58635744284395e-13
"335","Fm.25.0","Fm","13","25","1",2309.07188830482,2.57440107778086e-93
"336","Fo.25.0","Fo","14","25","1",1785.26607716954,1.88429569826138e-68
"337","Quant.26.0","Quant","1","26","1",0.232243782387204,9.21310464550741e-68
"338","Sigma.26.0","Sigma","2","26","1",4.98444606150519,1.67478740410539e-46
"339","Connect.26.0","Connect","3","26","1",0.24741899795304,1.24720783414991e-12
"340","Tau1.26.0","Tau1","4","26","1",1098.04012870412,7.25163312993558e-19
"341","Tau2.26.0","Tau2","5","26","1",1432521.90697865,7.73641731624775e-14
"342","NPQ.26.0","NPQ","6","26","1",0.392506091914354,6.5461283560187e-92
"343","qP.26.0","qP","7","26","1",0.953415835896292,1.84262092910148e-67
