"","uni","metric","metrix","stage","col","ASnormalized.ahya1.002r","pval"
"108","nTau1.9.0","nTau1","10","9","1",2.14389048594835,1.82760470154527e-09
"109","nTau2.9.0","nTau2","11","9","1",25.7361041027047,0.0213759696412098
"110","nCon.9.0","nCon","12","9","1",1.63883680027844,1.34089681252481e-10
"111","Fm.9.0","Fm","13","9","1",2173.16288266077,1.59667594645327e-98
"112","Fo.9.0","Fo","14","9","1",2081.91589846725,7.81396965607651e-82
"113","Quant.10.0","Quant","1","10","1",0.083437850618458,2.46707663469069e-76
"114","Sigma.10.0","Sigma","2","10","1",5.15314226827092,1.46010745068965e-34
"115","Connect.10.0","Connect","3","10","1",0.243922149711284,1.60011922705765e-06
"116","Tau1.10.0","Tau1","4","10","1",2194.7532616296,4.01965962096319e-15
"117","Tau2.10.0","Tau2","5","10","1",4927231.29223728,1.82551910926852e-06
"118","NPQ.10.0","NPQ","6","10","1",0.344515061890954,1.67873193166203e-99
"119","qP.10.0","qP","7","10","1",0.655926901093046,4.93415326938138e-76
"120","ABQ.10.0","ABQ","8","10","1",-0.0662957681829581,1.46010745068965e-34
"121","qm.10.0","qm","9","10","1",0.787747246087119,2.46707663469069e-76
"122","nTau1.10.0","nTau1","10","10","1",1.85362010891719,4.01965962096319e-15
"123","nTau2.10.0","nTau2","11","10","1",9.07466806511451,1.82551910926852e-06
"124","nCon.10.0","nCon","12","10","1",0.823474693833784,1.60011922705765e-06
"125","Fm.10.0","Fm","13","10","1",2076.52651547389,1.67873193166203e-99
"126","Fo.10.0","Fo","14","10","1",1903.26560627052,4.93415326938138e-76
"127","Quant.11.0","Quant","1","11","1",0.0916351426244768,1.36976034724296e-74
"128","Sigma.11.0","Sigma","2","11","1",4.82143552142071,7.80759478443484e-34
"129","Connect.11.0","Connect","3","11","1",0.114203921678076,0.0292119132513205
"130","Tau1.11.0","Tau1","4","11","1",2348.46198578586,6.04544484417201e-18
"131","Tau2.11.0","Tau2","5","11","1",4772203.27402496,5.41921085064803e-07
"132","NPQ.11.0","NPQ","6","11","1",0.338889231134297,2.72628229393057e-97
"133","qP.11.0","qP","7","11","1",0.66264087719582,2.73952069448592e-74
"134","ABQ.11.0","ABQ","8","11","1",0.00234147915677041,7.80759478443484e-34
"135","qm.11.0","qm","9","11","1",0.76689462596317,1.36976034724296e-74
"136","nTau1.11.0","nTau1","10","11","1",1.98343770025796,6.04544484417201e-18
"137","nTau2.11.0","nTau2","11","11","1",8.78914710564874,5.41921085064803e-07
"138","nCon.11.0","nCon","12","11","1",0.385549403979037,0.0292119132513205
"139","Fm.11.0","Fm","13","11","1",2085.25179794395,2.72628229393057e-97
"140","Fo.11.0","Fo","14","11","1",1894.16945203141,2.73952069448592e-74
"141","Quant.12.0","Quant","1","12","1",0.0928713704051191,6.37754121441107e-71
"142","Sigma.12.0","Sigma","2","12","1",5.30487135417456,4.26183845113287e-32
"143","Connect.12.0","Connect","3","12","1",0.271646882235706,2.69877675963713e-06
"144","Tau1.12.0","Tau1","4","12","1",2316.34103265893,2.68442813350565e-16
"145","Tau2.12.0","Tau2","5","12","1",4668048.84847871,4.37484115706415e-07
"146","NPQ.12.0","NPQ","6","12","1",0.339953399314006,1.23782801646161e-94
"147","qP.12.0","qP","7","12","1",0.665652457801204,1.27550824288221e-70
"148","ABQ.12.0","ABQ","8","12","1",-0.0976917735301186,4.26183845113287e-32
"149","qm.12.0","qm","9","12","1",0.763749857144702,6.37754121441107e-71
"150","nTau1.12.0","nTau1","10","12","1",1.95630934570686,2.68442813350565e-16
"151","nTau2.12.0","nTau2","11","12","1",8.59732196424854,4.37484115706415e-07
"152","nCon.12.0","nCon","12","12","1",0.917072653896841,2.69877675963713e-06
"153","Fm.12.0","Fm","13","12","1",2083.59572646327,1.23782801646161e-94
"154","Fo.12.0","Fo","14","12","1",1890.08933597637,1.27550824288221e-70
"155","Quant.13.0","Quant","1","13","1",0.0995138159687726,1.90201845850156e-68
"156","Sigma.13.0","Sigma","2","13","1",5.5142870215864,2.04911626703595e-30
"157","Connect.13.0","Connect","3","13","1",0.26564895252237,1.80378252839071e-05
"158","Tau1.13.0","Tau1","4","13","1",2433.87636900323,1.16698628134014e-21
"159","Tau2.13.0","Tau2","5","13","1",5669874.99945028,5.0070719379173e-09
"160","NPQ.13.0","NPQ","6","13","1",0.341864752032745,9.13484122133009e-93
"161","qP.13.0","qP","7","13","1",0.677840672616834,3.80403691700313e-68
"162","ABQ.13.0","ABQ","8","13","1",-0.141024371065289,2.04911626703595e-30
"163","qm.13.0","qm","9","13","1",0.746852521545192,1.90201845850156e-68
"164","nTau1.13.0","nTau1","10","13","1",2.05557602263362,1.16698628134014e-21
"165","nTau2.13.0","nTau2","11","13","1",10.4424230443097,5.0070719379173e-09
"166","nCon.13.0","nCon","12","13","1",0.896823802613052,1.80378252839071e-05
"167","Fm.13.0","Fm","13","13","1",2080.62785183172,9.13484122133009e-93
"168","Fo.13.0","Fo","14","13","1",1873.57663468503,3.80403691700313e-68
"169","Quant.14.0","Quant","1","14","1",0.103752297691446,1.42581461060817e-69
"170","Sigma.14.0","Sigma","2","14","1",5.27489685069003,3.31711237878799e-32
"171","Connect.14.0","Connect","3","14","1",0.267867450309318,3.59868641889856e-06
"172","Tau1.14.0","Tau1","4","14","1",2321.84394352838,1.70827645019343e-16
"173","Tau2.14.0","Tau2","5","14","1",3642554.41425722,6.84798440626729e-08
"174","NPQ.14.0","NPQ","6","14","1",0.333669151362233,3.17471900715059e-93
"175","qP.14.0","qP","7","14","1",0.675891674988883,2.85162922121634e-69
"176","ABQ.14.0","ABQ","8","14","1",-0.0914894052361697,3.31711237878799e-32
"177","qm.14.0","qm","9","14","1",0.736070491430818,1.42581461060817e-69
"178","nTau1.14.0","nTau1","10","14","1",1.96095693248735,1.70827645019343e-16
"179","nTau2.14.0","nTau2","11","14","1",6.70863011252975,6.84798440626729e-08
"180","nCon.14.0","nCon","12","14","1",0.904313392172837,3.59868641889856e-06
"181","Fm.14.0","Fm","13","14","1",2093.41362782432,3.17471900715059e-93
"182","Fo.14.0","Fo","14","14","1",1876.21715391896,2.85162922121634e-69
"183","Quant.15.0","Quant","1","15","1",0.107820288143346,6.18295354436416e-76
"184","Sigma.15.0","Sigma","2","15","1",5.56960686545929,4.49940561427517e-39
"185","Connect.15.0","Connect","3","15","1",0.200799878509282,2.04769835917004e-06
"186","Tau1.15.0","Tau1","4","15","1",2193.96444147962,6.67432466349634e-18
"187","Tau2.15.0","Tau2","5","15","1",3577305.53707385,1.13793806532878e-08
"188","NPQ.15.0","NPQ","6","15","1",0.340588034491,4.14249960193985e-100
"189","qP.15.0","qP","7","15","1",0.689292342721768,1.23659070887283e-75
"190","ABQ.15.0","ABQ","8","15","1",-0.152471234425029,4.49940561427517e-39
"191","qm.15.0","qm","9","15","1",0.725722164263865,6.18295354436416e-76
"192","nTau1.15.0","nTau1","10","15","1",1.85295389603673,6.67432466349634e-18
"193","nTau2.15.0","nTau2","11","15","1",6.58845878974379,1.13793806532878e-08
"194","nCon.15.0","nCon","12","15","1",0.677895052470678,2.04769835917004e-06
"195","Fm.15.0","Fm","13","15","1",2082.60935100069,4.14249960193985e-100
"196","Fo.15.0","Fo","14","15","1",1858.06181068577,1.23659070887283e-75
"197","Quant.16.0","Quant","1","16","1",0.0315001603819999,1.84305013619482e-79
"198","Sigma.16.0","Sigma","2","16","1",3.15195749770176,1.13989036807855e-22
"199","Connect.16.0","Connect","3","16","1",0.440999215831137,2.77636369437849e-08
"200","Tau1.16.0","Tau1","4","16","1",2155.00413912032,7.11306792292677e-09
"201","Tau2.16.0","Tau2","5","16","1",18099601.4379241,0.000725630442524439
"202","NPQ.16.0","NPQ","6","16","1",0.296832284049092,1.29753704113129e-96
"203","qP.16.0","qP","7","16","1",0.521741178137636,3.68610027238964e-79
"204","ABQ.16.0","ABQ","8","16","1",0.347792324309406,1.13989036807855e-22
"205","qm.16.0","qm","9","16","1",0.91986855197948,1.84305013619482e-79
"206","nTau1.16.0","nTau1","10","16","1",1.8200492405726,7.11306792292677e-09
"207","nTau2.16.0","nTau2","11","16","1",33.3347199306025,0.000725630442524439
"208","nCon.16.0","nCon","12","16","1",1.48880163063225,2.77636369437849e-08
"209","Fm.16.0","Fm","13","16","1",2152.87760091335,1.29753704113129e-96
"210","Fo.16.0","Fo","14","16","1",2085.06161120176,3.68610027238964e-79
"211","Quant.17.0","Quant","1","17","1",0.0269880705241458,1.05228395145111e-76
"212","Sigma.17.0","Sigma","2","17","1",3.40182785669113,1.62588146154814e-18
"213","Connect.17.0","Connect","3","17","1",0.479318809028355,2.72402581123687e-07
"214","Tau1.17.0","Tau1","4","17","1",2899.52755966497,8.81720084279358e-08
"215","Tau2.17.0","Tau2","5","17","1",36742100.4120735,0.283354033688869
"216","NPQ.17.0","NPQ","6","17","1",0.331812405394996,1.04806720736238e-95
"217","qP.17.0","qP","7","17","1",0.555181623577192,2.10456790290222e-76
"218","ABQ.17.0","ABQ","8","17","1",0.296088782564551,1.62588146154814e-18
"219","qm.17.0","qm","9","17","1",0.931346598107625,1.05228395145111e-76
"220","nTau1.17.0","nTau1","10","17","1",2.44885048580081,8.81720084279358e-08
"221","nTau2.17.0","nTau2","11","17","1",67.6693147691224,0.283354033688869
"222","nCon.17.0","nCon","12","17","1",1.61816755870916,2.72402581123687e-07
"223","Fm.17.0","Fm","13","17","1",2096.33215996554,1.04806720736238e-95
"224","Fo.17.0","Fo","14","17","1",2039.75619979035,2.10456790290222e-76
"225","Quant.18.0","Quant","1","18","1",0.0304399953784933,1.06777452430669e-76
"226","Sigma.18.0","Sigma","2","18","1",4.21563437554591,1.78841637157917e-17
"227","Connect.18.0","Connect","3","18","1",0.309600226231332,0.0100811828112243
"228","Tau1.18.0","Tau1","4","18","1",2272.74216530253,2.09109975934433e-08
"229","Tau2.18.0","Tau2","5","18","1",9210958.1457256,8.62647047776279e-05
"230","NPQ.18.0","NPQ","6","18","1",0.348931307004063,4.17757484021923e-96
"231","qP.18.0","qP","7","18","1",0.579561822376618,2.13554904861338e-76
"232","ABQ.18.0","ABQ","8","18","1",0.127694742190867,1.78841637157917e-17
"233","qm.18.0","qm","9","18","1",0.922565444815626,1.06777452430669e-76
"234","nTau1.18.0","nTau1","10","18","1",1.91948710301073,2.09109975934433e-08
"235","nTau2.18.0","nTau2","11","18","1",16.9641696881189,8.62647047776279e-05
"236","nCon.18.0","nCon","12","18","1",1.04520213440429,0.0100811828112243
"237","Fm.18.0","Fm","13","18","1",2069.72820778499,4.17757484021923e-96
"238","Fo.18.0","Fo","14","18","1",2006.72569070528,2.13554904861338e-76
"239","Quant.19.0","Quant","1","19","1",0.0341208154974387,3.9333672632478e-80
"240","Sigma.19.0","Sigma","2","19","1",3.40360908339598,2.28116197623232e-19
"241","Connect.19.0","Connect","3","19","1",0.175164465490945,0.1629361223033
"242","Tau1.19.0","Tau1","4","19","1",1779.15823824822,8.06240758787546e-08
"243","Tau2.19.0","Tau2","5","19","1",16834607.9580153,0.0271852019736165
"244","NPQ.19.0","NPQ","6","19","1",0.370656607063743,6.22421806679134e-95
"245","qP.19.0","qP","7","19","1",0.608573090191558,7.86673452649559e-80
"246","ABQ.19.0","ABQ","8","19","1",0.295720208518138,2.28116197623232e-19
"247","qm.19.0","qm","9","19","1",0.913202018012164,3.9333672632478e-80
"248","nTau1.19.0","nTau1","10","19","1",1.5026215224366,8.06240758787546e-08
"249","nTau2.19.0","nTau2","11","19","1",31.0049336360579,0.0271852019736165
"250","nCon.19.0","nCon","12","19","1",0.591350579524845,0.1629361223033
"251","Fm.19.0","Fm","13","19","1",2036.92242249612,6.22421806679134e-95
"252","Fo.19.0","Fo","14","19","1",1967.42096833553,7.86673452649559e-80
"253","Quant.20.0","Quant","1","20","1",0.0374061710553703,1.83321754144437e-79
"254","Sigma.20.0","Sigma","2","20","1",3.58051748129058,4.1374848530525e-22
"255","Connect.20.0","Connect","3","20","1",0.360483917618216,0.000120546228117193
"256","Tau1.20.0","Tau1","4","20","1",2076.69732495386,1.06965583190022e-06
"257","Tau2.20.0","Tau2","5","20","1",15666759.4674234,0.0163462099372418
"258","NPQ.20.0","NPQ","6","20","1",0.39167584033132,1.6612415728915e-95
"259","qP.20.0","qP","7","20","1",0.635370940515219,3.66643508288873e-79
"260","ABQ.20.0","ABQ","8","20","1",0.259114062945075,4.1374848530525e-22
"261","qm.20.0","qm","9","20","1",0.904844590782373,1.83321754144437e-79
"262","nTau1.20.0","nTau1","10","20","1",1.75391374919786,1.06965583190022e-06
"263","nTau2.20.0","nTau2","11","20","1",28.8540629393313,0.0163462099372418
"264","nCon.20.0","nCon","12","20","1",1.21698412400853,0.000120546228117193
"265","Fm.20.0","Fm","13","20","1",2006.15768094811,1.6612415728915e-95
"266","Fo.20.0","Fo","14","20","1",1931.11500357052,3.66643508288873e-79
"267","Quant.21.0","Quant","1","21","1",0.0345111102864508,1.62808232167616e-78
"268","Sigma.21.0","Sigma","2","21","1",3.58517321443146,4.48410146089036e-22
"269","Connect.21.0","Connect","3","21","1",0.287684996391747,0.00114234645196825
"270","Tau1.21.0","Tau1","4","21","1",1522.51202919756,6.2466934949763e-08
"271","Tau2.21.0","Tau2","5","21","1",24287070.7181011,0.0739626776006868
"272","NPQ.21.0","NPQ","6","21","1",0.42323444000632,6.04909515324642e-97
"273","qP.21.0","qP","7","21","1",0.6627852195714,3.25616464335231e-78
"274","ABQ.21.0","ABQ","8","21","1",0.258150691804231,4.48410146089036e-22
"275","qm.21.0","qm","9","21","1",0.912209169524438,1.62808232167616e-78
"276","nTau1.21.0","nTau1","10","21","1",1.28586614392065,6.2466934949763e-08
"277","nTau2.21.0","nTau2","11","21","1",44.7304159209979,0.0739626776006868
"278","nCon.21.0","nCon","12","21","1",0.971216900985304,0.00114234645196825
"279","Fm.21.0","Fm","13","21","1",1961.67342357046,6.04909515324642e-97
"280","Fo.21.0","Fo","14","21","1",1893.97389570362,3.25616464335231e-78
"281","Quant.22.0","Quant","1","22","1",0.0345290231902655,1.39322661948517e-77
"282","Sigma.22.0","Sigma","2","22","1",4.04393123602946,2.48325792588765e-20
"283","Connect.22.0","Connect","3","22","1",0.207283588747865,0.0480608054302389
"284","Tau1.22.0","Tau1","4","22","1",1758.95956928325,1.71834612220605e-06
"285","Tau2.22.0","Tau2","5","22","1",8322173.77973369,0.000113660340594999
"286","NPQ.22.0","NPQ","6","22","1",0.45121110096197,3.01444658745974e-97
"287","qP.22.0","qP","7","22","1",0.689760810310901,2.78645323897033e-77
"288","ABQ.22.0","ABQ","8","22","1",0.163223808053733,2.48325792588765e-20
"289","qm.22.0","qm","9","22","1",0.912163601917685,1.39322661948517e-77
"290","nTau1.22.0","nTau1","10","22","1",1.48556235700722,1.71834612220605e-06
"291","nTau2.22.0","nTau2","11","22","1",15.3272619351691,0.000113660340594999
"292","nCon.22.0","nCon","12","22","1",0.699783885895375,0.0480608054302389
"293","Fm.22.0","Fm","13","22","1",1923.85599491342,3.01444658745974e-97
"294","Fo.22.0","Fo","14","22","1",1857.42712665032,2.78645323897033e-77
"295","Quant.23.0","Quant","1","23","1",0.197726730346278,2.19699096842587e-67
"296","Sigma.23.0","Sigma","2","23","1",5.56677297276535,8.16581235719634e-43
"297","Connect.23.0","Connect","3","23","1",0.197629999048365,1.5478662251162e-07
"298","Tau1.23.0","Tau1","4","23","1",2489.30238553243,1.69450165064073e-19
"299","Tau2.23.0","Tau2","5","23","1",1470224.22163452,8.64322710223203e-16
"300","NPQ.23.0","NPQ","6","23","1",0.558600318683947,1.45254231827379e-92
"301","qP.23.0","qP","7","23","1",1,4.39398193685174e-67
"302","ABQ.23.0","ABQ","8","23","1",-0.151884841185774,8.16581235719634e-43
"303","qm.23.0","qm","9","23","1",0.497014331899592,2.19699096842587e-67
"304","nTau1.23.0","nTau1","10","23","1",2.10238710640867,1.69450165064073e-19
"305","nTau2.23.0","nTau2","11","23","1",2.70776750700628,8.64322710223203e-16
"306","nCon.23.0","nCon","12","23","1",0.667193623667849,1.5478662251162e-07
"307","Fm.23.0","Fm","13","23","1",1791.30027307324,1.45254231827379e-92
"308","Fo.23.0","Fo","14","23","1",1437.11232701007,4.39398193685174e-67
"309","Quant.24.0","Quant","1","24","1",0.205316943601633,2.26361124092932e-65
"310","Sigma.24.0","Sigma","2","24","1",5.97424164822682,5.15882737176849e-42
"311","Connect.24.0","Connect","3","24","1",0.233857985591101,5.02498961698327e-09
"312","Tau1.24.0","Tau1","4","24","1",2274.29341131272,3.91895808379628e-16
"313","Tau2.24.0","Tau2","5","24","1",1433633.25127299,1.17851985254416e-11
"314","NPQ.24.0","NPQ","6","24","1",0.520678905266567,1.06728454621196e-91
"315","qP.24.0","qP","7","24","1",0.983833811818998,4.52722248185864e-65
"316","ABQ.24.0","ABQ","8","24","1",-0.236198858088993,5.15882737176849e-42
"317","qm.24.0","qm","9","24","1",0.477706024527173,2.26361124092932e-65
"318","nTau1.24.0","nTau1","10","24","1",1.92079723697824,3.91895808379628e-16
"319","nTau2.24.0","nTau2","11","24","1",2.64037653416226,1.17851985254416e-11
"320","nCon.24.0","nCon","12","24","1",0.789498343275337,5.02498961698327e-09
"321","Fm.24.0","Fm","13","24","1",1835.97021488319,1.06728454621196e-91
"322","Fo.24.0","Fo","14","24","1",1459.01442181974,4.52722248185864e-65
"323","Quant.25.0","Quant","1","25","1",0.211149416097919,2.317526709854e-64
"324","Sigma.25.0","Sigma","2","25","1",6.17036135402534,1.18446162591125e-41
"325","Connect.25.0","Connect","3","25","1",0.208422663635523,1.84414691288053e-07
"326","Tau1.25.0","Tau1","4","25","1",2397.08715711545,6.23266861483498e-18
"327","Tau2.25.0","Tau2","5","25","1",1397753.04883679,8.04642516999192e-13
"328","NPQ.25.0","NPQ","6","25","1",0.497048802963177,3.01545498913353e-91
"329","qP.25.0","qP","7","25","1",0.974863926043482,4.635053419708e-64
"330","ABQ.25.0","ABQ","8","25","1",-0.276780235715196,1.18446162591125e-41
"331","qm.25.0","qm","9","25","1",0.462869132873306,2.317526709854e-64
"332","nTau1.25.0","nTau1","10","25","1",2.02450500242437,6.23266861483498e-18
"333","nTau2.25.0","nTau2","11","25","1",2.5742946094654,8.04642516999192e-13
"334","nCon.25.0","nCon","12","25","1",0.703629372438841,1.84414691288053e-07
"335","Fm.25.0","Fm","13","25","1",1864.95000760457,3.01545498913353e-91
"336","Fo.25.0","Fo","14","25","1",1471.16690244706,4.635053419708e-64
"337","Quant.26.0","Quant","1","26","1",0.209840354216333,3.98518355828778e-63
"338","Sigma.26.0","Sigma","2","26","1",6.11379447189012,3.85302454998082e-41
"339","Connect.26.0","Connect","3","26","1",0.278193987447807,2.19316309460085e-10
"340","Tau1.26.0","Tau1","4","26","1",2499.34806273906,2.62740977127456e-18
"341","Tau2.26.0","Tau2","5","26","1",1437715.65129748,4.69560557299979e-12
"342","NPQ.26.0","NPQ","6","26","1",0.491186038220572,1.79810489726924e-89
"343","qP.26.0","qP","7","26","1",0.968785584717745,7.97036711657556e-63
"344","ABQ.26.0","ABQ","8","26","1",-0.265075333366297,3.85302454998082e-41
