"","uni","metric","metrix","stage","col","ASnormalized.t1_ahya1.002r","pval"
"52","nTau1.5.0","nTau1","10","5","1",4.94706817901598,2.06247073735777e-05
"53","nTau2.5.0","nTau2","11","5","1",9.81780793674087,1.47397332029919e-06
"54","nCon.5.0","nCon","12","5","1",1.28952917742663,1.91307725791792e-09
"55","Fm.5.0","Fm","13","5","1",3001.58452746259,1.1618784946228e-101
"56","Fo.5.0","Fo","14","5","1",2885.38395492098,1.48236063994974e-85
"57","Quant.6.0","Quant","1","6","1",0.0378885054164008,2.49981445199393e-83
"58","Sigma.6.0","Sigma","2","6","1",3.24738789593943,1.52792508484651e-26
"59","Connect.6.0","Connect","3","6","1",0.333561634285037,6.11226255785172e-06
"60","Tau1.6.0","Tau1","4","6","1",3402.98735857854,9.16339017842263e-06
"61","Tau2.6.0","Tau2","5","6","1",8521158.62889621,0.000105149231745819
"62","NPQ.6.0","NPQ","6","6","1",0.0902793036536447,1.16213122304259e-98
"63","qP.6.0","qP","7","6","1",0.272791542261189,4.99962890398785e-83
"64","ABQ.6.0","ABQ","8","6","1",0.240853881728174,1.52792508484651e-26
"65","qm.6.0","qm","9","6","1",0.900980985572667,2.49981445199393e-83
"66","nTau1.6.0","nTau1","10","6","1",4.81690867448513,9.16339017842263e-06
"67","nTau2.6.0","nTau2","11","6","1",11.268580344088,0.000105149231745819
"68","nCon.6.0","nCon","12","6","1",1.02770837216932,6.11226255785172e-06
"69","Fm.6.0","Fm","13","6","1",2948.92326143006,1.16213122304259e-98
"70","Fo.6.0","Fo","14","6","1",2837.19296646682,4.99962890398785e-83
"71","Quant.7.0","Quant","1","7","1",0.0415701626422874,1.26408979000407e-78
"72","Sigma.7.0","Sigma","2","7","1",3.71757861977321,9.45427431613285e-24
"73","Connect.7.0","Connect","3","7","1",0.444126593012429,9.74554724693118e-08
"74","Tau1.7.0","Tau1","4","7","1",2436.23315051646,1.8393573996888e-08
"75","Tau2.7.0","Tau2","5","7","1",10986136.8575,0.00360572286143272
"76","NPQ.7.0","NPQ","6","7","1",0.117984438101166,1.93040354815183e-95
"77","qP.7.0","qP","7","7","1",0.331179374833337,2.52817958000814e-78
"78","ABQ.7.0","ABQ","8","7","1",0.130936780881624,9.45427431613285e-24
"79","qm.7.0","qm","9","7","1",0.891359226520415,1.26408979000407e-78
"80","nTau1.7.0","nTau1","10","7","1",3.44847375533386,1.8393573996888e-08
"81","nTau2.7.0","nTau2","11","7","1",14.5283254591778,0.00360572286143272
"82","nCon.7.0","nCon","12","7","1",1.36836065970308,9.74554724693118e-08
"83","Fm.7.0","Fm","13","7","1",2875.84503900676,1.93040354815183e-95
"84","Fo.7.0","Fo","14","7","1",2756.29569300124,2.52817958000814e-78
"85","Quant.8.0","Quant","1","8","1",0.0429258441006633,1.62503030699046e-85
"86","Sigma.8.0","Sigma","2","8","1",3.58309358366338,9.01335311756517e-30
"87","Connect.8.0","Connect","3","8","1",0.429070529325191,1.58103883463818e-10
"88","Tau1.8.0","Tau1","4","8","1",2133.05943617394,6.39058633477225e-11
"89","Tau2.8.0","Tau2","5","8","1",13426479.4255556,0.000123820391475344
"90","NPQ.8.0","NPQ","6","8","1",0.140671473390785,9.95716791040329e-101
"91","qP.8.0","qP","7","8","1",0.373504174195914,3.25006061398092e-85
"92","ABQ.8.0","ABQ","8","8","1",0.162375523772822,9.01335311756517e-30
"93","qm.8.0","qm","9","8","1",0.887816245861493,1.62503030699046e-85
"94","nTau1.8.0","nTau1","10","8","1",3.01933313839592,6.39058633477225e-11
"95","nTau2.8.0","nTau2","11","8","1",17.7554917980345,0.000123820391475344
"96","nCon.8.0","nCon","12","8","1",1.32197270283732,1.58103883463818e-10
"97","Fm.8.0","Fm","13","8","1",2818.64680146911,9.95716791040329e-101
"98","Fo.8.0","Fo","14","8","1",2697.65400829442,3.25006061398092e-85
"99","Quant.9.0","Quant","1","9","1",0.0498503842201123,1.97577328417161e-81
"100","Sigma.9.0","Sigma","2","9","1",3.93719651340393,1.20913940485581e-29
"101","Connect.9.0","Connect","3","9","1",0.268469527474219,2.03773956204786e-05
"102","Tau1.9.0","Tau1","4","9","1",2423.27425518739,1.47217439909902e-10
"103","Tau2.9.0","Tau2","5","9","1",11773385.6344464,0.00501283421646809
"104","NPQ.9.0","NPQ","6","9","1",0.150981089862665,2.68102311364418e-100
"105","qP.9.0","qP","7","9","1",0.404905146041632,3.95154656834323e-81
"106","ABQ.9.0","ABQ","8","9","1",0.0795964184748833,1.20913940485581e-29
"107","qm.9.0","qm","9","9","1",0.869719434428715,1.97577328417161e-81
"108","nTau1.9.0","nTau1","10","9","1",3.4301305148969,1.47217439909902e-10
"109","nTau2.9.0","nTau2","11","9","1",15.569401735322,0.00501283421646809
"110","nCon.9.0","nCon","12","9","1",0.82715861987241,2.03773956204786e-05
"111","Fm.9.0","Fm","13","9","1",2793.39949919041,2.68102311364418e-100
"112","Fo.9.0","Fo","14","9","1",2654.1474608755,3.95154656834323e-81
"113","Quant.10.0","Quant","1","10","1",0.0909008465115485,1.19243622168516e-75
"114","Sigma.10.0","Sigma","2","10","1",4.83922439154541,1.11150442537157e-35
"115","Connect.10.0","Connect","3","10","1",0.316141971560614,3.63119401084057e-10
"116","Tau1.10.0","Tau1","4","10","1",1708.00567738904,3.90408013789822e-18
"117","Tau2.10.0","Tau2","5","10","1",3659482.13460933,5.33682281672367e-11
"118","NPQ.10.0","NPQ","6","10","1",0.212581909086453,7.34634132062207e-98
"119","qP.10.0","qP","7","10","1",0.580781324776741,2.38487244337031e-75
"120","ABQ.10.0","ABQ","8","10","1",-0.131271819077002,1.11150442537157e-35
"121","qm.10.0","qm","9","10","1",0.762436862228734,1.19243622168516e-75
"122","nTau1.10.0","nTau1","10","10","1",2.41767203241147,3.90408013789822e-18
"123","nTau2.10.0","nTau2","11","10","1",4.83938514086101,5.33682281672367e-11
"124","nCon.10.0","nCon","12","10","1",0.974038131403692,3.63119401084057e-10
"125","Fm.10.0","Fm","13","10","1",2651.49098457379,7.34634132062207e-98
"126","Fo.10.0","Fo","14","10","1",2410.46820955829,2.38487244337031e-75
"127","Quant.11.0","Quant","1","11","1",0.100402915412108,2.67327426244605e-76
"128","Sigma.11.0","Sigma","2","11","1",4.52497483105633,4.54377135847115e-37
"129","Connect.11.0","Connect","3","11","1",0.204077768288539,6.25220882066401e-06
"130","Tau1.11.0","Tau1","4","11","1",1780.5428319721,9.3240284524603e-19
"131","Tau2.11.0","Tau2","5","11","1",3743066.03621556,8.60882176882492e-10
"132","NPQ.11.0","NPQ","6","11","1",0.195949729084568,7.90165222587968e-98
"133","qP.11.0","qP","7","11","1",0.575023496439608,5.34654852489209e-76
"134","ABQ.11.0","ABQ","8","11","1",-0.0578092880648589,4.54377135847115e-37
"135","qm.11.0","qm","9","11","1",0.737603855827097,2.67327426244605e-76
"136","nTau1.11.0","nTau1","10","11","1",2.52034794986758,9.3240284524603e-19
"137","nTau2.11.0","nTau2","11","11","1",4.94991845584099,8.60882176882492e-10
"138","nCon.11.0","nCon","12","11","1",0.62876664905815,6.25220882066401e-06
"139","Fm.11.0","Fm","13","11","1",2688.36550718651,7.90165222587968e-98
"140","Fo.11.0","Fo","14","11","1",2418.44577257163,5.34654852489209e-76
"141","Quant.12.0","Quant","1","12","1",0.105960131104896,4.51728598541683e-75
"142","Sigma.12.0","Sigma","2","12","1",4.88449034364437,1.30061724160341e-37
"143","Connect.12.0","Connect","3","12","1",0.197827512602725,9.05480048337897e-06
"144","Tau1.12.0","Tau1","4","12","1",1832.27737645837,5.04884851023296e-18
"145","Tau2.12.0","Tau2","5","12","1",3394465.32424882,6.4056143094413e-10
"146","NPQ.12.0","NPQ","6","12","1",0.19869784009074,1.09194931000305e-97
"147","qP.12.0","qP","7","12","1",0.589783382265916,9.03457197083366e-75
"148","ABQ.12.0","ABQ","8","12","1",-0.141853699938471,1.30061724160341e-37
"149","qm.12.0","qm","9","12","1",0.723080453153583,4.51728598541683e-75
"150","nTau1.12.0","nTau1","10","12","1",2.59357789457432,5.04884851023296e-18
"151","nTau2.12.0","nTau2","11","12","1",4.48892068524646,6.4056143094413e-10
"152","nCon.12.0","nCon","12","12","1",0.609509518032641,9.05480048337897e-06
"153","Fm.12.0","Fm","13","12","1",2682.20221349245,1.09194931000305e-97
"154","Fo.12.0","Fo","14","12","1",2397.99571530095,9.03457197083366e-75
"155","Quant.13.0","Quant","1","13","1",0.110104027100381,3.75676864109172e-72
"156","Sigma.13.0","Sigma","2","13","1",4.92973440256841,1.99335282093542e-35
"157","Connect.13.0","Connect","3","13","1",0.234055292369036,2.00577606802268e-06
"158","Tau1.13.0","Tau1","4","13","1",1881.06802434996,8.37717347539066e-17
"159","Tau2.13.0","Tau2","5","13","1",3971729.0407074,1.19441239167273e-06
"160","NPQ.13.0","NPQ","6","13","1",0.189648330478363,4.55879439361759e-95
"161","qP.13.0","qP","7","13","1",0.584700838865489,7.51353728218344e-72
"162","ABQ.13.0","ABQ","8","13","1",-0.152430462803786,1.99335282093542e-35
"163","qm.13.0","qm","9","13","1",0.712250664729554,3.75676864109172e-72
"164","nTau1.13.0","nTau1","10","13","1",2.66264077089395,8.37717347539066e-17
"165","nTau2.13.0","nTau2","11","13","1",5.25230778457604,1.19441239167273e-06
"166","nCon.13.0","nCon","12","13","1",0.721127848032573,2.00577606802268e-06
"167","Fm.13.0","Fm","13","13","1",2702.60539827528,4.55879439361759e-95
"168","Fo.13.0","Fo","14","13","1",2405.03766026195,7.51353728218344e-72
"169","Quant.14.0","Quant","1","14","1",0.116151619939364,8.20263706515813e-72
"170","Sigma.14.0","Sigma","2","14","1",4.67838246971524,7.17159356847879e-36
"171","Connect.14.0","Connect","3","14","1",0.265026701602477,7.16282460807893e-08
"172","Tau1.14.0","Tau1","4","14","1",1929.35017514235,1.47862289743815e-16
"173","Tau2.14.0","Tau2","5","14","1",3892728.01918983,1.95273266355435e-06
"174","NPQ.14.0","NPQ","6","14","1",0.185516202333281,6.44736822187328e-94
"175","qP.14.0","qP","7","14","1",0.590488172578616,1.64052741303163e-71
"176","ABQ.14.0","ABQ","8","14","1",-0.0936715925178566,7.17159356847879e-36
"177","qm.14.0","qm","9","14","1",0.696445694963849,8.20263706515813e-72
"178","nTau1.14.0","nTau1","10","14","1",2.73098387254796,1.47862289743815e-16
"179","nTau2.14.0","nTau2","11","14","1",5.14783497788319,1.95273266355435e-06
"180","nCon.14.0","nCon","12","14","1",0.816551221992574,7.16282460807893e-08
"181","Fm.14.0","Fm","13","14","1",2712.02535542921,6.44736822187328e-94
"182","Fo.14.0","Fo","14","14","1",2397.01921707947,1.64052741303163e-71
"183","Quant.15.0","Quant","1","15","1",0.118727897114301,6.45512410479477e-75
"184","Sigma.15.0","Sigma","2","15","1",4.75881952684684,4.09621489061554e-39
"185","Connect.15.0","Connect","3","15","1",0.185016009072733,7.75572952675134e-06
"186","Tau1.15.0","Tau1","4","15","1",1780.54474698893,1.87008549184944e-17
"187","Tau2.15.0","Tau2","5","15","1",3239554.88582414,1.16417590276594e-08
"188","NPQ.15.0","NPQ","6","15","1",0.182972234036966,2.41763260479731e-97
"189","qP.15.0","qP","7","15","1",0.591821388441511,1.29102482095895e-74
"190","ABQ.15.0","ABQ","8","15","1",-0.11247546863103,4.09621489061554e-39
"191","qm.15.0","qm","9","15","1",0.689712770982017,6.45512410479477e-75
"192","nTau1.15.0","nTau1","10","15","1",2.52035066056269,1.87008549184944e-17
"193","nTau2.15.0","nTau2","11","15","1",4.2840634824235,1.16417590276594e-08
"194","nCon.15.0","nCon","12","15","1",0.570037084501515,7.75572952675134e-06
"195","Fm.15.0","Fm","13","15","1",2717.8575350227,2.41763260479731e-97
"196","Fo.15.0","Fo","14","15","1",2395.17202523319,1.29102482095895e-74
"197","Quant.16.0","Quant","1","16","1",0.0413657261543038,2.10161635651851e-85
"198","Sigma.16.0","Sigma","2","16","1",3.19407274033678,2.96271205234811e-30
"199","Connect.16.0","Connect","3","16","1",0.502985600986276,1.58448284259441e-14
"200","Tau1.16.0","Tau1","4","16","1",1732.82315081259,4.09625685482913e-11
"201","Tau2.16.0","Tau2","5","16","1",7329364.32678672,2.13433983797386e-07
"202","NPQ.16.0","NPQ","6","16","1",0.109703802958407,1.14393148529928e-99
"203","qP.16.0","qP","7","16","1",0.315907189613679,4.20323271303702e-85
"204","ABQ.16.0","ABQ","8","16","1",0.253317435426645,2.96271205234811e-30
"205","qm.16.0","qm","9","16","1",0.891893507282632,2.10161635651851e-85
"206","nTau1.16.0","nTau1","10","16","1",2.45280102068449,4.09625685482913e-11
"207","nTau2.16.0","nTau2","11","16","1",9.69252356216107,2.13433983797386e-07
"208","nCon.16.0","nCon","12","16","1",1.54970614148176,1.58448284259441e-14
"209","Fm.16.0","Fm","13","16","1",2897.30466042253,1.14393148529928e-99
"210","Fo.16.0","Fo","14","16","1",2777.45554925391,4.20323271303702e-85
"211","Quant.17.0","Quant","1","17","1",0.0354388029062687,2.77416824349556e-82
"212","Sigma.17.0","Sigma","2","17","1",3.23886564660288,1.55081152575876e-25
"213","Connect.17.0","Connect","3","17","1",0.349004242775604,2.72195324586209e-06
"214","Tau1.17.0","Tau1","4","17","1",2187.57921083511,1.00860889813054e-10
"215","Tau2.17.0","Tau2","5","17","1",13888199.0001,0.00112889021894299
"216","NPQ.17.0","NPQ","6","17","1",0.134710846761163,1.55043654343173e-98
"217","qP.17.0","qP","7","17","1",0.347964999218531,5.54833648699111e-82
"218","ABQ.17.0","ABQ","8","17","1",0.242846139108597,1.55081152575876e-25
"219","qm.17.0","qm","9","17","1",0.907383115335443,2.77416824349556e-82
"220","nTau1.17.0","nTau1","10","17","1",3.09650556010192,1.00860889813054e-10
"221","nTau2.17.0","nTau2","11","17","1",18.3660806098128,0.00112889021894299
"222","nCon.17.0","nCon","12","17","1",1.07528727934163,2.72195324586209e-06
"223","Fm.17.0","Fm","13","17","1",2833.45312964716,1.55043654343173e-98
"224","Fo.17.0","Fo","14","17","1",2733.03894264145,5.54833648699111e-82
"225","Quant.18.0","Quant","1","18","1",0.0410185094422584,4.17593478007978e-81
"226","Sigma.18.0","Sigma","2","18","1",3.63308781018194,1.42861872379186e-25
"227","Connect.18.0","Connect","3","18","1",0.382571829265919,8.31855336611567e-07
"228","Tau1.18.0","Tau1","4","18","1",2045.96508794813,1.48607992875279e-11
"229","Tau2.18.0","Tau2","5","18","1",16272589.1960493,0.00240140650777604
"230","NPQ.18.0","NPQ","6","18","1",0.142127790398091,1.2619424973843e-97
"231","qP.18.0","qP","7","18","1",0.37211155722183,8.35186956015957e-81
"232","ABQ.18.0","ABQ","8","18","1",0.150688308012419,1.42861872379186e-25
"233","qm.18.0","qm","9","18","1",0.892800934383321,4.17593478007978e-81
"234","nTau1.18.0","nTau1","10","18","1",2.89605159860121,1.48607992875279e-11
"235","nTau2.18.0","nTau2","11","18","1",21.5192542174013,0.00240140650777604
"236","nCon.18.0","nCon","12","18","1",1.17870951416656,8.31855336611567e-07
"237","Fm.18.0","Fm","13","18","1",2815.05276995261,1.2619424973843e-97
"238","Fo.18.0","Fo","14","18","1",2699.58350132785,8.35186956015957e-81
"239","Quant.19.0","Quant","1","19","1",0.0422957283016834,2.91097259554116e-80
"240","Sigma.19.0","Sigma","2","19","1",3.45313424131646,2.95916180479399e-24
"241","Connect.19.0","Connect","3","19","1",0.268140018054549,0.00208146992951628
"242","Tau1.19.0","Tau1","4","19","1",1955.2940568047,8.0987415142757e-13
"243","Tau2.19.0","Tau2","5","19","1",12467861.8845636,1.5849694839241e-05
"244","NPQ.19.0","NPQ","6","19","1",0.160814720413461,7.14308910077502e-96
"245","qP.19.0","qP","7","19","1",0.406030883052169,5.82194519108232e-80
"246","ABQ.19.0","ABQ","8","19","1",0.192756289310314,2.95916180479399e-24
"247","qm.19.0","qm","9","19","1",0.889463010353899,2.91097259554116e-80
"248","nTau1.19.0","nTau1","10","19","1",2.76770728508553,8.0987415142757e-13
"249","nTau2.19.0","nTau2","11","19","1",16.4877934426385,1.5849694839241e-05
"250","nCon.19.0","nCon","12","19","1",0.826143396433933,0.00208146992951628
"251","Fm.19.0","Fm","13","19","1",2769.73572393605,7.14308910077502e-96
"252","Fo.19.0","Fo","14","19","1",2652.58773428898,5.82194519108232e-80
"253","Quant.20.0","Quant","1","20","1",0.0436561034163741,3.32356271514055e-79
"254","Sigma.20.0","Sigma","2","20","1",3.63432115726511,1.61670131804896e-25
"255","Connect.20.0","Connect","3","20","1",0.412243188542923,6.59030234238889e-08
"256","Tau1.20.0","Tau1","4","20","1",1499.38393980798,2.723753610971e-09
"257","Tau2.20.0","Tau2","5","20","1",10355859.3378089,0.000146809784945649
"258","NPQ.20.0","NPQ","6","20","1",0.17417897456979,2.67264764500001e-96
"259","qP.20.0","qP","7","20","1",0.430509981254303,6.64712543028111e-79
"260","ABQ.20.0","ABQ","8","20","1",0.150399986850711,1.61670131804896e-25
"261","qm.20.0","qm","9","20","1",0.885907763145604,3.32356271514055e-79
"262","nTau1.20.0","nTau1","10","20","1",2.12236918478053,2.723753610971e-09
"263","nTau2.20.0","nTau2","11","20","1",13.6948316610894,0.000146809784945649
"264","nCon.20.0","nCon","12","20","1",1.27012741481326,6.59030234238889e-08
"265","Fm.20.0","Fm","13","20","1",2738.21118384274,2.67264764500001e-96
"266","Fo.20.0","Fo","14","20","1",2618.67155322503,6.64712543028111e-79
"267","Quant.21.0","Quant","1","21","1",0.0423381454058381,5.28652251997148e-82
"268","Sigma.21.0","Sigma","2","21","1",3.90242499069796,5.71266525739367e-28
"269","Connect.21.0","Connect","3","21","1",0.322051838673321,1.71012341423296e-06
"270","Tau1.21.0","Tau1","4","21","1",1340.87313779079,1.66816796926656e-08
"271","Tau2.21.0","Tau2","5","21","1",8775938.53402027,2.75158424262414e-05
"272","NPQ.21.0","NPQ","6","21","1",0.198390243677257,7.89729552951622e-101
"273","qP.21.0","qP","7","21","1",0.4661425565766,1.0573045039943e-81
"274","ABQ.21.0","ABQ","8","21","1",0.0877250028431519,5.71266525739367e-28
"275","qm.21.0","qm","9","21","1",0.889352156156772,5.28652251997148e-82
"276","nTau1.21.0","nTau1","10","21","1",1.89799807293627,1.66816796926656e-08
"277","nTau2.21.0","nTau2","11","21","1",11.6055072757395,2.75158424262414e-05
"278","nCon.21.0","nCon","12","21","1",0.992246520156662,1.71012341423296e-06
"279","Fm.21.0","Fm","13","21","1",2682.89066684515,7.89729552951622e-101
"280","Fo.21.0","Fo","14","21","1",2569.30205168429,1.0573045039943e-81
"281","Quant.22.0","Quant","1","22","1",0.0459910247848981,1.00781738301892e-80
"282","Sigma.22.0","Sigma","2","22","1",3.54934260434175,2.16872881615188e-26
"283","Connect.22.0","Connect","3","22","1",0.336941951705248,1.09984490895418e-05
"284","Tau1.22.0","Tau1","4","22","1",1666.60223394056,4.65799311809677e-11
"285","Tau2.22.0","Tau2","5","22","1",10837774.2190684,0.000621386478746704
"286","NPQ.22.0","NPQ","6","22","1",0.218866102812259,1.26869695728313e-96
"287","qP.22.0","qP","7","22","1",0.504249381624249,2.01563476603785e-80
"288","ABQ.22.0","ABQ","8","22","1",0.170265534378554,2.16872881615188e-26
"289","qm.22.0","qm","9","22","1",0.879805606036591,1.00781738301892e-80
"290","nTau1.22.0","nTau1","10","22","1",2.3590657007136,4.65799311809677e-11
"291","nTau2.22.0","nTau2","11","22","1",14.3321272208821,0.000621386478746704
"292","nCon.22.0","nCon","12","22","1",1.03812318057733,1.09984490895418e-05
"293","Fm.22.0","Fm","13","22","1",2637.82050594546,1.26869695728313e-96
"294","Fo.22.0","Fo","14","22","1",2516.50443767841,2.01563476603785e-80
"295","Quant.23.0","Quant","1","23","1",0.221109852734326,7.62250816909543e-68
"296","Sigma.23.0","Sigma","2","23","1",5.13691781509319,2.58294543252098e-45
"297","Connect.23.0","Connect","3","23","1",0.19967379771436,5.45327266659474e-09
"298","Tau1.23.0","Tau1","4","23","1",1782.32405787387,4.81066021036888e-18
"299","Tau2.23.0","Tau2","5","23","1",1288173.4984951,1.0772092863559e-15
"300","NPQ.23.0","NPQ","6","23","1",0.368715596717041,2.49729059338508e-92
"301","qP.23.0","qP","7","23","1",1,1.52450163381909e-67
"302","ABQ.23.0","ABQ","8","23","1",-0.200864000289458,2.58294543252098e-45
"303","qm.23.0","qm","9","23","1",0.42214454074379,7.62250816909543e-68
"304","nTau1.23.0","nTau1","10","23","1",2.52286926469875,4.81066021036888e-18
"305","nTau2.23.0","nTau2","11","23","1",1.70351089530148,1.0772092863559e-15
"306","nCon.23.0","nCon","12","23","1",0.615197950009256,5.45327266659474e-09
"307","Fm.23.0","Fm","13","23","1",2349.0270788992,2.49729059338508e-92
"308","Fo.23.0","Fo","14","23","1",1829.63404741485,1.52450163381909e-67
"309","Quant.24.0","Quant","1","24","1",0.224420984185431,1.93873239033164e-66
"310","Sigma.24.0","Sigma","2","24","1",5.28253485789585,8.56888179031826e-45
"311","Connect.24.0","Connect","3","24","1",0.249819139511456,2.08789880526523e-11
"312","Tau1.24.0","Tau1","4","24","1",1533.24176056814,6.49812650016436e-18
"313","Tau2.24.0","Tau2","5","24","1",1362599.56231555,5.97367798846912e-14
"314","NPQ.24.0","NPQ","6","24","1",0.342858283796683,4.27391802623637e-91
"315","qP.24.0","qP","7","24","1",0.980294211503768,3.87746478066327e-66
"316","ABQ.24.0","ABQ","8","24","1",-0.234905086953631,8.56888179031826e-45
"317","qm.24.0","qm","9","24","1",0.413491125431561,1.93873239033164e-66
"318","nTau1.24.0","nTau1","10","24","1",2.17029473175843,6.49812650016436e-18
"319","nTau2.24.0","nTau2","11","24","1",1.80193367046389,5.97367798846912e-14
"320","nCon.24.0","nCon","12","24","1",0.769696496284304,2.08789880526523e-11
"321","Fm.24.0","Fm","13","24","1",2394.25860404998,4.27391802623637e-91
"322","Fo.24.0","Fo","14","24","1",1856.93673173465,3.87746478066327e-66
"323","Quant.25.0","Quant","1","25","1",0.229793622252898,4.96247313464839e-66
"324","Sigma.25.0","Sigma","2","25","1",5.39837421939589,1.00297354182793e-44
"325","Connect.25.0","Connect","3","25","1",0.224895535031647,4.79728451310929e-10
"326","Tau1.25.0","Tau1","4","25","1",1654.93363117031,1.19972601827122e-17
"327","Tau2.25.0","Tau2","5","25","1",1325059.32935952,1.53151701068098e-13
"328","NPQ.25.0","NPQ","6","25","1",0.326537385063354,2.6262860985959e-91
"329","qP.25.0","qP","7","25","1",0.973203094151221,9.92494626929678e-66
"330","ABQ.25.0","ABQ","8","25","1",-0.261985006089808,1.00297354182793e-44
"331","qm.25.0","qm","9","25","1",0.399450103742564,4.96247313464839e-66
"332","nTau1.25.0","nTau1","10","25","1",2.34254886183629,1.19972601827122e-17
"333","nTau2.25.0","nTau2","11","25","1",1.75228958453332,1.53151701068098e-13
"334","nCon.25.0","nCon","12","25","1",0.692906499007075,4.79728451310929e-10
"335","Fm.25.0","Fm","13","25","1",2423.71608686057,2.6262860985959e-91
"336","Fo.25.0","Fo","14","25","1",1866.76158794826,9.92494626929678e-66
"337","Quant.26.0","Quant","1","26","1",0.230828793427808,1.49068739373253e-64
"338","Sigma.26.0","Sigma","2","26","1",5.47473922076169,8.52530562881609e-44
"339","Connect.26.0","Connect","3","26","1",0.252256189669198,7.78173787848634e-11
"340","Tau1.26.0","Tau1","4","26","1",1714.62027267069,3.26796750032509e-19
"341","Tau2.26.0","Tau2","5","26","1",1269883.22617197,6.60690386731987e-15
"342","NPQ.26.0","NPQ","6","26","1",0.3225367948574,7.03538183284761e-90
"343","qP.26.0","qP","7","26","1",0.970943801993252,2.98137478746505e-64
