"","uni","metric","metrix","stage","col","ASnormalized.aabr4.005r","pval"
"36","ABQ.4.0","ABQ","8","4","1",0.455604895741725,2.93964403343846e-28
"37","qm.4.0","qm","9","4","1",0.916595686499492,3.857366094514e-89
"38","nTau1.4.0","nTau1","10","4","1",7.98964216951455,5.28905753551942e-05
"39","nTau2.4.0","nTau2","11","4","1",4.89533897775945,1.99605932733988e-05
"40","nCon.4.0","nCon","12","4","1",1.67886715227378,8.24208488237717e-15
"41","Fm.4.0","Fm","13","4","1",3325.5886814992,2.91441867777189e-99
"42","Fo.4.0","Fo","14","4","1",3228.79446718865,7.71473218873656e-89
"43","Quant.5.0","Quant","1","5","1",0.0316084147276154,3.00492067331411e-85
"44","Sigma.5.0","Sigma","2","5","1",2.95175190952199,5.26023674909789e-28
"45","Connect.5.0","Connect","3","5","1",0.468052594189641,5.35790520641959e-13
"46","Tau1.5.0","Tau1","4","5","1",2275.47286075971,3.35174889961846e-05
"47","Tau2.5.0","Tau2","5","5","1",6802185.72373652,6.96816576192191e-06
"48","NPQ.5.0","NPQ","6","5","1",0.00487540459332623,1.57039785453538e-101
"49","qP.5.0","qP","7","5","1",0.0900375819424933,6.00984134662822e-85
"50","ABQ.5.0","ABQ","8","5","1",0.347269026307545,5.26023674909789e-28
"51","qm.5.0","qm","9","5","1",0.909424578970578,3.00492067331411e-85
"52","nTau1.5.0","nTau1","10","5","1",3.26009669861839,3.35174889961846e-05
"53","nTau2.5.0","nTau2","11","5","1",5.47852515801379,6.96816576192191e-06
"54","nCon.5.0","nCon","12","5","1",1.43288056197817,5.35790520641959e-13
"55","Fm.5.0","Fm","13","5","1",3302.09467792982,1.57039785453538e-101
"56","Fo.5.0","Fo","14","5","1",3197.72069987996,6.00984134662822e-85
"57","Quant.6.0","Quant","1","6","1",0.0292502625085184,6.69123662951959e-90
"58","Sigma.6.0","Sigma","2","6","1",3.4246994610918,1.86903572479034e-29
"59","Connect.6.0","Connect","3","6","1",0.513140238141046,5.08134189070404e-15
"60","Tau1.6.0","Tau1","4","6","1",1691.92684161083,6.86703010489376e-06
"61","Tau2.6.0","Tau2","5","6","1",14232772.7468611,0.00953190970359487
"62","NPQ.6.0","NPQ","6","6","1",0.0207554110338432,2.86038868424368e-106
"63","qP.6.0","qP","7","6","1",0.12148798635777,1.33824732590392e-89
"64","ABQ.6.0","ABQ","8","6","1",0.242684520121313,1.86903572479034e-29
"65","qm.6.0","qm","9","6","1",0.916181976705858,6.69123662951959e-90
"66","nTau1.6.0","nTau1","10","6","1",2.42404346180501,6.86703010489376e-06
"67","nTau2.6.0","nTau2","11","6","1",11.4631688590736,0.00953190970359487
"68","nCon.6.0","nCon","12","6","1",1.57091036761404,5.08134189070404e-15
"69","Fm.6.0","Fm","13","6","1",3250.72362058748,2.86038868424368e-106
"70","Fo.6.0","Fo","14","6","1",3155.63910134265,1.33824732590392e-89
"71","Quant.7.0","Quant","1","7","1",0.0333629879126126,6.51091940712882e-86
"72","Sigma.7.0","Sigma","2","7","1",3.16989830732161,1.9860216043027e-28
"73","Connect.7.0","Connect","3","7","1",0.403708814462099,5.12275250076965e-10
"74","Tau1.7.0","Tau1","4","7","1",1177.50249702504,3.51228948501395e-09
"75","Tau2.7.0","Tau2","5","7","1",9673966.37160133,1.03474035769805e-06
"76","NPQ.7.0","NPQ","6","7","1",0.0502969002761617,2.39055183953287e-102
"77","qP.7.0","qP","7","7","1",0.197533582079209,1.30218388142576e-85
"78","ABQ.7.0","ABQ","8","7","1",0.299029568857237,1.9860216043027e-28
"79","qm.7.0","qm","9","7","1",0.904396765765533,6.51091940712882e-86
"80","nTau1.7.0","nTau1","10","7","1",1.68702166014171,3.51228948501395e-09
"81","nTau2.7.0","nTau2","11","7","1",7.79147619560795,1.03474035769805e-06
"82","nCon.7.0","nCon","12","7","1",1.23590066612816,5.12275250076965e-10
"83","Fm.7.0","Fm","13","7","1",3159.29117244631,2.39055183953287e-102
"84","Fo.7.0","Fo","14","7","1",3053.88777924756,1.30218388142576e-85
"85","Quant.8.0","Quant","1","8","1",0.0370183375912451,5.1095287471894e-85
"86","Sigma.8.0","Sigma","2","8","1",3.7747457155454,9.0097731397638e-29
"87","Connect.8.0","Connect","3","8","1",0.325013137502199,4.47472425610644e-07
"88","Tau1.8.0","Tau1","4","8","1",1752.31323666099,7.87605641297673e-10
"89","Tau2.8.0","Tau2","5","8","1",15805252.5075965,0.000411543431245127
"90","NPQ.8.0","NPQ","6","8","1",0.0881688590281936,7.8141923646113e-104
"91","qP.8.0","qP","7","8","1",0.28529841849266,1.02190574943788e-84
"92","ABQ.8.0","ABQ","8","8","1",0.165277597212302,9.0097731397638e-29
"93","qm.8.0","qm","9","8","1",0.893922186796451,5.1095287471894e-85
"94","nTau1.8.0","nTau1","10","8","1",2.51055975937963,7.87605641297673e-10
"95","nTau2.8.0","nTau2","11","8","1",12.7296544093864,0.000411543431245127
"96","nCon.8.0","nCon","12","8","1",0.994984351963124,4.47472425610644e-07
"97","Fm.8.0","Fm","13","8","1",3049.33714832968,7.8141923646113e-104
"98","Fo.8.0","Fo","14","8","1",2936.45575634329,1.02190574943788e-84
"99","Quant.9.0","Quant","1","9","1",0.040763234805384,7.81340422608895e-81
"100","Sigma.9.0","Sigma","2","9","1",3.91784199846547,2.2183574597131e-26
"101","Connect.9.0","Connect","3","9","1",0.367139646898548,3.37904260379815e-07
"102","Tau1.9.0","Tau1","4","9","1",1315.00780467971,1.94067537676049e-14
"103","Tau2.9.0","Tau2","5","9","1",12611277.2365521,0.00012933012790327
"104","NPQ.9.0","NPQ","6","9","1",0.119469392726273,7.07937931264422e-100
"105","qP.9.0","qP","7","9","1",0.354955960699217,1.56268084521779e-80
"106","ABQ.9.0","ABQ","8","9","1",0.133634227801451,2.2183574597131e-26
"107","qm.9.0","qm","9","9","1",0.883191005090391,7.81340422608895e-81
"108","nTau1.9.0","nTau1","10","9","1",1.88402712975553,1.94067537676049e-14
"109","nTau2.9.0","nTau2","11","9","1",10.1572057014028,0.00012933012790327
"110","nCon.9.0","nCon","12","9","1",1.12394903928107,3.37904260379815e-07
"111","Fm.9.0","Fm","13","9","1",2964.07722002056,7.07937931264422e-100
"112","Fo.9.0","Fo","14","9","1",2843.25184431957,1.56268084521779e-80
"113","Quant.10.0","Quant","1","10","1",0.073896918930862,1.14608665959214e-71
"114","Sigma.10.0","Sigma","2","10","1",5.3879686125257,6.01892869900241e-28
"115","Connect.10.0","Connect","3","10","1",0.186996647312167,0.00824369023840229
"116","Tau1.10.0","Tau1","4","10","1",1784.65689407519,2.38507045411091e-15
"117","Tau2.10.0","Tau2","5","10","1",7125460.84832836,3.14751499836604e-05
"118","NPQ.10.0","NPQ","6","10","1",0.151965997070257,6.77395378032872e-96
"119","qP.10.0","qP","7","10","1",0.486229174899126,2.29217331918429e-71
"120","ABQ.10.0","ABQ","8","10","1",-0.191459887713876,6.01892869900241e-28
"121","qm.10.0","qm","9","10","1",0.788244851802322,1.14608665959214e-71
"122","nTau1.10.0","nTau1","10","10","1",2.55689889731252,2.38507045411091e-15
"123","nTau2.10.0","nTau2","11","10","1",5.73889307135321,3.14751499836604e-05
"124","nCon.10.0","nCon","12","10","1",0.572465283634616,0.00824369023840229
"125","Fm.10.0","Fm","13","10","1",2880.4615187681,6.77395378032872e-96
"126","Fo.10.0","Fo","14","10","1",2667.60428743222,2.29217331918429e-71
"127","Quant.11.0","Quant","1","11","1",0.0810644326622234,2.2446693527389e-76
"128","Sigma.11.0","Sigma","2","11","1",4.7022162911984,3.56940703688365e-34
"129","Connect.11.0","Connect","3","11","1",0.223015957021969,1.51828968905536e-05
"130","Tau1.11.0","Tau1","4","11","1",1693.27763956334,3.78747186445156e-17
"131","Tau2.11.0","Tau2","5","11","1",4852829.86991797,2.30151805872502e-07
"132","NPQ.11.0","NPQ","6","11","1",0.139596450879788,9.93096914871578e-99
"133","qP.11.0","qP","7","11","1",0.480186568477603,4.4893387054778e-76
"134","ABQ.11.0","ABQ","8","11","1",-0.0398171365165658,3.56940703688365e-34
"135","qm.11.0","qm","9","11","1",0.767705999109244,2.2446693527389e-76
"136","nTau1.11.0","nTau1","10","11","1",2.4259787659,3.78747186445156e-17
"137","nTau2.11.0","nTau2","11","11","1",3.90850112150455,2.30151805872502e-07
"138","nCon.11.0","nCon","12","11","1",0.682733594033373,1.51828968905536e-05
"139","Fm.11.0","Fm","13","11","1",2911.72697399022,9.93096914871578e-99
"140","Fo.11.0","Fo","14","11","1",2675.68947877641,4.4893387054778e-76
"141","Quant.12.0","Quant","1","12","1",0.0915595099170426,2.08633109220684e-78
"142","Sigma.12.0","Sigma","2","12","1",4.78173507666996,1.54310704287881e-37
"143","Connect.12.0","Connect","3","12","1",0.164567331908878,0.000153881735303389
"144","Tau1.12.0","Tau1","4","12","1",1892.3778181801,1.9220629468202e-21
"145","Tau2.12.0","Tau2","5","12","1",6744645.53800357,1.34438513191453e-05
"146","NPQ.12.0","NPQ","6","12","1",0.132221674296741,5.3781975071959e-101
"147","qP.12.0","qP","7","12","1",0.490148690391784,4.17266218441368e-78
"148","ABQ.12.0","ABQ","8","12","1",-0.0574013969350164,1.54310704287881e-37
"149","qm.12.0","qm","9","12","1",0.737631854319532,2.08633109220684e-78
"150","nTau1.12.0","nTau1","10","12","1",2.711231930724,1.9220629468202e-21
"151","nTau2.12.0","nTau2","11","12","1",5.43218191366004,1.34438513191453e-05
"152","nCon.12.0","nCon","12","12","1",0.503800927408811,0.000153881735303389
"153","Fm.12.0","Fm","13","12","1",2930.69263803948,5.3781975071959e-101
"154","Fo.12.0","Fo","14","12","1",2662.3598563831,4.17266218441368e-78
"155","Quant.13.0","Quant","1","13","1",0.0990553711769089,5.46338297341017e-79
"156","Sigma.13.0","Sigma","2","13","1",4.88018722204915,5.91685676589041e-40
"157","Connect.13.0","Connect","3","13","1",0.166741478301395,2.12105400445482e-05
"158","Tau1.13.0","Tau1","4","13","1",1717.44433883385,3.06034159712414e-19
"159","Tau2.13.0","Tau2","5","13","1",5397201.39308933,5.78465886967509e-07
"160","NPQ.13.0","NPQ","6","13","1",0.126456840316758,7.56736782156984e-102
"161","qP.13.0","qP","7","13","1",0.496467987933406,1.09267659468203e-78
"162","ABQ.13.0","ABQ","8","13","1",-0.0791724558469002,5.91685676589041e-40
"163","qm.13.0","qm","9","13","1",0.716152106111934,5.46338297341017e-79
"164","nTau1.13.0","nTau1","10","13","1",2.460602679842,3.06034159712414e-19
"165","nTau2.13.0","nTau2","11","13","1",4.34694152965064,5.78465886967509e-07
"166","nCon.13.0","nCon","12","13","1",0.510456786479792,2.12105400445482e-05
"167","Fm.13.0","Fm","13","13","1",2945.69095479692,7.56736782156984e-102
"168","Fo.13.0","Fo","14","13","1",2653.90444389705,1.09267659468203e-78
"169","Quant.14.0","Quant","1","14","1",0.100531066878969,7.19699860263328e-75
"170","Sigma.14.0","Sigma","2","14","1",4.6583386245025,1.86927063248418e-36
"171","Connect.14.0","Connect","3","14","1",0.206299490802483,1.03849144474601e-05
"172","Tau1.14.0","Tau1","4","14","1",1848.65493426267,2.84694636559935e-22
"173","Tau2.14.0","Tau2","5","14","1",6480188.57608234,2.65823110678911e-05
"174","NPQ.14.0","NPQ","6","14","1",0.129946680678747,3.29418329594372e-97
"175","qP.14.0","qP","7","14","1",0.505832574503478,1.43939972052666e-74
"176","ABQ.14.0","ABQ","8","14","1",-0.0301143183314119,1.86927063248418e-36
"177","qm.14.0","qm","9","14","1",0.711923429644695,7.19699860263328e-75
"178","nTau1.14.0","nTau1","10","14","1",2.64858964130303,2.84694636559935e-22
"179","nTau2.14.0","nTau2","11","14","1",5.21918653571239,2.65823110678911e-05
"180","nCon.14.0","nCon","12","14","1",0.631558363283214,1.03849144474601e-05
"181","Fm.14.0","Fm","13","14","1",2936.59318818211,3.29418329594372e-97
"182","Fo.14.0","Fo","14","14","1",2641.37434198465,1.43939972052666e-74
"183","Quant.15.0","Quant","1","15","1",0.104449088433576,1.96892914345697e-77
"184","Sigma.15.0","Sigma","2","15","1",4.82098268153108,8.4386633118732e-40
"185","Connect.15.0","Connect","3","15","1",0.22448114684885,5.45637470794511e-08
"186","Tau1.15.0","Tau1","4","15","1",1890.42976736682,6.3274274311263e-23
"187","Tau2.15.0","Tau2","5","15","1",5664047.51529917,2.35057061097296e-06
"188","NPQ.15.0","NPQ","6","15","1",0.129400231025381,5.42031519210183e-100
"189","qP.15.0","qP","7","15","1",0.513480530712037,3.93785828691393e-77
"190","ABQ.15.0","ABQ","8","15","1",-0.0660803537448518,8.4386633118732e-40
"191","qm.15.0","qm","9","15","1",0.700696151878031,1.96892914345697e-77
"192","nTau1.15.0","nTau1","10","15","1",2.70844093543918,6.3274274311263e-23
"193","nTau2.15.0","nTau2","11","15","1",4.56186115302164,2.35057061097296e-06
"194","nCon.15.0","nCon","12","15","1",0.687219077179089,5.45637470794511e-08
"195","Fm.15.0","Fm","13","15","1",2938.0140311089,5.42031519210183e-100
"196","Fo.15.0","Fo","14","15","1",2631.14114375452,3.93785828691393e-77
"197","Quant.16.0","Quant","1","16","1",0.0388776187463223,1.13376890709122e-82
"198","Sigma.16.0","Sigma","2","16","1",3.25863156267386,2.96080049572133e-27
"199","Connect.16.0","Connect","3","16","1",0.447254653548818,1.5842666146931e-10
"200","Tau1.16.0","Tau1","4","16","1",1765.85234823075,6.99862360869095e-09
"201","Tau2.16.0","Tau2","5","16","1",16128378.9328068,0.00755430226137929
"202","NPQ.16.0","NPQ","6","16","1",0.119636714533613,8.21839747068205e-99
"203","qP.16.0","qP","7","16","1",0.351097025759071,2.26753781418243e-82
"204","ABQ.16.0","ABQ","8","16","1",0.279407681266301,2.96080049572133e-27
"205","qm.16.0","qm","9","16","1",0.88859432790557,1.13376890709122e-82
"206","nTau1.16.0","nTau1","10","16","1",2.5299574035757,6.99862360869095e-09
"207","nTau2.16.0","nTau2","11","16","1",12.9899025592651,0.00755430226137929
"208","nCon.16.0","nCon","12","16","1",1.3692104419033,1.5842666146931e-10
"209","Fm.16.0","Fm","13","16","1",2963.63425959321,8.21839747068205e-99
"210","Fo.16.0","Fo","14","16","1",2848.4152167452,2.26753781418243e-82
"211","Quant.17.0","Quant","1","17","1",0.0392710122275669,4.63229342192923e-85
"212","Sigma.17.0","Sigma","2","17","1",3.66361637095862,3.57035384672936e-28
"213","Connect.17.0","Connect","3","17","1",0.273476799598362,7.67006827973179e-05
"214","Tau1.17.0","Tau1","4","17","1",1163.67960814458,4.27689627427475e-08
"215","Tau2.17.0","Tau2","5","17","1",10692707.733767,0.00107134388969743
"216","NPQ.17.0","NPQ","6","17","1",0.173625719045947,2.15547377450008e-102
"217","qP.17.0","qP","7","17","1",0.449857658711981,9.26458684385845e-85
"218","ABQ.17.0","ABQ","8","17","1",0.189852008450568,3.57035384672936e-28
"219","qm.17.0","qm","9","17","1",0.887467040108918,4.63229342192923e-85
"220","nTau1.17.0","nTau1","10","17","1",1.66721744485894,4.27689627427475e-08
"221","nTau2.17.0","nTau2","11","17","1",8.61197719467036,0.00107134388969743
"222","nCon.17.0","nCon","12","17","1",0.837212730280739,7.67006827973179e-05
"223","Fm.17.0","Fm","13","17","1",2827.30147409141,2.15547377450008e-102
"224","Fo.17.0","Fo","14","17","1",2716.27048333135,9.26458684385845e-85
"225","Quant.18.0","Quant","1","18","1",0.0392426374801284,2.36141747738137e-86
"226","Sigma.18.0","Sigma","2","18","1",3.27940018605794,7.37367920878213e-31
"227","Connect.18.0","Connect","3","18","1",0.3462760035655,6.07098979192112e-09
"228","Tau1.18.0","Tau1","4","18","1",1340.46607184206,7.31372819070667e-11
"229","Tau2.18.0","Tau2","5","18","1",11455419.4923924,9.89923999564622e-05
"230","NPQ.18.0","NPQ","6","18","1",0.207435400592991,6.41516770723585e-103
"231","qP.18.0","qP","7","18","1",0.506643323821009,4.72283495476273e-86
"232","ABQ.18.0","ABQ","8","18","1",0.274815044696807,7.37367920878213e-31
"233","qm.18.0","qm","9","18","1",0.887548349301992,2.36141747738137e-86
"234","nTau1.18.0","nTau1","10","18","1",1.92050148818881,7.31372819070667e-11
"235","nTau2.18.0","nTau2","11","18","1",9.22627026569916,9.89923999564622e-05
"236","nCon.18.0","nCon","12","18","1",1.06007777918106,6.07098979192112e-09
"237","Fm.18.0","Fm","13","18","1",2748.13354309521,6.41516770723585e-103
"238","Fo.18.0","Fo","14","18","1",2640.28953471654,4.72283495476273e-86
"239","Quant.19.0","Quant","1","19","1",0.0396439927966882,4.87739140460766e-82
"240","Sigma.19.0","Sigma","2","19","1",3.62592605657107,8.76535218165366e-27
"241","Connect.19.0","Connect","3","19","1",0.465031803842681,1.15303141358793e-10
"242","Tau1.19.0","Tau1","4","19","1",1370.74676654581,4.626043431775e-12
"243","Tau2.19.0","Tau2","5","19","1",16971574.8354217,0.0037129220408767
"244","NPQ.19.0","NPQ","6","19","1",0.224974721110776,2.78605999593004e-99
"245","qP.19.0","qP","7","19","1",0.535709281721398,9.75478280921532e-82
"246","ABQ.19.0","ABQ","8","19","1",0.198186596303158,8.76535218165366e-27
"247","qm.19.0","qm","9","19","1",0.886398246486236,4.87739140460766e-82
"248","nTau1.19.0","nTau1","10","19","1",1.96388499521187,4.626043431775e-12
"249","nTau2.19.0","nTau2","11","19","1",13.6690180896586,0.0037129220408767
"250","nCon.19.0","nCon","12","19","1",1.42363281541357,1.15303141358793e-10
"251","Fm.19.0","Fm","13","19","1",2708.78546985961,2.78605999593004e-99
"252","Fo.19.0","Fo","14","19","1",2601.39839820472,9.75478280921532e-82
"253","Quant.20.0","Quant","1","20","1",0.0432327807170783,2.04412210988591e-83
"254","Sigma.20.0","Sigma","2","20","1",2.84981425531256,1.42163452071826e-28
"255","Connect.20.0","Connect","3","20","1",0.529964848034906,9.10052538791559e-14
"256","Tau1.20.0","Tau1","4","20","1",1598.28018389451,1.48429452403029e-09
"257","Tau2.20.0","Tau2","5","20","1",15070533.7195299,0.00173136409512793
"258","NPQ.20.0","NPQ","6","20","1",0.24859172055616,1.95948119389297e-95
"259","qP.20.0","qP","7","20","1",0.579611567793811,4.08824421976986e-83
"260","ABQ.20.0","ABQ","8","20","1",0.369810847682641,1.42163452071826e-28
"261","qm.20.0","qm","9","20","1",0.876114403412302,2.04412210988591e-83
"262","nTau1.20.0","nTau1","10","20","1",2.28987479518523,1.48429452403029e-09
"263","nTau2.20.0","nTau2","11","20","1",12.1379070611124,0.00173136409512793
"264","nCon.20.0","nCon","12","20","1",1.62241666579302,9.10052538791559e-14
"265","Fm.20.0","Fm","13","20","1",2657.54903773683,1.95948119389297e-95
"266","Fo.20.0","Fo","14","20","1",2542.65580294347,4.08824421976986e-83
"267","Quant.21.0","Quant","1","21","1",0.0394694453787449,3.93380756944601e-81
"268","Sigma.21.0","Sigma","2","21","1",3.64638214818211,2.35671548708321e-25
"269","Connect.21.0","Connect","3","21","1",0.187551190859428,0.0184977648516621
"270","Tau1.21.0","Tau1","4","21","1",1757.74224442404,6.13305952947161e-11
"271","Tau2.21.0","Tau2","5","21","1",21699948.2647449,0.0271292548608401
"272","NPQ.21.0","NPQ","6","21","1",0.289130254229151,1.35499110512521e-99
"273","qP.21.0","qP","7","21","1",0.632129567226981,7.86761513889202e-81
"274","ABQ.21.0","ABQ","8","21","1",0.193663070951268,2.35671548708321e-25
"275","qm.21.0","qm","9","21","1",0.886898420443268,3.93380756944601e-81
"276","nTau1.21.0","nTau1","10","21","1",2.51833796257877,6.13305952947161e-11
"277","nTau2.21.0","nTau2","11","21","1",17.4772811746602,0.0271292548608401
"278","nCon.21.0","nCon","12","21","1",0.574162944708405,0.0184977648516621
"279","Fm.21.0","Fm","13","21","1",2573.97862985874,1.35499110512521e-99
"280","Fo.21.0","Fo","14","21","1",2472.38512092147,7.86761513889202e-81
"281","Quant.22.0","Quant","1","22","1",0.0442834903399823,5.21658494656274e-84
"282","Sigma.22.0","Sigma","2","22","1",3.38540652295645,4.87229667579774e-29
"283","Connect.22.0","Connect","3","22","1",0.455177636696926,4.49313055849491e-11
"284","Tau1.22.0","Tau1","4","22","1",1444.13750105431,4.60280612302836e-09
"285","Tau2.22.0","Tau2","5","22","1",14580344.2879393,0.00801729695918963
"286","NPQ.22.0","NPQ","6","22","1",0.330245899024672,7.14669867604038e-99
"287","qP.22.0","qP","7","22","1",0.698215871965257,1.04331698931255e-83
"288","ABQ.22.0","ABQ","8","22","1",0.251373501632797,4.87229667579774e-29
"289","qm.22.0","qm","9","22","1",0.873103544838902,5.21658494656274e-84
"290","nTau1.22.0","nTau1","10","22","1",2.06903276269632,4.60280612302836e-09
"291","nTau2.22.0","nTau2","11","22","1",11.7431052661849,0.00801729695918963
"292","nCon.22.0","nCon","12","22","1",1.3934655975989,4.49313055849491e-11
"293","Fm.22.0","Fm","13","22","1",2494.42131558013,7.14669867604038e-99
"294","Fo.22.0","Fo","14","22","1",2383.95963334779,1.04331698931255e-83
"295","Quant.23.0","Quant","1","23","1",0.174001114590387,3.56937531873395e-69
"296","Sigma.23.0","Sigma","2","23","1",4.76964672051004,1.90977738491921e-41
"297","Connect.23.0","Connect","3","23","1",0.183724363006777,2.07231178382808e-06
"298","Tau1.23.0","Tau1","4","23","1",1562.259167642,1.30864525630886e-16
"299","Tau2.23.0","Tau2","5","23","1",2178344.82630623,5.72476273720285e-10
"300","NPQ.23.0","NPQ","6","23","1",0.384140561742642,1.64047365482394e-92
"301","qP.23.0","qP","7","23","1",1,7.1387506374679e-69
"302","ABQ.23.0","ABQ","8","23","1",-0.0547282574814065,1.90977738491921e-41
"303","qm.23.0","qm","9","23","1",0.501391501300329,3.56937531873395e-69
"304","nTau1.23.0","nTau1","10","23","1",2.23826706204511,1.30864525630886e-16
"305","nTau2.23.0","nTau2","11","23","1",1.75445326229527,5.72476273720285e-10
"306","nCon.23.0","nCon","12","23","1",0.562447621874665,2.07231178382808e-06
"307","Fm.23.0","Fm","13","23","1",2397.29534499919,1.64047365482394e-92
"308","Fo.23.0","Fo","14","23","1",1980.16328296698,7.1387506374679e-69
"309","Quant.24.0","Quant","1","24","1",0.187038285598316,6.4496953258992e-69
"310","Sigma.24.0","Sigma","2","24","1",5.20137277805721,4.34372540203957e-43
"311","Connect.24.0","Connect","3","24","1",0.197181333513395,1.13113549529226e-07
"312","Tau1.24.0","Tau1","4","24","1",1509.03859773584,1.67338366153449e-19
"313","Tau2.24.0","Tau2","5","24","1",2291150.77066398,1.9323230003795e-10
"314","NPQ.24.0","NPQ","6","24","1",0.298227849928435,2.76264976247038e-93
"315","qP.24.0","qP","7","24","1",0.926968138061029,1.28993906517984e-68
"316","ABQ.24.0","ABQ","8","24","1",-0.150197314010892,4.34372540203957e-43
"317","qm.24.0","qm","9","24","1",0.464032865530339,6.4496953258992e-69
"318","nTau1.24.0","nTau1","10","24","1",2.16201732633447,1.67338366153449e-19
"319","nTau2.24.0","nTau2","11","24","1",1.84530791243822,1.9323230003795e-10
"320","nCon.24.0","nCon","12","24","1",0.603644341434421,1.13113549529226e-07
"321","Fm.24.0","Fm","13","24","1",2555.9409510997,2.76264976247038e-93
"322","Fo.24.0","Fo","14","24","1",2077.88213751548,1.28993906517984e-68
"323","Quant.25.0","Quant","1","25","1",0.193291985607668,2.54575918382681e-68
"324","Sigma.25.0","Sigma","2","25","1",5.37652899199349,2.91331672125249e-43
"325","Connect.25.0","Connect","3","25","1",0.217018226206888,6.68711394259856e-09
"326","Tau1.25.0","Tau1","4","25","1",1539.46393956712,2.04339709160119e-20
"327","Tau2.25.0","Tau2","5","25","1",1878558.05931843,2.3316672677923e-13
"328","NPQ.25.0","NPQ","6","25","1",0.270976956869726,2.6490232164295e-93
"329","qP.25.0","qP","7","25","1",0.905873799490938,5.09151836765362e-68
"330","ABQ.25.0","ABQ","8","25","1",-0.188930205383673,2.91331672125249e-43
"331","qm.25.0","qm","9","25","1",0.446112589672786,2.54575918382681e-68
"332","nTau1.25.0","nTau1","10","25","1",2.20560807099637,2.04339709160119e-20
"333","nTau2.25.0","nTau2","11","25","1",1.51300302678478,2.3316672677923e-13
"334","nCon.25.0","nCon","12","25","1",0.664372341457077,6.68711394259856e-09
"335","Fm.25.0","Fm","13","25","1",2610.74263192193,2.6490232164295e-93
"336","Fo.25.0","Fo","14","25","1",2106.10700468715,5.09151836765362e-68
"337","Quant.26.0","Quant","1","26","1",0.192578842316383,9.43219209078145e-69
"338","Sigma.26.0","Sigma","2","26","1",5.41721622150128,6.17287660644675e-44
"339","Connect.26.0","Connect","3","26","1",0.235080050753936,5.92998329224437e-10
"340","Tau1.26.0","Tau1","4","26","1",1538.1466296791,1.33473759649527e-17
"341","Tau2.26.0","Tau2","5","26","1",1792474.04317494,3.89630114202305e-11
"342","NPQ.26.0","NPQ","6","26","1",0.264288693437116,2.56824849955858e-93
"343","qP.26.0","qP","7","26","1",0.896148099544839,1.88643841815629e-68
