"","uni","metric","metrix","stage","col","ASnormalized.aglo12.005r","pval"
"74","Tau1.7.0","Tau1","4","7","1",2100.39452092961,4.92482551742841e-15
"75","Tau2.7.0","Tau2","5","7","1",8761456.23227007,3.96873627059105e-08
"76","NPQ.7.0","NPQ","6","7","1",0.0783003994619942,7.39796979641241e-105
"77","qP.7.0","qP","7","7","1",0.275002368362782,3.17368238137766e-86
"78","ABQ.7.0","ABQ","8","7","1",0.181617098383072,6.12515302733146e-31
"79","qm.7.0","qm","9","7","1",0.89207077147255,1.58684119068883e-86
"80","nTau1.7.0","nTau1","10","7","1",2.56992324544083,4.92482551742841e-15
"81","nTau2.7.0","nTau2","11","7","1",7.84427525342315,3.96873627059105e-08
"82","nCon.7.0","nCon","12","7","1",0.770341269403156,2.36646180986093e-05
"83","Fm.7.0","Fm","13","7","1",3092.76833709536,7.39796979641241e-105
"84","Fo.7.0","Fo","14","7","1",2970.34760956671,3.17368238137766e-86
"85","Quant.8.0","Quant","1","8","1",0.0451054188383504,1.37952426021671e-85
"86","Sigma.8.0","Sigma","2","8","1",3.78631484545127,8.03162214034111e-32
"87","Connect.8.0","Connect","3","8","1",0.296709827235558,2.52064986886508e-07
"88","Tau1.8.0","Tau1","4","8","1",1893.42537715884,5.83643553887727e-10
"89","Tau2.8.0","Tau2","5","8","1",12192594.5925295,0.00162406685909038
"90","NPQ.8.0","NPQ","6","8","1",0.100115839008836,5.99414104269217e-104
"91","qP.8.0","qP","7","8","1",0.332059346198729,2.75904852043342e-85
"92","ABQ.8.0","ABQ","8","8","1",0.143982794698612,8.03162214034111e-32
"93","qm.8.0","qm","9","8","1",0.877012711397393,1.37952426021671e-85
"94","nTau1.8.0","nTau1","10","8","1",2.31668757549151,5.83643553887727e-10
"95","nTau2.8.0","nTau2","11","8","1",10.9162296200182,0.00162406685909038
"96","nCon.8.0","nCon","12","8","1",0.928541069309684,2.52064986886508e-07
"97","Fm.8.0","Fm","13","8","1",3031.43834047329,5.99414104269217e-104
"98","Fo.8.0","Fo","14","8","1",2894.70404444361,2.75904852043342e-85
"99","Quant.9.0","Quant","1","9","1",0.0464162301574562,1.55748267483329e-80
"100","Sigma.9.0","Sigma","2","9","1",4.08009335034468,7.88672980515196e-29
"101","Connect.9.0","Connect","3","9","1",0.357433917917962,2.44776805477901e-08
"102","Tau1.9.0","Tau1","4","9","1",1681.72834089869,8.59990523773633e-15
"103","Tau2.9.0","Tau2","5","9","1",10434430.3719053,3.88113072494682e-05
"104","NPQ.9.0","NPQ","6","9","1",0.121792524698134,1.09437786404797e-100
"105","qP.9.0","qP","7","9","1",0.377189840147193,3.11496534966657e-80
"106","ABQ.9.0","ABQ","8","9","1",0.0775647959316593,7.88672980515196e-29
"107","qm.9.0","qm","9","9","1",0.873438570326135,1.55748267483329e-80
"108","nTau1.9.0","nTau1","10","9","1",2.05766712525957,8.59990523773633e-15
"109","nTau2.9.0","nTau2","11","9","1",9.34211639937578,3.88113072494682e-05
"110","nCon.9.0","nCon","12","9","1",1.11857458663681,2.44776805477901e-08
"111","Fm.9.0","Fm","13","9","1",2972.8610771682,1.09437786404797e-100
"112","Fo.9.0","Fo","14","9","1",2834.87207318422,3.11496534966657e-80
"113","Quant.10.0","Quant","1","10","1",0.0849308332674798,4.22670218846207e-75
"114","Sigma.10.0","Sigma","2","10","1",4.98656000240933,6.75320729942717e-34
"115","Connect.10.0","Connect","3","10","1",0.251799444176316,2.01033965076174e-06
"116","Tau1.10.0","Tau1","4","10","1",1963.76227675288,1.36521748343534e-18
"117","Tau2.10.0","Tau2","5","10","1",5992342.13468663,4.88325153411163e-06
"118","NPQ.10.0","NPQ","6","10","1",0.155003983469486,4.1058375456053e-98
"119","qP.10.0","qP","7","10","1",0.522557063379718,8.45340437692414e-75
"120","ABQ.10.0","ABQ","8","10","1",-0.127370895333287,6.75320729942717e-34
"121","qm.10.0","qm","9","10","1",0.768422216856873,4.22670218846207e-75
"122","nTau1.10.0","nTau1","10","10","1",2.40274780440458,1.36521748343534e-18
"123","nTau2.10.0","nTau2","11","10","1",5.36504205134723,4.88325153411163e-06
"124","nCon.10.0","nCon","12","10","1",0.787995892570964,2.01033965076174e-06
"125","Fm.10.0","Fm","13","10","1",2887.3782091345,4.1058375456053e-98
"126","Fo.10.0","Fo","14","10","1",2642.15077187434,8.45340437692414e-75
"127","Quant.11.0","Quant","1","11","1",0.0938978321252162,7.76662262167109e-75
"128","Sigma.11.0","Sigma","2","11","1",4.77910388606126,5.06075602475567e-35
"129","Connect.11.0","Connect","3","11","1",0.181476337688439,0.000244830797476164
"130","Tau1.11.0","Tau1","4","11","1",1976.02256363549,8.10549293789905e-19
"131","Tau2.11.0","Tau2","5","11","1",4848179.93161314,5.19834485806048e-07
"132","NPQ.11.0","NPQ","6","11","1",0.143236567671778,1.44467826396816e-97
"133","qP.11.0","qP","7","11","1",0.521773939158179,1.55332452433422e-74
"134","ABQ.11.0","ABQ","8","11","1",-0.0804688250650696,5.06075602475567e-35
"135","qm.11.0","qm","9","11","1",0.743972230473463,7.76662262167109e-75
"136","nTau1.11.0","nTau1","10","11","1",2.4177487939527,8.10549293789905e-19
"137","nTau2.11.0","nTau2","11","11","1",4.34065489269038,5.19834485806048e-07
"138","nCon.11.0","nCon","12","11","1",0.567922654337463,0.000244830797476164
"139","Fm.11.0","Fm","13","11","1",2917.09819965345,1.44467826396816e-97
"140","Fo.11.0","Fo","14","11","1",2643.18900260962,1.55332452433422e-74
"141","Quant.12.0","Quant","1","12","1",0.100312811350598,9.11429127338149e-77
"142","Sigma.12.0","Sigma","2","12","1",4.59519530745811,2.659199021329e-38
"143","Connect.12.0","Connect","3","12","1",0.241133727392943,4.40266732877761e-08
"144","Tau1.12.0","Tau1","4","12","1",1898.48785677329,5.8206282024483e-22
"145","Tau2.12.0","Tau2","5","12","1",5032781.21087906,2.62012448833269e-07
"146","NPQ.12.0","NPQ","6","12","1",0.136035914636713,9.76457652402285e-99
"147","qP.12.0","qP","7","12","1",0.523341453337312,1.8228582546763e-76
"148","ABQ.12.0","ABQ","8","12","1",-0.0388904265660777,2.659199021329e-38
"149","qm.12.0","qm","9","12","1",0.72648074227336,9.11429127338149e-77
"150","nTau1.12.0","nTau1","10","12","1",2.32288173754587,5.8206282024483e-22
"151","nTau2.12.0","nTau2","11","12","1",4.50593144128084,2.62012448833269e-07
"152","nCon.12.0","nCon","12","12","1",0.754617975299876,4.40266732877761e-08
"153","Fm.12.0","Fm","13","12","1",2935.5879425694,9.76457652402285e-99
"154","Fo.12.0","Fo","14","12","1",2641.11086308335,1.8228582546763e-76
"155","Quant.13.0","Quant","1","13","1",0.110151586575347,1.04710579394012e-78
"156","Sigma.13.0","Sigma","2","13","1",4.78373113712455,1.01557871306691e-41
"157","Connect.13.0","Connect","3","13","1",0.192966720825643,2.46019674160399e-07
"158","Tau1.13.0","Tau1","4","13","1",1930.47116913764,1.91193767339696e-20
"159","Tau2.13.0","Tau2","5","13","1",4122644.69712921,4.05857767995472e-08
"160","NPQ.13.0","NPQ","6","13","1",0.123467178349297,3.47018615782414e-101
"161","qP.13.0","qP","7","13","1",0.523083795454706,2.09421158788023e-78
"162","ABQ.13.0","ABQ","8","13","1",-0.0815149627174054,1.01557871306691e-41
"163","qm.13.0","qm","9","13","1",0.699653715294649,1.04710579394012e-78
"164","nTau1.13.0","nTau1","10","13","1",2.36201469904063,1.91193767339696e-20
"165","nTau2.13.0","nTau2","11","13","1",3.69107131497567,4.05857767995472e-08
"166","nCon.13.0","nCon","12","13","1",0.603881330679271,2.46019674160399e-07
"167","Fm.13.0","Fm","13","13","1",2968.42969478942,3.47018615782414e-101
"168","Fo.13.0","Fo","14","13","1",2641.45245427099,2.09421158788023e-78
"169","Quant.14.0","Quant","1","14","1",0.110584480186608,5.67874897342374e-76
"170","Sigma.14.0","Sigma","2","14","1",4.99795691242259,3.5485570522137e-39
"171","Connect.14.0","Connect","3","14","1",0.188545195558535,5.20042346077115e-06
"172","Tau1.14.0","Tau1","4","14","1",1973.62998541909,4.47304264955947e-21
"173","Tau2.14.0","Tau2","5","14","1",4402380.10058233,2.46686998117884e-07
"174","NPQ.14.0","NPQ","6","14","1",0.130744222685941,3.09669542194719e-99
"175","qP.14.0","qP","7","14","1",0.53686925393148,1.13574979468475e-75
"176","ABQ.14.0","ABQ","8","14","1",-0.129947530255853,3.5485570522137e-39
"177","qm.14.0","qm","9","14","1",0.698473360187137,5.67874897342374e-76
"178","nTau1.14.0","nTau1","10","14","1",2.41482137135966,4.47304264955947e-21
"179","nTau2.14.0","nTau2","11","14","1",3.94152300298748,2.46686998117884e-07
"180","nCon.14.0","nCon","12","14","1",0.590044351170533,5.20042346077115e-06
"181","Fm.14.0","Fm","13","14","1",2949.32599824531,3.09669542194719e-99
"182","Fo.14.0","Fo","14","14","1",2623.17631582851,1.13574979468475e-75
"183","Quant.15.0","Quant","1","15","1",0.11649102680121,2.78604872108007e-78
"184","Sigma.15.0","Sigma","2","15","1",4.5773990287721,2.16309814811189e-42
"185","Connect.15.0","Connect","3","15","1",0.213548931827396,8.16674386415352e-09
"186","Tau1.15.0","Tau1","4","15","1",1899.75794675046,3.08976067907563e-21
"187","Tau2.15.0","Tau2","5","15","1",3894526.97533755,2.69558979007581e-08
"188","NPQ.15.0","NPQ","6","15","1",0.123161590607035,3.07666872261699e-100
"189","qP.15.0","qP","7","15","1",0.536739880584418,5.57209744216015e-78
"190","ABQ.15.0","ABQ","8","15","1",-0.0348670102979192,2.16309814811189e-42
"191","qm.15.0","qm","9","15","1",0.682368196509615,2.78604872108007e-78
"192","nTau1.15.0","nTau1","10","15","1",2.32443574738717,3.08976067907563e-21
"193","nTau2.15.0","nTau2","11","15","1",3.4868337827117,2.69558979007581e-08
"194","nCon.15.0","nCon","12","15","1",0.668292504351497,8.16674386415352e-09
"195","Fm.15.0","Fm","13","15","1",2969.23733968761,3.07666872261699e-100
"196","Fo.15.0","Fo","14","15","1",2623.3478331709,5.57209744216015e-78
"197","Quant.16.0","Quant","1","16","1",0.0376623835646021,5.4288997964448e-81
"198","Sigma.16.0","Sigma","2","16","1",3.60238717186256,6.31851879282917e-26
"199","Connect.16.0","Connect","3","16","1",0.378028151922123,1.43874828592603e-07
"200","Tau1.16.0","Tau1","4","16","1",2602.57425734494,2.99437144321284e-10
"201","Tau2.16.0","Tau2","5","16","1",17224301.6989968,0.0137538020902974
"202","NPQ.16.0","NPQ","6","16","1",0.0802342015723073,1.245843051725e-99
"203","qP.16.0","qP","7","16","1",0.274541014625829,1.08577995928896e-80
"204","ABQ.16.0","ABQ","8","16","1",0.185565510227972,6.31851879282917e-26
"205","qm.16.0","qm","9","16","1",0.897307362259022,5.4288997964448e-81
"206","nTau1.16.0","nTau1","10","16","1",3.1843618021706,2.99437144321284e-10
"207","nTau2.16.0","nTau2","11","16","1",15.4211993980283,0.0137538020902974
"208","nCon.16.0","nCon","12","16","1",1.18302338579524,1.43874828592603e-07
"209","Fm.16.0","Fm","13","16","1",3087.23175814953,1.245843051725e-99
"210","Fo.16.0","Fo","14","16","1",2970.95925152129,1.08577995928896e-80
"211","Quant.17.0","Quant","1","17","1",0.0420017719607839,7.76032561071765e-83
"212","Sigma.17.0","Sigma","2","17","1",3.52179542366374,5.05872712692341e-26
"213","Connect.17.0","Connect","3","17","1",0.289748919196858,0.000295071644901289
"214","Tau1.17.0","Tau1","4","17","1",1098.08806443469,1.23301494597607e-07
"215","Tau2.17.0","Tau2","5","17","1",8198655.25261205,2.06961423029355e-05
"216","NPQ.17.0","NPQ","6","17","1",0.114757010340673,1.75525620174875e-98
"217","qP.17.0","qP","7","17","1",0.353733019216205,1.55206512214353e-82
"218","ABQ.17.0","ABQ","8","17","1",0.203785844743044,5.05872712692341e-26
"219","qm.17.0","qm","9","17","1",0.885475311326236,7.76032561071765e-83
"220","nTau1.17.0","nTau1","10","17","1",1.34355808597465,1.23301494597607e-07
"221","nTau2.17.0","nTau2","11","17","1",7.34039031919574,2.06961423029355e-05
"222","nCon.17.0","nCon","12","17","1",0.906757196986206,0.000295071644901289
"223","Fm.17.0","Fm","13","17","1",2991.623557778,1.75525620174875e-98
"224","Fo.17.0","Fo","14","17","1",2865.9700673117,1.55206512214353e-82
"225","Quant.18.0","Quant","1","18","1",0.0384282210197725,4.59237827599843e-82
"226","Sigma.18.0","Sigma","2","18","1",3.04737408282472,6.1004041390711e-27
"227","Connect.18.0","Connect","3","18","1",0.598838158273173,5.30479926276139e-17
"228","Tau1.18.0","Tau1","4","18","1",1574.67769441672,1.59488173557868e-10
"229","Tau2.18.0","Tau2","5","18","1",9408097.59202575,1.97547086471344e-06
"230","NPQ.18.0","NPQ","6","18","1",0.135169078557054,3.50226237202437e-97
"231","qP.18.0","qP","7","18","1",0.384685967402034,9.18475655199685e-82
"232","ABQ.18.0","ABQ","8","18","1",0.311043916746287,6.1004041390711e-27
"233","qm.18.0","qm","9","18","1",0.895219181402986,4.59237827599843e-82
"234","nTau1.18.0","nTau1","10","18","1",1.92668604428068,1.59488173557868e-10
"235","nTau2.18.0","nTau2","11","18","1",8.42322385302794,1.97547086471344e-06
"236","nCon.18.0","nCon","12","18","1",1.87403912100615,5.30479926276139e-17
"237","Fm.18.0","Fm","13","18","1",2937.82961175481,3.50226237202437e-97
"238","Fo.18.0","Fo","14","18","1",2824.93404611586,9.18475655199685e-82
"239","Quant.19.0","Quant","1","19","1",0.0377508778387607,4.85615738096744e-88
"240","Sigma.19.0","Sigma","2","19","1",3.28198021178595,3.63836185372604e-30
"241","Connect.19.0","Connect","3","19","1",0.346557974276676,7.00024109271318e-08
"242","Tau1.19.0","Tau1","4","19","1",1536.03561105195,7.04307929012396e-10
"243","Tau2.19.0","Tau2","5","19","1",12957876.3045825,0.00106317810631843
"244","NPQ.19.0","NPQ","6","19","1",0.156190105542756,4.3931199629004e-103
"245","qP.19.0","qP","7","19","1",0.421953192205117,9.71231476193488e-88
"246","ABQ.19.0","ABQ","8","19","1",0.258003720392507,3.63836185372604e-30
"247","qm.19.0","qm","9","19","1",0.897066068172504,4.85615738096744e-88
"248","nTau1.19.0","nTau1","10","19","1",1.87940578940389,7.04307929012396e-10
"249","nTau2.19.0","nTau2","11","19","1",11.6013988700391,0.00106317810631843
"250","nCon.19.0","nCon","12","19","1",1.08453877315358,7.00024109271318e-08
"251","Fm.19.0","Fm","13","19","1",2884.41608118399,4.3931199629004e-103
"252","Fo.19.0","Fo","14","19","1",2775.52684206705,9.71231476193488e-88
"253","Quant.20.0","Quant","1","20","1",0.0417332096256291,1.42899255997656e-85
"254","Sigma.20.0","Sigma","2","20","1",3.35395036023032,2.95026502099895e-28
"255","Connect.20.0","Connect","3","20","1",0.310179487276908,1.77083902408973e-05
"256","Tau1.20.0","Tau1","4","20","1",1864.71587681845,4.23897366088654e-06
"257","Tau2.20.0","Tau2","5","20","1",9090088.84032228,0.00162808790052367
"258","NPQ.20.0","NPQ","6","20","1",0.177301406455978,4.58345045615513e-100
"259","qP.20.0","qP","7","20","1",0.468003417995371,2.85798511995311e-85
"260","ABQ.20.0","ABQ","8","20","1",0.241732573419483,2.95026502099895e-28
"261","qm.20.0","qm","9","20","1",0.886207590379887,1.42899255997656e-85
"262","nTau1.20.0","nTau1","10","20","1",2.28156026414377,4.23897366088654e-06
"263","nTau2.20.0","nTau2","11","20","1",8.1385054095149,0.00162808790052367
"264","nCon.20.0","nCon","12","20","1",0.970693810439162,1.77083902408973e-05
"265","Fm.20.0","Fm","13","20","1",2832.69289839079,4.58345045615513e-100
"266","Fo.20.0","Fo","14","20","1",2714.47553185721,2.85798511995311e-85
"267","Quant.21.0","Quant","1","21","1",0.0373708407913157,2.37679694777822e-82
"268","Sigma.21.0","Sigma","2","21","1",3.68730037792331,1.05393801941886e-26
"269","Connect.21.0","Connect","3","21","1",0.307768525409876,1.18332819757104e-05
"270","Tau1.21.0","Tau1","4","21","1",2018.29796921686,2.80774382046904e-09
"271","Tau2.21.0","Tau2","5","21","1",17448940.5320862,0.0166592078225633
"272","NPQ.21.0","NPQ","6","21","1",0.200635163528507,2.97685243688442e-101
"273","qP.21.0","qP","7","21","1",0.498655698833271,4.75359389555645e-82
"274","ABQ.21.0","ABQ","8","21","1",0.16636817236458,1.05393801941886e-26
"275","qm.21.0","qm","9","21","1",0.898102301229142,2.37679694777822e-82
"276","nTau1.21.0","nTau1","10","21","1",2.46947457519589,2.80774382046904e-09
"277","nTau2.21.0","nTau2","11","21","1",15.6223222242625,0.0166592078225633
"278","nCon.21.0","nCon","12","21","1",0.963148805506441,1.18332819757104e-05
"279","Fm.21.0","Fm","13","21","1",2777.64089761657,2.97685243688442e-101
"280","Fo.21.0","Fo","14","21","1",2673.83812185629,4.75359389555645e-82
"281","Quant.22.0","Quant","1","22","1",0.0404028667318184,3.47892159057067e-79
"282","Sigma.22.0","Sigma","2","22","1",3.34803167793232,1.66555460252407e-24
"283","Connect.22.0","Connect","3","22","1",0.501306319593274,1.70117495990351e-10
"284","Tau1.22.0","Tau1","4","22","1",2173.85700386769,3.8384589535174e-09
"285","Tau2.22.0","Tau2","5","22","1",16577234.9240461,0.0159342877376366
"286","NPQ.22.0","NPQ","6","22","1",0.23743167857372,2.40975367064037e-95
"287","qP.22.0","qP","7","22","1",0.564792532421763,6.95784318114135e-79
"288","ABQ.22.0","ABQ","8","22","1",0.243070680282384,1.66555460252407e-24
"289","qm.22.0","qm","9","22","1",0.889834987478402,3.47892159057067e-79
"290","nTau1.22.0","nTau1","10","22","1",2.65980776032082,3.8384589535174e-09
"291","nTau2.22.0","nTau2","11","22","1",14.8418699172323,0.0159342877376366
"292","nCon.22.0","nCon","12","22","1",1.56881728651776,1.70117495990351e-10
"293","Fm.22.0","Fm","13","22","1",2695.0444142316,2.40975367064037e-95
"294","Fo.22.0","Fo","14","22","1",2586.15689392707,6.95784318114135e-79
"295","Quant.23.0","Quant","1","23","1",0.194810191573337,1.25957724904866e-67
"296","Sigma.23.0","Sigma","2","23","1",4.87255441917413,3.10879649198196e-42
"297","Connect.23.0","Connect","3","23","1",0.172245190657029,4.13427568932867e-06
"298","Tau1.23.0","Tau1","4","23","1",1860.82976723847,1.02144462517596e-18
"299","Tau2.23.0","Tau2","5","23","1",1806244.38277445,4.14014097635297e-12
"300","NPQ.23.0","NPQ","6","23","1",0.336493673796235,1.43360999277192e-91
"301","qP.23.0","qP","7","23","1",1,2.51915449809731e-67
"302","ABQ.23.0","ABQ","8","23","1",-0.10159629793894,3.10879649198196e-42
"303","qm.23.0","qm","9","23","1",0.468818206973656,1.25957724904866e-67
"304","nTau1.23.0","nTau1","10","23","1",2.2768054415405,1.02144462517596e-18
"305","nTau2.23.0","nTau2","11","23","1",1.61716017723701,4.14014097635297e-12
"306","nCon.23.0","nCon","12","23","1",0.539034163466228,4.13427568932867e-06
"307","Fm.23.0","Fm","13","23","1",2495.28553611529,1.43360999277192e-91
"308","Fo.23.0","Fo","14","23","1",2009.17848279449,2.51915449809731e-67
"309","Quant.24.0","Quant","1","24","1",0.200650818667366,2.56422491758004e-68
"310","Sigma.24.0","Sigma","2","24","1",5.28113448678577,5.40976372353775e-44
"311","Connect.24.0","Connect","3","24","1",0.171944302815521,1.53752680943957e-06
"312","Tau1.24.0","Tau1","4","24","1",1800.87632421523,2.00163262735207e-19
"313","Tau2.24.0","Tau2","5","24","1",1906748.12820801,1.49960353785813e-11
"314","NPQ.24.0","NPQ","6","24","1",0.287429517261856,7.72955381133646e-93
"315","qP.24.0","qP","7","24","1",0.953656077178781,5.12844983516008e-68
"316","ABQ.24.0","ABQ","8","24","1",-0.193968850643833,5.40976372353775e-44
"317","qm.24.0","qm","9","24","1",0.452892783631333,2.56422491758004e-68
"318","nTau1.24.0","nTau1","10","24","1",2.20344981937793,2.00163262735207e-19
"319","nTau2.24.0","nTau2","11","24","1",1.70714282649993,1.49960353785813e-11
"320","nCon.24.0","nCon","12","24","1",0.538092547474943,1.53752680943957e-06
"321","Fm.24.0","Fm","13","24","1",2590.38128970833,7.72955381133646e-93
"322","Fo.24.0","Fo","14","24","1",2070.61916326772,5.12844983516008e-68
"323","Quant.25.0","Quant","1","25","1",0.205975543363457,5.98290381390991e-65
"324","Sigma.25.0","Sigma","2","25","1",5.43508202215052,1.10572334109701e-41
"325","Connect.25.0","Connect","3","25","1",0.216495726608282,8.81467613906546e-08
"326","Tau1.25.0","Tau1","4","25","1",1792.22656851939,6.38059484821243e-20
"327","Tau2.25.0","Tau2","5","25","1",1738109.2946459,1.64230927116108e-12
"328","NPQ.25.0","NPQ","6","25","1",0.264095272269325,3.17995418434111e-90
"329","qP.25.0","qP","7","25","1",0.935421642158572,1.19658076278198e-64
"330","ABQ.25.0","ABQ","8","25","1",-0.228773599948896,1.10572334109701e-41
"331","qm.25.0","qm","9","25","1",0.438374052405835,5.98290381390991e-65
"332","nTau1.25.0","nTau1","10","25","1",2.19286647038868,6.38059484821243e-20
"333","nTau2.25.0","nTau2","11","25","1",1.55615771696927,1.64230927116108e-12
"334","nCon.25.0","nCon","12","25","1",0.677514376112109,8.81467613906546e-08
"335","Fm.25.0","Fm","13","25","1",2638.1977739276,3.17995418434111e-90
"336","Fo.25.0","Fo","14","25","1",2094.7935539426,1.19658076278198e-64
"337","Quant.26.0","Quant","1","26","1",0.205886195840301,6.61883218868805e-66
"338","Sigma.26.0","Sigma","2","26","1",5.43565880588328,2.69984414516473e-42
"339","Connect.26.0","Connect","3","26","1",0.199133999576221,2.78954855989394e-07
"340","Tau1.26.0","Tau1","4","26","1",1860.84043859152,7.48768933138826e-19
"341","Tau2.26.0","Tau2","5","26","1",1584798.64724931,2.05565887267879e-12
"342","NPQ.26.0","NPQ","6","26","1",0.266395082005255,3.16358843442652e-91
"343","qP.26.0","qP","7","26","1",0.938113630586363,1.32376643773761e-65
