"","uni","metric","metrix","stage","col","cclong2025.lpv6.005","pval"
"196","Fo.15.0","Fo","14","15","1",1476.34121332451,1.98190182649788e-59
"197","Quant.16.0","Quant","1","16","1",0.111221289174307,1.13226616716649e-65
"198","Sigma.16.0","Sigma","2","16","1",3.85591287246377,7.44349833631213e-19
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",726.191066843523,1.09856917329801e-11
"201","Tau2.16.0","Tau2","5","16","1",2701318.76756491,9.27977286173316e-16
"202","NPQ.16.0","NPQ","6","16","1",0.379314501864308,2.63819799379387e-80
"203","qP.16.0","qP","7","16","1",0.514795774906146,2.26453233433297e-65
"204","ABQ.16.0","ABQ","8","16","1",0.164844865172243,7.44349833631213e-19
"205","qm.16.0","qm","9","16","1",0.709828492126156,1.13226616716649e-65
"206","nTau1.16.0","nTau1","10","16","1",1.23477245545748,1.09856917329801e-11
"207","nTau2.16.0","nTau2","11","16","1",2.8566802228015,9.27977286173316e-16
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2641.1898574437,2.63819799379387e-80
"210","Fo.16.0","Fo","14","16","1",2347.43331654471,2.26453233433297e-65
"211","Quant.17.0","Quant","1","17","1",0.103522335781626,7.71560219805452e-68
"212","Sigma.17.0","Sigma","2","17","1",3.49460207715188,1.62464277920059e-20
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",768.077819447975,6.5370606393782e-11
"215","Tau2.17.0","Tau2","5","17","1",2419777.52519123,1.75873738891266e-17
"216","NPQ.17.0","NPQ","6","17","1",0.455299738451143,7.57386266027157e-82
"217","qP.17.0","qP","7","17","1",0.555838567515677,1.5431204396109e-67
"218","ABQ.17.0","ABQ","8","17","1",0.243101448231553,1.62464277920059e-20
"219","qm.17.0","qm","9","17","1",0.729914726799299,7.71560219805452e-68
"220","nTau1.17.0","nTau1","10","17","1",1.30599421888311,6.5370606393782e-11
"221","nTau2.17.0","nTau2","11","17","1",2.55894664590977,1.75873738891266e-17
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2503.28600788883,7.57386266027157e-82
"224","Fo.17.0","Fo","14","17","1",2244.13999322272,1.5431204396109e-67
"225","Quant.18.0","Quant","1","18","1",0.108642025055528,5.18380283259227e-65
"226","Sigma.18.0","Sigma","2","18","1",3.64075214788698,1.99446444458211e-17
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",1148.41079744527,1.66161956527523e-10
"229","Tau2.18.0","Tau2","5","18","1",3023047.15719866,7.34058035450947e-12
"230","NPQ.18.0","NPQ","6","18","1",0.504328804688532,1.82179503326642e-78
"231","qP.18.0","qP","7","18","1",0.589826949861479,1.03676056651844e-64
"232","ABQ.18.0","ABQ","8","18","1",0.211446691999505,1.99446444458211e-17
"233","qm.18.0","qm","9","18","1",0.71655768007306,5.18380283259227e-65
"234","nTau1.18.0","nTau1","10","18","1",1.95268998061211,1.66161956527523e-10
"235","nTau2.18.0","nTau2","11","18","1",3.19691223792535,7.34058035450947e-12
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2421.69894054731,1.82179503326642e-78
"238","Fo.18.0","Fo","14","18","1",2158.60066357142,1.03676056651844e-64
"239","Quant.19.0","Quant","1","19","1",0.105713928852658,2.04867128374565e-66
"240","Sigma.19.0","Sigma","2","19","1",3.60435182619166,8.358254282697e-20
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",774.988693275696,1.71455241522459e-11
"243","Tau2.19.0","Tau2","5","19","1",2771204.22652096,9.93079070947309e-15
"244","NPQ.19.0","NPQ","6","19","1",0.52431454376568,3.12464217142918e-81
"245","qP.19.0","qP","7","19","1",0.59829194973232,4.0973425674913e-66
"246","ABQ.19.0","ABQ","8","19","1",0.219330665672854,8.358254282697e-20
"247","qm.19.0","qm","9","19","1",0.724196955761144,2.04867128374565e-66
"248","nTau1.19.0","nTau1","10","19","1",1.31774506109975,1.71455241522459e-11
"249","nTau2.19.0","nTau2","11","19","1",2.93058501732566,9.93079070947309e-15
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2389.94732907897,3.12464217142918e-81
"252","Fo.19.0","Fo","14","19","1",2137.29660717112,4.0973425674913e-66
"253","Quant.20.0","Quant","1","20","1",0.106738655722327,1.20637368871411e-65
"254","Sigma.20.0","Sigma","2","20","1",3.48487022358842,2.51652181852992e-19
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",555.773783942674,4.72288755567271e-12
"257","Tau2.20.0","Tau2","5","20","1",2556529.53013508,3.74921513119276e-16
"258","NPQ.20.0","NPQ","6","20","1",0.55874016162906,4.70748987032596e-80
"259","qP.20.0","qP","7","20","1",0.617999447197706,2.41274737742821e-65
"260","ABQ.20.0","ABQ","8","20","1",0.245209277880133,2.51652181852992e-19
"261","qm.20.0","qm","9","20","1",0.721523487910356,1.20637368871411e-65
"262","nTau1.20.0","nTau1","10","20","1",0.945004959728677,4.72288755567271e-12
"263","nTau2.20.0","nTau2","11","20","1",2.70356369467951,3.74921513119276e-16
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2337.16405224437,4.70748987032596e-80
"266","Fo.20.0","Fo","14","20","1",2087.69830310526,2.41274737742821e-65
"267","Quant.21.0","Quant","1","21","1",0.108461240697291,1.626789714597e-67
"268","Sigma.21.0","Sigma","2","21","1",3.55900847999019,5.66196382651638e-21
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",822.997032202247,3.8807049499962e-10
"271","Tau2.21.0","Tau2","5","21","1",2738206.76327129,3.42684598459255e-13
"272","NPQ.21.0","NPQ","6","21","1",0.607781332952777,1.01610341847691e-81
"273","qP.21.0","qP","7","21","1",0.644853001806976,3.253579429194e-67
"274","ABQ.21.0","ABQ","8","21","1",0.229151615902528,5.66196382651638e-21
"275","qm.21.0","qm","9","21","1",0.717029338603718,1.626789714597e-67
"276","nTau1.21.0","nTau1","10","21","1",1.39937560882383,3.8807049499962e-10
"277","nTau2.21.0","nTau2","11","21","1",2.89568976475503,3.42684598459255e-13
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2265.87496563254,1.01610341847691e-81
"280","Fo.21.0","Fo","14","21","1",2020.11535559511,3.253579429194e-67
"281","Quant.22.0","Quant","1","22","1",0.11130046144654,3.07453555537767e-67
"282","Sigma.22.0","Sigma","2","22","1",3.61906531008751,6.0848771036664e-21
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",968.906935544896,3.64503378288497e-11
"285","Tau2.22.0","Tau2","5","22","1",2873287.92642388,2.2730524424067e-12
"286","NPQ.22.0","NPQ","6","22","1",0.657623267242768,1.94432410002368e-81
"287","qP.22.0","qP","7","22","1",0.671467512315293,6.14907111075533e-67
"288","ABQ.22.0","ABQ","8","22","1",0.216143860878954,6.0848771036664e-21
"289","qm.22.0","qm","9","22","1",0.709621935110082,3.07453555537767e-67
"290","nTau1.22.0","nTau1","10","22","1",1.64747220192719,3.64503378288497e-11
"291","nTau2.22.0","nTau2","11","22","1",3.03853987629477,2.2730524424067e-12
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2197.74392923955,1.94432410002368e-81
"294","Fo.22.0","Fo","14","22","1",1953.13401577386,6.14907111075533e-67
"295","Quant.23.0","Quant","1","23","1",0.372149718768046,1.99165394818079e-57
"296","Sigma.23.0","Sigma","2","23","1",3.75481584607805,9.79988711156497e-46
"297","Connect.23.0","Connect","3","23","1",0.16613049109498,8.14524649011012e-08
"298","Tau1.23.0","Tau1","4","23","1",1072.8745651344,7.11054343877889e-16
"299","Tau2.23.0","Tau2","5","23","1",665419.738805597,7.51941904741283e-12
"300","NPQ.23.0","NPQ","6","23","1",1.03077359173686,1.76295978804204e-83
"301","qP.23.0","qP","7","23","1",1,3.98330789636158e-57
"302","ABQ.23.0","ABQ","8","23","1",0.186741547876047,9.79988711156497e-46
"303","qm.23.0","qm","9","23","1",0.0290775637341101,1.99165394818079e-57
"304","nTau1.23.0","nTau1","10","23","1",1.8242526267186,7.11054343877889e-16
"305","nTau2.23.0","nTau2","11","23","1",0.703690149615786,7.51941904741283e-12
"306","nCon.23.0","nCon","12","23","1",0.845787495600541,8.14524649011012e-08
"307","Fm.23.0","Fm","13","23","1",1793.91316066566,1.76295978804204e-83
"308","Fo.23.0","Fo","14","23","1",1126.30888242964,3.98330789636158e-57
"309","Quant.24.0","Quant","1","24","1",0.400869576090904,8.86205341138086e-57
"310","Sigma.24.0","Sigma","2","24","1",3.68547268665106,7.97847744462941e-48
"311","Connect.24.0","Connect","3","24","1",0.215357488575227,2.84251488280837e-12
"312","Tau1.24.0","Tau1","4","24","1",1193.33504367548,1.00142732545661e-15
"313","Tau2.24.0","Tau2","5","24","1",616093.124841607,4.30038964073252e-11
"314","NPQ.24.0","NPQ","6","24","1",0.869611905967803,2.02416163255402e-83
"315","qP.24.0","qP","7","24","1",0.9836587287422,1.77241068227617e-56
"316","ABQ.24.0","ABQ","8","24","1",0.201760636111728,7.97847744462941e-48
"317","qm.24.0","qm","9","24","1",-0.0458512953643901,8.86205341138086e-57
"318","nTau1.24.0","nTau1","10","24","1",2.0290765190315,1.00142732545661e-15
"319","nTau2.24.0","nTau2","11","24","1",0.651526604809219,4.30038964073252e-11
"320","nCon.24.0","nCon","12","24","1",1.09640722615288,2.84251488280837e-12
"321","Fm.24.0","Fm","13","24","1",1948.54956845346,2.02416163255402e-83
"322","Fo.24.0","Fo","14","24","1",1167.43532895541,1.77241068227617e-56
"323","Quant.25.0","Quant","1","25","1",0.41158346969752,7.30028139200711e-56
"324","Sigma.25.0","Sigma","2","25","1",3.67434212874615,1.25322171967423e-47
"325","Connect.25.0","Connect","3","25","1",0.212896441747219,5.61413030009926e-12
"326","Tau1.25.0","Tau1","4","25","1",1291.03731636761,2.0062153693523e-15
"327","Tau2.25.0","Tau2","5","25","1",563261.682460387,1.76619533351638e-11
"328","NPQ.25.0","NPQ","6","25","1",0.805150830906723,8.52407058527432e-83
"329","qP.25.0","qP","7","25","1",0.975685456570548,1.46005627840142e-55
"330","ABQ.25.0","ABQ","8","25","1",0.204171412209437,1.25322171967423e-47
"331","qm.25.0","qm","9","25","1",-0.0738033779747576,7.30028139200711e-56
"332","nTau1.25.0","nTau1","10","25","1",2.19520370051862,2.0062153693523e-15
"333","nTau2.25.0","nTau2","11","25","1",0.595656657728314,1.76619533351638e-11
"334","nCon.25.0","nCon","12","25","1",1.08387778246378,5.61413030009926e-12
"335","Fm.25.0","Fm","13","25","1",2018.13134402688,8.52407058527432e-83
"336","Fo.25.0","Fo","14","25","1",1187.50184314698,1.46005627840142e-55
"337","Quant.26.0","Quant","1","26","1",0.410986263303734,1.22985818670459e-56
"338","Sigma.26.0","Sigma","2","26","1",3.6880945130389,1.70957210153821e-48
"339","Connect.26.0","Connect","3","26","1",0.212094901033777,1.99427681194263e-12
"340","Tau1.26.0","Tau1","4","26","1",1180.29559854137,3.02184757890903e-15
"341","Tau2.26.0","Tau2","5","26","1",537181.351224994,4.56117956234372e-12
"342","NPQ.26.0","NPQ","6","26","1",0.802355715426978,1.54812117186191e-83
"343","qP.26.0","qP","7","26","1",0.974474078500672,2.45971637340919e-56
"344","ABQ.26.0","ABQ","8","26","1",0.201192772717804,1.70957210153821e-48
"345","qm.26.0","qm","9","26","1",-0.0722452924581862,1.22985818670459e-56
"346","nTau1.26.0","nTau1","10","26","1",2.00690501566114,3.02184757890903e-15
"347","nTau2.26.0","nTau2","11","26","1",0.568076363488763,4.56117956234372e-12
"348","nCon.26.0","nCon","12","26","1",1.07979705587244,1.99427681194263e-12
"349","Fm.26.0","Fm","13","26","1",2021.26108701355,1.54812117186191e-83
"350","Fo.26.0","Fo","14","26","1",1190.55054570061,2.45971637340919e-56
"351","Quant.27.0","Quant","1","27","1",0.408478208212469,2.45771174506732e-56
