"","uni","metric","metrix","stage","col","barefoot2025.bpv6.002","pval"
"67","nTau2.6.0","nTau2","11","6","1",3.00793526657937,9.46219148829499e-15
"68","nCon.6.0","nCon","12","6","1",0.0305232914164708,0.921356556378203
"69","Fm.6.0","Fm","13","6","1",2944.34303972282,1.24292077182631e-91
"70","Fo.6.0","Fo","14","6","1",2654.97755129214,3.17016839777634e-73
"71","Quant.7.0","Quant","1","7","1",0.104293924805395,5.58938764896629e-74
"72","Sigma.7.0","Sigma","2","7","1",4.73012699111856,1.21389861065829e-30
"73","Connect.7.0","Connect","3","7","1",0.0778845259579909,0.246549305217075
"74","Tau1.7.0","Tau1","4","7","1",760.163073854491,2.02766972392996e-08
"75","Tau2.7.0","Tau2","5","7","1",1979032.5744226,2.58330019939087e-15
"76","NPQ.7.0","NPQ","6","7","1",0.214889893639447,4.94531599920455e-92
"77","qP.7.0","qP","7","7","1",0.387667796547259,1.11787752979326e-73
"78","ABQ.7.0","ABQ","8","7","1",0.226435245972003,1.21389861065829e-30
"79","qm.7.0","qm","9","7","1",0.728177731667914,5.58938764896629e-74
"80","nTau1.7.0","nTau1","10","7","1",1.26018001245103,2.02766972392996e-08
"81","nTau2.7.0","nTau2","11","7","1",2.77893001432668,2.58330019939087e-15
"82","nCon.7.0","nCon","12","7","1",0.303520933594033,0.246549305217075
"83","Fm.7.0","Fm","13","7","1",2859.18583784208,4.94531599920455e-92
"84","Fo.7.0","Fo","14","7","1",2560.99012506552,1.11787752979326e-73
"85","Quant.8.0","Quant","1","8","1",0.104857056544189,5.69166522766603e-74
"86","Sigma.8.0","Sigma","2","8","1",4.51366003119306,1.89031849249627e-29
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",1082.30492975129,7.27711509732261e-09
"89","Tau2.8.0","Tau2","5","8","1",2329701.21620738,7.76663091515364e-12
"90","NPQ.8.0","NPQ","6","8","1",0.253440633134606,6.05143374412026e-91
"91","qP.8.0","qP","7","8","1",0.421789746170828,1.13833304553321e-73
"92","ABQ.8.0","ABQ","8","8","1",0.261836242800285,1.89031849249627e-29
"93","qm.8.0","qm","9","8","1",0.72671003595223,5.69166522766603e-74
"94","nTau1.8.0","nTau1","10","8","1",1.79421901268368,7.27711509732261e-09
"95","nTau2.8.0","nTau2","11","8","1",3.27133404361519,7.76663091515364e-12
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2771.24890210763,6.05143374412026e-91
"98","Fo.8.0","Fo","14","8","1",2480.66389928131,1.13833304553321e-73
"99","Quant.9.0","Quant","1","9","1",0.107004594621158,5.15069281327557e-75
"100","Sigma.9.0","Sigma","2","9","1",4.68048798386904,1.26498137776223e-32
"101","Connect.9.0","Connect","3","9","1",0.0468839873512546,0.437453755473536
"102","Tau1.9.0","Tau1","4","9","1",680.753608423181,1.01169328467107e-09
"103","Tau2.9.0","Tau2","5","9","1",2041258.23053265,8.9351277580572e-15
"104","NPQ.9.0","NPQ","6","9","1",0.289157325290531,1.69007398953301e-93
"105","qP.9.0","qP","7","9","1",0.453442879134595,1.03013856265511e-74
"106","ABQ.9.0","ABQ","8","9","1",0.23455320697078,1.26498137776223e-32
"107","qm.9.0","qm","9","9","1",0.721112886621618,5.15069281327557e-75
"108","nTau1.9.0","nTau1","10","9","1",1.12853691562374,1.01169328467107e-09
"109","nTau2.9.0","nTau2","11","9","1",2.8663064151299,8.9351277580572e-15
"110","nCon.9.0","nCon","12","9","1",0.182709869982891,0.437453755473536
"111","Fm.9.0","Fm","13","9","1",2694.47018628897,1.69007398953301e-93
"112","Fo.9.0","Fo","14","9","1",2406.14949628632,1.03013856265511e-74
"113","Quant.10.0","Quant","1","10","1",0.231423687344311,8.84912504510373e-68
"114","Sigma.10.0","Sigma","2","10","1",4.67896355425337,2.24196235801171e-44
"115","Connect.10.0","Connect","3","10","1",0.176479721375803,7.91327270702671e-08
"116","Tau1.10.0","Tau1","4","10","1",867.344269823305,4.57238672484053e-15
"117","Tau2.10.0","Tau2","5","10","1",1032597.21028188,5.88323671024331e-16
"118","NPQ.10.0","NPQ","6","10","1",0.640947688703677,4.12656762159127e-90
"119","qP.10.0","qP","7","10","1",0.784444910824555,1.76982500902075e-67
"120","ABQ.10.0","ABQ","8","10","1",0.234802512121127,2.24196235801171e-44
"121","qm.10.0","qm","9","10","1",0.396838197842447,8.84912504510373e-68
"122","nTau1.10.0","nTau1","10","10","1",1.4378624144462,4.57238672484053e-15
"123","nTau2.10.0","nTau2","11","10","1",1.44995864011967,5.88323671024331e-16
"124","nCon.10.0","nCon","12","10","1",0.687752658612707,7.91327270702671e-08
"125","Fm.10.0","Fm","13","10","1",2116.82310310298,4.12656762159127e-90
"126","Fo.10.0","Fo","14","10","1",1626.94009512726,1.76982500902075e-67
"127","Quant.11.0","Quant","1","11","1",0.2489239356902,9.93303931066467e-69
"128","Sigma.11.0","Sigma","2","11","1",4.72562304135451,6.42973323776134e-47
"129","Connect.11.0","Connect","3","11","1",0.168805566706631,1.06701625755861e-08
"130","Tau1.11.0","Tau1","4","11","1",801.013375679121,1.66060871188008e-16
"131","Tau2.11.0","Tau2","5","11","1",992117.338700396,1.39316719910512e-16
"132","NPQ.11.0","NPQ","6","11","1",0.630879821901547,1.5832731972609e-91
"133","qP.11.0","qP","7","11","1",0.796012031769018,1.98660786213293e-68
"134","ABQ.11.0","ABQ","8","11","1",0.227171821712553,6.42973323776134e-47
"135","qm.11.0","qm","9","11","1",0.351227130748842,9.93303931066467e-69
"136","nTau1.11.0","nTau1","10","11","1",1.32790065770806,1.66060871188008e-16
"137","nTau2.11.0","nTau2","11","11","1",1.39311736748589,1.39316719910512e-16
"138","nCon.11.0","nCon","12","11","1",0.657845991517006,1.06701625755861e-08
"139","Fm.11.0","Fm","13","11","1",2129.890830571,1.5832731972609e-91
"140","Fo.11.0","Fo","14","11","1",1599.7100224348,1.98660786213293e-68
"141","Quant.12.0","Quant","1","12","1",0.251537676216304,1.49447276853213e-69
"142","Sigma.12.0","Sigma","2","12","1",4.67633559403167,4.22017024976869e-48
"143","Connect.12.0","Connect","3","12","1",0.188191876449742,9.36212394422955e-11
"144","Tau1.12.0","Tau1","4","12","1",805.272516918286,6.42575655315097e-17
"145","Tau2.12.0","Tau2","5","12","1",972182.549265952,1.31533081917531e-16
"146","NPQ.12.0","NPQ","6","12","1",0.627955226118429,3.15975473611894e-92
"147","qP.12.0","qP","7","12","1",0.797160299838341,2.98894553706426e-69
"148","ABQ.12.0","ABQ","8","12","1",0.235232288616835,4.22017024976869e-48
"149","qm.12.0","qm","9","12","1",0.344414913450827,1.49447276853213e-69
"150","nTau1.12.0","nTau1","10","12","1",1.33496135934486,6.42575655315097e-17
"151","nTau2.12.0","nTau2","11","12","1",1.36512521343819,1.31533081917531e-16
"152","nCon.12.0","nCon","12","12","1",0.733395669194261,9.36212394422955e-11
"153","Fm.12.0","Fm","13","12","1",2133.71714571877,3.15975473611894e-92
"154","Fo.12.0","Fo","14","12","1",1597.00689318179,2.98894553706426e-69
"155","Quant.13.0","Quant","1","13","1",0.256656377659162,9.16404209124077e-68
"156","Sigma.13.0","Sigma","2","13","1",4.75694934038132,9.15604988530686e-47
"157","Connect.13.0","Connect","3","13","1",0.182118807784807,1.54832473502488e-09
"158","Tau1.13.0","Tau1","4","13","1",820.610417410085,1.59841807076857e-16
"159","Tau2.13.0","Tau2","5","13","1",931605.307483596,1.05813112933936e-16
"160","NPQ.13.0","NPQ","6","13","1",0.630275292794465,6.96959049403131e-91
"161","qP.13.0","qP","7","13","1",0.802758652468912,1.83280841824815e-67
"162","ABQ.13.0","ABQ","8","13","1",0.22204872018763,9.15604988530686e-47
"163","qm.13.0","qm","9","13","1",0.33107399220629,9.16404209124077e-68
"164","nTau1.13.0","nTau1","10","13","1",1.36038816090563,1.59841807076857e-16
"165","nTau2.13.0","nTau2","11","13","1",1.30814721492269,1.05813112933936e-16
"166","nCon.13.0","nCon","12","13","1",0.709728535725978,1.54832473502488e-09
"167","Fm.13.0","Fm","13","13","1",2130.68062417683,6.96959049403131e-91
"168","Fo.13.0","Fo","14","13","1",1583.82785322704,1.83280841824815e-67
"169","Quant.14.0","Quant","1","14","1",0.25862523227718,1.7617353306743e-69
"170","Sigma.14.0","Sigma","2","14","1",4.6977840838208,9.67338286100907e-49
"171","Connect.14.0","Connect","3","14","1",0.19515305736804,1.08545171113417e-11
"172","Tau1.14.0","Tau1","4","14","1",788.66595619463,1.02988111306513e-16
"173","Tau2.14.0","Tau2","5","14","1",910512.051184049,5.43575614468045e-17
"174","NPQ.14.0","NPQ","6","14","1",0.630055270102842,2.15057468581165e-92
"175","qP.14.0","qP","7","14","1",0.804450082878356,3.5234706613486e-69
"176","ABQ.14.0","ABQ","8","14","1",0.231724603567543,9.67338286100907e-49
"177","qm.14.0","qm","9","14","1",0.325942547308763,1.7617353306743e-69
"178","nTau1.14.0","nTau1","10","14","1",1.30743140344554,1.02988111306513e-16
"179","nTau2.14.0","nTau2","11","14","1",1.27852835781631,5.43575614468045e-17
"180","nCon.14.0","nCon","12","14","1",0.760523832398057,1.08545171113417e-11
"181","Fm.14.0","Fm","13","14","1",2130.96822061268,2.15057468581165e-92
"182","Fo.14.0","Fo","14","14","1",1579.84606958144,3.5234706613486e-69
"183","Quant.15.0","Quant","1","15","1",0.261669798382564,2.65430403446662e-68
"184","Sigma.15.0","Sigma","2","15","1",4.71360957338164,6.77141385937163e-48
"185","Connect.15.0","Connect","3","15","1",0.195547257699381,3.83036639531875e-11
"186","Tau1.15.0","Tau1","4","15","1",803.195667411582,6.5364216748626e-18
"187","Tau2.15.0","Tau2","5","15","1",899893.539101811,1.74465802630257e-18
"188","NPQ.15.0","NPQ","6","15","1",0.631545264410386,2.25069016147572e-91
"189","qP.15.0","qP","7","15","1",0.807816445537546,5.30860806893323e-68
"190","ABQ.15.0","ABQ","8","15","1",0.229136503721071,6.77141385937163e-48
"191","qm.15.0","qm","9","15","1",0.31800746512256,2.65430403446662e-68
"192","nTau1.15.0","nTau1","10","15","1",1.33151840831601,6.5364216748626e-18
"193","nTau2.15.0","nTau2","11","15","1",1.26361799084499,1.74465802630257e-18
"194","nCon.15.0","nCon","12","15","1",0.76206005607176,3.83036639531875e-11
"195","Fm.15.0","Fm","13","15","1",2129.02213269987,2.25069016147572e-91
"196","Fo.15.0","Fo","14","15","1",1571.92134048428,5.30860806893323e-68
"197","Quant.16.0","Quant","1","16","1",0.0864826463810715,8.74542546336923e-73
"198","Sigma.16.0","Sigma","2","16","1",4.89317481806924,1.50842040918004e-24
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",466.065804400801,5.9825125022612e-09
"201","Tau2.16.0","Tau2","5","16","1",3065798.41061049,9.71657515346655e-12
"202","NPQ.16.0","NPQ","6","16","1",0.211837749120097,1.37673468305187e-90
"203","qP.16.0","qP","7","16","1",0.363240486332172,1.74908509267385e-72
"204","ABQ.16.0","ABQ","8","16","1",0.199770411732516,1.50842040918004e-24
"205","qm.16.0","qm","9","16","1",0.774599439473309,8.74542546336923e-73
"206","nTau1.16.0","nTau1","10","16","1",0.772632651326635,5.9825125022612e-09
"207","nTau2.16.0","nTau2","11","16","1",4.30495148550357,9.71657515346655e-12
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2866.38700680311,1.37673468305187e-90
"210","Fo.16.0","Fo","14","16","1",2618.49427290246,1.74908509267385e-72
"211","Quant.17.0","Quant","1","17","1",0.0838418171759874,3.73518664308153e-75
"212","Sigma.17.0","Sigma","2","17","1",4.71962224691899,7.35542410880164e-26
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",612.757635130959,3.82576669253214e-07
"215","Tau2.17.0","Tau2","5","17","1",3129342.66101085,1.38911692116314e-09
"216","NPQ.17.0","NPQ","6","17","1",0.244991531083293,4.69924048209395e-92
"217","qP.17.0","qP","7","17","1",0.389731255456323,7.47037328616306e-75
"218","ABQ.17.0","ABQ","8","17","1",0.228153191362924,7.35542410880164e-26
"219","qm.17.0","qm","9","17","1",0.781482258258229,3.73518664308153e-75
"220","nTau1.17.0","nTau1","10","17","1",1.01581483082748,3.82576669253214e-07
"221","nTau2.17.0","nTau2","11","17","1",4.3941794380687,1.38911692116314e-09
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2790.05590938351,4.69924048209395e-92
"224","Fo.17.0","Fo","14","17","1",2556.1325519182,7.47037328616306e-75
"225","Quant.18.0","Quant","1","18","1",0.0837090514092899,5.05673621967996e-74
"226","Sigma.18.0","Sigma","2","18","1",4.88422366714942,1.05043524892558e-23
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",797.340692459246,8.05810313218902e-07
"229","Tau2.18.0","Tau2","5","18","1",3461375.29446744,1.56048211788682e-07
"230","NPQ.18.0","NPQ","6","18","1",0.26631169009616,1.83528246377713e-90
"231","qP.18.0","qP","7","18","1",0.407857960772479,1.01134724393599e-73
"232","ABQ.18.0","ABQ","8","18","1",0.201234282548787,1.05043524892558e-23
"233","qm.18.0","qm","9","18","1",0.781828286964387,5.05673621967996e-74
"234","nTau1.18.0","nTau1","10","18","1",1.32181217203315,8.05810313218902e-07
"235","nTau2.18.0","nTau2","11","18","1",4.86041504367396,1.56048211788682e-07
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2743.08134845347,1.83528246377713e-90
"238","Fo.18.0","Fo","14","18","1",2513.46061083592,1.01134724393599e-73
"239","Quant.19.0","Quant","1","19","1",0.0842123627970913,1.00424697795964e-72
"240","Sigma.19.0","Sigma","2","19","1",5.11942816894818,1.40383744181155e-22
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",477.898592480576,7.38195951421574e-09
"243","Tau2.19.0","Tau2","5","19","1",3015230.69113868,2.10291452891861e-11
"244","NPQ.19.0","NPQ","6","19","1",0.284589296614894,7.33915386128732e-90
"245","qP.19.0","qP","7","19","1",0.42362769675865,2.00849395591928e-72
"246","ABQ.19.0","ABQ","8","19","1",0.162768948970669,1.40383744181155e-22
"247","qm.19.0","qm","9","19","1",0.780516501610016,1.00424697795964e-72
"248","nTau1.19.0","nTau1","10","19","1",0.792248762056785,7.38195951421574e-09
"249","nTau2.19.0","nTau2","11","19","1",4.23394499717567,2.10291452891861e-11
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2704.05178338701,7.33915386128732e-90
"252","Fo.19.0","Fo","14","19","1",2476.3371935823,2.00849395591928e-72
"253","Quant.20.0","Quant","1","20","1",0.0842271416406851,4.1357391492479e-74
"254","Sigma.20.0","Sigma","2","20","1",4.8895676202359,2.03582827748984e-24
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",655.32354255199,2.39763458381025e-07
"257","Tau2.20.0","Tau2","5","20","1",3374336.37619286,1.18405219368866e-08
"258","NPQ.20.0","NPQ","6","20","1",0.307580961178078,4.56523065031182e-91
"259","qP.20.0","qP","7","20","1",0.442140811348553,8.27147829849579e-74
"260","ABQ.20.0","ABQ","8","20","1",0.200360332702906,2.03582827748984e-24
"261","qm.20.0","qm","9","20","1",0.780477983366538,4.1357391492479e-74
"262","nTau1.20.0","nTau1","10","20","1",1.08637956567027,2.39763458381025e-07
"263","nTau2.20.0","nTau2","11","20","1",4.7381962052709,1.18405219368866e-08
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2656.50547198378,4.56523065031182e-91
"266","Fo.20.0","Fo","14","20","1",2432.75560932574,8.27147829849579e-74
"267","Quant.21.0","Quant","1","21","1",0.0852551444407942,1.99029260839675e-73
"268","Sigma.21.0","Sigma","2","21","1",4.69900595818059,5.3980048673625e-24
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",619.815364290024,8.377725581699e-08
"271","Tau2.21.0","Tau2","5","21","1",3393993.79144334,3.5929492820422e-09
"272","NPQ.21.0","NPQ","6","21","1",0.33650526565001,7.71599231388129e-90
"273","qP.21.0","qP","7","21","1",0.465640681111439,3.9805852167935e-73
"274","ABQ.21.0","ABQ","8","21","1",0.231524778290049,5.3980048673625e-24
"275","qm.21.0","qm","9","21","1",0.777798689692445,1.99029260839675e-73
"276","nTau1.21.0","nTau1","10","21","1",1.02751496402975,8.377725581699e-08
"277","nTau2.21.0","nTau2","11","21","1",4.76579887434751,3.5929492820422e-09
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2599.01406130412,7.71599231388129e-90
"280","Fo.21.0","Fo","14","21","1",2377.43474210398,3.9805852167935e-73
"281","Quant.22.0","Quant","1","22","1",0.0812868010970025,5.18931609771665e-76
"282","Sigma.22.0","Sigma","2","22","1",4.16458375747055,3.23806450718351e-26
"283","Connect.22.0","Connect","3","22","1",0.0944799700580992,0.285363697677065
"284","Tau1.22.0","Tau1","4","22","1",465.492617055004,3.81764239364689e-08
"285","Tau2.22.0","Tau2","5","22","1",3073171.87624998,1.22085493646967e-10
"286","NPQ.22.0","NPQ","6","22","1",0.365620470425026,4.83594336879646e-90
"287","qP.22.0","qP","7","22","1",0.482884407359909,1.03786321954332e-75
"288","ABQ.22.0","ABQ","8","22","1",0.318924160804639,3.23806450718351e-26
"289","qm.22.0","qm","9","22","1",0.78814142145983,5.18931609771665e-76
"290","nTau1.22.0","nTau1","10","22","1",0.771682435167225,3.81764239364689e-08
"291","nTau2.22.0","nTau2","11","22","1",4.31530520339584,1.22085493646967e-10
"292","nCon.22.0","nCon","12","22","1",0.368194430989258,0.285363697677065
"293","Fm.22.0","Fm","13","22","1",2543.60274590075,4.83594336879646e-90
"294","Fo.22.0","Fo","14","22","1",2336.84141542493,1.03786321954332e-75
"295","Quant.23.0","Quant","1","23","1",0.36953704214262,6.5110027297951e-60
"296","Sigma.23.0","Sigma","2","23","1",5.18416871754461,1.6970837444552e-49
"297","Connect.23.0","Connect","3","23","1",0.216096982888743,7.14973050040313e-13
"298","Tau1.23.0","Tau1","4","23","1",873.89633372633,1.56240645447304e-15
"299","Tau2.23.0","Tau2","5","23","1",614405.49854198,1.090397780039e-12
"300","NPQ.23.0","NPQ","6","23","1",0.956200800010993,1.34888573794265e-86
"301","qP.23.0","qP","7","23","1",1,1.30220054595902e-59
"302","ABQ.23.0","ABQ","8","23","1",0.152181282583557,1.6970837444552e-49
"303","qm.23.0","qm","9","23","1",0.0368720209219616,6.5110027297951e-60
"304","nTau1.23.0","nTau1","10","23","1",1.44872426798116,1.56240645447304e-15
"305","nTau2.23.0","nTau2","11","23","1",0.862739655189253,1.090397780039e-12
"306","nCon.23.0","nCon","12","23","1",0.84214363747457,7.14973050040313e-13
"307","Fm.23.0","Fm","13","23","1",1775.68477551581,1.34888573794265e-86
"308","Fo.23.0","Fo","14","23","1",1119.50347579402,1.30220054595902e-59
"309","Quant.24.0","Quant","1","24","1",0.369787329671955,2.92828188682869e-60
"310","Sigma.24.0","Sigma","2","24","1",5.56699076763178,1.24784797521466e-50
"311","Connect.24.0","Connect","3","24","1",0.245749490806539,4.62960820720193e-15
"312","Tau1.24.0","Tau1","4","24","1",665.045474381615,1.13994966032206e-17
"313","Tau2.24.0","Tau2","5","24","1",694774.651608825,3.88351110175989e-13
"314","NPQ.24.0","NPQ","6","24","1",0.993663379727517,3.37606764854072e-87
"315","qP.24.0","qP","7","24","1",1.00912133844123,5.85656377365738e-60
"316","ABQ.24.0","ABQ","8","24","1",0.0895745818399595,1.24784797521466e-50
"317","qm.24.0","qm","9","24","1",0.0362196941053617,2.92828188682869e-60
"318","nTau1.24.0","nTau1","10","24","1",1.10249634981237,1.13994966032206e-17
"319","nTau2.24.0","nTau2","11","24","1",0.975592902058437,3.88351110175989e-13
"320","nCon.24.0","nCon","12","24","1",0.957701340059397,4.62960820720193e-15
"321","Fm.24.0","Fm","13","24","1",1742.31819360906,3.37606764854072e-87
"322","Fo.24.0","Fo","14","24","1",1098.0310013555,5.85656377365738e-60
"323","Quant.25.0","Quant","1","25","1",0.375852284110706,3.73806554533394e-58
"324","Sigma.25.0","Sigma","2","25","1",5.556145939317,5.960793985548e-49
"325","Connect.25.0","Connect","3","25","1",0.261477008079844,3.24732215235362e-15
"326","Tau1.25.0","Tau1","4","25","1",705.807080239877,1.55721138004711e-17
"327","Tau2.25.0","Tau2","5","25","1",669931.616998338,5.13565865266418e-13
"328","NPQ.25.0","NPQ","6","25","1",0.948201254570846,1.01620953581076e-85
"329","qP.25.0","qP","7","25","1",1.00283043697863,7.47613109066788e-58
"330","ABQ.25.0","ABQ","8","25","1",0.0913481445716888,5.960793985548e-49
"331","qm.25.0","qm","9","25","1",0.0204125444947937,3.73806554533394e-58
"332","nTau1.25.0","nTau1","10","25","1",1.17006995703526,1.55721138004711e-17
"333","nTau2.25.0","nTau2","11","25","1",0.940708658404095,5.13565865266418e-13
"334","nCon.25.0","nCon","12","25","1",1.01899247160566,3.24732215235362e-15
"335","Fm.25.0","Fm","13","25","1",1782.97594782965,1.01620953581076e-85
"336","Fo.25.0","Fo","14","25","1",1112.84036532343,7.47613109066788e-58
"337","Quant.26.0","Quant","1","26","1",0.38155999652345,9.34198062569088e-56
"338","Sigma.26.0","Sigma","2","26","1",5.53256312615791,7.89318784472376e-47
"339","Connect.26.0","Connect","3","26","1",0.235288752558208,3.846036010212e-12
"340","Tau1.26.0","Tau1","4","26","1",678.756122224191,2.76665907986947e-16
"341","Tau2.26.0","Tau2","5","26","1",630361.800334344,2.01020376989717e-12
"342","NPQ.26.0","NPQ","6","26","1",0.914959064326158,8.62039775535681e-84
"343","qP.26.0","qP","7","26","1",0.999022318216772,1.86839612513818e-55
"344","ABQ.26.0","ABQ","8","26","1",0.0952048767682988,7.89318784472376e-47
"345","qm.26.0","qm","9","26","1",0.00553647824343639,9.34198062569088e-56
"346","nTau1.26.0","nTau1","10","26","1",1.12522553117257,2.76665907986947e-16
"347","nTau2.26.0","nTau2","11","26","1",0.885145272227362,2.01020376989717e-12
"348","nCon.26.0","nCon","12","26","1",0.916935180155842,3.846036010212e-12
"349","Fm.26.0","Fm","13","26","1",1813.927014494,8.62039775535681e-84
"350","Fo.26.0","Fo","14","26","1",1121.80502914988,1.86839612513818e-55
"351","Quant.27.0","Quant","1","27","1",0.385023649639806,1.59647927483957e-57
