"","uni","metric","metrix","stage","col","barefoot2025.bpv7.003","pval"
"221","nTau2.17.0","nTau2","11","17","1",3.46952381203454,1.45377410972136e-13
"222","nCon.17.0","nCon","12","17","1",0.531385160172532,0.0240443074562431
"223","Fm.17.0","Fm","13","17","1",3382.57993348581,9.22897577596716e-94
"224","Fo.17.0","Fo","14","17","1",3069.46615585957,4.08533367880008e-76
"225","Quant.18.0","Quant","1","18","1",0.0981122065730256,7.76528997420146e-74
"226","Sigma.18.0","Sigma","2","18","1",3.10142064674258,1.05500544584792e-27
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",950.159756097747,2.39812888157716e-11
"229","Tau2.18.0","Tau2","5","18","1",2658359.00677989,1.7161342957979e-14
"230","NPQ.18.0","NPQ","6","18","1",0.193802508381117,2.64819169032726e-90
"231","qP.18.0","qP","7","18","1",0.375247790436608,1.55305799484029e-73
"232","ABQ.18.0","ABQ","8","18","1",0.238994770413051,1.05500544584792e-27
"233","qm.18.0","qm","9","18","1",0.758118991294248,7.76528997420146e-74
"234","nTau1.18.0","nTau1","10","18","1",1.5069386784142,2.39812888157716e-11
"235","nTau2.18.0","nTau2","11","18","1",3.44645623170563,1.7161342957979e-14
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",3323.13891181819,2.64819169032726e-90
"238","Fo.18.0","Fo","14","18","1",2997.09842043103,1.55305799484029e-73
"239","Quant.19.0","Quant","1","19","1",0.0938229639820205,9.62075963565891e-76
"240","Sigma.19.0","Sigma","2","19","1",3.0899389458563,8.04949804393787e-30
"241","Connect.19.0","Connect","3","19","1",0.08791235195882,0.215068876230038
"242","Tau1.19.0","Tau1","4","19","1",1150.35950404816,5.52652696263032e-11
"243","Tau2.19.0","Tau2","5","19","1",3078309.84716507,2.82659536198162e-11
"244","NPQ.19.0","NPQ","6","19","1",0.211762016341368,2.79333203224985e-92
"245","qP.19.0","qP","7","19","1",0.386998527595535,1.92415192713178e-75
"246","ABQ.19.0","ABQ","8","19","1",0.241812071067895,8.04949804393787e-30
"247","qm.19.0","qm","9","19","1",0.768693479023497,9.62075963565891e-76
"248","nTau1.19.0","nTau1","10","19","1",1.82445238246148,5.52652696263032e-11
"249","nTau2.19.0","nTau2","11","19","1",3.99090571620498,2.82659536198162e-11
"250","nCon.19.0","nCon","12","19","1",0.321547419982584,0.215068876230038
"251","Fm.19.0","Fm","13","19","1",3273.8867163087,2.79333203224985e-92
"252","Fo.19.0","Fo","14","19","1",2966.72096084325,1.92415192713178e-75
"253","Quant.20.0","Quant","1","20","1",0.0935426722151162,6.17974889670117e-77
"254","Sigma.20.0","Sigma","2","20","1",3.24895730757817,7.20563443045369e-32
"255","Connect.20.0","Connect","3","20","1",0.046929102874491,0.457158743511909
"256","Tau1.20.0","Tau1","4","20","1",948.115502248362,1.73423348350558e-12
"257","Tau2.20.0","Tau2","5","20","1",2732093.92527014,1.038635977714e-14
"258","NPQ.20.0","NPQ","6","20","1",0.237853847194922,3.37234335505668e-95
"259","qP.20.0","qP","7","20","1",0.410840467898973,1.23594977934023e-76
"260","ABQ.20.0","ABQ","8","20","1",0.202793241101121,7.20563443045369e-32
"261","qm.20.0","qm","9","20","1",0.769384496560242,6.17974889670117e-77
"262","nTau1.20.0","nTau1","10","20","1",1.50369652342462,1.73423348350558e-12
"263","nTau2.20.0","nTau2","11","20","1",3.5420506072873,1.038635977714e-14
"264","nCon.20.0","nCon","12","20","1",0.171647460398492,0.457158743511909
"265","Fm.20.0","Fm","13","20","1",3204.8788131308,3.37234335505668e-95
"266","Fo.20.0","Fo","14","20","1",2905.08588482493,1.23594977934023e-76
"267","Quant.21.0","Quant","1","21","1",0.0940927446357103,4.59652168686495e-76
"268","Sigma.21.0","Sigma","2","21","1",3.14794188938126,5.3710747521915e-31
"269","Connect.21.0","Connect","3","21","1",0.130126843495615,0.0467299645309052
"270","Tau1.21.0","Tau1","4","21","1",830.784711166924,2.11882114947141e-11
"271","Tau2.21.0","Tau2","5","21","1",2771197.85801802,2.2572687882693e-13
"272","NPQ.21.0","NPQ","6","21","1",0.261506385831862,3.64944649637003e-93
"273","qP.21.0","qP","7","21","1",0.432579446073621,9.1930433737299e-76
"274","ABQ.21.0","ABQ","8","21","1",0.227579708424573,5.3710747521915e-31
"275","qm.21.0","qm","9","21","1",0.768028375068311,4.59652168686495e-76
"276","nTau1.21.0","nTau1","10","21","1",1.31761170335635,2.11882114947141e-11
"277","nTau2.21.0","nTau2","11","21","1",3.59274729361124,2.2572687882693e-13
"278","nCon.21.0","nCon","12","21","1",0.475950760776964,0.0467299645309052
"279","Fm.21.0","Fm","13","21","1",3144.78912923728,3.64944649637003e-93
"280","Fo.21.0","Fo","14","21","1",2848.8872887668,9.1930433737299e-76
"281","Quant.22.0","Quant","1","22","1",0.0949180096681407,1.37486698935462e-75
"282","Sigma.22.0","Sigma","2","22","1",3.10769410576193,2.98254676763673e-30
"283","Connect.22.0","Connect","3","22","1",0.0892869654777476,0.195891831294447
"284","Tau1.22.0","Tau1","4","22","1",1084.98429628333,1.6946983138987e-10
"285","Tau2.22.0","Tau2","5","22","1",3042695.68049407,7.47471399120941e-11
"286","NPQ.22.0","NPQ","6","22","1",0.290002668199887,1.63820801972028e-92
"287","qP.22.0","qP","7","22","1",0.457904884805605,2.74973397870924e-75
"288","ABQ.22.0","ABQ","8","22","1",0.237455432262859,2.98254676763673e-30
"289","qm.22.0","qm","9","22","1",0.765993807245751,1.37486698935462e-75
"290","nTau1.22.0","nTau1","10","22","1",1.72076831401094,1.6946983138987e-10
"291","nTau2.22.0","nTau2","11","22","1",3.94473337215843,7.47471399120941e-11
"292","nCon.22.0","nCon","12","22","1",0.326575193903266,0.195891831294447
"293","Fm.22.0","Fm","13","22","1",3075.32043647892,1.63820801972028e-92
"294","Fo.22.0","Fo","14","22","1",2783.41714155659,2.74973397870924e-75
"295","Quant.23.0","Quant","1","23","1",0.396982832072657,2.79736127924464e-58
"296","Sigma.23.0","Sigma","2","23","1",3.62038402736433,2.4296602364213e-50
"297","Connect.23.0","Connect","3","23","1",0.242768682287016,4.52520571048267e-15
"298","Tau1.23.0","Tau1","4","23","1",1107.82816952301,4.43437079177902e-15
"299","Tau2.23.0","Tau2","5","23","1",509859.427033755,1.99849534164831e-13
"300","NPQ.23.0","NPQ","6","23","1",0.730999515549033,1.04922260830044e-85
"301","qP.23.0","qP","7","23","1",1,5.59472255848928e-58
"302","ABQ.23.0","ABQ","8","23","1",0.111655111720811,2.4296602364213e-50
"303","qm.23.0","qm","9","23","1",0.0212980503182342,2.79736127924464e-58
"304","nTau1.23.0","nTau1","10","23","1",1.75699834367568,4.43437079177902e-15
"305","nTau2.23.0","nTau2","11","23","1",0.661012374593783,1.99849534164831e-13
"306","nCon.23.0","nCon","12","23","1",0.887948527170871,4.52520571048267e-15
"307","Fm.23.0","Fm","13","23","1",2291.83863599705,1.04922260830044e-85
"308","Fo.23.0","Fo","14","23","1",1382.01804362541,5.59472255848928e-58
"309","Quant.24.0","Quant","1","24","1",0.400758266129776,2.46932724976626e-56
"310","Sigma.24.0","Sigma","2","24","1",3.65309322150845,5.62259601967928e-49
"311","Connect.24.0","Connect","3","24","1",0.267797960083334,1.3291801473865e-15
"312","Tau1.24.0","Tau1","4","24","1",947.519131444984,8.06884270020936e-16
"313","Tau2.24.0","Tau2","5","24","1",525887.996735818,9.50042960873486e-14
"314","NPQ.24.0","NPQ","6","24","1",0.725551207163398,5.10992943470735e-84
"315","qP.24.0","qP","7","24","1",1.0016696802069,4.93865449953251e-56
"316","ABQ.24.0","ABQ","8","24","1",0.103629155027256,5.62259601967928e-49
"317","qm.24.0","qm","9","24","1",0.0119902808781669,2.46932724976626e-56
"318","nTau1.24.0","nTau1","10","24","1",1.50275068855367,8.06884270020936e-16
"319","nTau2.24.0","nTau2","11","24","1",0.68179277475573,9.50042960873486e-14
"320","nCon.24.0","nCon","12","24","1",0.979495386288047,1.3291801473865e-15
"321","Fm.24.0","Fm","13","24","1",2299.07495770526,5.10992943470735e-84
"322","Fo.24.0","Fo","14","24","1",1377.70166395291,4.93865449953251e-56
"323","Quant.25.0","Quant","1","25","1",0.406401654101837,1.721494136589e-56
"324","Sigma.25.0","Sigma","2","25","1",3.70294522289339,1.71467117015783e-49
"325","Connect.25.0","Connect","3","25","1",0.260682858883648,1.43211171886116e-15
"326","Tau1.25.0","Tau1","4","25","1",979.305876276464,3.76735069065967e-15
"327","Tau2.25.0","Tau2","5","25","1",496839.633692379,1.79547877197487e-13
"328","NPQ.25.0","NPQ","6","25","1",0.693910732498952,1.52282287789109e-84
"329","qP.25.0","qP","7","25","1",0.996827763599142,3.442988273178e-56
"330","ABQ.25.0","ABQ","8","25","1",0.091396814406464,1.71467117015783e-49
"331","qm.25.0","qm","9","25","1",-0.00192265027361627,1.721494136589e-56
"332","nTau1.25.0","nTau1","10","25","1",1.55316397425645,3.76735069065967e-15
"333","nTau2.25.0","nTau2","11","25","1",0.644132732761185,1.79547877197487e-13
"334","nCon.25.0","nCon","12","25","1",0.953471256769297,1.43211171886116e-15
"335","Fm.25.0","Fm","13","25","1",2342.01926495551,1.52282287789109e-84
"336","Fo.25.0","Fo","14","25","1",1390.21876173923,3.442988273178e-56
"337","Quant.26.0","Quant","1","26","1",0.409689865794765,3.0375540233861e-57
"338","Sigma.26.0","Sigma","2","26","1",3.65680520903527,1.41378607601024e-50
"339","Connect.26.0","Connect","3","26","1",0.262356379927765,2.37443185682409e-16
"340","Tau1.26.0","Tau1","4","26","1",1071.38250894075,2.07603839103386e-14
"341","Tau2.26.0","Tau2","5","26","1",481777.78182381,9.86173744439236e-13
"342","NPQ.26.0","NPQ","6","26","1",0.659873017802199,5.10316007360388e-85
"343","qP.26.0","qP","7","26","1",0.988840171591692,6.07510804677221e-57
"344","ABQ.26.0","ABQ","8","26","1",0.102718333103426,1.41378607601024e-50
"345","qm.26.0","qm","9","26","1",-0.0100292456597018,3.0375540233861e-57
