"","uni","metric","metrix","stage","col","cclong2025.lpv4.002","pval"
"87","Connect.8.0","Connect","3","8","1",0.176324241060455,0.00219566250364842
"88","Tau1.8.0","Tau1","4","8","1",930.31253525425,4.89600765539808e-10
"89","Tau2.8.0","Tau2","5","8","1",2314156.74168439,6.0979192183668e-15
"90","NPQ.8.0","NPQ","6","8","1",0.330150168874657,1.56043526875234e-92
"91","qP.8.0","qP","7","8","1",0.459254495313919,2.54681388340542e-77
"92","ABQ.8.0","ABQ","8","8","1",0.194389799131084,1.46328562117381e-33
"93","qm.8.0","qm","9","8","1",0.741973272468521,1.27340694170271e-77
"94","nTau1.8.0","nTau1","10","8","1",1.65982660432417,4.89600765539808e-10
"95","nTau2.8.0","nTau2","11","8","1",1.97053420502613,6.0979192183668e-15
"96","nCon.8.0","nCon","12","8","1",0.689164837618284,0.00219566250364842
"97","Fm.8.0","Fm","13","8","1",2791.15094436367,1.56043526875234e-92
"98","Fo.8.0","Fo","14","8","1",2513.90487887674,2.54681388340542e-77
"99","Quant.9.0","Quant","1","9","1",0.111809330103497,6.869046409649e-74
"100","Sigma.9.0","Sigma","2","9","1",4.22638393610984,2.29450778555246e-31
"101","Connect.9.0","Connect","3","9","1",0.123370721482565,0.0579226704212658
"102","Tau1.9.0","Tau1","4","9","1",841.713661584148,2.04380345658098e-11
"103","Tau2.9.0","Tau2","5","9","1",2682551.81373162,1.95736375050111e-12
"104","NPQ.9.0","NPQ","6","9","1",0.415773300653601,1.8731926335306e-89
"105","qP.9.0","qP","7","9","1",0.530038441511269,1.3738092819298e-73
"106","ABQ.9.0","ABQ","8","9","1",0.159774450280531,2.29450778555246e-31
"107","qm.9.0","qm","9","9","1",0.709557161923739,6.869046409649e-74
"108","nTau1.9.0","nTau1","10","9","1",1.50175201964645,2.04380345658098e-11
"109","nTau2.9.0","nTau2","11","9","1",2.28422734315979,1.95736375050111e-12
"110","nCon.9.0","nCon","12","9","1",0.482195543426336,0.0579226704212658
"111","Fm.9.0","Fm","13","9","1",2622.34772917813,1.8731926335306e-89
"112","Fo.9.0","Fo","14","9","1",2329.1447862803,1.3738092819298e-73
"113","Quant.10.0","Quant","1","10","1",0.221527235423777,6.29539884699217e-69
"114","Sigma.10.0","Sigma","2","10","1",4.24045287006228,9.19559700173008e-44
"115","Connect.10.0","Connect","3","10","1",0.216743212505086,1.286783738395e-09
"116","Tau1.10.0","Tau1","4","10","1",779.643421375075,5.93846624813566e-18
"117","Tau2.10.0","Tau2","5","10","1",1274071.90881465,9.9680384886383e-16
"118","NPQ.10.0","NPQ","6","10","1",0.817230826669595,8.9364997820811e-89
"119","qP.10.0","qP","7","10","1",0.813045610085678,1.25907976939843e-68
"120","ABQ.10.0","ABQ","8","10","1",0.156977478225258,9.19559700173008e-44
"121","qm.10.0","qm","9","10","1",0.424547138346034,6.29539884699217e-69
"122","nTau1.10.0","nTau1","10","10","1",1.3910087671032,5.93846624813566e-18
"123","nTau2.10.0","nTau2","11","10","1",1.08488860359338,9.9680384886383e-16
"124","nCon.10.0","nCon","12","10","1",0.847142740853873,1.286783738395e-09
"125","Fm.10.0","Fm","13","10","1",2043.02604023293,8.9364997820811e-89
"126","Fo.10.0","Fo","14","10","1",1590.44012964134,1.25907976939843e-68
"127","Quant.11.0","Quant","1","11","1",0.222672122493565,1.46270122837671e-70
"128","Sigma.11.0","Sigma","2","11","1",4.15962304636784,4.28563720103057e-46
"129","Connect.11.0","Connect","3","11","1",0.240461031578264,9.76290955250091e-13
"130","Tau1.11.0","Tau1","4","11","1",798.58987979125,2.03764338540153e-19
"131","Tau2.11.0","Tau2","5","11","1",1384221.8612929,3.12897821112794e-15
"132","NPQ.11.0","NPQ","6","11","1",0.813471186553823,1.94400706611396e-90
"133","qP.11.0","qP","7","11","1",0.812680360066545,2.92540245675342e-70
"134","ABQ.11.0","ABQ","8","11","1",0.173046837770927,4.28563720103057e-46
"135","qm.11.0","qm","9","11","1",0.421573108812739,1.46270122837671e-70
"136","nTau1.11.0","nTau1","10","11","1",1.4248122842495,2.03764338540153e-19
"137","nTau2.11.0","nTau2","11","11","1",1.17868270367772,3.12897821112794e-15
"138","nCon.11.0","nCon","12","11","1",0.939844044043504,9.76290955250091e-13
"139","Fm.11.0","Fm","13","11","1",2047.26158735129,1.94400706611396e-90
"140","Fo.11.0","Fo","14","11","1",1591.39350439623,2.92540245675342e-70
"141","Quant.12.0","Quant","1","12","1",0.223597874996856,4.56714970172243e-70
"142","Sigma.12.0","Sigma","2","12","1",4.09650098800069,7.45704809596747e-46
"143","Connect.12.0","Connect","3","12","1",0.248839628157408,4.17724428115525e-13
"144","Tau1.12.0","Tau1","4","12","1",771.895324182437,3.22057651947211e-18
"145","Tau2.12.0","Tau2","5","12","1",1295801.15999358,4.81669259564641e-15
"146","NPQ.12.0","NPQ","6","12","1",0.832974517039491,8.23547096623939e-90
"147","qP.12.0","qP","7","12","1",0.819885920256013,9.13429940344485e-70
"148","ABQ.12.0","ABQ","8","12","1",0.18559580800002,7.45704809596747e-46
"149","qm.12.0","qm","9","12","1",0.419168316796158,4.56714970172243e-70
"150","nTau1.12.0","nTau1","10","12","1",1.3771849204217,3.22057651947211e-18
"151","nTau2.12.0","nTau2","11","12","1",1.10339134021723,4.81669259564641e-15
"152","nCon.12.0","nCon","12","12","1",0.972591862019111,4.17724428115525e-13
"153","Fm.12.0","Fm","13","12","1",2025.47818613237,8.23547096623939e-90
"154","Fo.12.0","Fo","14","12","1",1572.58556786068,9.13429940344485e-70
"155","Quant.13.0","Quant","1","13","1",0.231350899839116,3.97347814943556e-71
"156","Sigma.13.0","Sigma","2","13","1",4.2119150783834,3.04914979997479e-47
"157","Connect.13.0","Connect","3","13","1",0.256182779715367,1.51658445264189e-14
"158","Tau1.13.0","Tau1","4","13","1",715.440401625443,1.04859362913352e-18
"159","Tau2.13.0","Tau2","5","13","1",1169772.85035799,1.06873749545543e-16
"160","NPQ.13.0","NPQ","6","13","1",0.840311044080026,4.39183088837601e-91
"161","qP.13.0","qP","7","13","1",0.828279997201572,7.94695629887111e-71
"162","ABQ.13.0","ABQ","8","13","1",0.162650929114633,3.04914979997479e-47
"163","qm.13.0","qm","9","13","1",0.399028579470324,3.97347814943556e-71
"164","nTau1.13.0","nTau1","10","13","1",1.27646029417602,1.04859362913352e-18
"165","nTau2.13.0","nTau2","11","13","1",0.996076614958909,1.06873749545543e-16
"166","nCon.13.0","nCon","12","13","1",1.00129263407752,1.51658445264189e-14
"167","Fm.13.0","Fm","13","13","1",2017.40347749527,4.39183088837601e-91
"168","Fo.13.0","Fo","14","13","1",1550.67536763818,7.94695629887111e-71
"169","Quant.14.0","Quant","1","14","1",0.232787992166876,2.40901215215618e-69
"170","Sigma.14.0","Sigma","2","14","1",4.17216636534227,2.02623148762912e-45
"171","Connect.14.0","Connect","3","14","1",0.252049229471792,7.62016195322436e-13
"172","Tau1.14.0","Tau1","4","14","1",719.424529226771,2.08615315187732e-18
"173","Tau2.14.0","Tau2","5","14","1",1149302.14986839,1.50411697665084e-16
"174","NPQ.14.0","NPQ","6","14","1",0.837944827234795,4.43351698027249e-89
"175","qP.14.0","qP","7","14","1",0.828627307565783,4.81802430431237e-69
"176","ABQ.14.0","ABQ","8","14","1",0.170553165345535,2.02623148762912e-45
"177","qm.14.0","qm","9","14","1",0.395295499468272,2.40901215215618e-69
"178","nTau1.14.0","nTau1","10","14","1",1.28356861609699,2.08615315187732e-18
"179","nTau2.14.0","nTau2","11","14","1",0.9786455504208,1.50411697665084e-16
"180","nCon.14.0","nCon","12","14","1",0.985136616814843,7.62016195322436e-13
"181","Fm.14.0","Fm","13","14","1",2020.00073396421,4.43351698027249e-89
"182","Fo.14.0","Fo","14","14","1",1549.76881892906,4.81802430431237e-69
"183","Quant.15.0","Quant","1","15","1",0.235415130491438,5.11552651282084e-70
"184","Sigma.15.0","Sigma","2","15","1",4.17682711104381,3.66772348047112e-46
"185","Connect.15.0","Connect","3","15","1",0.260576436747426,7.34395640435573e-14
"186","Tau1.15.0","Tau1","4","15","1",722.574640184955,1.47931253971709e-17
"187","Tau2.15.0","Tau2","5","15","1",1118232.37707774,6.83245581817907e-16
"188","NPQ.15.0","NPQ","6","15","1",0.848759989274309,1.29863908732547e-89
"189","qP.15.0","qP","7","15","1",0.834121854594185,1.02310530256417e-69
"190","ABQ.15.0","ABQ","8","15","1",0.169626586577875,3.66772348047112e-46
"191","qm.15.0","qm","9","15","1",0.388471082308288,5.11552651282084e-70
"192","nTau1.15.0","nTau1","10","15","1",1.28918891871233,1.47931253971709e-17
"193","nTau2.15.0","nTau2","11","15","1",0.952189239608512,6.83245581817907e-16
"194","nCon.15.0","nCon","12","15","1",1.01846528099684,7.34395640435573e-14
"195","Fm.15.0","Fm","13","15","1",2008.18382133925,1.29863908732547e-89
"196","Fo.15.0","Fo","14","15","1",1535.42696498788,1.02310530256417e-69
"197","Quant.16.0","Quant","1","16","1",0.0873502592122395,1.23372483712097e-74
"198","Sigma.16.0","Sigma","2","16","1",4.51334554380743,1.55373110751288e-25
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",513.250403921909,1.41259343035676e-09
"201","Tau2.16.0","Tau2","5","16","1",3861378.73402103,6.76139026858937e-10
"202","NPQ.16.0","NPQ","6","16","1",0.425006150017201,2.30225693580745e-90
"203","qP.16.0","qP","7","16","1",0.511406250532671,2.46744967424193e-74
"204","ABQ.16.0","ABQ","8","16","1",0.102725095981209,1.55373110751288e-25
"205","qm.16.0","qm","9","16","1",0.773093558750277,1.23372483712097e-74
"206","nTau1.16.0","nTau1","10","16","1",0.915720946269834,1.41259343035676e-09
"207","nTau2.16.0","nTau2","11","16","1",3.28801361502014,6.76139026858937e-10
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2605.35710667297,2.30225693580745e-90
"210","Fo.16.0","Fo","14","16","1",2377.77848806463,2.46744967424193e-74
"211","Quant.17.0","Quant","1","17","1",0.0852386188092812,3.56935826786259e-74
"212","Sigma.17.0","Sigma","2","17","1",4.36558644517678,1.21067897686574e-24
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",597.935610484025,1.45597549935231e-08
"215","Tau2.17.0","Tau2","5","17","1",3522647.14950664,1.025816860791e-09
"216","NPQ.17.0","NPQ","6","17","1",0.513007188770608,2.14476810318862e-89
"217","qP.17.0","qP","7","17","1",0.562405124824963,7.13871653572517e-74
"218","ABQ.17.0","ABQ","8","17","1",0.132100318807573,1.21067897686574e-24
"219","qm.17.0","qm","9","17","1",0.778578886594241,3.56935826786259e-74
"220","nTau1.17.0","nTau1","10","17","1",1.06681292183487,1.45597549935231e-08
"221","nTau2.17.0","nTau2","11","17","1",2.99957931772943,1.025816860791e-09
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2453.82171846567,2.14476810318862e-89
"224","Fo.17.0","Fo","14","17","1",2244.66134437944,7.13871653572517e-74
"225","Quant.18.0","Quant","1","18","1",0.0848089173376613,1.51403740202571e-75
"226","Sigma.18.0","Sigma","2","18","1",4.21614429256852,1.66728999193639e-26
"227","Connect.18.0","Connect","3","18","1",0.132867851735017,0.124176232923105
"228","Tau1.18.0","Tau1","4","18","1",717.231872740844,1.83456879882786e-08
"229","Tau2.18.0","Tau2","5","18","1",4610353.72084207,1.66312017777968e-07
"230","NPQ.18.0","NPQ","6","18","1",0.587532747009402,2.68828002079089e-89
"231","qP.18.0","qP","7","18","1",0.602390243823873,3.0280748040514e-75
"232","ABQ.18.0","ABQ","8","18","1",0.161810140897734,1.66728999193639e-26
"233","qm.18.0","qm","9","18","1",0.779695105740061,1.51403740202571e-75
"234","nTau1.18.0","nTau1","10","18","1",1.27965656564989,1.83456879882786e-08
"235","nTau2.18.0","nTau2","11","18","1",3.92577544145789,1.66312017777968e-07
"236","nCon.18.0","nCon","12","18","1",0.519315160042336,0.124176232923105
"237","Fm.18.0","Fm","13","18","1",2338.62886103855,2.68828002079089e-89
"238","Fo.18.0","Fo","14","18","1",2140.29227927926,3.0280748040514e-75
"239","Quant.19.0","Quant","1","19","1",0.0865747046200597,6.44653143533269e-75
"240","Sigma.19.0","Sigma","2","19","1",4.21724753240361,1.0560980232558e-25
"241","Connect.19.0","Connect","3","19","1",0.0680453972246598,0.459358072984149
"242","Tau1.19.0","Tau1","4","19","1",596.461623974796,1.44906267441017e-08
"243","Tau2.19.0","Tau2","5","19","1",4207068.17373675,1.02274010068991e-07
"244","NPQ.19.0","NPQ","6","19","1",0.615517238028184,7.40689783456236e-89
"245","qP.19.0","qP","7","19","1",0.618148741975875,1.28930628706653e-74
"246","ABQ.19.0","ABQ","8","19","1",0.161590811487315,1.0560980232558e-25
"247","qm.19.0","qm","9","19","1",0.775108187374089,6.44653143533269e-75
"248","nTau1.19.0","nTau1","10","19","1",1.06418309376128,1.44906267441017e-08
"249","nTau2.19.0","nTau2","11","19","1",3.58237261543095,1.02274010068991e-07
"250","nCon.19.0","nCon","12","19","1",0.26595602990814,0.459358072984149
"251","Fm.19.0","Fm","13","19","1",2298.11840604775,7.40689783456236e-89
"252","Fo.19.0","Fo","14","19","1",2099.15948386225,1.28930628706653e-74
"253","Quant.20.0","Quant","1","20","1",0.0835251048717719,3.56329238464008e-74
"254","Sigma.20.0","Sigma","2","20","1",3.98509911458161,1.45037972481794e-23
"255","Connect.20.0","Connect","3","20","1",0.0398350766530269,0.705112797104541
"256","Tau1.20.0","Tau1","4","20","1",555.471178944874,3.43796009730468e-08
"257","Tau2.20.0","Tau2","5","20","1",3864997.93778045,1.91315015001708e-08
"258","NPQ.20.0","NPQ","6","20","1",0.660882947737591,1.05379025474376e-86
"259","qP.20.0","qP","7","20","1",0.637503587936065,7.1265847692791e-74
"260","ABQ.20.0","ABQ","8","20","1",0.207743038764739,1.45037972481794e-23
"261","qm.20.0","qm","9","20","1",0.783030016483248,3.56329238464008e-74
"262","nTau1.20.0","nTau1","10","20","1",0.991049572922328,3.43796009730468e-08
"263","nTau2.20.0","nTau2","11","20","1",3.29109541353207,1.91315015001708e-08
"264","nCon.20.0","nCon","12","20","1",0.155695745338173,0.705112797104541
"265","Fm.20.0","Fm","13","20","1",2235.34711164159,1.05379025474376e-86
"266","Fo.20.0","Fo","14","20","1",2048.63950971692,7.1265847692791e-74
"267","Quant.21.0","Quant","1","21","1",0.0849452578178262,1.87176129923802e-75
"268","Sigma.21.0","Sigma","2","21","1",4.1206418827485,2.20520140319062e-25
"269","Connect.21.0","Connect","3","21","1",0.0772898585709684,0.411014128760387
"270","Tau1.21.0","Tau1","4","21","1",744.510155407002,1.23494220666624e-09
"271","Tau2.21.0","Tau2","5","21","1",4021882.12000451,2.3847594842246e-08
"272","NPQ.21.0","NPQ","6","21","1",0.728119852643023,2.56645904381681e-88
"273","qP.21.0","qP","7","21","1",0.669209447028362,3.74352259847578e-75
"274","ABQ.21.0","ABQ","8","21","1",0.180796481467734,2.20520140319062e-25
"275","qm.21.0","qm","9","21","1",0.779340939267844,1.87176129923802e-75
"276","nTau1.21.0","nTau1","10","21","1",1.32832539206444,1.23494220666624e-09
"277","nTau2.21.0","nTau2","11","21","1",3.42468431083168,2.3847594842246e-08
"278","nCon.21.0","nCon","12","21","1",0.302088087895634,0.411014128760387
"279","Fm.21.0","Fm","13","21","1",2148.37523816522,2.56645904381681e-88
"280","Fo.21.0","Fo","14","21","1",1965.88094966984,3.74352259847578e-75
"281","Quant.22.0","Quant","1","22","1",0.0856176993019237,9.20906171017834e-78
"282","Sigma.22.0","Sigma","2","22","1",4.00003563758074,5.98815264883464e-30
"283","Connect.22.0","Connect","3","22","1",0.179111175804871,0.0111546818183458
"284","Tau1.22.0","Tau1","4","22","1",420.695710247438,5.02166886426994e-09
"285","Tau2.22.0","Tau2","5","22","1",3575427.84834433,1.0267801389676e-09
"286","NPQ.22.0","NPQ","6","22","1",0.804140384528134,2.69742849960933e-91
"287","qP.22.0","qP","7","22","1",0.701475022326456,1.84181234203564e-77
"288","ABQ.22.0","ABQ","8","22","1",0.204773585814519,5.98815264883464e-30
"289","qm.22.0","qm","9","22","1",0.777594163637396,9.20906171017834e-78
"290","nTau1.22.0","nTau1","10","22","1",0.750588544959153,5.02166886426994e-09
"291","nTau2.22.0","nTau2","11","22","1",3.04452276108027,1.0267801389676e-09
"292","nCon.22.0","nCon","12","22","1",0.700057596430329,0.0111546818183458
"293","Fm.22.0","Fm","13","22","1",2057.84978366361,2.69742849960933e-91
"294","Fo.22.0","Fo","14","22","1",1881.66141967737,1.84181234203564e-77
"295","Quant.23.0","Quant","1","23","1",0.327617521681678,2.45153028281426e-63
"296","Sigma.23.0","Sigma","2","23","1",4.30625017808659,8.53959650951575e-49
"297","Connect.23.0","Connect","3","23","1",0.248570466019017,3.34674748649267e-15
"298","Tau1.23.0","Tau1","4","23","1",815.457813508168,5.91647629681038e-16
"299","Tau2.23.0","Tau2","5","23","1",805571.209536564,4.19604124767292e-12
"300","NPQ.23.0","NPQ","6","23","1",1.26433464419287,1.49328154949436e-86
"301","qP.23.0","qP","7","23","1",1,4.90306056562852e-63
"302","ABQ.23.0","ABQ","8","23","1",0.14389665543667,8.53959650951575e-49
"303","qm.23.0","qm","9","23","1",0.148960442633385,2.45153028281426e-63
"304","nTau1.23.0","nTau1","10","23","1",1.4549073803407,5.91647629681038e-16
"305","nTau2.23.0","nTau2","11","23","1",0.685954237404272,4.19604124767292e-12
"306","nCon.23.0","nCon","12","23","1",0.971539839448184,3.34674748649267e-15
"307","Fm.23.0","Fm","13","23","1",1639.62067599923,1.49328154949436e-86
"308","Fo.23.0","Fo","14","23","1",1102.45221363033,4.90306056562852e-63
"309","Quant.24.0","Quant","1","24","1",0.339295283703019,1.88816224581123e-64
"310","Sigma.24.0","Sigma","2","24","1",4.45918194935048,4.2580781789512e-51
"311","Connect.24.0","Connect","3","24","1",0.256475991862554,1.47271850493036e-17
"312","Tau1.24.0","Tau1","4","24","1",695.983263046732,3.9367750375874e-18
"313","Tau2.24.0","Tau2","5","24","1",921996.020705324,1.11230662747085e-11
"314","NPQ.24.0","NPQ","6","24","1",1.23294848415266,1.91002376036038e-88
"315","qP.24.0","qP","7","24","1",1.00150189500829,3.77632449162245e-64
"316","ABQ.24.0","ABQ","8","24","1",0.113493080294832,4.2580781789512e-51
"317","qm.24.0","qm","9","24","1",0.11862556502775,1.88816224581123e-64
"318","nTau1.24.0","nTau1","10","24","1",1.24174564180584,3.9367750375874e-18
"319","nTau2.24.0","nTau2","11","24","1",0.785091460302477,1.11230662747085e-11
"320","nCon.24.0","nCon","12","24","1",1.00243865631807,1.47271850493036e-17
"321","Fm.24.0","Fm","13","24","1",1662.66706390624,1.91002376036038e-88
"322","Fo.24.0","Fo","14","24","1",1098.53197075451,3.77632449162245e-64
"323","Quant.25.0","Quant","1","25","1",0.343607376103134,1.45708990656223e-64
"324","Sigma.25.0","Sigma","2","25","1",4.53830500908147,1.62966159280145e-51
"325","Connect.25.0","Connect","3","25","1",0.242481870665234,7.75704716110738e-17
"326","Tau1.25.0","Tau1","4","25","1",715.827437412014,3.85777472844871e-18
"327","Tau2.25.0","Tau2","5","25","1",833877.036109179,1.45279072066065e-12
"328","NPQ.25.0","NPQ","6","25","1",1.1614926379986,6.97258025549278e-89
"329","qP.25.0","qP","7","25","1",0.990426373211502,2.91417981312446e-64
"330","ABQ.25.0","ABQ","8","25","1",0.0977630336727191,1.62966159280145e-51
"331","qm.25.0","qm","9","25","1",0.107424206844339,1.45708990656223e-64
"332","nTau1.25.0","nTau1","10","25","1",1.27715082802463,3.85777472844871e-18
"333","nTau2.25.0","nTau2","11","25","1",0.710057012492132,1.45279072066065e-12
"334","nCon.25.0","nCon","12","25","1",0.947742511281182,7.75704716110738e-17
"335","Fm.25.0","Fm","13","25","1",1717.63245209925,6.97258025549278e-89
"336","Fo.25.0","Fo","14","25","1",1127.44127212383,2.91417981312446e-64
"337","Quant.26.0","Quant","1","26","1",0.351786552554153,1.11624083599395e-62
"338","Sigma.26.0","Sigma","2","26","1",4.61475819038577,2.91989701656016e-50
"339","Connect.26.0","Connect","3","26","1",0.247610405097694,2.84107349256802e-16
"340","Tau1.26.0","Tau1","4","26","1",703.367280943478,3.30310849519712e-17
"341","Tau2.26.0","Tau2","5","26","1",783217.60968133,3.06429719215552e-12
"342","NPQ.26.0","NPQ","6","26","1",1.10672179955599,1.48262093325956e-87
"343","qP.26.0","qP","7","26","1",0.984719024359841,2.23248167198789e-62
"344","ABQ.26.0","ABQ","8","26","1",0.0825637717835271,2.91989701656016e-50
"345","qm.26.0","qm","9","26","1",0.086177471716228,1.11624083599395e-62
"346","nTau1.26.0","nTau1","10","26","1",1.25491991269587,3.30310849519712e-17
