"","uni","metric","metrix","stage","col","barefoot2025.bpv24.003","pval"
"55","Fm.5.0","Fm","13","5","1",2828.63627414723,9.80006821664716e-94
"56","Fo.5.0","Fo","14","5","1",2523.31728812329,1.82067078743181e-75
"57","Quant.6.0","Quant","1","6","1",0.12688305424834,1.87498935386466e-73
"58","Sigma.6.0","Sigma","2","6","1",3.14284623492871,1.59829003534814e-34
"59","Connect.6.0","Connect","3","6","1",0.120691964131067,0.0242210669231542
"60","Tau1.6.0","Tau1","4","6","1",1078.35438578203,1.55567078498129e-10
"61","Tau2.6.0","Tau2","5","6","1",1465892.0056363,2.52112308339153e-20
"62","NPQ.6.0","NPQ","6","6","1",0.379204124867045,1.74623167598938e-91
"63","qP.6.0","qP","7","6","1",0.516756936209184,3.74997870772932e-73
"64","ABQ.6.0","ABQ","8","6","1",0.290356129628144,1.59829003534814e-34
"65","qm.6.0","qm","9","6","1",0.692847715419795,1.87498935386466e-73
"66","nTau1.6.0","nTau1","10","6","1",1.81932701761423,1.55567078498129e-10
"67","nTau2.6.0","nTau2","11","6","1",2.2344830860327,2.52112308339153e-20
"68","nCon.6.0","nCon","12","6","1",0.435531922608542,0.0242210669231542
"69","Fm.6.0","Fm","13","6","1",2677.663190721,1.74623167598938e-91
"70","Fo.6.0","Fo","14","6","1",2337.91310683397,3.74997870772932e-73
"71","Quant.7.0","Quant","1","7","1",0.129976506626801,1.46726324363461e-73
"72","Sigma.7.0","Sigma","2","7","1",3.18295876994161,8.64734573259973e-36
"73","Connect.7.0","Connect","3","7","1",0.139396077899632,0.00497843102722218
"74","Tau1.7.0","Tau1","4","7","1",984.396404488944,1.73289189766717e-09
"75","Tau2.7.0","Tau2","5","7","1",1412949.83967189,6.92041144253675e-19
"76","NPQ.7.0","NPQ","6","7","1",0.429251641622868,3.36579855787167e-92
"77","qP.7.0","qP","7","7","1",0.551023156326975,2.93452648726923e-73
"78","ABQ.7.0","ABQ","8","7","1",0.281298857184899,8.64734573259973e-36
"79","qm.7.0","qm","9","7","1",0.685359237380603,1.46726324363461e-73
"80","nTau1.7.0","nTau1","10","7","1",1.66080742874732,1.73289189766717e-09
"81","nTau2.7.0","nTau2","11","7","1",2.15378247921408,6.92041144253675e-19
"82","nCon.7.0","nCon","12","7","1",0.503028037109303,0.00497843102722218
"83","Fm.7.0","Fm","13","7","1",2583.90056033361,3.36579855787167e-92
"84","Fo.7.0","Fo","14","7","1",2248.05419203041,2.93452648726923e-73
"85","Quant.8.0","Quant","1","8","1",0.135640471287256,8.9117242074923e-76
"86","Sigma.8.0","Sigma","2","8","1",3.28562478588755,6.29286577606298e-40
"87","Connect.8.0","Connect","3","8","1",0.136133789335729,0.000535922148453354
"88","Tau1.8.0","Tau1","4","8","1",951.94520300891,1.05758999183282e-13
"89","Tau2.8.0","Tau2","5","8","1",1542202.74108599,2.16045573971873e-20
"90","NPQ.8.0","NPQ","6","8","1",0.483188947898769,9.14008612178329e-96
"91","qP.8.0","qP","7","8","1",0.587575931832202,1.78234484149846e-75
"92","ABQ.8.0","ABQ","8","8","1",0.258117223892811,6.29286577606298e-40
"93","qm.8.0","qm","9","8","1",0.671648189080683,8.9117242074923e-76
"94","nTau1.8.0","nTau1","10","8","1",1.60605794343424,1.05758999183282e-13
"95","nTau2.8.0","nTau2","11","8","1",2.35080478434978,2.16045573971873e-20
"96","nCon.8.0","nCon","12","8","1",0.491255664188124,0.000535922148453354
"97","Fm.8.0","Fm","13","8","1",2489.93503011129,9.14008612178329e-96
"98","Fo.8.0","Fo","14","8","1",2152.19906915235,1.78234484149846e-75
"99","Quant.9.0","Quant","1","9","1",0.139173151428456,2.7987393089361e-75
"100","Sigma.9.0","Sigma","2","9","1",3.24969883327139,4.42717699550063e-40
"101","Connect.9.0","Connect","3","9","1",0.182918304219587,4.91415239615489e-06
"102","Tau1.9.0","Tau1","4","9","1",790.63837126969,8.09879043328372e-13
"103","Tau2.9.0","Tau2","5","9","1",1437141.69334221,1.17705311798993e-20
"104","NPQ.9.0","NPQ","6","9","1",0.526620952171664,5.38761432503702e-95
"105","qP.9.0","qP","7","9","1",0.614183652482694,5.59747861787221e-75
"106","ABQ.9.0","ABQ","8","9","1",0.266229180430163,4.42717699550063e-40
"107","qm.9.0","qm","9","9","1",0.663096449981331,2.7987393089361e-75
"108","nTau1.9.0","nTau1","10","9","1",1.33391190222712,8.09879043328372e-13
"109","nTau2.9.0","nTau2","11","9","1",2.19065851621971,1.17705311798993e-20
"110","nCon.9.0","nCon","12","9","1",0.660083389069187,4.91415239615489e-06
"111","Fm.9.0","Fm","13","9","1",2419.09696863101,5.38761432503702e-95
"112","Fo.9.0","Fo","14","9","1",2082.42361989561,5.59747861787221e-75
"113","Quant.10.0","Quant","1","10","1",0.270340877075381,1.61321416534643e-66
"114","Sigma.10.0","Sigma","2","10","1",3.57955399242432,3.0510744802412e-47
"115","Connect.10.0","Connect","3","10","1",0.186752985211691,4.66098636960209e-10
"116","Tau1.10.0","Tau1","4","10","1",988.357938266931,5.37587298632142e-15
"117","Tau2.10.0","Tau2","5","10","1",776368.640837545,7.04221033471218e-16
"118","NPQ.10.0","NPQ","6","10","1",0.847899065865244,3.37721771142397e-91
"119","qP.10.0","qP","7","10","1",0.852209324548067,3.22642833069285e-66
"120","ABQ.10.0","ABQ","8","10","1",0.191749019994089,3.0510744802412e-47
"121","qm.10.0","qm","9","10","1",0.34557204268902,1.61321416534643e-66
"122","nTau1.10.0","nTau1","10","10","1",1.66749106218778,5.37587298632142e-15
"123","nTau2.10.0","nTau2","11","10","1",1.18343137816941,7.04221033471218e-16
"124","nCon.10.0","nCon","12","10","1",0.67392131106429,4.66098636960209e-10
"125","Fm.10.0","Fm","13","10","1",1998.50965123891,3.37721771142397e-91
"126","Fo.10.0","Fo","14","10","1",1458.23079927937,3.22642833069285e-66
"127","Quant.11.0","Quant","1","11","1",0.286157903944172,8.68731067032963e-65
"128","Sigma.11.0","Sigma","2","11","1",3.52068846014086,3.6121898216538e-47
"129","Connect.11.0","Connect","3","11","1",0.186236767323681,1.06576262317631e-09
"130","Tau1.11.0","Tau1","4","11","1",1016.37513185057,1.8971838531988e-15
"131","Tau2.11.0","Tau2","5","11","1",732697.022911562,9.5085404568459e-16
"132","NPQ.11.0","NPQ","6","11","1",0.804582701526542,2.07495274693969e-89
"133","qP.11.0","qP","7","11","1",0.851205101626855,1.73746213406593e-64
"134","ABQ.11.0","ABQ","8","11","1",0.205040654722149,3.6121898216538e-47
"135","qm.11.0","qm","9","11","1",0.30728295856509,8.68731067032963e-65
"136","nTau1.11.0","nTau1","10","11","1",1.71475978749414,1.8971838531988e-15
"137","nTau2.11.0","nTau2","11","11","1",1.11686201888504,9.5085404568459e-16
"138","nCon.11.0","nCon","12","11","1",0.67205847478626,1.06576262317631e-09
"139","Fm.11.0","Fm","13","11","1",2046.48094793495,2.07495274693969e-89
"140","Fo.11.0","Fo","14","11","1",1460.86424941221,1.73746213406593e-64
"141","Quant.12.0","Quant","1","12","1",0.290771597581593,1.58786194581174e-64
"142","Sigma.12.0","Sigma","2","12","1",3.49652419301492,2.87423157561172e-47
"143","Connect.12.0","Connect","3","12","1",0.188245630144689,6.17026509378804e-10
"144","Tau1.12.0","Tau1","4","12","1",1042.08251363994,2.41973666102902e-14
"145","Tau2.12.0","Tau2","5","12","1",726932.351062478,3.0001695664145e-14
"146","NPQ.12.0","NPQ","6","12","1",0.793903665790542,3.2462836937304e-89
"147","qP.12.0","qP","7","12","1",0.851510769989796,3.17572389162348e-64
"148","ABQ.12.0","ABQ","8","12","1",0.210496863128839,2.87423157561172e-47
"149","qm.12.0","qm","9","12","1",0.2961143549286,1.58786194581174e-64
"150","nTau1.12.0","nTau1","10","12","1",1.7581315536391,2.41973666102902e-14
"151","nTau2.12.0","nTau2","11","12","1",1.10807483559065,3.0001695664145e-14
"152","nCon.12.0","nCon","12","12","1",0.679307705445396,6.17026509378804e-10
"153","Fm.12.0","Fm","13","12","1",2058.6635659834,3.2462836937304e-89
"154","Fo.12.0","Fo","14","12","1",1460.06267201939,3.17572389162348e-64
"155","Quant.13.0","Quant","1","13","1",0.293631522543265,2.14056593292239e-63
"156","Sigma.13.0","Sigma","2","13","1",3.55010641772297,1.30439250951148e-46
"157","Connect.13.0","Connect","3","13","1",0.195062686718912,6.88668241895801e-10
"158","Tau1.13.0","Tau1","4","13","1",1046.42513318055,1.1599931956906e-14
"159","Tau2.13.0","Tau2","5","13","1",723021.692614776,2.22830574880635e-14
"160","NPQ.13.0","NPQ","6","13","1",0.788689323654471,2.54408103936032e-88
"161","qP.13.0","qP","7","13","1",0.85213937883831,4.28113186584477e-63
"162","ABQ.13.0","ABQ","8","13","1",0.198398181079948,1.30439250951148e-46
"163","qm.13.0","qm","9","13","1",0.28919118862472,2.14056593292239e-63
"164","nTau1.13.0","nTau1","10","13","1",1.76545812935634,1.1599931956906e-14
"165","nTau2.13.0","nTau2","11","13","1",1.10211375515427,2.22830574880635e-14
"166","nCon.13.0","nCon","12","13","1",0.703907899647873,6.88668241895801e-10
"167","Fm.13.0","Fm","13","13","1",2064.66493024166,2.54408103936032e-88
"168","Fo.13.0","Fo","14","13","1",1458.41422323312,4.28113186584477e-63
"169","Quant.14.0","Quant","1","14","1",0.294525554809431,4.68831558184436e-66
"170","Sigma.14.0","Sigma","2","14","1",3.54482101855976,1.75049673300094e-49
"171","Connect.14.0","Connect","3","14","1",0.215747797994355,4.78214482908369e-13
"172","Tau1.14.0","Tau1","4","14","1",1030.30285985155,6.87549198128202e-15
"173","Tau2.14.0","Tau2","5","14","1",700828.691284089,5.39076592258487e-15
"174","NPQ.14.0","NPQ","6","14","1",0.783210644673732,1.23486242321415e-90
"175","qP.14.0","qP","7","14","1",0.851136762666609,9.37663116368871e-66
"176","ABQ.14.0","ABQ","8","14","1",0.199591606032449,1.75049673300094e-49
"177","qm.14.0","qm","9","14","1",0.287026959093298,4.68831558184436e-66
"178","nTau1.14.0","nTau1","10","14","1",1.73825771376056,6.87549198128202e-15
"179","nTau2.14.0","nTau2","11","14","1",1.06828460136187,5.39076592258487e-15
"180","nCon.14.0","nCon","12","14","1",0.778552689365453,4.78214482908369e-13
"181","Fm.14.0","Fm","13","14","1",2071.00834030898,1.23486242321415e-90
"182","Fo.14.0","Fo","14","14","1",1461.04345986452,9.37663116368871e-66
"183","Quant.15.0","Quant","1","15","1",0.299617502916235,4.93694912304944e-65
"184","Sigma.15.0","Sigma","2","15","1",3.53643734190525,1.48788474347983e-48
"185","Connect.15.0","Connect","3","15","1",0.18654462496247,1.39516772997415e-10
"186","Tau1.15.0","Tau1","4","15","1",1061.72163841976,6.12067523698382e-15
"187","Tau2.15.0","Tau2","5","15","1",709637.943569711,7.40190907647277e-15
"188","NPQ.15.0","NPQ","6","15","1",0.786161354982614,5.05561320622165e-90
"189","qP.15.0","qP","7","15","1",0.85607185455159,9.87389824609887e-65
"190","ABQ.15.0","ABQ","8","15","1",0.201484611386301,1.48788474347983e-48
"191","qm.15.0","qm","9","15","1",0.274700620456245,4.93694912304944e-65
"192","nTau1.15.0","nTau1","10","15","1",1.79126536455073,6.12067523698382e-15
"193","nTau2.15.0","nTau2","11","15","1",1.08171268825854,7.40190907647277e-15
"194","nCon.15.0","nCon","12","15","1",0.673169417260987,1.39516772997415e-10
"195","Fm.15.0","Fm","13","15","1",2067.58706728542,5.05561320622165e-90
"196","Fo.15.0","Fo","14","15","1",1448.10179312346,9.87389824609887e-65
"197","Quant.16.0","Quant","1","16","1",0.0970001989600283,7.7696883317944e-76
"198","Sigma.16.0","Sigma","2","16","1",3.32232144466589,1.7399161324192e-31
"199","Connect.16.0","Connect","3","16","1",0.0406302302722577,0.528914112157972
"200","Tau1.16.0","Tau1","4","16","1",780.714927394933,1.20360837959776e-10
"201","Tau2.16.0","Tau2","5","16","1",2339609.55255458,1.99720706349501e-15
"202","NPQ.16.0","NPQ","6","16","1",0.392553915845699,1.50128657352389e-94
"203","qP.16.0","qP","7","16","1",0.495083227087701,1.55393766635888e-75
"204","ABQ.16.0","ABQ","8","16","1",0.249831244554796,1.7399161324192e-31
"205","qm.16.0","qm","9","16","1",0.765186668213444,7.7696883317944e-76
"206","nTau1.16.0","nTau1","10","16","1",1.31716973491444,1.20360837959776e-10
"207","nTau2.16.0","nTau2","11","16","1",3.56630498904624,1.99720706349501e-15
"208","nCon.16.0","nCon","12","16","1",0.146619225512705,0.528914112157972
"209","Fm.16.0","Fm","13","16","1",2651.99363243632,1.50128657352389e-94
"210","Fo.16.0","Fo","14","16","1",2394.74972244927,1.55393766635888e-75
"211","Quant.17.0","Quant","1","17","1",0.0975174235813765,3.59535965260354e-75
"212","Sigma.17.0","Sigma","2","17","1",3.28534709012279,3.68022776327733e-30
"213","Connect.17.0","Connect","3","17","1",0.0159799299316002,0.821347062645952
"214","Tau1.17.0","Tau1","4","17","1",744.229973977532,1.63388013696777e-08
"215","Tau2.17.0","Tau2","5","17","1",2156181.26016131,8.76444333645863e-15
"216","NPQ.17.0","NPQ","6","17","1",0.460503416805816,2.10128636393554e-93
"217","qP.17.0","qP","7","17","1",0.538068252478296,7.19071930520709e-75
"218","ABQ.17.0","ABQ","8","17","1",0.258179926641389,3.68022776327733e-30
"219","qm.17.0","qm","9","17","1",0.763934596177273,3.59535965260354e-75
"220","nTau1.17.0","nTau1","10","17","1",1.2556147745379,1.63388013696777e-08
"221","nTau2.17.0","nTau2","11","17","1",3.2867022520938,8.76444333645863e-15
"222","nCon.17.0","nCon","12","17","1",0.0576655592306179,0.821347062645952
"223","Fm.17.0","Fm","13","17","1",2528.61039224674,2.10128636393554e-93
"224","Fo.17.0","Fo","14","17","1",2282.02682155374,7.19071930520709e-75
"225","Quant.18.0","Quant","1","18","1",0.0973267553887342,1.23119255668525e-73
"226","Sigma.18.0","Sigma","2","18","1",3.34546160346414,3.05350359328984e-28
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",1009.82223863933,2.4046613931711e-09
"229","Tau2.18.0","Tau2","5","18","1",2260621.33690108,1.17248848177329e-14
"230","NPQ.18.0","NPQ","6","18","1",0.492019379410731,5.26304143499191e-92
"231","qP.18.0","qP","7","18","1",0.556269825052682,2.4623851133705e-73
"232","ABQ.18.0","ABQ","8","18","1",0.244606276286191,3.05350359328984e-28
"233","qm.18.0","qm","9","18","1",0.76439615640148,1.23119255668525e-73
"234","nTau1.18.0","nTau1","10","18","1",1.70370418664535,2.4046613931711e-09
"235","nTau2.18.0","nTau2","11","18","1",3.44590196399732,1.17248848177329e-14
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2475.19849179547,5.26304143499191e-92
"238","Fo.18.0","Fo","14","18","1",2234.29545364593,2.4623851133705e-73
"239","Quant.19.0","Quant","1","19","1",0.0976927110253752,2.72042149341507e-73
"240","Sigma.19.0","Sigma","2","19","1",3.22636260325993,3.06621794972975e-28
"241","Connect.19.0","Connect","3","19","1",0.0394168192027286,0.615841473269872
"242","Tau1.19.0","Tau1","4","19","1",941.996206150714,2.55012880199382e-11
"243","Tau2.19.0","Tau2","5","19","1",2259181.08963975,1.3597850038056e-16
"244","NPQ.19.0","NPQ","6","19","1",0.517249873550925,5.1969465595136e-91
"245","qP.19.0","qP","7","19","1",0.570777684878824,5.44084298683014e-73
"246","ABQ.19.0","ABQ","8","19","1",0.271498420904348,3.06621794972975e-28
"247","qm.19.0","qm","9","19","1",0.763510268916227,2.72042149341507e-73
"248","nTau1.19.0","nTau1","10","19","1",1.58927266484593,2.55012880199382e-11
"249","nTau2.19.0","nTau2","11","19","1",3.44370657161317,1.3597850038056e-16
"250","nCon.19.0","nCon","12","19","1",0.142240481162729,0.615841473269872
"251","Fm.19.0","Fm","13","19","1",2434.0381779067,5.1969465595136e-91
"252","Fo.19.0","Fo","14","19","1",2196.25038956773,5.44084298683014e-73
"253","Quant.20.0","Quant","1","20","1",0.0983418924251339,4.70590970731398e-75
"254","Sigma.20.0","Sigma","2","20","1",3.47526521791631,2.39315244746338e-31
"255","Connect.20.0","Connect","3","20","1",0.0534992626979394,0.405434925256547
"256","Tau1.20.0","Tau1","4","20","1",706.206523006472,6.67813208570858e-10
"257","Tau2.20.0","Tau2","5","20","1",2359159.70552211,1.08435459812631e-13
"258","NPQ.20.0","NPQ","6","20","1",0.549562701731386,1.37100802872685e-94
"259","qP.20.0","qP","7","20","1",0.588832038290551,9.41181941462795e-75
"260","ABQ.20.0","ABQ","8","20","1",0.21529706658819,2.39315244746338e-31
"261","qm.20.0","qm","9","20","1",0.761938762372472,4.70590970731398e-75
"262","nTau1.20.0","nTau1","10","20","1",1.19146416452818,6.67813208570858e-10
"263","nTau2.20.0","nTau2","11","20","1",3.59610560598619,1.08435459812631e-13
"264","nCon.20.0","nCon","12","20","1",0.193058725232688,0.405434925256547
"265","Fm.20.0","Fm","13","20","1",2383.28149839995,1.37100802872685e-94
"266","Fo.20.0","Fo","14","20","1",2148.90508566549,9.41181941462795e-75
"267","Quant.21.0","Quant","1","21","1",0.0969734730768683,2.81320746938597e-76
"268","Sigma.21.0","Sigma","2","21","1",3.3038295779746,3.79609588730724e-32
"269","Connect.21.0","Connect","3","21","1",0.13749306982201,0.0239728655566355
"270","Tau1.21.0","Tau1","4","21","1",779.462281690282,4.59670619503049e-10
"271","Tau2.21.0","Tau2","5","21","1",2423522.44012846,8.11785406905263e-15
"272","NPQ.21.0","NPQ","6","21","1",0.581385274881451,2.39880057932743e-94
"273","qP.21.0","qP","7","21","1",0.60410338067539,5.62641493877195e-76
"274","ABQ.21.0","ABQ","8","21","1",0.254006644452941,3.79609588730724e-32
"275","qm.21.0","qm","9","21","1",0.765251364922698,2.81320746938597e-76
"276","nTau1.21.0","nTau1","10","21","1",1.31505635530193,4.59670619503049e-10
"277","nTau2.21.0","nTau2","11","21","1",3.69421477180176,8.11785406905263e-15
"278","nCon.21.0","nCon","12","21","1",0.49616079642138,0.0239728655566355
"279","Fm.21.0","Fm","13","21","1",2335.32218638112,2.39880057932743e-94
"280","Fo.21.0","Fo","14","21","1",2108.85788321428,5.62641493877195e-76
"281","Quant.22.0","Quant","1","22","1",0.102414038175774,1.46619671796359e-74
"282","Sigma.22.0","Sigma","2","22","1",3.14621634328377,1.49512469237499e-30
"283","Connect.22.0","Connect","3","22","1",0.0802623626621937,0.23697357477125
"284","Tau1.22.0","Tau1","4","22","1",766.746631351849,7.49437057211135e-10
"285","Tau2.22.0","Tau2","5","22","1",2257689.39673707,4.91873392230225e-15
"286","NPQ.22.0","NPQ","6","22","1",0.620105533697159,8.92158537738417e-92
"287","qP.22.0","qP","7","22","1",0.62805233882075,2.93239343592718e-74
"288","ABQ.22.0","ABQ","8","22","1",0.289595170752691,1.49512469237499e-30
"289","qm.22.0","qm","9","22","1",0.752081111342062,1.46619671796359e-74
"290","nTau1.22.0","nTau1","10","22","1",1.29360336497494,7.49437057211135e-10
"291","nTau2.22.0","nTau2","11","22","1",3.44143275979909,4.91873392230225e-15
"292","nCon.22.0","nCon","12","22","1",0.289636691017868,0.23697357477125
"293","Fm.22.0","Fm","13","22","1",2279.50836586513,8.92158537738417e-92
"294","Fo.22.0","Fo","14","22","1",2046.05470906142,2.93239343592718e-74
"295","Quant.23.0","Quant","1","23","1",0.382050305868384,6.74026016850942e-58
"296","Sigma.23.0","Sigma","2","23","1",3.98047707080429,4.06642411908784e-49
"297","Connect.23.0","Connect","3","23","1",0.220066149544858,2.13317477692632e-12
"298","Tau1.23.0","Tau1","4","23","1",923.174874021423,2.17347599777243e-15
"299","Tau2.23.0","Tau2","5","23","1",550566.061926791,1.42347787015402e-13
"300","NPQ.23.0","NPQ","6","23","1",1.13148737884824,4.7048385909535e-86
"301","qP.23.0","qP","7","23","1",1,1.34805203370188e-57
"302","ABQ.23.0","ABQ","8","23","1",0.101221967826862,4.06642411908784e-49
"303","qm.23.0","qm","9","23","1",0.0751513275968019,6.74026016850942e-58
"304","nTau1.23.0","nTau1","10","23","1",1.55751857871081,2.17347599777243e-15
"305","nTau2.23.0","nTau2","11","23","1",0.839236825351973,1.42347787015402e-13
"306","nCon.23.0","nCon","12","23","1",0.794135996562674,2.13317477692632e-12
"307","Fm.23.0","Fm","13","23","1",1732.61364542661,4.7048385909535e-86
"308","Fo.23.0","Fo","14","23","1",1070.66807223964,1.34805203370188e-57
"309","Quant.24.0","Quant","1","24","1",0.385172062291622,9.44106688575983e-55
"310","Sigma.24.0","Sigma","2","24","1",4.25976303055372,7.69778610802678e-47
"311","Connect.24.0","Connect","3","24","1",0.236374758113539,9.74144884446352e-12
"312","Tau1.24.0","Tau1","4","24","1",722.472323044881,1.39356827095331e-17
"313","Tau2.24.0","Tau2","5","24","1",586248.340190963,1.9184669121226e-15
"314","NPQ.24.0","NPQ","6","24","1",1.15596802443334,5.12904069075394e-84
"315","qP.24.0","qP","7","24","1",1.0066751042034,1.88821337715197e-54
"316","ABQ.24.0","ABQ","8","24","1",0.0381601586888786,7.69778610802678e-47
"317","qm.24.0","qm","9","24","1",0.0675943325119913,9.44106688575983e-55
"318","nTau1.24.0","nTau1","10","24","1",1.21890672873821,1.39356827095331e-17
"319","nTau2.24.0","nTau2","11","24","1",0.89362790392109,1.9184669121226e-15
"320","nCon.24.0","nCon","12","24","1",0.852987633422891,9.74144884446352e-12
"321","Fm.24.0","Fm","13","24","1",1712.94011589885,5.12904069075394e-84
"322","Fo.24.0","Fo","14","24","1",1053.16343887604,1.88821337715197e-54
"323","Quant.25.0","Quant","1","25","1",0.386358457433053,9.85175021532596e-56
"324","Sigma.25.0","Sigma","2","25","1",4.24161345408678,4.07432023228199e-48
"325","Connect.25.0","Connect","3","25","1",0.255826943701887,1.33357078916759e-13
"326","Tau1.25.0","Tau1","4","25","1",750.610884063982,1.67001002814545e-16
"327","Tau2.25.0","Tau2","5","25","1",554408.194281733,1.03802576861382e-14
"328","NPQ.25.0","NPQ","6","25","1",1.11500750171363,1.28018363346832e-84
"329","qP.25.0","qP","7","25","1",0.999687310384404,1.97035004306519e-55
"330","ABQ.25.0","ABQ","8","25","1",0.0422582706316343,4.07432023228199e-48
"331","qm.25.0","qm","9","25","1",0.0647223652484031,9.85175021532596e-56
"332","nTau1.25.0","nTau1","10","25","1",1.26638021702166,1.67001002814545e-16
"333","nTau2.25.0","nTau2","11","25","1",0.845093450347816,1.03802576861382e-14
"334","nCon.25.0","nCon","12","25","1",0.923183257872511,1.33357078916759e-13
"335","Fm.25.0","Fm","13","25","1",1746.11395687952,1.28018363346832e-84
"336","Fo.25.0","Fo","14","25","1",1071.48806199722,1.97035004306519e-55
"337","Quant.26.0","Quant","1","26","1",0.392287092898871,7.39261631765914e-54
"338","Sigma.26.0","Sigma","2","26","1",4.20241823670944,9.01907722264637e-47
"339","Connect.26.0","Connect","3","26","1",0.261723776112727,4.00678320250444e-13
"340","Tau1.26.0","Tau1","4","26","1",796.857796917986,2.55072814197198e-16
"341","Tau2.26.0","Tau2","5","26","1",544569.818833228,4.25279803533501e-14
"342","NPQ.26.0","NPQ","6","26","1",1.06835501273818,4.42555610043637e-83
"343","qP.26.0","qP","7","26","1",0.994507950384237,1.47852326353183e-53
"344","ABQ.26.0","ABQ","8","26","1",0.0511084159077856,9.01907722264637e-47
"345","qm.26.0","qm","9","26","1",0.0503706148231239,7.39261631765914e-54
