"","uni","metric","metrix","stage","col","barefoot2025.bpv20.002","pval"
"37","qm.4.0","qm","9","4","1",0.79571110423673,5.10518418895633e-74
"38","nTau1.4.0","nTau1","10","4","1",2.70675560092685,6.33988788661787e-08
"39","nTau2.4.0","nTau2","11","4","1",3.70421551382859,2.63935062165378e-13
"40","nCon.4.0","nCon","12","4","1",0.0445054908009463,0.91591370339447
"41","Fm.4.0","Fm","13","4","1",3191.18099973671,4.42435923750734e-89
"42","Fo.4.0","Fo","14","4","1",2927.65425053739,1.02103683779127e-73
"43","Quant.5.0","Quant","1","5","1",0.108791434404447,5.71386530995173e-74
"44","Sigma.5.0","Sigma","2","5","1",4.43268351778969,7.24209172614478e-31
"45","Connect.5.0","Connect","3","5","1",0.0422295294969816,0.532692084228795
"46","Tau1.5.0","Tau1","4","5","1",1155.33542095165,6.05144256633715e-11
"47","Tau2.5.0","Tau2","5","5","1",2146621.08074123,4.76966382975836e-15
"48","NPQ.5.0","NPQ","6","5","1",0.211766191585298,5.80244134675497e-91
"49","qP.5.0","qP","7","5","1",0.3807025191989,1.14277306199035e-73
"50","ABQ.5.0","ABQ","8","5","1",0.210025713394783,7.24209172614478e-31
"51","qm.5.0","qm","9","5","1",0.730867468350703,5.71386530995173e-74
"52","nTau1.5.0","nTau1","10","5","1",2.01240769475769,6.05144256633715e-11
"53","nTau2.5.0","nTau2","11","5","1",2.93912105200208,4.76966382975836e-15
"54","nCon.5.0","nCon","12","5","1",0.173293157110172,0.532692084228795
"55","Fm.5.0","Fm","13","5","1",3005.92907990612,5.80244134675497e-91
"56","Fo.5.0","Fo","14","5","1",2678.90974358509,1.14277306199035e-73
"57","Quant.6.0","Quant","1","6","1",0.115628762146015,5.15053775792564e-74
"58","Sigma.6.0","Sigma","2","6","1",4.41210018314933,8.63343781598313e-33
"59","Connect.6.0","Connect","3","6","1",0.110783876690442,0.0622573464009669
"60","Tau1.6.0","Tau1","4","6","1",870.408844453514,2.14502394823629e-11
"61","Tau2.6.0","Tau2","5","6","1",1874407.18253218,6.08026829746169e-17
"62","NPQ.6.0","NPQ","6","6","1",0.247391258143167,4.6864598274129e-91
"63","qP.6.0","qP","7","6","1",0.418818975005406,1.03010755158513e-73
"64","ABQ.6.0","ABQ","8","6","1",0.213693989064188,8.63343781598313e-33
"65","qm.6.0","qm","9","6","1",0.71395301791738,5.15053775792564e-74
"66","nTau1.6.0","nTau1","10","6","1",1.51611161953347,2.14502394823629e-11
"67","nTau2.6.0","nTau2","11","6","1",2.56640990793864,6.08026829746169e-17
"68","nCon.6.0","nCon","12","6","1",0.454612873438781,0.0622573464009669
"69","Fm.6.0","Fm","13","6","1",2920.08077622368,4.6864598274129e-91
"70","Fo.6.0","Fo","14","6","1",2582.43545070256,1.03010755158513e-73
"71","Quant.7.0","Quant","1","7","1",0.117096030116877,9.67871797594472e-75
"72","Sigma.7.0","Sigma","2","7","1",4.34844256281954,5.34612119438571e-34
"73","Connect.7.0","Connect","3","7","1",0.14607273711325,0.00849889985889782
"74","Tau1.7.0","Tau1","4","7","1",868.908956231373,7.28023374613452e-11
"75","Tau2.7.0","Tau2","5","7","1",1921060.29744334,7.41815429028492e-15
"76","NPQ.7.0","NPQ","6","7","1",0.279479787797595,1.74199295943207e-91
"77","qP.7.0","qP","7","7","1",0.446057933432203,1.93574359518894e-74
"78","ABQ.7.0","ABQ","8","7","1",0.225038783477141,5.34612119438571e-34
"79","qm.7.0","qm","9","7","1",0.710323232670335,9.67871797594472e-75
"80","nTau1.7.0","nTau1","10","7","1",1.51349905651084,7.28023374613452e-11
"81","nTau2.7.0","nTau2","11","7","1",2.63028664585343,7.41815429028492e-15
"82","nCon.7.0","nCon","12","7","1",0.59942429109679,0.00849889985889782
"83","Fm.7.0","Fm","13","7","1",2846.84702960665,1.74199295943207e-91
"84","Fo.7.0","Fo","14","7","1",2513.49254408969,1.93574359518894e-74
"85","Quant.8.0","Quant","1","8","1",0.124170788684505,4.71609620104152e-72
"86","Sigma.8.0","Sigma","2","8","1",4.51846786791643,7.15020528238445e-33
"87","Connect.8.0","Connect","3","8","1",0.108905456804215,0.0636678858267494
"88","Tau1.8.0","Tau1","4","8","1",761.552842526029,4.12065996023661e-12
"89","Tau2.8.0","Tau2","5","8","1",1872355.433053,4.1081515033413e-15
"90","NPQ.8.0","NPQ","6","8","1",0.31690110062983,4.09927398003518e-90
"91","qP.8.0","qP","7","8","1",0.482008490454277,9.43219240208304e-72
"92","ABQ.8.0","ABQ","8","8","1",0.194737585893398,7.15020528238445e-33
"93","qm.8.0","qm","9","8","1",0.692821416515997,4.71609620104152e-72
"94","nTau1.8.0","nTau1","10","8","1",1.32650204648067,4.12065996023661e-12
"95","nTau2.8.0","nTau2","11","8","1",2.56360068364572,4.1081515033413e-15
"96","nCon.8.0","nCon","12","8","1",0.446904586930737,0.0636678858267494
"97","Fm.8.0","Fm","13","8","1",2765.95048146839,4.09927398003518e-90
"98","Fo.8.0","Fo","14","8","1",2422.50022872218,9.43219240208304e-72
"99","Quant.9.0","Quant","1","9","1",0.131334370855776,8.69796160446184e-73
"100","Sigma.9.0","Sigma","2","9","1",4.67275063836186,7.58053377597384e-35
"101","Connect.9.0","Connect","3","9","1",0.120246014946543,0.0216552289171419
"102","Tau1.9.0","Tau1","4","9","1",731.524726544476,5.16415241433907e-12
"103","Tau2.9.0","Tau2","5","9","1",1826867.36049984,4.25226400699148e-15
"104","NPQ.9.0","NPQ","6","9","1",0.352572407787687,1.68052777604845e-91
"105","qP.9.0","qP","7","9","1",0.514872446592645,1.73959232089237e-72
"106","ABQ.9.0","ABQ","8","9","1",0.167241956884701,7.58053377597384e-35
"107","qm.9.0","qm","9","9","1",0.675099865035535,8.69796160446184e-73
"108","nTau1.9.0","nTau1","10","9","1",1.27419791854994,5.16415241433907e-12
"109","nTau2.9.0","nTau2","11","9","1",2.50131910407146,4.25226400699148e-15
"110","nCon.9.0","nCon","12","9","1",0.493441717400445,0.0216552289171419
"111","Fm.9.0","Fm","13","9","1",2693.00424314518,1.68052777604845e-91
"112","Fo.9.0","Fo","14","9","1",2339.32022515977,1.73959232089237e-72
"113","Quant.10.0","Quant","1","10","1",0.266054423199461,4.89032833737299e-68
"114","Sigma.10.0","Sigma","2","10","1",4.63709801242261,8.65205965718746e-48
"115","Connect.10.0","Connect","3","10","1",0.188252348135985,1.49423797988612e-10
"116","Tau1.10.0","Tau1","4","10","1",855.521403956078,8.66347094402448e-17
"117","Tau2.10.0","Tau2","5","10","1",949921.299670645,7.08217003682984e-15
"118","NPQ.10.0","NPQ","6","10","1",0.711041436525018,6.65377083878754e-91
"119","qP.10.0","qP","7","10","1",0.821816989094835,9.78065667474597e-68
"120","ABQ.10.0","ABQ","8","10","1",0.173595818519291,8.65205965718746e-48
"121","qm.10.0","qm","9","10","1",0.341824097971103,4.89032833737299e-68
"122","nTau1.10.0","nTau1","10","10","1",1.49018010279039,8.66347094402448e-17
"123","nTau2.10.0","nTau2","11","10","1",1.3006178475817,7.08217003682984e-15
"124","nCon.10.0","nCon","12","10","1",0.772512602685279,1.49423797988612e-10
"125","Fm.10.0","Fm","13","10","1",2128.81065039016,6.65377083878754e-91
"126","Fo.10.0","Fo","14","10","1",1562.43116069973,9.78065667474597e-68
"127","Quant.11.0","Quant","1","11","1",0.275571440936336,1.15418366096548e-66
"128","Sigma.11.0","Sigma","2","11","1",4.62742147959733,1.71567577387453e-47
"129","Connect.11.0","Connect","3","11","1",0.200476599980334,3.62331824309242e-11
"130","Tau1.11.0","Tau1","4","11","1",840.859669551007,6.61887776785087e-17
"131","Tau2.11.0","Tau2","5","11","1",878219.548805556,2.0002912255873e-15
"132","NPQ.11.0","NPQ","6","11","1",0.688960860444381,8.92991917382183e-90
"133","qP.11.0","qP","7","11","1",0.821855867246399,2.30836732193097e-66
"134","ABQ.11.0","ABQ","8","11","1",0.175320329661308,1.71567577387453e-47
"135","qm.11.0","qm","9","11","1",0.318280524974773,1.15418366096548e-66
"136","nTau1.11.0","nTau1","10","11","1",1.4646417296044,6.61887776785087e-17
"137","nTau2.11.0","nTau2","11","11","1",1.20244489692745,2.0002912255873e-15
"138","nCon.11.0","nCon","12","11","1",0.822676059883362,3.62331824309242e-11
"139","Fm.11.0","Fm","13","11","1",2156.64158870737,8.92991917382183e-90
"140","Fo.11.0","Fo","14","11","1",1562.33275852405,2.30836732193097e-66
"141","Quant.12.0","Quant","1","12","1",0.278397355958183,2.61809033588335e-68
"142","Sigma.12.0","Sigma","2","12","1",4.62440330062848,1.35948031974726e-49
"143","Connect.12.0","Connect","3","12","1",0.222881664766374,3.04782258493713e-14
"144","Tau1.12.0","Tau1","4","12","1",879.582440915064,7.94495714859757e-18
"145","Tau2.12.0","Tau2","5","12","1",881691.768579313,1.27354277884798e-15
"146","NPQ.12.0","NPQ","6","12","1",0.688329065116107,1.9545391783742e-91
"147","qP.12.0","qP","7","12","1",0.824033675425888,5.23618067176671e-68
"148","ABQ.12.0","ABQ","8","12","1",0.175858216873015,1.35948031974726e-49
"149","qm.12.0","qm","9","12","1",0.311289665186788,2.61809033588335e-68
"150","nTau1.12.0","nTau1","10","12","1",1.53209054286002,7.94495714859757e-18
"151","nTau2.12.0","nTau2","11","12","1",1.20719900762066,1.27354277884798e-15
"152","nCon.12.0","nCon","12","12","1",0.91461751550172,3.04782258493713e-14
"153","Fm.12.0","Fm","13","12","1",2157.44863284862,1.9545391783742e-91
"154","Fo.12.0","Fo","14","12","1",1556.82063784797,5.23618067176671e-68
"155","Quant.13.0","Quant","1","13","1",0.284488786396164,1.65731708549242e-68
"156","Sigma.13.0","Sigma","2","13","1",4.58790889355181,5.71878806847036e-50
"157","Connect.13.0","Connect","3","13","1",0.209920890927407,1.25848518044e-13
"158","Tau1.13.0","Tau1","4","13","1",799.087029971898,8.3733035437778e-17
"159","Tau2.13.0","Tau2","5","13","1",845715.364122212,3.66035666833051e-15
"160","NPQ.13.0","NPQ","6","13","1",0.689567799262823,1.30305340989754e-91
"161","qP.13.0","qP","7","13","1",0.829673143269924,3.31463417098485e-68
"162","ABQ.13.0","ABQ","8","13","1",0.182362097215425,5.71878806847036e-50
"163","qm.13.0","qm","9","13","1",0.296220444856033,1.65731708549242e-68
"164","nTau1.13.0","nTau1","10","13","1",1.3918805385296,8.3733035437778e-17
"165","nTau2.13.0","nTau2","11","13","1",1.15794065985549,3.66035666833051e-15
"166","nCon.13.0","nCon","12","13","1",0.861431665602398,1.25848518044e-13
"167","Fm.13.0","Fm","13","13","1",2155.8668642493,1.30305340989754e-91
"168","Fo.13.0","Fo","14","13","1",1542.54691640731,3.31463417098485e-68
"169","Quant.14.0","Quant","1","14","1",0.284369852393974,1.1162284427485e-66
"170","Sigma.14.0","Sigma","2","14","1",4.57380340155269,1.60612478186507e-48
"171","Connect.14.0","Connect","3","14","1",0.234876266169603,2.65839908139538e-14
"172","Tau1.14.0","Tau1","4","14","1",759.845247458876,1.27388200370579e-16
"173","Tau2.14.0","Tau2","5","14","1",815009.840249701,2.26610047469612e-15
"174","NPQ.14.0","NPQ","6","14","1",0.694515798448551,7.74070609195128e-90
"175","qP.14.0","qP","7","14","1",0.831351738192979,2.232456885497e-66
"176","ABQ.14.0","ABQ","8","14","1",0.18487591890707,1.60612478186507e-48
"177","qm.14.0","qm","9","14","1",0.296514668471006,1.1162284427485e-66
"178","nTau1.14.0","nTau1","10","14","1",1.32352769168261,1.27388200370579e-16
"179","nTau2.14.0","nTau2","11","14","1",1.11589912190726,2.26610047469612e-15
"180","nCon.14.0","nCon","12","14","1",0.963838578824061,2.65839908139538e-14
"181","Fm.14.0","Fm","13","14","1",2149.57171639726,7.74070609195128e-90
"182","Fo.14.0","Fo","14","14","1",1538.29832469511,2.232456885497e-66
"183","Quant.15.0","Quant","1","15","1",0.285588045808889,4.19851001326576e-69
"184","Sigma.15.0","Sigma","2","15","1",4.62025195932272,5.42185752053026e-51
"185","Connect.15.0","Connect","3","15","1",0.228234928189899,9.6918603011368e-16
"186","Tau1.15.0","Tau1","4","15","1",824.900545632633,2.75519265972614e-17
"187","Tau2.15.0","Tau2","5","15","1",850811.273163976,4.87118233779542e-15
"188","NPQ.15.0","NPQ","6","15","1",0.701930746277207,2.29434868423644e-92
"189","qP.15.0","qP","7","15","1",0.835029759903262,8.39702002653153e-69
"190","ABQ.15.0","ABQ","8","15","1",0.176598051529226,5.42185752053026e-51
"191","qm.15.0","qm","9","15","1",0.293501053662181,4.19851001326576e-69
"192","nTau1.15.0","nTau1","10","15","1",1.4368435134392,2.75519265972614e-17
"193","nTau2.15.0","nTau2","11","15","1",1.16491790128767,4.87118233779542e-15
"194","nCon.15.0","nCon","12","15","1",0.936585174875507,9.6918603011368e-16
"195","Fm.15.0","Fm","13","15","1",2140.20649271475,2.29434868423644e-92
"196","Fo.15.0","Fo","14","15","1",1528.98910283285,8.39702002653153e-69
"197","Quant.16.0","Quant","1","16","1",0.0943631086825017,1.23993340267554e-73
"198","Sigma.16.0","Sigma","2","16","1",4.6562973294916,1.90131561254337e-27
"199","Connect.16.0","Connect","3","16","1",0.0121091228741706,0.884309210471648
"200","Tau1.16.0","Tau1","4","16","1",696.839876185378,5.92284641485267e-10
"201","Tau2.16.0","Tau2","5","16","1",3131229.7827778,1.51003866130984e-10
"202","NPQ.16.0","NPQ","6","16","1",0.252877642486838,4.27198940978165e-91
"203","qP.16.0","qP","7","16","1",0.398860010819926,2.47986680535108e-73
"204","ABQ.16.0","ABQ","8","16","1",0.170174196663363,1.90131561254337e-27
"205","qm.16.0","qm","9","16","1",0.766560828312956,1.23993340267554e-73
"206","nTau1.16.0","nTau1","10","16","1",1.21378251148428,5.92284641485267e-10
"207","nTau2.16.0","nTau2","11","16","1",4.28723236522037,1.51003866130984e-10
"208","nCon.16.0","nCon","12","16","1",0.0496910137928487,0.884309210471648
"209","Fm.16.0","Fm","13","16","1",2907.2936652484,4.27198940978165e-91
"210","Fo.16.0","Fo","14","16","1",2632.95239714262,2.47986680535108e-73
"211","Quant.17.0","Quant","1","17","1",0.0930338191206708,2.28457875953099e-75
"212","Sigma.17.0","Sigma","2","17","1",4.65635799723235,1.00614453817579e-28
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",888.795924158547,1.97065376424553e-08
"215","Tau2.17.0","Tau2","5","17","1",2948649.77742185,1.14180863698975e-09
"216","NPQ.17.0","NPQ","6","17","1",0.305743480592723,8.78307503441273e-93
"217","qP.17.0","qP","7","17","1",0.439512297539231,4.56915751906197e-75
"218","ABQ.17.0","ABQ","8","17","1",0.170163384712763,1.00614453817579e-28
"219","qm.17.0","qm","9","17","1",0.769849277141938,2.28457875953099e-75
"220","nTau1.17.0","nTau1","10","17","1",1.54813894251821,1.97065376424553e-08
"221","nTau2.17.0","nTau2","11","17","1",4.037246588862,1.14180863698975e-09
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2789.58561729129,8.78307503441273e-93
"224","Fo.17.0","Fo","14","17","1",2530.05981355059,4.56915751906197e-75
"225","Quant.18.0","Quant","1","18","1",0.0948682217646024,8.15466859173567e-73
"226","Sigma.18.0","Sigma","2","18","1",4.62396742071148,1.22590030056163e-25
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",744.524752615356,1.77319240960133e-10
"229","Tau2.18.0","Tau2","5","18","1",2970582.11621972,3.63199579813784e-11
"230","NPQ.18.0","NPQ","6","18","1",0.336499314559125,2.51049901432522e-89
"231","qP.18.0","qP","7","18","1",0.46449087507691,1.63093371834713e-72
"232","ABQ.18.0","ABQ","8","18","1",0.175935897565782,1.22590030056163e-25
"233","qm.18.0","qm","9","18","1",0.765311259692971,8.15466859173567e-73
"234","nTau1.18.0","nTau1","10","18","1",1.29684186421512,1.77319240960133e-10
"235","nTau2.18.0","nTau2","11","18","1",4.06727601476247,3.63199579813784e-11
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2725.39102239262,2.51049901432522e-89
"238","Fo.18.0","Fo","14","18","1",2466.83802248502,1.63093371834713e-72
"239","Quant.19.0","Quant","1","19","1",0.0929373531939195,3.08130961177865e-76
"240","Sigma.19.0","Sigma","2","19","1",4.67049843240514,2.28917424820971e-30
"241","Connect.19.0","Connect","3","19","1",0.0478157498292914,0.490017406912915
"242","Tau1.19.0","Tau1","4","19","1",760.652764617187,4.02780070917634e-10
"243","Tau2.19.0","Tau2","5","19","1",3186735.36321256,8.46580844285101e-10
"244","NPQ.19.0","NPQ","6","19","1",0.362265299114172,6.71678281328146e-94
"245","qP.19.0","qP","7","19","1",0.480885363543447,6.16261922355731e-76
"246","ABQ.19.0","ABQ","8","19","1",0.167643335595093,2.28917424820971e-30
"247","qm.19.0","qm","9","19","1",0.770087918347715,3.08130961177865e-76
"248","nTau1.19.0","nTau1","10","19","1",1.32493425614308,4.02780070917634e-10
"249","nTau2.19.0","nTau2","11","19","1",4.36322976477217,8.46580844285101e-10
"250","nCon.19.0","nCon","12","19","1",0.196216778785099,0.490017406912915
"251","Fm.19.0","Fm","13","19","1",2673.84277915755,6.71678281328146e-94
"252","Fo.19.0","Fo","14","19","1",2425.34290840598,6.16261922355731e-76
"253","Quant.20.0","Quant","1","20","1",0.0958182908322495,1.95974866018174e-73
"254","Sigma.20.0","Sigma","2","20","1",4.46435156991788,1.97035282935543e-27
"255","Connect.20.0","Connect","3","20","1",0.0449081612593834,0.587014590463077
"256","Tau1.20.0","Tau1","4","20","1",506.288836906111,1.39478116858523e-09
"257","Tau2.20.0","Tau2","5","20","1",2816988.86600131,5.82112934700183e-11
"258","NPQ.20.0","NPQ","6","20","1",0.39855411839131,6.65447646344218e-90
"259","qP.20.0","qP","7","20","1",0.50871368104857,3.91949732036347e-73
"260","ABQ.20.0","ABQ","8","20","1",0.204381965812142,1.97035282935543e-27
"261","qm.20.0","qm","9","20","1",0.762960941445792,1.95974866018174e-73
"262","nTau1.20.0","nTau1","10","20","1",0.881873378659627,1.39478116858523e-09
"263","nTau2.20.0","nTau2","11","20","1",3.85697846424811,5.82112934700183e-11
"264","nCon.20.0","nCon","12","20","1",0.184285194207705,0.587014590463077
"265","Fm.20.0","Fm","13","20","1",2604.46355663598,6.65447646344218e-90
"266","Fo.20.0","Fo","14","20","1",2354.90831010424,3.91949732036347e-73
"267","Quant.21.0","Quant","1","21","1",0.0988539425939171,1.40449184396387e-71
"268","Sigma.21.0","Sigma","2","21","1",4.45046401645446,3.29977508222888e-25
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",550.778365913158,4.65613290714309e-09
"271","Tau2.21.0","Tau2","5","21","1",2688650.84399872,1.51503444837628e-11
"272","NPQ.21.0","NPQ","6","21","1",0.434495121823374,1.39939048815935e-87
"273","qP.21.0","qP","7","21","1",0.535070405368843,2.80898368792775e-71
"274","ABQ.21.0","ABQ","8","21","1",0.20685694741097,3.29977508222888e-25
"275","qm.21.0","qm","9","21","1",0.755451226657163,1.40449184396387e-71
"276","nTau1.21.0","nTau1","10","21","1",0.959366952288817,4.65613290714309e-09
"277","nTau2.21.0","nTau2","11","21","1",3.68125998946732,1.51503444837628e-11
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2539.20921578555,1.39939048815935e-87
"280","Fo.21.0","Fo","14","21","1",2288.19837373434,2.80898368792775e-71
"281","Quant.22.0","Quant","1","22","1",0.0994292384792524,3.3136332175843e-71
"282","Sigma.22.0","Sigma","2","22","1",4.67125022712829,2.82967268075592e-24
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",767.309310623537,2.02292813755039e-10
"285","Tau2.22.0","Tau2","5","22","1",3085540.53739638,2.31583428455101e-10
"286","NPQ.22.0","NPQ","6","22","1",0.48028942004297,3.00587036115738e-87
"287","qP.22.0","qP","7","22","1",0.563597570635332,6.62726643516859e-71
"288","ABQ.22.0","ABQ","8","22","1",0.167509353889044,2.82967268075592e-24
"289","qm.22.0","qm","9","22","1",0.754028037056665,3.3136332175843e-71
"290","nTau1.22.0","nTau1","10","22","1",1.33652888412796,2.02292813755039e-10
"291","nTau2.22.0","nTau2","11","22","1",4.2246753428584,2.31583428455101e-10
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2460.65612846682,3.00587036115738e-87
"294","Fo.22.0","Fo","14","22","1",2215.99496345406,6.62726643516859e-71
"295","Quant.23.0","Quant","1","23","1",0.385272367999136,8.14156042422075e-59
"296","Sigma.23.0","Sigma","2","23","1",4.88409808800154,2.02597527844206e-49
"297","Connect.23.0","Connect","3","23","1",0.24522963562795,4.49602207426395e-15
"298","Tau1.23.0","Tau1","4","23","1",898.584986294998,9.2513869948069e-16
"299","Tau2.23.0","Tau2","5","23","1",584821.578081241,1.51670348673653e-12
"300","NPQ.23.0","NPQ","6","23","1",1.01462027695632,2.58971524640708e-85
"301","qP.23.0","qP","7","23","1",1,1.62831208484415e-58
"302","ABQ.23.0","ABQ","8","23","1",0.129576499812281,2.02597527844206e-49
"303","qm.23.0","qm","9","23","1",0.0468980545963933,8.14156042422075e-59
"304","nTau1.23.0","nTau1","10","23","1",1.56518990764108,9.2513869948069e-16
"305","nTau2.23.0","nTau2","11","23","1",0.800728841817826,1.51670348673653e-12
"306","nCon.23.0","nCon","12","23","1",1.00632468041071,4.49602207426395e-15
"307","Fm.23.0","Fm","13","23","1",1808.0247056961,2.58971524640708e-85
"308","Fo.23.0","Fo","14","23","1",1111.44274593162,1.62831208484415e-58
"309","Quant.24.0","Quant","1","24","1",0.387850622700956,4.32059695361407e-58
"310","Sigma.24.0","Sigma","2","24","1",5.10048272091138,3.0044720606734e-49
"311","Connect.24.0","Connect","3","24","1",0.247169817433156,8.64828435594239e-15
"312","Tau1.24.0","Tau1","4","24","1",716.115977458168,2.80419072953541e-18
"313","Tau2.24.0","Tau2","5","24","1",653980.300313797,2.00588659020962e-13
"314","NPQ.24.0","NPQ","6","24","1",1.0402679669115,4.4601384545893e-85
"315","qP.24.0","qP","7","24","1",1.0073387262561,8.64119390722815e-58
"316","ABQ.24.0","ABQ","8","24","1",0.0910133370398305,3.0044720606734e-49
"317","qm.24.0","qm","9","24","1",0.0405198666541541,4.32059695361407e-58
"318","nTau1.24.0","nTau1","10","24","1",1.24735836644625,2.80419072953541e-18
"319","nTau2.24.0","nTau2","11","24","1",0.895419916207667,2.00588659020962e-13
"320","nCon.24.0","nCon","12","24","1",1.01428641321703,8.64828435594239e-15
"321","Fm.24.0","Fm","13","24","1",1785.29648673905,4.4601384545893e-85
"322","Fo.24.0","Fo","14","24","1",1092.86813265148,8.64119390722815e-58
"323","Quant.25.0","Quant","1","25","1",0.394363975107668,1.18034249341472e-55
"324","Sigma.25.0","Sigma","2","25","1",5.07261626273428,2.32946695520355e-47
"325","Connect.25.0","Connect","3","25","1",0.251313449112315,1.01266922009043e-13
"326","Tau1.25.0","Tau1","4","25","1",737.135421851885,7.90822595866048e-17
"327","Tau2.25.0","Tau2","5","25","1",616023.722830792,2.08962603454789e-12
"328","NPQ.25.0","NPQ","6","25","1",0.989157245913427,5.76632369156571e-83
"329","qP.25.0","qP","7","25","1",1.00095643932472,2.36068498682944e-55
"330","ABQ.25.0","ABQ","8","25","1",0.0959795804746063,2.32946695520355e-47
"331","qm.25.0","qm","9","25","1",0.0244068791534491,1.18034249341472e-55
"332","nTau1.25.0","nTau1","10","25","1",1.28397084354195,7.90822595866048e-17
"333","nTau2.25.0","nTau2","11","25","1",0.843450345544676,2.08962603454789e-12
"334","nCon.25.0","nCon","12","25","1",1.03129022604982,1.01266922009043e-13
"335","Fm.25.0","Fm","13","25","1",1831.16907465035,5.76632369156571e-83
"336","Fo.25.0","Fo","14","25","1",1109.02195927701,2.36068498682944e-55
"337","Quant.26.0","Quant","1","26","1",0.400066410711588,2.88830269404187e-56
"338","Sigma.26.0","Sigma","2","26","1",5.08372259067915,1.57396052272414e-48
"339","Connect.26.0","Connect","3","26","1",0.259857532924775,5.51438327971382e-15
"340","Tau1.26.0","Tau1","4","26","1",777.725598952731,4.22264708886178e-16
"341","Tau2.26.0","Tau2","5","26","1",583582.475665632,4.51701425124997e-12
"342","NPQ.26.0","NPQ","6","26","1",0.947136042525245,1.41644978541574e-83
"343","qP.26.0","qP","7","26","1",0.995714973659708,5.77660538808373e-56
"344","ABQ.26.0","ABQ","8","26","1",0.0940002572362478,1.57396052272414e-48
"345","qm.26.0","qm","9","26","1",0.010299969551131,2.88830269404187e-56
"346","nTau1.26.0","nTau1","10","26","1",1.35467237596968,4.22264708886178e-16
"347","nTau2.26.0","nTau2","11","26","1",0.799032281568802,4.51701425124997e-12
