"","uni","metric","metrix","stage","col","cclong2025.lpv3.002","pval"
"49","qP.5.0","qP","7","5","1",0.380540155290645,2.59196374374522e-76
"50","ABQ.5.0","ABQ","8","5","1",0.13999367675379,1.13375905256765e-30
"51","qm.5.0","qm","9","5","1",0.755917321381612,1.29598187187261e-76
"52","nTau1.5.0","nTau1","10","5","1",1.52465356568731,1.74047051494511e-09
"53","nTau2.5.0","nTau2","11","5","1",2.67721642275656,5.30607945099272e-15
"54","nCon.5.0","nCon","12","5","1",0.282691441804544,0.272883826650153
"55","Fm.5.0","Fm","13","5","1",2847.89451260803,4.37301872948227e-93
"56","Fo.5.0","Fo","14","5","1",2579.53939089222,2.59196374374522e-76
"57","Quant.6.0","Quant","1","6","1",0.110363726261603,1.58882017203981e-75
"58","Sigma.6.0","Sigma","2","6","1",4.32370254381937,1.09576227435282e-33
"59","Connect.6.0","Connect","3","6","1",0.152729099058031,0.00686931379462371
"60","Tau1.6.0","Tau1","4","6","1",751.576979664066,8.60451249042548e-11
"61","Tau2.6.0","Tau2","5","6","1",2319402.37072965,9.66723267149025e-14
"62","NPQ.6.0","NPQ","6","6","1",0.327623225825132,4.6870718013648e-92
"63","qP.6.0","qP","7","6","1",0.477837578614596,3.17764034407962e-75
"64","ABQ.6.0","ABQ","8","6","1",0.163899752381789,1.09576227435282e-33
"65","qm.6.0","qm","9","6","1",0.714124243833873,1.58882017203981e-75
"66","nTau1.6.0","nTau1","10","6","1",1.48210864424967,8.60451249042548e-11
"67","nTau2.6.0","nTau2","11","6","1",2.42722991941765,9.66723267149025e-14
"68","nCon.6.0","nCon","12","6","1",0.580415473752469,0.00686931379462371
"69","Fm.6.0","Fm","13","6","1",2635.35811745348,4.6870718013648e-92
"70","Fo.6.0","Fo","14","6","1",2344.51017557755,3.17764034407962e-75
"71","Quant.7.0","Quant","1","7","1",0.118411362728185,6.95039831718907e-73
"72","Sigma.7.0","Sigma","2","7","1",4.38377116762193,1.08697305964084e-31
"73","Connect.7.0","Connect","3","7","1",0.0928334099440267,0.144940479358734
"74","Tau1.7.0","Tau1","4","7","1",684.980730419937,3.43361083362064e-11
"75","Tau2.7.0","Tau2","5","7","1",2412871.25944305,3.71420302254624e-12
"76","NPQ.7.0","NPQ","6","7","1",0.409819243168364,1.22581213534537e-89
"77","qP.7.0","qP","7","7","1",0.542692845756287,1.39007966343781e-72
"78","ABQ.7.0","ABQ","8","7","1",0.152283922956335,1.08697305964084e-31
"79","qm.7.0","qm","9","7","1",0.693278407632396,6.95039831718907e-73
"80","nTau1.7.0","nTau1","10","7","1",1.35078094349512,3.43361083362064e-11
"81","nTau2.7.0","nTau2","11","7","1",2.52504411762792,3.71420302254624e-12
"82","nCon.7.0","nCon","12","7","1",0.352794247756588,0.144940479358734
"83","Fm.7.0","Fm","13","7","1",2481.71009301524,1.22581213534537e-89
"84","Fo.7.0","Fo","14","7","1",2187.84741900502,1.39007966343781e-72
"85","Quant.8.0","Quant","1","8","1",0.120425991436721,1.56544986318197e-73
"86","Sigma.8.0","Sigma","2","8","1",4.16192924145274,3.40408306249808e-33
"87","Connect.8.0","Connect","3","8","1",0.190101893988511,0.00117886002758873
"88","Tau1.8.0","Tau1","4","8","1",666.401800037424,7.91398599292706e-13
"89","Tau2.8.0","Tau2","5","8","1",2365765.33583048,6.15394451766727e-14
"90","NPQ.8.0","NPQ","6","8","1",0.480570318779696,4.60119862226971e-89
"91","qP.8.0","qP","7","8","1",0.587945047688971,3.13089972636395e-73
"92","ABQ.8.0","ABQ","8","8","1",0.195182824423852,3.40408306249808e-33
"93","qm.8.0","qm","9","8","1",0.688059904008464,1.56544986318197e-73
"94","nTau1.8.0","nTau1","10","8","1",1.31414332144722,7.91398599292706e-13
"95","nTau2.8.0","nTau2","11","8","1",2.47574826943135,6.15394451766727e-14
"96","nCon.8.0","nCon","12","8","1",0.722443080860831,0.00117886002758873
"97","Fm.8.0","Fm","13","8","1",2363.11818541774,4.60119862226971e-89
"98","Fo.8.0","Fo","14","8","1",2078.53733505666,3.13089972636395e-73
"99","Quant.9.0","Quant","1","9","1",0.119852502665174,3.09117556609841e-73
"100","Sigma.9.0","Sigma","2","9","1",4.16217501407365,4.19757054953087e-33
"101","Connect.9.0","Connect","3","9","1",0.154539045316195,0.00819380495246264
"102","Tau1.9.0","Tau1","4","9","1",735.940471549665,7.70767285372616e-13
"103","Tau2.9.0","Tau2","5","9","1",2430983.73924982,2.44656406204506e-12
"104","NPQ.9.0","NPQ","6","9","1",0.559410222177119,2.16070063538184e-89
"105","qP.9.0","qP","7","9","1",0.630915759784845,6.18235113219681e-73
"106","ABQ.9.0","ABQ","8","9","1",0.195135297900666,4.19757054953087e-33
"107","qm.9.0","qm","9","9","1",0.689545415070587,3.09117556609841e-73
"108","nTau1.9.0","nTau1","10","9","1",1.45127347437446,7.70767285372616e-13
"109","nTau2.9.0","nTau2","11","9","1",2.54399863516081,2.44656406204506e-12
"110","nCon.9.0","nCon","12","9","1",0.587293801598163,0.00819380495246264
"111","Fm.9.0","Fm","13","9","1",2243.64480579931,2.16070063538184e-89
"112","Fo.9.0","Fo","14","9","1",1974.73836073254,6.18235113219681e-73
"113","Quant.10.0","Quant","1","10","1",0.222461859739233,1.49824740657191e-69
"114","Sigma.10.0","Sigma","2","10","1",4.44701391351228,2.72756685021215e-44
"115","Connect.10.0","Connect","3","10","1",0.204961170021274,2.81738343158103e-09
"116","Tau1.10.0","Tau1","4","10","1",849.85168194141,7.00803065053796e-17
"117","Tau2.10.0","Tau2","5","10","1",1412375.90243682,1.03873160378247e-11
"118","NPQ.10.0","NPQ","6","10","1",0.827693470321763,4.48353334713277e-90
"119","qP.10.0","qP","7","10","1",0.832231501102665,2.99649481314382e-69
"120","ABQ.10.0","ABQ","8","10","1",0.140054294538774,2.72756685021215e-44
"121","qm.10.0","qm","9","10","1",0.423755843289227,1.49824740657191e-69
"122","nTau1.10.0","nTau1","10","10","1",1.67590620550735,7.00803065053796e-17
"123","nTau2.10.0","nTau2","11","10","1",1.47803636450571,1.03873160378247e-11
"124","nCon.10.0","nCon","12","10","1",0.778912697923772,2.81738343158103e-09
"125","Fm.10.0","Fm","13","10","1",1914.30494331311,4.48353334713277e-90
"126","Fo.10.0","Fo","14","10","1",1488.44510551567,2.99649481314382e-69
"127","Quant.11.0","Quant","1","11","1",0.232491556884703,2.85226009184949e-72
"128","Sigma.11.0","Sigma","2","11","1",4.43667851405615,1.22888715799235e-48
"129","Connect.11.0","Connect","3","11","1",0.208997950877326,1.62473191815403e-12
"130","Tau1.11.0","Tau1","4","11","1",842.937973934861,1.1377552104325e-16
"131","Tau2.11.0","Tau2","5","11","1",1309647.93921107,1.31425595024e-11
"132","NPQ.11.0","NPQ","6","11","1",0.809057714892897,2.23046147990818e-93
"133","qP.11.0","qP","7","11","1",0.833914195548733,5.70452018369898e-72
"134","ABQ.11.0","ABQ","8","11","1",0.142052912611346,1.22888715799235e-48
"135","qm.11.0","qm","9","11","1",0.397775864606901,2.85226009184949e-72
"136","nTau1.11.0","nTau1","10","11","1",1.66227238398596,1.1377552104325e-16
"137","nTau2.11.0","nTau2","11","11","1",1.3705326432674,1.31425595024e-11
"138","nCon.11.0","nCon","12","11","1",0.794253651857576,1.62473191815403e-12
"139","Fm.11.0","Fm","13","11","1",1934.02488836857,2.23046147990818e-93
"140","Fo.11.0","Fo","14","11","1",1484.380431018,5.70452018369898e-72
"141","Quant.12.0","Quant","1","12","1",0.239281465886888,6.87155811091776e-71
"142","Sigma.12.0","Sigma","2","12","1",4.44502806933746,9.28187404334405e-48
"143","Connect.12.0","Connect","3","12","1",0.215791906798116,2.44374063827972e-12
"144","Tau1.12.0","Tau1","4","12","1",819.008207335005,6.47964615187277e-16
"145","Tau2.12.0","Tau2","5","12","1",1236229.28768799,2.83580912772606e-11
"146","NPQ.12.0","NPQ","6","12","1",0.801049742438351,4.57033607842197e-92
"147","qP.12.0","qP","7","12","1",0.836642435937103,1.37431162218355e-70
"148","ABQ.12.0","ABQ","8","12","1",0.140438309116435,9.28187404334405e-48
"149","qm.12.0","qm","9","12","1",0.380187926648937,6.87155811091776e-71
"150","nTau1.12.0","nTau1","10","12","1",1.61508292117355,6.47964615187277e-16
"151","nTau2.12.0","nTau2","11","12","1",1.2937008050883,2.83580912772606e-11
"152","nCon.12.0","nCon","12","12","1",0.820072681556167,2.44374063827972e-12
"153","Fm.12.0","Fm","13","12","1",1942.62410562922,4.57033607842197e-92
"154","Fo.12.0","Fo","14","12","1",1477.79016196706,1.37431162218355e-70
"155","Quant.13.0","Quant","1","13","1",0.246631563897613,4.8908388391339e-69
"156","Sigma.13.0","Sigma","2","13","1",4.42094759696292,9.03956026671043e-47
"157","Connect.13.0","Connect","3","13","1",0.222121146034384,4.14337671353175e-12
"158","Tau1.13.0","Tau1","4","13","1",864.563266812544,3.14886991282377e-16
"159","Tau2.13.0","Tau2","5","13","1",1199006.19525481,1.0895916699301e-11
"160","NPQ.13.0","NPQ","6","13","1",0.780944082533167,1.94607892255111e-90
"161","qP.13.0","qP","7","13","1",0.835713636664827,9.7816776782678e-69
"162","ABQ.13.0","ABQ","8","13","1",0.145094894233257,9.03956026671043e-47
"163","qm.13.0","qm","9","13","1",0.361148928076794,4.8908388391339e-69
"164","nTau1.13.0","nTau1","10","13","1",1.70491742817395,3.14886991282377e-16
"165","nTau2.13.0","nTau2","11","13","1",1.25474723463962,1.0895916699301e-11
"166","nCon.13.0","nCon","12","13","1",0.844125651242155,4.14337671353175e-12
"167","Fm.13.0","Fm","13","13","1",1964.55502416533,1.94607892255111e-90
"168","Fo.13.0","Fo","14","13","1",1480.03374619252,9.7816776782678e-69
"169","Quant.14.0","Quant","1","14","1",0.252337719248259,1.25846075095159e-67
"170","Sigma.14.0","Sigma","2","14","1",4.56906587272588,4.86506217724683e-46
"171","Connect.14.0","Connect","3","14","1",0.199957450956444,2.97571552409598e-10
"172","Tau1.14.0","Tau1","4","14","1",799.427107385113,1.21663642061857e-15
"173","Tau2.14.0","Tau2","5","14","1",1140813.86541799,1.48458025268011e-11
"174","NPQ.14.0","NPQ","6","14","1",0.767091669005324,6.57395108779968e-90
"175","qP.14.0","qP","7","14","1",0.835587702268469,2.51692150190318e-67
"176","ABQ.14.0","ABQ","8","14","1",0.116452376440439,4.86506217724683e-46
"177","qm.14.0","qm","9","14","1",0.346368243055335,1.25846075095159e-67
"178","nTau1.14.0","nTau1","10","14","1",1.57646902228508,1.21663642061857e-15
"179","nTau2.14.0","nTau2","11","14","1",1.19384958020801,1.48458025268011e-11
"180","nCon.14.0","nCon","12","14","1",0.759897094548585,2.97571552409598e-10
"181","Fm.14.0","Fm","13","14","1",1979.95537326451,6.57395108779968e-90
"182","Fo.14.0","Fo","14","14","1",1480.33795016161,2.51692150190318e-67
"183","Quant.15.0","Quant","1","15","1",0.250045402270877,4.8304309045496e-70
"184","Sigma.15.0","Sigma","2","15","1",4.37191618427344,1.84188072344723e-48
"185","Connect.15.0","Connect","3","15","1",0.232803717525824,4.12066219637867e-14
"186","Tau1.15.0","Tau1","4","15","1",805.184602689037,7.74747484448523e-17
"187","Tau2.15.0","Tau2","5","15","1",1113225.65266236,3.11704046112022e-12
"188","NPQ.15.0","NPQ","6","15","1",0.755378277160928,1.52895745282431e-91
"189","qP.15.0","qP","7","15","1",0.829606907499687,9.66086180909919e-70
"190","ABQ.15.0","ABQ","8","15","1",0.154576392064172,1.84188072344723e-48
"191","qm.15.0","qm","9","15","1",0.352306044101739,4.8304309045496e-70
"192","nTau1.15.0","nTau1","10","15","1",1.58782279414087,7.74747484448523e-17
"193","nTau2.15.0","nTau2","11","15","1",1.16497880889692,3.11704046112022e-12
"194","nCon.15.0","nCon","12","15","1",0.884722563234304,4.12066219637867e-14
"195","Fm.15.0","Fm","13","15","1",1993.16733641981,1.52895745282431e-91
"196","Fo.15.0","Fo","14","15","1",1494.78500799154,9.66086180909919e-70
"197","Quant.16.0","Quant","1","16","1",0.0929811503687209,2.22430492114892e-72
"198","Sigma.16.0","Sigma","2","16","1",4.44981111766391,4.88590011532418e-25
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",478.707625872486,2.23848706386895e-10
"201","Tau2.16.0","Tau2","5","16","1",3415380.46128681,2.54828874845932e-10
"202","NPQ.16.0","NPQ","6","16","1",0.444458898437735,1.74904869125371e-88
"203","qP.16.0","qP","7","16","1",0.538913182321534,4.44860984229783e-72
"204","ABQ.16.0","ABQ","8","16","1",0.139513382424649,4.88590011532418e-25
"205","qm.16.0","qm","9","16","1",0.759150424045601,2.22430492114892e-72
"206","nTau1.16.0","nTau1","10","16","1",0.944010699597228,2.23848706386895e-10
"207","nTau2.16.0","nTau2","11","16","1",3.57415933795996,2.54828874845932e-10
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2422.19605478713,1.74904869125371e-88
"210","Fo.16.0","Fo","14","16","1",2196.97747919444,4.44860984229783e-72
"211","Quant.17.0","Quant","1","17","1",0.0891860324542555,3.18880166284e-76
"212","Sigma.17.0","Sigma","2","17","1",3.97799899066784,5.99734260954105e-29
"213","Connect.17.0","Connect","3","17","1",0.188000137588696,0.0120067562558854
"214","Tau1.17.0","Tau1","4","17","1",518.965117455983,5.93356986661514e-10
"215","Tau2.17.0","Tau2","5","17","1",3374140.09329286,1.17038994354467e-10
"216","NPQ.17.0","NPQ","6","17","1",0.510334923440368,2.56966917603397e-89
"217","qP.17.0","qP","7","17","1",0.574943373930764,6.37760332567975e-76
"218","ABQ.17.0","ABQ","8","17","1",0.23075051823886,5.99734260954105e-29
"219","qm.17.0","qm","9","17","1",0.768980938475367,3.18880166284e-76
"220","nTau1.17.0","nTau1","10","17","1",1.02339841088447,5.93356986661514e-10
"221","nTau2.17.0","nTau2","11","17","1",3.53100173135148,1.17038994354467e-10
"222","nCon.17.0","nCon","12","17","1",0.714455788694282,0.0120067562558854
"223","Fm.17.0","Fm","13","17","1",2316.54753577985,2.56966917603397e-89
"224","Fo.17.0","Fo","14","17","1",2109.94385207197,6.37760332567975e-76
"225","Quant.18.0","Quant","1","18","1",0.0976773970333733,1.36626987580306e-71
"226","Sigma.18.0","Sigma","2","18","1",4.03772896443795,1.97654741560379e-24
"227","Connect.18.0","Connect","3","18","1",0.0274736649219089,0.784887940410738
"228","Tau1.18.0","Tau1","4","18","1",518.052026201722,1.04489296168867e-09
"229","Tau2.18.0","Tau2","5","18","1",3190495.29157996,2.36964027312314e-10
"230","NPQ.18.0","NPQ","6","18","1",0.559095327536018,3.82026124352076e-85
"231","qP.18.0","qP","7","18","1",0.610149708548935,2.73253975160608e-71
"232","ABQ.18.0","ABQ","8","18","1",0.219200175597735,1.97654741560379e-24
"233","qm.18.0","qm","9","18","1",0.746985710947587,1.36626987580306e-71
"234","nTau1.18.0","nTau1","10","18","1",1.02159779633992,1.04489296168867e-09
"235","nTau2.18.0","nTau2","11","18","1",3.33881939900228,2.36964027312314e-10
"236","nCon.18.0","nCon","12","18","1",0.104408003057148,0.784887940410738
"237","Fm.18.0","Fm","13","18","1",2244.09796072409,3.82026124352076e-85
"238","Fo.18.0","Fo","14","18","1",2024.90031323266,2.73253975160608e-71
"239","Quant.19.0","Quant","1","19","1",0.0962150731532331,5.16392501885524e-72
"240","Sigma.19.0","Sigma","2","19","1",4.29013550311745,9.77702816308531e-25
"241","Connect.19.0","Connect","3","19","1",0.0222834532548434,0.820892627770011
"242","Tau1.19.0","Tau1","4","19","1",774.813185690192,2.4627406240162e-10
"243","Tau2.19.0","Tau2","5","19","1",3938794.93460483,2.98327319574381e-08
"244","NPQ.19.0","NPQ","6","19","1",0.613555305552687,8.8452171591257e-87
"245","qP.19.0","qP","7","19","1",0.637129897150001,1.03278500377105e-71
"246","ABQ.19.0","ABQ","8","19","1",0.170390812013725,9.77702816308531e-25
"247","qm.19.0","qm","9","19","1",0.750773576391746,5.16392501885524e-72
"248","nTau1.19.0","nTau1","10","19","1",1.52793040668081,2.4627406240162e-10
"249","nTau2.19.0","nTau2","11","19","1",4.12190701896886,2.98327319574381e-08
"250","nCon.19.0","nCon","12","19","1",0.084683672970772,0.820892627770011
"251","Fm.19.0","Fm","13","19","1",2168.35619644262,8.8452171591257e-87
"252","Fo.19.0","Fo","14","19","1",1959.72764637963,1.03278500377105e-71
"253","Quant.20.0","Quant","1","20","1",0.0990395313005617,4.92276375732419e-73
"254","Sigma.20.0","Sigma","2","20","1",4.26415946840615,1.2579017129244e-27
"255","Connect.20.0","Connect","3","20","1",0.057627070440267,0.481411092521582
"256","Tau1.20.0","Tau1","4","20","1",464.495366109688,5.18490814704008e-12
"257","Tau2.20.0","Tau2","5","20","1",3572786.89100421,2.85614328204019e-10
"258","NPQ.20.0","NPQ","6","20","1",0.666718905222037,1.10733637691136e-88
"259","qP.20.0","qP","7","20","1",0.665462210606765,9.84552751464837e-73
"260","ABQ.20.0","ABQ","8","20","1",0.17541395336865,1.2579017129244e-27
"261","qm.20.0","qm","9","20","1",0.743457367198943,4.92276375732419e-73
"262","nTau1.20.0","nTau1","10","20","1",0.915984145273837,5.18490814704008e-12
"263","nTau2.20.0","nTau2","11","20","1",3.73888349300106,2.85614328204019e-10
"264","nCon.20.0","nCon","12","20","1",0.218999808136403,0.481411092521582
"265","Fm.20.0","Fm","13","20","1",2099.19179181083,1.10733637691136e-88
"266","Fo.20.0","Fo","14","20","1",1891.2888206399,9.84552751464837e-73
"267","Quant.21.0","Quant","1","21","1",0.0974114379126946,5.08036621951606e-74
"268","Sigma.21.0","Sigma","2","21","1",4.08678465378894,1.63900132523082e-27
"269","Connect.21.0","Connect","3","21","1",0.0521337987032675,0.531632470214674
"270","Tau1.21.0","Tau1","4","21","1",515.595576979066,2.33225721569959e-11
"271","Tau2.21.0","Tau2","5","21","1",3634934.54623872,6.15311681809553e-10
"272","NPQ.21.0","NPQ","6","21","1",0.74452855651023,3.1357315782239e-88
"273","qP.21.0","qP","7","21","1",0.699031951432838,1.01607324390321e-73
"274","ABQ.21.0","ABQ","8","21","1",0.209713983243434,1.63900132523082e-27
"275","qm.21.0","qm","9","21","1",0.747674626294221,5.08036621951606e-74
"276","nTau1.21.0","nTau1","10","21","1",1.01675368226303,2.33225721569959e-11
"277","nTau2.21.0","nTau2","11","21","1",3.80392035340549,6.15311681809553e-10
"278","nCon.21.0","nCon","12","21","1",0.198123760694585,0.531632470214674
"279","Fm.21.0","Fm","13","21","1",2005.56341255714,3.1357315782239e-88
"280","Fo.21.0","Fo","14","21","1",1810.19859671486,1.01607324390321e-73
"281","Quant.22.0","Quant","1","22","1",0.0931908915092594,6.92122012870067e-75
"282","Sigma.22.0","Sigma","2","22","1",4.12315331844424,2.61997779091181e-28
"283","Connect.22.0","Connect","3","22","1",0.150880488930882,0.051723710039888
"284","Tau1.22.0","Tau1","4","22","1",575.553691717184,6.35722455742324e-11
"285","Tau2.22.0","Tau2","5","22","1",3517100.34304184,3.18784820394103e-09
"286","NPQ.22.0","NPQ","6","22","1",0.817330723795941,6.55463847347477e-89
"287","qP.22.0","qP","7","22","1",0.725688533722886,1.38424402574013e-74
"288","ABQ.22.0","ABQ","8","22","1",0.202681156813849,2.61997779091181e-28
"289","qm.22.0","qm","9","22","1",0.758607130436536,6.92122012870067e-75
"290","nTau1.22.0","nTau1","10","22","1",1.13499099201406,6.35722455742324e-11
"291","nTau2.22.0","nTau2","11","22","1",3.68060811265779,3.18784820394103e-09
"292","nCon.22.0","nCon","12","22","1",0.573390211838726,0.051723710039888
"293","Fm.22.0","Fm","13","22","1",1925.22065427366,6.55463847347477e-89
"294","Fo.22.0","Fo","14","22","1",1745.80762514985,1.38424402574013e-74
"295","Quant.23.0","Quant","1","23","1",0.32920769378398,5.67018781998113e-63
"296","Sigma.23.0","Sigma","2","23","1",4.19212498185644,3.08299426770968e-48
"297","Connect.23.0","Connect","3","23","1",0.254747672740186,2.90858334658629e-15
"298","Tau1.23.0","Tau1","4","23","1",1004.44359973505,9.09082901020336e-15
"299","Tau2.23.0","Tau2","5","23","1",807632.449633781,1.29329645128318e-11
"300","NPQ.23.0","NPQ","6","23","1",1.16670019768598,9.23509153851939e-86
"301","qP.23.0","qP","7","23","1",1,1.13403756399623e-62
"302","ABQ.23.0","ABQ","8","23","1",0.189343693315114,3.08299426770968e-48
"303","qm.23.0","qm","9","23","1",0.147251532871222,5.67018781998113e-63
"304","nTau1.23.0","nTau1","10","23","1",1.98076122886836,9.09082901020336e-15
"305","nTau2.23.0","nTau2","11","23","1",0.845178771213812,1.29329645128318e-11
"306","nCon.23.0","nCon","12","23","1",0.968116043849989,2.90858334658629e-15
"307","Fm.23.0","Fm","13","23","1",1614.78853827341,9.23509153851939e-86
"308","Fo.23.0","Fo","14","23","1",1083.18772763961,1.13403756399623e-62
"309","Quant.24.0","Quant","1","24","1",0.345589890036497,2.38815058605107e-64
"310","Sigma.24.0","Sigma","2","24","1",4.14003935001059,2.61437216402738e-51
"311","Connect.24.0","Connect","3","24","1",0.265093176812549,1.87329111282952e-18
"312","Tau1.24.0","Tau1","4","24","1",1101.36327727301,7.57438912322503e-16
"313","Tau2.24.0","Tau2","5","24","1",814688.062685682,2.60462337352029e-11
"314","NPQ.24.0","NPQ","6","24","1",1.08486049697439,1.63322099040361e-87
"315","qP.24.0","qP","7","24","1",0.993778893450388,4.77630117210214e-64
"316","ABQ.24.0","ABQ","8","24","1",0.199415803790409,2.61437216402738e-51
"317","qm.24.0","qm","9","24","1",0.104816641444585,2.38815058605107e-64
"318","nTau1.24.0","nTau1","10","24","1",2.17188668343073,7.57438912322503e-16
"319","nTau2.24.0","nTau2","11","24","1",0.852562395252284,2.60462337352029e-11
"320","nCon.24.0","nCon","12","24","1",1.00743200056291,1.87329111282952e-18
"321","Fm.24.0","Fm","13","24","1",1678.17590202105,1.63322099040361e-87
"322","Fo.24.0","Fo","14","24","1",1098.21527657969,4.77630117210214e-64
"323","Quant.25.0","Quant","1","25","1",0.356137790411413,8.09640115367786e-62
"324","Sigma.25.0","Sigma","2","25","1",4.23018838927821,2.28762018327937e-49
"325","Connect.25.0","Connect","3","25","1",0.266934149706622,5.09650686521599e-17
"326","Tau1.25.0","Tau1","4","25","1",1182.52778686911,4.21753653113833e-15
"327","Tau2.25.0","Tau2","5","25","1",754674.530307369,3.16101507967819e-11
"328","NPQ.25.0","NPQ","6","25","1",1.01143329392499,1.51486901478637e-85
"329","qP.25.0","qP","7","25","1",0.984777789060738,1.61928023073557e-61
"330","ABQ.25.0","ABQ","8","25","1",0.181983144330071,2.28762018327937e-49
"331","qm.25.0","qm","9","25","1",0.077494358138416,8.09640115367786e-62
"332","nTau1.25.0","nTau1","10","25","1",2.33194297112122,4.21753653113833e-15
"333","nTau2.25.0","nTau2","11","25","1",0.789758871725335,3.16101507967819e-11
"334","nCon.25.0","nCon","12","25","1",1.01442823874587,5.09650686521599e-17
"335","Fm.25.0","Fm","13","25","1",1739.43757203639,1.51486901478637e-85
"336","Fo.25.0","Fo","14","25","1",1119.95811857276,1.61928023073557e-61
"337","Quant.26.0","Quant","1","26","1",0.358266872434329,2.3665243102527e-61
"338","Sigma.26.0","Sigma","2","26","1",4.26711312119318,3.6755935601147e-49
"339","Connect.26.0","Connect","3","26","1",0.256625759254742,4.64673898237485e-16
"340","Tau1.26.0","Tau1","4","26","1",1064.12155140976,5.27553475316654e-15
"341","Tau2.26.0","Tau2","5","26","1",710311.346215425,5.63940356394499e-12
"342","NPQ.26.0","NPQ","6","26","1",0.96815266906942,2.82564647668979e-85
"343","qP.26.0","qP","7","26","1",0.976148964011487,4.73304862050541e-61
"344","ABQ.26.0","ABQ","8","26","1",0.174842787845217,3.6755935601147e-49
"345","qm.26.0","qm","9","26","1",0.0719793854761305,2.3665243102527e-61
"346","nTau1.26.0","nTau1","10","26","1",2.09844605749063,5.27553475316654e-15
