"","uni","metric","metrix","stage","col","cclong2025.lpv18.005","pval"
"94","nTau1.8.0","nTau1","10","8","1",1.48590240622925,1.69388738102004e-14
"95","nTau2.8.0","nTau2","11","8","1",2.11589558273303,1.26607255666773e-14
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2179.21218053225,3.53306270798675e-81
"98","Fo.8.0","Fo","14","8","1",1893.46242497097,1.16180268707206e-62
"99","Quant.9.0","Quant","1","9","1",0.134671767487871,3.30564100505749e-66
"100","Sigma.9.0","Sigma","2","9","1",3.64166356925027,2.26313222712258e-27
"101","Connect.9.0","Connect","3","9","1",0.0902337267471045,0.268272872766433
"102","Tau1.9.0","Tau1","4","9","1",783.425359175272,2.69771950974056e-13
"103","Tau2.9.0","Tau2","5","9","1",2223680.57201,2.22312837488425e-14
"104","NPQ.9.0","NPQ","6","9","1",0.428880616076714,1.0334929802121e-83
"105","qP.9.0","qP","7","9","1",0.632782797036568,6.61128201011499e-66
"106","ABQ.9.0","ABQ","8","9","1",0.251812680863302,2.26313222712258e-27
"107","qm.9.0","qm","9","9","1",0.61881041632153,3.30564100505749e-66
"108","nTau1.9.0","nTau1","10","9","1",1.33978102717181,2.69771950974056e-13
"109","nTau2.9.0","nTau2","11","9","1",1.9577745902682,2.22312837488425e-14
"110","nCon.9.0","nCon","12","9","1",0.404106913935443,0.268272872766433
"111","Fm.9.0","Fm","13","9","1",2114.10319826886,1.0334929802121e-83
"112","Fo.9.0","Fo","14","9","1",1829.39318390623,6.61128201011499e-66
"113","Quant.10.0","Quant","1","10","1",0.222100563272355,9.75944110404295e-62
"114","Sigma.10.0","Sigma","2","10","1",4.18212635600541,9.54758516311082e-36
"115","Connect.10.0","Connect","3","10","1",0.0954672153293356,0.0503258292194791
"116","Tau1.10.0","Tau1","4","10","1",888.709953992009,7.09720114402264e-16
"117","Tau2.10.0","Tau2","5","10","1",1401252.77368796,1.12019559361666e-11
"118","NPQ.10.0","NPQ","6","10","1",0.600409907679273,7.12448737689077e-85
"119","qP.10.0","qP","7","10","1",0.824568085589317,1.95188822080859e-61
"120","ABQ.10.0","ABQ","8","10","1",0.140773482478833,9.54758516311082e-36
"121","qm.10.0","qm","9","10","1",0.37134246599854,9.75944110404295e-62
"122","nTau1.10.0","nTau1","10","10","1",1.51983430338619,7.09720114402264e-16
"123","nTau2.10.0","nTau2","11","10","1",1.23369206413914,1.12019559361666e-11
"124","nCon.10.0","nCon","12","10","1",0.427544812339098,0.0503258292194791
"125","Fm.10.0","Fm","13","10","1",1887.51710789679,7.12448737689077e-85
"126","Fo.10.0","Fo","14","10","1",1468.29849504671,1.95188822080859e-61
"127","Quant.11.0","Quant","1","11","1",0.236702094700837,1.15737364843834e-60
"128","Sigma.11.0","Sigma","2","11","1",4.21970364103449,1.36727401177147e-36
"129","Connect.11.0","Connect","3","11","1",0.0888735060567137,0.0544942231284451
"130","Tau1.11.0","Tau1","4","11","1",963.48493135704,5.92973335000492e-16
"131","Tau2.11.0","Tau2","5","11","1",1360136.57607286,6.09775861041454e-11
"132","NPQ.11.0","NPQ","6","11","1",0.572062301158159,1.21671413661823e-84
"133","qP.11.0","qP","7","11","1",0.82540783773085,2.31474729687667e-60
"134","ABQ.11.0","ABQ","8","11","1",0.133053151478533,1.36727401177147e-36
"135","qm.11.0","qm","9","11","1",0.330012707058587,1.15737364843834e-60
"136","nTau1.11.0","nTau1","10","11","1",1.64771131784272,5.92973335000492e-16
"137","nTau2.11.0","nTau2","11","11","1",1.1974925092424,6.09775861041454e-11
"138","nCon.11.0","nCon","12","11","1",0.398015238402574,0.0544942231284451
"139","Fm.11.0","Fm","13","11","1",1921.5530314331,1.21671413661823e-84
"140","Fo.11.0","Fo","14","11","1",1466.71740381414,2.31474729687667e-60
"141","Quant.12.0","Quant","1","12","1",0.24321529025882,1.74359983277952e-61
"142","Sigma.12.0","Sigma","2","12","1",4.16357429239779,6.41536733973268e-38
"143","Connect.12.0","Connect","3","12","1",0.0779781975666194,0.0700974404100318
"144","Tau1.12.0","Tau1","4","12","1",957.854241237948,2.47489310306614e-16
"145","Tau2.12.0","Tau2","5","12","1",1317381.60590326,4.70920824494841e-11
"146","NPQ.12.0","NPQ","6","12","1",0.557944757410841,1.99782087864424e-85
"147","qP.12.0","qP","7","12","1",0.825056228399284,3.48719966555904e-61
"148","ABQ.12.0","ABQ","8","12","1",0.144585042352798,6.41536733973268e-38
"149","qm.12.0","qm","9","12","1",0.311577051616646,1.74359983277952e-61
"150","nTau1.12.0","nTau1","10","12","1",1.63808194893975,2.47489310306614e-16
"151","nTau2.12.0","nTau2","11","12","1",1.15985014493013,4.70920824494841e-11
"152","nCon.12.0","nCon","12","12","1",0.349221182687171,0.0700974404100318
"153","Fm.12.0","Fm","13","12","1",1938.9654646115,1.99782087864424e-85
"154","Fo.12.0","Fo","14","12","1",1467.37941633418,3.48719966555904e-61
"155","Quant.13.0","Quant","1","13","1",0.245946270553295,2.71759658041997e-61
"156","Sigma.13.0","Sigma","2","13","1",4.11792072697262,2.92723796248267e-38
"157","Connect.13.0","Connect","3","13","1",0.134456059998665,0.00155922925235471
"158","Tau1.13.0","Tau1","4","13","1",945.664696871897,1.21155007220408e-16
"159","Tau2.13.0","Tau2","5","13","1",1332685.34038523,7.47957279148096e-11
"160","NPQ.13.0","NPQ","6","13","1",0.546498300288774,5.51370178806279e-85
"161","qP.13.0","qP","7","13","1",0.822121043627911,5.43519316083995e-61
"162","ABQ.13.0","ABQ","8","13","1",0.153964661879685,2.92723796248267e-38
"163","qm.13.0","qm","9","13","1",0.303846988657615,2.71759658041997e-61
"164","nTau1.13.0","nTau1","10","13","1",1.61723590396529,1.21155007220408e-16
"165","nTau2.13.0","nTau2","11","13","1",1.173323870825,7.47957279148096e-11
"166","nCon.13.0","nCon","12","13","1",0.60215426564683,0.00155922925235471
"167","Fm.13.0","Fm","13","13","1",1953.31678012714,5.51370178806279e-85
"168","Fo.13.0","Fo","14","13","1",1472.9058028457,5.43519316083995e-61
"169","Quant.14.0","Quant","1","14","1",0.253235507266422,2.12829111044625e-59
"170","Sigma.14.0","Sigma","2","14","1",4.12816878330101,9.98906773056951e-37
"171","Connect.14.0","Connect","3","14","1",0.124710581351878,0.00688411565060746
"172","Tau1.14.0","Tau1","4","14","1",942.45281324302,5.41526920635035e-16
"173","Tau2.14.0","Tau2","5","14","1",1289603.02163991,1.81054467807213e-10
"174","NPQ.14.0","NPQ","6","14","1",0.535494492450161,4.00961490737683e-83
"175","qP.14.0","qP","7","14","1",0.824131310549934,4.2565822208925e-59
"176","ABQ.14.0","ABQ","8","14","1",0.151859177491879,9.98906773056951e-37
"177","qm.14.0","qm","9","14","1",0.283214742123382,2.12829111044625e-59
"178","nTau1.14.0","nTau1","10","14","1",1.61174307596699,5.41526920635035e-16
"179","nTau2.14.0","nTau2","11","14","1",1.13539330202339,1.81054467807213e-10
"180","nCon.14.0","nCon","12","14","1",0.558509661320394,0.00688411565060746
"181","Fm.14.0","Fm","13","14","1",1967.31482610004,4.00961490737683e-83
"182","Fo.14.0","Fo","14","14","1",1469.12085815984,4.2565822208925e-59
"183","Quant.15.0","Quant","1","15","1",0.251271478508501,3.05221358571298e-62
"184","Sigma.15.0","Sigma","2","15","1",4.14664722158282,5.10129647059354e-40
"185","Connect.15.0","Connect","3","15","1",0.123179871934097,0.00137352101737087
"186","Tau1.15.0","Tau1","4","15","1",928.171468957559,1.13729940326732e-15
"187","Tau2.15.0","Tau2","5","15","1",1202821.52721109,5.67723758409313e-11
"188","NPQ.15.0","NPQ","6","15","1",0.529370350772414,1.84860920208416e-86
"189","qP.15.0","qP","7","15","1",0.818946383809435,6.10442717142595e-62
"190","ABQ.15.0","ABQ","8","15","1",0.148062744093515,5.10129647059354e-40
"191","qm.15.0","qm","9","15","1",0.288773942232875,3.05221358571298e-62
"192","nTau1.15.0","nTau1","10","15","1",1.58731972294161,1.13729940326732e-15
"193","nTau2.15.0","nTau2","11","15","1",1.05898907075169,5.67723758409313e-11
"194","nCon.15.0","nCon","12","15","1",0.55165446115023,0.00137352101737087
"195","Fm.15.0","Fm","13","15","1",1975.19265288914,1.84860920208416e-86
"196","Fo.15.0","Fo","14","15","1",1478.88307465856,6.10442717142595e-62
"197","Quant.16.0","Quant","1","16","1",0.103872462187775,7.44312994163755e-67
"198","Sigma.16.0","Sigma","2","16","1",3.70605351399246,6.06056123430946e-20
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",722.859375369393,1.55444135537156e-11
"201","Tau2.16.0","Tau2","5","16","1",2775878.58328973,2.76691609996428e-14
"202","NPQ.16.0","NPQ","6","16","1",0.337567428834631,4.26114243194962e-82
"203","qP.16.0","qP","7","16","1",0.529507613268907,1.48862598832751e-66
"204","ABQ.16.0","ABQ","8","16","1",0.238583633418389,6.06056123430946e-20
"205","qm.16.0","qm","9","16","1",0.705988112017748,7.44312994163755e-67
"206","nTau1.16.0","nTau1","10","16","1",1.23620363457817,1.55444135537156e-11
"207","nTau2.16.0","nTau2","11","16","1",2.4439411957096,2.76691609996428e-14
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2258.42900721952,4.26114243194962e-82
"210","Fo.16.0","Fo","14","16","1",2023.84042556333,1.48862598832751e-66
"211","Quant.17.0","Quant","1","17","1",0.10333882517727,1.52483793992597e-64
"212","Sigma.17.0","Sigma","2","17","1",3.87484084463959,1.23324172179984e-18
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",647.939068502662,2.68844512411821e-12
"215","Tau2.17.0","Tau2","5","17","1",2859615.07486311,6.71269466011809e-14
"216","NPQ.17.0","NPQ","6","17","1",0.40540114632592,2.21242547644341e-81
"217","qP.17.0","qP","7","17","1",0.580780298288248,3.04967587985194e-64
"218","ABQ.17.0","ABQ","8","17","1",0.203905926919788,1.23324172179984e-18
"219","qm.17.0","qm","9","17","1",0.707498576116232,1.52483793992597e-64
"220","nTau1.17.0","nTau1","10","17","1",1.1080780837336,2.68844512411821e-12
"221","nTau2.17.0","nTau2","11","17","1",2.51766454318319,6.71269466011809e-14
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2149.42266717891,2.21242547644341e-81
"224","Fo.17.0","Fo","14","17","1",1927.30385394325,3.04967587985194e-64
"225","Quant.18.0","Quant","1","18","1",0.110336678004864,7.44820343929493e-67
"226","Sigma.18.0","Sigma","2","18","1",3.67715020269077,1.6776762702673e-21
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",637.227008199661,2.40101500484605e-12
"229","Tau2.18.0","Tau2","5","18","1",3011797.09904282,1.38152387120806e-12
"230","NPQ.18.0","NPQ","6","18","1",0.445395319336822,1.83325133079428e-82
"231","qP.18.0","qP","7","18","1",0.616872026237523,1.48964068785899e-66
"232","ABQ.18.0","ABQ","8","18","1",0.244521878559865,1.6776762702673e-21
"233","qm.18.0","qm","9","18","1",0.687691094149131,7.44820343929493e-67
"234","nTau1.18.0","nTau1","10","18","1",1.08975876972647,2.40101500484605e-12
"235","nTau2.18.0","nTau2","11","18","1",2.65164876006435,1.38152387120806e-12
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2089.94801628261,1.83325133079428e-82
"238","Fo.18.0","Fo","14","18","1",1859.35009496313,1.48964068785899e-66
"239","Quant.19.0","Quant","1","19","1",0.116719560589661,9.57404183568045e-66
"240","Sigma.19.0","Sigma","2","19","1",3.68123842750846,2.29496948477432e-21
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",863.674362422354,4.5119913985943e-10
"243","Tau2.19.0","Tau2","5","19","1",3268723.54701558,7.25750554854219e-10
"244","NPQ.19.0","NPQ","6","19","1",0.477176865679174,2.55412583810107e-81
"245","qP.19.0","qP","7","19","1",0.645051711738938,1.91480836713609e-65
"246","ABQ.19.0","ABQ","8","19","1",0.243681944307782,2.29496948477432e-21
"247","qm.19.0","qm","9","19","1",0.669624290686508,9.57404183568045e-66
"248","nTau1.19.0","nTau1","10","19","1",1.47701948995667,4.5119913985943e-10
"249","nTau2.19.0","nTau2","11","19","1",2.87785214455238,7.25750554854219e-10
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2044.98266292795,2.55412583810107e-81
"252","Fo.19.0","Fo","14","19","1",1806.29318509752,1.91480836713609e-65
"253","Quant.20.0","Quant","1","20","1",0.115496834236918,8.06208266746828e-66
"254","Sigma.20.0","Sigma","2","20","1",3.73088079729123,6.45562062497005e-20
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",636.462007251494,4.81243370185857e-11
"257","Tau2.20.0","Tau2","5","20","1",3038082.06753671,2.51665966965813e-11
"258","NPQ.20.0","NPQ","6","20","1",0.520812028947541,3.44736217915302e-80
"259","qP.20.0","qP","7","20","1",0.671287795092612,1.61241653349365e-65
"260","ABQ.20.0","ABQ","8","20","1",0.233482816668154,6.45562062497005e-20
"261","qm.20.0","qm","9","20","1",0.673085228031056,8.06208266746828e-66
"262","nTau1.20.0","nTau1","10","20","1",1.0884504973504,4.81243370185857e-11
"263","nTau2.20.0","nTau2","11","20","1",2.67479059260589,2.51665966965813e-11
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1986.30798737347,3.44736217915302e-80
"266","Fo.20.0","Fo","14","20","1",1756.89570301233,1.61241653349365e-65
"267","Quant.21.0","Quant","1","21","1",0.111963338855991,1.76496764627175e-65
"268","Sigma.21.0","Sigma","2","21","1",3.71038791046026,8.40516292558382e-20
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",871.768615930755,2.56388459411491e-11
"271","Tau2.21.0","Tau2","5","21","1",3246152.47878754,1.14227698788897e-09
"272","NPQ.21.0","NPQ","6","21","1",0.566450909629965,1.30436014124339e-80
"273","qP.21.0","qP","7","21","1",0.694855483258297,3.52993529254349e-65
"274","ABQ.21.0","ABQ","8","21","1",0.237693122691177,8.40516292558382e-20
"275","qm.21.0","qm","9","21","1",0.683086816770186,1.76496764627175e-65
"276","nTau1.21.0","nTau1","10","21","1",1.49086194112661,2.56388459411491e-11
"277","nTau2.21.0","nTau2","11","21","1",2.85798010699074,1.14227698788897e-09
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1928.43648136139,1.30436014124339e-80
"280","Fo.21.0","Fo","14","21","1",1712.52229413647,3.52993529254349e-65
"281","Quant.22.0","Quant","1","22","1",0.111582865924294,8.69635630950029e-67
"282","Sigma.22.0","Sigma","2","22","1",3.55052427314524,1.78670696099146e-22
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",634.384284955815,1.34166131688272e-14
"285","Tau2.22.0","Tau2","5","22","1",3337435.55799598,4.99301103166119e-12
"286","NPQ.22.0","NPQ","6","22","1",0.613296945080466,9.90608312890133e-83
"287","qP.22.0","qP","7","22","1",0.720888355275673,1.73927126190006e-66
"288","ABQ.22.0","ABQ","8","22","1",0.270537437921206,1.78670696099146e-22
"289","qm.22.0","qm","9","22","1",0.684163748640464,8.69635630950029e-67
"290","nTau1.22.0","nTau1","10","22","1",1.08489726425821,1.34166131688272e-14
"291","nTau2.22.0","nTau2","11","22","1",2.93834762705869,4.99301103166119e-12
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1872.4395961969,9.90608312890133e-83
"294","Fo.22.0","Fo","14","22","1",1663.50741978312,1.73927126190006e-66
"295","Quant.23.0","Quant","1","23","1",0.317202825743594,1.17355225670972e-59
"296","Sigma.23.0","Sigma","2","23","1",4.08061133255433,1.04917889897963e-43
"297","Connect.23.0","Connect","3","23","1",0.129139224913451,6.58452941270103e-05
"298","Tau1.23.0","Tau1","4","23","1",894.948854849259,3.48078787700982e-16
"299","Tau2.23.0","Tau2","5","23","1",910755.168047729,2.89926390336659e-12
"300","NPQ.23.0","NPQ","6","23","1",0.812482617604684,1.37851123927347e-85
"301","qP.23.0","qP","7","23","1",1,2.34710451341944e-59
"302","ABQ.23.0","ABQ","8","23","1",0.16162995419942,1.04917889897963e-43
"303","qm.23.0","qm","9","23","1",0.10215470293189,1.17355225670972e-59
"304","nTau1.23.0","nTau1","10","23","1",1.53050380865693,3.48078787700982e-16
"305","nTau2.23.0","nTau2","11","23","1",0.801847778139992,2.89926390336659e-12
"306","nCon.23.0","nCon","12","23","1",0.578343104392112,6.58452941270103e-05
"307","Fm.23.0","Fm","13","23","1",1666.66485573492,1.37851123927347e-85
"308","Fo.23.0","Fo","14","23","1",1137.99405392826,2.34710451341944e-59
"309","Quant.24.0","Quant","1","24","1",0.329887519601765,5.87993093343654e-60
"310","Sigma.24.0","Sigma","2","24","1",4.17544394026451,1.71163915049257e-45
"311","Connect.24.0","Connect","3","24","1",0.15964296665523,2.3288381501923e-07
"312","Tau1.24.0","Tau1","4","24","1",840.561619722667,4.12795289609085e-17
"313","Tau2.24.0","Tau2","5","24","1",865040.479657579,4.99055597450722e-13
"314","NPQ.24.0","NPQ","6","24","1",0.747954055104584,1.50195721699872e-86
"315","qP.24.0","qP","7","24","1",0.989330130220937,1.17598618668731e-59
"316","ABQ.24.0","ABQ","8","24","1",0.142146398626484,1.71163915049257e-45
"317","qm.24.0","qm","9","24","1",0.0662505690433923,5.87993093343654e-60
"318","nTau1.24.0","nTau1","10","24","1",1.43749305161474,4.12795289609085e-17
"319","nTau2.24.0","nTau2","11","24","1",0.761599616394636,4.99055597450722e-13
"320","nCon.24.0","nCon","12","24","1",0.714952478548869,2.3288381501923e-07
"321","Fm.24.0","Fm","13","24","1",1728.19249543228,1.50195721699872e-86
"322","Fo.24.0","Fo","14","24","1",1158.08335971974,1.17598618668731e-59
"323","Quant.25.0","Quant","1","25","1",0.335969853272271,7.22284389123922e-60
"324","Sigma.25.0","Sigma","2","25","1",4.14006664611794,7.79956932225403e-46
"325","Connect.25.0","Connect","3","25","1",0.15443331496879,3.50748103285711e-07
"326","Tau1.25.0","Tau1","4","25","1",844.079644445343,1.92314496623235e-16
"327","Tau2.25.0","Tau2","5","25","1",807793.998204509,2.1916519323736e-13
"328","NPQ.25.0","NPQ","6","25","1",0.70586996945529,1.77295051887993e-86
"329","qP.25.0","qP","7","25","1",0.979876511495322,1.44456877824784e-59
"330","ABQ.25.0","ABQ","8","25","1",0.149414736945633,7.79956932225403e-46
"331","qm.25.0","qm","9","25","1",0.0490344718397777,7.22284389123922e-60
"332","nTau1.25.0","nTau1","10","25","1",1.44350942920753,1.92314496623235e-16
"333","nTau2.25.0","nTau2","11","25","1",0.711198624371859,2.1916519323736e-13
"334","nCon.25.0","nCon","12","25","1",0.69162133240674,3.50748103285711e-07
"335","Fm.25.0","Fm","13","25","1",1770.8272813764,1.77295051887993e-86
"336","Fo.25.0","Fo","14","25","1",1175.88269948184,1.44456877824784e-59
"337","Quant.26.0","Quant","1","26","1",0.337282261185966,1.08859150630451e-56
"338","Sigma.26.0","Sigma","2","26","1",4.1943681195736,6.13260007509475e-43
"339","Connect.26.0","Connect","3","26","1",0.154616718116288,6.86497549297744e-06
"340","Tau1.26.0","Tau1","4","26","1",750.135028561408,1.55151099238318e-15
"341","Tau2.26.0","Tau2","5","26","1",734016.150246904,8.19539333922665e-14
"342","NPQ.26.0","NPQ","6","26","1",0.680641570352227,1.23544321298005e-83
"343","qP.26.0","qP","7","26","1",0.971754360677041,2.17718301260903e-56
"344","ABQ.26.0","ABQ","8","26","1",0.138258386811312,6.13260007509475e-43
"345","qm.26.0","qm","9","26","1",0.0453196900739355,1.08859150630451e-56
"346","nTau1.26.0","nTau1","10","26","1",1.28284930697362,1.55151099238318e-15
"347","nTau2.26.0","nTau2","11","26","1",0.646243073707714,8.19539333922665e-14
"348","nCon.26.0","nCon","12","26","1",0.692442693583023,6.86497549297744e-06
"349","Fm.26.0","Fm","13","26","1",1797.40947366848,1.23544321298005e-83
"350","Fo.26.0","Fo","14","26","1",1191.17514211249,2.17718301260903e-56
"351","Quant.27.0","Quant","1","27","1",0.342803118052477,3.89192780518116e-58
"352","Sigma.27.0","Sigma","2","27","1",4.31872496633088,7.95825122123006e-45
"353","Connect.27.0","Connect","3","27","1",0.141876584675091,5.97174547056794e-06
