"","uni","metric","metrix","stage","col","barefoot2025.bpv22.003","pval"
"36","ABQ.4.0","ABQ","8","4","1",0.328931218236976,1.33814284956167e-32
"37","qm.4.0","qm","9","4","1",0.762255247279161,2.78738652897591e-77
"38","nTau1.4.0","nTau1","10","4","1",2.26383604866648,3.48460245266673e-09
"39","nTau2.4.0","nTau2","11","4","1",2.3060301523302,8.88707152220208e-24
"40","nCon.4.0","nCon","12","4","1",0.651643421292692,0.00226559320271112
"41","Fm.4.0","Fm","13","4","1",3089.52011161881,8.81578850401171e-93
"42","Fo.4.0","Fo","14","4","1",2794.76078353079,5.57477305795182e-77
"43","Quant.5.0","Quant","1","5","1",0.135266869636137,1.88354160416477e-75
"44","Sigma.5.0","Sigma","2","5","1",3.07964737012992,1.34851259353006e-38
"45","Connect.5.0","Connect","3","5","1",0.16012769309416,0.000220709543454659
"46","Tau1.5.0","Tau1","4","5","1",857.166853344907,2.0686366616099e-13
"47","Tau2.5.0","Tau2","5","5","1",1471990.882512,1.60693810365224e-22
"48","NPQ.5.0","NPQ","6","5","1",0.32859670488727,1.24717344278312e-93
"49","qP.5.0","qP","7","5","1",0.508620763181878,3.76708320832955e-75
"50","ABQ.5.0","ABQ","8","5","1",0.286856937232647,1.34851259353006e-38
"51","qm.5.0","qm","9","5","1",0.662925538943845,1.88354160416477e-75
"52","nTau1.5.0","nTau1","10","5","1",1.63350888240644,2.0686366616099e-13
"53","nTau2.5.0","nTau2","11","5","1",1.91564156534086,1.60693810365224e-22
"54","nCon.5.0","nCon","12","5","1",0.567411356974079,0.000220709543454659
"55","Fm.5.0","Fm","13","5","1",2848.33996962254,1.24717344278312e-93
"56","Fo.5.0","Fo","14","5","1",2463.05393827221,3.76708320832955e-75
"57","Quant.6.0","Quant","1","6","1",0.15547552853504,3.35841804930248e-73
"58","Sigma.6.0","Sigma","2","6","1",3.07568156066114,1.85789621446498e-39
"59","Connect.6.0","Connect","3","6","1",0.149716269700405,0.000278990050344308
"60","Tau1.6.0","Tau1","4","6","1",883.491883622435,7.71382699051007e-13
"61","Tau2.6.0","Tau2","5","6","1",1288987.34281054,3.06198892672493e-20
"62","NPQ.6.0","NPQ","6","6","1",0.415233068984592,4.79057252763048e-92
"63","qP.6.0","qP","7","6","1",0.587466942048005,6.71683609860497e-73
"64","ABQ.6.0","ABQ","8","6","1",0.287775285722267,1.85789621446498e-39
"65","qm.6.0","qm","9","6","1",0.612567141315963,3.35841804930248e-73
"66","nTau1.6.0","nTau1","10","6","1",1.6836766771831,7.71382699051007e-13
"67","nTau2.6.0","nTau2","11","6","1",1.67748167493559,3.06198892672493e-20
"68","nCon.6.0","nCon","12","6","1",0.530518551228052,0.000278990050344308
"69","Fm.6.0","Fm","13","6","1",2673.9730585538,4.79057252763048e-92
"70","Fo.6.0","Fo","14","6","1",2258.23568398669,6.71683609860497e-73
"71","Quant.7.0","Quant","1","7","1",0.163251701074786,4.57902825701011e-71
"72","Sigma.7.0","Sigma","2","7","1",3.12047712963051,2.37214253725041e-38
"73","Connect.7.0","Connect","3","7","1",0.121212833229299,0.00488728174301374
"74","Tau1.7.0","Tau1","4","7","1",977.688698282957,6.03895244461485e-14
"75","Tau2.7.0","Tau2","5","7","1",1383203.61082244,1.55772961450637e-18
"76","NPQ.7.0","NPQ","6","7","1",0.474504301945195,1.67577723696537e-90
"77","qP.7.0","qP","7","7","1",0.630094221939268,9.15805651402023e-71
"78","ABQ.7.0","ABQ","8","7","1",0.27740213405462,2.37214253725041e-38
"79","qm.7.0","qm","9","7","1",0.593189527455561,4.57902825701011e-71
"80","nTau1.7.0","nTau1","10","7","1",1.86318820733841,6.03895244461485e-14
"81","nTau2.7.0","nTau2","11","7","1",1.80009425445571,1.55772961450637e-18
"82","nCon.7.0","nCon","12","7","1",0.429516824081552,0.00488728174301374
"83","Fm.7.0","Fm","13","7","1",2566.48630529385,1.67577723696537e-90
"84","Fo.7.0","Fo","14","7","1",2147.50305016949,9.15805651402023e-71
"85","Quant.8.0","Quant","1","8","1",0.168622489109409,4.00857694599559e-74
"86","Sigma.8.0","Sigma","2","8","1",3.12753958713897,6.95035690507642e-43
"87","Connect.8.0","Connect","3","8","1",0.194395165848421,6.43590119403988e-08
"88","Tau1.8.0","Tau1","4","8","1",725.461538285819,7.79849806887026e-16
"89","Tau2.8.0","Tau2","5","8","1",1290542.28927567,1.45013849581699e-20
"90","NPQ.8.0","NPQ","6","8","1",0.520028811868422,7.95302920907332e-94
"91","qP.8.0","qP","7","8","1",0.660000915774752,8.01715389199117e-74
"92","ABQ.8.0","ABQ","8","8","1",0.27576670571724,6.95035690507642e-43
"93","qm.8.0","qm","9","8","1",0.579805943677158,4.00857694599559e-74
"94","nTau1.8.0","nTau1","10","8","1",1.38251714005241,7.79849806887026e-16
"95","nTau2.8.0","nTau2","11","8","1",1.67950527448086,1.45013849581699e-20
"96","nCon.8.0","nCon","12","8","1",0.688837906247688,6.43590119403988e-08
"97","Fm.8.0","Fm","13","8","1",2489.62063645856,7.95302920907332e-94
"98","Fo.8.0","Fo","14","8","1",2069.81460780077,8.01715389199117e-74
"99","Quant.9.0","Quant","1","9","1",0.177813415305948,6.90100593890729e-71
"100","Sigma.9.0","Sigma","2","9","1",3.14646772292231,6.47099303796907e-40
"101","Connect.9.0","Connect","3","9","1",0.165415457384214,4.52257800855462e-05
"102","Tau1.9.0","Tau1","4","9","1",810.058798216829,1.64774032922076e-15
"103","Tau2.9.0","Tau2","5","9","1",1288727.98050476,6.45466928220046e-19
"104","NPQ.9.0","NPQ","6","9","1",0.567348709355869,1.96085466461739e-90
"105","qP.9.0","qP","7","9","1",0.692599426459263,1.38020118778146e-70
"106","ABQ.9.0","ABQ","8","9","1",0.271383584176789,6.47099303796907e-40
"107","qm.9.0","qm","9","9","1",0.556902874339937,6.90100593890729e-71
"108","nTau1.9.0","nTau1","10","9","1",1.54373473145284,1.64774032922076e-15
"109","nTau2.9.0","nTau2","11","9","1",1.67714414212928,6.45466928220046e-19
"110","nCon.9.0","nCon","12","9","1",0.586148512635307,4.52257800855462e-05
"111","Fm.9.0","Fm","13","9","1",2414.45638449815,1.96085466461739e-90
"112","Fo.9.0","Fo","14","9","1",1985.13364866328,1.38020118778146e-70
"113","Quant.10.0","Quant","1","10","1",0.303461585624149,1.29737049766271e-66
"114","Sigma.10.0","Sigma","2","10","1",3.48363836207608,1.52872340582438e-50
"115","Connect.10.0","Connect","3","10","1",0.205987601439994,2.94524812706341e-13
"116","Tau1.10.0","Tau1","4","10","1",978.837394766418,4.42740669931244e-16
"117","Tau2.10.0","Tau2","5","10","1",836850.34613345,5.02234525503885e-12
"118","NPQ.10.0","NPQ","6","10","1",0.819922496568311,2.7424587601313e-91
"119","qP.10.0","qP","7","10","1",0.899233252621488,2.59474099532543e-66
"120","ABQ.10.0","ABQ","8","10","1",0.193306170310021,1.52872340582438e-50
"121","qm.10.0","qm","9","10","1",0.243797459787008,1.29737049766271e-66
"122","nTau1.10.0","nTau1","10","10","1",1.86537728628097,4.42740669931244e-16
"123","nTau2.10.0","nTau2","11","10","1",1.08907285097267,5.02234525503885e-12
"124","nCon.10.0","nCon","12","10","1",0.729915620430341,2.94524812706341e-13
"125","Fm.10.0","Fm","13","10","1",2079.37156948989,2.7424587601313e-91
"126","Fo.10.0","Fo","14","10","1",1448.36217591071,2.59474099532543e-66
"127","Quant.11.0","Quant","1","11","1",0.318759348671161,2.20607762949333e-66
"128","Sigma.11.0","Sigma","2","11","1",3.49002744003434,1.19810582029736e-51
"129","Connect.11.0","Connect","3","11","1",0.211892869897327,1.92691094098546e-14
"130","Tau1.11.0","Tau1","4","11","1",962.883935754406,1.55096486249204e-15
"131","Tau2.11.0","Tau2","5","11","1",714569.505784228,1.79850711095099e-12
"132","NPQ.11.0","NPQ","6","11","1",0.743564753796118,2.20759722531164e-91
"133","qP.11.0","qP","7","11","1",0.887597233118333,4.41215525898665e-66
"134","ABQ.11.0","ABQ","8","11","1",0.191826674096392,1.19810582029736e-51
"135","qm.11.0","qm","9","11","1",0.205676630582437,2.20607762949333e-66
"136","nTau1.11.0","nTau1","10","11","1",1.83497466758482,1.55096486249204e-15
"137","nTau2.11.0","nTau2","11","11","1",0.929937177511143,1.79850711095099e-12
"138","nCon.11.0","nCon","12","11","1",0.750840897775721,1.92691094098546e-14
"139","Fm.11.0","Fm","13","11","1",2170.43564903453,2.20759722531164e-91
"140","Fo.11.0","Fo","14","11","1",1478.58899521562,4.41215525898665e-66
"141","Quant.12.0","Quant","1","12","1",0.32667184163627,1.44867530979261e-65
"142","Sigma.12.0","Sigma","2","12","1",3.49836058726433,2.21691842543634e-51
"143","Connect.12.0","Connect","3","12","1",0.210077426774478,2.92801544795509e-14
"144","Tau1.12.0","Tau1","4","12","1",1019.09302342289,1.66144591120221e-15
"145","Tau2.12.0","Tau2","5","12","1",718532.186911059,6.05205127732274e-12
"146","NPQ.12.0","NPQ","6","12","1",0.721918071294719,5.52892418358299e-91
"147","qP.12.0","qP","7","12","1",0.887135947491198,2.89735061958522e-65
"148","ABQ.12.0","ABQ","8","12","1",0.189896996628861,2.21691842543634e-51
"149","qm.12.0","qm","9","12","1",0.185959316882496,1.44867530979261e-65
"150","nTau1.12.0","nTau1","10","12","1",1.94209272006215,1.66144591120221e-15
"151","nTau2.12.0","nTau2","11","12","1",0.935094190891413,6.05205127732274e-12
"152","nCon.12.0","nCon","12","12","1",0.744407887807611,2.92801544795509e-14
"153","Fm.12.0","Fm","13","12","1",2197.72076333097,5.52892418358299e-91
"154","Fo.12.0","Fo","14","12","1",1479.78727417137,2.89735061958522e-65
"155","Quant.13.0","Quant","1","13","1",0.329730716565428,6.35122716065927e-67
"156","Sigma.13.0","Sigma","2","13","1",3.53735105973223,2.82545469892875e-53
"157","Connect.13.0","Connect","3","13","1",0.241590070298489,7.57803021506978e-18
"158","Tau1.13.0","Tau1","4","13","1",982.751027353678,1.83059814613743e-15
"159","Tau2.13.0","Tau2","5","13","1",704086.661740752,6.76038162666611e-12
"160","NPQ.13.0","NPQ","6","13","1",0.709280189805511,3.41587869786384e-92
"161","qP.13.0","qP","7","13","1",0.88553112979435,1.27024543213185e-66
"162","ABQ.13.0","ABQ","8","13","1",0.180868110651784,2.82545469892875e-53
"163","qm.13.0","qm","9","13","1",0.178336839767754,6.35122716065927e-67
"164","nTau1.13.0","nTau1","10","13","1",1.87283552334278,1.83059814613743e-15
"165","nTau2.13.0","nTau2","11","13","1",0.916294856752744,6.76038162666611e-12
"166","nCon.13.0","nCon","12","13","1",0.85607271903256,7.57803021506978e-18
"167","Fm.13.0","Fm","13","13","1",2213.97002118758,3.41587869786384e-92
"168","Fo.13.0","Fo","14","13","1",1483.95609964702,1.27024543213185e-66
"169","Quant.14.0","Quant","1","14","1",0.329088924806196,1.7094270267618e-65
"170","Sigma.14.0","Sigma","2","14","1",3.51322672423101,9.2730831310722e-52
"171","Connect.14.0","Connect","3","14","1",0.241261061668396,1.05073162666572e-16
"172","Tau1.14.0","Tau1","4","14","1",957.197616743019,2.2015199329919e-15
"173","Tau2.14.0","Tau2","5","14","1",684178.376808287,3.23698397494196e-12
"174","NPQ.14.0","NPQ","6","14","1",0.695881011282073,7.85078259839417e-91
"175","qP.14.0","qP","7","14","1",0.880466295081739,3.41885405352361e-65
"176","ABQ.14.0","ABQ","8","14","1",0.186454497805532,9.2730831310722e-52
"177","qm.14.0","qm","9","14","1",0.179936134642658,1.7094270267618e-65
"178","nTau1.14.0","nTau1","10","14","1",1.82413820957545,2.2015199329919e-15
"179","nTau2.14.0","nTau2","11","14","1",0.890386314407565,3.23698397494196e-12
"180","nCon.14.0","nCon","12","14","1",0.854906879260251,1.05073162666572e-16
"181","Fm.14.0","Fm","13","14","1",2231.46262789883,7.85078259839417e-91
"182","Fo.14.0","Fo","14","14","1",1497.11299093839,3.41885405352361e-65
"183","Quant.15.0","Quant","1","15","1",0.331806454155288,1.08700446277161e-64
"184","Sigma.15.0","Sigma","2","15","1",3.55709797779544,3.86670375100473e-51
"185","Connect.15.0","Connect","3","15","1",0.242197409641621,2.32490197557813e-16
"186","Tau1.15.0","Tau1","4","15","1",942.175938071125,2.94689757056001e-15
"187","Tau2.15.0","Tau2","5","15","1",667505.773758037,2.18320106495832e-12
"188","NPQ.15.0","NPQ","6","15","1",0.687631577161195,2.28263896634841e-90
"189","qP.15.0","qP","7","15","1",0.879994938950688,2.17400892554321e-64
"190","ABQ.15.0","ABQ","8","15","1",0.1762953865911,3.86670375100473e-51
"191","qm.15.0","qm","9","15","1",0.173164264019692,1.08700446277161e-64
"192","nTau1.15.0","nTau1","10","15","1",1.79551129120659,2.94689757056001e-15
"193","nTau2.15.0","nTau2","11","15","1",0.868688672265255,2.18320106495832e-12
"194","nCon.15.0","nCon","12","15","1",0.858224821733668,2.32490197557813e-16
"195","Fm.15.0","Fm","13","15","1",2242.37040195993,2.28263896634841e-90
"196","Fo.15.0","Fo","14","15","1",1498.33742998283,2.17400892554321e-64
"197","Quant.16.0","Quant","1","16","1",0.121354817430224,7.70997040667892e-75
"198","Sigma.16.0","Sigma","2","16","1",3.20467610623449,2.07250820807184e-35
"199","Connect.16.0","Connect","3","16","1",0.121308469243475,0.0168719600792399
"200","Tau1.16.0","Tau1","4","16","1",727.53554674767,4.40441661031031e-12
"201","Tau2.16.0","Tau2","5","16","1",1846259.23049461,2.48458340457019e-17
"202","NPQ.16.0","NPQ","6","16","1",0.330505701504525,2.55449354487613e-93
"203","qP.16.0","qP","7","16","1",0.494748678285918,1.54199408133578e-74
"204","ABQ.16.0","ABQ","8","16","1",0.257904474472021,2.07250820807184e-35
"205","qm.16.0","qm","9","16","1",0.697593285097116,7.70997040667892e-75
"206","nTau1.16.0","nTau1","10","16","1",1.38646959251998,4.40441661031031e-12
"207","nTau2.16.0","nTau2","11","16","1",2.40271251972302,2.48458340457019e-17
"208","nCon.16.0","nCon","12","16","1",0.429855709626775,0.0168719600792399
"209","Fm.16.0","Fm","13","16","1",2844.25319918582,2.55449354487613e-93
"210","Fo.16.0","Fo","14","16","1",2499.08937147329,1.54199408133578e-74
"211","Quant.17.0","Quant","1","17","1",0.118535690126911,1.97458988456708e-74
"212","Sigma.17.0","Sigma","2","17","1",3.17140898278739,1.03927787543455e-34
"213","Connect.17.0","Connect","3","17","1",0.112065744883547,0.0333095646445433
"214","Tau1.17.0","Tau1","4","17","1",831.004671760896,1.04208338174188e-12
"215","Tau2.17.0","Tau2","5","17","1",1891412.53257895,3.7340262093485e-17
"216","NPQ.17.0","NPQ","6","17","1",0.395379503120162,6.89155103947229e-93
"217","qP.17.0","qP","7","17","1",0.53653258609222,3.94917976913417e-74
"218","ABQ.17.0","ABQ","8","17","1",0.265608024733856,1.03927787543455e-34
"219","qm.17.0","qm","9","17","1",0.704618329876884,1.97458988456708e-74
"220","nTau1.17.0","nTau1","10","17","1",1.58365142952683,1.04208338174188e-12
"221","nTau2.17.0","nTau2","11","17","1",2.46147480100668,3.7340262093485e-17
"222","nCon.17.0","nCon","12","17","1",0.397104180707163,0.0333095646445433
"223","Fm.17.0","Fm","13","17","1",2712.01855092273,6.89155103947229e-93
"224","Fo.17.0","Fo","14","17","1",2390.54756035212,3.94917976913417e-74
"225","Quant.18.0","Quant","1","18","1",0.119747445572656,2.07597430252071e-75
"226","Sigma.18.0","Sigma","2","18","1",3.11008762960625,2.52596346362144e-36
"227","Connect.18.0","Connect","3","18","1",0.157446219847231,0.0011150933119338
"228","Tau1.18.0","Tau1","4","18","1",714.637366179601,6.36466368039961e-13
"229","Tau2.18.0","Tau2","5","18","1",1906763.11305786,3.16421732801194e-17
"230","NPQ.18.0","NPQ","6","18","1",0.416641151535834,1.33512365878765e-93
"231","qP.18.0","qP","7","18","1",0.551590362269328,4.15194860504143e-75
"232","ABQ.18.0","ABQ","8","18","1",0.279807993874737,2.52596346362144e-36
"233","qm.18.0","qm","9","18","1",0.701598730067226,2.07597430252071e-75
"234","nTau1.18.0","nTau1","10","18","1",1.36188943937639,6.36466368039961e-13
"235","nTau2.18.0","nTau2","11","18","1",2.48145196959303,3.16421732801194e-17
"236","nCon.18.0","nCon","12","18","1",0.557909575337627,0.0011150933119338
"237","Fm.18.0","Fm","13","18","1",2671.31524023322,1.33512365878765e-93
"238","Fo.18.0","Fo","14","18","1",2351.43206389599,4.15194860504143e-75
"239","Quant.19.0","Quant","1","19","1",0.125720345801028,1.5877023435324e-75
"240","Sigma.19.0","Sigma","2","19","1",3.11646929059415,2.79299822341478e-37
"241","Connect.19.0","Connect","3","19","1",0.159967126521661,0.000526416469118168
"242","Tau1.19.0","Tau1","4","19","1",724.649866288352,1.33279906817882e-13
"243","Tau2.19.0","Tau2","5","19","1",1871535.83715207,5.90315394522482e-18
"244","NPQ.19.0","NPQ","6","19","1",0.438526903615027,9.33401955028442e-94
"245","qP.19.0","qP","7","19","1",0.571410804490404,3.17540468706481e-75
"246","ABQ.19.0","ABQ","8","19","1",0.278330215182737,2.79299822341478e-37
"247","qm.19.0","qm","9","19","1",0.686714729788101,1.5877023435324e-75
"248","nTau1.19.0","nTau1","10","19","1",1.38097033103584,1.33279906817882e-13
"249","nTau2.19.0","nTau2","11","19","1",2.43560736908592,5.90315394522482e-18
"250","nCon.19.0","nCon","12","19","1",0.566842390451014,0.000526416469118168
"251","Fm.19.0","Fm","13","19","1",2630.67384317197,9.33401955028442e-94
"252","Fo.19.0","Fo","14","19","1",2299.94461791867,3.17540468706481e-75
"253","Quant.20.0","Quant","1","20","1",0.128993770416792,7.95140521932636e-73
"254","Sigma.20.0","Sigma","2","20","1",2.99916847759939,8.77656974351855e-34
"255","Connect.20.0","Connect","3","20","1",0.14387687974597,0.0106450574276098
"256","Tau1.20.0","Tau1","4","20","1",740.867474085283,9.8530075050253e-12
"257","Tau2.20.0","Tau2","5","20","1",1876247.89665634,1.17769748966066e-15
"258","NPQ.20.0","NPQ","6","20","1",0.469789542834636,1.40356766435272e-89
"259","qP.20.0","qP","7","20","1",0.593487425413528,1.59028104386527e-72
"260","ABQ.20.0","ABQ","8","20","1",0.305493150087408,8.77656974351855e-34
"261","qm.20.0","qm","9","20","1",0.678557611632453,7.95140521932636e-73
"262","nTau1.20.0","nTau1","10","20","1",1.41187633992348,9.8530075050253e-12
"263","nTau2.20.0","nTau2","11","20","1",2.44173961973502,1.17769748966066e-15
"264","nCon.20.0","nCon","12","20","1",0.509826713895464,0.0106450574276098
"265","Fm.20.0","Fm","13","20","1",2574.7190245624,1.40356766435272e-89
"266","Fo.20.0","Fo","14","20","1",2242.59630982026,1.59028104386527e-72
"267","Quant.21.0","Quant","1","21","1",0.126500124497157,1.49724127762262e-74
"268","Sigma.21.0","Sigma","2","21","1",3.0643848165166,7.741653119276e-36
"269","Connect.21.0","Connect","3","21","1",0.113237623970568,0.0231976118323552
"270","Tau1.21.0","Tau1","4","21","1",843.613617499351,6.60551706756872e-13
"271","Tau2.21.0","Tau2","5","21","1",2008865.86370636,6.68347315764528e-15
"272","NPQ.21.0","NPQ","6","21","1",0.506115564511913,1.98233321824763e-92
"273","qP.21.0","qP","7","21","1",0.6118974559171,2.99448255524524e-74
"274","ABQ.21.0","ABQ","8","21","1",0.290391232858512,7.741653119276e-36
"275","qm.21.0","qm","9","21","1",0.68477158225724,1.49724127762262e-74
"276","nTau1.21.0","nTau1","10","21","1",1.60768038582766,6.60551706756872e-13
"277","nTau2.21.0","nTau2","11","21","1",2.61432797813468,6.68347315764528e-15
"278","nCon.21.0","nCon","12","21","1",0.401256726029757,0.0231976118323552
"279","Fm.21.0","Fm","13","21","1",2512.61934157462,1.98233321824763e-92
"280","Fo.21.0","Fo","14","21","1",2194.77268205147,2.99448255524524e-74
"281","Quant.22.0","Quant","1","22","1",0.124715216263263,2.24961010351424e-75
"282","Sigma.22.0","Sigma","2","22","1",3.1330305537185,3.42230956795512e-37
"283","Connect.22.0","Connect","3","22","1",0.151045131622464,0.00103347235301208
"284","Tau1.22.0","Tau1","4","22","1",766.967883464339,4.44191788276018e-14
"285","Tau2.22.0","Tau2","5","22","1",1982497.30854105,3.31929114457149e-16
"286","NPQ.22.0","NPQ","6","22","1",0.547858988151349,6.86664300383433e-94
"287","qP.22.0","qP","7","22","1",0.633003044843717,4.49922020702848e-75
"288","ABQ.22.0","ABQ","8","22","1",0.274495181983043,3.42230956795512e-37
"289","qm.22.0","qm","9","22","1",0.689219433993535,2.24961010351424e-75
"290","nTau1.22.0","nTau1","10","22","1",1.461616073079,4.44191788276018e-14
"291","nTau2.22.0","nTau2","11","22","1",2.58001207245024,3.31929114457149e-16
"292","nCon.22.0","nCon","12","22","1",0.535227364125164,0.00103347235301208
"293","Fm.22.0","Fm","13","22","1",2444.8577855008,6.86664300383433e-94
"294","Fo.22.0","Fo","14","22","1",2139.94681804914,4.49922020702848e-75
"295","Quant.23.0","Quant","1","23","1",0.38755474352179,2.14817476673999e-59
"296","Sigma.23.0","Sigma","2","23","1",3.61457005085217,9.67094724737344e-51
"297","Connect.23.0","Connect","3","23","1",0.247028340243686,1.12688118393063e-15
"298","Tau1.23.0","Tau1","4","23","1",914.248129749941,5.30035506409423e-16
"299","Tau2.23.0","Tau2","5","23","1",641292.262240511,4.77038196963012e-11
"300","NPQ.23.0","NPQ","6","23","1",0.953203816218212,1.88586103610574e-86
"301","qP.23.0","qP","7","23","1",1,4.29634953347998e-59
"302","ABQ.23.0","ABQ","8","23","1",0.1629867816512,9.67094724737344e-51
"303","qm.23.0","qm","9","23","1",0.0342438865202784,2.14817476673999e-59
"304","nTau1.23.0","nTau1","10","23","1",1.74228907107433,5.30035506409423e-16
"305","nTau2.23.0","nTau2","11","23","1",0.834574539607844,4.77038196963012e-11
"306","nCon.23.0","nCon","12","23","1",0.875343190426792,1.12688118393063e-15
"307","Fm.23.0","Fm","13","23","1",1937.48090527816,1.88586103610574e-86
"308","Fo.23.0","Fo","14","23","1",1186.60098995472,4.29634953347998e-59
"309","Quant.24.0","Quant","1","24","1",0.388659710459122,1.66401112977994e-58
"310","Sigma.24.0","Sigma","2","24","1",3.82060565479521,3.32488863327787e-50
"311","Connect.24.0","Connect","3","24","1",0.249475103792577,2.83484084669172e-15
"312","Tau1.24.0","Tau1","4","24","1",706.103991142957,9.31808514406069e-17
"313","Tau2.24.0","Tau2","5","24","1",634505.29099946,1.44625993903659e-12
"314","NPQ.24.0","NPQ","6","24","1",0.974394029864069,2.83131082660136e-86
"315","qP.24.0","qP","7","24","1",1.00571779739281,3.32802225955988e-58
"316","ABQ.24.0","ABQ","8","24","1",0.115275844658805,3.32488863327787e-50
"317","qm.24.0","qm","9","24","1",0.0314903953225589,1.66401112977994e-58
"318","nTau1.24.0","nTau1","10","24","1",1.34562732673768,9.31808514406069e-17
"319","nTau2.24.0","nTau2","11","24","1",0.825742009212043,1.44625993903659e-12
"320","nCon.24.0","nCon","12","24","1",0.884013279895042,2.83484084669172e-15
"321","Fm.24.0","Fm","13","24","1",1916.68686229757,2.83131082660136e-86
"322","Fo.24.0","Fo","14","24","1",1171.74790135619,3.32802225955988e-58
"323","Quant.25.0","Quant","1","25","1",0.391097969596221,7.21132095412841e-59
"324","Sigma.25.0","Sigma","2","25","1",3.87197486799858,5.39882885153375e-51
"325","Connect.25.0","Connect","3","25","1",0.265750239785792,9.22684268640275e-17
"326","Tau1.25.0","Tau1","4","25","1",704.504504235211,2.234147174144e-16
"327","Tau2.25.0","Tau2","5","25","1",602846.500928542,1.1933111388114e-12
"328","NPQ.25.0","NPQ","6","25","1",0.929453386845904,1.26043788753973e-86
"329","qP.25.0","qP","7","25","1",0.997052416669196,1.44226419082568e-58
"330","ABQ.25.0","ABQ","8","25","1",0.103380457417033,5.39882885153375e-51
"331","qm.25.0","qm","9","25","1",0.0254144442285216,7.21132095412841e-59
"332","nTau1.25.0","nTau1","10","25","1",1.34257917332286,2.234147174144e-16
"333","nTau2.25.0","nTau2","11","25","1",0.784541418305694,1.1933111388114e-12
"334","nCon.25.0","nCon","12","25","1",0.941684110095648,9.22684268640275e-17
"335","Fm.25.0","Fm","13","25","1",1961.33014865181,1.26043788753973e-86
"336","Fo.25.0","Fo","14","25","1",1194.25790980623,1.44226419082568e-58
"337","Quant.26.0","Quant","1","26","1",0.395264107402571,1.68648700129917e-58
"338","Sigma.26.0","Sigma","2","26","1",3.91767848246611,4.49086177028489e-51
"339","Connect.26.0","Connect","3","26","1",0.276480273084243,1.81878965092431e-17
"340","Tau1.26.0","Tau1","4","26","1",722.62992211253,4.5861397003081e-16
"341","Tau2.26.0","Tau2","5","26","1",583326.480640687,2.20684622917222e-12
"342","NPQ.26.0","NPQ","6","26","1",0.901381608525664,1.77959829215918e-86
"343","qP.26.0","qP","7","26","1",0.993456891002736,3.37297400259835e-58
"344","ABQ.26.0","ABQ","8","26","1",0.092797032861015,4.49086177028489e-51
"345","qm.26.0","qm","9","26","1",0.0150327546134774,1.68648700129917e-58
