"","uni","metric","metrix","stage","col","barefoot2025.bpv18.003","pval"
"90","NPQ.8.0","NPQ","6","8","1",0.359304810255952,2.20551375699899e-93
"91","qP.8.0","qP","7","8","1",0.512010708661964,2.80505291265673e-74
"92","ABQ.8.0","ABQ","8","8","1",0.288934383885921,6.2865894442139e-37
"93","qm.8.0","qm","9","8","1",0.682574501051292,1.40252645632837e-74
"94","nTau1.8.0","nTau1","10","8","1",1.85671728042334,4.35508996304577e-12
"95","nTau2.8.0","nTau2","11","8","1",1.96704452834853,1.1140324052729e-18
"96","nCon.8.0","nCon","12","8","1",0.533014479074182,0.00298713865503609
"97","Fm.8.0","Fm","13","8","1",2915.81140645116,2.20551375699899e-93
"98","Fo.8.0","Fo","14","8","1",2536.61865818547,2.80505291265673e-74
"99","Quant.9.0","Quant","1","9","1",0.13680658243783,2.28390021661604e-72
"100","Sigma.9.0","Sigma","2","9","1",3.13026758936048,1.27692261424944e-35
"101","Connect.9.0","Connect","3","9","1",0.0984568169003184,0.0492620070753574
"102","Tau1.9.0","Tau1","4","9","1",1197.45263790449,4.01384107819813e-12
"103","Tau2.9.0","Tau2","5","9","1",1649566.60877413,1.78234047818625e-16
"104","NPQ.9.0","NPQ","6","9","1",0.408101066698837,3.59601148391833e-91
"105","qP.9.0","qP","7","9","1",0.55038134858939,4.56780043323208e-72
"106","ABQ.9.0","ABQ","8","9","1",0.304548332476581,1.27692261424944e-35
"107","qm.9.0","qm","9","9","1",0.666075555509917,2.28390021661604e-72
"108","nTau1.9.0","nTau1","10","9","1",2.02495675748048,4.01384107819813e-12
"109","nTau2.9.0","nTau2","11","9","1",2.03130509216363,1.78234047818625e-16
"110","nCon.9.0","nCon","12","9","1",0.378769715624498,0.0492620070753574
"111","Fm.9.0","Fm","13","9","1",2814.76703932924,3.59601148391833e-91
"112","Fo.9.0","Fo","14","9","1",2429.68838031996,4.56780043323208e-72
"113","Quant.10.0","Quant","1","10","1",0.277757736850802,2.61624231428481e-67
"114","Sigma.10.0","Sigma","2","10","1",3.49663584418896,5.93827075131511e-49
"115","Connect.10.0","Connect","3","10","1",0.204833018992072,2.9375435379241e-12
"116","Tau1.10.0","Tau1","4","10","1",1045.19537955804,1.3270121906707e-16
"117","Tau2.10.0","Tau2","5","10","1",782844.483270584,4.98545066942174e-17
"118","NPQ.10.0","NPQ","6","10","1",0.772528553077332,1.26075287359981e-91
"119","qP.10.0","qP","7","10","1",0.842731228849905,5.23248462856962e-67
"120","ABQ.10.0","ABQ","8","10","1",0.223152283584747,5.93827075131511e-49
"121","qm.10.0","qm","9","10","1",0.322034829553062,2.61624231428481e-67
"122","nTau1.10.0","nTau1","10","10","1",1.76748155186096,1.3270121906707e-16
"123","nTau2.10.0","nTau2","11","10","1",0.964008350303288,4.98545066942174e-17
"124","nCon.10.0","nCon","12","10","1",0.78800581612022,2.9375435379241e-12
"125","Fm.10.0","Fm","13","10","1",2236.05789802773,1.26075287359981e-91
"126","Fo.10.0","Fo","14","10","1",1614.97551680419,5.23248462856962e-67
"127","Quant.11.0","Quant","1","11","1",0.29184619551479,1.87060943263234e-65
"128","Sigma.11.0","Sigma","2","11","1",3.49131728239634,2.25370494414029e-48
"129","Connect.11.0","Connect","3","11","1",0.207001366795234,7.0105757427722e-12
"130","Tau1.11.0","Tau1","4","11","1",1092.87908984003,2.67347736952208e-16
"131","Tau2.11.0","Tau2","5","11","1",739156.318787636,2.82108870768315e-16
"132","NPQ.11.0","NPQ","6","11","1",0.725910027138734,5.25760628672908e-90
"133","qP.11.0","qP","7","11","1",0.838687645621686,3.74121886526468e-65
"134","ABQ.11.0","ABQ","8","11","1",0.224333908657336,2.25370494414029e-48
"135","qm.11.0","qm","9","11","1",0.287647005157027,1.87060943263234e-65
"136","nTau1.11.0","nTau1","10","11","1",1.84811726829834,2.67347736952208e-16
"137","nTau2.11.0","nTau2","11","11","1",0.910209982592968,2.82108870768315e-16
"138","nCon.11.0","nCon","12","11","1",0.796347589769174,7.0105757427722e-12
"139","Fm.11.0","Fm","13","11","1",2296.45601929726,5.25760628672908e-90
"140","Fo.11.0","Fo","14","11","1",1626.24406689831,3.74121886526468e-65
"141","Quant.12.0","Quant","1","12","1",0.295761182621878,7.75765586696772e-64
"142","Sigma.12.0","Sigma","2","12","1",3.44904664462845,4.23704609423477e-47
"143","Connect.12.0","Connect","3","12","1",0.197884248606292,2.0404659448166e-10
"144","Tau1.12.0","Tau1","4","12","1",1096.33641287692,1.09304297752817e-15
"145","Tau2.12.0","Tau2","5","12","1",725839.329670739,1.87178868184698e-15
"146","NPQ.12.0","NPQ","6","12","1",0.719849527099473,2.03656988904939e-88
"147","qP.12.0","qP","7","12","1",0.839868807067904,1.55153117339354e-63
"148","ABQ.12.0","ABQ","8","12","1",0.233725177832815,4.23704609423477e-47
"149","qm.12.0","qm","9","12","1",0.278091106079479,7.75765586696772e-64
"150","nTau1.12.0","nTau1","10","12","1",1.8539637873378,1.09304297752817e-15
"151","nTau2.12.0","nTau2","11","12","1",0.893811209932589,1.87178868184698e-15
"152","nCon.12.0","nCon","12","12","1",0.76127344891779,2.0404659448166e-10
"153","Fm.12.0","Fm","13","12","1",2304.54839690112,2.03656988904939e-88
"154","Fo.12.0","Fo","14","12","1",1622.95243762429,1.55153117339354e-63
"155","Quant.13.0","Quant","1","13","1",0.297835690694454,4.38943335071027e-66
"156","Sigma.13.0","Sigma","2","13","1",3.45579496236179,1.84490996916466e-49
"157","Connect.13.0","Connect","3","13","1",0.202187468575506,2.5327423369282e-12
"158","Tau1.13.0","Tau1","4","13","1",1107.65470797171,4.61078189721254e-15
"159","Tau2.13.0","Tau2","5","13","1",707125.260006737,5.435390478277e-15
"160","NPQ.13.0","NPQ","6","13","1",0.713057012570701,1.16548575394608e-90
"161","qP.13.0","qP","7","13","1",0.839281936146158,8.77886670142054e-66
"162","ABQ.13.0","ABQ","8","13","1",0.232225903829345,1.84490996916466e-49
"163","qm.13.0","qm","9","13","1",0.27302754156832,4.38943335071027e-66
"164","nTau1.13.0","nTau1","10","13","1",1.87310363254741,4.61078189721254e-15
"165","nTau2.13.0","nTau2","11","13","1",0.870766378155931,5.435390478277e-15
"166","nCon.13.0","nCon","12","13","1",0.777828213283765,2.5327423369282e-12
"167","Fm.13.0","Fm","13","13","1",2313.68625883644,1.16548575394608e-90
"168","Fo.13.0","Fo","14","13","1",1624.58791388562,8.77886670142054e-66
"169","Quant.14.0","Quant","1","14","1",0.300907852571427,1.21958330139017e-65
"170","Sigma.14.0","Sigma","2","14","1",3.39068151713927,3.52008620728882e-49
"171","Connect.14.0","Connect","3","14","1",0.199993690894395,5.22058604083224e-12
"172","Tau1.14.0","Tau1","4","14","1",1107.55890984787,2.77859046653341e-15
"173","Tau2.14.0","Tau2","5","14","1",705474.229506991,3.1470777413833e-15
"174","NPQ.14.0","NPQ","6","14","1",0.707108693827738,4.41246453139001e-90
"175","qP.14.0","qP","7","14","1",0.839810147807676,2.43916660278033e-65
"176","ABQ.14.0","ABQ","8","14","1",0.246692160392239,3.52008620728882e-49
"177","qm.14.0","qm","9","14","1",0.265528853055887,1.21958330139017e-65
"178","nTau1.14.0","nTau1","10","14","1",1.87294163277216,2.77859046653341e-15
"179","nTau2.14.0","nTau2","11","14","1",0.868733270402893,3.1470777413833e-15
"180","nCon.14.0","nCon","12","14","1",0.769388609256562,5.22058604083224e-12
"181","Fm.14.0","Fm","13","14","1",2321.748161039,4.41246453139001e-90
"182","Fo.14.0","Fo","14","14","1",1623.11590768909,2.43916660278033e-65
"183","Quant.15.0","Quant","1","15","1",0.303549558508285,4.06243814394978e-66
"184","Sigma.15.0","Sigma","2","15","1",3.41209285780914,7.21044949143619e-50
"185","Connect.15.0","Connect","3","15","1",0.20672517820602,5.07876762109695e-13
"186","Tau1.15.0","Tau1","4","15","1",1083.09711295307,5.69058203236614e-16
"187","Tau2.15.0","Tau2","5","15","1",682002.692459984,2.94105227575016e-16
"188","NPQ.15.0","NPQ","6","15","1",0.70997967070527,1.047520469472e-90
"189","qP.15.0","qP","7","15","1",0.842985222948815,8.12487628789955e-66
"190","ABQ.15.0","ABQ","8","15","1",0.241935202033986,7.21044949143619e-50
"191","qm.15.0","qm","9","15","1",0.259080843232438,4.06243814394978e-66
"192","nTau1.15.0","nTau1","10","15","1",1.83157541973435,5.69058203236614e-16
"193","nTau2.15.0","nTau2","11","15","1",0.839830010315733,2.94105227575016e-16
"194","nCon.15.0","nCon","12","15","1",0.795285074478827,5.07876762109695e-13
"195","Fm.15.0","Fm","13","15","1",2317.85005312579,1.047520469472e-90
"196","Fo.15.0","Fo","14","15","1",1614.26769281105,8.12487628789955e-66
"197","Quant.16.0","Quant","1","16","1",0.0984987072557683,1.36580966415294e-75
"198","Sigma.16.0","Sigma","2","16","1",3.33269422410171,2.48437458408336e-31
"199","Connect.16.0","Connect","3","16","1",0.0891109067689461,0.166040623169726
"200","Tau1.16.0","Tau1","4","16","1",1102.64215775252,6.17618629488825e-11
"201","Tau2.16.0","Tau2","5","16","1",2697097.14874867,5.55249179035014e-13
"202","NPQ.16.0","NPQ","6","16","1",0.294446520881589,6.87523735384484e-94
"203","qP.16.0","qP","7","16","1",0.431740249068504,2.73161932830588e-75
"204","ABQ.16.0","ABQ","8","16","1",0.259575199457399,2.48437458408336e-31
"205","qm.16.0","qm","9","16","1",0.759579360018582,1.36580966415294e-75
"206","nTau1.16.0","nTau1","10","16","1",1.8646271407704,6.17618629488825e-11
"207","nTau2.16.0","nTau2","11","16","1",3.32125246908616,5.55249179035014e-13
"208","nCon.16.0","nCon","12","16","1",0.342815397435479,0.166040623169726
"209","Fm.16.0","Fm","13","16","1",3061.90824159262,6.87523735384484e-94
"210","Fo.16.0","Fo","14","16","1",2760.31423805997,2.73161932830588e-75
"211","Quant.17.0","Quant","1","17","1",0.0948326011595471,2.69069532628606e-75
"212","Sigma.17.0","Sigma","2","17","1",3.09774559586931,9.96954920526448e-30
"213","Connect.17.0","Connect","3","17","1",0.0807022737170748,0.258156856936659
"214","Tau1.17.0","Tau1","4","17","1",1010.7946559658,9.06715511622477e-11
"215","Tau2.17.0","Tau2","5","17","1",2547893.07236126,3.04481553925748e-14
"216","NPQ.17.0","NPQ","6","17","1",0.360967982909963,4.50854594258834e-92
"217","qP.17.0","qP","7","17","1",0.476323052072069,5.38139065257213e-75
"218","ABQ.17.0","ABQ","8","17","1",0.311773744988118,9.96954920526448e-30
"219","qm.17.0","qm","9","17","1",0.768527777702934,2.69069532628606e-75
"220","nTau1.17.0","nTau1","10","17","1",1.70930807969573,9.06715511622477e-11
"221","nTau2.17.0","nTau2","11","17","1",3.13751996715188,3.04481553925748e-14
"222","nCon.17.0","nCon","12","17","1",0.310466844535657,0.258156856936659
"223","Fm.17.0","Fm","13","17","1",2912.2481354144,4.50854594258834e-92
"224","Fo.17.0","Fo","14","17","1",2636.07206951101,5.38139065257213e-75
"225","Quant.18.0","Quant","1","18","1",0.0955771189081244,1.6223098748282e-76
"226","Sigma.18.0","Sigma","2","18","1",3.09266567875935,2.60061175231507e-31
"227","Connect.18.0","Connect","3","18","1",0.098267861509156,0.129742231722661
"228","Tau1.18.0","Tau1","4","18","1",981.682265758843,4.9059479102027e-10
"229","Tau2.18.0","Tau2","5","18","1",2516381.02310719,5.37306193853721e-14
"230","NPQ.18.0","NPQ","6","18","1",0.398171621118501,2.58786245170609e-93
"231","qP.18.0","qP","7","18","1",0.502250234976982,3.2446197496564e-76
"232","ABQ.18.0","ABQ","8","18","1",0.312902350362625,2.60061175231507e-31
"233","qm.18.0","qm","9","18","1",0.76671052102437,1.6223098748282e-76
"234","nTau1.18.0","nTau1","10","18","1",1.66007746346096,4.9059479102027e-10
"235","nTau2.18.0","nTau2","11","18","1",3.09871548009823,5.37306193853721e-14
"236","nCon.18.0","nCon","12","18","1",0.378042792065221,0.129742231722661
"237","Fm.18.0","Fm","13","18","1",2834.75677143093,2.58786245170609e-93
"238","Fo.18.0","Fo","14","18","1",2563.81888641227,3.2446197496564e-76
"239","Quant.19.0","Quant","1","19","1",0.0984372020058417,2.4112967432072e-72
"240","Sigma.19.0","Sigma","2","19","1",3.26142477187501,1.52143931996977e-26
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",1248.38993204917,3.97966664873432e-10
"243","Tau2.19.0","Tau2","5","19","1",2679963.60274037,1.10980082917761e-12
"244","NPQ.19.0","NPQ","6","19","1",0.428550762674357,7.61616886828664e-90
"245","qP.19.0","qP","7","19","1",0.524662048669033,4.82259348641441e-72
"246","ABQ.19.0","ABQ","8","19","1",0.275409136326887,1.52143931996977e-26
"247","qm.19.0","qm","9","19","1",0.75972948515181,2.4112967432072e-72
"248","nTau1.19.0","nTau1","10","19","1",2.11109445906553,3.97966664873432e-10
"249","nTau2.19.0","nTau2","11","19","1",3.30015392170508,1.10980082917761e-12
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2774.4736653028,7.61616886828664e-90
"252","Fo.19.0","Fo","14","19","1",2501.3622406515,4.82259348641441e-72
"253","Quant.20.0","Quant","1","20","1",0.0949389496386227,3.2318026209999e-75
"254","Sigma.20.0","Sigma","2","20","1",3.24728288251941,5.78104015496743e-30
"255","Connect.20.0","Connect","3","20","1",0.0307625961735989,0.66585995277819
"256","Tau1.20.0","Tau1","4","20","1",1156.17088651799,1.88308991362944e-11
"257","Tau2.20.0","Tau2","5","20","1",2679809.84937625,1.1954199274231e-13
"258","NPQ.20.0","NPQ","6","20","1",0.465584781212814,2.71022044302091e-93
"259","qP.20.0","qP","7","20","1",0.543948381164508,6.46360524199981e-75
"260","ABQ.20.0","ABQ","8","20","1",0.278551040414485,5.78104015496743e-30
"261","qm.20.0","qm","9","20","1",0.768268196941797,3.2318026209999e-75
"262","nTau1.20.0","nTau1","10","20","1",1.95514709755355,1.88308991362944e-11
"263","nTau2.20.0","nTau2","11","20","1",3.29996458713088,1.1954199274231e-13
"264","nCon.20.0","nCon","12","20","1",0.118345688712872,0.66585995277819
"265","Fm.20.0","Fm","13","20","1",2704.36519360439,2.71022044302091e-93
"266","Fo.20.0","Fo","14","20","1",2447.61560268434,6.46360524199981e-75
"267","Quant.21.0","Quant","1","21","1",0.0964145798938673,2.11180180573084e-77
"268","Sigma.21.0","Sigma","2","21","1",3.16737271751794,2.37389144110577e-33
"269","Connect.21.0","Connect","3","21","1",0.181993856002493,0.00147066175158476
"270","Tau1.21.0","Tau1","4","21","1",810.687474305504,4.43997273042001e-12
"271","Tau2.21.0","Tau2","5","21","1",2516250.79464317,5.77164123410363e-16
"272","NPQ.21.0","NPQ","6","21","1",0.508860723837282,1.21124828012528e-94
"273","qP.21.0","qP","7","21","1",0.570529928943038,4.22360361146168e-77
"274","ABQ.21.0","ABQ","8","21","1",0.296304684764646,2.37389144110577e-33
"275","qm.21.0","qm","9","21","1",0.764666403778963,2.11180180573084e-77
"276","nTau1.21.0","nTau1","10","21","1",1.37091608247027,4.43997273042001e-12
"277","nTau2.21.0","nTau2","11","21","1",3.09855511449632,5.77164123410363e-16
"278","nCon.21.0","nCon","12","21","1",0.700142085166752,0.00147066175158476
"279","Fm.21.0","Fm","13","21","1",2626.80074308546,1.21124828012528e-94
"280","Fo.21.0","Fo","14","21","1",2373.53885297598,4.22360361146168e-77
"281","Quant.22.0","Quant","1","22","1",0.0989869425647284,8.25470204889075e-74
"282","Sigma.22.0","Sigma","2","22","1",3.02579313389789,1.44337381218682e-28
"283","Connect.22.0","Connect","3","22","1",0.0735757386276493,0.338310568615094
"284","Tau1.22.0","Tau1","4","22","1",920.263944294585,3.29995349424681e-10
"285","Tau2.22.0","Tau2","5","22","1",2431061.11975365,1.78444738470059e-14
"286","NPQ.22.0","NPQ","6","22","1",0.555026369865001,6.45828538290177e-90
"287","qP.22.0","qP","7","22","1",0.598168393258288,1.65094040977815e-73
"288","ABQ.22.0","ABQ","8","22","1",0.327759426158162,1.44337381218682e-28
"289","qm.22.0","qm","9","22","1",0.758387650515869,8.25470204889075e-74
"290","nTau1.22.0","nTau1","10","22","1",1.55621578146592,3.29995349424681e-10
"291","nTau2.22.0","nTau2","11","22","1",2.9936510630428,1.78444738470059e-14
"292","nCon.22.0","nCon","12","22","1",0.283050605069551,0.338310568615094
"293","Fm.22.0","Fm","13","22","1",2548.81624350352,6.45828538290177e-90
"294","Fo.22.0","Fo","14","22","1",2296.51671639979,1.65094040977815e-73
"295","Quant.23.0","Quant","1","23","1",0.385475018871209,1.79802180481803e-57
"296","Sigma.23.0","Sigma","2","23","1",3.55888421993623,1.32532874951654e-48
"297","Connect.23.0","Connect","3","23","1",0.217678910357358,4.42309985149034e-12
"298","Tau1.23.0","Tau1","4","23","1",1087.22776595823,6.26881787702524e-15
"299","Tau2.23.0","Tau2","5","23","1",535070.956372072,7.40275648337664e-13
"300","NPQ.23.0","NPQ","6","23","1",1.06989793742855,1.88097392068055e-84
"301","qP.23.0","qP","7","23","1",1,3.59604360963607e-57
"302","ABQ.23.0","ABQ","8","23","1",0.209322559614437,1.32532874951654e-48
"303","qm.23.0","qm","9","23","1",0.0591130247708105,1.79802180481803e-57
"304","nTau1.23.0","nTau1","10","23","1",1.83856057593247,6.26881787702524e-15
"305","nTau2.23.0","nTau2","11","23","1",0.65889570785818,7.40275648337664e-13
"306","nCon.23.0","nCon","12","23","1",0.837424787528759,4.42309985149034e-12
"307","Fm.23.0","Fm","13","23","1",1914.81734385034,1.88097392068055e-84
"308","Fo.23.0","Fo","14","23","1",1176.70309209471,3.59604360963607e-57
"309","Quant.24.0","Quant","1","24","1",0.387057282872637,1.71812429344075e-56
"310","Sigma.24.0","Sigma","2","24","1",3.87980598290548,2.5410488988937e-48
"311","Connect.24.0","Connect","3","24","1",0.224620425863488,5.73528489781174e-12
"312","Tau1.24.0","Tau1","4","24","1",845.41699670844,5.17206310458316e-16
"313","Tau2.24.0","Tau2","5","24","1",557892.901700778,8.70879202715648e-14
"314","NPQ.24.0","NPQ","6","24","1",1.08898712545842,2.18373504096597e-84
"315","qP.24.0","qP","7","24","1",1.0049357393009,3.4362485868815e-56
"316","ABQ.24.0","ABQ","8","24","1",0.138023359520454,2.5410488988937e-48
"317","qm.24.0","qm","9","24","1",0.055250954552417,1.71812429344075e-56
"318","nTau1.24.0","nTau1","10","24","1",1.42964557109286,5.17206310458316e-16
"319","nTau2.24.0","nTau2","11","24","1",0.686999049373885,8.70879202715648e-14
"320","nCon.24.0","nCon","12","24","1",0.864129244741933,5.73528489781174e-12
"321","Fm.24.0","Fm","13","24","1",1897.31972125891,2.18373504096597e-84
"322","Fo.24.0","Fo","14","24","1",1162.94830520777,3.4362485868815e-56
"323","Quant.25.0","Quant","1","25","1",0.395305885002395,3.02252779697454e-56
"324","Sigma.25.0","Sigma","2","25","1",3.85438153877561,1.5638217801991e-48
"325","Connect.25.0","Connect","3","25","1",0.224069382760998,3.17596874313437e-12
"326","Tau1.25.0","Tau1","4","25","1",881.576629824119,7.27332834782485e-16
"327","Tau2.25.0","Tau2","5","25","1",519228.738312316,1.11032035049212e-13
"328","NPQ.25.0","NPQ","6","25","1",1.01379096689771,1.95346101218426e-84
"329","qP.25.0","qP","7","25","1",0.995178734837867,6.04505559394907e-56
"330","ABQ.25.0","ABQ","8","25","1",0.143671909224662,1.5638217801991e-48
"331","qm.25.0","qm","9","25","1",0.0351173481504667,3.02252779697454e-56
"332","nTau1.25.0","nTau1","10","25","1",1.49079345377968,7.27332834782485e-16
"333","nTau2.25.0","nTau2","11","25","1",0.639387324235004,1.11032035049212e-13
"334","nCon.25.0","nCon","12","25","1",0.862009346437296,3.17596874313437e-12
"335","Fm.25.0","Fm","13","25","1",1968.16677388024,1.95346101218426e-84
"336","Fo.25.0","Fo","14","25","1",1190.1388654992,6.04505559394907e-56
"337","Quant.26.0","Quant","1","26","1",0.401650130349081,3.19525638812998e-56
"338","Sigma.26.0","Sigma","2","26","1",3.87273017957149,3.33852148536411e-49
"339","Connect.26.0","Connect","3","26","1",0.248838105878764,3.17589611236461e-14
"340","Tau1.26.0","Tau1","4","26","1",923.196946188213,3.61515948150612e-15
"341","Tau2.26.0","Tau2","5","26","1",480424.154442158,1.32809915010435e-13
"342","NPQ.26.0","NPQ","6","26","1",0.951618317665586,1.6527956274514e-84
"343","qP.26.0","qP","7","26","1",0.986197055825899,6.39051277625996e-56
"344","ABQ.26.0","ABQ","8","26","1",0.139595391012081,3.33852148536411e-49
"345","qm.26.0","qm","9","26","1",0.0196319923631195,3.19525638812998e-56
