"","uni","metric","metrix","stage","col","cclong2025.lpv23.002","pval"
"206","nTau1.16.0","nTau1","10","16","1",1.12120627378679,1.24677138433491e-09
"207","nTau2.16.0","nTau2","11","16","1",3.03126564829764,1.72904661796846e-12
"208","nCon.16.0","nCon","12","16","1",0.180243904918111,0.57948062326712
"209","Fm.16.0","Fm","13","16","1",3211.49255278126,2.67585290645646e-91
"210","Fo.16.0","Fo","14","16","1",2928.61740100981,8.98201406414557e-75
"211","Quant.17.0","Quant","1","17","1",0.0900467869964391,9.28313456210766e-76
"212","Sigma.17.0","Sigma","2","17","1",4.55721453089215,3.714975371192e-28
"213","Connect.17.0","Connect","3","17","1",0.00809354481432305,0.919572749685618
"214","Tau1.17.0","Tau1","4","17","1",578.641159302244,4.07208942597305e-08
"215","Tau2.17.0","Tau2","5","17","1",2985555.72380202,9.69500759446981e-11
"216","NPQ.17.0","NPQ","6","17","1",0.277959972194883,1.88160686680379e-92
"217","qP.17.0","qP","7","17","1",0.440151913292914,1.85662691242153e-75
"218","ABQ.17.0","ABQ","8","17","1",0.241032975603204,3.714975371192e-28
"219","qm.17.0","qm","9","17","1",0.753164029702616,9.28313456210766e-76
"220","nTau1.17.0","nTau1","10","17","1",1.03616206202738,4.07208942597305e-08
"221","nTau2.17.0","nTau2","11","17","1",2.98642939580527,9.69500759446981e-11
"222","nCon.17.0","nCon","12","17","1",0.0311669402979938,0.919572749685618
"223","Fm.17.0","Fm","13","17","1",3030.78089371959,1.88160686680379e-92
"224","Fo.17.0","Fo","14","17","1",2757.86881214994,1.85662691242153e-75
"225","Quant.18.0","Quant","1","18","1",0.0938047257182583,4.15045856047001e-72
"226","Sigma.18.0","Sigma","2","18","1",4.67050912461045,3.26122727088087e-24
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",651.947952186935,4.6204440723167e-10
"229","Tau2.18.0","Tau2","5","18","1",3069457.37267616,1.03125722241411e-11
"230","NPQ.18.0","NPQ","6","18","1",0.303872078217603,2.95715611021498e-88
"231","qP.18.0","qP","7","18","1",0.466186104396724,8.30091712094003e-72
"232","ABQ.18.0","ABQ","8","18","1",0.222164682242919,3.26122727088087e-24
"233","qm.18.0","qm","9","18","1",0.742862779856188,4.15045856047001e-72
"234","nTau1.18.0","nTau1","10","18","1",1.16743118530857,4.6204440723167e-10
"235","nTau2.18.0","nTau2","11","18","1",3.07035559706711,1.03125722241411e-11
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2970.54958946691,2.95715611021498e-88
"238","Fo.18.0","Fo","14","18","1",2691.89799999448,8.30091712094003e-72
"239","Quant.19.0","Quant","1","19","1",0.0909221769044155,8.4942485537283e-75
"240","Sigma.19.0","Sigma","2","19","1",4.7829535772373,8.11763064582149e-28
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",544.185206999176,1.07791062013772e-08
"243","Tau2.19.0","Tau2","5","19","1",3181882.07435637,5.15751033176442e-11
"244","NPQ.19.0","NPQ","6","19","1",0.343027242377713,1.20625997184384e-92
"245","qP.19.0","qP","7","19","1",0.493876474383889,1.69884971074566e-74
"246","ABQ.19.0","ABQ","8","19","1",0.203437972968731,8.11763064582149e-28
"247","qm.19.0","qm","9","19","1",0.750764413630446,8.4942485537283e-75
"248","nTau1.19.0","nTau1","10","19","1",0.974462423117295,1.07791062013772e-08
"249","nTau2.19.0","nTau2","11","19","1",3.18281319792035,5.15751033176442e-11
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2883.94497479401,1.20625997184384e-92
"252","Fo.19.0","Fo","14","19","1",2621.73041961319,1.69884971074566e-74
"253","Quant.20.0","Quant","1","20","1",0.0916065452176301,5.32714248848453e-75
"254","Sigma.20.0","Sigma","2","20","1",4.53150820516811,4.79695895290082e-28
"255","Connect.20.0","Connect","3","20","1",0.0633000256733935,0.424460346393839
"256","Tau1.20.0","Tau1","4","20","1",549.618044295237,1.52205756987639e-09
"257","Tau2.20.0","Tau2","5","20","1",3056622.74210593,1.05388956066604e-11
"258","NPQ.20.0","NPQ","6","20","1",0.388074514736595,2.21195217021872e-91
"259","qP.20.0","qP","7","20","1",0.528206620178956,1.06542849769691e-74
"260","ABQ.20.0","ABQ","8","20","1",0.2453141551287,4.79695895290082e-28
"261","qm.20.0","qm","9","20","1",0.748888425355154,5.32714248848453e-75
"262","nTau1.20.0","nTau1","10","20","1",0.984190904758894,1.52205756987639e-09
"263","nTau2.20.0","nTau2","11","20","1",3.05751721066097,1.05388956066604e-11
"264","nCon.20.0","nCon","12","20","1",0.243758225386331,0.424460346393839
"265","Fm.20.0","Fm","13","20","1",2790.35212126322,2.21195217021872e-91
"266","Fo.20.0","Fo","14","20","1",2534.73760349361,1.06542849769691e-74
"267","Quant.21.0","Quant","1","21","1",0.0910681989384834,1.69610281059312e-75
"268","Sigma.21.0","Sigma","2","21","1",4.6266153122103,4.22625504297708e-29
"269","Connect.21.0","Connect","3","21","1",0.072674685522429,0.326067965112597
"270","Tau1.21.0","Tau1","4","21","1",600.130281461191,5.81548095890258e-09
"271","Tau2.21.0","Tau2","5","21","1",3168112.58588337,4.51759556614098e-10
"272","NPQ.21.0","NPQ","6","21","1",0.449520135269136,1.12036266913312e-92
"273","qP.21.0","qP","7","21","1",0.570041490223771,3.39220562118623e-75
"274","ABQ.21.0","ABQ","8","21","1",0.22947483978783,4.22625504297708e-29
"275","qm.21.0","qm","9","21","1",0.75036413848831,1.69610281059312e-75
"276","nTau1.21.0","nTau1","10","21","1",1.07464223712282,5.81548095890258e-09
"277","nTau2.21.0","nTau2","11","21","1",3.16903968004121,4.51759556614098e-10
"278","nCon.21.0","nCon","12","21","1",0.279858533784182,0.326067965112597
"279","Fm.21.0","Fm","13","21","1",2672.06820548755,1.12036266913312e-92
"280","Fo.21.0","Fo","14","21","1",2428.72776657301,3.39220562118623e-75
"281","Quant.22.0","Quant","1","22","1",0.0928163141373041,3.5669249917392e-75
"282","Sigma.22.0","Sigma","2","22","1",4.40260256212409,3.42728586303553e-29
"283","Connect.22.0","Connect","3","22","1",0.104597905849791,0.153774337970122
"284","Tau1.22.0","Tau1","4","22","1",422.137556942752,2.03568270281277e-10
"285","Tau2.22.0","Tau2","5","22","1",2925121.71689779,3.51804464955124e-12
"286","NPQ.22.0","NPQ","6","22","1",0.505892211593705,2.1505890922615e-91
"287","qP.22.0","qP","7","22","1",0.607694919144435,7.13384998347841e-75
"288","ABQ.22.0","ABQ","8","22","1",0.266782341817273,3.42728586303553e-29
"289","qm.22.0","qm","9","22","1",0.745572210584102,3.5669249917392e-75
"290","nTau1.22.0","nTau1","10","22","1",0.755913944988718,2.03568270281277e-10
"291","nTau2.22.0","nTau2","11","22","1",2.92597770391882,3.51804464955124e-12
"292","nCon.22.0","nCon","12","22","1",0.402789724614417,0.153774337970122
"293","Fm.22.0","Fm","13","22","1",2572.0411041688,2.1505890922615e-91
"294","Fo.22.0","Fo","14","22","1",2333.31372907021,7.13384998347841e-75
"295","Quant.23.0","Quant","1","23","1",0.34488421418572,1.16580604607997e-62
"296","Sigma.23.0","Sigma","2","23","1",5.06065838391714,5.50985854082544e-50
"297","Connect.23.0","Connect","3","23","1",0.210332487460036,3.99609493542425e-13
"298","Tau1.23.0","Tau1","4","23","1",826.381934068628,1.33028339545508e-16
"299","Tau2.23.0","Tau2","5","23","1",748510.375474239,1.55100560624616e-12
"300","NPQ.23.0","NPQ","6","23","1",0.894703040742572,1.64000856089258e-88
"301","qP.23.0","qP","7","23","1",1,2.33161209215995e-62
"302","ABQ.23.0","ABQ","8","23","1",0.157188495495652,5.50985854082544e-50
"303","qm.23.0","qm","9","23","1",0.0546044729819231,1.16580604607997e-62
"304","nTau1.23.0","nTau1","10","23","1",1.47978690257578,1.33028339545508e-16
"305","nTau2.23.0","nTau2","11","23","1",0.748729414279638,1.55100560624616e-12
"306","nCon.23.0","nCon","12","23","1",0.809956604897576,3.99609493542425e-13
"307","Fm.23.0","Fm","13","23","1",2044.23415352132,1.64000856089258e-88
"308","Fo.23.0","Fo","14","23","1",1339.21006387251,2.33161209215995e-62
"309","Quant.24.0","Quant","1","24","1",0.359991408568571,6.91684653417557e-62
"310","Sigma.24.0","Sigma","2","24","1",5.06531402949895,7.17608656987408e-51
"311","Connect.24.0","Connect","3","24","1",0.236308270142693,3.51583916404236e-15
"312","Tau1.24.0","Tau1","4","24","1",762.146216971593,3.61325672589343e-17
"313","Tau2.24.0","Tau2","5","24","1",766598.689787274,4.35384963747457e-12
"314","NPQ.24.0","NPQ","6","24","1",0.833192696418891,9.79379248164319e-88
"315","qP.24.0","qP","7","24","1",0.994863255326233,1.38336930683511e-61
"316","ABQ.24.0","ABQ","8","24","1",0.15641313558009,7.17608656987408e-51
"317","qm.24.0","qm","9","24","1",0.0131926790873822,6.91684653417557e-62
"318","nTau1.24.0","nTau1","10","24","1",1.36476118756558,3.61325672589343e-17
"319","nTau2.24.0","nTau2","11","24","1",0.766823021829599,4.35384963747457e-12
"320","nCon.24.0","nCon","12","24","1",0.909985169220999,3.51583916404236e-15
"321","Fm.24.0","Fm","13","24","1",2112.82571343041,9.79379248164319e-88
"322","Fo.24.0","Fo","14","24","1",1352.2266087927,1.38336930683511e-61
"323","Quant.25.0","Quant","1","25","1",0.37061424487701,5.26512718332104e-61
"324","Sigma.25.0","Sigma","2","25","1",5.06347526065492,9.43976599561309e-51
"325","Connect.25.0","Connect","3","25","1",0.235993513325858,3.47632942083046e-15
"326","Tau1.25.0","Tau1","4","25","1",817.281971836916,1.00360717692155e-16
"327","Tau2.25.0","Tau2","5","25","1",709809.324375078,5.07732461016355e-12
"328","NPQ.25.0","NPQ","6","25","1",0.778564093121732,2.70192583285416e-87
"329","qP.25.0","qP","7","25","1",0.987601999464684,1.05302543666421e-60
"330","ABQ.25.0","ABQ","8","25","1",0.156719367579625,9.43976599561309e-51
"331","qm.25.0","qm","9","25","1",-0.0159266065080872,5.26512718332104e-61
"332","nTau1.25.0","nTau1","10","25","1",1.46349176788168,1.00360717692155e-16
"333","nTau2.25.0","nTau2","11","25","1",0.71001703797741,5.07732461016355e-12
"334","nCon.25.0","nCon","12","25","1",0.908773091306596,3.47632942083046e-15
"335","Fm.25.0","Fm","13","25","1",2177.72116374418,2.70192583285416e-87
"336","Fo.25.0","Fo","14","25","1",1370.62667909045,1.05302543666421e-60
"337","Quant.26.0","Quant","1","26","1",0.378175701129661,1.85902340798787e-61
"338","Sigma.26.0","Sigma","2","26","1",5.18236207087209,5.86833681205392e-52
"339","Connect.26.0","Connect","3","26","1",0.248575825928531,8.38518357826794e-17
"340","Tau1.26.0","Tau1","4","26","1",820.953552047094,2.56727896794875e-16
"341","Tau2.26.0","Tau2","5","26","1",657156.963054227,3.03500331512002e-12
"342","NPQ.26.0","NPQ","6","26","1",0.720534267056091,5.26485932240335e-88
"343","qP.26.0","qP","7","26","1",0.976076344955995,3.71804681597573e-61
"344","ABQ.26.0","ABQ","8","26","1",0.136919736033008,5.86833681205392e-52
"345","qm.26.0","qm","9","26","1",-0.0366540466893603,1.85902340798787e-61
"346","nTau1.26.0","nTau1","10","26","1",1.47006639891219,2.56727896794875e-16
"347","nTau2.26.0","nTau2","11","26","1",0.657349268840311,3.03500331512002e-12
