"","uni","metric","metrix","stage","col","barefoot2025.bpv26.002","pval"
"53","nTau2.5.0","nTau2","11","5","1",2.3039910038456,2.33966867985177e-19
"54","nCon.5.0","nCon","12","5","1",0.464679924845574,0.0268561354515202
"55","Fm.5.0","Fm","13","5","1",2765.65524540264,7.26669167225471e-90
"56","Fo.5.0","Fo","14","5","1",2426.95463907678,5.92976515909195e-73
"57","Quant.6.0","Quant","1","6","1",0.141889406667323,1.77038975726577e-72
"58","Sigma.6.0","Sigma","2","6","1",4.40165173521466,1.59679813015309e-36
"59","Connect.6.0","Connect","3","6","1",0.137860117600746,0.00401577296586272
"60","Tau1.6.0","Tau1","4","6","1",970.409033386091,1.9879384288547e-10
"61","Tau2.6.0","Tau2","5","6","1",1579071.23610822,1.56932255991983e-14
"62","NPQ.6.0","NPQ","6","6","1",0.452900774723905,1.08028373479202e-90
"63","qP.6.0","qP","7","6","1",0.566849970136424,3.54077951453155e-72
"64","ABQ.6.0","ABQ","8","6","1",0.237828156644163,1.59679813015309e-36
"65","qm.6.0","qm","9","6","1",0.653561702980318,1.77038975726577e-72
"66","nTau1.6.0","nTau1","10","6","1",1.83705041344239,1.9879384288547e-10
"67","nTau2.6.0","nTau2","11","6","1",2.32043117127247,1.56932255991983e-14
"68","nCon.6.0","nCon","12","6","1",0.499668448334739,0.00401577296586272
"69","Fm.6.0","Fm","13","6","1",2567.77916033633,1.08028373479202e-90
"70","Fo.6.0","Fo","14","6","1",2203.43849882349,3.54077951453155e-72
"71","Quant.7.0","Quant","1","7","1",0.141184570243475,3.94080976702846e-74
"72","Sigma.7.0","Sigma","2","7","1",4.43233032372236,8.28917911766422e-39
"73","Connect.7.0","Connect","3","7","1",0.146634444776366,0.000513921729546916
"74","Tau1.7.0","Tau1","4","7","1",639.357855096271,1.00627984417824e-12
"75","Tau2.7.0","Tau2","5","7","1",1465325.75271545,9.44799494429466e-19
"76","NPQ.7.0","NPQ","6","7","1",0.522639419750567,6.63986989168252e-93
"77","qP.7.0","qP","7","7","1",0.603665236919904,7.88161953405691e-74
"78","ABQ.7.0","ABQ","8","7","1",0.232515978907019,8.28917911766422e-39
"79","qm.7.0","qm","9","7","1",0.655282637164839,3.94080976702846e-74
"80","nTau1.7.0","nTau1","10","7","1",1.21034797867029,1.00627984417824e-12
"81","nTau2.7.0","nTau2","11","7","1",2.15328319262487,9.44799494429466e-19
"82","nCon.7.0","nCon","12","7","1",0.531470644077242,0.000513921729546916
"83","Fm.7.0","Fm","13","7","1",2450.17190739992,6.63986989168252e-93
"84","Fo.7.0","Fo","14","7","1",2104.24543963102,7.88161953405691e-74
"85","Quant.8.0","Quant","1","8","1",0.153302725597044,4.32151570779012e-70
"86","Sigma.8.0","Sigma","2","8","1",4.3020867007844,7.95824358094872e-35
"87","Connect.8.0","Connect","3","8","1",0.146510342925202,0.00583049671336707
"88","Tau1.8.0","Tau1","4","8","1",668.666558497957,1.99115321984708e-11
"89","Tau2.8.0","Tau2","5","8","1",1418795.20843037,4.65020203336191e-16
"90","NPQ.8.0","NPQ","6","8","1",0.586067953896918,2.18255845717209e-87
"91","qP.8.0","qP","7","8","1",0.645476932599407,8.64303141558024e-70
"92","ABQ.8.0","ABQ","8","8","1",0.255068426976862,7.95824358094872e-35
"93","qm.8.0","qm","9","8","1",0.625694853253996,4.32151570779012e-70
"94","nTau1.8.0","nTau1","10","8","1",1.26583135098975,1.99115321984708e-11
"95","nTau2.8.0","nTau2","11","8","1",2.08490697063664,4.65020203336191e-16
"96","nCon.8.0","nCon","12","8","1",0.531020841911934,0.00583049671336707
"97","Fm.8.0","Fm","13","8","1",2352.18694268822,2.18255845717209e-87
"98","Fo.8.0","Fo","14","8","1",1991.59027326034,8.64303141558024e-70
"99","Quant.9.0","Quant","1","9","1",0.156861723942597,3.09618286655651e-70
"100","Sigma.9.0","Sigma","2","9","1",4.34487694279598,1.64269379193397e-36
"101","Connect.9.0","Connect","3","9","1",0.127685679822282,0.00753893672420448
"102","Tau1.9.0","Tau1","4","9","1",704.613187856827,1.19714134603021e-13
"103","Tau2.9.0","Tau2","5","9","1",1500252.60452081,5.91808964411718e-17
"104","NPQ.9.0","NPQ","6","9","1",0.641232495354798,9.13331599516465e-89
"105","qP.9.0","qP","7","9","1",0.673324396891498,6.19236573311302e-70
"106","ABQ.9.0","ABQ","8","9","1",0.247659045318907,1.64269379193397e-36
"107","qm.9.0","qm","9","9","1",0.617005174757982,3.09618286655651e-70
"108","nTau1.9.0","nTau1","10","9","1",1.3338807693831,1.19714134603021e-13
"109","nTau2.9.0","nTau2","11","9","1",2.20460789146703,5.91808964411718e-17
"110","nCon.9.0","nCon","12","9","1",0.462791608056926,0.00753893672420448
"111","Fm.9.0","Fm","13","9","1",2273.12604517134,9.13331599516465e-89
"112","Fo.9.0","Fo","14","9","1",1916.55957498695,6.19236573311302e-70
"113","Quant.10.0","Quant","1","10","1",0.286691502325206,4.8717276590022e-66
"114","Sigma.10.0","Sigma","2","10","1",4.62098126772399,8.08655747254963e-48
"115","Connect.10.0","Connect","3","10","1",0.201906292962423,1.78405075642635e-11
"116","Tau1.10.0","Tau1","4","10","1",805.431821138835,2.74129610036091e-17
"117","Tau2.10.0","Tau2","5","10","1",869157.336178716,2.55754342025331e-14
"118","NPQ.10.0","NPQ","6","10","1",0.98912519783932,2.17156380613095e-89
"119","qP.10.0","qP","7","10","1",0.888109378800769,9.7434553180044e-66
"120","ABQ.10.0","ABQ","8","10","1",0.199849960241749,8.08655747254963e-48
"121","qm.10.0","qm","9","10","1",0.300011761495141,4.8717276590022e-66
"122","nTau1.10.0","nTau1","10","10","1",1.52473731088411,2.74129610036091e-17
"123","nTau2.10.0","nTau2","11","10","1",1.27721899398275,2.55754342025331e-14
"124","nCon.10.0","nCon","12","10","1",0.731801233520836,1.78405075642635e-11
"125","Fm.10.0","Fm","13","10","1",1875.56235043678,2.17156380613095e-89
"126","Fo.10.0","Fo","14","10","1",1337.85456248547,9.7434553180044e-66
"127","Quant.11.0","Quant","1","11","1",0.296897986591913,1.3484375944281e-67
"128","Sigma.11.0","Sigma","2","11","1",4.56465890926471,8.71051922303185e-51
"129","Connect.11.0","Connect","3","11","1",0.246655840723997,1.07218932016981e-16
"130","Tau1.11.0","Tau1","4","11","1",830.869738906035,2.88285639327262e-17
"131","Tau2.11.0","Tau2","5","11","1",821583.843246015,7.67785610445697e-14
"132","NPQ.11.0","NPQ","6","11","1",0.937171192058907,7.4470276561852e-91
"133","qP.11.0","qP","7","11","1",0.882087761537381,2.6968751888562e-67
"134","ABQ.11.0","ABQ","8","11","1",0.209602507319843,8.71051922303185e-51
"135","qm.11.0","qm","9","11","1",0.275091528822616,1.3484375944281e-67
"136","nTau1.11.0","nTau1","10","11","1",1.57289302228375,2.88285639327262e-17
"137","nTau2.11.0","nTau2","11","11","1",1.20731016821031,7.67785610445697e-14
"138","nCon.11.0","nCon","12","11","1",0.893994168525166,1.07218932016981e-16
"139","Fm.11.0","Fm","13","11","1",1925.86403652192,7.4470276561852e-91
"140","Fo.11.0","Fo","14","11","1",1354.07888162879,2.6968751888562e-67
"141","Quant.12.0","Quant","1","12","1",0.304737902309554,7.98493797457233e-68
"142","Sigma.12.0","Sigma","2","12","1",4.66096162357716,1.3109558233596e-51
"143","Connect.12.0","Connect","3","12","1",0.233635671998443,2.13952935759811e-16
"144","Tau1.12.0","Tau1","4","12","1",866.39481510942,8.84291476880859e-17
"145","Tau2.12.0","Tau2","5","12","1",828063.128730685,9.09643649358854e-13
"146","NPQ.12.0","NPQ","6","12","1",0.905503768908802,1.49098885562593e-91
"147","qP.12.0","qP","7","12","1",0.879432645696027,1.59698759491447e-67
"148","ABQ.12.0","ABQ","8","12","1",0.192927126871074,1.3109558233596e-51
"149","qm.12.0","qm","9","12","1",0.255949528628301,7.98493797457233e-68
"150","nTau1.12.0","nTau1","10","12","1",1.64014441183366,8.84291476880859e-17
"151","nTau2.12.0","nTau2","11","12","1",1.21683142074307,9.09643649358854e-13
"152","nCon.12.0","nCon","12","12","1",0.846803090950463,2.13952935759811e-16
"153","Fm.12.0","Fm","13","12","1",1957.86982542101,1.49098885562593e-91
"154","Fo.12.0","Fo","14","12","1",1361.23268182704,1.59698759491447e-67
"155","Quant.13.0","Quant","1","13","1",0.309854472311438,8.7012034508438e-67
"156","Sigma.13.0","Sigma","2","13","1",4.60173545321294,6.39989351348379e-51
"157","Connect.13.0","Connect","3","13","1",0.239104619669792,2.42057930682288e-16
"158","Tau1.13.0","Tau1","4","13","1",858.819552043336,7.66041744505669e-17
"159","Tau2.13.0","Tau2","5","13","1",788777.766853522,3.82414523476576e-13
"160","NPQ.13.0","NPQ","6","13","1",0.88256087721718,1.47647795104746e-90
"161","qP.13.0","qP","7","13","1",0.877038829639778,1.74024069016876e-66
"162","ABQ.13.0","ABQ","8","13","1",0.20318248603097,6.39989351348379e-51
"163","qm.13.0","qm","9","13","1",0.24345687086287,8.7012034508438e-67
"164","nTau1.13.0","nTau1","10","13","1",1.62580392275255,7.66041744505669e-17
"165","nTau2.13.0","nTau2","11","13","1",1.15910193002095,3.82414523476576e-13
"166","nCon.13.0","nCon","12","13","1",0.866625071698232,2.42057930682288e-16
"167","Fm.13.0","Fm","13","13","1",1981.73051215605,1.47647795104746e-90
"168","Fo.13.0","Fo","14","13","1",1367.68245004846,1.74024069016876e-66
"169","Quant.14.0","Quant","1","14","1",0.311100295638579,2.53426421307454e-67
"170","Sigma.14.0","Sigma","2","14","1",4.73305176281246,1.10058444635973e-51
"171","Connect.14.0","Connect","3","14","1",0.250040080172159,9.99131497332663e-18
"172","Tau1.14.0","Tau1","4","14","1",867.160895870623,8.504542248502e-17
"173","Tau2.14.0","Tau2","5","14","1",802044.172335974,1.0733685891068e-12
"174","NPQ.14.0","NPQ","6","14","1",0.869423425978382,1.86690314389461e-91
"175","qP.14.0","qP","7","14","1",0.874394325254903,5.06852842614908e-67
"176","ABQ.14.0","ABQ","8","14","1",0.180444295967127,1.10058444635973e-51
"177","qm.14.0","qm","9","14","1",0.24041505877852,2.53426421307454e-67
"178","nTau1.14.0","nTau1","10","14","1",1.64159465490713,8.504542248502e-17
"179","nTau2.14.0","nTau2","11","14","1",1.17859679517224,1.0733685891068e-12
"180","nCon.14.0","nCon","12","14","1",0.906260208212969,9.99131497332663e-18
"181","Fm.14.0","Fm","13","14","1",1995.65720613565,1.86690314389461e-91
"182","Fo.14.0","Fo","14","14","1",1374.80765931359,5.06852842614908e-67
"183","Quant.15.0","Quant","1","15","1",0.314814824913299,2.38357342589574e-67
"184","Sigma.15.0","Sigma","2","15","1",4.69050962103007,7.51624635973377e-52
"185","Connect.15.0","Connect","3","15","1",0.231608838472217,1.56651742179235e-16
"186","Tau1.15.0","Tau1","4","15","1",871.516519681613,1.62575189166434e-16
"187","Tau2.15.0","Tau2","5","15","1",789110.740250491,1.54661520697122e-12
"188","NPQ.15.0","NPQ","6","15","1",0.855958507082591,1.74725237598869e-91
"189","qP.15.0","qP","7","15","1",0.87346368100935,4.76714685179148e-67
"190","ABQ.15.0","ABQ","8","15","1",0.187810717613616,7.51624635973377e-52
"191","qm.15.0","qm","9","15","1",0.231345634736307,2.38357342589574e-67
"192","nTau1.15.0","nTau1","10","15","1",1.64984014752673,1.62575189166434e-16
"193","nTau2.15.0","nTau2","11","15","1",1.15959123147351,1.54661520697122e-12
"194","nCon.15.0","nCon","12","15","1",0.839456914400584,1.56651742179235e-16
"195","Fm.15.0","Fm","13","15","1",2010.13563457134,1.74725237598869e-91
"196","Fo.15.0","Fo","14","15","1",1377.31513672178,4.76714685179148e-67
"197","Quant.16.0","Quant","1","16","1",0.113568488117149,2.17765897925589e-72
"198","Sigma.16.0","Sigma","2","16","1",4.54553904650666,1.09441068966604e-30
"199","Connect.16.0","Connect","3","16","1",0.0516809374933549,0.446401814029806
"200","Tau1.16.0","Tau1","4","16","1",451.25117872238,1.37252579964521e-10
"201","Tau2.16.0","Tau2","5","16","1",2053723.18292954,1.04167786034407e-14
"202","NPQ.16.0","NPQ","6","16","1",0.393115233745635,3.31105826867128e-90
"203","qP.16.0","qP","7","16","1",0.50360519730904,4.35531795851177e-72
"204","ABQ.16.0","ABQ","8","16","1",0.212913223823475,1.09441068966604e-30
"205","qm.16.0","qm","9","16","1",0.722710281602254,2.17765897925589e-72
"206","nTau1.16.0","nTau1","10","16","1",0.854249224727174,1.37252579964521e-10
"207","nTau2.16.0","nTau2","11","16","1",3.01792799581336,1.04167786034407e-14
"208","nCon.16.0","nCon","12","16","1",0.187315478147029,0.446401814029806
"209","Fm.16.0","Fm","13","16","1",2677.97540433309,3.31105826867128e-90
"210","Fo.16.0","Fo","14","16","1",2373.84178644807,4.35531795851177e-72
"211","Quant.17.0","Quant","1","17","1",0.109998963356728,8.14706366990232e-75
"212","Sigma.17.0","Sigma","2","17","1",4.39711744660852,1.98669000143314e-32
"213","Connect.17.0","Connect","3","17","1",0.101865112796467,0.0942012973370272
"214","Tau1.17.0","Tau1","4","17","1",581.37416850215,4.4425845601739e-10
"215","Tau2.17.0","Tau2","5","17","1",2054785.3803504,8.08787652884981e-15
"216","NPQ.17.0","NPQ","6","17","1",0.442755121298177,1.27695783867883e-91
"217","qP.17.0","qP","7","17","1",0.530492964627683,1.62941273398046e-74
"218","ABQ.17.0","ABQ","8","17","1",0.238613295340531,1.98669000143314e-32
"219","qm.17.0","qm","9","17","1",0.731425661476025,8.14706366990232e-75
"220","nTau1.17.0","nTau1","10","17","1",1.10058090956237,4.4425845601739e-10
"221","nTau2.17.0","nTau2","11","17","1",3.01948888549905,8.08787652884981e-15
"222","nCon.17.0","nCon","12","17","1",0.369206001969772,0.0942012973370272
"223","Fm.17.0","Fm","13","17","1",2585.83613830161,1.27695783867883e-91
"224","Fo.17.0","Fo","14","17","1",2301.39684367807,1.62941273398046e-74
"225","Quant.18.0","Quant","1","18","1",0.111514003895337,5.73809194185611e-74
"226","Sigma.18.0","Sigma","2","18","1",4.33418571941322,2.08446629435371e-31
"227","Connect.18.0","Connect","3","18","1",0.0754133928771171,0.247077993761185
"228","Tau1.18.0","Tau1","4","18","1",656.612294859778,6.20130614637188e-10
"229","Tau2.18.0","Tau2","5","18","1",2139083.63757824,5.44369685308225e-13
"230","NPQ.18.0","NPQ","6","18","1",0.476929783205882,2.03998857220337e-90
"231","qP.18.0","qP","7","18","1",0.551677696160332,1.14761838837122e-73
"232","ABQ.18.0","ABQ","8","18","1",0.249510293423834,2.08446629435371e-31
"233","qm.18.0","qm","9","18","1",0.727726526519869,5.73809194185611e-74
"234","nTau1.18.0","nTau1","10","18","1",1.2430118086747,6.20130614637188e-10
"235","nTau2.18.0","nTau2","11","18","1",3.14336442656553,5.44369685308225e-13
"236","nCon.18.0","nCon","12","18","1",0.273332807619506,0.247077993761185
"237","Fm.18.0","Fm","13","18","1",2526.00250451615,2.03998857220337e-90
"238","Fo.18.0","Fo","14","18","1",2244.3178513879,1.14761838837122e-73
"239","Quant.19.0","Quant","1","19","1",0.112815078545574,1.49857112521772e-71
"240","Sigma.19.0","Sigma","2","19","1",4.51144459208501,5.57478189652684e-29
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",579.750470542414,6.79924935455803e-12
"243","Tau2.19.0","Tau2","5","19","1",2145668.96849347,4.98694992575335e-15
"244","NPQ.19.0","NPQ","6","19","1",0.516674403349539,4.35517831890973e-89
"245","qP.19.0","qP","7","19","1",0.574693669621227,2.99714225043544e-71
"246","ABQ.19.0","ABQ","8","19","1",0.218816878800733,5.57478189652684e-29
"247","qm.19.0","qm","9","19","1",0.72454981236826,1.49857112521772e-71
"248","nTau1.19.0","nTau1","10","19","1",1.09750713870326,6.79924935455803e-12
"249","nTau2.19.0","nTau2","11","19","1",3.15304151191762,4.98694992575335e-15
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2459.8083300762,4.35517831890973e-89
"252","Fo.19.0","Fo","14","19","1",2182.3048601116,2.99714225043544e-71
"253","Quant.20.0","Quant","1","20","1",0.113349769790772,4.52091696561228e-76
"254","Sigma.20.0","Sigma","2","20","1",4.29150166461488,3.34289358221429e-35
"255","Connect.20.0","Connect","3","20","1",0.207231593223643,8.05341173851368e-05
"256","Tau1.20.0","Tau1","4","20","1",492.802553977259,2.55016575864872e-11
"257","Tau2.20.0","Tau2","5","20","1",2134768.22619857,1.4326256161645e-14
"258","NPQ.20.0","NPQ","6","20","1",0.558593103331448,1.83848552421845e-92
"259","qP.20.0","qP","7","20","1",0.596952663860626,9.04183393122455e-76
"260","ABQ.20.0","ABQ","8","20","1",0.256901288142312,3.34289358221429e-35
"261","qm.20.0","qm","9","20","1",0.723244305997004,4.52091696561228e-76
"262","nTau1.20.0","nTau1","10","20","1",0.932908808948817,2.55016575864872e-11
"263","nTau2.20.0","nTau2","11","20","1",3.13702296783126,1.4326256161645e-14
"264","nCon.20.0","nCon","12","20","1",0.751102570011396,8.05341173851368e-05
"265","Fm.20.0","Fm","13","20","1",2393.65125086094,1.83848552421845e-92
"266","Fo.20.0","Fo","14","20","1",2122.33143261645,9.04183393122455e-76
"267","Quant.21.0","Quant","1","21","1",0.114212742610907,5.0252298002293e-76
"268","Sigma.21.0","Sigma","2","21","1",4.14896192067299,6.17691033728506e-35
"269","Connect.21.0","Connect","3","21","1",0.188896765044618,0.000405839760632463
"270","Tau1.21.0","Tau1","4","21","1",440.299641857584,5.45031555296193e-11
"271","Tau2.21.0","Tau2","5","21","1",1890167.28576806,1.87259846335852e-16
"272","NPQ.21.0","NPQ","6","21","1",0.615409408192017,1.00922020691676e-91
"273","qP.21.0","qP","7","21","1",0.625396858290961,1.00504596004586e-75
"274","ABQ.21.0","ABQ","8","21","1",0.281582881763749,6.17691033728506e-35
"275","qm.21.0","qm","9","21","1",0.721137264737168,5.0252298002293e-76
"276","nTau1.21.0","nTau1","10","21","1",0.833517219322091,5.45031555296193e-11
"277","nTau2.21.0","nTau2","11","21","1",2.77758405607174,1.87259846335852e-16
"278","nCon.21.0","nCon","12","21","1",0.684648723125602,0.000405839760632463
"279","Fm.21.0","Fm","13","21","1",2309.46304537623,1.00922020691676e-91
"280","Fo.21.0","Fo","14","21","1",2045.69293700527,1.00504596004586e-75
"281","Quant.22.0","Quant","1","22","1",0.114819579341809,2.70672411201907e-72
"282","Sigma.22.0","Sigma","2","22","1",4.26815218456834,1.86599534476021e-30
"283","Connect.22.0","Connect","3","22","1",0.104036997210446,0.128178925631554
"284","Tau1.22.0","Tau1","4","22","1",528.588276285865,8.97060062343214e-11
"285","Tau2.22.0","Tau2","5","22","1",2119272.98102642,6.41392623503613e-13
"286","NPQ.22.0","NPQ","6","22","1",0.692914290338645,1.96942661014446e-88
"287","qP.22.0","qP","7","22","1",0.660653310724398,5.41344822403814e-72
"288","ABQ.22.0","ABQ","8","22","1",0.260944387714706,1.86599534476021e-30
"289","qm.22.0","qm","9","22","1",0.719655607377676,2.70672411201907e-72
"290","nTau1.22.0","nTau1","10","22","1",1.00065361933354,8.97060062343214e-11
"291","nTau2.22.0","nTau2","11","22","1",3.11425284253117,6.41392623503613e-13
"292","nCon.22.0","nCon","12","22","1",0.377077909625024,0.128178925631554
"293","Fm.22.0","Fm","13","22","1",2203.73137179099,1.96942661014446e-88
"294","Fo.22.0","Fo","14","22","1",1950.6998626996,5.41344822403814e-72
"295","Quant.23.0","Quant","1","23","1",0.382813300672645,2.43821439342485e-62
"296","Sigma.23.0","Sigma","2","23","1",4.74905763708676,1.83904349712782e-52
"297","Connect.23.0","Connect","3","23","1",0.235735985040373,5.27896713954765e-17
"298","Tau1.23.0","Tau1","4","23","1",794.982656457395,2.41642178975226e-15
"299","Tau2.23.0","Tau2","5","23","1",619582.89823237,8.7919590172054e-12
"300","NPQ.23.0","NPQ","6","23","1",1.22172394907552,2.15718523989689e-88
"301","qP.23.0","qP","7","23","1",1,4.87642878684969e-62
"302","ABQ.23.0","ABQ","8","23","1",0.177672784854022,1.83904349712782e-52
"303","qm.23.0","qm","9","23","1",0.0653200187631925,2.43821439342485e-62
"304","nTau1.23.0","nTau1","10","23","1",1.50495633024836,2.41642178975226e-15
"305","nTau2.23.0","nTau2","11","23","1",0.910471571750672,8.7919590172054e-12
"306","nCon.23.0","nCon","12","23","1",0.854415591047973,5.27896713954765e-17
"307","Fm.23.0","Fm","13","23","1",1679.20426519457,2.15718523989689e-88
"308","Fo.23.0","Fo","14","23","1",1036.38253793185,4.87642878684969e-62
"309","Quant.24.0","Quant","1","24","1",0.383270961666589,2.93555631689744e-60
"310","Sigma.24.0","Sigma","2","24","1",4.98941579649511,5.08804625555837e-51
"311","Connect.24.0","Connect","3","24","1",0.27971317658838,1.35131765738271e-18
"312","Tau1.24.0","Tau1","4","24","1",677.929218958343,5.84708098655098e-17
"313","Tau2.24.0","Tau2","5","24","1",631175.131767213,2.98218848163435e-13
"314","NPQ.24.0","NPQ","6","24","1",1.20309801336301,8.89102585877847e-87
"315","qP.24.0","qP","7","24","1",0.997035636992778,5.87111263379488e-60
"316","ABQ.24.0","ABQ","8","24","1",0.136053358229179,5.08804625555837e-51
"317","qm.24.0","qm","9","24","1",0.0642025900623584,2.93555631689744e-60
"318","nTau1.24.0","nTau1","10","24","1",1.2833661982994,5.84708098655098e-17
"319","nTau2.24.0","nTau2","11","24","1",0.92750625607892,2.98218848163435e-13
"320","nCon.24.0","nCon","12","24","1",1.01380915203819,1.35131765738271e-18
"321","Fm.24.0","Fm","13","24","1",1693.40097841476,8.89102585877847e-87
"322","Fo.24.0","Fo","14","24","1",1044.36955693059,5.87111263379488e-60
"323","Quant.25.0","Quant","1","25","1",0.387115034170532,2.84009311229549e-59
"324","Sigma.25.0","Sigma","2","25","1",5.04641136033865,3.00991213584274e-50
"325","Connect.25.0","Connect","3","25","1",0.268819803285813,2.29322880738346e-17
"326","Tau1.25.0","Tau1","4","25","1",656.221800843094,7.81869620204959e-17
"327","Tau2.25.0","Tau2","5","25","1",616741.181795716,5.19053524787173e-13
"328","NPQ.25.0","NPQ","6","25","1",1.15652632192824,2.98237171461731e-86
"329","qP.25.0","qP","7","25","1",0.991132996297337,5.68018622459097e-59
"330","ABQ.25.0","ABQ","8","25","1",0.126184241685906,3.00991213584274e-50
"331","qm.25.0","qm","9","25","1",0.0548168722475787,2.84009311229549e-59
"332","nTau1.25.0","nTau1","10","25","1",1.24227257689705,7.81869620204959e-17
"333","nTau2.25.0","nTau2","11","25","1",0.906295694659919,5.19053524787173e-13
"334","nCon.25.0","nCon","12","25","1",0.974326558885407,2.29322880738346e-17
"335","Fm.25.0","Fm","13","25","1",1729.9711547396,2.98237171461731e-86
"336","Fo.25.0","Fo","14","25","1",1060.27331205855,5.68018622459097e-59
"337","Quant.26.0","Quant","1","26","1",0.393916010740454,3.16790113163024e-59
"338","Sigma.26.0","Sigma","2","26","1",5.06171830810943,7.62094555069077e-51
"339","Connect.26.0","Connect","3","26","1",0.265654786267506,2.41765275645896e-17
"340","Tau1.26.0","Tau1","4","26","1",736.975624972127,9.53254782532385e-16
"341","Tau2.26.0","Tau2","5","26","1",599355.592097099,4.4776212363981e-12
"342","NPQ.26.0","NPQ","6","26","1",1.10730870095558,3.33266888340778e-86
"343","qP.26.0","qP","7","26","1",0.986410842037869,6.33580226326048e-59
"344","ABQ.26.0","ABQ","8","26","1",0.123533753800808,7.62094555069077e-51
"345","qm.26.0","qm","9","26","1",0.0382115540896218,3.16790113163024e-59
