"","uni","metric","metrix","stage","col","barefoot2025.bpv4.002","pval"
"320","nCon.24.0","nCon","12","24","1",0.910839057487031,2.22882696689995e-19
"321","Fm.24.0","Fm","13","24","1",1713.06514556682,1.38917841487297e-89
"322","Fo.24.0","Fo","14","24","1",1060.17151348049,1.49193825526377e-62
"323","Quant.25.0","Quant","1","25","1",0.382958340658836,1.49429367760967e-61
"324","Sigma.25.0","Sigma","2","25","1",5.18735331570087,1.06413668875827e-52
"325","Connect.25.0","Connect","3","25","1",0.286266856925652,6.58177190465931e-20
"326","Tau1.25.0","Tau1","4","25","1",585.081203239012,8.90308762816551e-18
"327","Tau2.25.0","Tau2","5","25","1",650791.599417525,2.33718041019754e-13
"328","NPQ.25.0","NPQ","6","25","1",1.00592565876007,4.52500982142788e-88
"329","qP.25.0","qP","7","25","1",0.989204503591198,2.98858735521934e-61
"330","ABQ.25.0","ABQ","8","25","1",0.0922030627343138,1.06413668875827e-52
"331","qm.25.0","qm","9","25","1",0.0416798114676716,1.49429367760967e-61
"332","nTau1.25.0","nTau1","10","25","1",1.24444578259331,8.90308762816551e-18
"333","nTau2.25.0","nTau2","11","25","1",0.843947140890666,2.33718041019754e-13
"334","nCon.25.0","nCon","12","25","1",0.989860494904518,6.58177190465931e-20
"335","Fm.25.0","Fm","13","25","1",1769.88065539895,4.52500982142788e-88
"336","Fo.25.0","Fo","14","25","1",1092.0900964432,2.98858735521934e-61
"337","Quant.26.0","Quant","1","26","1",0.390282595492422,1.60171178158644e-59
"338","Sigma.26.0","Sigma","2","26","1",5.16923017811703,5.28155068637385e-51
"339","Connect.26.0","Connect","3","26","1",0.268258962505971,1.48926174351555e-17
"340","Tau1.26.0","Tau1","4","26","1",626.500166312224,2.28509012468074e-17
"341","Tau2.26.0","Tau2","5","26","1",649182.533856302,1.6231074808342e-12
"342","NPQ.26.0","NPQ","6","26","1",0.950563669615726,1.36441099950213e-86
"343","qP.26.0","qP","7","26","1",0.982095677494134,3.20342356317288e-59
"344","ABQ.26.0","ABQ","8","26","1",0.0953746471225335,5.28155068637385e-51
"345","qm.26.0","qm","9","26","1",0.0233514960145988,1.60171178158644e-59
