"","uni","metric","metrix","stage","col","ASnormalized.icra11.002r","pval"
"50","ABQ.5.0","ABQ","8","5","1",0.255341643054143,0.000000000000000000000000000139083609243467
"51","qm.5.0","qm","9","5","1",0.803602435745423,0.000000000000000000000000000000000000000000000000000000000000000000000000000000142531515439857
"52","nTau1.5.0","nTau1","10","5","1",2.26218896373319,0.00000000011177061212756
"53","nTau2.5.0","nTau2","11","5","1",8.04907057887317,0.00383879784159165
"54","nCon.5.0","nCon","12","5","1",0.793943398690632,0.0017071239713765
"55","Fm.5.0","Fm","13","5","1",2670.50982629615,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141346942348263
"56","Fo.5.0","Fo","14","5","1",2526.17786689289,0.000000000000000000000000000000000000000000000000000000000000000000000000000000285063030879714
"57","Quant.6.0","Quant","1","6","1",0.0529152651393626,0.00000000000000000000000000000000000000000000000000000000000000000000000000000131659147366793
"58","Sigma.6.0","Sigma","2","6","1",4.06783716457398,0.00000000000000000000000000143918316634253
"59","Connect.6.0","Connect","3","6","1",0.135737599766404,0.0601549444485121
"60","Tau1.6.0","Tau1","4","6","1",832.438001811437,0.0000000000358402494594887
"61","Tau2.6.0","Tau2","5","6","1",8663107.05827682,0.000209226259481364
"62","NPQ.6.0","NPQ","6","6","1",0.203103447072437,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197325594935386
"63","qP.6.0","qP","7","6","1",0.469101823824823,0.00000000000000000000000000000000000000000000000000000000000000000000000000000263318294733586
"64","ABQ.6.0","ABQ","8","6","1",0.245373565133306,0.00000000000000000000000000143918316634253
"65","qm.6.0","qm","9","6","1",0.80771352115596,0.00000000000000000000000000000000000000000000000000000000000000000000000000000131659147366793
"66","nTau1.6.0","nTau1","10","6","1",1.36346635075009,0.0000000000358402494594887
"67","nTau2.6.0","nTau2","11","6","1",4.94784548648494,0.000209226259481364
"68","nCon.6.0","nCon","12","6","1",0.506116253303257,0.0601549444485121
"69","Fm.6.0","Fm","13","6","1",2565.81329813408,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197325594935386
"70","Fo.6.0","Fo","14","6","1",2430.04260716521,0.00000000000000000000000000000000000000000000000000000000000000000000000000000263318294733586
"71","Quant.7.0","Quant","1","7","1",0.0638704059157147,0.00000000000000000000000000000000000000000000000000000000000000000000000000000853532058135358
"72","Sigma.7.0","Sigma","2","7","1",4.10248471078507,0.00000000000000000000000000000101171646801603
"73","Connect.7.0","Connect","3","7","1",0.261960104588644,0.0000121057645605881
"74","Tau1.7.0","Tau1","4","7","1",970.720822096201,0.00000000000000599553059282634
"75","Tau2.7.0","Tau2","5","7","1",9706541.00268077,0.000263624274824371
"76","NPQ.7.0","NPQ","6","7","1",0.224443839046049,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121903178295684
"77","qP.7.0","qP","7","7","1",0.519069623109812,0.0000000000000000000000000000000000000000000000000000000000000000000000000000170706411627072
"78","ABQ.7.0","ABQ","8","7","1",0.238946082120501,0.00000000000000000000000000000101171646801603
"79","qm.7.0","qm","9","7","1",0.767904111913135,0.00000000000000000000000000000000000000000000000000000000000000000000000000000853532058135358
"80","nTau1.7.0","nTau1","10","7","1",1.58996246449648,0.00000000000000599553059282634
"81","nTau2.7.0","nTau2","11","7","1",5.54379217137922,0.000263624274824371
"82","nCon.7.0","nCon","12","7","1",0.976754170380942,0.0000121057645605881
"83","Fm.7.0","Fm","13","7","1",2521.09465954307,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121903178295684
"84","Fo.7.0","Fo","14","7","1",2360.07132028612,0.0000000000000000000000000000000000000000000000000000000000000000000000000000170706411627072
"85","Quant.8.0","Quant","1","8","1",0.0643157095002687,0.000000000000000000000000000000000000000000000000000000000000000000000000000000879316631072254
"86","Sigma.8.0","Sigma","2","8","1",3.76434222942617,0.000000000000000000000000000000535969867557696
"87","Connect.8.0","Connect","3","8","1",0.260662681162031,0.0000141017659957917
"88","Tau1.8.0","Tau1","4","8","1",1344.67051090558,0.00000000000000263711799553652
"89","Tau2.8.0","Tau2","5","8","1",9363841.08264728,0.000681396376449443
"90","NPQ.8.0","NPQ","6","8","1",0.25265306804788,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000714217785245907
"91","qP.8.0","qP","7","8","1",0.557807131430724,0.00000000000000000000000000000000000000000000000000000000000000000000000000000175863326214451
"92","ABQ.8.0","ABQ","8","8","1",0.301675056969121,0.000000000000000000000000000000535969867557696
"93","qm.8.0","qm","9","8","1",0.766285942599138,0.000000000000000000000000000000000000000000000000000000000000000000000000000000879316631072254
"94","nTau1.8.0","nTau1","10","8","1",2.20246191365131,0.00000000000000263711799553652
"95","nTau2.8.0","nTau2","11","8","1",5.34806259754964,0.000681396376449443
"96","nCon.8.0","nCon","12","8","1",0.971916549229872,0.0000141017659957917
"97","Fm.8.0","Fm","13","8","1",2464.32065052143,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000714217785245907
"98","Fo.8.0","Fo","14","8","1",2305.82611944698,0.00000000000000000000000000000000000000000000000000000000000000000000000000000175863326214451
"99","Quant.9.0","Quant","1","9","1",0.0770494966650263,0.000000000000000000000000000000000000000000000000000000000000000000000000000000110665585259155
"100","Sigma.9.0","Sigma","2","9","1",3.97762595696648,0.0000000000000000000000000000000000429281476552275
"101","Connect.9.0","Connect","3","9","1",0.211103647574509,0.0000162103429765161
"102","Tau1.9.0","Tau1","4","9","1",1188.72907866471,0.00000000000000402632394168582
"103","Tau2.9.0","Tau2","5","9","1",10498094.8448016,0.00156040368725862
"104","NPQ.9.0","NPQ","6","9","1",0.264560184802852,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000517090603208543
"105","qP.9.0","qP","7","9","1",0.595509988762865,0.000000000000000000000000000000000000000000000000000000000000000000000000000000221331170518311
"106","ABQ.9.0","ABQ","8","9","1",0.262108689777607,0.0000000000000000000000000000000000429281476552275
"107","qm.9.0","qm","9","9","1",0.720013187661371,0.000000000000000000000000000000000000000000000000000000000000000000000000000000110665585259155
"108","nTau1.9.0","nTau1","10","9","1",1.94704241684131,0.00000000000000402632394168582
"109","nTau2.9.0","nTau2","11","9","1",5.99588009765105,0.00156040368725862
"110","nCon.9.0","nCon","12","9","1",0.787128896878478,0.0000162103429765161
"111","Fm.9.0","Fm","13","9","1",2441.11657209156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000517090603208543
"112","Fo.9.0","Fo","14","9","1",2253.02976891125,0.000000000000000000000000000000000000000000000000000000000000000000000000000000221331170518311
"113","Quant.10.0","Quant","1","10","1",0.109703981956223,0.00000000000000000000000000000000000000000000000000000000000000000000000000816023566165243
"114","Sigma.10.0","Sigma","2","10","1",4.8674284173218,0.000000000000000000000000000000000000114705368696093
"115","Connect.10.0","Connect","3","10","1",0.215054844744773,0.00000130626444711111
"116","Tau1.10.0","Tau1","4","10","1",977.211804236036,0.0000000000000000000705129572491188
"117","Tau2.10.0","Tau2","5","10","1",3843739.69299061,0.00000000154762172445852
"118","NPQ.10.0","NPQ","6","10","1",0.271139892111907,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184972662893439
"119","qP.10.0","qP","7","10","1",0.660468348379604,0.0000000000000000000000000000000000000000000000000000000000000000000000000163204713233049
"120","ABQ.10.0","ABQ","8","10","1",0.0970410060853394,0.000000000000000000000000000000000000114705368696093
"121","qm.10.0","qm","9","10","1",0.601351474853703,0.00000000000000000000000000000000000000000000000000000000000000000000000000816023566165243
"122","nTau1.10.0","nTau1","10","10","1",1.600594170055,0.0000000000000000000705129572491188
"123","nTau2.10.0","nTau2","11","10","1",2.1953128321341,0.00000000154762172445852
"124","nCon.10.0","nCon","12","10","1",0.801861477322791,0.00000130626444711111
"125","Fm.10.0","Fm","13","10","1",2428.48080111835,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184972662893439
"126","Fo.10.0","Fo","14","10","1",2162.06678713143,0.0000000000000000000000000000000000000000000000000000000000000000000000000163204713233049
"127","Quant.11.0","Quant","1","11","1",0.121836860240182,0.0000000000000000000000000000000000000000000000000000000000000000000000000267893024016323
"128","Sigma.11.0","Sigma","2","11","1",4.84597419249366,0.00000000000000000000000000000000000000790770083021555
"129","Connect.11.0","Connect","3","11","1",0.196752422301947,0.0000023599716371897
"130","Tau1.11.0","Tau1","4","11","1",1091.34772261568,0.00000000000000000220867185101228
"131","Tau2.11.0","Tau2","5","11","1",4133928.9484425,0.00000134631887835872
"132","NPQ.11.0","NPQ","6","11","1",0.22859593292207,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039784433786802
"133","qP.11.0","qP","7","11","1",0.628773240746374,0.0000000000000000000000000000000000000000000000000000000000000000000000000535786048032645
"134","ABQ.11.0","ABQ","8","11","1",0.101020989683475,0.00000000000000000000000000000000000000790770083021555
"135","qm.11.0","qm","9","11","1",0.557262336543211,0.0000000000000000000000000000000000000000000000000000000000000000000000000267893024016323
"136","nTau1.11.0","nTau1","10","11","1",1.78753960477082,0.00000000000000000220867185101228
"137","nTau2.11.0","nTau2","11","11","1",2.36105147395802,0.00000134631887835872
"138","nCon.11.0","nCon","12","11","1",0.733618385584924,0.0000023599716371897
"139","Fm.11.0","Fm","13","11","1",2512.57450949515,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039784433786802
"140","Fo.11.0","Fo","14","11","1",2206.45032013875,0.0000000000000000000000000000000000000000000000000000000000000000000000000535786048032645
"141","Quant.12.0","Quant","1","12","1",0.123687744827313,0.00000000000000000000000000000000000000000000000000000000000000000000000014040974847668
"142","Sigma.12.0","Sigma","2","12","1",5.11328455868449,0.00000000000000000000000000000000000000289967312163253
"143","Connect.12.0","Connect","3","12","1",0.22300849200738,0.000000159829357506434
"144","Tau1.12.0","Tau1","4","12","1",1105.56109733198,0.0000000000000000000434585278820396
"145","Tau2.12.0","Tau2","5","12","1",3862655.48959667,0.0000000761555904332007
"146","NPQ.12.0","NPQ","6","12","1",0.214991600346385,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000763168561574129
"147","qP.12.0","qP","7","12","1",0.614488585094432,0.00000000000000000000000000000000000000000000000000000000000000000000000028081949695336
"148","ABQ.12.0","ABQ","8","12","1",0.0514321146915677,0.00000000000000000000000000000000000000289967312163253
"149","qm.12.0","qm","9","12","1",0.550536487602099,0.00000000000000000000000000000000000000000000000000000000000000000000000014040974847668
"150","nTau1.12.0","nTau1","10","12","1",1.81081996692885,0.0000000000000000000434585278820396
"151","nTau2.12.0","nTau2","11","12","1",2.20611639697879,0.0000000761555904332007
"152","nCon.12.0","nCon","12","12","1",0.831517741759277,0.000000159829357506434
"153","Fm.12.0","Fm","13","12","1",2540.70795440014,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000763168561574129
"154","Fo.12.0","Fo","14","12","1",2226.45351725557,0.00000000000000000000000000000000000000000000000000000000000000000000000028081949695336
"155","Quant.13.0","Quant","1","13","1",0.131341104629449,0.00000000000000000000000000000000000000000000000000000000000000000000000115975264937077
"156","Sigma.13.0","Sigma","2","13","1",5.32961574795911,0.00000000000000000000000000000000000000209123862513538
"157","Connect.13.0","Connect","3","13","1",0.257350920585112,0.00000000202850642137784
"158","Tau1.13.0","Tau1","4","13","1",1239.22802949429,0.00000000000000000192425793754881
"159","Tau2.13.0","Tau2","5","13","1",4592882.53176505,0.0000483590705152988
"160","NPQ.13.0","NPQ","6","13","1",0.193917410989623,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117884283313418
"161","qP.13.0","qP","7","13","1",0.600554981786054,0.00000000000000000000000000000000000000000000000000000000000000000000000231950529874155
"162","ABQ.13.0","ABQ","8","13","1",0.0113004114035182,0.00000000000000000000000000000000000000209123862513538
"163","qm.13.0","qm","9","13","1",0.522725276530901,0.00000000000000000000000000000000000000000000000000000000000000000000000115975264937077
"164","nTau1.13.0","nTau1","10","13","1",2.02975562798074,0.00000000000000000192425793754881
"165","nTau2.13.0","nTau2","11","13","1",2.62317814519418,0.0000483590705152988
"166","nCon.13.0","nCon","12","13","1",0.959568195804497,0.00000000202850642137784
"167","Fm.13.0","Fm","13","13","1",2585.55474199064,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117884283313418
"168","Fo.13.0","Fo","14","13","1",2245.96512609768,0.00000000000000000000000000000000000000000000000000000000000000000000000231950529874155
"169","Quant.14.0","Quant","1","14","1",0.137515177668232,0.000000000000000000000000000000000000000000000000000000000000000000000527708028406939
"170","Sigma.14.0","Sigma","2","14","1",5.12951798920321,0.000000000000000000000000000000000000113737361451872
"171","Connect.14.0","Connect","3","14","1",0.235863328307785,0.00000027790769579556
"172","Tau1.14.0","Tau1","4","14","1",1207.00996537502,0.0000000000000000452654739084874
"173","Tau2.14.0","Tau2","5","14","1",3468012.82628171,0.00000167656660271396
"174","NPQ.14.0","NPQ","6","14","1",0.1746820387494,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000147264569850078
"175","qP.14.0","qP","7","14","1",0.585877853918903,0.00000000000000000000000000000000000000000000000000000000000000000000105541605681388
"176","ABQ.14.0","ABQ","8","14","1",0.0484206431644667,0.000000000000000000000000000000000000113737361451872
"177","qm.14.0","qm","9","14","1",0.500289581242843,0.000000000000000000000000000000000000000000000000000000000000000000000527708028406939
"178","nTau1.14.0","nTau1","10","14","1",1.97698503579568,0.0000000000000000452654739084874
"179","nTau2.14.0","nTau2","11","14","1",1.98072025361799,0.00000167656660271396
"180","nCon.14.0","nCon","12","14","1",0.879448761582702,0.00000027790769579556
"181","Fm.14.0","Fm","13","14","1",2627.89309932401,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000147264569850078
"182","Fo.14.0","Fo","14","14","1",2266.51791287735,0.00000000000000000000000000000000000000000000000000000000000000000000105541605681388
"183","Quant.15.0","Quant","1","15","1",0.140934094164353,0.00000000000000000000000000000000000000000000000000000000000000000000000674508659634721
"184","Sigma.15.0","Sigma","2","15","1",5.30957619947166,0.000000000000000000000000000000000000000384789643657852
"185","Connect.15.0","Connect","3","15","1",0.219340288116482,0.000000117488580757531
"186","Tau1.15.0","Tau1","4","15","1",1126.19314795122,0.00000000000000000782897441627113
"187","Tau2.15.0","Tau2","5","15","1",3239680.60028784,0.000000415421397530684
"188","NPQ.15.0","NPQ","6","15","1",0.160336866422655,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000848666784574871
"189","qP.15.0","qP","7","15","1",0.572363018111538,0.0000000000000000000000000000000000000000000000000000000000000000000000134901731926944
"190","ABQ.15.0","ABQ","8","15","1",0.0150179577112023,0.000000000000000000000000000000000000000384789643657852
"191","qm.15.0","qm","9","15","1",0.487865729396511,0.00000000000000000000000000000000000000000000000000000000000000000000000674508659634721
"192","nTau1.15.0","nTau1","10","15","1",1.8446136028574,0.00000000000000000782897441627113
"193","nTau2.15.0","nTau2","11","15","1",1.85031062503981,0.000000415421397530684
"194","nCon.15.0","nCon","12","15","1",0.817840340561609,0.000000117488580757531
"195","Fm.15.0","Fm","13","15","1",2660.38157784861,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000848666784574871
"196","Fo.15.0","Fo","14","15","1",2285.44311004298,0.0000000000000000000000000000000000000000000000000000000000000000000000134901731926944
"197","Quant.16.0","Quant","1","16","1",0.0577013924211323,0.00000000000000000000000000000000000000000000000000000000000000000000000000000358180686687572
"198","Sigma.16.0","Sigma","2","16","1",3.60304436956621,0.0000000000000000000000000000035165569934582
"199","Connect.16.0","Connect","3","16","1",0.391922379141439,0.000000000205852897505273
"200","Tau1.16.0","Tau1","4","16","1",899.672028052316,0.0000000000000571462683290187
"201","Tau2.16.0","Tau2","5","16","1",6100319.31233809,0.0000000566961482415289
"202","NPQ.16.0","NPQ","6","16","1",0.139207181706475,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320556499923055
"203","qP.16.0","qP","7","16","1",0.381030988149886,0.00000000000000000000000000000000000000000000000000000000000000000000000000000716361373375144
"204","ABQ.16.0","ABQ","8","16","1",0.331597500767459,0.0000000000000000000000000000035165569934582
"205","qm.16.0","qm","9","16","1",0.790321421543739,0.00000000000000000000000000000000000000000000000000000000000000000000000000000358180686687572
"206","nTau1.16.0","nTau1","10","16","1",1.47359026653169,0.0000000000000571462683290187
"207","nTau2.16.0","nTau2","11","16","1",3.48413533073349,0.0000000566961482415289
"208","nCon.16.0","nCon","12","16","1",1.46133633170268,0.000000000205852897505273
"209","Fm.16.0","Fm","13","16","1",2709.7255644977,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320556499923055
"210","Fo.16.0","Fo","14","16","1",2553.37062634704,0.00000000000000000000000000000000000000000000000000000000000000000000000000000716361373375144
"211","Quant.17.0","Quant","1","17","1",0.0551910953593449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000303785385507788
"212","Sigma.17.0","Sigma","2","17","1",3.49495841265897,0.000000000000000000000000000016480464873077
"213","Connect.17.0","Connect","3","17","1",0.359995830212912,0.00000000924582155605684
"214","Tau1.17.0","Tau1","4","17","1",1278.4532696382,0.000000000000560580191806753
"215","Tau2.17.0","Tau2","5","17","1",9428833.6398975,0.000632980133867808
"216","NPQ.17.0","NPQ","6","17","1",0.207669367976847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000510056531701814
"217","qP.17.0","qP","7","17","1",0.479816968116405,0.00000000000000000000000000000000000000000000000000000000000000000000000000000607570771015577
"218","ABQ.17.0","ABQ","8","17","1",0.351648578777758,0.000000000000000000000000000016480464873077
"219","qm.17.0","qm","9","17","1",0.799443480775463,0.00000000000000000000000000000000000000000000000000000000000000000000000000000303785385507788
"220","nTau1.17.0","nTau1","10","17","1",2.09400340970135,0.000000000000560580191806753
"221","nTau2.17.0","nTau2","11","17","1",5.3851824356034,0.000632980133867808
"222","nCon.17.0","nCon","12","17","1",1.34229381619912,0.00000000924582155605684
"223","Fm.17.0","Fm","13","17","1",2556.11254651662,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000510056531701814
"224","Fo.17.0","Fo","14","17","1",2415.0378952126,0.00000000000000000000000000000000000000000000000000000000000000000000000000000607570771015577
"225","Quant.18.0","Quant","1","18","1",0.063110837417641,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000810350219089495
"226","Sigma.18.0","Sigma","2","18","1",3.64722259293804,0.000000000000000000000000000000000250303875501906
"227","Connect.18.0","Connect","3","18","1",0.290611390866399,0.0000000162515125660741
"228","Tau1.18.0","Tau1","4","18","1",1248.33137758048,0.000000000000152814652895946
"229","Tau2.18.0","Tau2","5","18","1",11679298.8646477,0.00377450020978389
"230","NPQ.18.0","NPQ","6","18","1",0.262801342664971,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000779989780222844
"231","qP.18.0","qP","7","18","1",0.568936687951271,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000162070043817899
"232","ABQ.18.0","ABQ","8","18","1",0.323401977236635,0.000000000000000000000000000000000250303875501906
"233","qm.18.0","qm","9","18","1",0.770664274817937,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000810350219089495
"234","nTau1.18.0","nTau1","10","18","1",2.04466617839732,0.000000000000152814652895946
"235","nTau2.18.0","nTau2","11","18","1",6.6705127599162,0.00377450020978389
"236","nCon.18.0","nCon","12","18","1",1.08358441998143,0.0000000162515125660741
"237","Fm.18.0","Fm","13","18","1",2444.51658327734,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000779989780222844
"238","Fo.18.0","Fo","14","18","1",2290.2410946254,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000162070043817899
"239","Quant.19.0","Quant","1","19","1",0.0659111019719341,0.00000000000000000000000000000000000000000000000000000000000000000000000000000988372378932833
"240","Sigma.19.0","Sigma","2","19","1",3.47411627491484,0.00000000000000000000000000000254240427404836
"241","Connect.19.0","Connect","3","19","1",0.276116957317402,0.00000995649299455483
"242","Tau1.19.0","Tau1","4","19","1",1023.20277240203,0.000000000000000183812745991339
"243","Tau2.19.0","Tau2","5","19","1",12378127.0188499,0.000264043406929169
"244","NPQ.19.0","NPQ","6","19","1",0.337489277349104,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172779210849663
"245","qP.19.0","qP","7","19","1",0.664881696005125,0.0000000000000000000000000000000000000000000000000000000000000000000000000000197674475786567
"246","ABQ.19.0","ABQ","8","19","1",0.355515013805646,0.00000000000000000000000000000254240427404836
"247","qm.19.0","qm","9","19","1",0.760488515336081,0.00000000000000000000000000000000000000000000000000000000000000000000000000000988372378932833
"248","nTau1.19.0","nTau1","10","19","1",1.67592366894416,0.000000000000000183812745991339
"249","nTau2.19.0","nTau2","11","19","1",7.06964135261835,0.000264043406929169
"250","nCon.19.0","nCon","12","19","1",1.02953993699222,0.00000995649299455483
"251","Fm.19.0","Fm","13","19","1",2308.01014692821,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172779210849663
"252","Fo.19.0","Fo","14","19","1",2155.88665478177,0.0000000000000000000000000000000000000000000000000000000000000000000000000000197674475786567
"253","Quant.20.0","Quant","1","20","1",0.0697071957271957,0.000000000000000000000000000000000000000000000000000000000000000000000000000000181687326420789
"254","Sigma.20.0","Sigma","2","20","1",3.5003105118974,0.00000000000000000000000000000000789278962278048
"255","Connect.20.0","Connect","3","20","1",0.387760940243656,0.0000000000399059793184034
"256","Tau1.20.0","Tau1","4","20","1",960.13785709221,0.0000000000000216023078866327
"257","Tau2.20.0","Tau2","5","20","1",8046818.4459734,0.0000593056973614648
"258","NPQ.20.0","NPQ","6","20","1",0.393144311861399,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181638470941571
"259","qP.20.0","qP","7","20","1",0.732392621581707,0.000000000000000000000000000000000000000000000000000000000000000000000000000000363374652841578
"260","ABQ.20.0","ABQ","8","20","1",0.350655708265996,0.00000000000000000000000000000000789278962278048
"261","qm.20.0","qm","9","20","1",0.74669405546446,0.000000000000000000000000000000000000000000000000000000000000000000000000000000181687326420789
"262","nTau1.20.0","nTau1","10","20","1",1.57262842082871,0.0000000000000216023078866327
"263","nTau2.20.0","nTau2","11","20","1",4.5958585136535,0.0000593056973614648
"264","nCon.20.0","nCon","12","20","1",1.44581983614861,0.0000000000399059793184034
"265","Fm.20.0","Fm","13","20","1",2215.80693202193,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181638470941571
