"","uni","metric","metrix","stage","col","ASnormalized.icra8.002r","pval"
"64","ABQ.6.0","ABQ","8","6","1",0.200305791643308,0.00000000000000000000000000000017339246706778
"65","qm.6.0","qm","9","6","1",0.776384551839634,0.00000000000000000000000000000000000000000000000000000000000000000000000000000873882081565424
"66","nTau1.6.0","nTau1","10","6","1",1.93024207815204,0.00000000000000388120643285711
"67","nTau2.6.0","nTau2","11","6","1",5.15220536215219,0.0000374597620494124
"68","nCon.6.0","nCon","12","6","1",0.650994107320225,0.00104302028590492
"69","Fm.6.0","Fm","13","6","1",2467.83563163589,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216585257889601
"70","Fo.6.0","Fo","14","6","1",2301.67978421257,0.0000000000000000000000000000000000000000000000000000000000000000000000000000174776416313085
"71","Quant.7.0","Quant","1","7","1",0.0699503559960953,0.0000000000000000000000000000000000000000000000000000000000000000000000000000274914843695801
"72","Sigma.7.0","Sigma","2","7","1",3.90746598944398,0.000000000000000000000000000000311039136328835
"73","Connect.7.0","Connect","3","7","1",0.188526723759727,0.00135051319307082
"74","Tau1.7.0","Tau1","4","7","1",1048.20157260476,0.00000000000000026633184541081
"75","Tau2.7.0","Tau2","5","7","1",7619530.79065788,0.0000404399371777413
"76","NPQ.7.0","NPQ","6","7","1",0.290477877166267,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148785645633984
"77","qP.7.0","qP","7","7","1",0.575449311170515,0.0000000000000000000000000000000000000000000000000000000000000000000000000000549829687391602
"78","ABQ.7.0","ABQ","8","7","1",0.264206073831092,0.000000000000000000000000000000311039136328835
"79","qm.7.0","qm","9","7","1",0.767676932843638,0.0000000000000000000000000000000000000000000000000000000000000000000000000000274914843695801
"80","nTau1.7.0","nTau1","10","7","1",1.62481062509112,0.00000000000000026633184541081
"81","nTau2.7.0","nTau2","11","7","1",4.45505159385427,0.0000404399371777413
"82","nCon.7.0","nCon","12","7","1",0.649224925370504,0.00135051319307082
"83","Fm.7.0","Fm","13","7","1",2396.75812197967,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148785645633984
"84","Fo.7.0","Fo","14","7","1",2229.10403811066,0.0000000000000000000000000000000000000000000000000000000000000000000000000000549829687391602
"85","Quant.8.0","Quant","1","8","1",0.0771329964462971,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000118270947662605
"86","Sigma.8.0","Sigma","2","8","1",3.80230154487324,0.000000000000000000000000000000000000163388057100758
"87","Connect.8.0","Connect","3","8","1",0.264044622867699,0.0000000046826250852374
"88","Tau1.8.0","Tau1","4","8","1",1254.50919890632,0.000000000000000344079341372825
"89","Tau2.8.0","Tau2","5","8","1",10944348.7151096,0.0040821696889647
"90","NPQ.8.0","NPQ","6","8","1",0.32073668338412,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217288214154169
"91","qP.8.0","qP","7","8","1",0.620673837265059,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000023654189532521
"92","ABQ.8.0","ABQ","8","8","1",0.284009025353414,0.000000000000000000000000000000000000163388057100758
"93","qm.8.0","qm","9","8","1",0.743821542318315,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000118270947662605
"94","nTau1.8.0","nTau1","10","8","1",1.94460677118839,0.000000000000000344079341372825
"95","nTau2.8.0","nTau2","11","8","1",6.39903420913088,0.0040821696889647
"96","nCon.8.0","nCon","12","8","1",0.909284090642985,0.0000000046826250852374
"97","Fm.8.0","Fm","13","8","1",2341.84707083947,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217288214154169
"98","Fo.8.0","Fo","14","8","1",2161.21338904663,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000023654189532521
"99","Quant.9.0","Quant","1","9","1",0.0854618764569263,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000386081767734097
"100","Sigma.9.0","Sigma","2","9","1",3.91454103840976,0.0000000000000000000000000000000000000390432573700394
"101","Connect.9.0","Connect","3","9","1",0.209016840448125,0.00000116050112633383
"102","Tau1.9.0","Tau1","4","9","1",1206.98461800466,0.00000000000000192320904865886
"103","Tau2.9.0","Tau2","5","9","1",7332732.8108094,0.000121902309387161
"104","NPQ.9.0","NPQ","6","9","1",0.339736208710873,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000367383996989634
"105","qP.9.0","qP","7","9","1",0.653899251685271,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000772163535468195
"106","ABQ.9.0","ABQ","8","9","1",0.262873809373658,0.0000000000000000000000000000000000000390432573700394
"107","qm.9.0","qm","9","9","1",0.716159196323183,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000386081767734097
"108","nTau1.9.0","nTau1","10","9","1",1.87093921904942,0.00000000000000192320904865886
"109","nTau2.9.0","nTau2","11","9","1",4.28736412958092,0.000121902309387161
"110","nCon.9.0","nCon","12","9","1",0.71978624533919,0.00000116050112633383
"111","Fm.9.0","Fm","13","9","1",2308.63606822231,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000367383996989634
"112","Fo.9.0","Fo","14","9","1",2111.33569777589,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000772163535468195
"113","Quant.10.0","Quant","1","10","1",0.122988180127051,0.000000000000000000000000000000000000000000000000000000000000000000000000027160510118858
"114","Sigma.10.0","Sigma","2","10","1",4.73665587586559,0.00000000000000000000000000000000000000267533575482096
"115","Connect.10.0","Connect","3","10","1",0.213426229860375,0.000000309882200084371
"116","Tau1.10.0","Tau1","4","10","1",1053.41671660556,0.0000000000000000025896777082116
"117","Tau2.10.0","Tau2","5","10","1",3217020.58028514,0.00000000594383143048715
"118","NPQ.10.0","NPQ","6","10","1",0.36661359724193,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110329241621729
"119","qP.10.0","qP","7","10","1",0.738135484392977,0.000000000000000000000000000000000000000000000000000000000000000000000000054321020237716
"120","ABQ.10.0","ABQ","8","10","1",0.108065781447761,0.00000000000000000000000000000000000000267533575482096
"121","qm.10.0","qm","9","10","1",0.591524720293195,0.000000000000000000000000000000000000000000000000000000000000000000000000027160510118858
"122","nTau1.10.0","nTau1","10","10","1",1.63289458680741,0.0000000000000000025896777082116
"123","nTau2.10.0","nTau2","11","10","1",1.88095475396378,0.00000000594383143048715
"124","nCon.10.0","nCon","12","10","1",0.734970753163905,0.000000309882200084371
"125","Fm.10.0","Fm","13","10","1",2263.2317866407,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110329241621729
"126","Fo.10.0","Fo","14","10","1",1984.88102799607,0.000000000000000000000000000000000000000000000000000000000000000000000000054321020237716
"127","Quant.11.0","Quant","1","11","1",0.13299233077807,0.00000000000000000000000000000000000000000000000000000000000000000000000000000297551298601847
"128","Sigma.11.0","Sigma","2","11","1",4.60518522174782,0.0000000000000000000000000000000000000000000201715915948286
"129","Connect.11.0","Connect","3","11","1",0.208907483247334,0.000000000759420702734442
"130","Tau1.11.0","Tau1","4","11","1",1424.8320632803,0.000000000000000000372243304913248
"131","Tau2.11.0","Tau2","5","11","1",3998141.8899133,0.00000445761066730234
"132","NPQ.11.0","NPQ","6","11","1",0.317289211040151,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280036046076298
"133","qP.11.0","qP","7","11","1",0.704274307147681,0.00000000000000000000000000000000000000000000000000000000000000000000000000000595102597203695
"134","ABQ.11.0","ABQ","8","11","1",0.132822313950063,0.0000000000000000000000000000000000000000000201715915948286
"135","qm.11.0","qm","9","11","1",0.558298370970988,0.00000000000000000000000000000000000000000000000000000000000000000000000000000297551298601847
"136","nTau1.11.0","nTau1","10","11","1",2.20862316551902,0.000000000000000000372243304913248
"137","nTau2.11.0","nTau2","11","11","1",2.33766735623046,0.00000445761066730234
"138","nCon.11.0","nCon","12","11","1",0.719409654587988,0.000000000759420702734442
"139","Fm.11.0","Fm","13","11","1",2347.9759094748,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280036046076298
"140","Fo.11.0","Fo","14","11","1",2035.71312066298,0.00000000000000000000000000000000000000000000000000000000000000000000000000000595102597203695
"141","Quant.12.0","Quant","1","12","1",0.13268897816688,0.00000000000000000000000000000000000000000000000000000000000000000000000122628824781922
"142","Sigma.12.0","Sigma","2","12","1",4.78959644740471,0.00000000000000000000000000000000000000126418572653082
"143","Connect.12.0","Connect","3","12","1",0.244430447620689,0.0000000087364972237967
"144","Tau1.12.0","Tau1","4","12","1",1325.29947844272,0.0000000000000000117675830864845
"145","Tau2.12.0","Tau2","5","12","1",3017210.67091504,0.000000061973150000309
"146","NPQ.12.0","NPQ","6","12","1",0.303032934829422,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000354349611051765
"147","qP.12.0","qP","7","12","1",0.688958153575292,0.00000000000000000000000000000000000000000000000000000000000000000000000245257649563845
"148","ABQ.12.0","ABQ","8","12","1",0.0980968268639907,0.00000000000000000000000000000000000000126418572653082
"149","qm.12.0","qm","9","12","1",0.55930588277072,0.00000000000000000000000000000000000000000000000000000000000000000000000122628824781922
"150","nTau1.12.0","nTau1","10","12","1",2.05433833556499,0.0000000000000000117675830864845
"151","nTau2.12.0","nTau2","11","12","1",1.764128209172,0.000000061973150000309
"152","nCon.12.0","nCon","12","12","1",0.841739229060533,0.0000000087364972237967
"153","Fm.12.0","Fm","13","12","1",2373.66474066769,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000354349611051765
"154","Fo.12.0","Fo","14","12","1",2058.70559171774,0.00000000000000000000000000000000000000000000000000000000000000000000000245257649563845
"155","Quant.13.0","Quant","1","13","1",0.141852951568111,0.000000000000000000000000000000000000000000000000000000000000000000000000496632128964477
"156","Sigma.13.0","Sigma","2","13","1",5.27449506623853,0.000000000000000000000000000000000000000030297465932408
"157","Connect.13.0","Connect","3","13","1",0.244800757617887,0.000000000919622835597283
"158","Tau1.13.0","Tau1","4","13","1",1435.16143093082,0.000000000000000019886312334794
"159","Tau2.13.0","Tau2","5","13","1",3647417.62670144,0.0000195294419736621
"160","NPQ.13.0","NPQ","6","13","1",0.274009059623941,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000636389461001909
"161","qP.13.0","qP","7","13","1",0.672536049728338,0.000000000000000000000000000000000000000000000000000000000000000000000000993264257928954
"162","ABQ.13.0","ABQ","8","13","1",0.00678817324820136,0.000000000000000000000000000000000000000030297465932408
"163","qm.13.0","qm","9","13","1",0.528869977511966,0.000000000000000000000000000000000000000000000000000000000000000000000000496632128964477
"164","nTau1.13.0","nTau1","10","13","1",2.22463465295396,0.000000000000000019886312334794
"165","nTau2.13.0","nTau2","11","13","1",2.13260293287501,0.0000195294419736621
"166","nCon.13.0","nCon","12","13","1",0.84301445665427,0.000000000919622835597283
"167","Fm.13.0","Fm","13","13","1",2427.74045440957,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000636389461001909
"168","Fo.13.0","Fo","14","13","1",2083.35830531026,0.000000000000000000000000000000000000000000000000000000000000000000000000993264257928954
"169","Quant.14.0","Quant","1","14","1",0.149824688422125,0.00000000000000000000000000000000000000000000000000000000000000000018578538335125
"170","Sigma.14.0","Sigma","2","14","1",4.8849334632351,0.00000000000000000000000000000000000101156378565586
"171","Connect.14.0","Connect","3","14","1",0.217340555812096,0.00000482701996015961
"172","Tau1.14.0","Tau1","4","14","1",1229.73262001079,0.000000000000000244952623694458
"173","Tau2.14.0","Tau2","5","14","1",2628925.99060943,0.0000000995013015755929
"174","NPQ.14.0","NPQ","6","14","1",0.254499061911184,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112498976009313
"175","qP.14.0","qP","7","14","1",0.664045361536915,0.0000000000000000000000000000000000000000000000000000000000000000003715707667025
"176","ABQ.14.0","ABQ","8","14","1",0.0801444256462774,0.00000000000000000000000000000000000101156378565586
"177","qm.14.0","qm","9","14","1",0.502393795509527,0.00000000000000000000000000000000000000000000000000000000000000000018578538335125
"178","nTau1.14.0","nTau1","10","14","1",1.90620075301879,0.000000000000000244952623694458
"179","nTau2.14.0","nTau2","11","14","1",1.53710264403016,0.0000000995013015755929
"180","nCon.14.0","nCon","12","14","1",0.748450422906222,0.00000482701996015961
"181","Fm.14.0","Fm","13","14","1",2465.49672872717,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112498976009313
"182","Fo.14.0","Fo","14","14","1",2096.10444953986,0.0000000000000000000000000000000000000000000000000000000000000000003715707667025
"183","Quant.15.0","Quant","1","15","1",0.151360285857845,0.000000000000000000000000000000000000000000000000000000000000000000000124176776012154
"184","Sigma.15.0","Sigma","2","15","1",4.88290596447875,0.000000000000000000000000000000000000000560703101364469
"185","Connect.15.0","Connect","3","15","1",0.215681008853319,0.000000185962482807397
"186","Tau1.15.0","Tau1","4","15","1",1177.31332716215,0.0000000000000000175539116105891
"187","Tau2.15.0","Tau2","5","15","1",2579471.40721759,0.0000000282418196758993
"188","NPQ.15.0","NPQ","6","15","1",0.235344393727431,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103653478420588
"189","qP.15.0","qP","7","15","1",0.644956188609304,0.000000000000000000000000000000000000000000000000000000000000000000000248353552024309
"190","ABQ.15.0","ABQ","8","15","1",0.0805262130436,0.000000000000000000000000000000000000000560703101364469
"191","qm.15.0","qm","9","15","1",0.497293682706616,0.000000000000000000000000000000000000000000000000000000000000000000000124176776012154
"192","nTau1.15.0","nTau1","10","15","1",1.8249459388626,0.0000000000000000175539116105891
"193","nTau2.15.0","nTau2","11","15","1",1.50818712067099,0.0000000282418196758993
"194","nCon.15.0","nCon","12","15","1",0.742735481125159,0.000000185962482807397
"195","Fm.15.0","Fm","13","15","1",2503.72555947809,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103653478420588
"196","Fo.15.0","Fo","14","15","1",2124.76094308589,0.000000000000000000000000000000000000000000000000000000000000000000000248353552024309
"197","Quant.16.0","Quant","1","16","1",0.0599264917761189,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000154224445418153
"198","Sigma.16.0","Sigma","2","16","1",3.31411616363296,0.00000000000000000000000000000000620672632398552
"199","Connect.16.0","Connect","3","16","1",0.411057593366026,0.000000000000362979409161311
"200","Tau1.16.0","Tau1","4","16","1",1114.77912887113,0.0000000000000073026757990901
"201","Tau2.16.0","Tau2","5","16","1",6445710.81837578,0.00000000136221495120177
"202","NPQ.16.0","NPQ","6","16","1",0.192901777189396,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000374489149046104
"203","qP.16.0","qP","7","16","1",0.436676460041959,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000308448890836306
"204","ABQ.16.0","ABQ","8","16","1",0.37593659153862,0.00000000000000000000000000000000620672632398552
"205","qm.16.0","qm","9","16","1",0.800968755982806,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000154224445418153
"206","nTau1.16.0","nTau1","10","16","1",1.72801207378327,0.0000000000000073026757990901
"207","nTau2.16.0","nTau2","11","16","1",3.76873262197939,0.00000000136221495120177
"208","nCon.16.0","nCon","12","16","1",1.41554910653492,0.000000000000362979409161311
"209","Fm.16.0","Fm","13","16","1",2592.80637557661,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000374489149046104
"210","Fo.16.0","Fo","14","16","1",2437.42858563355,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000308448890836306
"211","Quant.17.0","Quant","1","17","1",0.0645364598199218,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000204757809010908
"212","Sigma.17.0","Sigma","2","17","1",3.4106034749066,0.00000000000000000000000000000000204721367366988
"213","Connect.17.0","Connect","3","17","1",0.38383513628626,0.00000000000651465575770816
"214","Tau1.17.0","Tau1","4","17","1",1596.22081046736,0.000000000000402269499793491
"215","Tau2.17.0","Tau2","5","17","1",5965673.70990218,0.00000210317488609362
"216","NPQ.17.0","NPQ","6","17","1",0.251028320059694,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523718757806006
"217","qP.17.0","qP","7","17","1",0.519708978792555,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000409515618021815
"218","ABQ.17.0","ABQ","8","17","1",0.357767584366373,0.00000000000000000000000000000000204721367366988
"219","qm.17.0","qm","9","17","1",0.785657870138438,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000204757809010908
"220","nTau1.17.0","nTau1","10","17","1",2.47429177805371,0.000000000000402269499793491
"221","nTau2.17.0","nTau2","11","17","1",3.48806047247688,0.00000210317488609362
"222","nCon.17.0","nCon","12","17","1",1.32180378855795,0.00000000000651465575770816
"223","Fm.17.0","Fm","13","17","1",2472.33678385934,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523718757806006
"224","Fo.17.0","Fo","14","17","1",2312.78092034648,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000409515618021815
"225","Quant.18.0","Quant","1","18","1",0.0667211632893775,0.0000000000000000000000000000000000000000000000000000000000000000000000000000781002599556226
"226","Sigma.18.0","Sigma","2","18","1",3.85054733884291,0.00000000000000000000000000000225105266005409
"227","Connect.18.0","Connect","3","18","1",0.27558621757085,0.00000758168791917793
"228","Tau1.18.0","Tau1","4","18","1",1364.23809888243,0.000000000000180991060241926
"229","Tau2.18.0","Tau2","5","18","1",5422923.95991813,0.000000304121528432067
"230","NPQ.18.0","NPQ","6","18","1",0.302141731483743,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127791939722684
"231","qP.18.0","qP","7","18","1",0.583640670960835,0.000000000000000000000000000000000000000000000000000000000000000000000000000156200519911245
"232","ABQ.18.0","ABQ","8","18","1",0.274924119109321,0.00000000000000000000000000000225105266005409
"233","qm.18.0","qm","9","18","1",0.77840190977021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000781002599556226
"234","nTau1.18.0","nTau1","10","18","1",2.11469684472044,0.000000000000180991060241926
"235","nTau2.18.0","nTau2","11","18","1",3.17072096625753,0.000000304121528432067
"236","nCon.18.0","nCon","12","18","1",0.949029601573097,0.00000758168791917793
"237","Fm.18.0","Fm","13","18","1",2375.28930879822,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127791939722684
"238","Fo.18.0","Fo","14","18","1",2216.80724296638,0.000000000000000000000000000000000000000000000000000000000000000000000000000156200519911245
"239","Quant.19.0","Quant","1","19","1",0.0726303373654296,0.00000000000000000000000000000000000000000000000000000000000000000000000000000121012827673485
"240","Sigma.19.0","Sigma","2","19","1",3.73002259398982,0.00000000000000000000000000000000256373647843835
"241","Connect.19.0","Connect","3","19","1",0.292125724469865,0.0000000819315166698419
"242","Tau1.19.0","Tau1","4","19","1",1028.59576173377,0.0000000000000471780038280116
"243","Tau2.19.0","Tau2","5","19","1",6464616.20893107,0.00000362224002667178
"244","NPQ.19.0","NPQ","6","19","1",0.358654441347037,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000932748791008619
"245","qP.19.0","qP","7","19","1",0.654024403683349,0.00000000000000000000000000000000000000000000000000000000000000000000000000000242025655346969
"246","ABQ.19.0","ABQ","8","19","1",0.29761948624893,0.00000000000000000000000000000000256373647843835
"247","qm.19.0","qm","9","19","1",0.758776027583336,0.00000000000000000000000000000000000000000000000000000000000000000000000000000121012827673485
"248","nTau1.19.0","nTau1","10","19","1",1.59441978171779,0.0000000000000471780038280116
"249","nTau2.19.0","nTau2","11","19","1",3.77978638534616,0.00000362224002667178
"250","nCon.19.0","nCon","12","19","1",1.00598630202403,0.0000000819315166698419
"251","Fm.19.0","Fm","13","19","1",2276.49006193717,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000932748791008619
"252","Fo.19.0","Fo","14","19","1",2111.14782072963,0.00000000000000000000000000000000000000000000000000000000000000000000000000000242025655346969
"253","Quant.20.0","Quant","1","20","1",0.0733279068640196,0.0000000000000000000000000000000000000000000000000000000000000000000000000000322577451470722
"254","Sigma.20.0","Sigma","2","20","1",3.42409098183883,0.0000000000000000000000000000000999109167003847
"255","Connect.20.0","Connect","3","20","1",0.256724806704556,0.00001123225033139
"256","Tau1.20.0","Tau1","4","20","1",1075.13232410269,0.00000000000000778661806950124
"257","Tau2.20.0","Tau2","5","20","1",7174350.34134282,0.0000173663048086478
"258","NPQ.20.0","NPQ","6","20","1",0.418906080902301,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535604831254793
"259","qP.20.0","qP","7","20","1",0.714754310285273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000645154902941445
"260","ABQ.20.0","ABQ","8","20","1",0.355227824402574,0.0000000000000000000000000000000999109167003847
"261","qm.20.0","qm","9","20","1",0.756459220425469,0.0000000000000000000000000000000000000000000000000000000000000000000000000000322577451470722
"262","nTau1.20.0","nTau1","10","20","1",1.66655581258097,0.00000000000000778661806950124
"263","nTau2.20.0","nTau2","11","20","1",4.19475973012094,0.0000173663048086478
"264","nCon.20.0","nCon","12","20","1",0.884077016507974,0.00001123225033139
"265","Fm.20.0","Fm","13","20","1",2179.82245263653,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535604831254793
