"","uni","metric","metrix","stage","col","ASnormalized.icra6.002r","pval"
"34","NPQ.4.0","NPQ","6","4","1",0.059474951713867,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156483553304769
"35","qP.4.0","qP","7","4","1",0.258456617820601,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000225604883478923
"36","ABQ.4.0","ABQ","8","4","1",0.473761627741296,0.000000000000000000000000000000308030619406451
"37","qm.4.0","qm","9","4","1",0.826461188889199,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000112802441739469
"38","nTau1.4.0","nTau1","10","4","1",2.12394520525176,0.0000000213088753801722
"39","nTau2.4.0","nTau2","11","4","1",2.34275803350608,0.00000000395768212137305
"40","nCon.4.0","nCon","12","4","1",1.64163004678274,0.000000000000228940543594216
"41","Fm.4.0","Fm","13","4","1",2634.35092921686,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156483553304769
"42","Fo.4.0","Fo","14","4","1",2498.95111019448,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000225604883478923
"43","Quant.5.0","Quant","1","5","1",0.0575512675323388,0.0000000000000000000000000000000000000000000000000000000000000000000000000000156382802775026
"44","Sigma.5.0","Sigma","2","5","1",3.88847070805715,0.000000000000000000000000000249642294738732
"45","Connect.5.0","Connect","3","5","1",0.245134491302012,0.000306145258566171
"46","Tau1.5.0","Tau1","4","5","1",1964.74468056743,0.00000000000000385682070167259
"47","Tau2.5.0","Tau2","5","5","1",9488088.94924392,0.000000194386053447911
"48","NPQ.5.0","NPQ","6","5","1",0.121421961698607,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197734576948014
"49","qP.5.0","qP","7","5","1",0.3941600239938,0.0000000000000000000000000000000000000000000000000000000000000000000000000000312765605550052
"50","ABQ.5.0","ABQ","8","5","1",0.248092967551132,0.000000000000000000000000000249642294738732
"51","qm.5.0","qm","9","5","1",0.805684674162064,0.0000000000000000000000000000000000000000000000000000000000000000000000000000156382802775026
"52","nTau1.5.0","nTau1","10","5","1",2.36630302410655,0.00000000000000385682070167259
"53","nTau2.5.0","nTau2","11","5","1",5.02489503765204,0.000000194386053447911
"54","nCon.5.0","nCon","12","5","1",0.889954782758719,0.000306145258566171
"55","Fm.5.0","Fm","13","5","1",2488.83018065909,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197734576948014
"56","Fo.5.0","Fo","14","5","1",2345.59484908942,0.0000000000000000000000000000000000000000000000000000000000000000000000000000312765605550052
"57","Quant.6.0","Quant","1","6","1",0.0623247879366273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000110631727990398
"58","Sigma.6.0","Sigma","2","6","1",3.85687403173211,0.0000000000000000000000000000000202814120250693
"59","Connect.6.0","Connect","3","6","1",0.22205544581217,0.0000622164839494907
"60","Tau1.6.0","Tau1","4","6","1",1333.13066237937,0.00000000000000158606325637802
"61","Tau2.6.0","Tau2","5","6","1",9647295.95725323,0.00000117535621291818
"62","NPQ.6.0","NPQ","6","6","1",0.177281553217728,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203849634107332
"63","qP.6.0","qP","7","6","1",0.502656759120491,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000221263455980796
"64","ABQ.6.0","ABQ","8","6","1",0.254202763641811,0.0000000000000000000000000000000202814120250693
"65","qm.6.0","qm","9","6","1",0.789567424055763,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000110631727990398
"66","nTau1.6.0","nTau1","10","6","1",1.60559850301079,0.00000000000000158606325637802
"67","nTau2.6.0","nTau2","11","6","1",5.10921112161636,0.00000117535621291818
"68","nCon.6.0","nCon","12","6","1",0.806166871860915,0.0000622164839494907
"69","Fm.6.0","Fm","13","6","1",2370.74030073861,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203849634107332
"70","Fo.6.0","Fo","14","6","1",2222.98441424226,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000221263455980796
"71","Quant.7.0","Quant","1","7","1",0.0587247966552987,0.000000000000000000000000000000000000000000000000000000000000000000000000000000311889833201391
"72","Sigma.7.0","Sigma","2","7","1",4.00926976560702,0.00000000000000000000000000000080786854359868
"73","Connect.7.0","Connect","3","7","1",0.258346533686253,0.0000121986085980707
"74","Tau1.7.0","Tau1","4","7","1",1413.26194727357,0.0000000000000196936722693388
"75","Tau2.7.0","Tau2","5","7","1",11923156.6723257,0.003392679375512
"76","NPQ.7.0","NPQ","6","7","1",0.208661087521186,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000735849800026561
"77","qP.7.0","qP","7","7","1",0.546370816825059,0.000000000000000000000000000000000000000000000000000000000000000000000000000000623779666402783
"78","ABQ.7.0","ABQ","8","7","1",0.224734257224026,0.00000000000000000000000000000080786854359868
"79","qm.7.0","qm","9","7","1",0.801722386211063,0.000000000000000000000000000000000000000000000000000000000000000000000000000000311889833201391
"80","nTau1.7.0","nTau1","10","7","1",1.70210717594224,0.0000000000000196936722693388
"81","nTau2.7.0","nTau2","11","7","1",6.31450770712807,0.003392679375512
"82","nCon.7.0","nCon","12","7","1",0.937920779903445,0.0000121986085980707
"83","Fm.7.0","Fm","13","7","1",2309.19060135664,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000735849800026561
"84","Fo.7.0","Fo","14","7","1",2173.58385285364,0.000000000000000000000000000000000000000000000000000000000000000000000000000000623779666402783
"85","Quant.8.0","Quant","1","8","1",0.0635197870189867,0.0000000000000000000000000000000000000000000000000000000000000000000000000000152939964848526
"86","Sigma.8.0","Sigma","2","8","1",4.05036893530709,0.00000000000000000000000000000166095420971754
"87","Connect.8.0","Connect","3","8","1",0.244233195465135,0.0000487637003028097
"88","Tau1.8.0","Tau1","4","8","1",1500.86012081273,0.000000000000000469127154957994
"89","Tau2.8.0","Tau2","5","8","1",11202630.1997382,0.000859489317023301
"90","NPQ.8.0","NPQ","6","8","1",0.2129617373229,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000215022915467707
"91","qP.8.0","qP","7","8","1",0.562953563277935,0.0000000000000000000000000000000000000000000000000000000000000000000000000000305879929697052
"92","ABQ.8.0","ABQ","8","8","1",0.216786979992065,0.00000000000000000000000000000166095420971754
"93","qm.8.0","qm","9","8","1",0.785532645222539,0.0000000000000000000000000000000000000000000000000000000000000000000000000000152939964848526
"94","nTau1.8.0","nTau1","10","8","1",1.80760883475933,0.000000000000000469127154957994
"95","nTau2.8.0","nTau2","11","8","1",5.93291664954313,0.000859489317023301
"96","nCon.8.0","nCon","12","8","1",0.886682650238936,0.0000487637003028097
"97","Fm.8.0","Fm","13","8","1",2301.00318719816,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000215022915467707
"98","Fo.8.0","Fo","14","8","1",2154.84395481733,0.0000000000000000000000000000000000000000000000000000000000000000000000000000305879929697052
"99","Quant.9.0","Quant","1","9","1",0.0661898759759212,0.00000000000000000000000000000000000000000000000000000000000000000000000000000476711952095004
"100","Sigma.9.0","Sigma","2","9","1",4.16878914399991,0.00000000000000000000000000000182751498986882
"101","Connect.9.0","Connect","3","9","1",0.411132636940123,0.000000000275528476034673
"102","Tau1.9.0","Tau1","4","9","1",1418.61089443302,0.00000000000000126511445689373
"103","Tau2.9.0","Tau2","5","9","1",13656060.7233291,0.00821989357014324
"104","NPQ.9.0","NPQ","6","9","1",0.225782943669778,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000386252893479163
"105","qP.9.0","qP","7","9","1",0.588277730708777,0.00000000000000000000000000000000000000000000000000000000000000000000000000000953423904190009
"106","ABQ.9.0","ABQ","8","9","1",0.193888263662354,0.00000000000000000000000000000182751498986882
"107","qm.9.0","qm","9","9","1",0.776517392771471,0.00000000000000000000000000000000000000000000000000000000000000000000000000000476711952095004
"108","nTau1.9.0","nTau1","10","9","1",1.70854935133754,0.00000000000000126511445689373
"109","nTau2.9.0","nTau2","11","9","1",7.23225426422665,0.00821989357014324
"110","nCon.9.0","nCon","12","9","1",1.49260699565236,0.000000000275528476034673
"111","Fm.9.0","Fm","13","9","1",2276.93560099112,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000386252893479163
"112","Fo.9.0","Fo","14","9","1",2126.22551595636,0.00000000000000000000000000000000000000000000000000000000000000000000000000000953423904190009
"113","Quant.10.0","Quant","1","10","1",0.0978276647701511,0.000000000000000000000000000000000000000000000000000000000000000000000000000172085578776326
"114","Sigma.10.0","Sigma","2","10","1",4.76895703671865,0.000000000000000000000000000000000000638183360847435
"115","Connect.10.0","Connect","3","10","1",0.239820392657328,0.000000188619098612917
"116","Tau1.10.0","Tau1","4","10","1",1456.53412329451,0.0000000000000000000229997243434265
"117","Tau2.10.0","Tau2","5","10","1",4974532.63326936,0.000000212603027489417
"118","NPQ.10.0","NPQ","6","10","1",0.243117974564376,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126590466288349
"119","qP.10.0","qP","7","10","1",0.677370615085497,0.000000000000000000000000000000000000000000000000000000000000000000000000000344171157552653
"120","ABQ.10.0","ABQ","8","10","1",0.0778348089583801,0.000000000000000000000000000000000000638183360847435
"121","qm.10.0","qm","9","10","1",0.669695988101485,0.000000000000000000000000000000000000000000000000000000000000000000000000000172085578776326
"122","nTau1.10.0","nTau1","10","10","1",1.75422340355735,0.0000000000000000000229997243434265
"123","nTau2.10.0","nTau2","11","10","1",2.63451412368402,0.000000212603027489417
"124","nCon.10.0","nCon","12","10","1",0.870662077436963,0.000000188619098612917
"125","Fm.10.0","Fm","13","10","1",2245.18419058937,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126590466288349
"126","Fo.10.0","Fo","14","10","1",2025.54306424515,0.000000000000000000000000000000000000000000000000000000000000000000000000000344171157552653
"127","Quant.11.0","Quant","1","11","1",0.105344378392266,0.000000000000000000000000000000000000000000000000000000000000000000000000000316587121864823
"128","Sigma.11.0","Sigma","2","11","1",4.72087631871892,0.0000000000000000000000000000000000000403003642988449
"129","Connect.11.0","Connect","3","11","1",0.232595929518492,0.00000011687593061882
"130","Tau1.11.0","Tau1","4","11","1",1714.33935377414,0.0000000000000000000165970151348595
"131","Tau2.11.0","Tau2","5","11","1",5729094.8212128,0.0000233681171069046
"132","NPQ.11.0","NPQ","6","11","1",0.210752399285323,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260090221470827
"133","qP.11.0","qP","7","11","1",0.644789993133646,0.000000000000000000000000000000000000000000000000000000000000000000000000000633174243729647
"134","ABQ.11.0","ABQ","8","11","1",0.0871320964277903,0.0000000000000000000000000000000000000403003642988449
"135","qm.11.0","qm","9","11","1",0.64431665730063,0.000000000000000000000000000000000000000000000000000000000000000000000000000316587121864823
"136","nTau1.11.0","nTau1","10","11","1",2.06471936903732,0.0000000000000000000165970151348595
"137","nTau2.11.0","nTau2","11","11","1",3.03413050734987,0.0000233681171069046
"138","nCon.11.0","nCon","12","11","1",0.844433840483763,0.00000011687593061882
"139","Fm.11.0","Fm","13","11","1",2305.2019762066,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260090221470827
"140","Fo.11.0","Fo","14","11","1",2062.36190695449,0.000000000000000000000000000000000000000000000000000000000000000000000000000633174243729647
"141","Quant.12.0","Quant","1","12","1",0.110415812551935,0.00000000000000000000000000000000000000000000000000000000000000000000000000081686508910688
"142","Sigma.12.0","Sigma","2","12","1",4.76644164033217,0.00000000000000000000000000000000000000395125113257402
"143","Connect.12.0","Connect","3","12","1",0.226196889750689,0.0000000911886099614403
"144","Tau1.12.0","Tau1","4","12","1",1698.33697506419,0.000000000000000125015075910201
"145","Tau2.12.0","Tau2","5","12","1",3872653.34396476,0.000000855907374848492
"146","NPQ.12.0","NPQ","6","12","1",0.199396956224571,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443128859277517
"147","qP.12.0","qP","7","12","1",0.637954828964642,0.00000000000000000000000000000000000000000000000000000000000000000000000000163373017821376
"148","ABQ.12.0","ABQ","8","12","1",0.0783212069215872,0.00000000000000000000000000000000000000395125113257402
"149","qm.12.0","qm","9","12","1",0.627193535196536,0.00000000000000000000000000000000000000000000000000000000000000000000000000081686508910688
"150","nTau1.12.0","nTau1","10","12","1",2.04544639300702,0.000000000000000125015075910201
"151","nTau2.12.0","nTau2","11","12","1",2.05095848855694,0.000000855907374848492
"152","nCon.12.0","nCon","12","12","1",0.82120228291644,0.0000000911886099614403
"153","Fm.12.0","Fm","13","12","1",2327.02676878132,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443128859277517
"154","Fo.12.0","Fo","14","12","1",2070.08621727623,0.00000000000000000000000000000000000000000000000000000000000000000000000000163373017821376
"155","Quant.13.0","Quant","1","13","1",0.114923862512767,0.0000000000000000000000000000000000000000000000000000000000000000000000169297759571512
"156","Sigma.13.0","Sigma","2","13","1",5.27058920818904,0.00000000000000000000000000000000000406797212022092
"157","Connect.13.0","Connect","3","13","1",0.266926664774213,0.0000000568754190233561
"158","Tau1.13.0","Tau1","4","13","1",1714.76434380394,0.0000000000000000513560883466662
"159","Tau2.13.0","Tau2","5","13","1",3818269.03530351,0.00000111227014492514
"160","NPQ.13.0","NPQ","6","13","1",0.18104201887327,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000358457577481436
"161","qP.13.0","qP","7","13","1",0.618913361093082,0.0000000000000000000000000000000000000000000000000000000000000000000000338595519143024
"162","ABQ.13.0","ABQ","8","13","1",-0.0191649592666034,0.00000000000000000000000000000000000406797212022092
"163","qm.13.0","qm","9","13","1",0.611972615925894,0.0000000000000000000000000000000000000000000000000000000000000000000000169297759571512
"164","nTau1.13.0","nTau1","10","13","1",2.06523121935695,0.0000000000000000513560883466662
"165","nTau2.13.0","nTau2","11","13","1",2.02215654074849,0.00000111227014492514
"166","nCon.13.0","nCon","12","13","1",0.969070736230964,0.0000000568754190233561
"167","Fm.13.0","Fm","13","13","1",2363.19180768191,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000358457577481436
"168","Fo.13.0","Fo","14","13","1",2091.60467728457,0.0000000000000000000000000000000000000000000000000000000000000000000000338595519143024
"169","Quant.14.0","Quant","1","14","1",0.119068407359901,0.00000000000000000000000000000000000000000000000000000000000000000000158995176599889
"170","Sigma.14.0","Sigma","2","14","1",5.20849024194574,0.000000000000000000000000000000000144369939244194
"171","Connect.14.0","Connect","3","14","1",0.245994239772416,0.00000231237100398433
"172","Tau1.14.0","Tau1","4","14","1",1502.43935939574,0.0000000000000000500247737513562
"173","Tau2.14.0","Tau2","5","14","1",3456985.96387692,0.0000001999802669823
"174","NPQ.14.0","NPQ","6","14","1",0.168161843165146,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000337271911244482
"175","qP.14.0","qP","7","14","1",0.60726845110253,0.00000000000000000000000000000000000000000000000000000000000000000000317990353199778
"176","ABQ.14.0","ABQ","8","14","1",-0.00715698674172649,0.000000000000000000000000000000000144369939244194
"177","qm.14.0","qm","9","14","1",0.597979030433304,0.00000000000000000000000000000000000000000000000000000000000000000000158995176599889
"178","nTau1.14.0","nTau1","10","14","1",1.80951084119902,0.0000000000000000500247737513562
"179","nTau2.14.0","nTau2","11","14","1",1.83082090693323,0.0000001999802669823
"180","nCon.14.0","nCon","12","14","1",0.893076078579397,0.00000231237100398433
"181","Fm.14.0","Fm","13","14","1",2389.24840753837,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000337271911244482
"182","Fo.14.0","Fo","14","14","1",2104.7644048656,0.00000000000000000000000000000000000000000000000000000000000000000000317990353199778
"183","Quant.15.0","Quant","1","15","1",0.121867205863371,0.00000000000000000000000000000000000000000000000000000000000000000000000989895564239366
"184","Sigma.15.0","Sigma","2","15","1",5.14415939385468,0.000000000000000000000000000000000000150681943898761
"185","Connect.15.0","Connect","3","15","1",0.257669351969075,0.0000000325354122178156
"186","Tau1.15.0","Tau1","4","15","1",1411.29279523138,0.0000000000000000891183179590727
"187","Tau2.15.0","Tau2","5","15","1",3167419.18085899,0.0000000974892638950982
"188","NPQ.15.0","NPQ","6","15","1",0.154611449819616,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453190052468075
"189","qP.15.0","qP","7","15","1",0.591397259548115,0.0000000000000000000000000000000000000000000000000000000000000000000000197979112847873
"190","ABQ.15.0","ABQ","8","15","1",0.0052825610174595,0.000000000000000000000000000000000000150681943898761
"191","qm.15.0","qm","9","15","1",0.588529204799995,0.00000000000000000000000000000000000000000000000000000000000000000000000989895564239366
"192","nTau1.15.0","nTau1","10","15","1",1.69973556477136,0.0000000000000000891183179590727
"193","nTau2.15.0","nTau2","11","15","1",1.67746624311849,0.0000000974892638950982
"194","nCon.15.0","nCon","12","15","1",0.935462288220781,0.0000000325354122178156
"195","Fm.15.0","Fm","13","15","1",2417.28836481351,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453190052468075
"196","Fo.15.0","Fo","14","15","1",2122.70018602765,0.0000000000000000000000000000000000000000000000000000000000000000000000197979112847873
"197","Quant.16.0","Quant","1","16","1",0.0476045587237603,0.000000000000000000000000000000000000000000000000000000000000000000000000000000762911739677962
"198","Sigma.16.0","Sigma","2","16","1",3.16800528612296,0.00000000000000000000000000129874202950399
"199","Connect.16.0","Connect","3","16","1",0.402559961209192,0.00000000275414871727947
"200","Tau1.16.0","Tau1","4","16","1",1445.73188896858,0.000000000000950630672631001
"201","Tau2.16.0","Tau2","5","16","1",7475694.05153682,0.000000894484691621535
"202","NPQ.16.0","NPQ","6","16","1",0.137737279303302,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000557556270848578
"203","qP.16.0","qP","7","16","1",0.402332425659519,0.00000000000000000000000000000000000000000000000000000000000000000000000000000152582347935592
"204","ABQ.16.0","ABQ","8","16","1",0.387408152892783,0.00000000000000000000000000129874202950399
"205","qm.16.0","qm","9","16","1",0.83926860803577,0.000000000000000000000000000000000000000000000000000000000000000000000000000000762911739677962
"206","nTau1.16.0","nTau1","10","16","1",1.74121338754592,0.000000000000950630672631001
"207","nTau2.16.0","nTau2","11","16","1",3.95913003593475,0.000000894484691621535
"208","nCon.16.0","nCon","12","16","1",1.46148410581642,0.00000000275414871727947
"209","Fm.16.0","Fm","13","16","1",2453.13999488398,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000557556270848578
"210","Fo.16.0","Fo","14","16","1",2336.35934793992,0.00000000000000000000000000000000000000000000000000000000000000000000000000000152582347935592
"211","Quant.17.0","Quant","1","17","1",0.0471206176913646,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000074069239593486
"212","Sigma.17.0","Sigma","2","17","1",3.29943326124868,0.00000000000000000000000000000252856618592951
"213","Connect.17.0","Connect","3","17","1",0.309825787883193,0.000000823114101980211
"214","Tau1.17.0","Tau1","4","17","1",1792.72694541297,0.0000000000029580523446668
"215","Tau2.17.0","Tau2","5","17","1",14578894.1369482,0.0101376790680756
"216","NPQ.17.0","NPQ","6","17","1",0.197171619966203,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000273329445259861
"217","qP.17.0","qP","7","17","1",0.503972469760501,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000148138479186972
"218","ABQ.17.0","ABQ","8","17","1",0.361994146673634,0.00000000000000000000000000000252856618592951
"219","qm.17.0","qm","9","17","1",0.840902580030278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000074069239593486
"220","nTau1.17.0","nTau1","10","17","1",2.15912796929058,0.0000000000029580523446668
"221","nTau2.17.0","nTau2","11","17","1",7.72098714452323,0.0101376790680756
"222","nCon.17.0","nCon","12","17","1",1.12481495477896,0.000000823114101980211
"223","Fm.17.0","Fm","13","17","1",2331.35231154929,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000273329445259861
"224","Fo.17.0","Fo","14","17","1",2221.49755057289,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000148138479186972
"225","Quant.18.0","Quant","1","18","1",0.0530633728995085,0.00000000000000000000000000000000000000000000000000000000000000000000000000000193152929481723
"226","Sigma.18.0","Sigma","2","18","1",3.78617210829084,0.000000000000000000000000000278932564615588
"227","Connect.18.0","Connect","3","18","1",0.239968489761435,0.000344859497489534
"228","Tau1.18.0","Tau1","4","18","1",1408.90932399156,0.0000000000000154245033859831
"229","Tau2.18.0","Tau2","5","18","1",15492033.7259646,0.00975966608132706
"230","NPQ.18.0","NPQ","6","18","1",0.218053426269002,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269404929722827
"231","qP.18.0","qP","7","18","1",0.549722672658972,0.00000000000000000000000000000000000000000000000000000000000000000000000000000386305858963447
"232","ABQ.18.0","ABQ","8","18","1",0.267874275512276,0.000000000000000000000000000278932564615588
"233","qm.18.0","qm","9","18","1",0.820837541254257,0.00000000000000000000000000000000000000000000000000000000000000000000000000000193152929481723
"234","nTau1.18.0","nTau1","10","18","1",1.69686495503849,0.0000000000000154245033859831
"235","nTau2.18.0","nTau2","11","18","1",8.20458617211224,0.00975966608132706
"236","nCon.18.0","nCon","12","18","1",0.871199740355847,0.000344859497489534
"237","Fm.18.0","Fm","13","18","1",2291.3845676528,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269404929722827
"238","Fo.18.0","Fo","14","18","1",2169.79597388326,0.00000000000000000000000000000000000000000000000000000000000000000000000000000386305858963447
"239","Quant.19.0","Quant","1","19","1",0.0538103959341362,0.000000000000000000000000000000000000000000000000000000000000000000000000000685776152058239
"240","Sigma.19.0","Sigma","2","19","1",3.53017131312658,0.0000000000000000000000000589003483798398
"241","Connect.19.0","Connect","3","19","1",0.294693339684812,0.000084835184843777
"242","Tau1.19.0","Tau1","4","19","1",1273.83425653648,0.00000000000129053072192495
"243","Tau2.19.0","Tau2","5","19","1",16928194.3946068,0.00836736847288726
"244","NPQ.19.0","NPQ","6","19","1",0.251331209948516,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221210545067276
"245","qP.19.0","qP","7","19","1",0.602258182747782,0.00000000000000000000000000000000000000000000000000000000000000000000000000137155230411648
"246","ABQ.19.0","ABQ","8","19","1",0.317376718155771,0.0000000000000000000000000589003483798398
"247","qm.19.0","qm","9","19","1",0.818315302724922,0.000000000000000000000000000000000000000000000000000000000000000000000000000685776152058239
"248","nTau1.19.0","nTau1","10","19","1",1.53418298228056,0.00000000000129053072192495
"249","nTau2.19.0","nTau2","11","19","1",8.96517733601637,0.00836736847288726
"250","nCon.19.0","nCon","12","19","1",1.06987697123585,0.000084835184843777
"251","Fm.19.0","Fm","13","19","1",2230.44770348551,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221210545067276
"252","Fo.19.0","Fo","14","19","1",2110.42642945057,0.00000000000000000000000000000000000000000000000000000000000000000000000000137155230411648
"253","Quant.20.0","Quant","1","20","1",0.0547032758224219,0.000000000000000000000000000000000000000000000000000000000000000000000000000307474953320259
"254","Sigma.20.0","Sigma","2","20","1",3.67816747979138,0.000000000000000000000000265883997356141
"255","Connect.20.0","Connect","3","20","1",0.421174217261529,0.000000204938969930777
"256","Tau1.20.0","Tau1","4","20","1",1317.93230818967,0.0000000000609391862540376
"257","Tau2.20.0","Tau2","5","20","1",7464754.04051551,0.0000495337560073713
"258","NPQ.20.0","NPQ","6","20","1",0.287094815582322,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221920688879057
"259","qP.20.0","qP","7","20","1",0.655862274535739,0.000000000000000000000000000000000000000000000000000000000000000000000000000614949906640517
"260","ABQ.20.0","ABQ","8","20","1",0.288758948640326,0.000000000000000000000000265883997356141
"261","qm.20.0","qm","9","20","1",0.815300595076148,0.000000000000000000000000000000000000000000000000000000000000000000000000000307474953320259
"262","nTau1.20.0","nTau1","10","20","1",1.58729387959776,0.0000000000609391862540376
"263","nTau2.20.0","nTau2","11","20","1",3.95333620248875,0.0000495337560073713
"264","nCon.20.0","nCon","12","20","1",1.52906270772301,0.000000204938969930777
"265","Fm.20.0","Fm","13","20","1",2168.47180933338,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221920688879057
"266","Fo.20.0","Fo","14","20","1",2049.84929783427,0.000000000000000000000000000000000000000000000000000000000000000000000000000614949906640517
