"","uni","metric","metrix","stage","col","cclong2025.nah27.004","pval"
"62","NPQ.6.0","NPQ","6","6","1",0.170813055201947,9.81411938032966e-84
"63","qP.6.0","qP","7","6","1",0.313589654221603,1.95421001766483e-67
"64","ABQ.6.0","ABQ","8","6","1",0.0959009714572049,5.92876903807251e-17
"65","qm.6.0","qm","9","6","1",0.764972649957538,9.77105008832413e-68
"66","nTau1.6.0","nTau1","10","6","1",2.77199278200666,6.92050616447081e-08
"67","nTau2.6.0","nTau2","11","6","1",2.36897195866918,2.93721895902332e-14
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3225.95673159049,9.81411938032966e-84
"70","Fo.6.0","Fo","14","6","1",2936.84955313316,1.95421001766483e-67
"71","Quant.7.0","Quant","1","7","1",0.100579737851393,7.2099613178274e-68
"72","Sigma.7.0","Sigma","2","7","1",3.86802044389443,1.96367359579446e-19
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1221.16534748792,5.99228878738135e-09
"75","Tau2.7.0","Tau2","5","7","1",2408091.42391897,6.46639651379033e-17
"76","NPQ.7.0","NPQ","6","7","1",0.245827228546118,1.26281323359118e-83
"77","qP.7.0","qP","7","7","1",0.391997736633219,1.44199226356548e-67
"78","ABQ.7.0","ABQ","8","7","1",0.127674172061481,1.96367359579446e-19
"79","qm.7.0","qm","9","7","1",0.73622807665084,7.2099613178274e-68
"80","nTau1.7.0","nTau1","10","7","1",1.95061071471345,5.99228878738135e-09
"81","nTau2.7.0","nTau2","11","7","1",1.98472519833499,6.46639651379033e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",3031.71432628784,1.26281323359118e-83
"84","Fo.7.0","Fo","14","7","1",2726.7852941095,1.44199226356548e-67
"85","Quant.8.0","Quant","1","8","1",0.10620592339939,3.51923112792163e-67
"86","Sigma.8.0","Sigma","2","8","1",3.92702067908887,5.25044625191608e-21
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",863.521277915093,2.48718749304389e-10
"89","Tau2.8.0","Tau2","5","8","1",2380733.62078597,3.47399004914769e-17
"90","NPQ.8.0","NPQ","6","8","1",0.311161823940246,2.07080605946323e-84
"91","qP.8.0","qP","7","8","1",0.448763317850489,7.03846225584327e-67
"92","ABQ.8.0","ABQ","8","8","1",0.114368288661666,5.25044625191608e-21
"93","qm.8.0","qm","9","8","1",0.721473317741971,3.51923112792163e-67
"94","nTau1.8.0","nTau1","10","8","1",1.37933315955061,2.48718749304389e-10
"95","nTau2.8.0","nTau2","11","8","1",1.96217716684839,3.47399004914769e-17
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2880.64538480254,2.07080605946323e-84
"98","Fo.8.0","Fo","14","8","1",2574.70378172339,7.03846225584327e-67
"99","Quant.9.0","Quant","1","9","1",0.106102573299775,1.47198673617277e-67
"100","Sigma.9.0","Sigma","2","9","1",3.73488863487963,1.71786178864857e-21
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",854.990244541253,2.13013661333798e-10
"103","Tau2.9.0","Tau2","5","9","1",2205971.64616729,1.230641906802e-18
"104","NPQ.9.0","NPQ","6","9","1",0.369164738764868,3.04173804689465e-84
"105","qP.9.0","qP","7","9","1",0.489369614693708,2.94397347234554e-67
"106","ABQ.9.0","ABQ","8","9","1",0.157698396909387,1.71786178864857e-21
"107","qm.9.0","qm","9","9","1",0.721744354982038,1.47198673617277e-67
"108","nTau1.9.0","nTau1","10","9","1",1.36570623741364,2.13013661333798e-10
"109","nTau2.9.0","nTau2","11","9","1",1.81814007120855,1.230641906802e-18
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2758.61052357366,3.04173804689465e-84
"112","Fo.9.0","Fo","14","9","1",2465.91484829066,2.94397347234554e-67
"113","Quant.10.0","Quant","1","10","1",0.203676597492814,5.01882012896524e-65
"114","Sigma.10.0","Sigma","2","10","1",3.75328982191965,3.26593972058646e-37
"115","Connect.10.0","Connect","3","10","1",0.132948108490397,0.00332745633834763
"116","Tau1.10.0","Tau1","4","10","1",747.989067328197,1.81023344876581e-18
"117","Tau2.10.0","Tau2","5","10","1",1135244.04924936,3.07696357546837e-23
"118","NPQ.10.0","NPQ","6","10","1",0.700559972315735,6.15622745141879e-87
"119","qP.10.0","qP","7","10","1",0.749626404086061,1.00376402579305e-64
"120","ABQ.10.0","ABQ","8","10","1",0.153548514313738,3.26593972058646e-37
"121","qm.10.0","qm","9","10","1",0.465854962345695,5.01882012896524e-65
"122","nTau1.10.0","nTau1","10","10","1",1.19478946255748,1.81023344876581e-18
"123","nTau2.10.0","nTau2","11","10","1",0.935656947416988,3.07696357546837e-23
"124","nCon.10.0","nCon","12","10","1",0.606174117915134,0.00332745633834763
"125","Fm.10.0","Fm","13","10","1",2221.02855432933,6.15622745141879e-87
"126","Fo.10.0","Fo","14","10","1",1768.65701544915,1.00376402579305e-64
"127","Quant.11.0","Quant","1","11","1",0.212279041845841,1.44246457313299e-64
"128","Sigma.11.0","Sigma","2","11","1",3.65073408057018,2.68161520774995e-37
"129","Connect.11.0","Connect","3","11","1",0.124873872410708,0.00586063703696642
"130","Tau1.11.0","Tau1","4","11","1",754.383524010837,1.17564451960653e-16
"131","Tau2.11.0","Tau2","5","11","1",1102303.59674288,1.60072666939051e-20
"132","NPQ.11.0","NPQ","6","11","1",0.729979854570806,4.4271831830841e-86
"133","qP.11.0","qP","7","11","1",0.767863389069365,2.88492914626597e-64
"134","ABQ.11.0","ABQ","8","11","1",0.176677146460381,2.68161520774995e-37
"135","qm.11.0","qm","9","11","1",0.443294918533943,1.44246457313299e-64
"136","nTau1.11.0","nTau1","10","11","1",1.20500355497795,1.17564451960653e-16
"137","nTau2.11.0","nTau2","11","11","1",0.908507751383657,1.60072666939051e-20
"138","nCon.11.0","nCon","12","11","1",0.569359807512234,0.00586063703696642
"139","Fm.11.0","Fm","13","11","1",2183.25794192545,4.4271831830841e-86
"140","Fo.11.0","Fo","14","11","1",1719.79803791119,2.88492914626597e-64
"141","Quant.12.0","Quant","1","12","1",0.215792765011682,2.3770172860937e-64
"142","Sigma.12.0","Sigma","2","12","1",3.61000988300654,6.04225323164482e-38
"143","Connect.12.0","Connect","3","12","1",0.134953487042539,0.0019809756928924
"144","Tau1.12.0","Tau1","4","12","1",817.525179836693,2.67035645336679e-15
"145","Tau2.12.0","Tau2","5","12","1",1100601.72458749,3.59698715361752e-18
"146","NPQ.12.0","NPQ","6","12","1",0.754961695588233,4.36459094764251e-86
"147","qP.12.0","qP","7","12","1",0.779823850291258,4.75403457218739e-64
"148","ABQ.12.0","ABQ","8","12","1",0.185861371278247,6.04225323164482e-38
"149","qm.12.0","qm","9","12","1",0.434080125004257,2.3770172860937e-64
"150","nTau1.12.0","nTau1","10","12","1",1.30586196096862,2.67035645336679e-15
"151","nTau2.12.0","nTau2","11","12","1",0.907105085140337,3.59698715361752e-18
"152","nCon.12.0","nCon","12","12","1",0.615317599448897,0.0019809756928924
"153","Fm.12.0","Fm","13","12","1",2152.1793132908,4.36459094764251e-86
"154","Fo.12.0","Fo","14","12","1",1687.75458847484,4.75403457218739e-64
"155","Quant.13.0","Quant","1","13","1",0.219151949512414,8.33736348104048e-66
"156","Sigma.13.0","Sigma","2","13","1",3.55906271937069,9.51078334284882e-40
"157","Connect.13.0","Connect","3","13","1",0.154924203828713,0.000118473343250606
"158","Tau1.13.0","Tau1","4","13","1",846.668197226336,2.62705805189092e-16
"159","Tau2.13.0","Tau2","5","13","1",1136028.03860229,9.5344699631607e-18
"160","NPQ.13.0","NPQ","6","13","1",0.777645038566089,2.77726693809728e-87
"161","qP.13.0","qP","7","13","1",0.790526499504332,1.6674726962081e-65
"162","ABQ.13.0","ABQ","8","13","1",0.19735110545737,9.51078334284882e-40
"163","qm.13.0","qm","9","13","1",0.42527061152201,8.33736348104048e-66
"164","nTau1.13.0","nTau1","10","13","1",1.35241313611968,2.62705805189092e-16
"165","nTau2.13.0","nTau2","11","13","1",0.936303103708458,9.5344699631607e-18
"166","nCon.13.0","nCon","12","13","1",0.706373664626888,0.000118473343250606
"167","Fm.13.0","Fm","13","13","1",2124.71678817803,2.77726693809728e-87
"168","Fo.13.0","Fo","14","13","1",1659.08096188706,1.6674726962081e-65
"169","Quant.14.0","Quant","1","14","1",0.224174955457129,2.3118766928486e-64
"170","Sigma.14.0","Sigma","2","14","1",3.54671001158887,1.43270371148069e-38
"171","Connect.14.0","Connect","3","14","1",0.134653467004411,0.00151857744922751
"172","Tau1.14.0","Tau1","4","14","1",889.843254831895,1.45466382112092e-17
"173","Tau2.14.0","Tau2","5","14","1",1151575.54612521,5.13268388895835e-18
"174","NPQ.14.0","NPQ","6","14","1",0.804545114085378,7.32938475227144e-86
"175","qP.14.0","qP","7","14","1",0.803681977307025,4.62375338569719e-64
"176","ABQ.14.0","ABQ","8","14","1",0.200136919596505,1.43270371148069e-38
"177","qm.14.0","qm","9","14","1",0.412097700483114,2.3118766928486e-64
"178","nTau1.14.0","nTau1","10","14","1",1.4213781867142,1.45466382112092e-17
"179","nTau2.14.0","nTau2","11","14","1",0.949117206049232,5.13268388895835e-18
"180","nCon.14.0","nCon","12","14","1",0.613949664364792,0.00151857744922751
"181","Fm.14.0","Fm","13","14","1",2093.0439629253,7.32938475227144e-86
"182","Fo.14.0","Fo","14","14","1",1623.83592576671,4.62375338569719e-64
"183","Quant.15.0","Quant","1","15","1",0.224197955570972,1.17903507680934e-63
"184","Sigma.15.0","Sigma","2","15","1",3.49121717073957,9.09123346922655e-38
"185","Connect.15.0","Connect","3","15","1",0.107052736111116,0.0152889291461662
"186","Tau1.15.0","Tau1","4","15","1",806.369765025327,6.53049394313759e-17
"187","Tau2.15.0","Tau2","5","15","1",1143670.33795493,1.85382120644895e-17
"188","NPQ.15.0","NPQ","6","15","1",0.831605771727749,4.89036837293943e-85
"189","qP.15.0","qP","7","15","1",0.812654506619939,2.35807015361868e-63
"190","ABQ.15.0","ABQ","8","15","1",0.212651806485207,9.09123346922655e-38
"191","qm.15.0","qm","9","15","1",0.412037382327637,1.17903507680934e-63
"192","nTau1.15.0","nTau1","10","15","1",1.28804302129523,6.53049394313759e-17
"193","nTau2.15.0","nTau2","11","15","1",0.942601811451752,1.85382120644895e-17
"194","nCon.15.0","nCon","12","15","1",0.488104709569783,0.0152889291461662
"195","Fm.15.0","Fm","13","15","1",2062.12074408344,4.89036837293943e-85
"196","Fo.15.0","Fo","14","15","1",1599.79748911944,2.35807015361868e-63
"197","Quant.16.0","Quant","1","16","1",0.0820003646461667,3.2881903355419e-70
"198","Sigma.16.0","Sigma","2","16","1",3.63615731210333,2.08756155316683e-18
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",504.250718251116,4.00818925193895e-09
"201","Tau2.16.0","Tau2","5","16","1",3649607.93281911,4.00070634144951e-12
"202","NPQ.16.0","NPQ","6","16","1",0.492789598462402,1.890182392394e-85
"203","qP.16.0","qP","7","16","1",0.542831868555523,6.5763806710838e-70
"204","ABQ.16.0","ABQ","8","16","1",0.179964536433094,2.08756155316683e-18
"205","qm.16.0","qm","9","16","1",0.784952771203188,3.2881903355419e-70
"206","nTau1.16.0","nTau1","10","16","1",0.805457554086313,4.00818925193895e-09
"207","nTau2.16.0","nTau2","11","16","1",3.00797085873144,4.00070634144951e-12
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2530.15713718337,1.890182392394e-85
"210","Fo.16.0","Fo","14","16","1",2322.68332932223,6.5763806710838e-70
"211","Quant.17.0","Quant","1","17","1",0.080786333444908,2.23634628747951e-68
"212","Sigma.17.0","Sigma","2","17","1",4.06946714647104,4.41818744045112e-14
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",1098.7459823221,1.98241162124849e-08
"215","Tau2.17.0","Tau2","5","17","1",3851942.68731768,3.87793206205096e-11
"216","NPQ.17.0","NPQ","6","17","1",0.565398971874677,5.64570023805623e-83
"217","qP.17.0","qP","7","17","1",0.581951502836766,4.47269257495901e-68
"218","ABQ.17.0","ABQ","8","17","1",0.08224339832087,4.41818744045112e-14
"219","qm.17.0","qm","9","17","1",0.788136586868277,2.23634628747951e-68
"220","nTau1.17.0","nTau1","10","17","1",1.75506592147796,1.98241162124849e-08
"221","nTau2.17.0","nTau2","11","17","1",3.17473316757215,3.87793206205096e-11
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2412.79847803881,5.64570023805623e-83
"224","Fo.17.0","Fo","14","17","1",2217.8773356566,4.47269257495901e-68
"225","Quant.18.0","Quant","1","18","1",0.080836311856679,1.2780063489867e-69
"226","Sigma.18.0","Sigma","2","18","1",3.78669832242323,1.26454024414897e-16
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",569.216895674981,1.6349566114087e-08
"229","Tau2.18.0","Tau2","5","18","1",3746008.09239311,1.02534139308007e-11
"230","NPQ.18.0","NPQ","6","18","1",0.631662543388542,1.66558927093083e-84
"231","qP.18.0","qP","7","18","1",0.615614141507366,2.5560126979734e-69
"232","ABQ.18.0","ABQ","8","18","1",0.146014144140494,1.26454024414897e-16
"233","qm.18.0","qm","9","18","1",0.788005517707824,1.2780063489867e-69
"234","nTau1.18.0","nTau1","10","18","1",0.909230333126966,1.6349566114087e-08
"235","nTau2.18.0","nTau2","11","18","1",3.08742291936735,1.02534139308007e-11
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2314.81213573666,1.66558927093083e-84
"238","Fo.18.0","Fo","14","18","1",2127.69126004263,2.5560126979734e-69
"239","Quant.19.0","Quant","1","19","1",0.0767141866758345,1.86215014918229e-70
"240","Sigma.19.0","Sigma","2","19","1",3.68050163192399,2.47974442888996e-16
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",890.245815736492,1.58923729877879e-09
"243","Tau2.19.0","Tau2","5","19","1",4075964.21925346,2.13700239916891e-12
"244","NPQ.19.0","NPQ","6","19","1",0.705078430347825,9.26875957891956e-85
"245","qP.19.0","qP","7","19","1",0.646400918588722,3.72430029836456e-70
"246","ABQ.19.0","ABQ","8","19","1",0.169963892418146,2.47974442888996e-16
"247","qm.19.0","qm","9","19","1",0.798815854963265,1.86215014918229e-70
"248","nTau1.19.0","nTau1","10","19","1",1.42202121152279,1.58923729877879e-09
"249","nTau2.19.0","nTau2","11","19","1",3.35936950445963,2.13700239916891e-12
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2215.14282841069,9.26875957891956e-85
"252","Fo.19.0","Fo","14","19","1",2045.20994795836,3.72430029836456e-70
"253","Quant.20.0","Quant","1","20","1",0.0828059142001738,3.45628924017703e-68
"254","Sigma.20.0","Sigma","2","20","1",4.19181580583399,7.75108361119669e-15
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",955.040176446819,1.19948058737844e-07
"257","Tau2.20.0","Tau2","5","20","1",3768796.05907943,8.7082217676723e-10
"258","NPQ.20.0","NPQ","6","20","1",0.771657275330452,1.11849025630087e-83
"259","qP.20.0","qP","7","20","1",0.679936580200889,6.91257848035407e-68
"260","ABQ.20.0","ABQ","8","20","1",0.0546510168626946,7.75108361119669e-15
"261","qm.20.0","qm","9","20","1",0.782840204996986,3.45628924017703e-68
"262","nTau1.20.0","nTau1","10","20","1",1.52551954163392,1.19948058737844e-07
"263","nTau2.20.0","nTau2","11","20","1",3.10620453673118,8.7082217676723e-10
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2131.8978052108,1.11849025630087e-83
"266","Fo.20.0","Fo","14","20","1",1955.36405846898,6.91257848035407e-68
"267","Quant.21.0","Quant","1","21","1",0.0831836326117826,1.11016942512333e-69
"268","Sigma.21.0","Sigma","2","21","1",3.44982937747753,6.0218145906664e-17
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",578.098402347607,1.65362457510561e-08
"271","Tau2.21.0","Tau2","5","21","1",3865797.96102583,8.10663786712762e-11
"272","NPQ.21.0","NPQ","6","21","1",0.837641817745662,5.89348076372684e-83
"273","qP.21.0","qP","7","21","1",0.706433375857415,2.2203388502466e-69
"274","ABQ.21.0","ABQ","8","21","1",0.221985687096112,6.0218145906664e-17
"275","qm.21.0","qm","9","21","1",0.781849632600966,1.11016942512333e-69
"276","nTau1.21.0","nTau1","10","21","1",0.923417078692636,1.65362457510561e-08
"277","nTau2.21.0","nTau2","11","21","1",3.18615254749488,8.10663786712762e-11
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2055.34735898435,5.89348076372684e-83
"280","Fo.21.0","Fo","14","21","1",1884.376099385,2.2203388502466e-69
"281","Quant.22.0","Quant","1","22","1",0.0818047182027331,4.35573529072555e-69
"282","Sigma.22.0","Sigma","2","22","1",3.84909578598971,2.84758091247914e-15
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",524.892901521811,1.69253235393836e-09
"285","Tau2.22.0","Tau2","5","22","1",3961546.17992015,2.48178727677328e-12
"286","NPQ.22.0","NPQ","6","22","1",0.909327216761924,3.40972746815071e-83
"287","qP.22.0","qP","7","22","1",0.731822683950045,8.71147058145106e-69
"288","ABQ.22.0","ABQ","8","22","1",0.131942109140575,2.84758091247914e-15
"289","qm.22.0","qm","9","22","1",0.785465857037207,4.35573529072555e-69
"290","nTau1.22.0","nTau1","10","22","1",0.83843004544117,1.69253235393836e-09
"291","nTau2.22.0","nTau2","11","22","1",3.2650672850533,2.48178727677328e-12
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1978.17965600901,3.40972746815071e-83
"294","Fo.22.0","Fo","14","22","1",1816.35522669481,8.71147058145106e-69
"295","Quant.23.0","Quant","1","23","1",0.300638621322482,2.57026132890185e-59
"296","Sigma.23.0","Sigma","2","23","1",3.7486101345164,2.9060305574549e-42
"297","Connect.23.0","Connect","3","23","1",0.13576463391034,0.000106027347935988
"298","Tau1.23.0","Tau1","4","23","1",1049.56138873533,3.2115708825255e-14
"299","Tau2.23.0","Tau2","5","23","1",762133.225247574,1.26977214139087e-14
"300","NPQ.23.0","NPQ","6","23","1",1.40599043980605,1.5773353218013e-84
"301","qP.23.0","qP","7","23","1",1,5.1405226578037e-59
"302","ABQ.23.0","ABQ","8","23","1",0.154603889342837,2.9060305574549e-42
"303","qm.23.0","qm","9","23","1",0.211570550159542,2.57026132890185e-59
"304","nTau1.23.0","nTau1","10","23","1",1.67650162594948,3.2115708825255e-14
"305","nTau2.23.0","nTau2","11","23","1",0.628142686615903,1.26977214139087e-14
"306","nCon.23.0","nCon","12","23","1",0.61901600661446,0.000106027347935988
"307","Fm.23.0","Fm","13","23","1",1569.82845583011,1.5773353218013e-84
"308","Fo.23.0","Fo","14","23","1",1097.87739315655,5.1405226578037e-59
"309","Quant.24.0","Quant","1","24","1",0.318838194871703,1.90978650345344e-61
"310","Sigma.24.0","Sigma","2","24","1",3.91948974768698,2.75974488849996e-46
"311","Connect.24.0","Connect","3","24","1",0.161462729850048,8.85063627703971e-08
"312","Tau1.24.0","Tau1","4","24","1",806.609520554397,2.83948870151063e-16
"313","Tau2.24.0","Tau2","5","24","1",837987.685012814,3.25238576734924e-14
"314","NPQ.24.0","NPQ","6","24","1",1.32557514531158,1.27321377735661e-87
"315","qP.24.0","qP","7","24","1",0.996862765581909,3.81957300690689e-61
"316","ABQ.24.0","ABQ","8","24","1",0.116066683503574,2.75974488849996e-46
"317","qm.24.0","qm","9","24","1",0.163841886098941,1.90978650345344e-61
"318","nTau1.24.0","nTau1","10","24","1",1.28842599130406,2.83948870151063e-16
"319","nTau2.24.0","nTau2","11","24","1",0.690661184130898,3.25238576734924e-14
"320","nCon.24.0","nCon","12","24","1",0.736185937162784,8.85063627703971e-08
"321","Fm.24.0","Fm","13","24","1",1624.11103527541,1.27321377735661e-87
"322","Fo.24.0","Fo","14","24","1",1106.28240451698,3.81957300690689e-61
"323","Quant.25.0","Quant","1","25","1",0.335847629324358,3.20967039509631e-59
"324","Sigma.25.0","Sigma","2","25","1",4.15217252826266,5.02038554947589e-46
"325","Connect.25.0","Connect","3","25","1",0.169101701917734,7.87906646717111e-08
"326","Tau1.25.0","Tau1","4","25","1",889.444856435535,2.04415977027469e-15
"327","Tau2.25.0","Tau2","5","25","1",754069.976576816,1.46750143252919e-13
"328","NPQ.25.0","NPQ","6","25","1",1.19690389654331,2.23263945276505e-86
"329","qP.25.0","qP","7","25","1",0.983593066452925,6.41934079019261e-59
"330","ABQ.25.0","ABQ","8","25","1",0.0635914698492327,5.02038554947589e-46
"331","qm.25.0","qm","9","25","1",0.119234380288106,3.20967039509631e-59
"332","nTau1.25.0","nTau1","10","25","1",1.42074181082762,2.04415977027469e-15
"333","nTau2.25.0","nTau2","11","25","1",0.621497036596831,1.46750143252919e-13
"334","nCon.25.0","nCon","12","25","1",0.771015670413498,7.87906646717111e-08
"335","Fm.25.0","Fm","13","25","1",1719.23417442411,2.23263945276505e-86
"336","Fo.25.0","Fo","14","25","1",1141.83345269035,6.41934079019261e-59
"337","Quant.26.0","Quant","1","26","1",0.349969284759051,6.86597157692495e-58
"338","Sigma.26.0","Sigma","2","26","1",4.08121588919501,1.6243079837212e-45
"339","Connect.26.0","Connect","3","26","1",0.139565281335289,6.71120987899371e-06
"340","Tau1.26.0","Tau1","4","26","1",872.625530134422,3.21852228524812e-15
"341","Tau2.26.0","Tau2","5","26","1",682852.020207583,7.32338618566469e-14
"342","NPQ.26.0","NPQ","6","26","1",1.09331654492087,2.28258234138066e-85
"343","qP.26.0","qP","7","26","1",0.972013288735804,1.37319431538499e-57
"344","ABQ.26.0","ABQ","8","26","1",0.0795937919207536,1.6243079837212e-45
"345","qm.26.0","qm","9","26","1",0.0822001197655072,6.86597157692495e-58
"346","nTau1.26.0","nTau1","10","26","1",1.39387570447707,3.21852228524812e-15
"347","nTau2.26.0","nTau2","11","26","1",0.562799899446654,7.32338618566469e-14
"348","nCon.26.0","nCon","12","26","1",0.636344978996879,6.71120987899371e-06
"349","Fm.26.0","Fm","13","26","1",1804.3101345695,2.28258234138066e-85
"350","Fo.26.0","Fo","14","26","1",1172.85700729071,1.37319431538499e-57
"351","Quant.27.0","Quant","1","27","1",0.359281972620142,1.93238548739692e-57
"352","Sigma.27.0","Sigma","2","27","1",4.08537939738279,5.47051678626525e-46
"353","Connect.27.0","Connect","3","27","1",0.169571747152339,6.76822352108968e-08
"354","Tau1.27.0","Tau1","4","27","1",907.211758654048,4.35909599551899e-15
