"","uni","metric","metrix","stage","col","cclong2025.nah8.004","pval"
"34","NPQ.4.0","NPQ","6","4","1",-0.0337438765219614,5.22062440434404e-83
"35","qP.4.0","qP","7","4","1",0.0458370177752698,6.75402607178368e-72
"36","ABQ.4.0","ABQ","8","4","1",0.157181781938467,3.05638296815512e-11
"37","qm.4.0","qm","9","4","1",0.826120841743617,3.37701303591794e-72
"38","nTau1.4.0","nTau1","10","4","1",3.79935400934094,4.53938521789933e-07
"39","nTau2.4.0","nTau2","11","4","1",3.13535497884541,3.46918531676999e-11
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3479.93025851706,5.22062440434404e-83
"42","Fo.4.0","Fo","14","4","1",3254.58464998445,6.75402607178368e-72
"43","Quant.5.0","Quant","1","5","1",0.0702444949269741,1.21629184595224e-71
"44","Sigma.5.0","Sigma","2","5","1",3.68228634905028,6.85423877801382e-14
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1748.90886610373,3.9641454593932e-07
"47","Tau2.5.0","Tau2","5","5","1",4050168.73143976,1.55913891605009e-13
"48","NPQ.5.0","NPQ","6","5","1",0.027508359264857,5.67831867443314e-84
"49","qP.5.0","qP","7","5","1",0.135870205183188,2.4325836919039e-71
"50","ABQ.5.0","ABQ","8","5","1",0.171422889590549,6.85423877801382e-14
"51","qm.5.0","qm","9","5","1",0.811382812592958,1.21629184595224e-71
"52","nTau1.5.0","nTau1","10","5","1",3.08346049740283,3.9641454593932e-07
"53","nTau2.5.0","nTau2","11","5","1",2.56375981492807,1.55913891605009e-13
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3272.48327592621,5.67831867443314e-84
"56","Fo.5.0","Fo","14","5","1",3042.60934105181,2.4325836919039e-71
"57","Quant.6.0","Quant","1","6","1",0.0840938403169392,3.8635101814706e-68
"58","Sigma.6.0","Sigma","2","6","1",3.86484003877873,6.15680697624312e-15
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1203.20440315143,1.534762959918e-09
"61","Tau2.6.0","Tau2","5","6","1",3011479.41487617,4.3320273408348e-18
"62","NPQ.6.0","NPQ","6","6","1",0.115349788211809,2.21735432404487e-82
"63","qP.6.0","qP","7","6","1",0.255381377896808,7.72702036294119e-68
"64","ABQ.6.0","ABQ","8","6","1",0.130345201873843,6.15680697624312e-15
"65","qm.6.0","qm","9","6","1",0.774195206964936,3.8635101814706e-68
"66","nTau1.6.0","nTau1","10","6","1",2.12134166583757,1.534762959918e-09
"67","nTau2.6.0","nTau2","11","6","1",1.90626870614303,4.3320273408348e-18
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3014.75282203584,2.21735432404487e-82
"70","Fo.6.0","Fo","14","6","1",2761.23067962452,7.72702036294119e-68
"71","Quant.7.0","Quant","1","7","1",0.0951318361296281,1.25108543983314e-69
"72","Sigma.7.0","Sigma","2","7","1",3.36128257005572,5.77674681830875e-20
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",912.986300121132,5.29715845028216e-10
"75","Tau2.7.0","Tau2","5","7","1",2631222.440887,2.27403765150408e-17
"76","NPQ.7.0","NPQ","6","7","1",0.207376425181518,3.80187750402366e-83
"77","qP.7.0","qP","7","7","1",0.357828308884788,2.50217087966625e-69
"78","ABQ.7.0","ABQ","8","7","1",0.243654204164559,5.77674681830875e-20
"79","qm.7.0","qm","9","7","1",0.744556503932556,1.25108543983314e-69
"80","nTau1.7.0","nTau1","10","7","1",1.60966488629288,5.29715845028216e-10
"81","nTau2.7.0","nTau2","11","7","1",1.66556575920357,2.27403765150408e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2784.96734857408,3.80187750402366e-83
"84","Fo.7.0","Fo","14","7","1",2520.02829114317,2.50217087966625e-69
"85","Quant.8.0","Quant","1","8","1",0.102646319697805,2.62795164314554e-68
"86","Sigma.8.0","Sigma","2","8","1",3.48162272942003,1.45971960985172e-21
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",742.025483652687,1.15369673045409e-10
"89","Tau2.8.0","Tau2","5","8","1",2372430.50732147,9.49981318410817e-18
"90","NPQ.8.0","NPQ","6","8","1",0.292037414905567,6.25131577761622e-84
"91","qP.8.0","qP","7","8","1",0.436268932298673,5.25590328629109e-68
"92","ABQ.8.0","ABQ","8","8","1",0.216575619812201,1.45971960985172e-21
"93","qm.8.0","qm","9","8","1",0.724378968925445,2.62795164314554e-68
"94","nTau1.8.0","nTau1","10","8","1",1.30824785170572,1.15369673045409e-10
"95","nTau2.8.0","nTau2","11","8","1",1.50175027306037,9.49981318410817e-18
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2602.48184981113,6.25131577761622e-84
"98","Fo.8.0","Fo","14","8","1",2335.34666584768,5.25590328629109e-68
"99","Quant.9.0","Quant","1","9","1",0.105642372235693,5.71124208565089e-67
"100","Sigma.9.0","Sigma","2","9","1",3.74871684963568,1.16908392484297e-20
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",812.576028954256,1.90276651195654e-11
"103","Tau2.9.0","Tau2","5","9","1",2327994.26412159,6.68300427019379e-18
"104","NPQ.9.0","NPQ","6","9","1",0.367465553558731,1.52445773675306e-83
"105","qP.9.0","qP","7","9","1",0.494110379092239,1.14224841713018e-66
"106","ABQ.9.0","ABQ","8","9","1",0.156474896142864,1.16908392484297e-20
"107","qm.9.0","qm","9","9","1",0.716334110696941,5.71124208565089e-67
"108","nTau1.9.0","nTau1","10","9","1",1.43263387531383,1.90276651195654e-11
"109","nTau2.9.0","nTau2","11","9","1",1.47362209811351,6.68300427019379e-18
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2458.93135137332,1.52445773675306e-83
"112","Fo.9.0","Fo","14","9","1",2199.16401024952,1.14224841713018e-66
"113","Quant.10.0","Quant","1","10","1",0.206080197635599,8.65907424953699e-65
"114","Sigma.10.0","Sigma","2","10","1",3.63554165521622,8.24299130217088e-37
"115","Connect.10.0","Connect","3","10","1",0.121941149399777,0.00877874430836177
"116","Tau1.10.0","Tau1","4","10","1",756.542452363791,1.8212138011171e-20
"117","Tau2.10.0","Tau2","5","10","1",1329380.85648839,4.55676121979871e-21
"118","NPQ.10.0","NPQ","6","10","1",0.715949719492283,4.39052548069902e-86
"119","qP.10.0","qP","7","10","1",0.767397893944659,1.7318148499074e-64
"120","ABQ.10.0","ABQ","8","10","1",0.181941241416717,8.24299130217088e-37
"121","qm.10.0","qm","9","10","1",0.446643223803894,8.65907424953699e-65
"122","nTau1.10.0","nTau1","10","10","1",1.33384238120367,1.8212138011171e-20
"123","nTau2.10.0","nTau2","11","10","1",0.841499069444456,4.55676121979871e-21
"124","nCon.10.0","nCon","12","10","1",0.575894959139553,0.00877874430836177
"125","Fm.10.0","Fm","13","10","1",1959.55853681047,4.39052548069902e-86
"126","Fo.10.0","Fo","14","10","1",1555.73232626604,1.7318148499074e-64
"127","Quant.11.0","Quant","1","11","1",0.215049804148445,2.4277602186977e-65
"128","Sigma.11.0","Sigma","2","11","1",3.53062119252298,1.05346715381075e-38
"129","Connect.11.0","Connect","3","11","1",0.182971965482642,2.14334124986598e-05
"130","Tau1.11.0","Tau1","4","11","1",772.562224529999,1.7858457173429e-18
"131","Tau2.11.0","Tau2","5","11","1",1234641.2898582,7.97123444266208e-19
"132","NPQ.11.0","NPQ","6","11","1",0.742006314990749,2.67181855443386e-86
"133","qP.11.0","qP","7","11","1",0.784635272504444,4.8555204373954e-65
"134","ABQ.11.0","ABQ","8","11","1",0.205550131535652,1.05346715381075e-38
"135","qm.11.0","qm","9","11","1",0.422558461654781,2.4277602186977e-65
"136","nTau1.11.0","nTau1","10","11","1",1.36208646847961,1.7858457173429e-18
"137","nTau2.11.0","nTau2","11","11","1",0.781528853407594,7.97123444266208e-19
"138","nCon.11.0","nCon","12","11","1",0.864126942414261,2.14334124986598e-05
"139","Fm.11.0","Fm","13","11","1",1930.24783700998,2.67181855443386e-86
"140","Fo.11.0","Fo","14","11","1",1515.14841770303,4.8555204373954e-65
"141","Quant.12.0","Quant","1","12","1",0.220615583772902,5.3301934982045e-65
"142","Sigma.12.0","Sigma","2","12","1",3.50923983738218,1.05448420705719e-38
"143","Connect.12.0","Connect","3","12","1",0.161369653949622,0.00015891975402847
"144","Tau1.12.0","Tau1","4","12","1",759.878852873905,1.19705895677332e-17
"145","Tau2.12.0","Tau2","5","12","1",1160231.00174455,1.55703493054428e-18
"146","NPQ.12.0","NPQ","6","12","1",0.756788318426964,5.59178296201069e-86
"147","qP.12.0","qP","7","12","1",0.794574790007448,1.0660386996409e-64
"148","ABQ.12.0","ABQ","8","12","1",0.210361300407343,1.05448420705719e-38
"149","qm.12.0","qm","9","12","1",0.407613494087087,5.3301934982045e-65
"150","nTau1.12.0","nTau1","10","12","1",1.3397247112529,1.19705895677332e-17
"151","nTau2.12.0","nTau2","11","12","1",0.73442708576959,1.55703493054428e-18
"152","nCon.12.0","nCon","12","12","1",0.762105086962965,0.00015891975402847
"153","Fm.12.0","Fm","13","12","1",1914.0063070202,5.59178296201069e-86
"154","Fo.12.0","Fo","14","12","1",1491.74668825192,1.0660386996409e-64
"155","Quant.13.0","Quant","1","13","1",0.224347693468257,3.42483881399762e-64
"156","Sigma.13.0","Sigma","2","13","1",3.4569932451263,2.18905842547529e-38
"157","Connect.13.0","Connect","3","13","1",0.159044975879842,0.000243024525458662
"158","Tau1.13.0","Tau1","4","13","1",792.924995638136,7.70806755749047e-19
"159","Tau2.13.0","Tau2","5","13","1",1177443.58666489,1.33131101486978e-18
"160","NPQ.13.0","NPQ","6","13","1",0.775350937069981,3.82966630378624e-85
"161","qP.13.0","qP","7","13","1",0.804201783045648,6.84967762799523e-64
"162","ABQ.13.0","ABQ","8","13","1",0.222117673034714,2.18905842547529e-38
"163","qm.13.0","qm","9","13","1",0.397592210076657,3.42483881399762e-64
"164","nTau1.13.0","nTau1","10","13","1",1.39798759606064,7.70806755749047e-19
"165","nTau2.13.0","nTau2","11","13","1",0.745322664807387,1.33131101486978e-18
"166","nCon.13.0","nCon","12","13","1",0.751126263254989,0.000243024525458662
"167","Fm.13.0","Fm","13","13","1",1893.99394303307,3.82966630378624e-85
"168","Fo.13.0","Fo","14","13","1",1469.08077047075,6.84967762799523e-64
"169","Quant.14.0","Quant","1","14","1",0.228527133564835,2.96542330577979e-65
"170","Sigma.14.0","Sigma","2","14","1",3.42053080879213,9.4148887619898e-40
"171","Connect.14.0","Connect","3","14","1",0.173611636783004,2.2710266479043e-05
"172","Tau1.14.0","Tau1","4","14","1",804.862822444367,2.56944656280193e-17
"173","Tau2.14.0","Tau2","5","14","1",1227771.11007397,8.52271546939505e-16
"174","NPQ.14.0","NPQ","6","14","1",0.791344540167105,5.88899943638373e-86
"175","qP.14.0","qP","7","14","1",0.813104853713425,5.93084661155957e-65
"176","ABQ.14.0","ABQ","8","14","1",0.230322341893248,9.4148887619898e-40
"177","qm.14.0","qm","9","14","1",0.386369775681305,2.96542330577979e-65
"178","nTau1.14.0","nTau1","10","14","1",1.41903490052303,2.56944656280193e-17
"179","nTau2.14.0","nTau2","11","14","1",0.777180024501925,8.52271546939505e-16
"180","nCon.14.0","nCon","12","14","1",0.819920649948227,2.2710266479043e-05
"181","Fm.14.0","Fm","13","14","1",1877.08385861659,5.88899943638373e-86
"182","Fo.14.0","Fo","14","14","1",1448.11926494612,5.93084661155957e-65
"183","Quant.15.0","Quant","1","15","1",0.23333164468489,2.38129787335183e-64
"184","Sigma.15.0","Sigma","2","15","1",3.46480417758159,1.81734448193459e-39
"185","Connect.15.0","Connect","3","15","1",0.174192560492756,2.63205382881154e-05
"186","Tau1.15.0","Tau1","4","15","1",846.769637580626,1.38017245498661e-18
"187","Tau2.15.0","Tau2","5","15","1",1281491.05318011,3.40131858128662e-15
"188","NPQ.15.0","NPQ","6","15","1",0.8092579444832,1.83697315797953e-85
"189","qP.15.0","qP","7","15","1",0.82298713027589,4.76259574670367e-64
"190","ABQ.15.0","ABQ","8","15","1",0.22036008027035,1.81734448193459e-39
"191","qm.15.0","qm","9","15","1",0.373468930209033,2.38129787335183e-64
"192","nTau1.15.0","nTau1","10","15","1",1.49291983046366,1.38017245498661e-18
"193","nTau2.15.0","nTau2","11","15","1",0.811184788384137,3.40131858128662e-15
"194","nCon.15.0","nCon","12","15","1",0.822664194992187,2.63205382881154e-05
"195","Fm.15.0","Fm","13","15","1",1858.49891212118,1.83697315797953e-85
"196","Fo.15.0","Fo","14","15","1",1424.85230431087,4.76259574670367e-64
"197","Quant.16.0","Quant","1","16","1",0.0906122619579639,8.56062678087511e-68
"198","Sigma.16.0","Sigma","2","16","1",3.57018824148229,2.79487057170997e-17
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",530.804889136299,2.36907592575089e-11
"201","Tau2.16.0","Tau2","5","16","1",3736466.62302087,6.84413966950873e-13
"202","NPQ.16.0","NPQ","6","16","1",0.434790598378916,3.124660775719e-82
"203","qP.16.0","qP","7","16","1",0.52297876931613,1.71212535617502e-67
"204","ABQ.16.0","ABQ","8","16","1",0.196646871988064,2.79487057170997e-17
"205","qm.16.0","qm","9","16","1",0.756692250220191,8.56062678087511e-68
"206","nTau1.16.0","nTau1","10","16","1",0.935849739916059,2.36907592575089e-11
"207","nTau2.16.0","nTau2","11","16","1",2.36518614732271,6.84413966950873e-13
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2343.55028905801,3.124660775719e-82
"210","Fo.16.0","Fo","14","16","1",2131.19589635423,1.71212535617502e-67
"211","Quant.17.0","Quant","1","17","1",0.0821289560374156,2.01898199725033e-69
"212","Sigma.17.0","Sigma","2","17","1",3.47640526165603,4.72362177765302e-16
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",885.793119104723,5.31195678923054e-09
"215","Tau2.17.0","Tau2","5","17","1",4397053.94180209,1.81866520912333e-11
"216","NPQ.17.0","NPQ","6","17","1",0.504260073319447,2.13293239444085e-82
"217","qP.17.0","qP","7","17","1",0.556727989917482,4.03796399450044e-69
"218","ABQ.17.0","ABQ","8","17","1",0.217749638873662,4.72362177765302e-16
"219","qm.17.0","qm","9","17","1",0.779471221074929,2.01898199725033e-69
"220","nTau1.17.0","nTau1","10","17","1",1.56172122205289,5.31195678923054e-09
"221","nTau2.17.0","nTau2","11","17","1",2.78333841070763,1.81866520912333e-11
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2235.32086054016,2.13293239444085e-82
"224","Fo.17.0","Fo","14","17","1",2051.73629185534,4.03796399450044e-69
"225","Quant.18.0","Quant","1","18","1",0.0850607071425808,2.44382947164554e-68
"226","Sigma.18.0","Sigma","2","18","1",3.7378786608118,1.89168730463534e-15
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",794.41711583296,2.70593899628902e-09
"229","Tau2.18.0","Tau2","5","18","1",3551856.28770954,4.32529476065214e-12
"230","NPQ.18.0","NPQ","6","18","1",0.580173120492305,3.18524155087851e-82
"231","qP.18.0","qP","7","18","1",0.601242682174115,4.88765894329105e-68
"232","ABQ.18.0","ABQ","8","18","1",0.158913673121759,1.89168730463534e-15
"233","qm.18.0","qm","9","18","1",0.771599022004972,2.44382947164554e-68
"234","nTau1.18.0","nTau1","10","18","1",1.4006183184312,2.70593899628902e-09
"235","nTau2.18.0","nTau2","11","18","1",2.24832766796663,4.32529476065214e-12
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2127.93388139714,3.18524155087851e-82
"238","Fo.18.0","Fo","14","18","1",1946.93032069285,4.88765894329105e-68
"239","Quant.19.0","Quant","1","19","1",0.0878563995336526,6.63201891925011e-69
"240","Sigma.19.0","Sigma","2","19","1",3.38464186363245,3.55198709973331e-17
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",581.508628831565,7.72627468233996e-09
"243","Tau2.19.0","Tau2","5","19","1",3541494.8198069,2.66253787410947e-12
"244","NPQ.19.0","NPQ","6","19","1",0.643185558023084,6.66536126779256e-82
"245","qP.19.0","qP","7","19","1",0.635383368282788,1.32640378384995e-68
"246","ABQ.19.0","ABQ","8","19","1",0.238397965475244,3.55198709973331e-17
"247","qm.19.0","qm","9","19","1",0.764092161343401,6.63201891925011e-69
"248","nTau1.19.0","nTau1","10","19","1",1.02524432270484,7.72627468233996e-09
"249","nTau2.19.0","nTau2","11","19","1",2.24176885108914,2.66253787410947e-12
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2046.33244562717,6.66536126779256e-82
"252","Fo.19.0","Fo","14","19","1",1866.54904470548,1.32640378384995e-68
"253","Quant.20.0","Quant","1","20","1",0.0819090045722696,1.58553639639116e-70
"254","Sigma.20.0","Sigma","2","20","1",3.48882385540382,6.40657820478469e-18
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",673.968559376937,5.3361234539898e-10
"257","Tau2.20.0","Tau2","5","20","1",4033258.85949743,1.02159454198066e-11
"258","NPQ.20.0","NPQ","6","20","1",0.718487114922904,2.11514085130003e-84
"259","qP.20.0","qP","7","20","1",0.665179478692899,3.1710727927823e-70
"260","ABQ.20.0","ABQ","8","20","1",0.214955243884379,6.40657820478469e-18
"261","qm.20.0","qm","9","20","1",0.780061824320992,1.58553639639116e-70
"262","nTau1.20.0","nTau1","10","20","1",1.18825827326272,5.3361234539898e-10
"263","nTau2.20.0","nTau2","11","20","1",2.55305585343018,1.02159454198066e-11
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1956.66519252283,2.11514085130003e-84
"266","Fo.20.0","Fo","14","20","1",1796.39669432208,3.1710727927823e-70
"267","Quant.21.0","Quant","1","21","1",0.0907718223443739,6.38944852319619e-68
"268","Sigma.21.0","Sigma","2","21","1",3.68474394255699,5.08381425956423e-15
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",750.949439135086,8.48594206394271e-09
"271","Tau2.21.0","Tau2","5","21","1",3140512.55501743,4.1879447316353e-13
"272","NPQ.21.0","NPQ","6","21","1",0.778191636277664,1.96432583714121e-80
"273","qP.21.0","qP","7","21","1",0.697915910321138,1.27788970463904e-67
"274","ABQ.21.0","ABQ","8","21","1",0.170869889217052,5.08381425956423e-15
"275","qm.21.0","qm","9","21","1",0.756263806235541,6.38944852319619e-68
"276","nTau1.21.0","nTau1","10","21","1",1.32398146981691,8.48594206394271e-09
"277","nTau2.21.0","nTau2","11","21","1",1.98794677968111,4.1879447316353e-13
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1890.96824716117,1.96432583714121e-80
"280","Fo.21.0","Fo","14","21","1",1719.321613371,1.27788970463904e-67
"281","Quant.22.0","Quant","1","22","1",0.0895700925418449,5.59049666818431e-68
"282","Sigma.22.0","Sigma","2","22","1",3.80014765871881,2.03588686204724e-17
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",435.109674914086,5.33853975357393e-11
"285","Tau2.22.0","Tau2","5","22","1",3467988.89404917,3.49602016369118e-14
"286","NPQ.22.0","NPQ","6","22","1",0.833126428465999,1.83358950579151e-83
"287","qP.22.0","qP","7","22","1",0.718863797163205,1.11809933363686e-67
"288","ABQ.22.0","ABQ","8","22","1",0.144902088616065,2.03588686204724e-17
"289","qm.22.0","qm","9","22","1",0.759490634125924,5.59049666818431e-68
"290","nTau1.22.0","nTau1","10","22","1",0.767131736043127,5.33853975357393e-11
"291","nTau2.22.0","nTau2","11","22","1",2.19523954549407,3.49602016369118e-14
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1834.30006209798,1.83358950579151e-83
"294","Fo.22.0","Fo","14","22","1",1670.00163578635,1.11809933363686e-67
"295","Quant.23.0","Quant","1","23","1",0.302683451078054,2.50158404070862e-62
"296","Sigma.23.0","Sigma","2","23","1",3.78662180075152,2.11309129347922e-45
"297","Connect.23.0","Connect","3","23","1",0.160925129983401,1.96693177671877e-07
"298","Tau1.23.0","Tau1","4","23","1",963.683637206947,1.40714489205392e-14
"299","Tau2.23.0","Tau2","5","23","1",795286.112338009,1.33919904759387e-13
"300","NPQ.23.0","NPQ","6","23","1",1.32591092091278,1.19085737579397e-87
"301","qP.23.0","qP","7","23","1",1,5.00316808141725e-62
"302","ABQ.23.0","ABQ","8","23","1",0.147945636903188,2.11309129347922e-45
"303","qm.23.0","qm","9","23","1",0.187248747729605,2.50158404070862e-62
"304","nTau1.23.0","nTau1","10","23","1",1.69904818079003,1.40714489205392e-14
"305","nTau2.23.0","nTau2","11","23","1",0.50341669974272,1.33919904759387e-13
"306","nCon.23.0","nCon","12","23","1",0.760005720894801,1.96693177671877e-07
"307","Fm.23.0","Fm","13","23","1",1445.67184036827,1.19085737579397e-87
"308","Fo.23.0","Fo","14","23","1",1008.09089859924,5.00316808141725e-62
"309","Quant.24.0","Quant","1","24","1",0.307302937981062,1.18747652191864e-59
"310","Sigma.24.0","Sigma","2","24","1",4.1454907512365,1.57532840539757e-43
"311","Connect.24.0","Connect","3","24","1",0.124086358559465,0.000154998072303546
"312","Tau1.24.0","Tau1","4","24","1",629.599711533973,1.07120010768316e-18
"313","Tau2.24.0","Tau2","5","24","1",850928.69835641,6.86485570053763e-17
"314","NPQ.24.0","NPQ","6","24","1",1.30788260615096,1.79046936069541e-86
"315","qP.24.0","qP","7","24","1",0.999513934723433,2.37495304383728e-59
"316","ABQ.24.0","ABQ","8","24","1",0.0671940141823718,1.57532840539757e-43
"317","qm.24.0","qm","9","24","1",0.174844720512741,1.18747652191864e-59
"318","nTau1.24.0","nTau1","10","24","1",1.11003259078685,1.07120010768316e-18
"319","nTau2.24.0","nTau2","11","24","1",0.538638498016281,6.86485570053763e-17
"320","nCon.24.0","nCon","12","24","1",0.586026199885153,0.000154998072303546
"321","Fm.24.0","Fm","13","24","1",1456.9648874717,1.79046936069541e-86
"322","Fo.24.0","Fo","14","24","1",1009.2352970164,2.37495304383728e-59
"323","Quant.25.0","Quant","1","25","1",0.320611204888043,3.30262931517453e-57
"324","Sigma.25.0","Sigma","2","25","1",4.0821764190343,3.36722172755092e-42
"325","Connect.25.0","Connect","3","25","1",0.107942483189906,0.00204590287782931
"326","Tau1.25.0","Tau1","4","25","1",664.768884138237,2.61084781799083e-20
"327","Tau2.25.0","Tau2","5","25","1",847134.700858301,9.89160436194e-17
"328","NPQ.25.0","NPQ","6","25","1",1.19824143028947,3.47790663398401e-84
"329","qP.25.0","qP","7","25","1",0.986780135877727,6.60525863034905e-57
"330","ABQ.25.0","ABQ","8","25","1",0.0814408166987314,3.36722172755092e-42
"331","qm.25.0","qm","9","25","1",0.139109993174088,3.30262931517453e-57
"332","nTau1.25.0","nTau1","10","25","1",1.17203854006949,2.61084781799083e-20
"333","nTau2.25.0","nTau2","11","25","1",0.536236894782301,9.89160436194e-17
"334","nCon.25.0","nCon","12","25","1",0.5097830572539,0.00204590287782931
"335","Fm.25.0","Fm","13","25","1",1529.63358584586,3.47790663398401e-84
"336","Fo.25.0","Fo","14","25","1",1039.2159188506,6.60525863034905e-57
"337","Quant.26.0","Quant","1","26","1",0.330210687321479,2.10270689785528e-59
"338","Sigma.26.0","Sigma","2","26","1",4.07176510230043,1.96873724017208e-45
"339","Connect.26.0","Connect","3","26","1",0.145767579624512,2.77168628355331e-06
"340","Tau1.26.0","Tau1","4","26","1",703.841982163203,3.39248694284404e-18
"341","Tau2.26.0","Tau2","5","26","1",796129.715352664,8.82973364460182e-15
"342","NPQ.26.0","NPQ","6","26","1",1.10180325205959,2.31450792459007e-86
"343","qP.26.0","qP","7","26","1",0.973050396583745,4.20541379571056e-59
"344","ABQ.26.0","ABQ","8","26","1",0.083783540190926,1.96873724017208e-45
"345","qm.26.0","qm","9","26","1",0.113333918066133,2.10270689785528e-59
"346","nTau1.26.0","nTau1","10","26","1",1.24092740935606,3.39248694284404e-18
"347","nTau2.26.0","nTau2","11","26","1",0.503950701077513,8.82973364460182e-15
"348","nCon.26.0","nCon","12","26","1",0.688420723643624,2.77168628355331e-06
"349","Fm.26.0","Fm","13","26","1",1599.81859304559,2.31450792459007e-86
"350","Fo.26.0","Fo","14","26","1",1071.54139584633,4.20541379571056e-59
"351","Quant.27.0","Quant","1","27","1",0.340658421102527,7.62850749853432e-60
"352","Sigma.27.0","Sigma","2","27","1",4.11923815231659,5.87808128677927e-47
"353","Connect.27.0","Connect","3","27","1",0.170889197543674,1.75648432048825e-08
