"","uni","metric","metrix","stage","col","cclong2025.nah20.005","pval"
"172","Tau1.14.0","Tau1","4","14","1",855.204668950215,1.92283323331361e-18
"173","Tau2.14.0","Tau2","5","14","1",1150957.95235129,6.19462238744676e-19
"174","NPQ.14.0","NPQ","6","14","1",0.619125904989893,6.62069920527731e-85
"175","qP.14.0","qP","7","14","1",0.792274385334206,7.5886452810558e-64
"176","ABQ.14.0","ABQ","8","14","1",0.201766869317782,1.63247379913092e-38
"177","qm.14.0","qm","9","14","1",0.374620729879543,3.7943226405279e-64
"178","nTau1.14.0","nTau1","10","14","1",1.21154188909326,1.92283323331361e-18
"179","nTau2.14.0","nTau2","11","14","1",0.879278272605112,6.19462238744676e-19
"180","nCon.14.0","nCon","12","14","1",0.834028001425325,0.000251638993163332
"181","Fm.14.0","Fm","13","14","1",2438.29691795723,6.62069920527731e-85
"182","Fo.14.0","Fo","14","14","1",1884.42208820718,7.5886452810558e-64
"183","Quant.15.0","Quant","1","15","1",0.229621694374196,1.8361330088497e-63
"184","Sigma.15.0","Sigma","2","15","1",3.64777655106117,3.29010479311283e-38
"185","Connect.15.0","Connect","3","15","1",0.172928237248111,8.43786397701233e-05
"186","Tau1.15.0","Tau1","4","15","1",861.736762209395,7.1080698656948e-18
"187","Tau2.15.0","Tau2","5","15","1",1151386.75023383,6.60578408962399e-18
"188","NPQ.15.0","NPQ","6","15","1",0.62700242286629,2.37496294431918e-84
"189","qP.15.0","qP","7","15","1",0.798073806342696,3.6722660176994e-63
"190","ABQ.15.0","ABQ","8","15","1",0.198075074673096,3.29010479311283e-38
"191","qm.15.0","qm","9","15","1",0.367833673368586,1.8361330088497e-63
"192","nTau1.15.0","nTau1","10","15","1",1.22079570270571,7.1080698656948e-18
"193","nTau2.15.0","nTau2","11","15","1",0.87960585421718,6.60578408962399e-18
"194","nCon.15.0","nCon","12","15","1",0.912700218121612,8.43786397701233e-05
"195","Fm.15.0","Fm","13","15","1",2426.49282412655,2.37496294431918e-84
"196","Fo.15.0","Fo","14","15","1",1869.31743046379,3.6722660176994e-63
"197","Quant.16.0","Quant","1","16","1",0.0891857392603698,6.99870893569422e-67
"198","Sigma.16.0","Sigma","2","16","1",3.96352857630098,3.59688951874542e-15
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",442.027429261174,1.03153737085674e-10
"201","Tau2.16.0","Tau2","5","16","1",3500058.54868461,2.45294952591644e-14
"202","NPQ.16.0","NPQ","6","16","1",0.256352443768692,5.35217044644819e-81
"203","qP.16.0","qP","7","16","1",0.41689387621761,1.39974178713884e-66
"204","ABQ.16.0","ABQ","8","16","1",0.128660346079429,3.59688951874542e-15
"205","qm.16.0","qm","9","16","1",0.754464745459736,6.99870893569422e-67
"206","nTau1.16.0","nTau1","10","16","1",0.626206528240195,1.03153737085674e-10
"207","nTau2.16.0","nTau2","11","16","1",2.67388172471208,2.45294952591644e-14
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",3142.35843890986,5.35217044644819e-81
"210","Fo.16.0","Fo","14","16","1",2862.10487851462,1.39974178713884e-66
"211","Quant.17.0","Quant","1","17","1",0.0874503449930916,4.87994677669097e-67
"212","Sigma.17.0","Sigma","2","17","1",4.13007843585777,1.22449129632682e-13
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",540.171299287212,7.53437564083742e-10
"215","Tau2.17.0","Tau2","5","17","1",3576438.41973441,3.60951609763628e-14
"216","NPQ.17.0","NPQ","6","17","1",0.29177103390139,1.90485391534025e-80
"217","qP.17.0","qP","7","17","1",0.444987929351272,9.75989355338176e-67
"218","ABQ.17.0","ABQ","8","17","1",0.0920461286736416,1.22449129632682e-13
"219","qm.17.0","qm","9","17","1",0.759242420418508,4.87994677669097e-67
"220","nTau1.17.0","nTau1","10","17","1",0.765243900241718,7.53437564083742e-10
"221","nTau2.17.0","nTau2","11","17","1",2.73223238899245,3.60951609763628e-14
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",3056.19928014498,1.90485391534025e-80
"224","Fo.17.0","Fo","14","17","1",2788.93359872867,9.75989355338176e-67
"225","Quant.18.0","Quant","1","18","1",0.0879688598429873,3.15221271456267e-67
"226","Sigma.18.0","Sigma","2","18","1",4.08478196497906,2.19720400069479e-13
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",495.587889749319,5.25660388651295e-08
"229","Tau2.18.0","Tau2","5","18","1",3316329.46055132,7.98048946324129e-15
"230","NPQ.18.0","NPQ","6","18","1",0.325803141317763,5.8497592133022e-80
"231","qP.18.0","qP","7","18","1",0.473067394020766,6.30442542912475e-67
"232","ABQ.18.0","ABQ","8","18","1",0.102004076623171,2.19720400069479e-13
"233","qm.18.0","qm","9","18","1",0.757814908837533,3.15221271456267e-67
"234","nTau1.18.0","nTau1","10","18","1",0.702083968853525,5.25660388651295e-08
"235","nTau2.18.0","nTau2","11","18","1",2.53352125810153,7.98048946324129e-15
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2977.74954734049,5.8497592133022e-80
"238","Fo.18.0","Fo","14","18","1",2715.80031476298,6.30442542912475e-67
"239","Quant.19.0","Quant","1","19","1",0.0872204109172625,2.54665940773941e-67
"240","Sigma.19.0","Sigma","2","19","1",3.95521724869534,5.78016000763262e-14
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",685.08910237726,8.6072722501358e-09
"243","Tau2.19.0","Tau2","5","19","1",3719312.71595879,5.24708704911172e-12
"244","NPQ.19.0","NPQ","6","19","1",0.358461191091927,3.39183693834398e-80
"245","qP.19.0","qP","7","19","1",0.497299966597456,5.09331881547847e-67
"246","ABQ.19.0","ABQ","8","19","1",0.130487503164361,5.78016000763262e-14
"247","qm.19.0","qm","9","19","1",0.759875446755503,2.54665940773941e-67
"248","nTau1.19.0","nTau1","10","19","1",0.970544450266173,8.6072722501358e-09
"249","nTau2.19.0","nTau2","11","19","1",2.84138169729446,5.24708704911172e-12
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2906.16303933442,3.39183693834398e-80
"252","Fo.19.0","Fo","14","19","1",2652.68630485111,5.09331881547847e-67
"253","Quant.20.0","Quant","1","20","1",0.0886685727743279,9.03929453349854e-69
"254","Sigma.20.0","Sigma","2","20","1",3.96668317822685,5.49573253946048e-17
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",561.269233538258,3.25362477796777e-10
"257","Tau2.20.0","Tau2","5","20","1",3469631.82321867,4.85034591413743e-15
"258","NPQ.20.0","NPQ","6","20","1",0.389413899109818,5.37183396135722e-83
"259","qP.20.0","qP","7","20","1",0.521569445431195,1.8078589066997e-68
"260","ABQ.20.0","ABQ","8","20","1",0.127966840356578,5.49573253946048e-17
"261","qm.20.0","qm","9","20","1",0.755888544890487,9.03929453349854e-69
"262","nTau1.20.0","nTau1","10","20","1",0.795132688325456,3.25362477796777e-10
"263","nTau2.20.0","nTau2","11","20","1",2.65063712350483,4.85034591413743e-15
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2841.42090880979,5.37183396135722e-83
"266","Fo.20.0","Fo","14","20","1",2589.47617217449,1.8078589066997e-68
"267","Quant.21.0","Quant","1","21","1",0.0872560761564397,3.26652652530374e-67
"268","Sigma.21.0","Sigma","2","21","1",3.96018013051863,6.74511598783189e-14
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",563.197476880459,6.31739618880186e-09
"271","Tau2.21.0","Tau2","5","21","1",3618543.52361588,9.03401908004807e-15
"272","NPQ.21.0","NPQ","6","21","1",0.431159289414388,3.92495396924733e-80
"273","qP.21.0","qP","7","21","1",0.549073964095249,6.53305305060709e-67
"274","ABQ.21.0","ABQ","8","21","1",0.129396466314971,6.74511598783189e-14
"275","qm.21.0","qm","9","21","1",0.759777257587008,3.26652652530374e-67
"276","nTau1.21.0","nTau1","10","21","1",0.79786437077091,6.31739618880186e-09
"277","nTau2.21.0","nTau2","11","21","1",2.76439872741786,9.03401908004807e-15
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2758.53969095013,3.92495396924733e-80
"280","Fo.21.0","Fo","14","21","1",2517.84034159602,6.53305305060709e-67
"281","Quant.22.0","Quant","1","22","1",0.0883086167485521,1.78953823426438e-67
"282","Sigma.22.0","Sigma","2","22","1",4.20587325849761,1.15117346250033e-15
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",930.36013280593,2.2313979777198e-07
"285","Tau2.22.0","Tau2","5","22","1",3760281.033931,1.94741231262373e-10
"286","NPQ.22.0","NPQ","6","22","1",0.471830276393509,1.54409233560908e-82
"287","qP.22.0","qP","7","22","1",0.576871330634689,3.57907646852875e-67
"288","ABQ.22.0","ABQ","8","22","1",0.0753834420658395,1.15117346250033e-15
"289","qm.22.0","qm","9","22","1",0.756879531735975,1.78953823426438e-67
"290","nTau1.22.0","nTau1","10","22","1",1.31801230016714,2.2313979777198e-07
"291","nTau2.22.0","nTau2","11","22","1",2.87267958422817,1.94741231262373e-10
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2682.31314930911,1.54409233560908e-82
"294","Fo.22.0","Fo","14","22","1",2445.44178540717,3.57907646852875e-67
"295","Quant.23.0","Quant","1","23","1",0.329491160802603,2.80593183708577e-60
"296","Sigma.23.0","Sigma","2","23","1",3.89322429227441,1.98374627144767e-45
"297","Connect.23.0","Connect","3","23","1",0.162202904797542,1.79011578266986e-07
"298","Tau1.23.0","Tau1","4","23","1",958.583330005856,3.69984114229199e-15
"299","Tau2.23.0","Tau2","5","23","1",714350.996140743,1.64313063938951e-14
"300","NPQ.23.0","NPQ","6","23","1",0.970456724372716,9.19081920547037e-86
"301","qP.23.0","qP","7","23","1",1,5.61186367417154e-60
"302","ABQ.23.0","ABQ","8","23","1",0.144115996097731,1.98374627144767e-45
"303","qm.23.0","qm","9","23","1",0.092885289650974,2.80593183708577e-60
"304","nTau1.23.0","nTau1","10","23","1",1.35799522693697,3.69984114229199e-15
"305","nTau2.23.0","nTau2","11","23","1",0.545730891938494,1.64313063938951e-14
"306","nCon.23.0","nCon","12","23","1",0.85609284489652,1.79011578266986e-07
"307","Fm.23.0","Fm","13","23","1",2003.55057540194,9.19081920547037e-86
"308","Fo.23.0","Fo","14","23","1",1343.39837058603,5.61186367417154e-60
"309","Quant.24.0","Quant","1","24","1",0.336132795282892,5.87672144586511e-59
"310","Sigma.24.0","Sigma","2","24","1",4.25069133680682,7.33545103837486e-45
"311","Connect.24.0","Connect","3","24","1",0.133342506334133,1.59570168921127e-05
"312","Tau1.24.0","Tau1","4","24","1",742.66084392245,1.17059807165664e-18
"313","Tau2.24.0","Tau2","5","24","1",833698.468337895,2.52728600491791e-15
"314","NPQ.24.0","NPQ","6","24","1",0.988279335098074,5.34180297226763e-86
"315","qP.24.0","qP","7","24","1",1.00968687410807,1.17534428917302e-58
"316","ABQ.24.0","ABQ","8","24","1",0.0655306636408698,7.33545103837486e-45
"317","qm.24.0","qm","9","24","1",0.0746003550167437,5.87672144586511e-59
"318","nTau1.24.0","nTau1","10","24","1",1.05210454814972,1.17059807165664e-18
"319","nTau2.24.0","nTau2","11","24","1",0.636906802386758,2.52728600491791e-15
"320","nCon.24.0","nCon","12","24","1",0.703770168208169,1.59570168921127e-05
"321","Fm.24.0","Fm","13","24","1",1985.5910757765,5.34180297226763e-86
"322","Fo.24.0","Fo","14","24","1",1318.16879718698,1.17534428917302e-58
"323","Quant.25.0","Quant","1","25","1",0.340122379580076,7.06850045962461e-58
"324","Sigma.25.0","Sigma","2","25","1",4.27313741140039,2.1335882928623e-44
"325","Connect.25.0","Connect","3","25","1",0.143314560432575,7.79013873094427e-06
"326","Tau1.25.0","Tau1","4","25","1",756.080911365342,9.65171598604274e-18
"327","Tau2.25.0","Tau2","5","25","1",773196.331592465,9.58801428015929e-15
"328","NPQ.25.0","NPQ","6","25","1",0.925251950195299,4.28493427337363e-85
"329","qP.25.0","qP","7","25","1",0.996259342956968,1.41370009192492e-57
"330","ABQ.25.0","ABQ","8","25","1",0.0605961325805462,2.1335882928623e-44
"331","qm.25.0","qm","9","25","1",0.0636167201436948,7.06850045962461e-58
"332","nTau1.25.0","nTau1","10","25","1",1.0711163408256,9.65171598604274e-18
"333","nTau2.25.0","nTau2","11","25","1",0.59068598764912,9.58801428015929e-15
"334","nCon.25.0","nCon","12","25","1",0.756401803709724,7.79013873094427e-06
"335","Fm.25.0","Fm","13","25","1",2050.5937955399,4.28493427337363e-85
"336","Fo.25.0","Fo","14","25","1",1353.14095424873,1.41370009192492e-57
"337","Quant.26.0","Quant","1","26","1",0.347488219480614,7.59921975267742e-57
"338","Sigma.26.0","Sigma","2","26","1",4.23428787718844,4.50821003778703e-44
"339","Connect.26.0","Connect","3","26","1",0.147211147644511,7.21407695486991e-06
"340","Tau1.26.0","Tau1","4","26","1",755.480575572108,8.86102578143769e-18
"341","Tau2.26.0","Tau2","5","26","1",727689.527397105,4.35901276556072e-15
"342","NPQ.26.0","NPQ","6","26","1",0.875319292526037,4.01812027291634e-84
"343","qP.26.0","qP","7","26","1",0.988379743166599,1.51984395053548e-56
"344","ABQ.26.0","ABQ","8","26","1",0.0691367899880951,4.50821003778703e-44
"345","qm.26.0","qm","9","26","1",0.0433379918416131,7.59921975267742e-57
"346","nTau1.26.0","nTau1","10","26","1",1.07026586375568,8.86102578143769e-18
"347","nTau2.26.0","nTau2","11","26","1",0.555920908609584,4.35901276556072e-15
"348","nCon.26.0","nCon","12","26","1",0.776967652612473,7.21407695486991e-06
"349","Fm.26.0","Fm","13","26","1",2105.19335009015,4.01812027291634e-84
"350","Fo.26.0","Fo","14","26","1",1373.66346120489,1.51984395053548e-56
"351","Quant.27.0","Quant","1","27","1",0.356857840055673,3.20395685258349e-58
"352","Sigma.27.0","Sigma","2","27","1",4.34851194988165,2.99089765688685e-46
"353","Connect.27.0","Connect","3","27","1",0.145181495066813,1.23669094654408e-06
