"","uni","metric","metrix","stage","col","cclong2025.nah14.004","pval"
"135","qm.11.0","qm","9","11","1",0.337691886334278,2.2938144641444e-63
"136","nTau1.11.0","nTau1","10","11","1",1.64680425188191,5.04530112576138e-18
"137","nTau2.11.0","nTau2","11","11","1",0.802473937998311,7.76301429232382e-17
"138","nCon.11.0","nCon","12","11","1",0.474533643791473,0.00981264969589381
"139","Fm.11.0","Fm","13","11","1",2106.11915118097,4.10082496392253e-86
"140","Fo.11.0","Fo","14","11","1",1622.10745808669,4.58762892828881e-63
"141","Quant.12.0","Quant","1","12","1",0.233265011877395,7.46249634598986e-65
"142","Sigma.12.0","Sigma","2","12","1",3.62277294942305,1.3340718599193e-40
"143","Connect.12.0","Connect","3","12","1",0.127079597281443,0.00077352630349603
"144","Tau1.12.0","Tau1","4","12","1",943.809292214359,1.38549387672643e-17
"145","Tau2.12.0","Tau2","5","12","1",1179574.81418993,5.25904014356605e-15
"146","NPQ.12.0","NPQ","6","12","1",0.677549401966154,2.26000880454239e-87
"147","qP.12.0","qP","7","12","1",0.780109423620264,1.49249926919797e-64
"148","ABQ.12.0","ABQ","8","12","1",0.227947064731858,1.3340718599193e-40
"149","qm.12.0","qm","9","12","1",0.327740788984426,7.46249634598986e-65
"150","nTau1.12.0","nTau1","10","12","1",1.66668564542201,1.38549387672643e-17
"151","nTau2.12.0","nTau2","11","12","1",0.819222154303051,5.25904014356605e-15
"152","nCon.12.0","nCon","12","12","1",0.560537241507698,0.00077352630349603
"153","Fm.12.0","Fm","13","12","1",2096.72554512627,2.26000880454239e-87
"154","Fo.12.0","Fo","14","12","1",1607.63283593875,1.49249926919797e-64
"155","Quant.13.0","Quant","1","13","1",0.237305723944747,5.46966097625733e-65
"156","Sigma.13.0","Sigma","2","13","1",3.57760646300674,2.40568786579542e-41
"157","Connect.13.0","Connect","3","13","1",0.143117407785597,9.55132228514496e-05
"158","Tau1.13.0","Tau1","4","13","1",901.141616777617,1.65299886213029e-17
"159","Tau2.13.0","Tau2","5","13","1",1159633.98452798,1.25360927183329e-14
"160","NPQ.13.0","NPQ","6","13","1",0.678355348765828,1.73176542265661e-87
"161","qP.13.0","qP","7","13","1",0.783883968139734,1.09393219525147e-64
"162","ABQ.13.0","ABQ","8","13","1",0.237572541928549,2.40568786579542e-41
"163","qm.13.0","qm","9","13","1",0.316095639613431,5.46966097625733e-65
"164","nTau1.13.0","nTau1","10","13","1",1.5913382179697,1.65299886213029e-17
"165","nTau2.13.0","nTau2","11","13","1",0.805373122230017,1.25360927183329e-14
"166","nCon.13.0","nCon","12","13","1",0.63127865281318,9.55132228514496e-05
"167","Fm.13.0","Fm","13","13","1",2095.71869681841,1.73176542265661e-87
"168","Fo.13.0","Fo","14","13","1",1598.39265428537,1.09393219525147e-64
"169","Quant.14.0","Quant","1","14","1",0.239435963158448,1.08629573629195e-63
"170","Sigma.14.0","Sigma","2","14","1",3.53909282392063,2.85415556232147e-40
"171","Connect.14.0","Connect","3","14","1",0.150983256199877,9.96371875386731e-05
"172","Tau1.14.0","Tau1","4","14","1",898.120559051575,1.21962567198536e-17
"173","Tau2.14.0","Tau2","5","14","1",1089101.48984356,1.78196328869134e-15
"174","NPQ.14.0","NPQ","6","14","1",0.681325424910661,4.56311778864783e-86
"175","qP.14.0","qP","7","14","1",0.786857822017053,2.17259147258391e-63
"176","ABQ.14.0","ABQ","8","14","1",0.245780223867056,2.85415556232147e-40
"177","qm.14.0","qm","9","14","1",0.309956386574361,1.08629573629195e-63
"178","nTau1.14.0","nTau1","10","14","1",1.58600329110733,1.21962567198536e-17
"179","nTau2.14.0","nTau2","11","14","1",0.756387859448341,1.78196328869134e-15
"180","nCon.14.0","nCon","12","14","1",0.665974237836899,9.96371875386731e-05
"181","Fm.14.0","Fm","13","14","1",2092.01659131552,4.56311778864783e-86
"182","Fo.14.0","Fo","14","14","1",1591.11258383044,2.17259147258391e-63
"183","Quant.15.0","Quant","1","15","1",0.245490876532436,2.17024380301095e-63
"184","Sigma.15.0","Sigma","2","15","1",3.62174094314914,2.05022467153012e-40
"185","Connect.15.0","Connect","3","15","1",0.121515022924759,0.00138544457217769
"186","Tau1.15.0","Tau1","4","15","1",869.620047512417,4.56772114865461e-18
"187","Tau2.15.0","Tau2","5","15","1",1051879.14448062,9.43294548253643e-16
"188","NPQ.15.0","NPQ","6","15","1",0.683024228412424,2.61315113964008e-86
"189","qP.15.0","qP","7","15","1",0.792683015826141,4.34048760602189e-63
"190","ABQ.15.0","ABQ","8","15","1",0.22816699666911,2.05022467153012e-40
"191","qm.15.0","qm","9","15","1",0.292506400162752,2.17024380301095e-63
"192","nTau1.15.0","nTau1","10","15","1",1.53567385076239,4.56772114865461e-18
"193","nTau2.15.0","nTau2","11","15","1",0.730536705634603,9.43294548253643e-16
"194","nCon.15.0","nCon","12","15","1",0.535992379651139,0.00138544457217769
"195","Fm.15.0","Fm","13","15","1",2089.90496092359,2.61315113964008e-86
"196","Fo.15.0","Fo","14","15","1",1576.85236019697,4.34048760602189e-63
"197","Quant.16.0","Quant","1","16","1",0.100350800544444,4.58733307240343e-69
"198","Sigma.16.0","Sigma","2","16","1",3.37858538166167,2.21760969433223e-21
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",574.057483875382,2.51334301416447e-12
"201","Tau2.16.0","Tau2","5","16","1",2738571.75169688,9.77844073516063e-16
"202","NPQ.16.0","NPQ","6","16","1",0.393863036797236,1.06068678968564e-83
"203","qP.16.0","qP","7","16","1",0.509443173838622,9.17466614480684e-69
"204","ABQ.16.0","ABQ","8","16","1",0.279986132892668,2.21760969433223e-21
"205","qm.16.0","qm","9","16","1",0.710793532832745,4.58733307240343e-69
"206","nTau1.16.0","nTau1","10","16","1",1.01373590609328,2.51334301416447e-12
"207","nTau2.16.0","nTau2","11","16","1",1.90195536828184,9.77844073516063e-16
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2523.46219926728,1.06068678968564e-83
"210","Fo.16.0","Fo","14","16","1",2270.23074742717,9.17466614480684e-69
"211","Quant.17.0","Quant","1","17","1",0.0926846180771938,2.19080555823071e-70
"212","Sigma.17.0","Sigma","2","17","1",3.37104026891053,7.87895059072579e-22
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",721.627426041674,1.09307326137374e-12
"215","Tau2.17.0","Tau2","5","17","1",3003189.00823362,1.76621251031467e-15
"216","NPQ.17.0","NPQ","6","17","1",0.475198863733137,1.40319808025746e-85
"217","qP.17.0","qP","7","17","1",0.553107586165937,4.38161111646141e-70
"218","ABQ.17.0","ABQ","8","17","1",0.281594079768657,7.87895059072579e-22
"219","qm.17.0","qm","9","17","1",0.732887123875211,2.19080555823071e-70
"220","nTau1.17.0","nTau1","10","17","1",1.27433167086612,1.09307326137374e-12
"221","nTau2.17.0","nTau2","11","17","1",2.08573372329416,1.76621251031467e-15
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2384.32984920602,1.40319808025746e-85
"224","Fo.17.0","Fo","14","17","1",2163.33914776231,4.38161111646141e-70
"225","Quant.18.0","Quant","1","18","1",0.0950761744749136,1.27715462793931e-69
"226","Sigma.18.0","Sigma","2","18","1",3.31599216578699,2.1020889274408e-20
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",776.227437634028,1.344700714178e-10
"229","Tau2.18.0","Tau2","5","18","1",2966889.2479287,1.0245841426837e-13
"230","NPQ.18.0","NPQ","6","18","1",0.569432423575115,2.07132654791456e-83
"231","qP.18.0","qP","7","18","1",0.60835759152191,2.55430925587859e-69
"232","ABQ.18.0","ABQ","8","18","1",0.293325438645079,2.1020889274408e-20
"233","qm.18.0","qm","9","18","1",0.725994766534131,1.27715462793931e-69
"234","nTau1.18.0","nTau1","10","18","1",1.3707505727688,1.344700714178e-10
"235","nTau2.18.0","nTau2","11","18","1",2.06052331062686,1.0245841426837e-13
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2241.16733634271,2.07132654791456e-83
"238","Fo.18.0","Fo","14","18","1",2028.08571964511,2.55430925587859e-69
"239","Quant.19.0","Quant","1","19","1",0.103232765641403,1.39486275923528e-67
"240","Sigma.19.0","Sigma","2","19","1",3.72238718840682,1.76290081752093e-20
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",634.249913841812,4.80735013931062e-11
"243","Tau2.19.0","Tau2","5","19","1",2954165.31144157,1.77549542086039e-13
"244","NPQ.19.0","NPQ","6","19","1",0.660654596742452,1.11665097538942e-83
"245","qP.19.0","qP","7","19","1",0.66092314548253,2.78972551847055e-67
"246","ABQ.19.0","ABQ","8","19","1",0.206718169994149,1.76290081752093e-20
"247","qm.19.0","qm","9","19","1",0.702487839807192,1.39486275923528e-67
"248","nTau1.19.0","nTau1","10","19","1",1.12003053554405,4.80735013931062e-11
"249","nTau2.19.0","nTau2","11","19","1",2.05168645641905,1.77549542086039e-13
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2118.05675377252,1.11665097538942e-83
"252","Fo.19.0","Fo","14","19","1",1899.40389729513,2.78972551847055e-67
"253","Quant.20.0","Quant","1","20","1",0.0979152778567279,9.49901936376092e-69
"254","Sigma.20.0","Sigma","2","20","1",3.29738463854183,1.84623445665805e-19
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",750.936665432804,4.30116586456741e-10
"257","Tau2.20.0","Tau2","5","20","1",3027090.02666957,2.66866282158288e-12
"258","NPQ.20.0","NPQ","6","20","1",0.761691301509909,8.15900890134624e-82
"259","qP.20.0","qP","7","20","1",0.701085312327153,1.8998038727521e-68
"260","ABQ.20.0","ABQ","8","20","1",0.297290908253103,1.84623445665805e-19
"261","qm.20.0","qm","9","20","1",0.717812599032503,9.49901936376092e-69
"262","nTau1.20.0","nTau1","10","20","1",1.32608925470684,4.30116586456741e-10
"263","nTau2.20.0","nTau2","11","20","1",2.10233313146869,2.66866282158288e-12
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1996.58174011478,8.15900890134624e-82
"266","Fo.20.0","Fo","14","20","1",1801.08588426777,1.8998038727521e-68
"267","Quant.21.0","Quant","1","21","1",0.100918987477351,5.23884113562156e-68
"268","Sigma.21.0","Sigma","2","21","1",3.30728632845111,2.31314066592474e-20
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",848.577155005037,5.37196115635535e-10
"271","Tau2.21.0","Tau2","5","21","1",3023742.33055365,3.00844899171756e-11
"272","NPQ.21.0","NPQ","6","21","1",0.85622088897505,2.9052132212903e-82
"273","qP.21.0","qP","7","21","1",0.740878006107023,1.04776822712431e-67
"274","ABQ.21.0","ABQ","8","21","1",0.295180748752274,2.31314066592474e-20
"275","qm.21.0","qm","9","21","1",0.70915604379763,5.23884113562156e-68
"276","nTau1.21.0","nTau1","10","21","1",1.49851392113517,5.37196115635535e-10
"277","nTau2.21.0","nTau2","11","21","1",2.10000813538447,3.00844899171756e-11
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1894.90415995475,2.9052132212903e-82
"280","Fo.21.0","Fo","14","21","1",1703.6723507655,1.04776822712431e-67
"281","Quant.22.0","Quant","1","22","1",0.104793569408682,2.45408456730091e-69
"282","Sigma.22.0","Sigma","2","22","1",3.12920137456932,3.84776338368018e-22
"283","Connect.22.0","Connect","3","22","1",0.0125254999486612,0.913523958367512
"284","Tau1.22.0","Tau1","4","22","1",627.856026962748,2.4619715815297e-11
"285","Tau2.22.0","Tau2","5","22","1",3058336.17738672,8.25020281872473e-13
"286","NPQ.22.0","NPQ","6","22","1",0.953200242873041,2.81106370479784e-82
"287","qP.22.0","qP","7","22","1",0.778282572939088,4.90816913460153e-69
"288","ABQ.22.0","ABQ","8","22","1",0.3331326196785,3.84776338368018e-22
"289","qm.22.0","qm","9","22","1",0.697989673962703,2.45408456730091e-69
"290","nTau1.22.0","nTau1","10","22","1",1.10873948387959,2.4619715815297e-11
"291","nTau2.22.0","nTau2","11","22","1",2.1240337803773,8.25020281872473e-13
"292","nCon.22.0","nCon","12","22","1",0.0552489096591795,0.913523958367512
"293","Fm.22.0","Fm","13","22","1",1800.81929497403,2.81106370479784e-82
"294","Fo.22.0","Fo","14","22","1",1612.10501319367,4.90816913460153e-69
"295","Quant.23.0","Quant","1","23","1",0.283052625960694,7.41437038218341e-62
"296","Sigma.23.0","Sigma","2","23","1",3.67021389142545,7.78508435040801e-43
"297","Connect.23.0","Connect","3","23","1",0.130428852639258,0.000112248879562336
"298","Tau1.23.0","Tau1","4","23","1",959.914802562598,1.33053200022891e-15
"299","Tau2.23.0","Tau2","5","23","1",897624.630491889,1.22814956709599e-14
"300","NPQ.23.0","NPQ","6","23","1",1.35825287041497,3.41869297475024e-86
"301","qP.23.0","qP","7","23","1",1,1.48287407643668e-61
"302","ABQ.23.0","ABQ","8","23","1",0.217836875924505,7.78508435040801e-43
"303","qm.23.0","qm","9","23","1",0.184255137653319,7.41437038218341e-62
"304","nTau1.23.0","nTau1","10","23","1",1.69512658484805,1.33053200022891e-15
"305","nTau2.23.0","nTau2","11","23","1",0.623405971966301,1.22814956709599e-14
"306","nCon.23.0","nCon","12","23","1",0.575310520614151,0.000112248879562336
"307","Fm.23.0","Fm","13","23","1",1491.51124904379,3.41869297475024e-86
"308","Fo.23.0","Fo","14","23","1",1069.33507335203,1.48287407643668e-61
"309","Quant.24.0","Quant","1","24","1",0.296452849952043,9.16286185586914e-60
"310","Sigma.24.0","Sigma","2","24","1",3.81006937311405,3.26123685489506e-42
"311","Connect.24.0","Connect","3","24","1",0.12453886540882,0.000336981826186733
"312","Tau1.24.0","Tau1","4","24","1",685.244649125059,3.31016063579995e-17
"313","Tau2.24.0","Tau2","5","24","1",1014475.29921371,1.57754656564116e-13
"314","NPQ.24.0","NPQ","6","24","1",1.2984457483016,4.10992708800226e-85
"315","qP.24.0","qP","7","24","1",0.997010579980079,1.83257237117383e-59
"316","ABQ.24.0","ABQ","8","24","1",0.188032127832793,3.26123685489506e-42
"317","qm.24.0","qm","9","24","1",0.145636298353959,9.16286185586914e-60
"318","nTau1.24.0","nTau1","10","24","1",1.21008283105522,3.31016063579995e-17
"319","nTau2.24.0","nTau2","11","24","1",0.70455949899187,1.57754656564116e-13
"320","nCon.24.0","nCon","12","24","1",0.549330290386055,0.000336981826186733
"321","Fm.24.0","Fm","13","24","1",1530.32138649034,4.10992708800226e-85
"322","Fo.24.0","Fo","14","24","1",1076.65325012272,1.83257237117383e-59
"323","Quant.25.0","Quant","1","25","1",0.310175336192282,7.19108559687485e-60
"324","Sigma.25.0","Sigma","2","25","1",3.87670838910835,9.44582075136288e-44
"325","Connect.25.0","Connect","3","25","1",0.152095027763612,4.0188270110541e-06
"326","Tau1.25.0","Tau1","4","25","1",845.581489180642,1.02671197455138e-16
"327","Tau2.25.0","Tau2","5","25","1",911384.966430906,3.75558590446993e-13
"328","NPQ.25.0","NPQ","6","25","1",1.16218642088159,8.39249375912551e-86
"329","qP.25.0","qP","7","25","1",0.978413284964226,1.43821711937497e-59
"330","ABQ.25.0","ABQ","8","25","1",0.173830617382083,9.44582075136288e-44
"331","qm.25.0","qm","9","25","1",0.106088713832867,7.19108559687485e-60
"332","nTau1.25.0","nTau1","10","25","1",1.49322383417672,1.02671197455138e-16
"333","nTau2.25.0","nTau2","11","25","1",0.632962612135527,3.75558590446993e-13
"334","nCon.25.0","nCon","12","25","1",0.670878167176101,4.0188270110541e-06
"335","Fm.25.0","Fm","13","25","1",1626.76106479273,8.39249375912551e-86
"336","Fo.25.0","Fo","14","25","1",1122.17990461613,1.43821711937497e-59
"337","Quant.26.0","Quant","1","26","1",0.324119012887086,8.33004379858538e-61
"338","Sigma.26.0","Sigma","2","26","1",3.9564332178684,7.44311410972499e-46
"339","Connect.26.0","Connect","3","26","1",0.137161453141759,4.28069118662427e-06
"340","Tau1.26.0","Tau1","4","26","1",882.200376047393,4.99719569443207e-16
"341","Tau2.26.0","Tau2","5","26","1",810294.260914541,4.04957699090207e-13
"342","NPQ.26.0","NPQ","6","26","1",1.05794362952423,2.68726931574679e-87
"343","qP.26.0","qP","7","26","1",0.964928649929181,1.66600875971708e-60
"344","ABQ.26.0","ABQ","8","26","1",0.156840375675727,7.44311410972499e-46
"345","qm.26.0","qm","9","26","1",0.0659036684286626,8.33004379858538e-61
"346","nTau1.26.0","nTau1","10","26","1",1.55788962375478,4.99719569443207e-16
"347","nTau2.26.0","nTau2","11","26","1",0.562754479038005,4.04957699090207e-13
"348","nCon.26.0","nCon","12","26","1",0.605007445963129,4.28069118662427e-06
"349","Fm.26.0","Fm","13","26","1",1709.16279428261,2.68726931574679e-87
"350","Fo.26.0","Fo","14","26","1",1155.1906365364,1.66600875971708e-60
"351","Quant.27.0","Quant","1","27","1",0.332280817552388,3.74448242847918e-60
"352","Sigma.27.0","Sigma","2","27","1",3.91810256409571,3.47584790072832e-46
"353","Connect.27.0","Connect","3","27","1",0.156545277408516,2.57576945284624e-07
