"","uni","metric","metrix","stage","col","cclong2025.nah1.005","pval"
"53","nTau2.5.0","nTau2","11","5","1",1.61291114531171,3.59432893180852e-18
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3591.65505844424,4.32745841052944e-82
"56","Fo.5.0","Fo","14","5","1",3235.67012426002,1.04640152776702e-67
"57","Quant.6.0","Quant","1","6","1",0.114961111176444,2.48191176315211e-65
"58","Sigma.6.0","Sigma","2","6","1",3.71636006381343,2.83529237224987e-20
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",640.208229414318,5.39772908478216e-11
"61","Tau2.6.0","Tau2","5","6","1",1930512.12256533,5.60458341711663e-21
"62","NPQ.6.0","NPQ","6","6","1",0.169125096153365,1.2432848466161e-80
"63","qP.6.0","qP","7","6","1",0.36066457427263,4.96382352630422e-65
"64","ABQ.6.0","ABQ","8","6","1",0.179609461329921,2.83529237224987e-20
"65","qm.6.0","qm","9","6","1",0.689295766642248,2.48191176315211e-65
"66","nTau1.6.0","nTau1","10","6","1",1.22935383414225,5.39772908478216e-11
"67","nTau2.6.0","nTau2","11","6","1",1.35274587046693,5.60458341711663e-21
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3363.94921631592,1.2432848466161e-80
"70","Fo.6.0","Fo","14","6","1",2977.22587646712,4.96382352630422e-65
"71","Quant.7.0","Quant","1","7","1",0.129251466774286,1.78424503499955e-65
"72","Sigma.7.0","Sigma","2","7","1",3.7484853463277,2.67957290884502e-23
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",821.421235234173,3.91108938112892e-12
"75","Tau2.7.0","Tau2","5","7","1",1908703.38876961,9.16910459513784e-20
"76","NPQ.7.0","NPQ","6","7","1",0.241132777373664,1.21563016080984e-81
"77","qP.7.0","qP","7","7","1",0.442943751396719,3.56849006999909e-65
"78","ABQ.7.0","ABQ","8","7","1",0.172517770165914,2.67957290884502e-23
"79","qm.7.0","qm","9","7","1",0.650673366989009,1.78424503499955e-65
"80","nTau1.7.0","nTau1","10","7","1",1.57732640504294,3.91108938112892e-12
"81","nTau2.7.0","nTau2","11","7","1",1.33746408371333,9.16910459513784e-20
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",3168.78058712032,1.21563016080984e-81
"84","Fo.7.0","Fo","14","7","1",2759.21104834914,3.56849006999909e-65
"85","Quant.8.0","Quant","1","8","1",0.131649282626995,9.54690759336254e-66
"86","Sigma.8.0","Sigma","2","8","1",3.60594963230235,1.25190451017393e-24
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",775.625912404921,3.84665783016506e-13
"89","Tau2.8.0","Tau2","5","8","1",1882815.88700991,4.85948912162456e-19
"90","NPQ.8.0","NPQ","6","8","1",0.303779505957703,3.84285182302906e-82
"91","qP.8.0","qP","7","8","1",0.495709577511488,1.90938151867251e-65
"92","ABQ.8.0","ABQ","8","8","1",0.203982684544796,1.25190451017393e-24
"93","qm.8.0","qm","9","8","1",0.644192814316675,9.54690759336254e-66
"94","nTau1.8.0","nTau1","10","8","1",1.48938836688709,3.84665783016506e-13
"95","nTau2.8.0","nTau2","11","8","1",1.31932422813159,4.85948912162456e-19
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",3016.52038017844,3.84285182302906e-82
"98","Fo.8.0","Fo","14","8","1",2619.39763609824,1.90938151867251e-65
"99","Quant.9.0","Quant","1","9","1",0.137492769166159,4.8393311823234e-65
"100","Sigma.9.0","Sigma","2","9","1",3.49112317161065,3.24012681879675e-25
"101","Connect.9.0","Connect","3","9","1",0.025579542569077,0.78939142950467
"102","Tau1.9.0","Tau1","4","9","1",650.483061689701,1.41801114249436e-13
"103","Tau2.9.0","Tau2","5","9","1",1672223.86859028,2.87386821919022e-21
"104","NPQ.9.0","NPQ","6","9","1",0.357992719861692,3.26674505119876e-81
"105","qP.9.0","qP","7","9","1",0.541561545746833,9.67866236464681e-65
"106","ABQ.9.0","ABQ","8","9","1",0.229330751019221,3.24012681879675e-25
"107","qm.9.0","qm","9","9","1",0.628399682302662,4.8393311823234e-65
"108","nTau1.9.0","nTau1","10","9","1",1.24908398422868,1.41801114249436e-13
"109","nTau2.9.0","nTau2","11","9","1",1.17175847086927,2.87386821919022e-21
"110","nCon.9.0","nCon","12","9","1",0.113756044044068,0.78939142950467
"111","Fm.9.0","Fm","13","9","1",2896.09612294604,3.26674505119876e-81
"112","Fo.9.0","Fo","14","9","1",2497.90384723081,9.67866236464681e-65
"113","Quant.10.0","Quant","1","10","1",0.247206011810991,7.93915502705623e-62
"114","Sigma.10.0","Sigma","2","10","1",3.78166303940691,2.97204903029517e-38
"115","Connect.10.0","Connect","3","10","1",0.14023040662238,0.00117155615949187
"116","Tau1.10.0","Tau1","4","10","1",806.132533160142,1.77225927463727e-17
"117","Tau2.10.0","Tau2","5","10","1",1037320.74128933,6.30931536077826e-18
"118","NPQ.10.0","NPQ","6","10","1",0.66631025973075,7.35040592632363e-84
"119","qP.10.0","qP","7","10","1",0.813719530471495,1.58783100541125e-61
"120","ABQ.10.0","ABQ","8","10","1",0.165193758221508,2.97204903029517e-38
"121","qm.10.0","qm","9","10","1",0.33187881018934,7.93915502705623e-62
"122","nTau1.10.0","nTau1","10","10","1",1.54796841860943,1.77225927463727e-17
"123","nTau2.10.0","nTau2","11","10","1",0.726870001346674,6.30931536077826e-18
"124","nCon.10.0","nCon","12","10","1",0.623625550338708,0.00117155615949187
"125","Fm.10.0","Fm","13","10","1",2360.23119224861,7.35040592632363e-84
"126","Fo.10.0","Fo","14","10","1",1776.76785226093,1.58783100541125e-61
"127","Quant.11.0","Quant","1","11","1",0.255091696205899,1.23288890603105e-62
"128","Sigma.11.0","Sigma","2","11","1",3.74192483087705,3.77451311353489e-40
"129","Connect.11.0","Connect","3","11","1",0.160046965892099,5.21202928421853e-05
"130","Tau1.11.0","Tau1","4","11","1",801.630450120123,1.27082430165912e-17
"131","Tau2.11.0","Tau2","5","11","1",1032443.00470754,7.79581592953513e-17
"132","NPQ.11.0","NPQ","6","11","1",0.66764071159772,7.70427103334011e-85
"133","qP.11.0","qP","7","11","1",0.821273114563021,2.46577781206209e-62
"134","ABQ.11.0","ABQ","8","11","1",0.173966011109229,3.77451311353489e-40
"135","qm.11.0","qm","9","11","1",0.310566250669447,1.23288890603105e-62
"136","nTau1.11.0","nTau1","10","11","1",1.53932333597446,1.27082430165912e-17
"137","nTau2.11.0","nTau2","11","11","1",0.723452080298098,7.79581592953513e-17
"138","nCon.11.0","nCon","12","11","1",0.711752747414282,5.21202928421853e-05
"139","Fm.11.0","Fm","13","11","1",2358.34818832913,7.70427103334011e-85
"140","Fo.11.0","Fo","14","11","1",1756.75314872415,2.46577781206209e-62
"141","Quant.12.0","Quant","1","12","1",0.260581008887136,1.49791497916758e-61
"142","Sigma.12.0","Sigma","2","12","1",3.71869998878995,1.33767553484787e-39
"143","Connect.12.0","Connect","3","12","1",0.162259611607185,6.55203583829619e-05
"144","Tau1.12.0","Tau1","4","12","1",784.42078561945,3.25991269409734e-17
"145","Tau2.12.0","Tau2","5","12","1",984558.837519404,2.91886350429739e-16
"146","NPQ.12.0","NPQ","6","12","1",0.664698528128611,8.14995660157873e-84
"147","qP.12.0","qP","7","12","1",0.824995696061617,2.99582995833515e-61
"148","ABQ.12.0","ABQ","8","12","1",0.179092920338474,1.33767553484787e-39
"149","qm.12.0","qm","9","12","1",0.295730340761905,1.49791497916758e-61
"150","nTau1.12.0","nTau1","10","12","1",1.50627663949953,3.25991269409734e-17
"151","nTau2.12.0","nTau2","11","12","1",0.689898750760639,2.91886350429739e-16
"152","nCon.12.0","nCon","12","12","1",0.721592713189259,6.55203583829619e-05
"153","Fm.12.0","Fm","13","12","1",2362.51632624532,8.14995660157873e-84
"154","Fo.12.0","Fo","14","12","1",1746.88943843998,2.99582995833515e-61
"155","Quant.13.0","Quant","1","13","1",0.265894756583229,1.555983643239e-63
"156","Sigma.13.0","Sigma","2","13","1",3.69635183830885,2.94440963491675e-42
"157","Connect.13.0","Connect","3","13","1",0.189136935788055,2.59137890594352e-07
"158","Tau1.13.0","Tau1","4","13","1",818.964805217216,1.78821721510023e-16
"159","Tau2.13.0","Tau2","5","13","1",943011.00722067,9.92723728330092e-16
"160","NPQ.13.0","NPQ","6","13","1",0.659460898921762,8.30740768264038e-86
"161","qP.13.0","qP","7","13","1",0.82766764953352,3.11196728647801e-63
"162","ABQ.13.0","ABQ","8","13","1",0.184026298939216,2.94440963491675e-42
"163","qm.13.0","qm","9","13","1",0.281368928565417,1.555983643239e-63
"164","nTau1.13.0","nTau1","10","13","1",1.57260946839499,1.78821721510023e-16
"165","nTau2.13.0","nTau2","11","13","1",0.660785410726914,9.92723728330092e-16
"166","nCon.13.0","nCon","12","13","1",0.841120185779869,2.59137890594352e-07
"167","Fm.13.0","Fm","13","13","1",2369.9729553952,8.30740768264038e-86
"168","Fo.13.0","Fo","14","13","1",1739.80957331156,3.11196728647801e-63
"169","Quant.14.0","Quant","1","14","1",0.26768748722902,5.45954970904723e-63
"170","Sigma.14.0","Sigma","2","14","1",3.68215387797783,5.43650867425846e-42
"171","Connect.14.0","Connect","3","14","1",0.175033450659845,1.77287995841406e-06
"172","Tau1.14.0","Tau1","4","14","1",827.429451478034,3.6314073291504e-16
"173","Tau2.14.0","Tau2","5","14","1",945894.697114982,4.31043789800554e-15
"174","NPQ.14.0","NPQ","6","14","1",0.658801907151921,1.96618928867267e-85
"175","qP.14.0","qP","7","14","1",0.829010911938105,1.09190994180945e-62
"176","ABQ.14.0","ABQ","8","14","1",0.187160514172395,5.43650867425846e-42
"177","qm.14.0","qm","9","14","1",0.276523733566715,5.45954970904723e-63
"178","nTau1.14.0","nTau1","10","14","1",1.58886362580392,3.6314073291504e-16
"179","nTau2.14.0","nTau2","11","14","1",0.662806066049738,4.31043789800554e-15
"180","nCon.14.0","nCon","12","14","1",0.778399882197934,1.77287995841406e-06
"181","Fm.14.0","Fm","13","14","1",2370.91447388853,1.96618928867267e-85
"182","Fo.14.0","Fo","14","14","1",1736.2503359384,1.09190994180945e-62
"183","Quant.15.0","Quant","1","15","1",0.275216434669528,1.21768936181713e-61
"184","Sigma.15.0","Sigma","2","15","1",3.7187299470239,5.16410375281205e-41
"185","Connect.15.0","Connect","3","15","1",0.185540762062024,1.61720990528629e-06
"186","Tau1.15.0","Tau1","4","15","1",831.670656798067,1.67596701584977e-16
"187","Tau2.15.0","Tau2","5","15","1",928435.952622439,4.91799402749744e-15
"188","NPQ.15.0","NPQ","6","15","1",0.653259485757854,4.02907713009354e-84
"189","qP.15.0","qP","7","15","1",0.833573582514026,2.43537872363427e-61
"190","ABQ.15.0","ABQ","8","15","1",0.179086307025645,5.16410375281205e-41
"191","qm.15.0","qm","9","15","1",0.256175323408225,1.21768936181713e-61
"192","nTau1.15.0","nTau1","10","15","1",1.59700776044951,1.67596701584977e-16
"193","nTau2.15.0","nTau2","11","15","1",0.650572397978055,4.91799402749744e-15
"194","nCon.15.0","nCon","12","15","1",0.825127464422022,1.61720990528629e-06
"195","Fm.15.0","Fm","13","15","1",2378.86277675132,4.02907713009354e-84
"196","Fo.15.0","Fo","14","15","1",1724.16064476577,2.43537872363427e-61
"197","Quant.16.0","Quant","1","16","1",0.115946266541118,1.07479387732015e-65
"198","Sigma.16.0","Sigma","2","16","1",3.80999338452996,2.25306158528876e-20
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",722.692222170842,2.17673202300275e-10
"201","Tau2.16.0","Tau2","5","16","1",2479949.60755382,1.6035372046712e-14
"202","NPQ.16.0","NPQ","6","16","1",0.304850332050118,6.61922175797102e-81
"203","qP.16.0","qP","7","16","1",0.478658572185665,2.1495877546403e-65
"204","ABQ.16.0","ABQ","8","16","1",0.158939803626927,2.25306158528876e-20
"205","qm.16.0","qm","9","16","1",0.686633197194311,1.07479387732015e-65
"206","nTau1.16.0","nTau1","10","16","1",1.38774294582761,2.17673202300275e-10
"207","nTau2.16.0","nTau2","11","16","1",1.73774696950704,1.6035372046712e-14
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",3014.04487118553,6.61922175797102e-81
"210","Fo.16.0","Fo","14","16","1",2664.57762118416,2.1495877546403e-65
"211","Quant.17.0","Quant","1","17","1",0.102668573809625,5.58940050482758e-68
"212","Sigma.17.0","Sigma","2","17","1",3.79903713162598,8.21755153602835e-21
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",742.605657209258,2.79870238545022e-11
"215","Tau2.17.0","Tau2","5","17","1",2604346.38268024,6.42358958494496e-17
"216","NPQ.17.0","NPQ","6","17","1",0.359837237709064,1.55215054311856e-83
"217","qP.17.0","qP","7","17","1",0.504829337254537,1.11788010096552e-67
"218","ABQ.17.0","ABQ","8","17","1",0.161358408408852,8.21755153602835e-21
"219","qm.17.0","qm","9","17","1",0.722518683152832,5.58940050482758e-68
"220","nTau1.17.0","nTau1","10","17","1",1.42598153226037,2.79870238545022e-11
"221","nTau2.17.0","nTau2","11","17","1",1.82491411126425,6.42358958494496e-17
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2892.16778443732,1.55215054311856e-83
"224","Fo.17.0","Fo","14","17","1",2595.233042791,1.11788010096552e-67
"225","Quant.18.0","Quant","1","18","1",0.108163600422558,3.07289460813763e-67
"226","Sigma.18.0","Sigma","2","18","1",3.60041415220619,7.51310412994081e-20
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",545.846921627079,2.91078605184169e-10
"229","Tau2.18.0","Tau2","5","18","1",2571292.97680784,4.24359090818279e-15
"230","NPQ.18.0","NPQ","6","18","1",0.40918188199131,9.04457395343594e-81
"231","qP.18.0","qP","7","18","1",0.544913956180017,6.14578921627517e-67
"232","ABQ.18.0","ABQ","8","18","1",0.205204647815283,7.51310412994081e-20
"233","qm.18.0","qm","9","18","1",0.707667330259841,3.07289460813763e-67
"234","nTau1.18.0","nTau1","10","18","1",1.04815741992395,2.91078605184169e-10
"235","nTau2.18.0","nTau2","11","18","1",1.80175297294447,4.24359090818279e-15
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2790.89413598112,9.04457395343594e-81
"238","Fo.18.0","Fo","14","18","1",2489.0209778352,6.14578921627517e-67
"239","Quant.19.0","Quant","1","19","1",0.10668273059272,2.40182318109916e-67
"240","Sigma.19.0","Sigma","2","19","1",3.78487289146336,1.18055007822072e-20
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",679.459182360807,1.12475360955596e-11
"243","Tau2.19.0","Tau2","5","19","1",2769898.43933993,1.70622813432182e-14
"244","NPQ.19.0","NPQ","6","19","1",0.463476480377072,1.27533488200423e-82
"245","qP.19.0","qP","7","19","1",0.578262085684217,4.80364636219832e-67
"246","ABQ.19.0","ABQ","8","19","1",0.164485179878069,1.18055007822072e-20
"247","qm.19.0","qm","9","19","1",0.711669662182994,2.40182318109916e-67
"248","nTau1.19.0","nTau1","10","19","1",1.30472510755223,1.12475360955596e-11
"249","nTau2.19.0","nTau2","11","19","1",1.94091952680969,1.70622813432182e-14
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2687.35268636983,1.27533488200423e-82
"252","Fo.19.0","Fo","14","19","1",2400.65856372222,4.80364636219832e-67
"253","Quant.20.0","Quant","1","20","1",0.10699824453043,8.08051746578389e-68
"254","Sigma.20.0","Sigma","2","20","1",3.47453972532379,2.60831341529434e-21
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",599.656960076409,2.87397491376886e-10
"257","Tau2.20.0","Tau2","5","20","1",2794244.84854831,4.04811941010944e-14
"258","NPQ.20.0","NPQ","6","20","1",0.516185287600027,5.93710394275278e-82
"259","qP.20.0","qP","7","20","1",0.610067670724765,1.61610349315677e-67
"260","ABQ.20.0","ABQ","8","20","1",0.23299156487974,2.60831341529434e-21
"261","qm.20.0","qm","9","20","1",0.710816925852188,8.08051746578389e-68
"262","nTau1.20.0","nTau1","10","20","1",1.1514856404055,2.87397491376886e-10
"263","nTau2.20.0","nTau2","11","20","1",1.95797951008168,4.04811941010944e-14
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2593.92930609804,5.93710394275278e-82
"266","Fo.20.0","Fo","14","20","1",2316.38342390951,1.61610349315677e-67
"267","Quant.21.0","Quant","1","21","1",0.113926868977191,4.59343563115511e-66
"268","Sigma.21.0","Sigma","2","21","1",3.72520814903181,2.65855597777438e-19
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",656.873814040964,6.35405290502458e-10
"271","Tau2.21.0","Tau2","5","21","1",2638827.44120186,2.8532805000778e-13
"272","NPQ.21.0","NPQ","6","21","1",0.575455737537681,9.07896536340427e-80
"273","qP.21.0","qP","7","21","1",0.649483969509212,9.18687126231013e-66
"274","ABQ.21.0","ABQ","8","21","1",0.17765623686462,2.65855597777438e-19
"275","qm.21.0","qm","9","21","1",0.69209100258192,4.59343563115511e-66
"276","nTau1.21.0","nTau1","10","21","1",1.26135576635379,6.35405290502458e-10
"277","nTau2.21.0","nTau2","11","21","1",1.84907563243744,2.8532805000778e-13
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2496.3427135866,9.07896536340427e-80
"280","Fo.21.0","Fo","14","21","1",2211.94220433365,9.18687126231013e-66
"281","Quant.22.0","Quant","1","22","1",0.110006088257695,4.29820173546402e-65
"282","Sigma.22.0","Sigma","2","22","1",3.6375834405859,1.34872909229351e-18
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",704.701095998876,1.80116349660505e-11
"285","Tau2.22.0","Tau2","5","22","1",2860678.56071115,1.85887505791897e-13
"286","NPQ.22.0","NPQ","6","22","1",0.633486436742138,2.01920598329067e-79
"287","qP.22.0","qP","7","22","1",0.675577838332046,8.59640347092801e-65
"288","ABQ.22.0","ABQ","8","22","1",0.196999486853424,1.34872909229351e-18
"289","qm.22.0","qm","9","22","1",0.702687657008348,4.29820173546402e-65
"290","nTau1.22.0","nTau1","10","22","1",1.35319565492466,1.80116349660505e-11
"291","nTau2.22.0","nTau2","11","22","1",2.00453085194461,1.85887505791897e-13
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2407.65846750721,2.01920598329067e-79
"294","Fo.22.0","Fo","14","22","1",2142.80137763623,8.59640347092801e-65
"295","Quant.23.0","Quant","1","23","1",0.327496022255123,1.87942970175426e-59
"296","Sigma.23.0","Sigma","2","23","1",3.78627831264851,3.45473011094668e-44
"297","Connect.23.0","Connect","3","23","1",0.171174977840919,2.0717775547455e-07
"298","Tau1.23.0","Tau1","4","23","1",950.501631350458,6.75375224370408e-16
"299","Tau2.23.0","Tau2","5","23","1",757618.318795805,1.24302932921898e-14
"300","NPQ.23.0","NPQ","6","23","1",1.06118649009176,2.20103667037957e-84
"301","qP.23.0","qP","7","23","1",1,3.75885940350852e-59
"302","ABQ.23.0","ABQ","8","23","1",0.164174931618119,3.45473011094668e-44
"303","qm.23.0","qm","9","23","1",0.114879810388079,1.87942970175426e-59
"304","nTau1.23.0","nTau1","10","23","1",1.82519182224216,6.75375224370408e-16
"305","nTau2.23.0","nTau2","11","23","1",0.53087729424835,1.24302932921898e-14
"306","nCon.23.0","nCon","12","23","1",0.761240677620789,2.0717775547455e-07
"307","Fm.23.0","Fm","13","23","1",1908.06483056529,2.20103667037957e-84
"308","Fo.23.0","Fo","14","23","1",1283.18118835026,3.75885940350852e-59
"309","Quant.24.0","Quant","1","24","1",0.331803874207914,4.50730590978524e-60
"310","Sigma.24.0","Sigma","2","24","1",4.01846880095243,1.51837539233754e-45
"311","Connect.24.0","Connect","3","24","1",0.16877561034022,5.50727865753543e-08
"312","Tau1.24.0","Tau1","4","24","1",658.583201526595,8.51024676203634e-18
"313","Tau2.24.0","Tau2","5","24","1",826342.302992243,4.47676962288143e-15
"314","NPQ.24.0","NPQ","6","24","1",1.04066923026712,3.93914180371502e-86
"315","qP.24.0","qP","7","24","1",0.998264316371666,9.01461181957048e-60
"316","ABQ.24.0","ABQ","8","24","1",0.112918628003056,1.51837539233754e-45
"317","qm.24.0","qm","9","24","1",0.10323702245124,4.50730590978524e-60
"318","nTau1.24.0","nTau1","10","24","1",1.26463820160368,8.51024676203634e-18
"319","nTau2.24.0","nTau2","11","24","1",0.579033472465055,4.47676962288143e-15
"320","nCon.24.0","nCon","12","24","1",0.750570332193372,5.50727865753543e-08
"321","Fm.24.0","Fm","13","24","1",1927.24886162251,3.93914180371502e-86
"322","Fo.24.0","Fo","14","24","1",1287.78022277337,9.01461181957048e-60
"323","Quant.25.0","Quant","1","25","1",0.342592119762565,3.58495020355644e-59
"324","Sigma.25.0","Sigma","2","25","1",4.09922658555997,9.98280592167334e-46
"325","Connect.25.0","Connect","3","25","1",0.167898000213668,5.6969249895642e-08
"326","Tau1.25.0","Tau1","4","25","1",709.587508896955,6.0406947507701e-17
"327","Tau2.25.0","Tau2","5","25","1",839704.246508254,5.85286433954955e-13
"328","NPQ.25.0","NPQ","6","25","1",0.967212945268077,7.99183384845655e-86
"329","qP.25.0","qP","7","25","1",0.988256347957253,7.16990040711288e-59
"330","ABQ.25.0","ABQ","8","25","1",0.0950912589434493,9.98280592167334e-46
"331","qm.25.0","qm","9","25","1",0.0740797402187443,3.58495020355644e-59
"332","nTau1.25.0","nTau1","10","25","1",1.36257874335661,6.0406947507701e-17
"333","nTau2.25.0","nTau2","11","25","1",0.588396435640172,5.85286433954955e-13
"334","nCon.25.0","nCon","12","25","1",0.746667468960381,5.6969249895642e-08
"335","Fm.25.0","Fm","13","25","1",1999.21287649134,7.99183384845655e-86
"336","Fo.25.0","Fo","14","25","1",1314.29829927756,7.16990040711288e-59
"337","Quant.26.0","Quant","1","26","1",0.350056217432576,8.12023883619733e-58
"338","Sigma.26.0","Sigma","2","26","1",4.16027566468965,2.78195509634298e-45
"339","Connect.26.0","Connect","3","26","1",0.17845309552106,2.68854317782649e-08
"340","Tau1.26.0","Tau1","4","26","1",693.561380771304,2.09890713228754e-17
"341","Tau2.26.0","Tau2","5","26","1",784974.423027609,1.39077049897088e-13
"342","NPQ.26.0","NPQ","6","26","1",0.907242751004563,7.33829989346852e-85
"343","qP.26.0","qP","7","26","1",0.978468631084803,1.62404776723947e-57
"344","ABQ.26.0","ABQ","8","26","1",0.0816146081204621,2.78195509634298e-45
"345","qm.26.0","qm","9","26","1",0.0539065988795948,8.12023883619733e-58
"346","nTau1.26.0","nTau1","10","26","1",1.33180472147977,2.09890713228754e-17
"347","nTau2.26.0","nTau2","11","26","1",0.55004622698857,1.39077049897088e-13
"348","nCon.26.0","nCon","12","26","1",0.793607553343616,2.68854317782649e-08
"349","Fm.26.0","Fm","13","26","1",2062.07492408028,7.33829989346852e-85
"350","Fo.26.0","Fo","14","26","1",1340.23277609417,1.62404776723947e-57
"351","Quant.27.0","Quant","1","27","1",0.355306010498654,3.62949088273213e-61
"352","Sigma.27.0","Sigma","2","27","1",4.10508362346839,2.70081067855901e-49
"353","Connect.27.0","Connect","3","27","1",0.201454476236334,3.86947837538216e-12
