"","uni","metric","metrix","stage","col","cclong2025.nah7.004","pval"
"61","Tau2.6.0","Tau2","5","6","1",3116040.21412205,5.78001833640575e-14
"62","NPQ.6.0","NPQ","6","6","1",0.113460801667958,1.21671027717671e-82
"63","qP.6.0","qP","7","6","1",0.253296334777859,1.85112560917792e-67
"64","ABQ.6.0","ABQ","8","6","1",0.169710639849164,3.14374965413679e-14
"65","qm.6.0","qm","9","6","1",0.758262944489718,9.25562804588961e-68
"66","nTau1.6.0","nTau1","10","6","1",2.18003799558629,5.96247265242239e-07
"67","nTau2.6.0","nTau2","11","6","1",2.1450790560156,5.78001833640575e-14
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3021.19777281644,1.21671027717671e-82
"70","Fo.6.0","Fo","14","6","1",2767.12197748406,1.85112560917792e-67
"71","Quant.7.0","Quant","1","7","1",0.0938321421903718,8.23055322758043e-70
"72","Sigma.7.0","Sigma","2","7","1",3.9687598934426,1.5585535246934e-20
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1088.3307159953,8.78872835078777e-08
"75","Tau2.7.0","Tau2","5","7","1",2427713.04647965,6.4451379093887e-17
"76","NPQ.7.0","NPQ","6","7","1",0.197268663089468,2.46319980122606e-86
"77","qP.7.0","qP","7","7","1",0.347104223035819,1.64611064551609e-69
"78","ABQ.7.0","ABQ","8","7","1",0.204574433691063,1.5585535246934e-20
"79","qm.7.0","qm","9","7","1",0.730281508909607,8.23055322758043e-70
"80","nTau1.7.0","nTau1","10","7","1",1.6890768855851,8.78872835078777e-08
"81","nTau2.7.0","nTau2","11","7","1",1.6712353025542,6.4451379093887e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2809.71631332697,2.46319980122606e-86
"84","Fo.7.0","Fo","14","7","1",2546.07461270026,1.64611064551609e-69
"85","Quant.8.0","Quant","1","8","1",0.0961503284372602,7.92654698528012e-69
"86","Sigma.8.0","Sigma","2","8","1",3.69164540759236,6.48480132139021e-21
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",1094.95474138475,2.86922056871196e-09
"89","Tau2.8.0","Tau2","5","8","1",2454520.75605983,3.31177856032877e-16
"90","NPQ.8.0","NPQ","6","8","1",0.275565420765754,2.72332008477439e-85
"91","qP.8.0","qP","7","8","1",0.416022031968775,1.58530939705602e-68
"92","ABQ.8.0","ABQ","8","8","1",0.260114187356696,6.48480132139021e-21
"93","qm.8.0","qm","9","8","1",0.723617931994687,7.92654698528012e-69
"94","nTau1.8.0","nTau1","10","8","1",1.69935729760546,2.86922056871196e-09
"95","nTau2.8.0","nTau2","11","8","1",1.68968970378419,3.31177856032877e-16
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2637.2503043381,2.72332008477439e-85
"98","Fo.8.0","Fo","14","8","1",2383.67782140473,1.58530939705602e-68
"99","Quant.9.0","Quant","1","9","1",0.105939072219913,1.28754030904377e-67
"100","Sigma.9.0","Sigma","2","9","1",3.72708499589391,9.22004109215596e-21
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",1137.06067380851,1.08711237353888e-09
"103","Tau2.9.0","Tau2","5","9","1",2345087.17973112,3.83285926251511e-16
"104","NPQ.9.0","NPQ","6","9","1",0.346689884706214,1.68357126604106e-83
"105","qP.9.0","qP","7","9","1",0.479824967663915,2.57508061808754e-67
"106","ABQ.9.0","ABQ","8","9","1",0.253011325165134,9.22004109215596e-21
"107","qm.9.0","qm","9","9","1",0.695480396805829,1.28754030904377e-67
"108","nTau1.9.0","nTau1","10","9","1",1.76470522554476,1.08711237353888e-09
"109","nTau2.9.0","nTau2","11","9","1",1.61435573615959,3.83285926251511e-16
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2497.96581404598,1.68357126604106e-83
"112","Fo.9.0","Fo","14","9","1",2233.33363326889,2.57508061808754e-67
"113","Quant.10.0","Quant","1","10","1",0.197715289333513,1.01015905167506e-65
"114","Sigma.10.0","Sigma","2","10","1",3.76133273610124,1.66726723978873e-37
"115","Connect.10.0","Connect","3","10","1",0.103575720948322,0.0191324597524867
"116","Tau1.10.0","Tau1","4","10","1",831.923449362314,3.48933274154573e-18
"117","Tau2.10.0","Tau2","5","10","1",1203209.12912418,1.51784551388146e-21
"118","NPQ.10.0","NPQ","6","10","1",0.67960013092118,6.71493815269148e-88
"119","qP.10.0","qP","7","10","1",0.74568939946881,2.02031810335012e-65
"120","ABQ.10.0","ABQ","8","10","1",0.246147335183218,1.66726723978873e-37
"121","qm.10.0","qm","9","10","1",0.431671618491435,1.01015905167506e-65
"122","nTau1.10.0","nTau1","10","10","1",1.29113572578813,3.48933274154573e-18
"123","nTau2.10.0","nTau2","11","10","1",0.828287995512356,1.51784551388146e-21
"124","nCon.10.0","nCon","12","10","1",0.469482551892682,0.0191324597524867
"125","Fm.10.0","Fm","13","10","1",2002.84891158746,6.71493815269148e-88
"126","Fo.10.0","Fo","14","10","1",1606.85505954164,2.02031810335012e-65
"127","Quant.11.0","Quant","1","11","1",0.210351430969682,5.01150851226523e-63
"128","Sigma.11.0","Sigma","2","11","1",3.89563587016367,9.68080494209981e-36
"129","Connect.11.0","Connect","3","11","1",0.0597796572325965,0.22325495012833
"130","Tau1.11.0","Tau1","4","11","1",778.806788593606,1.76676910893582e-18
"131","Tau2.11.0","Tau2","5","11","1",1194053.72407968,2.02963006131002e-20
"132","NPQ.11.0","NPQ","6","11","1",0.71649213182474,5.98657145592302e-86
"133","qP.11.0","qP","7","11","1",0.770855059484052,1.00230170245305e-62
"134","ABQ.11.0","ABQ","8","11","1",0.21923007403946,9.68080494209981e-36
"135","qm.11.0","qm","9","11","1",0.395349298913593,5.01150851226523e-63
"136","nTau1.11.0","nTau1","10","11","1",1.20869927276398,1.76676910893582e-18
"137","nTau2.11.0","nTau2","11","11","1",0.82198542357465,2.02963006131002e-20
"138","nCon.11.0","nCon","12","11","1",0.270966069768728,0.22325495012833
"139","Fm.11.0","Fm","13","11","1",1959.80233858778,5.98657145592302e-86
"140","Fo.11.0","Fo","14","11","1",1547.55511224811,1.00230170245305e-62
"141","Quant.12.0","Quant","1","12","1",0.212099171967953,4.97071912587926e-65
"142","Sigma.12.0","Sigma","2","12","1",3.63391440726255,5.15235688942846e-38
"143","Connect.12.0","Connect","3","12","1",0.116351349717824,0.0073579729026308
"144","Tau1.12.0","Tau1","4","12","1",813.286955201095,7.04043549586228e-18
"145","Tau2.12.0","Tau2","5","12","1",1132915.80373924,4.94983335463255e-20
"146","NPQ.12.0","NPQ","6","12","1",0.737872173927649,9.98657090702743e-87
"147","qP.12.0","qP","7","12","1",0.780370390304502,9.94143825175852e-65
"148","ABQ.12.0","ABQ","8","12","1",0.271684732026529,5.15235688942846e-38
"149","qm.12.0","qm","9","12","1",0.390325454697035,4.97071912587926e-65
"150","nTau1.12.0","nTau1","10","12","1",1.26221209894069,7.04043549586228e-18
"151","nTau2.12.0","nTau2","11","12","1",0.779898138610777,4.94983335463255e-20
"152","nCon.12.0","nCon","12","12","1",0.527391246534855,0.0073579729026308
"153","Fm.12.0","Fm","13","12","1",1935.69201727589,9.98657090702743e-87
"154","Fo.12.0","Fo","14","12","1",1525.1333432267,9.94143825175852e-65
"155","Quant.13.0","Quant","1","13","1",0.21711985775127,5.94602968858151e-64
"156","Sigma.13.0","Sigma","2","13","1",3.60755621236544,4.0867321480676e-37
"157","Connect.13.0","Connect","3","13","1",0.133043300566693,0.00372164729103474
"158","Tau1.13.0","Tau1","4","13","1",771.359269170453,2.63620998717274e-17
"159","Tau2.13.0","Tau2","5","13","1",1092646.13221363,1.23406369171266e-19
"160","NPQ.13.0","NPQ","6","13","1",0.762766629024789,2.64042999362817e-85
"161","qP.13.0","qP","7","13","1",0.793576967504691,1.1892059377163e-63
"162","ABQ.13.0","ABQ","8","13","1",0.276967486001531,4.0867321480676e-37
"163","qm.13.0","qm","9","13","1",0.375893600514617,5.94602968858151e-64
"164","nTau1.13.0","nTau1","10","13","1",1.197140807375,2.63620998717274e-17
"165","nTau2.13.0","nTau2","11","13","1",0.752176535856513,1.23406369171266e-19
"166","nCon.13.0","nCon","12","13","1",0.603051638843438,0.00372164729103474
"167","Fm.13.0","Fm","13","13","1",1908.35544463347,2.64042999362817e-85
"168","Fo.13.0","Fo","14","13","1",1494.01358195579,1.1892059377163e-63
"169","Quant.14.0","Quant","1","14","1",0.218557993645242,4.76324338927907e-64
"170","Sigma.14.0","Sigma","2","14","1",3.67287956548198,1.36247068484145e-37
"171","Connect.14.0","Connect","3","14","1",0.11714574158731,0.00837080876816553
"172","Tau1.14.0","Tau1","4","14","1",872.404868485167,7.42983303208726e-16
"173","Tau2.14.0","Tau2","5","14","1",1165718.99642416,2.78162098766925e-16
"174","NPQ.14.0","NPQ","6","14","1",0.788740117191195,5.83463809381237e-86
"175","qP.14.0","qP","7","14","1",0.803931190318964,9.52648677855815e-64
"176","ABQ.14.0","ABQ","8","14","1",0.263875269152693,1.36247068484145e-37
"177","qm.14.0","qm","9","14","1",0.37175970956584,4.76324338927907e-64
"178","nTau1.14.0","nTau1","10","14","1",1.35396242757203,7.42983303208726e-16
"179","nTau2.14.0","nTau2","11","14","1",0.802479824585165,2.78162098766925e-16
"180","nCon.14.0","nCon","12","14","1",0.530992024001567,0.00837080876816553
"181","Fm.14.0","Fm","13","14","1",1880.64507626743,5.83463809381237e-86
"182","Fo.14.0","Fo","14","14","1",1469.61506163962,9.52648677855815e-64
"183","Quant.15.0","Quant","1","15","1",0.220795061518353,9.21430061980989e-65
"184","Sigma.15.0","Sigma","2","15","1",3.60775759811367,7.28029386076439e-39
"185","Connect.15.0","Connect","3","15","1",0.133581939759111,0.00132927658025828
"186","Tau1.15.0","Tau1","4","15","1",908.456114782244,4.08517569731855e-16
"187","Tau2.15.0","Tau2","5","15","1",1222446.79691558,5.49698556740855e-15
"188","NPQ.15.0","NPQ","6","15","1",0.811372630214321,1.32042004316379e-86
"189","qP.15.0","qP","7","15","1",0.813486904238029,1.84286012396198e-64
"190","ABQ.15.0","ABQ","8","15","1",0.276927123929465,7.28029386076439e-39
"191","qm.15.0","qm","9","15","1",0.36532930568592,9.21430061980989e-65
"192","nTau1.15.0","nTau1","10","15","1",1.40991355154747,4.08517569731855e-16
"193","nTau2.15.0","nTau2","11","15","1",0.841531187329615,5.49698556740855e-15
"194","nCon.15.0","nCon","12","15","1",0.605493154097115,0.00132927658025828
"195","Fm.15.0","Fm","13","15","1",1857.14702651747,1.32042004316379e-86
"196","Fo.15.0","Fo","14","15","1",1447.09813454892,1.84286012396198e-64
"197","Quant.16.0","Quant","1","16","1",0.0883754982520175,1.83753803590302e-69
"198","Sigma.16.0","Sigma","2","16","1",3.60547717395937,1.20712631787571e-18
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",582.10354212863,4.37617001423649e-11
"201","Tau2.16.0","Tau2","5","16","1",3600199.81650942,2.36177382192787e-15
"202","NPQ.16.0","NPQ","6","16","1",0.47116610425408,3.17410029134549e-84
"203","qP.16.0","qP","7","16","1",0.542973680270101,3.67507607180603e-69
"204","ABQ.16.0","ABQ","8","16","1",0.277384170393112,1.20712631787571e-18
"205","qm.16.0","qm","9","16","1",0.745966515508779,1.83753803590302e-69
"206","nTau1.16.0","nTau1","10","16","1",0.903418072812093,4.37617001423649e-11
"207","nTau2.16.0","nTau2","11","16","1",2.47837405591424,2.36177382192787e-15
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2286.61147397987,3.17410029134549e-84
"210","Fo.16.0","Fo","14","16","1",2084.53104565812,3.67507607180603e-69
"211","Quant.17.0","Quant","1","17","1",0.0808379916000374,2.4280239272725e-69
"212","Sigma.17.0","Sigma","2","17","1",4.25130060103727,2.49840077109544e-15
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",535.302995187456,1.61570923765284e-08
"215","Tau2.17.0","Tau2","5","17","1",3420149.43711082,1.0435366739464e-14
"216","NPQ.17.0","NPQ","6","17","1",0.547067971808533,7.42441190633295e-85
"217","qP.17.0","qP","7","17","1",0.579419782463849,4.856047854545e-69
"218","ABQ.17.0","ABQ","8","17","1",0.147947147491377,2.49840077109544e-15
"219","qm.17.0","qm","9","17","1",0.767632917589115,2.4280239272725e-69
"220","nTau1.17.0","nTau1","10","17","1",0.830784156568367,1.61570923765284e-08
"221","nTau2.17.0","nTau2","11","17","1",2.35442754966403,1.0435366739464e-14
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2174.42630538407,7.42441190633295e-85
"224","Fo.17.0","Fo","14","17","1",1998.65004997453,4.856047854545e-69
"225","Quant.18.0","Quant","1","18","1",0.0813982216443824,4.36906659733829e-68
"226","Sigma.18.0","Sigma","2","18","1",3.73660027452526,6.44730639383231e-15
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",456.245855620827,1.73518915599789e-09
"229","Tau2.18.0","Tau2","5","18","1",3416609.46768519,1.41224724812679e-14
"230","NPQ.18.0","NPQ","6","18","1",0.615703721525051,2.11544287000886e-82
"231","qP.18.0","qP","7","18","1",0.615946049734439,8.73813319467656e-68
"232","ABQ.18.0","ABQ","8","18","1",0.251104256937996,6.44730639383231e-15
"233","qm.18.0","qm","9","18","1",0.766022548277524,4.36906659733829e-68
"234","nTau1.18.0","nTau1","10","18","1",0.708088375662882,1.73518915599789e-09
"235","nTau2.18.0","nTau2","11","18","1",2.35199063815068,1.41224724812679e-14
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2082.05579358473,2.11544287000886e-82
"238","Fo.18.0","Fo","14","18","1",1912.58015462255,8.73813319467656e-68
"239","Quant.19.0","Quant","1","19","1",0.0847237018672243,4.18541657041686e-69
"240","Sigma.19.0","Sigma","2","19","1",3.85001540988488,7.80894337418269e-17
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",809.695529699224,4.29692640696904e-08
"243","Tau2.19.0","Tau2","5","19","1",3972279.1170523,8.13661917761314e-11
"244","NPQ.19.0","NPQ","6","19","1",0.691431750209868,4.15971341352336e-84
"245","qP.19.0","qP","7","19","1",0.655092066939934,8.37083314083371e-69
"246","ABQ.19.0","ABQ","8","19","1",0.228373403801607,7.80894337418269e-17
"247","qm.19.0","qm","9","19","1",0.756463526316413,4.18541657041686e-69
"248","nTau1.19.0","nTau1","10","19","1",1.25663824743365,4.29692640696904e-08
"249","nTau2.19.0","nTau2","11","19","1",2.73451308491465,8.13661917761314e-11
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",1988.83891927667,4.15971341352336e-84
"252","Fo.19.0","Fo","14","19","1",1820.33712361794,8.37083314083371e-69
"253","Quant.20.0","Quant","1","20","1",0.0857374800888974,4.14782492069338e-67
"254","Sigma.20.0","Sigma","2","20","1",4.14693510609267,8.46272268254645e-14
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",681.265041030851,6.82419525674146e-08
"257","Tau2.20.0","Tau2","5","20","1",3365873.33158307,9.56505378038088e-13
"258","NPQ.20.0","NPQ","6","20","1",0.762538515674931,7.26590518330985e-82
"259","qP.20.0","qP","7","20","1",0.68707898875417,8.29564984138675e-67
"260","ABQ.20.0","ABQ","8","20","1",0.168864256399019,8.46272268254645e-14
"261","qm.20.0","qm","9","20","1",0.753549442444223,4.14782492069338e-67
"262","nTau1.20.0","nTau1","10","20","1",1.05731559061075,6.82419525674146e-08
"263","nTau2.20.0","nTau2","11","20","1",2.31706393135063,9.56505378038088e-13
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1908.60243007482,7.26590518330985e-82
"266","Fo.20.0","Fo","14","20","1",1744.96366722866,8.29564984138675e-67
"267","Quant.21.0","Quant","1","21","1",0.085336976021379,1.87680291787461e-67
"268","Sigma.21.0","Sigma","2","21","1",4.0840697052342,1.42406354364277e-15
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",793.813423554862,6.71506603306192e-09
"271","Tau2.21.0","Tau2","5","21","1",4078126.90856613,1.67406086335995e-09
"272","NPQ.21.0","NPQ","6","21","1",0.830216558482456,1.91151631215684e-83
"273","qP.21.0","qP","7","21","1",0.714149883401376,3.75360583574922e-67
"274","ABQ.21.0","ABQ","8","21","1",0.181463846301573,1.42406354364277e-15
"275","qm.21.0","qm","9","21","1",0.754700682842716,1.87680291787461e-67
"276","nTau1.21.0","nTau1","10","21","1",1.23198939944233,6.71506603306192e-09
"277","nTau2.21.0","nTau2","11","21","1",2.80737860175645,1.67406086335995e-09
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1838.02582187702,1.91151631215684e-83
"280","Fo.21.0","Fo","14","21","1",1681.17425638883,3.75360583574922e-67
"281","Quant.22.0","Quant","1","22","1",0.0813946999923787,3.37387783205704e-70
"282","Sigma.22.0","Sigma","2","22","1",3.43876570854501,1.60180954625253e-16
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",559.921046131685,5.49225122463032e-09
"285","Tau2.22.0","Tau2","5","22","1",3503930.51967306,5.85245048523038e-13
"286","NPQ.22.0","NPQ","6","22","1",0.903150515498535,6.91937172131219e-83
"287","qP.22.0","qP","7","22","1",0.738534240746606,6.7477556641134e-70
"288","ABQ.22.0","ABQ","8","22","1",0.310796764086801,1.60180954625253e-16
"289","qm.22.0","qm","9","22","1",0.766032671191085,3.37387783205704e-70
"290","nTau1.22.0","nTau1","10","22","1",0.868991091470526,5.49225122463032e-09
"291","nTau2.22.0","nTau2","11","22","1",2.41210236550244,5.85245048523038e-13
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1767.5876220628,6.91937172131219e-83
"294","Fo.22.0","Fo","14","22","1",1623.71535785476,6.7477556641134e-70
"295","Quant.23.0","Quant","1","23","1",0.283372936563542,3.38950281316062e-60
"296","Sigma.23.0","Sigma","2","23","1",3.90249844244831,2.89202217627429e-41
"297","Connect.23.0","Connect","3","23","1",0.0966064175095143,0.00704862023222902
"298","Tau1.23.0","Tau1","4","23","1",1007.45638731013,9.41597246281995e-13
"299","Tau2.23.0","Tau2","5","23","1",791145.505450629,9.91942945848832e-14
"300","NPQ.23.0","NPQ","6","23","1",1.39253546122715,1.38520957821448e-85
"301","qP.23.0","qP","7","23","1",1,6.77900562632123e-60
"302","ABQ.23.0","ABQ","8","23","1",0.217854665702244,2.89202217627429e-41
"303","qm.23.0","qm","9","23","1",0.185450538785472,3.38950281316062e-60
"304","nTau1.23.0","nTau1","10","23","1",1.56356084784798,9.41597246281995e-13
"305","nTau2.23.0","nTau2","11","23","1",0.54462379731552,9.91942945848832e-14
"306","nCon.23.0","nCon","12","23","1",0.437892461730545,0.00704862023222902
"307","Fm.23.0","Fm","13","23","1",1406.03361941069,1.38520957821448e-85
"308","Fo.23.0","Fo","14","23","1",1007.60174377122,6.77900562632123e-60
"309","Quant.24.0","Quant","1","24","1",0.289002106849002,2.69305199188586e-59
"310","Sigma.24.0","Sigma","2","24","1",4.40651188021973,9.71620284892111e-42
"311","Connect.24.0","Connect","3","24","1",0.136522355552227,0.000131425344564189
"312","Tau1.24.0","Tau1","4","24","1",731.291684682042,2.24015233740036e-16
"313","Tau2.24.0","Tau2","5","24","1",933293.78149463,3.05551186839332e-14
"314","NPQ.24.0","NPQ","6","24","1",1.36720258013483,1.52230154398908e-86
"315","qP.24.0","qP","7","24","1",0.998818758490678,5.38610398377171e-59
"316","ABQ.24.0","ABQ","8","24","1",0.116839440561252,9.71620284892111e-42
"317","qm.24.0","qm","9","24","1",0.169269608881892,2.69305199188586e-59
"318","nTau1.24.0","nTau1","10","24","1",1.13495637223415,2.24015233740036e-16
"319","nTau2.24.0","nTau2","11","24","1",0.642478532440182,3.05551186839332e-14
"320","nCon.24.0","nCon","12","24","1",0.618821315345122,0.000131425344564189
"321","Fm.24.0","Fm","13","24","1",1421.08044421194,1.52230154398908e-86
"322","Fo.24.0","Fo","14","24","1",1010.38520183277,5.38610398377171e-59
"323","Quant.25.0","Quant","1","25","1",0.302940560314245,2.86292122098939e-59
"324","Sigma.25.0","Sigma","2","25","1",4.39331746504526,7.14867474441607e-43
"325","Connect.25.0","Connect","3","25","1",0.109755895736113,0.00104746629404846
"326","Tau1.25.0","Tau1","4","25","1",704.96498393066,3.10374405345606e-18
"327","Tau2.25.0","Tau2","5","25","1",831464.447147355,1.37689003794597e-16
"328","NPQ.25.0","NPQ","6","25","1",1.24543760400029,7.57689248686454e-87
"329","qP.25.0","qP","7","25","1",0.984428442400335,5.72584244197879e-59
"330","ABQ.25.0","ABQ","8","25","1",0.119483887553273,7.14867474441607e-43
"331","qm.25.0","qm","9","25","1",0.129203821732415,2.86292122098939e-59
"332","nTau1.25.0","nTau1","10","25","1",1.09409763227641,3.10374405345606e-18
"333","nTau2.25.0","nTau2","11","25","1",0.572379317607715,1.37689003794597e-16
"334","nCon.25.0","nCon","12","25","1",0.497495721426523,0.00104746629404846
"335","Fm.25.0","Fm","13","25","1",1498.14240579415,7.57689248686454e-87
"336","Fo.25.0","Fo","14","25","1",1044.29430595234,5.72584244197879e-59
"337","Quant.26.0","Quant","1","26","1",0.309446191356708,8.84503873530416e-59
"338","Sigma.26.0","Sigma","2","26","1",4.35443777444024,1.54427087799128e-43
"339","Connect.26.0","Connect","3","26","1",0.145303783674368,2.07520437596974e-05
"340","Tau1.26.0","Tau1","4","26","1",753.391390657284,2.37035140984488e-16
"341","Tau2.26.0","Tau2","5","26","1",826755.097204744,1.31816600688372e-13
"342","NPQ.26.0","NPQ","6","26","1",1.14124241936581,4.65422408005183e-86
"343","qP.26.0","qP","7","26","1",0.967200404017475,1.76900774706083e-58
"344","ABQ.26.0","ABQ","8","26","1",0.127276220863361,1.54427087799128e-43
"345","qm.26.0","qm","9","26","1",0.110503524079571,8.84503873530416e-59
"346","nTau1.26.0","nTau1","10","26","1",1.16925486440422,2.37035140984488e-16
"347","nTau2.26.0","nTau2","11","26","1",0.569137405682586,1.31816600688372e-13
"348","nCon.26.0","nCon","12","26","1",0.658625308465304,2.07520437596974e-05
"349","Fm.26.0","Fm","13","26","1",1571.0436444249,4.65422408005183e-86
"350","Fo.26.0","Fo","14","26","1",1084.89017220245,1.76900774706083e-58
"351","Quant.27.0","Quant","1","27","1",0.3202690816432,3.13774792023819e-59
"352","Sigma.27.0","Sigma","2","27","1",4.40164287025636,3.62102127438387e-45
"353","Connect.27.0","Connect","3","27","1",0.180644145857652,5.65527203809315e-08
"354","Tau1.27.0","Tau1","4","27","1",791.742095766675,7.95330485980479e-18
