"","uni","metric","metrix","stage","col","cclong2025.nah5.005","pval"
"76","NPQ.7.0","NPQ","6","7","1",0.149514058100735,4.28980522677283e-82
"77","qP.7.0","qP","7","7","1",0.347175070216319,1.60399771896015e-66
"78","ABQ.7.0","ABQ","8","7","1",0.23902441285316,6.93541428079814e-21
"79","qm.7.0","qm","9","7","1",0.678302617868031,8.01998859480077e-67
"80","nTau1.7.0","nTau1","10","7","1",1.90975275868161,1.11738127382338e-09
"81","nTau2.7.0","nTau2","11","7","1",1.6060161182629,1.45758569399551e-15
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2993.37664217675,4.28980522677283e-82
"84","Fo.7.0","Fo","14","7","1",2659.93310039086,1.60399771896015e-66
"85","Quant.8.0","Quant","1","8","1",0.122352889233863,4.82779384537348e-65
"86","Sigma.8.0","Sigma","2","8","1",3.88070349696213,1.64089325027713e-21
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",949.30269854285,1.07051397981481e-09
"89","Tau2.8.0","Tau2","5","8","1",2085672.79932805,9.86254238888415e-16
"90","NPQ.8.0","NPQ","6","8","1",0.205627479112618,2.37655803411305e-81
"91","qP.8.0","qP","7","8","1",0.416112155349067,9.65558769074696e-65
"92","ABQ.8.0","ABQ","8","8","1",0.222005745937693,1.64089325027713e-21
"93","qm.8.0","qm","9","8","1",0.64665348594877,4.82779384537348e-65
"94","nTau1.8.0","nTau1","10","8","1",1.62828581480577,1.07051397981481e-09
"95","nTau2.8.0","nTau2","11","8","1",1.45987741376096,9.86254238888415e-16
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2854.05615829625,2.37655803411305e-81
"98","Fo.8.0","Fo","14","8","1",2504.85414129301,9.65558769074696e-65
"99","Quant.9.0","Quant","1","9","1",0.123636526886168,3.95655708204529e-65
"100","Sigma.9.0","Sigma","2","9","1",3.96608031741264,1.73059583076166e-22
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",954.29360934232,1.08160306262349e-10
"103","Tau2.9.0","Tau2","5","9","1",2056760.00604839,2.80348489010506e-16
"104","NPQ.9.0","NPQ","6","9","1",0.259265709810769,1.84824594953132e-82
"105","qP.9.0","qP","7","9","1",0.465099868706027,7.91311416409058e-65
"106","ABQ.9.0","ABQ","8","9","1",0.204889603003144,1.73059583076166e-22
"107","qm.9.0","qm","9","9","1",0.642946430949193,3.95655708204529e-65
"108","nTau1.9.0","nTau1","10","9","1",1.63684644490849,1.08160306262349e-10
"109","nTau2.9.0","nTau2","11","9","1",1.43963975525033,2.80348489010506e-16
"110","nCon.9.0","nCon","12","9","1",0,1
"111","Fm.9.0","Fm","13","9","1",2732.48807186977,1.84824594953132e-82
"112","Fo.9.0","Fo","14","9","1",2394.65273690591,7.91311416409058e-65
"113","Quant.10.0","Quant","1","10","1",0.226506526012187,5.27633138478784e-62
"114","Sigma.10.0","Sigma","2","10","1",4.00822824553093,3.39514720730214e-36
"115","Connect.10.0","Connect","3","10","1",0.11750038508348,0.0141017129467994
"116","Tau1.10.0","Tau1","4","10","1",865.180427454846,2.65899313297414e-17
"117","Tau2.10.0","Tau2","5","10","1",1170925.56006689,3.23222213711345e-17
"118","NPQ.10.0","NPQ","6","10","1",0.560371972451262,2.43198621899642e-84
"119","qP.10.0","qP","7","10","1",0.771356651177502,1.05526627695757e-61
"120","ABQ.10.0","ABQ","8","10","1",0.196439886109716,3.39514720730214e-36
"121","qm.10.0","qm","9","10","1",0.345865129320462,5.27633138478784e-62
"122","nTau1.10.0","nTau1","10","10","1",1.48399558900941,2.65899313297414e-17
"123","nTau2.10.0","nTau2","11","10","1",0.819595374158299,3.23222213711345e-17
"124","nCon.10.0","nCon","12","10","1",0.622710938222687,0.0141017129467994
"125","Fm.10.0","Fm","13","10","1",2205.19760167637,2.43198621899642e-84
"126","Fo.10.0","Fo","14","10","1",1705.70595375025,1.05526627695757e-61
"127","Quant.11.0","Quant","1","11","1",0.234375739803795,6.02040456341568e-62
"128","Sigma.11.0","Sigma","2","11","1",4.12301608061622,5.73909867055464e-38
"129","Connect.11.0","Connect","3","11","1",0.0824750552093155,0.0534205907344783
"130","Tau1.11.0","Tau1","4","11","1",914.618924037895,9.48317696224073e-18
"131","Tau2.11.0","Tau2","5","11","1",1206991.06635731,1.98167920961265e-15
"132","NPQ.11.0","NPQ","6","11","1",0.580853879929619,7.86971606449588e-86
"133","qP.11.0","qP","7","11","1",0.788794569906108,1.20408091268314e-61
"134","ABQ.11.0","ABQ","8","11","1",0.173427492557229,5.73909867055464e-38
"135","qm.11.0","qm","9","11","1",0.323139394938549,6.02040456341568e-62
"136","nTau1.11.0","nTau1","10","11","1",1.5687946766082,9.48317696224073e-18
"137","nTau2.11.0","nTau2","11","11","1",0.844839610965816,1.98167920961265e-15
"138","nCon.11.0","nCon","12","11","1",0.437088942073447,0.0534205907344783
"139","Fm.11.0","Fm","13","11","1",2176.6265529397,7.86971606449588e-86
"140","Fo.11.0","Fo","14","11","1",1666.47809431787,1.20408091268314e-61
"141","Quant.12.0","Quant","1","12","1",0.238823783572426,2.2370879177088e-64
"142","Sigma.12.0","Sigma","2","12","1",4.00060131671174,1.11616397425093e-40
"143","Connect.12.0","Connect","3","12","1",0.115673515459097,0.0019584250326138
"144","Tau1.12.0","Tau1","4","12","1",868.909521291118,5.04323908145811e-18
"145","Tau2.12.0","Tau2","5","12","1",1159797.89226139,8.22928734003912e-16
"146","NPQ.12.0","NPQ","6","12","1",0.585603282498091,1.24390346865747e-87
"147","qP.12.0","qP","7","12","1",0.795304420343517,4.47417583541761e-64
"148","ABQ.12.0","ABQ","8","12","1",0.19796891475159,1.11616397425093e-40
"149","qm.12.0","qm","9","12","1",0.310293758273695,2.2370879177088e-64
"150","nTau1.12.0","nTau1","10","12","1",1.49039189506121,5.04323908145811e-18
"151","nTau2.12.0","nTau2","11","12","1",0.811806505788191,8.22928734003912e-16
"152","nCon.12.0","nCon","12","12","1",0.613029168269324,0.0019584250326138
"153","Fm.12.0","Fm","13","12","1",2170.10684157479,1.24390346865747e-87
"154","Fo.12.0","Fo","14","12","1",1651.83371491349,4.47417583541761e-64
"155","Quant.13.0","Quant","1","13","1",0.242610878859365,1.87592328334649e-62
"156","Sigma.13.0","Sigma","2","13","1",3.99002423708506,1.9863421729096e-39
"157","Connect.13.0","Connect","3","13","1",0.1061874176453,0.00726357087336839
"158","Tau1.13.0","Tau1","4","13","1",874.093120701445,9.18295577285474e-18
"159","Tau2.13.0","Tau2","5","13","1",1133290.8211021,1.96469731627237e-15
"160","NPQ.13.0","NPQ","6","13","1",0.591155772368712,4.65695680763989e-86
"161","qP.13.0","qP","7","13","1",0.801507356635723,3.75184656669297e-62
"162","ABQ.13.0","ABQ","8","13","1",0.20008938264633,1.9863421729096e-39
"163","qm.13.0","qm","9","13","1",0.299356894204537,1.87592328334649e-62
"164","nTau1.13.0","nTau1","10","13","1",1.49928303315913,9.18295577285474e-18
"165","nTau2.13.0","nTau2","11","13","1",0.793252744861323,1.96469731627237e-15
"166","nCon.13.0","nCon","12","13","1",0.562756168180815,0.00726357087336839
"167","Fm.13.0","Fm","13","13","1",2162.53404671381,4.65695680763989e-86
"168","Fo.13.0","Fo","14","13","1",1637.87976107727,3.75184656669297e-62
"169","Quant.14.0","Quant","1","14","1",0.247198575473815,9.55002703486739e-62
"170","Sigma.14.0","Sigma","2","14","1",3.95686861395391,8.66705312134292e-39
"171","Connect.14.0","Connect","3","14","1",0.125331971286222,0.00243601274060761
"172","Tau1.14.0","Tau1","4","14","1",884.228285677302,8.54476202178489e-18
"173","Tau2.14.0","Tau2","5","14","1",1135251.33832454,8.0631801148795e-15
"174","NPQ.14.0","NPQ","6","14","1",0.600755263113502,5.76960601119046e-85
"175","qP.14.0","qP","7","14","1",0.810257320193536,1.91000540697348e-61
"176","ABQ.14.0","ABQ","8","14","1",0.206736343514658,8.66705312134292e-39
"177","qm.14.0","qm","9","14","1",0.286107949971252,9.55002703486739e-62
"178","nTau1.14.0","nTau1","10","14","1",1.51666731468096,8.54476202178489e-18
"179","nTau2.14.0","nTau2","11","14","1",0.794625018984691,8.0631801148795e-15
"180","nCon.14.0","nCon","12","14","1",0.664215605536049,0.00243601274060761
"181","Fm.14.0","Fm","13","14","1",2149.56565232831,5.76960601119046e-85
"182","Fo.14.0","Fo","14","14","1",1618.19608518531,1.91000540697348e-61
"183","Quant.15.0","Quant","1","15","1",0.248216741478121,1.51013513158438e-62
"184","Sigma.15.0","Sigma","2","15","1",3.97640193335188,8.29015759202059e-40
"185","Connect.15.0","Connect","3","15","1",0.120383968733473,0.00207418335955724
"186","Tau1.15.0","Tau1","4","15","1",876.292897937922,5.18507558387077e-19
"187","Tau2.15.0","Tau2","5","15","1",1128148.36914576,8.2039817030472e-16
"188","NPQ.15.0","NPQ","6","15","1",0.609455652543315,5.6469277756915e-86
"189","qP.15.0","qP","7","15","1",0.815113541866323,3.02027026316876e-62
"190","ABQ.15.0","ABQ","8","15","1",0.20282034986395,8.29015759202059e-40
"191","qm.15.0","qm","9","15","1",0.283167558366282,1.51013513158438e-62
"192","nTau1.15.0","nTau1","10","15","1",1.50305618799729,5.18507558387077e-19
"193","nTau2.15.0","nTau2","11","15","1",0.789653259139099,8.2039817030472e-16
"194","nCon.15.0","nCon","12","15","1",0.637992922863463,0.00207418335955724
"195","Fm.15.0","Fm","13","15","1",2137.94553825393,5.6469277756915e-86
"196","Fo.15.0","Fo","14","15","1",1607.27166329085,3.02027026316876e-62
"197","Quant.16.0","Quant","1","16","1",0.101795286621701,3.40700446437172e-65
"198","Sigma.16.0","Sigma","2","16","1",4.3186198420425,4.66147307752169e-17
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",644.242857289997,5.27589214111391e-10
"201","Tau2.16.0","Tau2","5","16","1",2943320.77403492,4.26090858362061e-14
"202","NPQ.16.0","NPQ","6","16","1",0.255775319131625,1.13579712762656e-81
"203","qP.16.0","qP","7","16","1",0.435537504284474,6.81400892874343e-65
"204","ABQ.16.0","ABQ","8","16","1",0.134213313328708,4.66147307752169e-17
"205","qm.16.0","qm","9","16","1",0.706022392279813,3.40700446437172e-65
"206","nTau1.16.0","nTau1","10","16","1",1.10503373415607,5.27589214111391e-10
"207","nTau2.16.0","nTau2","11","16","1",2.06019252916918,4.26090858362061e-14
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2740.0829423467,1.13579712762656e-81
"210","Fo.16.0","Fo","14","16","1",2461.15541386328,6.81400892874343e-65
"211","Quant.17.0","Quant","1","17","1",0.0942933240209255,1.26530739355918e-66
"212","Sigma.17.0","Sigma","2","17","1",4.14268112433146,3.33952380608103e-15
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",736.62541184103,3.4903175646145e-10
"215","Tau2.17.0","Tau2","5","17","1",3168784.83707915,8.19910480004894e-15
"216","NPQ.17.0","NPQ","6","17","1",0.290475286606185,1.04547653732758e-80
"217","qP.17.0","qP","7","17","1",0.456063834477487,2.53061478711834e-66
"218","ABQ.17.0","ABQ","8","17","1",0.169485091127097,3.33952380608103e-15
"219","qm.17.0","qm","9","17","1",0.727687531126352,1.26530739355918e-66
"220","nTau1.17.0","nTau1","10","17","1",1.26349236209621,3.4903175646145e-10
"221","nTau2.17.0","nTau2","11","17","1",2.21800726087546,8.19910480004894e-15
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2666.40405057413,1.04547653732758e-80
"224","Fo.17.0","Fo","14","17","1",2414.97994946264,2.53061478711834e-66
"225","Quant.18.0","Quant","1","18","1",0.0903584538104732,1.20960922436336e-67
"226","Sigma.18.0","Sigma","2","18","1",3.86739481178727,1.55232578361987e-16
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",604.641474905486,4.78978557966711e-09
"229","Tau2.18.0","Tau2","5","18","1",3020893.52387789,2.23542073640295e-13
"230","NPQ.18.0","NPQ","6","18","1",0.345624350610317,8.2567451273393e-82
"231","qP.18.0","qP","7","18","1",0.495588493279821,2.4192184487267e-67
"232","ABQ.18.0","ABQ","8","18","1",0.224673839648863,1.55232578361987e-16
"233","qm.18.0","qm","9","18","1",0.739051158751441,1.20960922436336e-67
"234","nTau1.18.0","nTau1","10","18","1",1.03710769825374,4.78978557966711e-09
"235","nTau2.18.0","nTau2","11","18","1",2.11448997479707,2.23542073640295e-13
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2557.12415564707,8.2567451273393e-82
"238","Fo.18.0","Fo","14","18","1",2326.06637074139,2.4192184487267e-67
"239","Quant.19.0","Quant","1","19","1",0.0965604249817172,1.21487461969199e-66
"240","Sigma.19.0","Sigma","2","19","1",4.06098383063894,2.18371869357026e-16
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",900.7750967386,9.36897139521214e-09
"243","Tau2.19.0","Tau2","5","19","1",3070830.4082047,4.62214798440167e-12
"244","NPQ.19.0","NPQ","6","19","1",0.406051583561228,3.64550693458626e-81
"245","qP.19.0","qP","7","19","1",0.546773298788577,2.42974923938397e-66
"246","ABQ.19.0","ABQ","8","19","1",0.185863571244164,2.18371869357026e-16
"247","qm.19.0","qm","9","19","1",0.721140303459608,1.21487461969199e-66
"248","nTau1.19.0","nTau1","10","19","1",1.54504913406559,9.36897139521214e-09
"249","nTau2.19.0","nTau2","11","19","1",2.14944355407652,4.62214798440167e-12
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2447.22780558122,3.64550693458626e-81
"252","Fo.19.0","Fo","14","19","1",2210.92244864723,2.42974923938397e-66
"253","Quant.20.0","Quant","1","20","1",0.0978678297820513,2.15071573945952e-67
"254","Sigma.20.0","Sigma","2","20","1",3.93812429525749,1.87083377617337e-18
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",723.168305083106,4.29669909477064e-09
"257","Tau2.20.0","Tau2","5","20","1",3179439.50091861,6.08892097441872e-12
"258","NPQ.20.0","NPQ","6","20","1",0.466515975590246,1.50556475734812e-82
"259","qP.20.0","qP","7","20","1",0.588658522862797,4.30143147891904e-67
"260","ABQ.20.0","ABQ","8","20","1",0.210494160171752,1.87083377617337e-18
"261","qm.20.0","qm","9","20","1",0.71736461061292,2.15071573945952e-67
"262","nTau1.20.0","nTau1","10","20","1",1.24041013966506,4.29669909477064e-09
"263","nTau2.20.0","nTau2","11","20","1",2.22546504768433,6.08892097441872e-12
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2346.32870602561,1.50556475734812e-82
"266","Fo.20.0","Fo","14","20","1",2116.69860761156,4.30143147891904e-67
"267","Quant.21.0","Quant","1","21","1",0.101594195319157,1.42349603879488e-66
"268","Sigma.21.0","Sigma","2","21","1",3.90700101928739,1.08403201581297e-16
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",566.568164954156,3.37559707658484e-09
"271","Tau2.21.0","Tau2","5","21","1",2818539.28616299,5.20085668073376e-14
"272","NPQ.21.0","NPQ","6","21","1",0.52874473305382,5.45625451005295e-80
"273","qP.21.0","qP","7","21","1",0.630688404657165,2.84699207758971e-66
"274","ABQ.21.0","ABQ","8","21","1",0.216733680890429,1.08403201581297e-16
"275","qm.21.0","qm","9","21","1",0.706603129777759,1.42349603879488e-66
"276","nTau1.21.0","nTau1","10","21","1",0.971802679515661,3.37559707658484e-09
"277","nTau2.21.0","nTau2","11","21","1",1.9728510843086,5.20085668073376e-14
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",2250.81954951299,5.45625451005295e-80
"280","Fo.21.0","Fo","14","21","1",2022.14934857159,2.84699207758971e-66
"281","Quant.22.0","Quant","1","22","1",0.100641349055594,2.30403520250828e-65
"282","Sigma.22.0","Sigma","2","22","1",4.15577956152935,4.23398204866406e-16
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",768.559526385086,1.43655419752922e-09
"285","Tau2.22.0","Tau2","5","22","1",3045648.96828584,1.59780646349931e-12
"286","NPQ.22.0","NPQ","6","22","1",0.593880898376874,1.97301227174725e-80
"287","qP.22.0","qP","7","22","1",0.666508952513602,4.60807040501656e-65
"288","ABQ.22.0","ABQ","8","22","1",0.166859147432833,4.23398204866406e-16
"289","qm.22.0","qm","9","22","1",0.709354882578733,2.30403520250828e-65
"290","nTau1.22.0","nTau1","10","22","1",1.31826716237886,1.43655419752922e-09
"291","nTau2.22.0","nTau2","11","22","1",2.13181767556126,1.59780646349931e-12
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",2158.83667021583,1.97301227174725e-80
"294","Fo.22.0","Fo","14","22","1",1941.56843533462,4.60807040501656e-65
"295","Quant.23.0","Quant","1","23","1",0.311959723544663,1.55126239331327e-59
"296","Sigma.23.0","Sigma","2","23","1",4.05748644110793,5.81770018601119e-43
"297","Connect.23.0","Connect","3","23","1",0.134900005561991,5.73515464623921e-05
"298","Tau1.23.0","Tau1","4","23","1",1331.82633672119,6.69397659247835e-14
"299","Tau2.23.0","Tau2","5","23","1",802503.631349566,1.17705848694969e-11
"300","NPQ.23.0","NPQ","6","23","1",0.987228850264895,3.53606724785234e-85
"301","qP.23.0","qP","7","23","1",1,3.10252478662653e-59
"302","ABQ.23.0","ABQ","8","23","1",0.186564719621376,5.81770018601119e-43
"303","qm.23.0","qm","9","23","1",0.0990823222147129,1.55126239331327e-59
"304","nTau1.23.0","nTau1","10","23","1",2.28440721299599,6.69397659247835e-14
"305","nTau2.23.0","nTau2","11","23","1",0.561716548370306,1.17705848694969e-11
"306","nCon.23.0","nCon","12","23","1",0.714922840210877,5.73515464623921e-05
"307","Fm.23.0","Fm","13","23","1",1731.52102281218,3.53606724785234e-85
"308","Fo.23.0","Fo","14","23","1",1191.35620322392,3.10252478662653e-59
"309","Quant.24.0","Quant","1","24","1",0.315216039723302,4.53024806543828e-60
"310","Sigma.24.0","Sigma","2","24","1",4.39821569373085,8.17612701355963e-45
"311","Connect.24.0","Connect","3","24","1",0.162199910220897,4.09598174334307e-07
"312","Tau1.24.0","Tau1","4","24","1",785.859656292737,1.43212456968166e-16
"313","Tau2.24.0","Tau2","5","24","1",850254.786747613,2.65393871639597e-13
"314","NPQ.24.0","NPQ","6","24","1",0.977413663526484,5.55749915574644e-87
"315","qP.24.0","qP","7","24","1",0.999890153876922,9.06049613087656e-60
"316","ABQ.24.0","ABQ","8","24","1",0.118256125331942,8.17612701355963e-45
"317","qm.24.0","qm","9","24","1",0.0896783107722734,4.53024806543828e-60
"318","nTau1.24.0","nTau1","10","24","1",1.34794110743997,1.43212456968166e-16
"319","nTau2.24.0","nTau2","11","24","1",0.595140215433067,2.65393871639597e-13
"320","nCon.24.0","nCon","12","24","1",0.859602785144328,4.09598174334307e-07
"321","Fm.24.0","Fm","13","24","1",1740.1156848669,5.55749915574644e-87
"322","Fo.24.0","Fo","14","24","1",1191.60331002275,9.06049613087656e-60
"323","Quant.25.0","Quant","1","25","1",0.32489224002074,1.32474804855686e-58
"324","Sigma.25.0","Sigma","2","25","1",4.44620578992437,2.99401452848112e-44
"325","Connect.25.0","Connect","3","25","1",0.147021667161793,6.54621848779796e-06
"326","Tau1.25.0","Tau1","4","25","1",780.227316228875,2.7506121982523e-16
"327","Tau2.25.0","Tau2","5","25","1",782501.862833574,2.51288080679003e-13
"328","NPQ.25.0","NPQ","6","25","1",0.897760600252261,6.82603755399566e-86
"329","qP.25.0","qP","7","25","1",0.985456427246627,2.64949609711373e-58
"330","ABQ.25.0","ABQ","8","25","1",0.108635184407267,2.99401452848112e-44
"331","qm.25.0","qm","9","25","1",0.0617341268157665,1.32474804855686e-58
"332","nTau1.25.0","nTau1","10","25","1",1.3382802696016,2.7506121982523e-16
"333","nTau2.25.0","nTau2","11","25","1",0.547716207520495,2.51288080679003e-13
"334","nCon.25.0","nCon","12","25","1",0.779163406420664,6.54621848779796e-06
"335","Fm.25.0","Fm","13","25","1",1813.15205454005,6.82603755399566e-86
"336","Fo.25.0","Fo","14","25","1",1224.07302204233,2.64949609711373e-58
"337","Quant.26.0","Quant","1","26","1",0.336910797599082,1.11327790360797e-56
"338","Sigma.26.0","Sigma","2","26","1",4.47991918403342,2.67515980595217e-43
"339","Connect.26.0","Connect","3","26","1",0.147768495931301,1.33105509765862e-05
"340","Tau1.26.0","Tau1","4","26","1",793.672882610424,1.53157468140171e-16
"341","Tau2.26.0","Tau2","5","26","1",726895.806651676,5.56234034126305e-14
"342","NPQ.26.0","NPQ","6","26","1",0.835460495069236,1.69613110354753e-84
"343","qP.26.0","qP","7","26","1",0.977002837825932,2.22655580721594e-56
"344","ABQ.26.0","ABQ","8","26","1",0.101876402933156,2.67515980595217e-43
"345","qm.26.0","qm","9","26","1",0.0270253802481719,1.11327790360797e-56
"346","nTau1.26.0","nTau1","10","26","1",1.36134269747072,1.53157468140171e-16
"347","nTau2.26.0","nTau2","11","26","1",0.50879446221393,5.56234034126305e-14
"348","nCon.26.0","nCon","12","26","1",0.783121337651457,1.33105509765862e-05
"349","Fm.26.0","Fm","13","26","1",1874.69495563442,1.69613110354753e-84
"350","Fo.26.0","Fo","14","26","1",1243.08998287665,2.22655580721594e-56
"351","Quant.27.0","Quant","1","27","1",0.342664237026205,2.25193806646944e-59
"352","Sigma.27.0","Sigma","2","27","1",4.56423556506124,8.71905180863049e-47
"353","Connect.27.0","Connect","3","27","1",0.166693258034741,4.30889056488234e-08
"354","Tau1.27.0","Tau1","4","27","1",800.034827757254,2.12372546066765e-16
