"","uni","metric","metrix","stage","col","ASnormalized.aabr3.005r","pval"
"1307","Tau2.17.3","Tau2","5","17","4",7840131.46520751,0.00000423181946992979
"1308","NPQ.17.3","NPQ","6","17","4",0.206072669166174,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112250571608572
"1309","qP.17.3","qP","7","17","4",0.442956017097808,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121646917673663
"1310","ABQ.17.3","ABQ","8","17","4",0.222694545785354,0.000000000000000000000000000134534612825123
"1311","qm.17.3","qm","9","17","4",0.885815574450591,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000608234588368316
"1312","nTau1.17.3","nTau1","10","17","4",2.44401523003741,0.0000000532257861232057
"1313","nTau2.17.3","nTau2","11","17","4",6.90514358543949,0.00000423181946992979
"1314","nCon.17.3","nCon","12","17","4",0.770230581509346,0.0000560698301472178
"1315","Fm.17.3","Fm","13","17","4",2573.54798073555,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112250571608572
"1316","Fo.17.3","Fo","14","17","4",2466.67073560621,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121646917673663
"1317","Quant.18.3","Quant","1","18","4",0.0367242238067703,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000164360399016709
"1318","Sigma.18.3","Sigma","2","18","4",2.76668496783095,0.000000000000000000000000000668093020674662
"1319","Connect.18.3","Connect","3","18","4",0.326678635455845,0.0000079680085351033
"1320","Tau1.18.3","Tau1","4","18","4",1883.87160770926,0.000000192335115173628
"1321","Tau2.18.3","Tau2","5","18","4",10411520.4314381,0.0010723071043042
"1322","NPQ.18.3","NPQ","6","18","4",0.233660317417416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000736342123477383
"1323","qP.18.3","qP","7","18","4",0.472896961197654,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000328720798033418
"1324","ABQ.18.3","ABQ","8","18","4",0.23023794554424,0.000000000000000000000000000668093020674662
"1325","qm.18.3","qm","9","18","4",0.899026708048521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000164360399016709
"1326","nTau1.18.3","nTau1","10","18","4",2.90556664175018,0.000000192335115173628
"1327","nTau2.18.3","nTau2","11","18","4",9.16987729617288,0.0010723071043042
"1328","nCon.18.3","nCon","12","18","4",0.821992712396543,0.0000079680085351033
"1329","Fm.18.3","Fm","13","18","4",2515.99718215036,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000736342123477383
"1330","Fo.18.3","Fo","14","18","4",2423.59913853587,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000328720798033418
"1331","Quant.19.3","Quant","1","19","4",0.0377352222512426,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000543338357969027
"1332","Sigma.19.3","Sigma","2","19","4",2.55752359344911,0.0000000000000000000000000408090947450654
"1333","Connect.19.3","Connect","3","19","4",0.532013634806964,0.000000000000221620806075533
"1334","Tau1.19.3","Tau1","4","19","4",1773.7713093845,0.0000007759230999656
"1335","Tau2.19.3","Tau2","5","19","4",11333264.0977881,0.00300105226927821
"1336","NPQ.19.3","NPQ","6","19","4",0.265936042535294,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000343637981092022
"1337","qP.19.3","qP","7","19","4",0.517573692859691,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000108667671593805
"1338","ABQ.19.3","ABQ","8","19","4",0.288431954305268,0.0000000000000000000000000408090947450654
"1339","qm.19.3","qm","9","19","4",0.896246966762951,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000543338357969027
"1340","nTau1.19.3","nTau1","10","19","4",2.735754775193,0.0000007759230999656
"1341","nTau2.19.3","nTau2","11","19","4",9.98169689299487,0.00300105226927821
"1342","nCon.19.3","nCon","12","19","4",1.33865910789268,0.000000000000221620806075533
"1343","Fm.19.3","Fm","13","19","4",2451.85047116344,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000343637981092022
"1344","Fo.19.3","Fo","14","19","4",2359.32934870727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000108667671593805
"1345","Quant.20.3","Quant","1","20","4",0.0375417259341702,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000582770894424122
"1346","Sigma.20.3","Sigma","2","20","4",2.52545909212633,0.0000000000000000000000000188926641012924
"1347","Connect.20.3","Connect","3","20","4",0.593806225085666,0.0000000000000000423172788090738
"1348","Tau1.20.3","Tau1","4","20","4",1393.19430080531,0.00000871862802695398
"1349","Tau2.20.3","Tau2","5","20","4",11930674.8034475,0.0180601496113185
"1350","NPQ.20.3","NPQ","6","20","4",0.29490683951977,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225165029674529
"1351","qP.20.3","qP","7","20","4",0.55394442903029,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000116554178884824
"1352","ABQ.20.3","ABQ","8","20","4",0.297353113273602,0.0000000000000000000000000188926641012924
"1353","qm.20.3","qm","9","20","4",0.896778985090094,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000582770894424122
"1354","nTau1.20.3","nTau1","10","20","4",2.1487764183774,0.00000871862802695398
"1355","nTau2.20.3","nTau2","11","20","4",10.5078623942194,0.0180601496113185
"1356","nCon.20.3","nCon","12","20","4",1.49414236690141,0.0000000000000000423172788090738
"1357","Fm.20.3","Fm","13","20","4",2396.9955116648,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225165029674529
"1358","Fo.20.3","Fo","14","20","4",2307.00816310045,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000116554178884824
"1359","Quant.21.3","Quant","1","21","4",0.0392489629696219,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140976038507891
"1360","Sigma.21.3","Sigma","2","21","4",2.50873569360088,0.0000000000000000000000000000621541908743586
"1361","Connect.21.3","Connect","3","21","4",0.576007027924293,0.0000000000000000643545645764589
"1362","Tau1.21.3","Tau1","4","21","4",1272.72830934386,0.0000135075090968101
"1363","Tau2.21.3","Tau2","5","21","4",28079509.2917777,0.331062668501719
"1364","NPQ.21.3","NPQ","6","21","4",0.320004126063737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073046963477623
"1365","qP.21.3","qP","7","21","4",0.587226279604806,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281952077015781
"1366","ABQ.21.3","ABQ","8","21","4",0.302005987654353,0.0000000000000000000000000000621541908743586
"1367","qm.21.3","qm","9","21","4",0.892084935066925,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140976038507891
"1368","nTau1.21.3","nTau1","10","21","4",1.96297715009214,0.0000135075090968101
"1369","nTau2.21.3","nTau2","11","21","4",24.7308408448066,0.331062668501719
"1370","nCon.21.3","nCon","12","21","4",1.44935581288406,0.0000000000000000643545645764589
"1371","Fm.21.3","Fm","13","21","4",2351.42134866559,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073046963477623
"1372","Fo.21.3","Fo","14","21","4",2259.13049922584,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281952077015781
"1373","Quant.22.3","Quant","1","22","4",0.0353279140294503,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000158297091032768
"1374","Sigma.22.3","Sigma","2","22","4",2.44143518395016,0.000000000000000000000138643311490326
"1375","Connect.22.3","Connect","3","22","4",0.522524152217018,0.000000000228745623430591
"1376","Tau1.22.3","Tau1","4","22","4",1118.37170730875,0.000000300424042627979
"1377","Tau2.22.3","Tau2","5","22","4",11713421.6392436,0.00576106361134621
"1378","NPQ.22.3","NPQ","6","22","4",0.359338133348056,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111018087887996
"1379","qP.22.3","qP","7","22","4",0.626444393057159,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000316594182065535
"1380","ABQ.22.3","ABQ","8","22","4",0.320730699422052,0.000000000000000000000138643311490326
"1381","qm.22.3","qm","9","22","4",0.902865863248693,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000158297091032768
"1382","nTau1.22.3","nTau1","10","22","4",1.72490710754158,0.000000300424042627979
"1383","nTau2.22.3","nTau2","11","22","4",10.3165181164,0.00576106361134621
"1384","nCon.22.3","nCon","12","22","4",1.31478155764375,0.000000000228745623430591
"1385","Fm.22.3","Fm","13","22","4",2283.38027618489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111018087887996
"1386","Fo.22.3","Fo","14","22","4",2202.71321409129,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000316594182065535
"1387","Quant.23.3","Quant","1","23","4",0.189872121635928,0.000000000000000000000000000000000000000000000000000000000000000000000000000480961683146391
"1388","Sigma.23.3","Sigma","2","23","4",4.39060296722443,0.000000000000000000000000000000000000000000000107713985352044
"1389","Connect.23.3","Connect","3","23","4",0.330683103716824,0.000000000000000696161117462595
"1390","Tau1.23.3","Tau1","4","23","4",1181.26815918622,0.00000000000000000067684283318228
"1391","Tau2.23.3","Tau2","5","23","4",1667045.00939724,0.0000000000000214796739311483
"1392","NPQ.23.3","NPQ","6","23","4",0.509933900019328,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014118515712988
"1393","qP.23.3","qP","7","23","4",1,0.000000000000000000000000000000000000000000000000000000000000000000000000000961923366292782
"1394","ABQ.23.3","ABQ","8","23","4",-0.221577302673494,0.000000000000000000000000000000000000000000000107713985352044
"1395","qm.23.3","qm","9","23","4",0.477946402018801,0.000000000000000000000000000000000000000000000000000000000000000000000000000480961683146391
"1396","nTau1.23.3","nTau1","10","23","4",1.82191469113262,0.00000000000000000067684283318228
"1397","nTau2.23.3","nTau2","11","23","4",1.46823879221439,0.0000000000000214796739311483
"1398","nCon.23.3","nCon","12","23","4",0.832068803607572,0.000000000000000696161117462595
"1399","Fm.23.3","Fm","13","23","4",2055.64354990189,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014118515712988
"1400","Fo.23.3","Fo","14","23","4",1665.33414775481,0.000000000000000000000000000000000000000000000000000000000000000000000000000961923366292782
"1401","Quant.24.3","Quant","1","24","4",0.20159191610625,0.0000000000000000000000000000000000000000000000000000000000000000000000000000546800940438042
"1402","Sigma.24.3","Sigma","2","24","4",4.55288248282866,0.00000000000000000000000000000000000000000000000122638000832647
"1403","Connect.24.3","Connect","3","24","4",0.268170706255181,0.00000000000035866462128698
"1404","Tau1.24.3","Tau1","4","24","4",1051.41754958245,0.00000000000000000147959496711801
"1405","Tau2.24.3","Tau2","5","24","4",1666240.5028958,0.00000000000029699346694383
"1406","NPQ.24.3","NPQ","6","24","4",0.45161238164026,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304835539420047
"1407","qP.24.3","qP","7","24","4",0.970909230937368,0.000000000000000000000000000000000000000000000000000000000000000000000000000109360188087608
"1408","ABQ.24.3","ABQ","8","24","4",-0.266727587140299,0.00000000000000000000000000000000000000000000000122638000832647
"1409","qm.24.3","qm","9","24","4",0.445722814805912,0.0000000000000000000000000000000000000000000000000000000000000000000000000000546800940438042
"1410","nTau1.24.3","nTau1","10","24","4",1.62164117029836,0.00000000000000000147959496711801
"1411","nTau2.24.3","nTau2","11","24","4",1.46753022846995,0.00000000000029699346694383
"1412","nCon.24.3","nCon","12","24","4",0.674774357106029,0.00000000000035866462128698
"1413","Fm.24.3","Fm","13","24","4",2138.23326503022,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304835539420047
"1414","Fo.24.3","Fo","14","24","4",1707.18272405065,0.000000000000000000000000000000000000000000000000000000000000000000000000000109360188087608
"1415","Quant.25.3","Quant","1","25","4",0.207127467053531,0.00000000000000000000000000000000000000000000000000000000000000000000000000000600864770491082
"1416","Sigma.25.3","Sigma","2","25","4",4.54061741925109,0.0000000000000000000000000000000000000000000000000113122434100697
"1417","Connect.25.3","Connect","3","25","4",0.311279104136935,0.0000000000000000253706469068258
"1418","Tau1.25.3","Tau1","4","25","4",993.955570160014,0.0000000000000000079021451929756
"1419","Tau2.25.3","Tau2","5","25","4",1464665.87211107,0.0000000000000721132532335898
"1420","NPQ.25.3","NPQ","6","25","4",0.437323043725667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000573375036796278
"1421","qP.25.3","qP","7","25","4",0.967420852780952,0.0000000000000000000000000000000000000000000000000000000000000000000000000000120172954098216
"1422","ABQ.25.3","ABQ","8","25","4",-0.263315134820182,0.0000000000000000000000000000000000000000000000000113122434100697
"1423","qm.25.3","qm","9","25","4",0.430502811658859,0.00000000000000000000000000000000000000000000000000000000000000000000000000000600864770491082
"1424","nTau1.25.3","nTau1","10","25","4",1.53301537972137,0.0000000000000000079021451929756
"1425","nTau2.25.3","nTau2","11","25","4",1.28999471456595,0.0000000000000721132532335898
"1426","nCon.25.3","nCon","12","25","4",0.783244226439378,0.0000000000000000253706469068258
"1427","Fm.25.3","Fm","13","25","4",2159.49079499025,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000573375036796278
"1428","Fo.25.3","Fo","14","25","4",1712.2009364985,0.0000000000000000000000000000000000000000000000000000000000000000000000000000120172954098216
"1429","Quant.26.3","Quant","1","26","4",0.210603219420143,0.00000000000000000000000000000000000000000000000000000000000000000000000894419031812325
"1430","Sigma.26.3","Sigma","2","26","4",4.52231546157318,0.00000000000000000000000000000000000000000000614571546127587
"1431","Connect.26.3","Connect","3","26","4",0.258599550695103,0.000000000294502385922532
"1432","Tau1.26.3","Tau1","4","26","4",1055.58334086723,0.000000000000000000000594917514164412
"1433","Tau2.26.3","Tau2","5","26","4",1428670.61528352,0.0000000000000000195847704897076
"1434","NPQ.26.3","NPQ","6","26","4",0.42343487765756,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183441265392701
"1435","qP.26.3","qP","7","26","4",0.96107661815905,0.0000000000000000000000000000000000000000000000000000000000000000000000178883806362465
"1436","ABQ.26.3","ABQ","8","26","4",-0.258223065174915,0.00000000000000000000000000000000000000000000614571546127587
"1437","qm.26.3","qm","9","26","4",0.42094622687407,0.00000000000000000000000000000000000000000000000000000000000000000000000894419031812325
"1438","nTau1.26.3","nTau1","10","26","4",1.62806622821845,0.000000000000000000000594917514164412
"1439","nTau2.26.3","nTau2","11","26","4",1.25829213178504,0.0000000000000000195847704897076
"1440","nCon.26.3","nCon","12","26","4",0.650691300347146,0.000000000294502385922532
"1441","Fm.26.3","Fm","13","26","4",2180.56050970226,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183441265392701
"1442","Fo.26.3","Fo","14","26","4",1721.32744621853,0.0000000000000000000000000000000000000000000000000000000000000000000000178883806362465
"1443","Quant.27.3","Quant","1","27","4",0.218872875847048,0.000000000000000000000000000000000000000000000000000000000000000000000000996123008591504
"1444","Sigma.27.3","Sigma","2","27","4",4.5443106132139,0.000000000000000000000000000000000000000000000104873043052933
"1445","Connect.27.3","Connect","3","27","4",0.257247387708608,0.0000000000338779711332411
"1446","Tau1.27.3","Tau1","4","27","4",1211.33778210077,0.000000000000000000000902552724326005
"1447","Tau2.27.3","Tau2","5","27","4",1554874.90446206,0.00000000000000976281460190187
"1448","NPQ.27.3","NPQ","6","27","4",0.42111441844943,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014132483620793
"1449","qP.27.3","qP","7","27","4",0.971678440564462,0.00000000000000000000000000000000000000000000000000000000000000000000000199224601718301
"1450","ABQ.27.3","ABQ","8","27","4",-0.26434267521794,0.000000000000000000000000000000000000000000000104873043052933
"1451","qm.27.3","qm","9","27","4",0.398208797837428,0.000000000000000000000000000000000000000000000000000000000000000000000000996123008591504
"1452","nTau1.27.3","nTau1","10","27","4",1.86829221118917,0.000000000000000000000902552724326005
"1453","nTau2.27.3","nTau2","11","27","4",1.36944571916344,0.00000000000000976281460190187
"1454","nCon.27.3","nCon","12","27","4",0.647288971574343,0.0000000000338779711332411
"1455","Fm.27.3","Fm","13","27","4",2184.12102646849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014132483620793
"1456","Fo.27.3","Fo","14","27","4",1706.07617620733,0.00000000000000000000000000000000000000000000000000000000000000000000000199224601718301
"1457","MTQuant.2.0","MTQuant","15","2","1",0.547992750242067,NA
"1458","PQpool.2.0","PQpool","16","2","1",0.657660111282628,NA
"1459","MTTau1.2.0","MTTau1","17","2","1",22493.0879725079,NA
"1460","MTTau2.2.0","MTTau2","18","2","1",5000000,NA
"1461","MTQuant.2.1","MTQuant","15","2","2",0.503809077060373,NA
"1462","PQpool.2.1","PQpool","16","2","2",0.678042462308502,NA
"1463","MTTau1.2.1","MTTau1","17","2","2",20336.7029975763,NA
"1464","MTTau2.2.1","MTTau2","18","2","2",5000000,NA
"1465","MTQuant.2.2","MTQuant","15","2","3",0.505368979371845,NA
"1466","PQpool.2.2","PQpool","16","2","3",0.680605999459762,NA
"1467","MTTau1.2.2","MTTau1","17","2","3",20269.6533066017,NA
"1468","MTTau2.2.2","MTTau2","18","2","3",5000000,NA
"1469","MTQuant.2.3","MTQuant","15","2","4",0.509740906574794,NA
"1470","PQpool.2.3","PQpool","16","2","4",0.675653060232927,NA
"1471","MTTau1.2.3","MTTau1","17","2","4",19998.5341001764,NA
"1472","MTTau2.2.3","MTTau2","18","2","4",5000000,NA
"1473","Ratio12","Ratio12","Ratio12","Ratio12","Ratio12",1.01259663178997,NA
"1474","Ratio32","Ratio32","Ratio32","Ratio32","Ratio32",1.058566509266,NA
"1475","Ratio42","Ratio42","Ratio42","Ratio42","Ratio42",0.873053196607896,NA
"1476","mean.1.rQuant.All","rQuant","1","All","1",0.0975662583848621,NA
"1477","min.1.rQuant.All","rQuant","1","All","1",0.0328038488547058,NA
"1478","max.1.rQuant.All","rQuant","1","All","1",0.375283909201082,NA
"1479","range.1.rQuant.All","rQuant","1","All","1",0.342480060346376,NA
"1480","slope.1.rQuant.All","rQuant","1","All","1",0.00234679801830889,NA
"1481","mean.1.rSigma.All","rSigma","2","All","1",4.03059664571148,NA
"1482","min.1.rSigma.All","rSigma","2","All","1",2.70344956549484,NA
"1483","max.1.rSigma.All","rSigma","2","All","1",5.4523588658441,NA
"1484","range.1.rSigma.All","rSigma","2","All","1",2.74890930034926,NA
"1485","slope.1.rSigma.All","rSigma","2","All","1",0.0552113706082854,NA
"1486","mean.1.rConnect.All","rConnect","3","All","1",0.313031985436618,NA
"1487","min.1.rConnect.All","rConnect","3","All","1",0.167027521767429,NA
"1488","max.1.rConnect.All","rConnect","3","All","1",0.537529608747796,NA
"1489","range.1.rConnect.All","rConnect","3","All","1",0.370502086980367,NA
"1490","slope.1.rConnect.All","rConnect","3","All","1",-0.00401773690877309,NA
"1491","mean.1.rTau1.All","rTau1","4","All","1",2003.3513082228,NA
"1492","min.1.rTau1.All","rTau1","4","All","1",699.390312362043,NA
"1493","max.1.rTau1.All","rTau1","4","All","1",6602.88435617874,NA
"1494","range.1.rTau1.All","rTau1","4","All","1",5903.4940438167,NA
"1495","slope.1.rTau1.All","rTau1","4","All","1",-57.5910988876313,NA
"1496","mean.1.rTau2.All","rTau2","5","All","1",8051591.23720455,NA
"1497","min.1.rTau2.All","rTau2","5","All","1",1072441.42438618,NA
"1498","max.1.rTau2.All","rTau2","5","All","1",24149164.6834415,NA
"1499","range.1.rTau2.All","rTau2","5","All","1",23076723.2590553,NA
"1500","slope.1.rTau2.All","rTau2","5","All","1",-59442.536840458,NA
"1501","mean.1.rNPQ.All","rNPQ","6","All","1",0.183528438689112,NA
"1502","min.1.rNPQ.All","rNPQ","6","All","1",-0.0079452940085403,NA
"1503","max.1.rNPQ.All","rNPQ","6","All","1",0.824841659964053,NA
"1504","range.1.rNPQ.All","rNPQ","6","All","1",0.832786953972593,NA
"1505","slope.1.rNPQ.All","rNPQ","6","All","1",0.00536654897570662,NA
"1506","mean.1.rqP.All","rqP","7","All","1",0.524975613077972,NA
"1507","min.1.rqP.All","rqP","7","All","1",0.0603351482558785,NA
"1508","max.1.rqP.All","rqP","7","All","1",1.58065567175016,NA
"1509","range.1.rqP.All","rqP","7","All","1",1.52032052349428,NA
"1510","slope.1.rqP.All","rqP","7","All","1",0.018312364103381,NA
"1511","mean.1.rABQ.All","rABQ","8","All","1",0.0860882048962042,NA
"1512","min.1.rABQ.All","rABQ","8","All","1",-0.236287209223857,NA
"1513","max.1.rABQ.All","rABQ","8","All","1",0.387010246236674,NA
"1514","range.1.rABQ.All","rABQ","8","All","1",0.623297455460531,NA
"1515","slope.1.rABQ.All","rABQ","8","All","1",-0.0125188222136904,NA
"1516","mean.1.rqm.All","rqm","9","All","1",0.740020139439059,NA
"1517","min.1.rqm.All","rqm","9","All","1",0,NA
"1518","max.1.rqm.All","rqm","9","All","1",0.912589247632439,NA
"1519","range.1.rqm.All","rqm","9","All","1",0.912589247632439,NA
"1520","slope.1.rqm.All","rqm","9","All","1",-0.00625339365949593,NA
"1521","mean.2.rQuant.All","rQuant","1","All","2",0.0945742008256219,NA
"1522","min.2.rQuant.All","rQuant","1","All","2",0.0322626079072777,NA
"1523","max.2.rQuant.All","rQuant","1","All","2",0.360953281012608,NA
"1524","range.2.rQuant.All","rQuant","1","All","2",0.32869067310533,NA
"1525","slope.2.rQuant.All","rQuant","1","All","2",0.00220554880379533,NA
"1526","mean.2.rSigma.All","rSigma","2","All","2",3.92096881673291,NA
"1527","min.2.rSigma.All","rSigma","2","All","2",2.63487222910929,NA
"1528","max.2.rSigma.All","rSigma","2","All","2",5.40873834850915,NA
"1529","range.2.rSigma.All","rSigma","2","All","2",2.77386611939986,NA
"1530","slope.2.rSigma.All","rSigma","2","All","2",0.0560310860084593,NA
"1531","mean.2.rConnect.All","rConnect","3","All","2",0.32899331291132,NA
"1532","min.2.rConnect.All","rConnect","3","All","2",0.0927511618009974,NA
"1533","max.2.rConnect.All","rConnect","3","All","2",0.608104185744985,NA
"1534","range.2.rConnect.All","rConnect","3","All","2",0.515353023943988,NA
"1535","slope.2.rConnect.All","rConnect","3","All","2",-0.00649919142121994,NA
"1536","mean.2.rTau1.All","rTau1","4","All","2",1794.33874146962,NA
"1537","min.2.rTau1.All","rTau1","4","All","2",727.495174561726,NA
"1538","max.2.rTau1.All","rTau1","4","All","2",3947.69381077863,NA
"1539","range.2.rTau1.All","rTau1","4","All","2",3220.1986362169,NA
"1540","slope.2.rTau1.All","rTau1","4","All","2",-42.7850490487461,NA
"1541","mean.2.rTau2.All","rTau2","5","All","2",6696635.51206134,NA
"1542","min.2.rTau2.All","rTau2","5","All","2",994433.095248888,NA
"1543","max.2.rTau2.All","rTau2","5","All","2",15130897.0493806,NA
"1544","range.2.rTau2.All","rTau2","5","All","2",14136463.9541317,NA
"1545","slope.2.rTau2.All","rTau2","5","All","2",-32649.2896714202,NA
"1546","mean.2.rNPQ.All","rNPQ","6","All","2",0.281607030768062,NA
"1547","min.2.rNPQ.All","rNPQ","6","All","2",0.068117136598331,NA
"1548","max.2.rNPQ.All","rNPQ","6","All","2",0.984878886729878,NA
"1549","range.2.rNPQ.All","rNPQ","6","All","2",0.916761750131547,NA
"1550","slope.2.rNPQ.All","rNPQ","6","All","2",0.00629249600542615,NA
"1551","mean.2.rqP.All","rqP","7","All","2",0.602058186441428,NA
"1552","min.2.rqP.All","rqP","7","All","2",0.213504851116169,NA
"1553","max.2.rqP.All","rqP","7","All","2",1.48158175832472,NA
"1554","range.2.rqP.All","rqP","7","All","2",1.26807690720855,NA
"1555","slope.2.rqP.All","rqP","7","All","2",0.0159730120787515,NA
"1556","mean.2.rABQ.All","rABQ","8","All","2",0.114398747982001,NA
"1557","min.2.rABQ.All","rABQ","8","All","2",-0.221633141491967,NA
"1558","max.2.rABQ.All","rABQ","8","All","2",0.404880208419777,NA
"1559","range.2.rABQ.All","rABQ","8","All","2",0.626513349911744,NA
"1560","slope.2.rABQ.All","rABQ","8","All","2",-0.0126553416362964,NA
"1561","mean.2.rqm.All","rqm","9","All","2",0.737987695913703,NA
"1562","min.2.rqm.All","rqm","9","All","2",0,NA
"1563","max.2.rqm.All","rqm","9","All","2",0.910618327621876,NA
"1564","range.2.rqm.All","rqm","9","All","2",0.910618327621876,NA
"1565","slope.2.rqm.All","rqm","9","All","2",-0.00611034424623581,NA
"1566","mean.3.rQuant.All","rQuant","1","All","3",0.098759739626954,NA
"1567","min.3.rQuant.All","rQuant","1","All","3",0.0319193995807656,NA
"1568","max.3.rQuant.All","rQuant","1","All","3",0.367998405962248,NA
"1569","range.3.rQuant.All","rQuant","1","All","3",0.336079006381482,NA
"1570","slope.3.rQuant.All","rQuant","1","All","3",0.00227739883837341,NA
"1571","mean.3.rSigma.All","rSigma","2","All","3",3.72634114298975,NA
"1572","min.3.rSigma.All","rSigma","2","All","3",2.48953326243208,NA
"1573","max.3.rSigma.All","rSigma","2","All","3",5.22767055522753,NA
"1574","range.3.rSigma.All","rSigma","2","All","3",2.73813729279545,NA
"1575","slope.3.rSigma.All","rSigma","2","All","3",0.0595998024558754,NA
"1576","mean.3.rConnect.All","rConnect","3","All","3",0.300330066903053,NA
"1577","min.3.rConnect.All","rConnect","3","All","3",0.043416280501549,NA
"1578","max.3.rConnect.All","rConnect","3","All","3",0.54977673227953,NA
"1579","range.3.rConnect.All","rConnect","3","All","3",0.506360451777981,NA
"1580","slope.3.rConnect.All","rConnect","3","All","3",-0.00444530017511903,NA
"1581","mean.3.rTau1.All","rTau1","4","All","3",1713.94095574131,NA
"1582","min.3.rTau1.All","rTau1","4","All","3",726.984605675388,NA
"1583","max.3.rTau1.All","rTau1","4","All","3",3057.81953988604,NA
"1584","range.3.rTau1.All","rTau1","4","All","3",2330.83493421065,NA
"1585","slope.3.rTau1.All","rTau1","4","All","3",-30.6860318484009,NA
"1586","mean.3.rTau2.All","rTau2","5","All","3",6364385.98808394,NA
"1587","min.3.rTau2.All","rTau2","5","All","3",1027696.80127201,NA
"1588","max.3.rTau2.All","rTau2","5","All","3",15702423.2953752,NA
"1589","range.3.rTau2.All","rTau2","5","All","3",14674726.4941032,NA
"1590","slope.3.rTau2.All","rTau2","5","All","3",-3405.03185095121,NA
"1591","mean.3.rNPQ.All","rNPQ","6","All","3",0.302723069266041,NA
"1592","min.3.rNPQ.All","rNPQ","6","All","3",0.0943967779471718,NA
"1593","max.3.rNPQ.All","rNPQ","6","All","3",0.978752240082015,NA
"1594","range.3.rNPQ.All","rNPQ","6","All","3",0.884355462134843,NA
"1595","slope.3.rNPQ.All","rNPQ","6","All","3",0.00643635690066496,NA
"1596","mean.3.rqP.All","rqP","7","All","3",0.625453981445595,NA
"1597","min.3.rqP.All","rqP","7","All","3",0.247745653390836,NA
"1598","max.3.rqP.All","rqP","7","All","3",1.46089044145109,NA
"1599","range.3.rqP.All","rqP","7","All","3",1.21314478806025,NA
"1600","slope.3.rqP.All","rqP","7","All","3",0.0151806239837846,NA
"1601","mean.3.rABQ.All","rABQ","8","All","3",0.0895911116291512,NA
"1602","min.3.rABQ.All","rABQ","8","All","3",-0.277209347272799,NA
"1603","max.3.rABQ.All","rABQ","8","All","3",0.39176443512776,NA
"1604","range.3.rABQ.All","rABQ","8","All","3",0.668973782400559,NA
"1605","slope.3.rABQ.All","rABQ","8","All","3",-0.0145612513237157,NA
"1606","mean.3.rqm.All","rqm","9","All","3",0.731629979839952,NA
"1607","min.3.rqm.All","rqm","9","All","3",0,NA
"1608","max.3.rqm.All","rqm","9","All","3",0.913262125423336,NA
"1609","range.3.rqm.All","rqm","9","All","3",0.913262125423336,NA
