"","uni","metric","metrix","stage","col","ASnormalized.t4_aabr2.002r","pval"
"202","NPQ.16.0","NPQ","6","16","1",0.240946924373053,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632293066370518
"203","qP.16.0","qP","7","16","1",0.501885734100692,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000101096523147723
"204","ABQ.16.0","ABQ","8","16","1",0.251011931914997,0.000000000000000000000000000000812874286001149
"205","qm.16.0","qm","9","16","1",0.875153134366872,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000505482615738616
"206","nTau1.16.0","nTau1","10","16","1",2.13784093717488,0.0000000000353347305871576
"207","nTau2.16.0","nTau2","11","16","1",8.47453766271159,0.00000453042002495392
"208","nCon.16.0","nCon","12","16","1",1.56725195160353,0.00000000000000107452879677198
"209","Fm.16.0","Fm","13","16","1",2728.27582203531,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632293066370518
"210","Fo.16.0","Fo","14","16","1",2599.72648977036,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000101096523147723
"211","Quant.17.0","Quant","1","17","1",0.0453981132903911,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000319837517289377
"212","Sigma.17.0","Sigma","2","17","1",3.09224331597979,0.00000000000000000000000000000164052917743559
"213","Connect.17.0","Connect","3","17","1",0.370109186822225,0.00000000124321167366924
"214","Tau1.17.0","Tau1","4","17","1",1892.29593770554,0.0000000000000476988001697337
"215","Tau2.17.0","Tau2","5","17","1",17099245.8788974,0.00076238707713976
"216","NPQ.17.0","NPQ","6","17","1",0.284922655746041,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117229235045222
"217","qP.17.0","qP","7","17","1",0.555811384978756,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000639675034578753
"218","ABQ.17.0","ABQ","8","17","1",0.31774949457647,0.00000000000000000000000000000164052917743559
"219","qm.17.0","qm","9","17","1",0.87970878899074,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000319837517289377
"220","nTau1.17.0","nTau1","10","17","1",3.07527144085728,0.0000000000000476988001697337
"221","nTau2.17.0","nTau2","11","17","1",16.4472180411228,0.00076238707713976
"222","nCon.17.0","nCon","12","17","1",1.14050023877928,0.00000000124321167366924
"223","Fm.17.0","Fm","13","17","1",2634.90216711163,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117229235045222
"224","Fo.17.0","Fo","14","17","1",2515.28258002,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000639675034578753
"225","Quant.18.0","Quant","1","18","1",0.0525130953663464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000794043861139423
"226","Sigma.18.0","Sigma","2","18","1",3.67786364043958,0.0000000000000000000000000000128335692592033
"227","Connect.18.0","Connect","3","18","1",0.222711164832087,0.00065733844062365
"228","Tau1.18.0","Tau1","4","18","1",1360.20757772006,0.000000000000527050244810204
"229","Tau2.18.0","Tau2","5","18","1",8823404.76091723,0.0000148335980540841
"230","NPQ.18.0","NPQ","6","18","1",0.302328434467481,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000502153784708717
"231","qP.18.0","qP","7","18","1",0.589091103732237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000158808772227885
"232","ABQ.18.0","ABQ","8","18","1",0.188542403955795,0.0000000000000000000000000000128335692592033
"233","qm.18.0","qm","9","18","1",0.860856247592131,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000794043861139423
"234","nTau1.18.0","nTau1","10","18","1",2.2105461593244,0.000000000000527050244810204
"235","nTau2.18.0","nTau2","11","18","1",8.48695100331788,0.0000148335980540841
"236","nCon.18.0","nCon","12","18","1",0.686289737497958,0.00065733844062365
"237","Fm.18.0","Fm","13","18","1",2599.68637756148,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000502153784708717
"238","Fo.18.0","Fo","14","18","1",2463.168798894,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000158808772227885
"239","Quant.19.0","Quant","1","19","1",0.050394079611907,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000410892129973641
"240","Sigma.19.0","Sigma","2","19","1",3.26505897939185,0.000000000000000000000000000226106681297488
"241","Connect.19.0","Connect","3","19","1",0.382953087022453,0.0000000514086864848917
"242","Tau1.19.0","Tau1","4","19","1",965.25637171402,0.000000000000632291257391256
"243","Tau2.19.0","Tau2","5","19","1",10170012.4774695,0.0000121558760385968
"244","NPQ.19.0","NPQ","6","19","1",0.323365233977164,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180418788293618
"245","qP.19.0","qP","7","19","1",0.610633809336754,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000082178425994728
"246","ABQ.19.0","ABQ","8","19","1",0.27962067945423,0.000000000000000000000000000226106681297488
"247","qm.19.0","qm","9","19","1",0.866470995712141,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000410892129973641
"248","nTau1.19.0","nTau1","10","19","1",1.56868980897192,0.000000000000632291257391256
"249","nTau2.19.0","nTau2","11","19","1",9.78220992215279,0.0000121558760385968
"250","nCon.19.0","nCon","12","19","1",1.18007902192431,0.0000000514086864848917
"251","Fm.19.0","Fm","13","19","1",2558.36061222574,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180418788293618
"252","Fo.19.0","Fo","14","19","1",2429.43438385727,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000082178425994728
"253","Quant.20.0","Quant","1","20","1",0.0568455245170366,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000361484449602992
"254","Sigma.20.0","Sigma","2","20","1",3.37165891291699,0.00000000000000000000000000000075774538469583
"255","Connect.20.0","Connect","3","20","1",0.49236096591665,0.0000000000000710040273646366
"256","Tau1.20.0","Tau1","4","20","1",1211.41157258381,0.000000000845253511672829
"257","Tau2.20.0","Tau2","5","20","1",12421494.770985,0.00840839557572461
"258","NPQ.20.0","NPQ","6","20","1",0.342760087387374,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138084462623896
"259","qP.20.0","qP","7","20","1",0.643430582293244,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000722968899205982
"260","ABQ.20.0","ABQ","8","20","1",0.256101230596565,0.00000000000000000000000000000075774538469583
"261","qm.20.0","qm","9","20","1",0.849376626273625,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000361484449602992
"262","nTau1.20.0","nTau1","10","20","1",1.96872980492056,0.000000000845253511672829
"263","nTau2.20.0","nTau2","11","20","1",11.9478387726554,0.00840839557572461
"264","nCon.20.0","nCon","12","20","1",1.51722199606805,0.0000000000000710040273646366
