"","uni","metric","metrix","stage","col","ASnormalized.t9_aabr1.002r","pval"
"30","Sigma.4.0","Sigma","2","4","1",3.05249713767719,0.0000000000000000000000000000155808054104081
"31","Connect.4.0","Connect","3","4","1",0.388742420049585,0.00000000181022584114423
"32","Tau1.4.0","Tau1","4","4","1",1893.65603057169,0.0000000474457779610088
"33","Tau2.4.0","Tau2","5","4","1",4457429.08806585,0.000000000826254786086554
"34","NPQ.4.0","NPQ","6","4","1",0.175096050134373,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275493070823718
"35","qP.4.0","qP","7","4","1",0.369356070485638,0.000000000000000000000000000000000000000000000000000000000000000000000000000000289974341664069
"36","ABQ.4.0","ABQ","8","4","1",0.321364421264903,0.0000000000000000000000000000155808054104081
"37","qm.4.0","qm","9","4","1",0.853597960756012,0.000000000000000000000000000000000000000000000000000000000000000000000000000000144987170832035
"38","nTau1.4.0","nTau1","10","4","1",3.11549984699101,0.0000000474457779610088
"39","nTau2.4.0","nTau2","11","4","1",3.86254073553401,0.000000000826254786086554
"40","nCon.4.0","nCon","12","4","1",1.12981852347777,0.00000000181022584114423
"41","Fm.4.0","Fm","13","4","1",2830.88214873342,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275493070823718
"42","Fo.4.0","Fo","14","4","1",2677.99950322439,0.000000000000000000000000000000000000000000000000000000000000000000000000000000289974341664069
"43","Quant.5.0","Quant","1","5","1",0.0496365057876903,0.00000000000000000000000000000000000000000000000000000000000000000000000000000189680287079372
"44","Sigma.5.0","Sigma","2","5","1",4.20858843748271,0.0000000000000000000000000243794266916528
"45","Connect.5.0","Connect","3","5","1",0.282761321008291,0.000180416387908445
"46","Tau1.5.0","Tau1","4","5","1",1899.96490948566,0.000000000821601370048887
"47","Tau2.5.0","Tau2","5","5","1",6963460.67372705,0.0000143208015033393
"48","NPQ.5.0","NPQ","6","5","1",0.196425871384483,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000082065179572519
"49","qP.5.0","qP","7","5","1",0.38962819354574,0.00000000000000000000000000000000000000000000000000000000000000000000000000000379360574158744
"50","ABQ.5.0","ABQ","8","5","1",0.064340531338784,0.0000000000000000000000000243794266916528
"51","qm.5.0","qm","9","5","1",0.865441254979072,0.00000000000000000000000000000000000000000000000000000000000000000000000000000189680287079372
"52","nTau1.5.0","nTau1","10","5","1",3.12587940429911,0.000000000821601370048887
"53","nTau2.5.0","nTau2","11","5","1",6.03411742086304,0.0000143208015033393
"54","nCon.5.0","nCon","12","5","1",0.821801176618345,0.000180416387908445
"55","Fm.5.0","Fm","13","5","1",2780.4133218242,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000082065179572519
"56","Fo.5.0","Fo","14","5","1",2642.40331988331,0.00000000000000000000000000000000000000000000000000000000000000000000000000000379360574158744
"57","Quant.6.0","Quant","1","6","1",0.05178216541141,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000169128572364409
"58","Sigma.6.0","Sigma","2","6","1",3.74135059768444,0.00000000000000000000000000000444348035699053
"59","Connect.6.0","Connect","3","6","1",0.265639940743376,0.0000191797589360605
"60","Tau1.6.0","Tau1","4","6","1",1302.1251336355,0.000000000116158227936503
"61","Tau2.6.0","Tau2","5","6","1",8558686.65227121,0.0000508587930942925
"62","NPQ.6.0","NPQ","6","6","1",0.250050818383553,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000171239096820033
"63","qP.6.0","qP","7","6","1",0.457435624021117,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000338257144728819
"64","ABQ.6.0","ABQ","8","6","1",0.168217523688635,0.00000000000000000000000000000444348035699053
"65","qm.6.0","qm","9","6","1",0.859624623416715,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000169128572364409
"66","nTau1.6.0","nTau1","10","6","1",2.14229542699992,0.000000000116158227936503
"67","nTau2.6.0","nTau2","11","6","1",7.41644458810971,0.0000508587930942925
"68","nCon.6.0","nCon","12","6","1",0.772040585612246,0.0000191797589360605
"69","Fm.6.0","Fm","13","6","1",2661.13855729012,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000171239096820033
"70","Fo.6.0","Fo","14","6","1",2523.33904033385,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000338257144728819
"71","Quant.7.0","Quant","1","7","1",0.0597287941655677,0.00000000000000000000000000000000000000000000000000000000000000000000000000000161612045412305
"72","Sigma.7.0","Sigma","2","7","1",3.75953021401737,0.000000000000000000000000000000793778496729921
"73","Connect.7.0","Connect","3","7","1",0.297186449009963,0.000000511290163500514
"74","Tau1.7.0","Tau1","4","7","1",995.418884945544,0.000000000000000209462457303451
"75","Tau2.7.0","Tau2","5","7","1",7448835.0526649,0.000000178532504129496
"76","NPQ.7.0","NPQ","6","7","1",0.30606379290959,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233207167428943
"77","qP.7.0","qP","7","7","1",0.530592937908182,0.0000000000000000000000000000000000000000000000000000000000000000000000000000032322409082461
"78","ABQ.7.0","ABQ","8","7","1",0.164175805090771,0.000000000000000000000000000000793778496729921
"79","qm.7.0","qm","9","7","1",0.838082244972908,0.00000000000000000000000000000000000000000000000000000000000000000000000000000161612045412305
"80","nTau1.7.0","nTau1","10","7","1",1.63769308347068,0.000000000000000209462457303451
"81","nTau2.7.0","nTau2","11","7","1",6.45471374973151,0.000000178532504129496
"82","nCon.7.0","nCon","12","7","1",0.863725535729314,0.000000511290163500514
"83","Fm.7.0","Fm","13","7","1",2547.01068158531,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233207167428943
"84","Fo.7.0","Fo","14","7","1",2394.8808048474,0.0000000000000000000000000000000000000000000000000000000000000000000000000000032322409082461
"85","Quant.8.0","Quant","1","8","1",0.0676055833422726,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000811684592467739
"86","Sigma.8.0","Sigma","2","8","1",3.54621901759991,0.0000000000000000000000000000000123611689213609
"87","Connect.8.0","Connect","3","8","1",0.36018893492492,0.00000000173068696194378
"88","Tau1.8.0","Tau1","4","8","1",1677.18333472711,0.00000000000000159272964180982
"89","Tau2.8.0","Tau2","5","8","1",12137045.4832637,0.000947617194934041
"90","NPQ.8.0","NPQ","6","8","1",0.3608565595724,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027397593726138
"91","qP.8.0","qP","7","8","1",0.596473370954861,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000162336918493548
"92","ABQ.8.0","ABQ","8","8","1",0.211599458808458,0.0000000000000000000000000000000123611689213609
"93","qm.8.0","qm","9","8","1",0.816729193431663,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000811684592467739
"94","nTau1.8.0","nTau1","10","8","1",2.75935245808114,0.00000000000000159272964180982
"95","nTau2.8.0","nTau2","11","8","1",10.5172357567391,0.000947617194934041
"96","nCon.8.0","nCon","12","8","1",1.04683232300194,0.00000000173068696194378
"97","Fm.8.0","Fm","13","8","1",2444.45926940147,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027397593726138
"98","Fo.8.0","Fo","14","8","1",2279.20017453716,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000162336918493548
"99","Quant.9.0","Quant","1","9","1",0.0716236078061388,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000251868304906572
"100","Sigma.9.0","Sigma","2","9","1",3.7645831540163,0.000000000000000000000000000000000494361769370163
"101","Connect.9.0","Connect","3","9","1",0.309340294123155,0.0000000114497240276768
"102","Tau1.9.0","Tau1","4","9","1",1130.64574136174,0.000000000000038190263951973
"103","Tau2.9.0","Tau2","5","9","1",6965789.68300211,0.000046639296447908
"104","NPQ.9.0","NPQ","6","9","1",0.398335318777713,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000737742934278668
"105","qP.9.0","qP","7","9","1",0.636706863270609,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000503736609813144
"106","ABQ.9.0","ABQ","8","9","1",0.16305242816171,0.000000000000000000000000000000000494361769370163
"107","qm.9.0","qm","9","9","1",0.805836800408798,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000251868304906572
"108","nTau1.9.0","nTau1","10","9","1",1.86017237415081,0.000000000000038190263951973
"109","nTau2.9.0","nTau2","11","9","1",6.03613560063005,0.000046639296447908
"110","nCon.9.0","nCon","12","9","1",0.899048769398058,0.0000000114497240276768
"111","Fm.9.0","Fm","13","9","1",2378.94186516028,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000737742934278668
"112","Fo.9.0","Fo","14","9","1",2208.55346601644,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000503736609813144
"113","Quant.10.0","Quant","1","10","1",0.110426883202074,0.000000000000000000000000000000000000000000000000000000000000000000000000000260710858368748
"114","Sigma.10.0","Sigma","2","10","1",4.49262746214491,0.00000000000000000000000000000000000000153172164281027
"115","Connect.10.0","Connect","3","10","1",0.306892543014731,0.00000000000288614314161108
"116","Tau1.10.0","Tau1","4","10","1",1406.27639793106,0.000000000000000000859845333645407
"117","Tau2.10.0","Tau2","5","10","1",4141403.1655273,0.000000208201902856456
"118","NPQ.10.0","NPQ","6","10","1",0.42933085463268,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114375842866327
"119","qP.10.0","qP","7","10","1",0.715413388391269,0.000000000000000000000000000000000000000000000000000000000000000000000000000521421716737496
"120","ABQ.10.0","ABQ","8","10","1",0.00119256454603922,0.00000000000000000000000000000000000000153172164281027
"121","qm.10.0","qm","9","10","1",0.700645672284034,0.000000000000000000000000000000000000000000000000000000000000000000000000000260710858368748
"122","nTau1.10.0","nTau1","10","10","1",2.31364821902666,0.000000000000000000859845333645407
"123","nTau2.10.0","nTau2","11","10","1",3.58869162314812,0.000000208201902856456
"124","nCon.10.0","nCon","12","10","1",0.891934766910735,0.00000000000288614314161108
"125","Fm.10.0","Fm","13","10","1",2327.35368483138,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114375842866327
"126","Fo.10.0","Fo","14","10","1",2070.35127130659,0.000000000000000000000000000000000000000000000000000000000000000000000000000521421716737496
"127","Quant.11.0","Quant","1","11","1",0.122502214986392,0.000000000000000000000000000000000000000000000000000000000000000000000000000000321812868263486
"128","Sigma.11.0","Sigma","2","11","1",4.68176845341723,0.0000000000000000000000000000000000000000000400996820752696
"129","Connect.11.0","Connect","3","11","1",0.254432281854674,0.00000000000221923846345139
"130","Tau1.11.0","Tau1","4","11","1",1426.9919397291,0.00000000000000050735281440516
"131","Tau2.11.0","Tau2","5","11","1",3833691.54493091,0.0000116945652819018
"132","NPQ.11.0","NPQ","6","11","1",0.383879945855973,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385919488428221
"133","qP.11.0","qP","7","11","1",0.693219765311533,0.000000000000000000000000000000000000000000000000000000000000000000000000000000643625736526972
"134","ABQ.11.0","ABQ","8","11","1",-0.0408575342043545,0.0000000000000000000000000000000000000000000400996820752696
"135","qm.11.0","qm","9","11","1",0.667910864206306,0.000000000000000000000000000000000000000000000000000000000000000000000000000000321812868263486
"136","nTau1.11.0","nTau1","10","11","1",2.34773005134476,0.00000000000000050735281440516
"137","nTau2.11.0","nTau2","11","11","1",3.32204718621633,0.0000116945652819018
"138","nCon.11.0","nCon","12","11","1",0.739467292953163,0.00000000000221923846345139
"139","Fm.11.0","Fm","13","11","1",2403.7911968693,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385919488428221
"140","Fo.11.0","Fo","14","11","1",2109.32145088802,0.000000000000000000000000000000000000000000000000000000000000000000000000000000643625736526972
"141","Quant.12.0","Quant","1","12","1",0.129559237647426,0.0000000000000000000000000000000000000000000000000000000000000000000000010059820504094
"142","Sigma.12.0","Sigma","2","12","1",5.05164098949819,0.00000000000000000000000000000000000000434840579960481
"143","Connect.12.0","Connect","3","12","1",0.212783615180194,0.000000533971300547471
"144","Tau1.12.0","Tau1","4","12","1",1270.19221077087,0.000000000000000048739433016097
"145","Tau2.12.0","Tau2","5","12","1",2973060.23243491,0.0000000197586233878913
"146","NPQ.12.0","NPQ","6","12","1",0.372170337664237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000521533400232706
"147","qP.12.0","qP","7","12","1",0.692711871169247,0.00000000000000000000000000000000000000000000000000000000000000000000000201196410081879
"148","ABQ.12.0","ABQ","8","12","1",-0.123088131404038,0.00000000000000000000000000000000000000434840579960481
"149","qm.12.0","qm","9","12","1",0.648780103533614,0.0000000000000000000000000000000000000000000000000000000000000000000000010059820504094
"150","nTau1.12.0","nTau1","10","12","1",2.08975842202509,0.000000000000000048739433016097
"151","nTau2.12.0","nTau2","11","12","1",2.57627570289828,0.0000000197586233878913
"152","nCon.12.0","nCon","12","12","1",0.61842201294236,0.000000533971300547471
"153","Fm.12.0","Fm","13","12","1",2424.30428647448,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000521533400232706
"154","Fo.12.0","Fo","14","12","1",2110.21327129346,0.00000000000000000000000000000000000000000000000000000000000000000000000201196410081879
"155","Quant.13.0","Quant","1","13","1",0.13941266364587,0.000000000000000000000000000000000000000000000000000000000000000000000202203355901578
"156","Sigma.13.0","Sigma","2","13","1",4.92040387101092,0.0000000000000000000000000000000000000611839710092186
"157","Connect.13.0","Connect","3","13","1",0.175450339418958,0.0000616577601445488
"158","Tau1.13.0","Tau1","4","13","1",1420.56647314323,0.00000000000000000432055207664775
"159","Tau2.13.0","Tau2","5","13","1",3411415.77853576,0.00000106754175343988
"160","NPQ.13.0","NPQ","6","13","1",0.354587083629021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010563638977798
"161","qP.13.0","qP","7","13","1",0.690892935186954,0.000000000000000000000000000000000000000000000000000000000000000000000404406711803156
"162","ABQ.13.0","ABQ","8","13","1",-0.0939113054025211,0.0000000000000000000000000000000000000611839710092186
"163","qm.13.0","qm","9","13","1",0.622068621420462,0.000000000000000000000000000000000000000000000000000000000000000000000202203355901578
"164","nTau1.13.0","nTau1","10","13","1",2.33715868049286,0.00000000000000000432055207664775
"165","nTau2.13.0","nTau2","11","13","1",2.95612833095129,0.00000106754175343988
"166","nCon.13.0","nCon","12","13","1",0.509918735909286,0.0000616577601445488
"167","Fm.13.0","Fm","13","13","1",2455.77303340328,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010563638977798
"168","Fo.13.0","Fo","14","13","1",2113.40717350683,0.000000000000000000000000000000000000000000000000000000000000000000000404406711803156
"169","Quant.14.0","Quant","1","14","1",0.145563096717188,0.0000000000000000000000000000000000000000000000000000000000000000000000226194252693251
"170","Sigma.14.0","Sigma","2","14","1",4.65761450221784,0.000000000000000000000000000000000000000489727748810767
"171","Connect.14.0","Connect","3","14","1",0.272672451405963,0.000000000199018496195859
"172","Tau1.14.0","Tau1","4","14","1",1180.11720269894,0.000000000000000000761122197047202
"173","Tau2.14.0","Tau2","5","14","1",2727378.41225336,0.00000000502241746219731
"174","NPQ.14.0","NPQ","6","14","1",0.333738385837618,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125942429319731
"175","qP.14.0","qP","7","14","1",0.680814939132866,0.0000000000000000000000000000000000000000000000000000000000000000000000452388505386501
"176","ABQ.14.0","ABQ","8","14","1",-0.0354875928377874,0.000000000000000000000000000000000000000489727748810767
"177","qm.14.0","qm","9","14","1",0.605395518786051,0.0000000000000000000000000000000000000000000000000000000000000000000000226194252693251
"178","nTau1.14.0","nTau1","10","14","1",1.94156431003472,0.000000000000000000761122197047202
"179","nTau2.14.0","nTau2","11","14","1",2.3633825710766,0.00000000502241746219731
"180","nCon.14.0","nCon","12","14","1",0.792479468541804,0.000000000199018496195859
"181","Fm.14.0","Fm","13","14","1",2494.16112387243,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125942429319731
"182","Fo.14.0","Fo","14","14","1",2131.10330696994,0.0000000000000000000000000000000000000000000000000000000000000000000000452388505386501
"183","Quant.15.0","Quant","1","15","1",0.150503432166572,0.000000000000000000000000000000000000000000000000000000000000000000000000421646572122153
"184","Sigma.15.0","Sigma","2","15","1",4.72683528849109,0.00000000000000000000000000000000000000000364162209306187
"185","Connect.15.0","Connect","3","15","1",0.22589807819573,0.00000000349290711369877
"186","Tau1.15.0","Tau1","4","15","1",1186.45318912557,0.00000000000000000126819602948178
"187","Tau2.15.0","Tau2","5","15","1",2640813.27683582,0.00000000644082028998667
"188","NPQ.15.0","NPQ","6","15","1",0.327838526537339,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136752232565127
"189","qP.15.0","qP","7","15","1",0.682470945994453,0.000000000000000000000000000000000000000000000000000000000000000000000000843293144244307
"190","ABQ.15.0","ABQ","8","15","1",-0.0508768581619781,0.00000000000000000000000000000000000000000364162209306187
"191","qm.15.0","qm","9","15","1",0.592002848864947,0.000000000000000000000000000000000000000000000000000000000000000000000000421646572122153
"192","nTau1.15.0","nTau1","10","15","1",1.95198846543782,0.00000000000000000126819602948178
"193","nTau2.15.0","nTau2","11","15","1",2.28837041603806,0.00000000644082028998667
"194","nCon.15.0","nCon","12","15","1",0.656537131015986,0.00000000349290711369877
"195","Fm.15.0","Fm","13","15","1",2505.24319402552,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136752232565127
"196","Fo.15.0","Fo","14","15","1",2128.19549491274,0.000000000000000000000000000000000000000000000000000000000000000000000000843293144244307
"197","Quant.16.0","Quant","1","16","1",0.0580497145927238,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000344789246216852
"198","Sigma.16.0","Sigma","2","16","1",3.15922088476466,0.00000000000000000000000000000000344252549560859
"199","Connect.16.0","Connect","3","16","1",0.441669778480951,0.00000000000000860359611001876
"200","Tau1.16.0","Tau1","4","16","1",1396.15314518612,0.00000000000000148316518439359
"201","Tau2.16.0","Tau2","5","16","1",7082345.31506372,0.00000000717039694062001
"202","NPQ.16.0","NPQ","6","16","1",0.346000460249581,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000431779742270959
"203","qP.16.0","qP","7","16","1",0.568697142183441,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000689578492433703
"204","ABQ.16.0","ABQ","8","16","1",0.297637443448767,0.00000000000000000000000000000000344252549560859
"205","qm.16.0","qm","9","16","1",0.84263403274537,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000344789246216852
"206","nTau1.16.0","nTau1","10","16","1",2.29699313918705,0.00000000000000148316518439359
"207","nTau2.16.0","nTau2","11","16","1",6.13713572152916,0.00000000717039694062001
"208","nCon.16.0","nCon","12","16","1",1.28364354197428,0.00000000000000860359611001876
"209","Fm.16.0","Fm","13","16","1",2471.43929709781,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000431779742270959
"210","Fo.16.0","Fo","14","16","1",2327.97295126804,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000689578492433703
"211","Quant.17.0","Quant","1","17","1",0.0609218147354867,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000833614776793898
"212","Sigma.17.0","Sigma","2","17","1",3.43675653617514,0.0000000000000000000000000000000603898670140373
"213","Connect.17.0","Connect","3","17","1",0.291575793362761,0.000000293201962111747
"214","Tau1.17.0","Tau1","4","17","1",1742.86535835239,0.0000000000000686464806229163
"215","Tau2.17.0","Tau2","5","17","1",12515962.2156757,0.000846646229519671
"216","NPQ.17.0","NPQ","6","17","1",0.429301032350293,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004434606443914
"217","qP.17.0","qP","7","17","1",0.649771705158824,0.00000000000000000000000000000000000000000000000000000000000000000000000000000016672295535878
"218","ABQ.17.0","ABQ","8","17","1",0.235935316003728,0.0000000000000000000000000000000603898670140373
"219","qm.17.0","qm","9","17","1",0.83484810614454,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000833614776793898
"220","nTau1.17.0","nTau1","10","17","1",2.86741449852089,0.0000000000000686464806229163
"221","nTau2.17.0","nTau2","11","17","1",10.8455822733972,0.000846646229519671
"222","nCon.17.0","nCon","12","17","1",0.847419050117954,0.000000293201962111747
"223","Fm.17.0","Fm","13","17","1",2327.4022449298,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004434606443914
"224","Fo.17.0","Fo","14","17","1",2185.61267654923,0.00000000000000000000000000000000000000000000000000000000000000000000000000000016672295535878
"225","Quant.18.0","Quant","1","18","1",0.0677015689926194,0.00000000000000000000000000000000000000000000000000000000000000000000000000000593839313623947
"226","Sigma.18.0","Sigma","2","18","1",3.76671619072977,0.000000000000000000000000000000116522995775803
"227","Connect.18.0","Connect","3","18","1",0.390372213520489,0.0000000000908534774751435
"228","Tau1.18.0","Tau1","4","18","1",1420.80584821291,0.0000000000000220918870375181
"229","Tau2.18.0","Tau2","5","18","1",11158438.6292801,0.00305205393109161
"230","NPQ.18.0","NPQ","6","18","1",0.465169745096841,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000997213436664549
"231","qP.18.0","qP","7","18","1",0.689009729566771,0.0000000000000000000000000000000000000000000000000000000000000000000000000000118767862724789
"232","ABQ.18.0","ABQ","8","18","1",0.162578208354379,0.000000000000000000000000000000116522995775803
"233","qm.18.0","qm","9","18","1",0.816468987592317,0.00000000000000000000000000000000000000000000000000000000000000000000000000000593839313623947
"234","nTau1.18.0","nTau1","10","18","1",2.33755250755591,0.0000000000000220918870375181
"235","nTau2.18.0","nTau2","11","18","1",9.66923374416535,0.00305205393109161
"236","nCon.18.0","nCon","12","18","1",1.13455526111663,0.0000000000908534774751435
"237","Fm.18.0","Fm","13","18","1",2270.42528178377,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000997213436664549
"238","Fo.18.0","Fo","14","18","1",2116.7139279265,0.0000000000000000000000000000000000000000000000000000000000000000000000000000118767862724789
"239","Quant.19.0","Quant","1","19","1",0.0678257144882859,0.000000000000000000000000000000000000000000000000000000000000000000000000000000479559223719248
"240","Sigma.19.0","Sigma","2","19","1",3.18107957727781,0.00000000000000000000000000000000296583645346982
"241","Connect.19.0","Connect","3","19","1",0.385624141848349,0.00000000000599673459515684
"242","Tau1.19.0","Tau1","4","19","1",1022.90830373012,0.0000000000000000424440610023234
"243","Tau2.19.0","Tau2","5","19","1",7389511.25458473,0.0000000369553300619307
"244","NPQ.19.0","NPQ","6","19","1",0.500762848933639,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000738158484541096
"245","qP.19.0","qP","7","19","1",0.717756286465981,0.000000000000000000000000000000000000000000000000000000000000000000000000000000959118447438495
"246","ABQ.19.0","ABQ","8","19","1",0.292777787313154,0.00000000000000000000000000000000296583645346982
"247","qm.19.0","qm","9","19","1",0.81613244371535,0.000000000000000000000000000000000000000000000000000000000000000000000000000000479559223719248
"248","nTau1.19.0","nTau1","10","19","1",1.68291950190918,0.0000000000000000424440610023234
"249","nTau2.19.0","nTau2","11","19","1",6.40330730396555,0.0000000369553300619307
"250","nCon.19.0","nCon","12","19","1",1.12075573976442,0.00000000000599673459515684
"251","Fm.19.0","Fm","13","19","1",2216.57834463068,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000738158484541096
"252","Fo.19.0","Fo","14","19","1",2066.23733468684,0.000000000000000000000000000000000000000000000000000000000000000000000000000000959118447438495
"253","Quant.20.0","Quant","1","20","1",0.0733982356046038,0.00000000000000000000000000000000000000000000000000000000000000000000000000000174393245348087
"254","Sigma.20.0","Sigma","2","20","1",3.4974421035631,0.0000000000000000000000000000000355107179069359
"255","Connect.20.0","Connect","3","20","1",0.379177640578311,0.000000000484831334578136
"256","Tau1.20.0","Tau1","4","20","1",1201.50305193223,0.00000000000000145251712651706
"257","Tau2.20.0","Tau2","5","20","1",7820030.43562084,0.0000128269069769946
"258","NPQ.20.0","NPQ","6","20","1",0.545557466281728,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000560414615064324
"259","qP.20.0","qP","7","20","1",0.758691757374044,0.00000000000000000000000000000000000000000000000000000000000000000000000000000348786490696173
"260","ABQ.20.0","ABQ","8","20","1",0.22244361288733,0.0000000000000000000000000000000355107179069359
"261","qm.20.0","qm","9","20","1",0.801025992604113,0.00000000000000000000000000000000000000000000000000000000000000000000000000000174393245348087
"262","nTau1.20.0","nTau1","10","20","1",1.97674895230259,0.00000000000000145251712651706
"263","nTau2.20.0","nTau2","11","20","1",6.77636940800056,0.0000128269069769946
"264","nCon.20.0","nCon","12","20","1",1.10202000069694,0.000000000484831334578136
