"","uni","metric","metrix","stage","col","ASnormalized.aglo7.005r","pval"
"143","Connect.12.0","Connect","3","12","1",0.238665275102517,0.0000000899132290097734
"144","Tau1.12.0","Tau1","4","12","1",1761.01870213707,0.000000000000000000186539983247278
"145","Tau2.12.0","Tau2","5","12","1",3871883.1876998,0.00000016663795336262
"146","NPQ.12.0","NPQ","6","12","1",0.216489951808402,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000331548175930614
"147","qP.12.0","qP","7","12","1",0.598924316257245,0.000000000000000000000000000000000000000000000000000000000000000000000000297836961930089
"148","ABQ.12.0","ABQ","8","12","1",-0.0782723680578421,0.0000000000000000000000000000000000000476293950837624
"149","qm.12.0","qm","9","12","1",0.678273535219337,0.000000000000000000000000000000000000000000000000000000000000000000000000148918480965044
"150","nTau1.12.0","nTau1","10","12","1",2.59615347964094,0.000000000000000000186539983247278
"151","nTau2.12.0","nTau2","11","12","1",3.75890311258366,0.00000016663795336262
"152","nCon.12.0","nCon","12","12","1",0.70011297185978,0.0000000899132290097734
"153","Fm.12.0","Fm","13","12","1",2600.96730230422,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000331548175930614
"154","Fo.12.0","Fo","14","12","1",2294.68945270614,0.000000000000000000000000000000000000000000000000000000000000000000000000297836961930089
"155","Quant.13.0","Quant","1","13","1",0.123719858135859,0.000000000000000000000000000000000000000000000000000000000000000000000000139713061390672
"156","Sigma.13.0","Sigma","2","13","1",5.01995623072231,0.00000000000000000000000000000000000000188844842766711
"157","Connect.13.0","Connect","3","13","1",0.233824547711638,0.000000050426222660696
"158","Tau1.13.0","Tau1","4","13","1",1609.94903276834,0.000000000000000000590040087149203
"159","Tau2.13.0","Tau2","5","13","1",2990275.28174514,0.00000000133200445037708
"160","NPQ.13.0","NPQ","6","13","1",0.208798724163521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009268174253809
"161","qP.13.0","qP","7","13","1",0.59962132571262,0.000000000000000000000000000000000000000000000000000000000000000000000000279426122781345
"162","ABQ.13.0","ABQ","8","13","1",-0.139876819410317,0.00000000000000000000000000000000000000188844842766711
"163","qm.13.0","qm","9","13","1",0.661977582440043,0.000000000000000000000000000000000000000000000000000000000000000000000000139713061390672
"164","nTau1.13.0","nTau1","10","13","1",2.37344145090219,0.000000000000000000590040087149203
"165","nTau2.13.0","nTau2","11","13","1",2.90302018917862,0.00000000133200445037708
"166","nCon.13.0","nCon","12","13","1",0.685912933592229,0.000000050426222660696
"167","Fm.13.0","Fm","13","13","1",2617.51648557107,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009268174253809
"168","Fo.13.0","Fo","14","13","1",2293.67771730795,0.000000000000000000000000000000000000000000000000000000000000000000000000279426122781345
"169","Quant.14.0","Quant","1","14","1",0.12757358533877,0.00000000000000000000000000000000000000000000000000000000000000000000000000646592528268366
"170","Sigma.14.0","Sigma","2","14","1",4.69733624721334,0.0000000000000000000000000000000000000000212716812075053
"171","Connect.14.0","Connect","3","14","1",0.32062026172751,0.0000000000000568268891388832
"172","Tau1.14.0","Tau1","4","14","1",1777.13346457163,0.000000000000000000047400286691486
"173","Tau2.14.0","Tau2","5","14","1",3583056.08400502,0.000000146877645131281
"174","NPQ.14.0","NPQ","6","14","1",0.207689917802708,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000378709245565496
"175","qP.14.0","qP","7","14","1",0.605126233516872,0.0000000000000000000000000000000000000000000000000000000000000000000000000129318505653673
"176","ABQ.14.0","ABQ","8","14","1",-0.0666197980781789,0.0000000000000000000000000000000000000000212716812075053
"177","qm.14.0","qm","9","14","1",0.651448584061187,0.00000000000000000000000000000000000000000000000000000000000000000000000000646592528268366
"178","nTau1.14.0","nTau1","10","14","1",2.61991040880774,0.000000000000000000047400286691486
"179","nTau2.14.0","nTau2","11","14","1",3.47850387364851,0.000000146877645131281
"180","nCon.14.0","nCon","12","14","1",0.940523937468856,0.0000000000000568268891388832
"181","Fm.14.0","Fm","13","14","1",2619.91968434416,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000378709245565496
"182","Fo.14.0","Fo","14","14","1",2285.68713691276,0.0000000000000000000000000000000000000000000000000000000000000000000000000129318505653673
"183","Quant.15.0","Quant","1","15","1",0.130707495307687,0.000000000000000000000000000000000000000000000000000000000000000000000020578934897285
"184","Sigma.15.0","Sigma","2","15","1",4.79234150734368,0.0000000000000000000000000000000000000255573364312922
"185","Connect.15.0","Connect","3","15","1",0.209062308711584,0.00000255860434387436
"186","Tau1.15.0","Tau1","4","15","1",1751.62277925767,0.0000000000000000000192084109497676
"187","Tau2.15.0","Tau2","5","15","1",3191244.64874214,0.0000000132335145952804
"188","NPQ.15.0","NPQ","6","15","1",0.195761666358191,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032217932768588
"189","qP.15.0","qP","7","15","1",0.595131147059395,0.0000000000000000000000000000000000000000000000000000000000000000000000411578697945701
"190","ABQ.15.0","ABQ","8","15","1",-0.0881925546456279,0.0000000000000000000000000000000000000255573364312922
"191","qm.15.0","qm","9","15","1",0.642886241361559,0.000000000000000000000000000000000000000000000000000000000000000000000020578934897285
"192","nTau1.15.0","nTau1","10","15","1",2.58230169155477,0.0000000000000000000192084109497676
"193","nTau2.15.0","nTau2","11","15","1",3.09812534667377,0.0000000132335145952804
"194","nCon.15.0","nCon","12","15","1",0.613274110333237,0.00000255860434387436
"195","Fm.15.0","Fm","13","15","1",2646.05454184839,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032217932768588
"196","Fo.15.0","Fo","14","15","1",2300.19538023586,0.0000000000000000000000000000000000000000000000000000000000000000000000411578697945701
"197","Quant.16.0","Quant","1","16","1",0.0471841152874208,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000038544243069791
"198","Sigma.16.0","Sigma","2","16","1",3.10610851192042,0.0000000000000000000000000000161806378397662
"199","Connect.16.0","Connect","3","16","1",0.414707849880236,0.0000000000595601105236187
"200","Tau1.16.0","Tau1","4","16","1",1661.07971030603,0.0000000000108961557497068
"201","Tau2.16.0","Tau2","5","16","1",11043417.0116564,0.000891619079530382
"202","NPQ.16.0","NPQ","6","16","1",0.170306294594667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000343678719022937
"203","qP.16.0","qP","7","16","1",0.405093909603292,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000077088486139582
"204","ABQ.16.0","ABQ","8","16","1",0.294698812383528,0.0000000000000000000000000000161806378397662
"205","qm.16.0","qm","9","16","1",0.871085459034656,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000038544243069791
"206","nTau1.16.0","nTau1","10","16","1",2.44882002936066,0.0000000000108961557497068
"207","nTau2.16.0","nTau2","11","16","1",10.721174313974,0.000891619079530382
"208","nCon.16.0","nCon","12","16","1",1.21652529932776,0.0000000000595601105236187
"209","Fm.16.0","Fm","13","16","1",2703.60896360995,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000343678719022937
"210","Fo.16.0","Fo","14","16","1",2576.04156657888,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000077088486139582
"211","Quant.17.0","Quant","1","17","1",0.0488387907835426,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000148428644741189
"212","Sigma.17.0","Sigma","2","17","1",3.60247266548567,0.000000000000000000000000000372279237633792
"213","Connect.17.0","Connect","3","17","1",0.323394902425798,0.00000449972534434142
"214","Tau1.17.0","Tau1","4","17","1",1052.74076155823,0.000000107429662214895
"215","Tau2.17.0","Tau2","5","17","1",6436113.35725224,0.0000365846079872781
"216","NPQ.17.0","NPQ","6","17","1",0.215432936886479,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000398471573786487
"217","qP.17.0","qP","7","17","1",0.473952529923566,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000296857289482377
"218","ABQ.17.0","ABQ","8","17","1",0.181989863016087,0.000000000000000000000000000372279237633792
"219","qm.17.0","qm","9","17","1",0.866564621232998,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000148428644741189
"220","nTau1.17.0","nTau1","10","17","1",1.55198612482794,0.000000107429662214895
"221","nTau2.17.0","nTau2","11","17","1",6.24831002349766,0.0000365846079872781
"222","nCon.17.0","nCon","12","17","1",0.948663210952555,0.00000449972534434142
"223","Fm.17.0","Fm","13","17","1",2603.2292627683,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000398471573786487
"224","Fo.17.0","Fo","14","17","1",2476.09069344236,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000296857289482377
"225","Quant.18.0","Quant","1","18","1",0.0485416763376521,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000283666555427943
"226","Sigma.18.0","Sigma","2","18","1",3.09103469615893,0.0000000000000000000000000000000000293620090334072
"227","Connect.18.0","Connect","3","18","1",0.404854156517733,0.0000000000000847740211650943
"228","Tau1.18.0","Tau1","4","18","1",1436.8079609679,0.00000000000552972368015706
"229","Tau2.18.0","Tau2","5","18","1",7436481.03470687,0.00000155811606379256
"230","NPQ.18.0","NPQ","6","18","1",0.248703928764118,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161608265256411
"231","qP.18.0","qP","7","18","1",0.518884988964187,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000567333110855884
"232","ABQ.18.0","ABQ","8","18","1",0.298121609789893,0.0000000000000000000000000000000000293620090334072
"233","qm.18.0","qm","9","18","1",0.86737638536533,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000283666555427943
"234","nTau1.18.0","nTau1","10","18","1",2.11819101234751,0.00000000000552972368015706
"235","nTau2.18.0","nTau2","11","18","1",7.21948735355193,0.00000155811606379256
"236","nCon.18.0","nCon","12","18","1",1.18761996929659,0.0000000000000847740211650943
"237","Fm.18.0","Fm","13","18","1",2533.86772905156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161608265256411
"238","Fo.18.0","Fo","14","18","1",2410.86954186552,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000567333110855884
"239","Quant.19.0","Quant","1","19","1",0.0471494422968761,0.00000000000000000000000000000000000000000000000000000000000000000000000000000120401635356221
"240","Sigma.19.0","Sigma","2","19","1",3.50491986967633,0.0000000000000000000000000119166416924961
"241","Connect.19.0","Connect","3","19","1",0.252798077863666,0.000457048083825632
"242","Tau1.19.0","Tau1","4","19","1",1204.76546173542,0.000000000000040590805310225
"243","Tau2.19.0","Tau2","5","19","1",8700554.10788654,0.000000497634790748541
"244","NPQ.19.0","NPQ","6","19","1",0.274739840977712,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000838639078454241
"245","qP.19.0","qP","7","19","1",0.55042747173816,0.00000000000000000000000000000000000000000000000000000000000000000000000000000240803270712442
"246","ABQ.19.0","ABQ","8","19","1",0.204141086154487,0.0000000000000000000000000119166416924961
"247","qm.19.0","qm","9","19","1",0.871180191184083,0.00000000000000000000000000000000000000000000000000000000000000000000000000000120401635356221
"248","nTau1.19.0","nTau1","10","19","1",1.77610609236573,0.000000000000040590805310225
"249","nTau2.19.0","nTau2","11","19","1",8.44667525643156,0.000000497634790748541
"250","nCon.19.0","nCon","12","19","1",0.741570861104731,0.000457048083825632
"251","Fm.19.0","Fm","13","19","1",2482.11477081355,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000838639078454241
"252","Fo.19.0","Fo","14","19","1",2365.08444365285,0.00000000000000000000000000000000000000000000000000000000000000000000000000000240803270712442
"253","Quant.20.0","Quant","1","20","1",0.0495740736017432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000110456347918236
"254","Sigma.20.0","Sigma","2","20","1",3.18610859656156,0.0000000000000000000000000000000104011307567552
"255","Connect.20.0","Connect","3","20","1",0.296120732819787,0.000000201895156435347
"256","Tau1.20.0","Tau1","4","20","1",1312.6463785129,0.0000000120790158115172
"257","Tau2.20.0","Tau2","5","20","1",8861764.19759918,0.000939539905220172
"258","NPQ.20.0","NPQ","6","20","1",0.314881908256681,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084913148520008
"259","qP.20.0","qP","7","20","1",0.604189920618954,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000220912695836472
"260","ABQ.20.0","ABQ","8","20","1",0.276533267139286,0.0000000000000000000000000000000104011307567552
"261","qm.20.0","qm","9","20","1",0.864555711106981,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000110456347918236
"262","nTau1.20.0","nTau1","10","20","1",1.93514779768028,0.0000000120790158115172
"263","nTau2.20.0","nTau2","11","20","1",8.6031812971938,0.000939539905220172
"264","nCon.20.0","nCon","12","20","1",0.868655761483126,0.000000201895156435347
