"","uni","metric","metrix","stage","col","ASnormalized.aglo8.005r","pval"
"138","nCon.11.0","nCon","12","11","1",0.695750985006209,0.000000209728031624002
"139","Fm.11.0","Fm","13","11","1",3048.10600884904,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519137526267792
"140","Fo.11.0","Fo","14","11","1",2738.83860827336,0.000000000000000000000000000000000000000000000000000000000000000000000000000196627866992373
"141","Quant.12.0","Quant","1","12","1",0.10695506126474,0.000000000000000000000000000000000000000000000000000000000000000000000000460677307767341
"142","Sigma.12.0","Sigma","2","12","1",4.8336260412783,0.0000000000000000000000000000000000141124778472017
"143","Connect.12.0","Connect","3","12","1",0.248925947613365,0.000000442959170196432
"144","Tau1.12.0","Tau1","4","12","1",2138.77484397885,0.000000000000000000419510007287554
"145","Tau2.12.0","Tau2","5","12","1",4258815.71862079,0.000000539768235303054
"146","NPQ.12.0","NPQ","6","12","1",0.170648273861254,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000722594376414349
"147","qP.12.0","qP","7","12","1",0.562436011308383,0.000000000000000000000000000000000000000000000000000000000000000000000000921354615534682
"148","ABQ.12.0","ABQ","8","12","1",-0.113578047810388,0.0000000000000000000000000000000000141124778472017
"149","qm.12.0","qm","9","12","1",0.716904129142124,0.000000000000000000000000000000000000000000000000000000000000000000000000460677307767341
"150","nTau1.12.0","nTau1","10","12","1",2.70723247981301,0.000000000000000000419510007287554
"151","nTau2.12.0","nTau2","11","12","1",4.11713688123523,0.000000539768235303054
"152","nCon.12.0","nCon","12","12","1",0.768489888547698,0.000000442959170196432
"153","Fm.12.0","Fm","13","12","1",3045.42922942094,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000722594376414349
"154","Fo.12.0","Fo","14","12","1",2719.70515961079,0.000000000000000000000000000000000000000000000000000000000000000000000000921354615534682
"155","Quant.13.0","Quant","1","13","1",0.112806665670701,0.000000000000000000000000000000000000000000000000000000000000000000000000000015695475968969
"156","Sigma.13.0","Sigma","2","13","1",4.87428553839374,0.0000000000000000000000000000000000000000300809376777486
"157","Connect.13.0","Connect","3","13","1",0.233334412196229,0.00000000282916833414722
"158","Tau1.13.0","Tau1","4","13","1",2112.20177876849,0.0000000000000000054147428910139
"159","Tau2.13.0","Tau2","5","13","1",3984953.24279465,0.00000140977207701627
"160","NPQ.13.0","NPQ","6","13","1",0.161087251213091,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026239413270139
"161","qP.13.0","qP","7","13","1",0.559490091432028,0.000000000000000000000000000000000000000000000000000000000000000000000000000031390951937938
"162","ABQ.13.0","ABQ","8","13","1",-0.122945243997289,0.0000000000000000000000000000000000000000300809376777486
"163","qm.13.0","qm","9","13","1",0.701415707877787,0.000000000000000000000000000000000000000000000000000000000000000000000000000015695475968969
"164","nTau1.13.0","nTau1","10","13","1",2.67359665067083,0.0000000000000000054147428910139
"165","nTau2.13.0","nTau2","11","13","1",3.85238504079276,0.00000140977207701627
"166","nCon.13.0","nCon","12","13","1",0.720355343194425,0.00000000282916833414722
"167","Fm.13.0","Fm","13","13","1",3070.50694671174,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026239413270139
"168","Fo.13.0","Fo","14","13","1",2724.13329613447,0.000000000000000000000000000000000000000000000000000000000000000000000000000031390951937938
"169","Quant.14.0","Quant","1","14","1",0.115766802916531,0.000000000000000000000000000000000000000000000000000000000000000000000000000000599563193971117
"170","Sigma.14.0","Sigma","2","14","1",4.6151151509536,0.000000000000000000000000000000000000000000266208786876548
"171","Connect.14.0","Connect","3","14","1",0.288836459940614,0.000000000000131272608324818
"172","Tau1.14.0","Tau1","4","14","1",2015.01465291115,0.000000000000000000258161386938034
"173","Tau2.14.0","Tau2","5","14","1",4277947.14927851,0.00000324831471854432
"174","NPQ.14.0","NPQ","6","14","1",0.172668000609318,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114466067522216
"175","qP.14.0","qP","7","14","1",0.583374521323093,0.00000000000000000000000000000000000000000000000000000000000000000000000000000119912638794223
"176","ABQ.14.0","ABQ","8","14","1",-0.0632371797756874,0.000000000000000000000000000000000000000000266208786876548
"177","qm.14.0","qm","9","14","1",0.693580616938117,0.000000000000000000000000000000000000000000000000000000000000000000000000000000599563193971117
"178","nTau1.14.0","nTau1","10","14","1",2.55057849170876,0.000000000000000000258161386938034
"179","nTau2.14.0","nTau2","11","14","1",4.13563186292869,0.00000324831471854432
"180","nCon.14.0","nCon","12","14","1",0.891702536583441,0.000000000000131272608324818
"181","Fm.14.0","Fm","13","14","1",3040.1839810891,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114466067522216
"182","Fo.14.0","Fo","14","14","1",2688.23160132037,0.00000000000000000000000000000000000000000000000000000000000000000000000000000119912638794223
"183","Quant.15.0","Quant","1","15","1",0.123195144461096,0.0000000000000000000000000000000000000000000000000000000000000000000000000000214463837614679
"184","Sigma.15.0","Sigma","2","15","1",4.69923642860971,0.00000000000000000000000000000000000000000127449487433133
"185","Connect.15.0","Connect","3","15","1",0.214206384251461,0.00000000714944332143898
"186","Tau1.15.0","Tau1","4","15","1",2109.68851668103,0.00000000000000000000251551341121478
"187","Tau2.15.0","Tau2","5","15","1",3975530.3313382,0.000000197525012249665
"188","NPQ.15.0","NPQ","6","15","1",0.162278180606861,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110353827982731
"189","qP.15.0","qP","7","15","1",0.58254612527199,0.0000000000000000000000000000000000000000000000000000000000000000000000000000428927675229357
"190","ABQ.15.0","ABQ","8","15","1",-0.0826171664257984,0.00000000000000000000000000000000000000000127449487433133
"191","qm.15.0","qm","9","15","1",0.673918781455803,0.0000000000000000000000000000000000000000000000000000000000000000000000000000214463837614679
"192","nTau1.15.0","nTau1","10","15","1",2.67041539726652,0.00000000000000000000251551341121478
"193","nTau2.15.0","nTau2","11","15","1",3.84327560313469,0.000000197525012249665
"194","nCon.15.0","nCon","12","15","1",0.661302857086211,0.00000000714944332143898
"195","Fm.15.0","Fm","13","15","1",3067.36074897902,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110353827982731
"196","Fo.15.0","Fo","14","15","1",2689.47679839426,0.0000000000000000000000000000000000000000000000000000000000000000000000000000428927675229357
"197","Quant.16.0","Quant","1","16","1",0.0416592785262633,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000072786044626643
"198","Sigma.16.0","Sigma","2","16","1",3.31561899964012,0.000000000000000000000000000268532322487658
"199","Connect.16.0","Connect","3","16","1",0.396275492829266,0.00000000139841188932874
"200","Tau1.16.0","Tau1","4","16","1",2029.92010149896,0.0000000000269109188068937
"201","Tau2.16.0","Tau2","5","16","1",13596327.5635768,0.00349610048515406
"202","NPQ.16.0","NPQ","6","16","1",0.122649093044776,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414157624468102
"203","qP.16.0","qP","7","16","1",0.347128707234416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000145572089253286
"204","ABQ.16.0","ABQ","8","16","1",0.236142700868552,0.000000000000000000000000000268532322487658
"205","qm.16.0","qm","9","16","1",0.889733411451083,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000072786044626643
"206","nTau1.16.0","nTau1","10","16","1",2.5694456083932,0.0000000000269109188068937
"207","nTau2.16.0","nTau2","11","16","1",13.1440159330222,0.00349610048515406
"208","nCon.16.0","nCon","12","16","1",1.2233907804242,0.00000000139841188932874
"209","Fm.16.0","Fm","13","16","1",3175.63742105659,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414157624468102
"210","Fo.16.0","Fo","14","16","1",3043.34265723437,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000145572089253286
"211","Quant.17.0","Quant","1","17","1",0.0414079742155659,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000221005299910985
"212","Sigma.17.0","Sigma","2","17","1",3.49728530262464,0.000000000000000000000000175917073834282
"213","Connect.17.0","Connect","3","17","1",0.249415553724636,0.00252599647771472
"214","Tau1.17.0","Tau1","4","17","1",1560.88904214073,0.000000000099888078317483
"215","Tau2.17.0","Tau2","5","17","1",9315077.22313745,0.0000486893545830332
"216","NPQ.17.0","NPQ","6","17","1",0.155622399793602,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242999582153692
"217","qP.17.0","qP","7","17","1",0.404382264294134,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000044201059982197
"218","ABQ.17.0","ABQ","8","17","1",0.194290144360697,0.000000000000000000000000175917073834282
"219","qm.17.0","qm","9","17","1",0.890398580652483,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000221005299910985
"220","nTau1.17.0","nTau1","10","17","1",1.97575239121776,0.000000000099888078317483
"221","nTau2.17.0","nTau2","11","17","1",9.00519076682508,0.0000486893545830332
"222","nCon.17.0","nCon","12","17","1",0.770001411751648,0.00252599647771472
"223","Fm.17.0","Fm","13","17","1",3085.0271431438,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242999582153692
"224","Fo.17.0","Fo","14","17","1",2957.28241874618,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000044201059982197
"225","Quant.18.0","Quant","1","18","1",0.0395405379115877,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000455804619780124
"226","Sigma.18.0","Sigma","2","18","1",3.01614383971458,0.0000000000000000000000000352274704344235
"227","Connect.18.0","Connect","3","18","1",0.381755646662826,0.000000145192867059962
"228","Tau1.18.0","Tau1","4","18","1",1271.32368369289,0.00000296284599221964
"229","Tau2.18.0","Tau2","5","18","1",7361510.85867135,0.000294211539339583
"230","NPQ.18.0","NPQ","6","18","1",0.184948713666627,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208449709816246
"231","qP.18.0","qP","7","18","1",0.449335640597776,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000911609239560248
"232","ABQ.18.0","ABQ","8","18","1",0.305136239282499,0.0000000000000000000000000352274704344235
"233","qm.18.0","qm","9","18","1",0.895341437030619,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000455804619780124
"234","nTau1.18.0","nTau1","10","18","1",1.60922444853805,0.00000296284599221964
"235","nTau2.18.0","nTau2","11","18","1",7.11661406839758,0.000294211539339583
"236","nCon.18.0","nCon","12","18","1",1.17856477867886,0.000000145192867059962
"237","Fm.18.0","Fm","13","18","1",3008.6757591023,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208449709816246
"238","Fo.18.0","Fo","14","18","1",2889.71110118584,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000911609239560248
"239","Quant.19.0","Quant","1","19","1",0.0395202998879577,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000445349261742603
"240","Sigma.19.0","Sigma","2","19","1",3.73416029809755,0.000000000000000000000000000400035992367497
"241","Connect.19.0","Connect","3","19","1",0.226119594612735,0.000876218730977933
"242","Tau1.19.0","Tau1","4","19","1",1736.84015101535,0.000000000114668458571184
"243","Tau2.19.0","Tau2","5","19","1",15324246.4736057,0.0074050310391486
"244","NPQ.19.0","NPQ","6","19","1",0.204547304862885,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129470350753595
"245","qP.19.0","qP","7","19","1",0.480574970685574,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000890698523485207
"246","ABQ.19.0","ABQ","8","19","1",0.139718526121886,0.000000000000000000000000000400035992367497
"247","qm.19.0","qm","9","19","1",0.895395004396728,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000445349261742603
"248","nTau1.19.0","nTau1","10","19","1",2.19846894230564,0.000000000114668458571184
"249","nTau2.19.0","nTau2","11","19","1",14.8144518340543,0.0074050310391486
"250","nCon.19.0","nCon","12","19","1",0.698081593053909,0.000876218730977933
"251","Fm.19.0","Fm","13","19","1",2959.72308949216,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129470350753595
"252","Fo.19.0","Fo","14","19","1",2842.75394541012,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000890698523485207
"253","Quant.20.0","Quant","1","20","1",0.0448933433764388,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000252870011426998
"254","Sigma.20.0","Sigma","2","20","1",3.20676903478317,0.00000000000000000000000000125217632207169
"255","Connect.20.0","Connect","3","20","1",0.313420715669845,0.0000136689783026541
"256","Tau1.20.0","Tau1","4","20","1",1756.04282269484,0.0000000000192950917817477
"257","Tau2.20.0","Tau2","5","20","1",11106623.0266064,0.000155705116597527
"258","NPQ.20.0","NPQ","6","20","1",0.223489606095392,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291155028560321
"259","qP.20.0","qP","7","20","1",0.520270865265003,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000505740022853996
"260","ABQ.20.0","ABQ","8","20","1",0.26121971972241,0.00000000000000000000000000125217632207169
"261","qm.20.0","qm","9","20","1",0.881173270450321,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000252870011426998
"262","nTau1.20.0","nTau1","10","20","1",2.22277542627999,0.0000000000192950917817477
"263","nTau2.20.0","nTau2","11","20","1",10.7371368732589,0.000155705116597527
