"","uni","metric","metrix","stage","col","ASnormalized.aglo4.005r","pval"
"119","qP.10.0","qP","7","10","1",0.580078066715052,0.000000000000000000000000000000000000000000000000000000000000000000000000231666830817755
"120","ABQ.10.0","ABQ","8","10","1",-0.141428979804854,0.00000000000000000000000000000000499581467292348
"121","qm.10.0","qm","9","10","1",0.763905222575356,0.000000000000000000000000000000000000000000000000000000000000000000000000115833415408877
"122","nTau1.10.0","nTau1","10","10","1",2.87461346160828,0.00000000000000019872635737239
"123","nTau2.10.0","nTau2","11","10","1",5.6819914351966,0.0000279543570708506
"124","nCon.10.0","nCon","12","10","1",0.686199984555443,0.0000425118478814364
"125","Fm.10.0","Fm","13","10","1",2755.07925697226,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192750796030947
"126","Fo.10.0","Fo","14","10","1",2506.31268698944,0.000000000000000000000000000000000000000000000000000000000000000000000000231666830817755
"127","Quant.11.0","Quant","1","11","1",0.0981441301982821,0.00000000000000000000000000000000000000000000000000000000000000000000000000000710619651257678
"128","Sigma.11.0","Sigma","2","11","1",4.47804281059527,0.000000000000000000000000000000000000011150558487273
"129","Connect.11.0","Connect","3","11","1",0.235522593133271,0.0000000377327533206142
"130","Tau1.11.0","Tau1","4","11","1",2358.39329115426,0.00000000000000000031122693758802
"131","Tau2.11.0","Tau2","5","11","1",4777791.34978093,0.000000388327519465289
"132","NPQ.11.0","NPQ","6","11","1",0.239017154467902,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146757893989097
"133","qP.11.0","qP","7","11","1",0.584073210105357,0.0000000000000000000000000000000000000000000000000000000000000000000000000000142123930251536
"134","ABQ.11.0","ABQ","8","11","1",-0.0514707777906751,0.000000000000000000000000000000000000011150558487273
"135","qm.11.0","qm","9","11","1",0.743378647476232,0.00000000000000000000000000000000000000000000000000000000000000000000000000000710619651257678
"136","nTau1.11.0","nTau1","10","11","1",2.75892954268857,0.00000000000000000031122693758802
"137","nTau2.11.0","nTau2","11","11","1",4.67111563344405,0.000000388327519465289
"138","nCon.11.0","nCon","12","11","1",0.722565862811827,0.0000000377327533206142
"139","Fm.11.0","Fm","13","11","1",2771.97273041861,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146757893989097
"140","Fo.11.0","Fo","14","11","1",2499.91987785831,0.0000000000000000000000000000000000000000000000000000000000000000000000000000142123930251536
"141","Quant.12.0","Quant","1","12","1",0.103478345294653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000273040080334902
"142","Sigma.12.0","Sigma","2","12","1",4.79097329984192,0.000000000000000000000000000000000000000625815593113825
"143","Connect.12.0","Connect","3","12","1",0.218084702618884,0.00000006446117833813
"144","Tau1.12.0","Tau1","4","12","1",2347.77980310628,0.0000000000000000007219016664939
"145","Tau2.12.0","Tau2","5","12","1",5339872.31716482,0.0000201458096082946
"146","NPQ.12.0","NPQ","6","12","1",0.245530533087986,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667361260127938
"147","qP.12.0","qP","7","12","1",0.601435422300523,0.00000000000000000000000000000000000000000000000000000000000000000000000000000546080160669803
"148","ABQ.12.0","ABQ","8","12","1",-0.124948696345645,0.000000000000000000000000000000000000000625815593113825
"149","qm.12.0","qm","9","12","1",0.729431063551266,0.00000000000000000000000000000000000000000000000000000000000000000000000000000273040080334902
"150","nTau1.12.0","nTau1","10","12","1",2.74651351952723,0.0000000000000000007219016664939
"151","nTau2.12.0","nTau2","11","12","1",5.22064678744235,0.0000201458096082946
"152","nCon.12.0","nCon","12","12","1",0.669067706912973,0.00000006446117833813
"153","Fm.12.0","Fm","13","12","1",2757.47697343945,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667361260127938
"154","Fo.12.0","Fo","14","12","1",2472.13781903983,0.00000000000000000000000000000000000000000000000000000000000000000000000000000546080160669803
"155","Quant.13.0","Quant","1","13","1",0.111959310148489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000706246168619405
"156","Sigma.13.0","Sigma","2","13","1",4.68935527983031,0.000000000000000000000000000000000000000031242588125557
"157","Connect.13.0","Connect","3","13","1",0.235400805892835,0.00000000197648169904561
"158","Tau1.13.0","Tau1","4","13","1",2093.37717197928,0.00000000000000000462061210966004
"159","Tau2.13.0","Tau2","5","13","1",4397280.12719509,0.000000361343784858974
"160","NPQ.13.0","NPQ","6","13","1",0.23484486055443,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000369508665157465
"161","qP.13.0","qP","7","13","1",0.602807739068664,0.0000000000000000000000000000000000000000000000000000000000000000000000000000141249233723881
"162","ABQ.13.0","ABQ","8","13","1",-0.10108818784708,0.000000000000000000000000000000000000000031242588125557
"163","qm.13.0","qm","9","13","1",0.707255548142437,0.00000000000000000000000000000000000000000000000000000000000000000000000000000706246168619405
"164","nTau1.13.0","nTau1","10","13","1",2.44890457644443,0.00000000000000000462061210966004
"165","nTau2.13.0","nTau2","11","13","1",4.29910024172897,0.000000361343784858974
"166","nCon.13.0","nCon","12","13","1",0.722192228582962,0.00000000197648169904561
"167","Fm.13.0","Fm","13","13","1",2781.33867210155,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000369508665157465
"168","Fo.13.0","Fo","14","13","1",2469.94191308375,0.0000000000000000000000000000000000000000000000000000000000000000000000000000141249233723881
"169","Quant.14.0","Quant","1","14","1",0.112612943691381,0.000000000000000000000000000000000000000000000000000000000000000000000000000174221541951467
"170","Sigma.14.0","Sigma","2","14","1",4.54246457069315,0.000000000000000000000000000000000000000274913943303633
"171","Connect.14.0","Connect","3","14","1",0.311542189766871,0.000000000000616480536174068
"172","Tau1.14.0","Tau1","4","14","1",2101.04086853129,0.0000000000000000000111237215553458
"173","Tau2.14.0","Tau2","5","14","1",4652737.706511,0.0000014784507387998
"174","NPQ.14.0","NPQ","6","14","1",0.245091799840082,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000295800710371681
"175","qP.14.0","qP","7","14","1",0.616637926532402,0.000000000000000000000000000000000000000000000000000000000000000000000000000348443083902934
"176","ABQ.14.0","ABQ","8","14","1",-0.066597385789261,0.000000000000000000000000000000000000000274913943303633
"177","qm.14.0","qm","9","14","1",0.705546466575431,0.000000000000000000000000000000000000000000000000000000000000000000000000000174221541951467
"178","nTau1.14.0","nTau1","10","14","1",2.45786983211355,0.0000000000000000000111237215553458
"179","nTau2.14.0","nTau2","11","14","1",4.5488541144005,0.0000014784507387998
"180","nCon.14.0","nCon","12","14","1",0.955788352006663,0.000000000000616480536174068
"181","Fm.14.0","Fm","13","14","1",2758.44862615512,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000295800710371681
"182","Fo.14.0","Fo","14","14","1",2447.81160634235,0.000000000000000000000000000000000000000000000000000000000000000000000000000348443083902934
"183","Quant.15.0","Quant","1","15","1",0.117722933002341,0.0000000000000000000000000000000000000000000000000000000000000000000000000000408370907626928
"184","Sigma.15.0","Sigma","2","15","1",4.49738914759159,0.0000000000000000000000000000000000000000246946417666852
"185","Connect.15.0","Connect","3","15","1",0.21372211508576,0.0000000272988298692593
"186","Tau1.15.0","Tau1","4","15","1",2255.8695427962,0.000000000000000000000159816379702493
"187","Tau2.15.0","Tau2","5","15","1",4665677.85383187,0.00000063678618297385
"188","NPQ.15.0","NPQ","6","15","1",0.242377749205064,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058583586013826
"189","qP.15.0","qP","7","15","1",0.622124329430258,0.0000000000000000000000000000000000000000000000000000000000000000000000000000816741815253856
"190","ABQ.15.0","ABQ","8","15","1",-0.0560134114521462,0.0000000000000000000000000000000000000000246946417666852
"191","qm.15.0","qm","9","15","1",0.692185174710995,0.0000000000000000000000000000000000000000000000000000000000000000000000000000408370907626928
"192","nTau1.15.0","nTau1","10","15","1",2.63899373756518,0.000000000000000000000159816379702493
"193","nTau2.15.0","nTau2","11","15","1",4.56150534171966,0.00000063678618297385
"194","nCon.15.0","nCon","12","15","1",0.655683611641992,0.0000000272988298692593
"195","Fm.15.0","Fm","13","15","1",2764.4746269027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058583586013826
"196","Fo.15.0","Fo","14","15","1",2439.03256561316,0.0000000000000000000000000000000000000000000000000000000000000000000000000000816741815253856
"197","Quant.16.0","Quant","1","16","1",0.0393106355392332,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000540163472341725
"198","Sigma.16.0","Sigma","2","16","1",3.59565101133609,0.000000000000000000000000601269569179695
"199","Connect.16.0","Connect","3","16","1",0.328618842321843,0.000021000201870234
"200","Tau1.16.0","Tau1","4","16","1",2114.8336197753,0.000000000160352669808757
"201","Tau2.16.0","Tau2","5","16","1",14381280.1164797,0.00160831310587289
"202","NPQ.16.0","NPQ","6","16","1",0.221741179974245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000431616465963885
"203","qP.16.0","qP","7","16","1",0.458621501242983,0.000000000000000000000000000000000000000000000000000000000000000000000000000000108032694468345
"204","ABQ.16.0","ABQ","8","16","1",0.155720004148239,0.000000000000000000000000601269569179695
"205","qm.16.0","qm","9","16","1",0.89721292103495,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000540163472341725
"206","nTau1.16.0","nTau1","10","16","1",2.47400506665004,0.000000000160352669808757
"207","nTau2.16.0","nTau2","11","16","1",14.0601833489665,0.00160831310587289
"208","nCon.16.0","nCon","12","16","1",1.00817825661484,0.000021000201870234
"209","Fm.16.0","Fm","13","16","1",2811.16968225487,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000431616465963885
"210","Fo.16.0","Fo","14","16","1",2700.6608154368,0.000000000000000000000000000000000000000000000000000000000000000000000000000000108032694468345
"211","Quant.17.0","Quant","1","17","1",0.0426964880477489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000142439421219884
"212","Sigma.17.0","Sigma","2","17","1",3.43781204143448,0.0000000000000000000000000000718072656719019
"213","Connect.17.0","Connect","3","17","1",0.457325637071178,0.000000000209392674955667
"214","Tau1.17.0","Tau1","4","17","1",1382.85968233132,0.000000000942814179534891
"215","Tau2.17.0","Tau2","5","17","1",10002888.3331756,0.00013910384148769
"216","NPQ.17.0","NPQ","6","17","1",0.271390772125682,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156602739800271
"217","qP.17.0","qP","7","17","1",0.530246941724774,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000284878842439766
"218","ABQ.17.0","ABQ","8","17","1",0.192781522197027,0.0000000000000000000000000000718072656719019
"219","qm.17.0","qm","9","17","1",0.888359798098042,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000142439421219884
"220","nTau1.17.0","nTau1","10","17","1",1.61771679273627,0.000000000942814179534891
"221","nTau2.17.0","nTau2","11","17","1",9.77954972329087,0.00013910384148769
"222","nCon.17.0","nCon","12","17","1",1.40304116535147,0.000000000209392674955667
"223","Fm.17.0","Fm","13","17","1",2701.38956488066,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156602739800271
"224","Fo.17.0","Fo","14","17","1",2586.04971761142,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000284878842439766
"225","Quant.18.0","Quant","1","18","1",0.0383927043627027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000238692067854636
"226","Sigma.18.0","Sigma","2","18","1",2.76274448210365,0.000000000000000000000000000058300828037114
"227","Connect.18.0","Connect","3","18","1",0.525468389893625,0.000000000000000700953722049985
"228","Tau1.18.0","Tau1","4","18","1",1158.64423756514,0.00000000325989670187015
"229","Tau2.18.0","Tau2","5","18","1",7078870.51926337,0.000000115544120345921
"230","NPQ.18.0","NPQ","6","18","1",0.303306139499636,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000689203559380431
"231","qP.18.0","qP","7","18","1",0.562735060812634,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000477384135709272
"232","ABQ.18.0","ABQ","8","18","1",0.351291353767057,0.000000000000000000000000000058300828037114
"233","qm.18.0","qm","9","18","1",0.899613072114481,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000238692067854636
"234","nTau1.18.0","nTau1","10","18","1",1.35542185795475,0.00000000325989670187015
"235","nTau2.18.0","nTau2","11","18","1",6.92081766006241,0.000000115544120345921
"236","nCon.18.0","nCon","12","18","1",1.61209808143112,0.000000000000000700953722049985
"237","Fm.18.0","Fm","13","18","1",2635.23792347396,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000689203559380431
"238","Fo.18.0","Fo","14","18","1",2534.06401295264,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000477384135709272
"239","Quant.19.0","Quant","1","19","1",0.0397758954598297,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000234764990958937
"240","Sigma.19.0","Sigma","2","19","1",3.56473429452246,0.0000000000000000000000000110989768490415
"241","Connect.19.0","Connect","3","19","1",0.256983635151882,0.000611237957021713
"242","Tau1.19.0","Tau1","4","19","1",1540.61965702161,0.000000000000176349184608105
"243","Tau2.19.0","Tau2","5","19","1",17949955.8805073,0.000456770300506559
"244","NPQ.19.0","NPQ","6","19","1",0.330751902183992,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241832885873484
"245","qP.19.0","qP","7","19","1",0.597627544217021,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000469529981917873
"246","ABQ.19.0","ABQ","8","19","1",0.162979431011654,0.0000000000000000000000000110989768490415
"247","qm.19.0","qm","9","19","1",0.89599638745462,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000234764990958937
"248","nTau1.19.0","nTau1","10","19","1",1.80226983419012,0.000000000000176349184608105
"249","nTau2.19.0","nTau2","11","19","1",17.5491798186024,0.000456770300506559
"250","nCon.19.0","nCon","12","19","1",0.788406749398209,0.000611237957021713
"251","Fm.19.0","Fm","13","19","1",2580.88811225386,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241832885873484
"252","Fo.19.0","Fo","14","19","1",2478.23097650734,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000469529981917873
"253","Quant.20.0","Quant","1","20","1",0.041427639825697,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000509101061418703
"254","Sigma.20.0","Sigma","2","20","1",3.53584119007492,0.00000000000000000000000000000205453472882945
"255","Connect.20.0","Connect","3","20","1",0.470726472666181,0.000000000000518780392608955
"256","Tau1.20.0","Tau1","4","20","1",1233.70229954466,0.000000266257314045907
"257","Tau2.20.0","Tau2","5","20","1",9762482.88239737,0.00301314631892929
"258","NPQ.20.0","NPQ","6","20","1",0.353885235122331,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000824051194930645
"259","qP.20.0","qP","7","20","1",0.626709117874134,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000101820212283741
"260","ABQ.20.0","ABQ","8","20","1",0.169763701794944,0.00000000000000000000000000000205453472882945
"261","qm.20.0","qm","9","20","1",0.89167750590423,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000509101061418703
"262","nTau1.20.0","nTau1","10","20","1",1.44322735900878,0.000000266257314045907
"263","nTau2.20.0","nTau2","11","20","1",9.54451190408035,0.00301314631892929
"264","nCon.20.0","nCon","12","20","1",1.44415393591536,0.000000000000518780392608955
