"","uni","metric","metrix","stage","col","ASnormalized.ahya5.002r","pval"
"33","Tau2.4.0","Tau2","5","4","1",5439321.20025702,0.000000159550841544181
"34","NPQ.4.0","NPQ","6","4","1",0.0681777125961372,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057828364608733
"35","qP.4.0","qP","7","4","1",0.209033541275895,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000411632323379695
"36","ABQ.4.0","ABQ","8","4","1",0.426291258440116,0.0000000000000000000000000575716706517434
"37","qm.4.0","qm","9","4","1",0.908288463348698,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000205816161692739
"38","nTau1.4.0","nTau1","10","4","1",6.37848917089563,0.00122070676397171
"39","nTau2.4.0","nTau2","11","4","1",6.27857767508782,0.000000159550841544181
"40","nCon.4.0","nCon","12","4","1",1.77618316541943,0.00000000000000137604179861614
"41","Fm.4.0","Fm","13","4","1",3202.85528064046,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057828364608733
"42","Fo.4.0","Fo","14","4","1",3089.1919908595,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000411632323379695
"43","Quant.5.0","Quant","1","5","1",0.0386602868200567,0.00000000000000000000000000000000000000000000000000000000000000000000000000000242604023304808
"44","Sigma.5.0","Sigma","2","5","1",3.73548036883459,0.00000000000000000000715293376055178
"45","Connect.5.0","Connect","3","5","1",0.312667557850035,0.00278953769503534
"46","Tau1.5.0","Tau1","4","5","1",5341.15100357504,0.000000137630752675938
"47","Tau2.5.0","Tau2","5","5","1",6514549.09807977,0.0000310231937048725
"48","NPQ.5.0","NPQ","6","5","1",0.0935800116952645,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103355062552524
"49","qP.5.0","qP","7","5","1",0.260457661679461,0.00000000000000000000000000000000000000000000000000000000000000000000000000000485208046609616
"50","ABQ.5.0","ABQ","8","5","1",0.129632949956645,0.00000000000000000000715293376055178
"51","qm.5.0","qm","9","5","1",0.900090649444042,0.00000000000000000000000000000000000000000000000000000000000000000000000000000242604023304808
"52","nTau1.5.0","nTau1","10","5","1",6.61597277117756,0.000000137630752675938
"53","nTau2.5.0","nTau2","11","5","1",7.51970715179209,0.0000310231937048725
"54","nCon.5.0","nCon","12","5","1",0.931615537290914,0.00278953769503534
"55","Fm.5.0","Fm","13","5","1",3128.45753476,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103355062552524
"56","Fo.5.0","Fo","14","5","1",3007.51046916181,0.00000000000000000000000000000000000000000000000000000000000000000000000000000485208046609616
"57","Quant.6.0","Quant","1","6","1",0.0397318273843119,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000132563901098452
"58","Sigma.6.0","Sigma","2","6","1",3.14758854646551,0.0000000000000000000000000000381529127376065
"59","Connect.6.0","Connect","3","6","1",0.415767469387073,0.000000000703642658831671
"60","Tau1.6.0","Tau1","4","6","1",2782.02124319202,0.00000438129322756514
"61","Tau2.6.0","Tau2","5","6","1",5376694.95242605,0.00000000943958419291065
"62","NPQ.6.0","NPQ","6","6","1",0.12730985497421,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015599066377461
"63","qP.6.0","qP","7","6","1",0.319157777169697,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000265127802196902
"64","ABQ.6.0","ABQ","8","6","1",0.266611764100331,0.0000000000000000000000000000381529127376065
"65","qm.6.0","qm","9","6","1",0.897321479045297,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000132563901098452
"66","nTau1.6.0","nTau1","10","6","1",3.4460319098779,0.00000438129322756514
"67","nTau2.6.0","nTau2","11","6","1",6.20628855167891,0.00000000943958419291065
"68","nCon.6.0","nCon","12","6","1",1.23880915898188,0.000000000703642658831671
"69","Fm.6.0","Fm","13","6","1",3034.85205274751,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015599066377461
"70","Fo.6.0","Fo","14","6","1",2914.27183485082,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000265127802196902
"71","Quant.7.0","Quant","1","7","1",0.043195716072374,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000919809366789378
"72","Sigma.7.0","Sigma","2","7","1",3.18852984977377,0.000000000000000000000000000569822324827823
"73","Connect.7.0","Connect","3","7","1",0.552805786121194,0.00000000000000394183756541768
"74","Tau1.7.0","Tau1","4","7","1",2649.28372099318,0.000000000573037977815667
"75","Tau2.7.0","Tau2","5","7","1",20492052.4620588,0.0103127632178994
"76","NPQ.7.0","NPQ","6","7","1",0.15848908529332,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270404729080636
"77","qP.7.0","qP","7","7","1",0.374977410205213,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000183961873357875
"78","ABQ.7.0","ABQ","8","7","1",0.257072439069304,0.000000000000000000000000000569822324827823
"79","qm.7.0","qm","9","7","1",0.888369789917039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000919809366789378
"80","nTau1.7.0","nTau1","10","7","1",3.28161269911353,0.000000000573037977815667
"81","nTau2.7.0","nTau2","11","7","1",23.65386017265,0.0103127632178994
"82","nCon.7.0","nCon","12","7","1",1.64712470649684,0.00000000000000394183756541768
"83","Fm.7.0","Fm","13","7","1",2953.17294818083,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270404729080636
"84","Fo.7.0","Fo","14","7","1",2825.60852799859,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000183961873357875
"85","Quant.8.0","Quant","1","8","1",0.0446871791767484,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000638040957686771
"86","Sigma.8.0","Sigma","2","8","1",3.40212019577842,0.00000000000000000000000000511035984309777
"87","Connect.8.0","Connect","3","8","1",0.350360834737469,0.00000244991071269121
"88","Tau1.8.0","Tau1","4","8","1",2368.88946709455,0.00000000000107879420839149
"89","Tau2.8.0","Tau2","5","8","1",14659262.980283,0.000172290116009551
"90","NPQ.8.0","NPQ","6","8","1",0.187812684138701,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498953065184681
"91","qP.8.0","qP","7","8","1",0.421598078930803,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000127608191537354
"92","ABQ.8.0","ABQ","8","8","1",0.207305881354048,0.00000000000000000000000000511035984309777
"93","qm.8.0","qm","9","8","1",0.88451541835405,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000638040957686771
"94","nTau1.8.0","nTau1","10","8","1",2.93429416276316,0.00000000000107879420839149
"95","nTau2.8.0","nTau2","11","8","1",16.9211042872219,0.000172290116009551
"96","nCon.8.0","nCon","12","8","1",1.04392537410675,0.00000244991071269121
"97","Fm.8.0","Fm","13","8","1",2880.26780075324,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498953065184681
"98","Fo.8.0","Fo","14","8","1",2751.55675746396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000127608191537354
"99","Quant.9.0","Quant","1","9","1",0.0465597162178307,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000232000300090856
"100","Sigma.9.0","Sigma","2","9","1",3.53555603716973,0.0000000000000000000000000000939979725269487
"101","Connect.9.0","Connect","3","9","1",0.421133165964922,0.000000000979607789897081
"102","Tau1.9.0","Tau1","4","9","1",2290.69931336776,0.00000000334570981729937
"103","Tau2.9.0","Tau2","5","9","1",8334321.92140093,0.000644815198491107
"104","NPQ.9.0","NPQ","6","9","1",0.208333816763067,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000381809440331473
"105","qP.9.0","qP","7","9","1",0.454355476350448,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000464000600181712
"106","ABQ.9.0","ABQ","8","9","1",0.176215325876698,0.0000000000000000000000000000939979725269487
"107","qm.9.0","qm","9","9","1",0.879676241641853,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000232000300090856
"108","nTau1.9.0","nTau1","10","9","1",2.83744164395507,0.00000000334570981729937
"109","nTau2.9.0","nTau2","11","9","1",9.62026062190081,0.000644815198491107
"110","nCon.9.0","nCon","12","9","1",1.25479663889405,0.000000000979607789897081
"111","Fm.9.0","Fm","13","9","1",2831.35221408922,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000381809440331473
"112","Fo.9.0","Fo","14","9","1",2699.52525848849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000464000600181712
"113","Quant.10.0","Quant","1","10","1",0.0848232596919333,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000143416402451209
"114","Sigma.10.0","Sigma","2","10","1",4.58872994791903,0.0000000000000000000000000000000000000010710293538997
"115","Connect.10.0","Connect","3","10","1",0.265460318901807,0.000000000246597528991328
"116","Tau1.10.0","Tau1","4","10","1",1787.5392660953,0.000000000000000235644341812548
"117","Tau2.10.0","Tau2","5","10","1",4102505.50945033,0.0000000102188230558724
"118","NPQ.10.0","NPQ","6","10","1",0.278942202371848,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000546177415213587
"119","qP.10.0","qP","7","10","1",0.612624588658821,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000286832804902418
"120","ABQ.10.0","ABQ","8","10","1",-0.0691742303177763,0.0000000000000000000000000000000000000010710293538997
"121","qm.10.0","qm","9","10","1",0.780792190515673,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000143416402451209
"122","nTau1.10.0","nTau1","10","10","1",2.21418774791827,0.000000000000000235644341812548
"123","nTau2.10.0","nTau2","11","10","1",4.73549888951998,0.0000000102188230558724
"124","nCon.10.0","nCon","12","10","1",0.790958164395616,0.000000000246597528991328
"125","Fm.10.0","Fm","13","10","1",2675.0377156264,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000546177415213587
"126","Fo.10.0","Fo","14","10","1",2448.1322967881,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000286832804902418
"127","Quant.11.0","Quant","1","11","1",0.0928685063955755,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000228894624272143
"128","Sigma.11.0","Sigma","2","11","1",4.30562642104851,0.000000000000000000000000000000000000000259585682507835
"129","Connect.11.0","Connect","3","11","1",0.194810586594946,0.000000434340324841051
"130","Tau1.11.0","Tau1","4","11","1",1956.81900778422,0.000000000000000000115152385591281
"131","Tau2.11.0","Tau2","5","11","1",4960244.54502191,0.000000371588993009001
"132","NPQ.11.0","NPQ","6","11","1",0.267587864828144,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038980714862833
"133","qP.11.0","qP","7","11","1",0.612489310295901,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000457789248544285
"134","ABQ.11.0","ABQ","8","11","1",-0.00321109915132012,0.000000000000000000000000000000000000000259585682507835
"135","qm.11.0","qm","9","11","1",0.76000094866678,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000228894624272143
"136","nTau1.11.0","nTau1","10","11","1",2.42387104670092,0.000000000000000000115152385591281
"137","nTau2.11.0","nTau2","11","11","1",5.72558220350713,0.000000371588993009001
"138","nCon.11.0","nCon","12","11","1",0.580452191933696,0.000000434340324841051
"139","Fm.11.0","Fm","13","11","1",2698.9991955428,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038980714862833
"140","Fo.11.0","Fo","14","11","1",2448.34717148988,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000457789248544285
"141","Quant.12.0","Quant","1","12","1",0.0996125462884172,0.000000000000000000000000000000000000000000000000000000000000000000000000127491923583668
"142","Sigma.12.0","Sigma","2","12","1",4.50697734667822,0.0000000000000000000000000000000000693970472035422
"143","Connect.12.0","Connect","3","12","1",0.271869730499248,0.0000000963690381990301
"144","Tau1.12.0","Tau1","4","12","1",1877.57546780559,0.000000000000000321429425486885
"145","Tau2.12.0","Tau2","5","12","1",4331933.37486033,0.00000180129603855032
"146","NPQ.12.0","NPQ","6","12","1",0.270429730847497,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447961392412374
"147","qP.12.0","qP","7","12","1",0.62737119709781,0.000000000000000000000000000000000000000000000000000000000000000000000000254983847167337
"148","ABQ.12.0","ABQ","8","12","1",-0.0501258715125794,0.0000000000000000000000000000000000693970472035422
"149","qm.12.0","qm","9","12","1",0.742572401150994,0.000000000000000000000000000000000000000000000000000000000000000000000000127491923583668
"150","nTau1.12.0","nTau1","10","12","1",2.32571372022964,0.000000000000000321429425486885
"151","nTau2.12.0","nTau2","11","12","1",5.000326176009,0.00000180129603855032
"152","nCon.12.0","nCon","12","12","1",0.810055468478355,0.0000000963690381990301
"153","Fm.12.0","Fm","13","12","1",2692.96171553597,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447961392412374
"154","Fo.12.0","Fo","14","12","1",2424.70894199421,0.000000000000000000000000000000000000000000000000000000000000000000000000254983847167337
"155","Quant.13.0","Quant","1","13","1",0.107340698810172,0.000000000000000000000000000000000000000000000000000000000000000000000000544315866021669
"156","Sigma.13.0","Sigma","2","13","1",4.78339694078376,0.0000000000000000000000000000000000191273088451422
"157","Connect.13.0","Connect","3","13","1",0.213837370888254,0.0000113406129609519
"158","Tau1.13.0","Tau1","4","13","1",2003.55595803182,0.00000000000000000174506589884873
"159","Tau2.13.0","Tau2","5","13","1",4254846.9016192,0.000000309485979415898
"160","NPQ.13.0","NPQ","6","13","1",0.262101033253074,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170926663104699
"161","qP.13.0","qP","7","13","1",0.630486380254745,0.00000000000000000000000000000000000000000000000000000000000000000000000108863173204334
"162","ABQ.13.0","ABQ","8","13","1",-0.114531646122735,0.0000000000000000000000000000000000191273088451422
"163","qm.13.0","qm","9","13","1",0.722600622280347,0.000000000000000000000000000000000000000000000000000000000000000000000000544315866021669
"164","nTau1.13.0","nTau1","10","13","1",2.48176313588526,0.00000000000000000174506589884873
"165","nTau2.13.0","nTau2","11","13","1",4.91134569625352,0.000000309485979415898
"166","nCon.13.0","nCon","12","13","1",0.637143867892065,0.0000113406129609519
"167","Fm.13.0","Fm","13","13","1",2710.73276806752,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170926663104699
"168","Fo.13.0","Fo","14","13","1",2419.76081845552,0.00000000000000000000000000000000000000000000000000000000000000000000000108863173204334
"169","Quant.14.0","Quant","1","14","1",0.110639842028072,0.00000000000000000000000000000000000000000000000000000000000000000000000331225062022852
"170","Sigma.14.0","Sigma","2","14","1",4.67755757005506,0.0000000000000000000000000000000000155557937818782
"171","Connect.14.0","Connect","3","14","1",0.267653042698125,0.0000000828404232738961
"172","Tau1.14.0","Tau1","4","14","1",1832.31980709245,0.00000000000000000641592133189984
"173","Tau2.14.0","Tau2","5","14","1",4106135.71492445,0.000000473103895458834
"174","NPQ.14.0","NPQ","6","14","1",0.272916003833561,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292129158642532
"175","qP.14.0","qP","7","14","1",0.649012019061516,0.00000000000000000000000000000000000000000000000000000000000000000000000662450124045703
"176","ABQ.14.0","ABQ","8","14","1",-0.0898710692266178,0.0000000000000000000000000000000000155557937818782
"177","qm.14.0","qm","9","14","1",0.7140746830439,0.00000000000000000000000000000000000000000000000000000000000000000000000331225062022852
"178","nTau1.14.0","nTau1","10","14","1",2.2696564736138,0.00000000000000000641592133189984
"179","nTau2.14.0","nTau2","11","14","1",4.73968921515191,0.000000473103895458834
"180","nCon.14.0","nCon","12","14","1",0.797491543079622,0.0000000828404232738961
"181","Fm.14.0","Fm","13","14","1",2687.70179426412,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292129158642532
"182","Fo.14.0","Fo","14","14","1",2390.33489232818,0.00000000000000000000000000000000000000000000000000000000000000000000000662450124045703
"183","Quant.15.0","Quant","1","15","1",0.116130207503872,0.0000000000000000000000000000000000000000000000000000000000000000000000000066882703241097
"184","Sigma.15.0","Sigma","2","15","1",4.75039547102314,0.00000000000000000000000000000000000000956243511213339
"185","Connect.15.0","Connect","3","15","1",0.174858793466951,0.0000306790544234019
"186","Tau1.15.0","Tau1","4","15","1",1867.2662898474,0.00000000000000000742072020996634
"187","Tau2.15.0","Tau2","5","15","1",3433490.80059483,0.0000000192331629883834
"188","NPQ.15.0","NPQ","6","15","1",0.265698083718402,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271993920126907
"189","qP.15.0","qP","7","15","1",0.649773299474881,0.0000000000000000000000000000000000000000000000000000000000000000000000000133765406482194
"190","ABQ.15.0","ABQ","8","15","1",-0.106842302572092,0.00000000000000000000000000000000000000956243511213339
"191","qm.15.0","qm","9","15","1",0.699885992423077,0.0000000000000000000000000000000000000000000000000000000000000000000000000066882703241097
"192","nTau1.15.0","nTau1","10","15","1",2.31294395569406,0.00000000000000000742072020996634
"193","nTau2.15.0","nTau2","11","15","1",3.96325899768807,0.0000000192331629883834
"194","nCon.15.0","nCon","12","15","1",0.521004385443427,0.0000306790544234019
"195","Fm.15.0","Fm","13","15","1",2703.02900151356,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271993920126907
"196","Fo.15.0","Fo","14","15","1",2389.12568267881,0.0000000000000000000000000000000000000000000000000000000000000000000000000133765406482194
"197","Quant.16.0","Quant","1","16","1",0.0349090878814064,0.0000000000000000000000000000000000000000000000000000000000000000000000000000031448938820308
"198","Sigma.16.0","Sigma","2","16","1",3.14919970998268,0.00000000000000000000161714538851898
"199","Connect.16.0","Connect","3","16","1",0.460619379479733,0.000000181719014671781
"200","Tau1.16.0","Tau1","4","16","1",1739.12874289473,0.0000000336883488717961
"201","Tau2.16.0","Tau2","5","16","1",8030988.24963809,0.0000487924140088532
"202","NPQ.16.0","NPQ","6","16","1",0.210215881917086,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199959215275992
"203","qP.16.0","qP","7","16","1",0.436263204605355,0.0000000000000000000000000000000000000000000000000000000000000000000000000000062897877640616
"204","ABQ.16.0","ABQ","8","16","1",0.266236362947304,0.00000000000000000000161714538851898
"205","qm.16.0","qm","9","16","1",0.90978483126714,0.0000000000000000000000000000000000000000000000000000000000000000000000000000031448938820308
"206","nTau1.16.0","nTau1","10","16","1",2.15422263869012,0.0000000336883488717961
"207","nTau2.16.0","nTau2","11","16","1",9.27012428144299,0.0000487924140088532
"208","nCon.16.0","nCon","12","16","1",1.37244865969254,0.000000181719014671781
"209","Fm.16.0","Fm","13","16","1",2826.94904154743,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199959215275992
"210","Fo.16.0","Fo","14","16","1",2728.26282901979,0.0000000000000000000000000000000000000000000000000000000000000000000000000000062897877640616
"211","Quant.17.0","Quant","1","17","1",0.0341575586285708,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000485672473345099
"212","Sigma.17.0","Sigma","2","17","1",3.1787275033998,0.000000000000000000000000136510213216496
"213","Connect.17.0","Connect","3","17","1",0.368075272919144,0.00000159570646555843
"214","Tau1.17.0","Tau1","4","17","1",2536.68204208403,0.00000000805493620101244
"215","Tau2.17.0","Tau2","5","17","1",16389037.4019999,0.00946152288559109
"216","NPQ.17.0","NPQ","6","17","1",0.244025042144583,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000668479265757762
"217","qP.17.0","qP","7","17","1",0.481642409453644,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000971344946690198
"218","ABQ.17.0","ABQ","8","17","1",0.259356386100104,0.000000000000000000000000136510213216496
"219","qm.17.0","qm","9","17","1",0.911726999982134,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000485672473345099
"220","nTau1.17.0","nTau1","10","17","1",3.14213533905515,0.00000000805493620101244
"221","nTau2.17.0","nTau2","11","17","1",18.9177731117466,0.00946152288559109
"222","nCon.17.0","nCon","12","17","1",1.09670682018291,0.00000159570646555843
"223","Fm.17.0","Fm","13","17","1",2750.1203846774,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000668479265757762
"224","Fo.17.0","Fo","14","17","1",2656.18298640215,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000971344946690198
"225","Quant.18.0","Quant","1","18","1",0.0373730681048417,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000159805217219255
"226","Sigma.18.0","Sigma","2","18","1",3.00250778420843,0.000000000000000000000000000291031464436751
"227","Connect.18.0","Connect","3","18","1",0.549625586547627,0.00000000000000251927682028757
"228","Tau1.18.0","Tau1","4","18","1",2481.89157028883,0.00000000207901783555626
"229","Tau2.18.0","Tau2","5","18","1",19329353.52475,0.0054949560666679
"230","NPQ.18.0","NPQ","6","18","1",0.263620292554755,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249113669149949
"231","qP.18.0","qP","7","18","1",0.513055330690012,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000319610434438508
"232","ABQ.18.0","ABQ","8","18","1",0.300415586526291,0.000000000000000000000000000291031464436751
"233","qm.18.0","qm","9","18","1",0.903417194496829,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000159805217219255
"234","nTau1.18.0","nTau1","10","18","1",3.07426752006364,0.00000000207901783555626
"235","nTau2.18.0","nTau2","11","18","1",22.31176337015,0.0054949560666679
"236","nCon.18.0","nCon","12","18","1",1.63764907252063,0.00000000000000251927682028757
"237","Fm.18.0","Fm","13","18","1",2707.47363556029,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249113669149949
"238","Fo.18.0","Fo","14","18","1",2606.28703898643,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000319610434438508
"239","Quant.19.0","Quant","1","19","1",0.0359942139238869,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000027805152981172
"240","Sigma.19.0","Sigma","2","19","1",2.95854112867997,0.0000000000000000000000018586741806432
"241","Connect.19.0","Connect","3","19","1",0.451656631633242,0.0000000115922456652138
"242","Tau1.19.0","Tau1","4","19","1",2198.07961972873,0.00000000225821805430027
"243","Tau2.19.0","Tau2","5","19","1",10151144.0485854,0.000101872654197653
"244","NPQ.19.0","NPQ","6","19","1",0.294247707607063,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392952610752639
"245","qP.19.0","qP","7","19","1",0.549589817996777,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000556103059623436
"246","ABQ.19.0","ABQ","8","19","1",0.310659818725136,0.0000000000000000000000018586741806432
"247","qm.19.0","qm","9","19","1",0.906980552067655,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000027805152981172
"248","nTau1.19.0","nTau1","10","19","1",2.72271555387066,0.00000000225821805430027
"249","nTau2.19.0","nTau2","11","19","1",11.7174081201597,0.000101872654197653
"250","nCon.19.0","nCon","12","19","1",1.34574350611656,0.0000000115922456652138
"251","Fm.19.0","Fm","13","19","1",2643.40327384197,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392952610752639
"252","Fo.19.0","Fo","14","19","1",2548.2560509162,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000556103059623436
"253","Quant.20.0","Quant","1","20","1",0.0398803950176437,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000489141192374619
"254","Sigma.20.0","Sigma","2","20","1",3.16821300168831,0.0000000000000000000000000195987975859431
"255","Connect.20.0","Connect","3","20","1",0.449273670883527,0.0000000119317997458487
"256","Tau1.20.0","Tau1","4","20","1",1845.25640717266,0.000000721110399608847
"257","Tau2.20.0","Tau2","5","20","1",8917525.97234138,0.00135554813020855
"258","NPQ.20.0","NPQ","6","20","1",0.316586089907644,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000177396912695897
"259","qP.20.0","qP","7","20","1",0.583167511513044,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000978282384749061
"260","ABQ.20.0","ABQ","8","20","1",0.261806265348207,0.0000000000000000000000000195987975859431
"261","qm.20.0","qm","9","20","1",0.896937537357825,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000489141192374619
"262","nTau1.20.0","nTau1","10","20","1",2.28568077134008,0.000000721110399608847
"263","nTau2.20.0","nTau2","11","20","1",10.2934497569867,0.00135554813020855
"264","nCon.20.0","nCon","12","20","1",1.33864330271057,0.0000000119317997458487
"265","Fm.20.0","Fm","13","20","1",2598.55291930889,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000177396912695897
