"","uni","metric","metrix","stage","col","ASnormalized.t4_ahya1.002r","pval"
"29","Quant.4.0","Quant","1","4","1",0.0375455126234292,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000254960861921564
"30","Sigma.4.0","Sigma","2","4","1",2.43062652150138,0.000000000000000000000000136655198307417
"31","Connect.4.0","Connect","3","4","1",0.622874730459513,0.00000000000000027088463029043
"32","Tau1.4.0","Tau1","4","4","1",3222.21866819565,0.0000512720381584535
"33","Tau2.4.0","Tau2","5","4","1",6622740.78969989,0.0000000983558142717715
"34","NPQ.4.0","NPQ","6","4","1",0.0788484942696639,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188382962841734
"35","qP.4.0","qP","7","4","1",0.235162685898469,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000050992172382429
"36","ABQ.4.0","ABQ","8","4","1",0.46457310542858,0.000000000000000000000000136655198307417
"37","qm.4.0","qm","9","4","1",0.899050470643433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000254960861921564
"38","nTau1.4.0","nTau1","10","4","1",5.14573742514282,0.0000512720381584535
"39","nTau2.4.0","nTau2","11","4","1",6.20781199394661,0.0000000983558142717715
"40","nCon.4.0","nCon","12","4","1",1.95876678050629,0.00000000000000027088463029043
"41","Fm.4.0","Fm","13","4","1",3196.83678230869,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188382962841734
"42","Fo.4.0","Fo","14","4","1",3076.80990654348,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000050992172382429
"43","Quant.5.0","Quant","1","5","1",0.0370689176938567,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000012512233258925
"44","Sigma.5.0","Sigma","2","5","1",3.11964487532657,0.00000000000000000000000109583491964706
"45","Connect.5.0","Connect","3","5","1",0.39199642820665,0.00000480737256074678
"46","Tau1.5.0","Tau1","4","5","1",2789.52192238877,0.0000000134596591729913
"47","Tau2.5.0","Tau2","5","5","1",8972453.59983011,0.0000000017518488439981
"48","NPQ.5.0","NPQ","6","5","1",0.0817972079598812,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551324961952693
"49","qP.5.0","qP","7","5","1",0.239502749598333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000250244665178444
"50","ABQ.5.0","ABQ","8","5","1",0.312793737340612,0.00000000000000000000000109583491964706
"51","qm.5.0","qm","9","5","1",0.900331902976416,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000012512233258925
"52","nTau1.5.0","nTau1","10","5","1",4.45474029927651,0.0000000134596591729913
"53","nTau2.5.0","nTau2","11","5","1",8.41031029914109,0.0000000017518488439981
"54","nCon.5.0","nCon","12","5","1",1.2327191072302,0.00000480737256074678
"55","Fm.5.0","Fm","13","5","1",3188.12298981965,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551324961952693
"56","Fo.5.0","Fo","14","5","1",3069.94272111213,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000250244665178444
"57","Quant.6.0","Quant","1","6","1",0.0315656912619849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000353238665228164
"58","Sigma.6.0","Sigma","2","6","1",3.44605339770079,0.0000000000000000000000000480307440813613
"59","Connect.6.0","Connect","3","6","1",0.497739955333031,0.0000000000150910803345207
"60","Tau1.6.0","Tau1","4","6","1",2431.64836722123,0.000000690736876187762
"61","Tau2.6.0","Tau2","5","6","1",10693440.1089561,0.0000157696913935427
"62","NPQ.6.0","NPQ","6","6","1",0.114550502701949,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000334045950262657
"63","qP.6.0","qP","7","6","1",0.285756982704013,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000706477330456329
"64","ABQ.6.0","ABQ","8","6","1",0.240891328661009,0.0000000000000000000000000480307440813613
"65","qm.6.0","qm","9","6","1",0.915128561203247,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000353238665228164
"66","nTau1.6.0","nTau1","10","6","1",3.88323242351657,0.000000690736876187762
"67","nTau2.6.0","nTau2","11","6","1",10.0234733432676,0.0000157696913935427
"68","nCon.6.0","nCon","12","6","1",1.56525291870128,0.0000000000150910803345207
"69","Fm.6.0","Fm","13","6","1",3094.43362203741,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000334045950262657
"70","Fo.6.0","Fo","14","6","1",2996.75568569347,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000706477330456329
"71","Quant.7.0","Quant","1","7","1",0.037151162645836,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000103456742742803
"72","Sigma.7.0","Sigma","2","7","1",3.42120194141626,0.00000000000000000000000000126537346972241
"73","Connect.7.0","Connect","3","7","1",0.337673363186141,0.000000612390012039484
"74","Tau1.7.0","Tau1","4","7","1",1453.41568136036,0.00000000581013148161146
"75","Tau2.7.0","Tau2","5","7","1",14204232.9657693,0.00753438253402621
"76","NPQ.7.0","NPQ","6","7","1",0.150554612706486,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000847871225094747
"77","qP.7.0","qP","7","7","1",0.355605647708899,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000206913485485605
"78","ABQ.7.0","ABQ","8","7","1",0.246365694198575,0.00000000000000000000000000126537346972241
"79","qm.7.0","qm","9","7","1",0.900110768981588,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000103456742742803
"80","nTau1.7.0","nTau1","10","7","1",2.32103908393449,0.00000000581013148161146
"81","nTau2.7.0","nTau2","11","7","1",13.3143075608294,0.00753438253402621
"82","nCon.7.0","nCon","12","7","1",1.06188826440735,0.000000612390012039484
"83","Fm.7.0","Fm","13","7","1",2997.60003647862,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000847871225094747
"84","Fo.7.0","Fo","14","7","1",2886.23570997624,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000206913485485605
"85","Quant.8.0","Quant","1","8","1",0.041728125786105,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000211199736161107
"86","Sigma.8.0","Sigma","2","8","1",3.56205020742472,0.000000000000000000000000222399947412056
"87","Connect.8.0","Connect","3","8","1",0.371018121481254,0.00000364511578997556
"88","Tau1.8.0","Tau1","4","8","1",1837.86009208933,0.000000000164490227793187
"89","Tau2.8.0","Tau2","5","8","1",15324285.060549,0.000959269581667046
"90","NPQ.8.0","NPQ","6","8","1",0.185643364069901,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551912720241851
"91","qP.8.0","qP","7","8","1",0.418003756814601,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000422399472322214
"92","ABQ.8.0","ABQ","8","8","1",0.21533914651321,0.000000000000000000000000222399947412056
"93","qm.8.0","qm","9","8","1",0.887804577306256,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000211199736161107
"94","nTau1.8.0","nTau1","10","8","1",2.93497941383855,0.000000000164490227793187
"95","nTau2.8.0","nTau2","11","8","1",14.3641860097387,0.000959269581667046
"96","nCon.8.0","nCon","12","8","1",1.16674820117874,0.00000364511578997556
"97","Fm.8.0","Fm","13","8","1",2908.88698367165,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551912720241851
"98","Fo.8.0","Fo","14","8","1",2787.50458171944,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000422399472322214
"99","Quant.9.0","Quant","1","9","1",0.0486073178630431,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000124038892774399
"100","Sigma.9.0","Sigma","2","9","1",3.71009478887374,0.00000000000000000000000000000264446810778158
"101","Connect.9.0","Connect","3","9","1",0.330430477808862,0.000000208269686184002
"102","Tau1.9.0","Tau1","4","9","1",1594.03556621274,0.0000000000294350221546875
"103","Tau2.9.0","Tau2","5","9","1",9970730.32204695,0.000383863353488983
"104","NPQ.9.0","NPQ","6","9","1",0.207958340358482,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217053366804159
"105","qP.9.0","qP","7","9","1",0.462961440349786,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000248077785548798
"106","ABQ.9.0","ABQ","8","9","1",0.182727369342931,0.00000000000000000000000000000264446810778158
"107","qm.9.0","qm","9","9","1",0.869308326915817,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000124038892774399
"108","nTau1.9.0","nTau1","10","9","1",2.54560267775457,0.0000000000294350221546875
"109","nTau2.9.0","nTau2","11","9","1",9.34604286157107,0.000383863353488983
"110","nCon.9.0","nCon","12","9","1",1.03911141606489,0.000000208269686184002
"111","Fm.9.0","Fm","13","9","1",2855.15024300928,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217053366804159
"112","Fo.9.0","Fo","14","9","1",2716.36904760058,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000248077785548798
"113","Quant.10.0","Quant","1","10","1",0.0819974507337275,0.0000000000000000000000000000000000000000000000000000000000000000000000000000162564988827823
"114","Sigma.10.0","Sigma","2","10","1",4.68861779413816,0.000000000000000000000000000000000133026359278258
"115","Connect.10.0","Connect","3","10","1",0.186744469102882,0.000178229605299488
"116","Tau1.10.0","Tau1","4","10","1",1311.32817750886,0.000000000000000000787683534103928
"117","Tau2.10.0","Tau2","5","10","1",4838970.62112273,0.0000000037897380913796
"118","NPQ.10.0","NPQ","6","10","1",0.261989144886645,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183987990781251
"119","qP.10.0","qP","7","10","1",0.594133653175304,0.0000000000000000000000000000000000000000000000000000000000000000000000000000325129977655647
"120","ABQ.10.0","ABQ","8","10","1",-0.0328250939173635,0.000000000000000000000000000000000133026359278258
"121","qm.10.0","qm","9","10","1",0.779531467767398,0.0000000000000000000000000000000000000000000000000000000000000000000000000000162564988827823
"122","nTau1.10.0","nTau1","10","10","1",2.09413176897463,0.000000000000000000787683534103928
"123","nTau2.10.0","nTau2","11","10","1",4.53579882016222,0.0000000037897380913796
"124","nCon.10.0","nCon","12","10","1",0.587259114287964,0.000178229605299488
"125","Fm.10.0","Fm","13","10","1",2732.90983761148,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183987990781251
"126","Fo.10.0","Fo","14","10","1",2508.81819784221,0.0000000000000000000000000000000000000000000000000000000000000000000000000000325129977655647
"127","Quant.11.0","Quant","1","11","1",0.0939977756425287,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000626993468058548
"128","Sigma.11.0","Sigma","2","11","1",4.59388237062062,0.00000000000000000000000000000000000000717924853294799
"129","Connect.11.0","Connect","3","11","1",0.132706875151208,0.000866421216875952
"130","Tau1.11.0","Tau1","4","11","1",1591.38865755719,0.000000000000000000470944614891794
"131","Tau2.11.0","Tau2","5","11","1",5863462.17564246,0.00000802581887094028
"132","NPQ.11.0","NPQ","6","11","1",0.248687864106678,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000917242783627555
"133","qP.11.0","qP","7","11","1",0.598191540815917,0.00000000000000000000000000000000000000000000000000000000000000000000000000000012539869361171
"134","ABQ.11.0","ABQ","8","11","1",-0.0119564441387163,0.00000000000000000000000000000000000000717924853294799
"135","qm.11.0","qm","9","11","1",0.747265903468952,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000626993468058548
"136","nTau1.11.0","nTau1","10","11","1",2.54137568438996,0.000000000000000000470944614891794
"137","nTau2.11.0","nTau2","11","11","1",5.49610379989747,0.00000802581887094028
"138","nCon.11.0","nCon","12","11","1",0.417325998117175,0.000866421216875952
"139","Fm.11.0","Fm","13","11","1",2762.02135710431,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000917242783627555
"140","Fo.11.0","Fo","14","11","1",2502.39749325935,0.00000000000000000000000000000000000000000000000000000000000000000000000000000012539869361171
"141","Quant.12.0","Quant","1","12","1",0.0975464209392737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000138594822507108
"142","Sigma.12.0","Sigma","2","12","1",4.87905446214799,0.0000000000000000000000000000000000000193285774547484
"143","Connect.12.0","Connect","3","12","1",0.220013497613011,0.000000277321922802702
"144","Tau1.12.0","Tau1","4","12","1",1562.00960538797,0.0000000000000000000642990918492457
"145","Tau2.12.0","Tau2","5","12","1",5147845.62442803,0.0000000498665937275908
"146","NPQ.12.0","NPQ","6","12","1",0.254469339891999,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000372462001263282
"147","qP.12.0","qP","7","12","1",0.611646239182399,0.0000000000000000000000000000000000000000000000000000000000000000000000000000277189645014215
"148","ABQ.12.0","ABQ","8","12","1",-0.074775147890298,0.0000000000000000000000000000000000000193285774547484
"149","qm.12.0","qm","9","12","1",0.737724574891212,0.0000000000000000000000000000000000000000000000000000000000000000000000000000138594822507108
"150","nTau1.12.0","nTau1","10","12","1",2.49445866731892,0.0000000000000000000642990918492457
"151","nTau2.12.0","nTau2","11","12","1",4.82532214759352,0.0000000498665937275908
"152","nCon.12.0","nCon","12","12","1",0.691880902070691,0.000000277321922802702
"153","Fm.12.0","Fm","13","12","1",2749.29202280586,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000372462001263282
"154","Fo.12.0","Fo","14","12","1",2481.10842586425,0.0000000000000000000000000000000000000000000000000000000000000000000000000000277189645014215
"155","Quant.13.0","Quant","1","13","1",0.107339084560034,0.000000000000000000000000000000000000000000000000000000000000000000000000109772061179866
"156","Sigma.13.0","Sigma","2","13","1",5.02020459999684,0.00000000000000000000000000000000000860824137993549
"157","Connect.13.0","Connect","3","13","1",0.164137050234661,0.000502584271253957
"158","Tau1.13.0","Tau1","4","13","1",1684.57895066005,0.0000000000000000000136052216745393
"159","Tau2.13.0","Tau2","5","13","1",4649569.18787912,0.000000136732566521257
"160","NPQ.13.0","NPQ","6","13","1",0.248026075318596,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000615196887585484
"161","qP.13.0","qP","7","13","1",0.620653830899254,0.000000000000000000000000000000000000000000000000000000000000000000000000219544122359732
"162","ABQ.13.0","ABQ","8","13","1",-0.105868192958389,0.00000000000000000000000000000000000860824137993549
"163","qm.13.0","qm","9","13","1",0.711394802980039,0.000000000000000000000000000000000000000000000000000000000000000000000000109772061179866
"164","nTau1.13.0","nTau1","10","13","1",2.69019636611853,0.0000000000000000000136052216745393
"165","nTau2.13.0","nTau2","11","13","1",4.35826378953124,0.000000136732566521257
"166","nCon.13.0","nCon","12","13","1",0.516165106285115,0.000502584271253957
"167","Fm.13.0","Fm","13","13","1",2763.4859697456,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000615196887585484
"168","Fo.13.0","Fo","14","13","1",2466.85591555861,0.000000000000000000000000000000000000000000000000000000000000000000000000219544122359732
"169","Quant.14.0","Quant","1","14","1",0.113840503328784,0.0000000000000000000000000000000000000000000000000000000000000000000000031626199361812
"170","Sigma.14.0","Sigma","2","14","1",4.97340085968856,0.00000000000000000000000000000000000640398663512658
"171","Connect.14.0","Connect","3","14","1",0.233598075027866,0.00000141205366995284
"172","Tau1.14.0","Tau1","4","14","1",1548.30968940301,0.0000000000000000000251612989019554
"173","Tau2.14.0","Tau2","5","14","1",4003616.30981643,0.0000000176636432933788
"174","NPQ.14.0","NPQ","6","14","1",0.245744751698565,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000328859361161581
"175","qP.14.0","qP","7","14","1",0.629174425502964,0.0000000000000000000000000000000000000000000000000000000000000000000000063252398723624
"176","ABQ.14.0","ABQ","8","14","1",-0.0955581016687939,0.00000000000000000000000000000000000640398663512658
"177","qm.14.0","qm","9","14","1",0.693914280835145,0.0000000000000000000000000000000000000000000000000000000000000000000000031626199361812
"178","nTau1.14.0","nTau1","10","14","1",2.47258052133804,0.0000000000000000000251612989019554
"179","nTau2.14.0","nTau2","11","14","1",3.75278123309503,0.0000000176636432933788
"180","nCon.14.0","nCon","12","14","1",0.734600597807591,0.00000141205366995284
"181","Fm.14.0","Fm","13","14","1",2768.54672220537,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000328859361161581
"182","Fo.14.0","Fo","14","14","1",2453.37396986026,0.0000000000000000000000000000000000000000000000000000000000000000000000063252398723624
"183","Quant.15.0","Quant","1","15","1",0.117168267124462,0.00000000000000000000000000000000000000000000000000000000000000000000000000295493954271321
"184","Sigma.15.0","Sigma","2","15","1",4.9039362807943,0.00000000000000000000000000000000000000202878537734341
"185","Connect.15.0","Connect","3","15","1",0.20896293592144,0.000000402131240878136
"186","Tau1.15.0","Tau1","4","15","1",1368.68920084739,0.000000000000000010915786097492
"187","Tau2.15.0","Tau2","5","15","1",3436974.56421888,0.0000000254272415862075
"188","NPQ.15.0","NPQ","6","15","1",0.244542970193069,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000442660463360229
"189","qP.15.0","qP","7","15","1",0.633505453215152,0.00000000000000000000000000000000000000000000000000000000000000000000000000590987908542643
"190","ABQ.15.0","ABQ","8","15","1",-0.080256201754902,0.00000000000000000000000000000000000000202878537734341
"191","qm.15.0","qm","9","15","1",0.684966841700332,0.00000000000000000000000000000000000000000000000000000000000000000000000000295493954271321
"192","nTau1.15.0","nTau1","10","15","1",2.18573472797023,0.000000000000000010915786097492
"193","nTau2.15.0","nTau2","11","15","1",3.2216407979957,0.0000000254272415862075
"194","nCon.15.0","nCon","12","15","1",0.657129976902452,0.000000402131240878136
"195","Fm.15.0","Fm","13","15","1",2771.2201439574,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000442660463360229
"196","Fo.15.0","Fo","14","15","1",2446.52108186951,0.00000000000000000000000000000000000000000000000000000000000000000000000000590987908542643
"197","Quant.16.0","Quant","1","16","1",0.043299398145051,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000352176327164255
"198","Sigma.16.0","Sigma","2","16","1",3.58280955850059,0.000000000000000000000000279023184021793
"199","Connect.16.0","Connect","3","16","1",0.575742297827935,0.000000000000681278791948208
"200","Tau1.16.0","Tau1","4","16","1",1666.77776340323,0.000000000230487042603916
"201","Tau2.16.0","Tau2","5","16","1",10955090.3654381,0.000231005425946932
"202","NPQ.16.0","NPQ","6","16","1",0.203915508984629,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109254366619005
"203","qP.16.0","qP","7","16","1",0.447586417183342,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000704352654328509
"204","ABQ.16.0","ABQ","8","16","1",0.210766204195028,0.000000000000000000000000279023184021793
"205","qm.16.0","qm","9","16","1",0.883579859249601,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000352176327164255
"206","nTau1.16.0","nTau1","10","16","1",2.66176867547683,0.000000000230487042603916
"207","nTau2.16.0","nTau2","11","16","1",10.2687306547018,0.000231005425946932
"208","nCon.16.0","nCon","12","16","1",1.81054846499511,0.000000000000681278791948208
"209","Fm.16.0","Fm","13","16","1",2864.73803458881,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109254366619005
"210","Fo.16.0","Fo","14","16","1",2740.69660184787,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000704352654328509
"211","Quant.17.0","Quant","1","17","1",0.037778063667906,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000012720737598281
"212","Sigma.17.0","Sigma","2","17","1",3.10199961862476,0.0000000000000000000000000000161676402423255
"213","Connect.17.0","Connect","3","17","1",0.436050879970582,0.0000000000493179096511861
"214","Tau1.17.0","Tau1","4","17","1",1895.3892483775,0.0000000000623970291114857
"215","Tau2.17.0","Tau2","5","17","1",15472076.0308906,0.00554451085585576
"216","NPQ.17.0","NPQ","6","17","1",0.250858583163392,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018438163543938
"217","qP.17.0","qP","7","17","1",0.502969337594799,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000254414751965619
"218","ABQ.17.0","ABQ","8","17","1",0.31668069607993,0.0000000000000000000000000000161676402423255
"219","qm.17.0","qm","9","17","1",0.898425205016439,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000012720737598281
"220","nTau1.17.0","nTau1","10","17","1",3.02685087354761,0.0000000000623970291114857
"221","nTau2.17.0","nTau2","11","17","1",14.5027175614658,0.00554451085585576
"222","nCon.17.0","nCon","12","17","1",1.37125803396584,0.0000000000493179096511861
"223","Fm.17.0","Fm","13","17","1",2757.22819145344,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018438163543938
"224","Fo.17.0","Fo","14","17","1",2653.06544928976,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000254414751965619
"225","Quant.18.0","Quant","1","18","1",0.0419271421270224,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000432769584322749
"226","Sigma.18.0","Sigma","2","18","1",3.57019741468224,0.0000000000000000000000000064437350390238
"227","Connect.18.0","Connect","3","18","1",0.331226421424747,0.00000152220201724526
"228","Tau1.18.0","Tau1","4","18","1",1432.75317095347,0.00000000019090216158354
"229","Tau2.18.0","Tau2","5","18","1",11399464.7889052,0.000851561564119416
"230","NPQ.18.0","NPQ","6","18","1",0.270253337617263,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196391515055187
"231","qP.18.0","qP","7","18","1",0.5356901383634,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000865539168645498
"232","ABQ.18.0","ABQ","8","18","1",0.213544451259646,0.0000000000000000000000000064437350390238
"233","qm.18.0","qm","9","18","1",0.887269477249123,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000432769584322749
"234","nTau1.18.0","nTau1","10","18","1",2.28804198968152,0.00000000019090216158354
"235","nTau2.18.0","nTau2","11","18","1",10.685264075441,0.000851561564119416
"236","nCon.18.0","nCon","12","18","1",1.04161443607471,0.00000152220201724526
"237","Fm.18.0","Fm","13","18","1",2715.12968860924,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196391515055187
"238","Fo.18.0","Fo","14","18","1",2601.29206026162,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000865539168645498
"239","Quant.19.0","Quant","1","19","1",0.0430572490435723,0.000000000000000000000000000000000000000000000000000000000000000000000000000000981748679732474
"240","Sigma.19.0","Sigma","2","19","1",3.38582300526002,0.00000000000000000000000499149442461279
"241","Connect.19.0","Connect","3","19","1",0.345961996423285,0.0000406387297163241
"242","Tau1.19.0","Tau1","4","19","1",1414.34723876659,0.000000000000000790129248210615
"243","Tau2.19.0","Tau2","5","19","1",11219064.8794638,0.000000156613220599286
"244","NPQ.19.0","NPQ","6","19","1",0.298122311916862,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000213628499302284
"245","qP.19.0","qP","7","19","1",0.572882616001079,0.00000000000000000000000000000000000000000000000000000000000000000000000000000196349735946495
"246","ABQ.19.0","ABQ","8","19","1",0.25415908974981,0.00000000000000000000000499149442461279
"247","qm.19.0","qm","9","19","1",0.884230931404976,0.000000000000000000000000000000000000000000000000000000000000000000000000000000981748679732474
"248","nTau1.19.0","nTau1","10","19","1",2.25864854874794,0.000000000000000790129248210615
"249","nTau2.19.0","nTau2","11","19","1",10.5161666040015,0.000000156613220599286
"250","nCon.19.0","nCon","12","19","1",1.08795369722518,0.0000406387297163241
"251","Fm.19.0","Fm","13","19","1",2656.8394344342,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000213628499302284
"252","Fo.19.0","Fo","14","19","1",2542.44323723698,0.00000000000000000000000000000000000000000000000000000000000000000000000000000196349735946495
"253","Quant.20.0","Quant","1","20","1",0.0484176425862256,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000102560940849277
"254","Sigma.20.0","Sigma","2","20","1",3.40627919913616,0.0000000000000000000000000000930053003143219
"255","Connect.20.0","Connect","3","20","1",0.536234469115488,0.000000000000212357415739568
"256","Tau1.20.0","Tau1","4","20","1",963.216045643699,0.000000000113323004818826
"257","Tau2.20.0","Tau2","5","20","1",8767458.07250058,0.00000835541778010115
"258","NPQ.20.0","NPQ","6","20","1",0.323324773334148,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000615158080640098
"259","qP.20.0","qP","7","20","1",0.612313629766101,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000205121881698549
"260","ABQ.20.0","ABQ","8","20","1",0.249652927957793,0.0000000000000000000000000000930053003143219
"261","qm.20.0","qm","9","20","1",0.869818311427611,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000102560940849277
"262","nTau1.20.0","nTau1","10","20","1",1.53821244457699,0.000000000113323004818826
"263","nTau2.20.0","nTau2","11","20","1",8.21815817758428,0.00000835541778010115
"264","nCon.20.0","nCon","12","20","1",1.68630739585625,0.000000000000212357415739568
