"","uni","metric","metrix","stage","col","ASnormalized.t3_ahya1.002r","pval"
"26","nCon.3.0","nCon","12","3","1",1.96052302819288,0.0000000000000000203339139820874
"27","Fm.3.0","Fm","13","3","1",3289.14804723886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000546252449231109
"28","Fo.3.0","Fo","14","3","1",3148.14971086591,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000190559289694298
"29","Quant.4.0","Quant","1","4","1",0.0397853057958958,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000646843807673024
"30","Sigma.4.0","Sigma","2","4","1",2.63760923290769,0.000000000000000000000000000237829090390286
"31","Connect.4.0","Connect","3","4","1",0.587019455059855,0.000000000000000177645160415697
"32","Tau1.4.0","Tau1","4","4","1",2955.4027890556,0.0000534392408840691
"33","Tau2.4.0","Tau2","5","4","1",5395709.41484735,0.000000753852407631579
"34","NPQ.4.0","NPQ","6","4","1",0.108528799462993,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143655061655793
"35","qP.4.0","qP","7","4","1",0.274806690739116,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000129368761533168
"36","ABQ.4.0","ABQ","8","4","1",0.482874495215982,0.000000000000000000000000000237829090390286
"37","qm.4.0","qm","9","4","1",0.891229722816411,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000646843807673024
"38","nTau1.4.0","nTau1","10","4","1",4.57782582791618,0.0000534392408840691
"39","nTau2.4.0","nTau2","11","4","1",5.42914780459322,0.000000753852407631579
"40","nCon.4.0","nCon","12","4","1",2.02815191328195,0.000000000000000177645160415697
"41","Fm.4.0","Fm","13","4","1",3162.56175393192,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143655061655793
"42","Fo.4.0","Fo","14","4","1",3036.73826745333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000129368761533168
"43","Quant.5.0","Quant","1","5","1",0.039774404980141,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000012000539074104
"44","Sigma.5.0","Sigma","2","5","1",3.79246038933687,0.000000000000000000000000743613821566636
"45","Connect.5.0","Connect","3","5","1",0.372077120873673,0.0000116565756450253
"46","Tau1.5.0","Tau1","4","5","1",2395.43178456515,0.000000000227031690279635
"47","Tau2.5.0","Tau2","5","5","1",10041961.6094757,0.0000000929722509007153
"48","NPQ.5.0","NPQ","6","5","1",0.129621420250027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242216620614727
"49","qP.5.0","qP","7","5","1",0.30800772616217,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000240010781482079
"50","ABQ.5.0","ABQ","8","5","1",0.256456199523071,0.000000000000000000000000743613821566636
"51","qm.5.0","qm","9","5","1",0.891259524893521,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000012000539074104
"52","nTau1.5.0","nTau1","10","5","1",3.7104483805058,0.000000000227031690279635
"53","nTau2.5.0","nTau2","11","5","1",10.1041938388813,0.0000000929722509007153
"54","nCon.5.0","nCon","12","5","1",1.2855262599626,0.0000116565756450253
"55","Fm.5.0","Fm","13","5","1",3103.50947801412,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242216620614727
"56","Fo.5.0","Fo","14","5","1",2980.06923517588,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000240010781482079
"57","Quant.6.0","Quant","1","6","1",0.0357456540634335,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000447403343849319
"58","Sigma.6.0","Sigma","2","6","1",3.52728110125725,0.0000000000000000000000230282956890862
"59","Connect.6.0","Connect","3","6","1",0.254719812577876,0.00384976100617324
"60","Tau1.6.0","Tau1","4","6","1",1765.77506939643,0.00000180876806046371
"61","Tau2.6.0","Tau2","5","6","1",8930841.2138171,0.000393796976328651
"62","NPQ.6.0","NPQ","6","6","1",0.181803638523707,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000467106631812022
"63","qP.6.0","qP","7","6","1",0.37809782525673,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000894806687698638
"64","ABQ.6.0","ABQ","8","6","1",0.308446832364187,0.0000000000000000000000230282956890862
"65","qm.6.0","qm","9","6","1",0.902273851543717,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000447403343849319
"66","nTau1.6.0","nTau1","10","6","1",2.73512996228732,0.00000180876806046371
"67","nTau2.6.0","nTau2","11","6","1",8.98618758744582,0.000393796976328651
"68","nCon.6.0","nCon","12","6","1",0.88005682056647,0.00384976100617324
"69","Fm.6.0","Fm","13","6","1",2966.47486099561,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000467106631812022
"70","Fo.6.0","Fo","14","6","1",2860.43627682659,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000894806687698638
"71","Quant.7.0","Quant","1","7","1",0.0410224204206614,0.000000000000000000000000000000000000000000000000000000000000000000000000000000135557055766789
"72","Sigma.7.0","Sigma","2","7","1",3.8085687099346,0.000000000000000000000000395391966437796
"73","Connect.7.0","Connect","3","7","1",0.370443270424765,0.00000138051042376036
"74","Tau1.7.0","Tau1","4","7","1",1554.05011470458,0.00000000000147784070822571
"75","Tau2.7.0","Tau2","5","7","1",16980045.0479252,0.008689132278771
"76","NPQ.7.0","NPQ","6","7","1",0.236061372923939,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000841799779261403
"77","qP.7.0","qP","7","7","1",0.460429261546741,0.000000000000000000000000000000000000000000000000000000000000000000000000000000271114111533577
"78","ABQ.7.0","ABQ","8","7","1",0.253298027601168,0.000000000000000000000000395391966437796
"79","qm.7.0","qm","9","7","1",0.887847536907525,0.000000000000000000000000000000000000000000000000000000000000000000000000000000135557055766789
"80","nTau1.7.0","nTau1","10","7","1",2.40717467660105,0.00000000000147784070822571
"81","nTau2.7.0","nTau2","11","7","1",17.085274095778,0.008689132278771
"82","nCon.7.0","nCon","12","7","1",1.2798813075076,0.00000138051042376036
"83","Fm.7.0","Fm","13","7","1",2836.25947797452,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000841799779261403
"84","Fo.7.0","Fo","14","7","1",2719.90924924697,0.000000000000000000000000000000000000000000000000000000000000000000000000000000271114111533577
"85","Quant.8.0","Quant","1","8","1",0.0476305341618231,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000845109080364582
"86","Sigma.8.0","Sigma","2","8","1",3.93227280175637,0.000000000000000000000000000230884910486993
"87","Connect.8.0","Connect","3","8","1",0.307490283450129,0.00000424570721412908
"88","Tau1.8.0","Tau1","4","8","1",1865.07209268373,0.00000000000568004926386379
"89","Tau2.8.0","Tau2","5","8","1",21549357.1663126,0.0156331919836097
"90","NPQ.8.0","NPQ","6","8","1",0.282013817061638,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172013669983078
"91","qP.8.0","qP","7","8","1",0.528134768207095,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000169021816072916
"92","ABQ.8.0","ABQ","8","8","1",0.229044798529528,0.000000000000000000000000000230884910486993
"93","qm.8.0","qm","9","8","1",0.869781410509648,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000845109080364582
"94","nTau1.8.0","nTau1","10","8","1",2.88893792359909,0.00000000000568004926386379
"95","nTau2.8.0","nTau2","11","8","1",21.6829032393678,0.0156331919836097
"96","nCon.8.0","nCon","12","8","1",1.06237877010635,0.00000424570721412908
"97","Fm.8.0","Fm","13","8","1",2734.5967240423,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172013669983078
"98","Fo.8.0","Fo","14","8","1",2604.346421359,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000169021816072916
"99","Quant.9.0","Quant","1","9","1",0.054671049276757,0.000000000000000000000000000000000000000000000000000000000000000000000000000000523530675008357
"100","Sigma.9.0","Sigma","2","9","1",3.90126917489149,0.00000000000000000000000000221933179451628
"101","Connect.9.0","Connect","3","9","1",0.237219136547158,0.0013969161978881
"102","Tau1.9.0","Tau1","4","9","1",1751.34952922628,0.0000000000023486857045698
"103","Tau2.9.0","Tau2","5","9","1",14437739.2730925,0.0242083120482547
"104","NPQ.9.0","NPQ","6","9","1",0.309747487272103,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000887253964169121
"105","qP.9.0","qP","7","9","1",0.571484837801357,0.00000000000000000000000000000000000000000000000000000000000000000000000000000104706135001671
"106","ABQ.9.0","ABQ","8","9","1",0.235123320697485,0.00000000000000000000000000221933179451628
"107","qm.9.0","qm","9","9","1",0.850533128631528,0.000000000000000000000000000000000000000000000000000000000000000000000000000000523530675008357
"108","nTau1.9.0","nTau1","10","9","1",2.71278525495432,0.0000000000023486857045698
"109","nTau2.9.0","nTau2","11","9","1",14.5272130967819,0.0242083120482547
"110","nCon.9.0","nCon","12","9","1",0.819591993941929,0.0013969161978881
"111","Fm.9.0","Fm","13","9","1",2676.69212453728,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000887253964169121
"112","Fo.9.0","Fo","14","9","1",2530.35455749799,0.00000000000000000000000000000000000000000000000000000000000000000000000000000104706135001671
"113","Quant.10.0","Quant","1","10","1",0.090141878148494,0.0000000000000000000000000000000000000000000000000000000000000000000000000460306739358663
"114","Sigma.10.0","Sigma","2","10","1",4.97392318542084,0.000000000000000000000000000000000692877192864458
"115","Connect.10.0","Connect","3","10","1",0.313523932897689,0.00000000490678070363701
"116","Tau1.10.0","Tau1","4","10","1",1506.05392007218,0.0000000000000000595552712519538
"117","Tau2.10.0","Tau2","5","10","1",4473545.05958527,0.0000000663452029862082
"118","NPQ.10.0","NPQ","6","10","1",0.352216509636494,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103960558390707
"119","qP.10.0","qP","7","10","1",0.671923544483246,0.0000000000000000000000000000000000000000000000000000000000000000000000000920613478717327
"120","ABQ.10.0","ABQ","8","10","1",0.0248204677452689,0.000000000000000000000000000000000692877192864458
"121","qm.10.0","qm","9","10","1",0.753558333261009,0.0000000000000000000000000000000000000000000000000000000000000000000000000460306739358663
"122","nTau1.10.0","nTau1","10","10","1",2.33283008294919,0.0000000000000000595552712519538
"123","nTau2.10.0","nTau2","11","10","1",4.50126859540737,0.0000000663452029862082
"124","nCon.10.0","nCon","12","10","1",1.08322502582353,0.00000000490678070363701
"125","Fm.10.0","Fm","13","10","1",2592.62533723698,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103960558390707
"126","Fo.10.0","Fo","14","10","1",2358.92122000307,0.0000000000000000000000000000000000000000000000000000000000000000000000000920613478717327
"127","Quant.11.0","Quant","1","11","1",0.0971349959760192,0.00000000000000000000000000000000000000000000000000000000000000000000000000557269675390277
"128","Sigma.11.0","Sigma","2","11","1",4.96359969857705,0.0000000000000000000000000000000000109556869201085
"129","Connect.11.0","Connect","3","11","1",0.1702496300131,0.000372284646229591
"130","Tau1.11.0","Tau1","4","11","1",1609.16359313974,0.000000000000000077188420929363
"131","Tau2.11.0","Tau2","5","11","1",4924681.32283952,0.0000101674634234807
"132","NPQ.11.0","NPQ","6","11","1",0.327397292040291,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632264755912291
"133","qP.11.0","qP","7","11","1",0.656903575495137,0.0000000000000000000000000000000000000000000000000000000000000000000000000111453935078055
"134","ABQ.11.0","ABQ","8","11","1",0.0268444742882491,0.0000000000000000000000000000000000109556869201085
"135","qm.11.0","qm","9","11","1",0.734439632291872,0.00000000000000000000000000000000000000000000000000000000000000000000000000557269675390277
"136","nTau1.11.0","nTau1","10","11","1",2.49254371867581,0.000000000000000077188420929363
"137","nTau2.11.0","nTau2","11","11","1",4.95520064861978,0.0000101674634234807
"138","nCon.11.0","nCon","12","11","1",0.588212383542561,0.000372284646229591
"139","Fm.11.0","Fm","13","11","1",2641.10135325432,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632264755912291
"140","Fo.11.0","Fo","14","11","1",2384.5579839337,0.0000000000000000000000000000000000000000000000000000000000000000000000000111453935078055
"141","Quant.12.0","Quant","1","12","1",0.101755352390268,0.000000000000000000000000000000000000000000000000000000000000000000000000162474914982614
"142","Sigma.12.0","Sigma","2","12","1",5.12361020625007,0.00000000000000000000000000000000000883266081943207
"143","Connect.12.0","Connect","3","12","1",0.215311863069679,0.0000101119976235379
"144","Tau1.12.0","Tau1","4","12","1",1507.64019766548,0.000000000000000094549595716539
"145","Tau2.12.0","Tau2","5","12","1",3911273.13887441,0.000000308499523923796
"146","NPQ.12.0","NPQ","6","12","1",0.322206907538209,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000932008186890325
"147","qP.12.0","qP","7","12","1",0.658596780734965,0.000000000000000000000000000000000000000000000000000000000000000000000000324949829965228
"148","ABQ.12.0","ABQ","8","12","1",-0.00452693339367705,0.00000000000000000000000000000000000883266081943207
"149","qm.12.0","qm","9","12","1",0.721807897086844,0.000000000000000000000000000000000000000000000000000000000000000000000000162474914982614
"150","nTau1.12.0","nTau1","10","12","1",2.335287176975,0.000000000000000094549595716539
"151","nTau2.12.0","nTau2","11","12","1",3.93551215279543,0.000000308499523923796
"152","nCon.12.0","nCon","12","12","1",0.743902375420494,0.0000101119976235379
"153","Fm.12.0","Fm","13","12","1",2651.46911903606,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000932008186890325
"154","Fo.12.0","Fo","14","12","1",2381.66794447663,0.000000000000000000000000000000000000000000000000000000000000000000000000324949829965228
"155","Quant.13.0","Quant","1","13","1",0.113898529301898,0.0000000000000000000000000000000000000000000000000000000000000000000076527756892493
"156","Sigma.13.0","Sigma","2","13","1",5.65683385138825,0.00000000000000000000000000000000250832707585488
"157","Connect.13.0","Connect","3","13","1",0.224411756181865,0.000039264349818685
"158","Tau1.13.0","Tau1","4","13","1",1487.23488296272,0.0000000000000000000537241718276324
"159","Tau2.13.0","Tau2","5","13","1",3764631.34522964,0.0000000110220178502165
"160","NPQ.13.0","NPQ","6","13","1",0.308253866668934,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108129733966352
"161","qP.13.0","qP","7","13","1",0.662779486468925,0.0000000000000000000000000000000000000000000000000000000000000000000153055513784986
"162","ABQ.13.0","ABQ","8","13","1",-0.10906991997963,0.00000000000000000000000000000000250832707585488
"163","qm.13.0","qm","9","13","1",0.688609290411723,0.0000000000000000000000000000000000000000000000000000000000000000000076527756892493
"164","nTau1.13.0","nTau1","10","13","1",2.30367998724811,0.0000000000000000000537241718276324
"165","nTau2.13.0","nTau2","11","13","1",3.78796158792673,0.0000000110220178502165
"166","nCon.13.0","nCon","12","13","1",0.77534250141131,0.000039264349818685
"167","Fm.13.0","Fm","13","13","1",2679.74807767253,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108129733966352
"168","Fo.13.0","Fo","14","13","1",2374.52871272604,0.0000000000000000000000000000000000000000000000000000000000000000000153055513784986
"169","Quant.14.0","Quant","1","14","1",0.122448402621726,0.00000000000000000000000000000000000000000000000000000000000000000000000680042337466374
"170","Sigma.14.0","Sigma","2","14","1",5.29280659213452,0.000000000000000000000000000000000000171030400207506
"171","Connect.14.0","Connect","3","14","1",0.260663338543072,0.0000000198394909599299
"172","Tau1.14.0","Tau1","4","14","1",1463.42787289609,0.00000000000000000168570422770659
"173","Tau2.14.0","Tau2","5","14","1",3417766.72155794,0.0000000224129971233301
"174","NPQ.14.0","NPQ","6","14","1",0.29371019620018,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011053573808216
"175","qP.14.0","qP","7","14","1",0.660714287660404,0.0000000000000000000000000000000000000000000000000000000000000000000000136008467493275
"176","ABQ.14.0","ABQ","8","14","1",-0.0376993098649527,0.000000000000000000000000000000000000171030400207506
"177","qm.14.0","qm","9","14","1",0.665234527486608,0.00000000000000000000000000000000000000000000000000000000000000000000000680042337466374
"178","nTau1.14.0","nTau1","10","14","1",2.26680367855271,0.00000000000000000168570422770659
"179","nTau2.14.0","nTau2","11","14","1",3.43894736842181,0.0000000224129971233301
"180","nCon.14.0","nCon","12","14","1",0.900591699698756,0.0000000198394909599299
"181","Fm.14.0","Fm","13","14","1",2709.87335077884,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011053573808216
"182","Fo.14.0","Fo","14","14","1",2378.05368766878,0.0000000000000000000000000000000000000000000000000000000000000000000000136008467493275
"183","Quant.15.0","Quant","1","15","1",0.124039033496993,0.00000000000000000000000000000000000000000000000000000000000000000000000655882107036755
"184","Sigma.15.0","Sigma","2","15","1",5.36902910337866,0.000000000000000000000000000000000000117620224817698
"185","Connect.15.0","Connect","3","15","1",0.170433742878831,0.00015994067215639
"186","Tau1.15.0","Tau1","4","15","1",1450.75958247033,0.00000000000000000473443574558185
"187","Tau2.15.0","Tau2","5","15","1",3335381.05571702,0.0000000700944881914131
"188","NPQ.15.0","NPQ","6","15","1",0.285722007839657,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000731724666923636
"189","qP.15.0","qP","7","15","1",0.65459911481998,0.0000000000000000000000000000000000000000000000000000000000000000000000131176421407351
"190","ABQ.15.0","ABQ","8","15","1",-0.0526433751613802,0.000000000000000000000000000000000000117620224817698
"191","qm.15.0","qm","9","15","1",0.660885852574138,0.00000000000000000000000000000000000000000000000000000000000000000000000655882107036755
"192","nTau1.15.0","nTau1","10","15","1",2.2471808957221,0.00000000000000000473443574558185
"193","nTau2.15.0","nTau2","11","15","1",3.35605114061543,0.0000000700944881914131
"194","nCon.15.0","nCon","12","15","1",0.58884849339833,0.00015994067215639
"195","Fm.15.0","Fm","13","15","1",2726.70978869247,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000731724666923636
"196","Fo.15.0","Fo","14","15","1",2388.49134187626,0.0000000000000000000000000000000000000000000000000000000000000000000000131176421407351
"197","Quant.16.0","Quant","1","16","1",0.0459583058162427,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000442977347654417
"198","Sigma.16.0","Sigma","2","16","1",3.37036942711525,0.00000000000000000000000000015803212066733
"199","Connect.16.0","Connect","3","16","1",0.515916425998929,0.0000000000000440550462176473
"200","Tau1.16.0","Tau1","4","16","1",1317.8896882795,0.0000000000036944496877286
"201","Tau2.16.0","Tau2","5","16","1",8380555.66193248,0.0000000952785361825437
"202","NPQ.16.0","NPQ","6","16","1",0.251807501698429,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667414001000927
"203","qP.16.0","qP","7","16","1",0.488572595229929,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000885954695308835
"204","ABQ.16.0","ABQ","8","16","1",0.339210687633125,0.00000000000000000000000000015803212066733
"205","qm.16.0","qm","9","16","1",0.874353167268189,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000442977347654417
"206","nTau1.16.0","nTau1","10","16","1",2.04136961489374,0.0000000000036944496877286
"207","nTau2.16.0","nTau2","11","16","1",8.43249179580574,0.0000000952785361825437
"208","nCon.16.0","nCon","12","16","1",1.78249098469253,0.0000000000000440550462176473
"209","Fm.16.0","Fm","13","16","1",2800.58298065568,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667414001000927
"210","Fo.16.0","Fo","14","16","1",2671.87293156694,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000885954695308835
"211","Quant.17.0","Quant","1","17","1",0.0464076360620354,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000145817669346583
"212","Sigma.17.0","Sigma","2","17","1",3.06444071851419,0.0000000000000000000000000000000219343965651297
"213","Connect.17.0","Connect","3","17","1",0.485576348981469,0.000000000000000374930651956896
"214","Tau1.17.0","Tau1","4","17","1",1743.74482214107,0.00000000000743348090527064
"215","Tau2.17.0","Tau2","5","17","1",12872038.1410402,0.00132819125718542
"216","NPQ.17.0","NPQ","6","17","1",0.298959729606575,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188688593043384
"217","qP.17.0","qP","7","17","1",0.546106615296436,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000291635338693166
"218","ABQ.17.0","ABQ","8","17","1",0.399190587570328,0.0000000000000000000000000000000219343965651297
"219","qm.17.0","qm","9","17","1",0.873124729421499,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000145817669346583
"220","nTau1.17.0","nTau1","10","17","1",2.70100580322025,0.00000000000743348090527064
"221","nTau2.17.0","nTau2","11","17","1",12.9518089728421,0.00132819125718542
"222","nCon.17.0","nCon","12","17","1",1.67766603430684,0.000000000000000374930651956896
"223","Fm.17.0","Fm","13","17","1",2698.92184061437,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188688593043384
"224","Fo.17.0","Fo","14","17","1",2573.67125807526,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000291635338693166
"225","Quant.18.0","Quant","1","18","1",0.0443189097677984,0.000000000000000000000000000000000000000000000000000000000000000000000000000000898738197522821
"226","Sigma.18.0","Sigma","2","18","1",3.79138881064812,0.000000000000000000000000153604393424187
"227","Connect.18.0","Connect","3","18","1",0.240636788172422,0.00170759151653794
"228","Tau1.18.0","Tau1","4","18","1",1398.24773115768,0.00000000000047964684201683
"229","Tau2.18.0","Tau2","5","18","1",12022859.6812815,0.00112588946086922
"230","NPQ.18.0","NPQ","6","18","1",0.335247986187852,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140762295361369
"231","qP.18.0","qP","7","18","1",0.583872772381689,0.00000000000000000000000000000000000000000000000000000000000000000000000000000179747639504564
"232","ABQ.18.0","ABQ","8","18","1",0.256666291550133,0.000000000000000000000000153604393424187
"233","qm.18.0","qm","9","18","1",0.878835162794823,0.000000000000000000000000000000000000000000000000000000000000000000000000000000898738197522821
"234","nTau1.18.0","nTau1","10","18","1",2.16584169211136,0.00000000000047964684201683
"235","nTau2.18.0","nTau2","11","18","1",12.0973679686953,0.00112588946086922
"236","nCon.18.0","nCon","12","18","1",0.831399978537606,0.00170759151653794
"237","Fm.18.0","Fm","13","18","1",2625.57279290328,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140762295361369
"238","Fo.18.0","Fo","14","18","1",2509.21026920582,0.00000000000000000000000000000000000000000000000000000000000000000000000000000179747639504564
"239","Quant.19.0","Quant","1","19","1",0.0466301365933322,0.000000000000000000000000000000000000000000000000000000000000000000000000000000239259260577663
"240","Sigma.19.0","Sigma","2","19","1",3.46869907025633,0.0000000000000000000000000118230486738737
"241","Connect.19.0","Connect","3","19","1",0.352099831313473,0.00000117454901748854
"242","Tau1.19.0","Tau1","4","19","1",936.973349158728,0.0000000000000472817390517044
"243","Tau2.19.0","Tau2","5","19","1",7828602.88185322,0.000000698672079444518
"244","NPQ.19.0","NPQ","6","19","1",0.36757928520302,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000513435902524565
"245","qP.19.0","qP","7","19","1",0.622098689056875,0.000000000000000000000000000000000000000000000000000000000000000000000000000000478518521155325
"246","ABQ.19.0","ABQ","8","19","1",0.31993233293594,0.0000000000000000000000000118230486738737
"247","qm.19.0","qm","9","19","1",0.872516428342029,0.000000000000000000000000000000000000000000000000000000000000000000000000000000239259260577663
"248","nTau1.19.0","nTau1","10","19","1",1.45134220409212,0.0000000000000472817390517044
"249","nTau2.19.0","nTau2","11","19","1",7.87711844379375,0.000000698672079444518
"250","nCon.19.0","nCon","12","19","1",1.21650473487605,0.00000117454901748854
"251","Fm.19.0","Fm","13","19","1",2563.50094085644,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000513435902524565
"252","Fo.19.0","Fo","14","19","1",2443.96454182717,0.000000000000000000000000000000000000000000000000000000000000000000000000000000478518521155325
"253","Quant.20.0","Quant","1","20","1",0.0557896100870619,0.0000000000000000000000000000000000000000000000000000000000000000000000000000382191661590748
"254","Sigma.20.0","Sigma","2","20","1",3.54505680294763,0.0000000000000000000000000144728862683332
"255","Connect.20.0","Connect","3","20","1",0.460725913642264,0.00000000186726193552212
"256","Tau1.20.0","Tau1","4","20","1",1152.48944118091,0.00000000000136327607203765
"257","Tau2.20.0","Tau2","5","20","1",10846370.7587999,0.000370979745364139
"258","NPQ.20.0","NPQ","6","20","1",0.404216960932713,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158606966917337
"259","qP.20.0","qP","7","20","1",0.672855253751122,0.0000000000000000000000000000000000000000000000000000000000000000000000000000764383323181496
"260","ABQ.20.0","ABQ","8","20","1",0.304961756335925,0.0000000000000000000000000144728862683332
"261","qm.20.0","qm","9","20","1",0.847475060660209,0.0000000000000000000000000000000000000000000000000000000000000000000000000000382191661590748
"262","nTau1.20.0","nTau1","10","20","1",1.78516984208591,0.00000000000136327607203765
"263","nTau2.20.0","nTau2","11","20","1",10.9135880873987,0.000370979745364139
"264","nCon.20.0","nCon","12","20","1",1.59180779307707,0.00000000186726193552212
"265","Fm.20.0","Fm","13","20","1",2496.61617958602,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158606966917337
"266","Fo.20.0","Fo","14","20","1",2357.33093638987,0.0000000000000000000000000000000000000000000000000000000000000000000000000000764383323181496
