"","uni","metric","metrix","stage","col","ASnormalized.t3_aabr1.002r","pval"
"107","qm.9.0","qm","9","9","1",0.855124018422057,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000381033696402244
"108","nTau1.9.0","nTau1","10","9","1",2.28465013526696,0.00000000000447717814353197
"109","nTau2.9.0","nTau2","11","9","1",11.0753164474328,0.000622427279686978
"110","nCon.9.0","nCon","12","9","1",1.25802024735306,0.000000000728918822177732
"111","Fm.9.0","Fm","13","9","1",2788.85717171275,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000193366962428444
"112","Fo.9.0","Fo","14","9","1",2634.95252143779,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000762067392804488
"113","Quant.10.0","Quant","1","10","1",0.0896119572646616,0.0000000000000000000000000000000000000000000000000000000000000000000000000000669495165220992
"114","Sigma.10.0","Sigma","2","10","1",4.52449486877418,0.00000000000000000000000000000000000138322789958085
"115","Connect.10.0","Connect","3","10","1",0.314406616987826,0.0000000000970807396844638
"116","Tau1.10.0","Tau1","4","10","1",1388.33901962473,0.00000000000000101242298282858
"117","Tau2.10.0","Tau2","5","10","1",4226570.55213597,0.000000101595487069393
"118","NPQ.10.0","NPQ","6","10","1",0.361884691413538,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000311234394274506
"119","qP.10.0","qP","7","10","1",0.67221512002993,0.000000000000000000000000000000000000000000000000000000000000000000000000000133899033044198
"120","ABQ.10.0","ABQ","8","10","1",0.0218991101638807,0.00000000000000000000000000000000000138322789958085
"121","qm.10.0","qm","9","10","1",0.764746071138993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000669495165220992
"122","nTau1.10.0","nTau1","10","10","1",2.13813848541786,0.00000000000000101242298282858
"123","nTau2.10.0","nTau2","11","10","1",4.5002950325225,0.000000101595487069393
"124","nCon.10.0","nCon","12","10","1",1.01449451778949,0.0000000000970807396844638
"125","Fm.10.0","Fm","13","10","1",2678.37221509633,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000311234394274506
"126","Fo.10.0","Fo","14","10","1",2438.35803861826,0.000000000000000000000000000000000000000000000000000000000000000000000000000133899033044198
"127","Quant.11.0","Quant","1","11","1",0.103692420334137,0.000000000000000000000000000000000000000000000000000000000000000000000000000320421871005012
"128","Sigma.11.0","Sigma","2","11","1",4.46975853254657,0.00000000000000000000000000000000000014143943927163
"129","Connect.11.0","Connect","3","11","1",0.190448309524168,0.0000133886719498462
"130","Tau1.11.0","Tau1","4","11","1",1413.43484140046,0.00000000000000000180237175420839
"131","Tau2.11.0","Tau2","5","11","1",4509950.59068555,0.000000673803776817067
"132","NPQ.11.0","NPQ","6","11","1",0.335520330586067,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000974550580603218
"133","qP.11.0","qP","7","11","1",0.666835204976275,0.000000000000000000000000000000000000000000000000000000000000000000000000000640843742010025
"134","ABQ.11.0","ABQ","8","11","1",0.0337319579675289,0.00000000000000000000000000000000000014143943927163
"135","qm.11.0","qm","9","11","1",0.727781313774155,0.000000000000000000000000000000000000000000000000000000000000000000000000000320421871005012
"136","nTau1.11.0","nTau1","10","11","1",2.17678779340632,0.00000000000000000180237175420839
"137","nTau2.11.0","nTau2","11","11","1",4.80202755161086,0.000000673803776817067
"138","nCon.11.0","nCon","12","11","1",0.614518764858009,0.0000133886719498462
"139","Fm.11.0","Fm","13","11","1",2731.2456681557,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000974550580603218
"140","Fo.11.0","Fo","14","11","1",2448.0361942975,0.000000000000000000000000000000000000000000000000000000000000000000000000000640843742010025
"141","Quant.12.0","Quant","1","12","1",0.112816416539248,0.000000000000000000000000000000000000000000000000000000000000000000000000000000658749922168986
"142","Sigma.12.0","Sigma","2","12","1",4.75259951063514,0.00000000000000000000000000000000000000000385336414649418
"143","Connect.12.0","Connect","3","12","1",0.211055090722035,0.0000000104710500902794
"144","Tau1.12.0","Tau1","4","12","1",1418.91496583888,0.00000000000000000219780640184677
"145","Tau2.12.0","Tau2","5","12","1",4150173.51920721,0.000000208345078035402
"146","NPQ.12.0","NPQ","6","12","1",0.325921379285369,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370203924603783
"147","qP.12.0","qP","7","12","1",0.670936408578801,0.00000000000000000000000000000000000000000000000000000000000000000000000000000131749984433797
"148","ABQ.12.0","ABQ","8","12","1",-0.0274123289361492,0.00000000000000000000000000000000000000000385336414649418
"149","qm.12.0","qm","9","12","1",0.703828528680691,0.000000000000000000000000000000000000000000000000000000000000000000000000000000658749922168986
"150","nTau1.12.0","nTau1","10","12","1",2.18522756553765,0.00000000000000000219780640184677
"151","nTau2.12.0","nTau2","11","12","1",4.41895031496774,0.000000208345078035402
"152","nCon.12.0","nCon","12","12","1",0.681010579676694,0.0000000104710500902794
"153","Fm.12.0","Fm","13","12","1",2751.01840473605,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370203924603783
"154","Fo.12.0","Fo","14","12","1",2440.65836648021,0.00000000000000000000000000000000000000000000000000000000000000000000000000000131749984433797
"155","Quant.13.0","Quant","1","13","1",0.120310903704955,0.00000000000000000000000000000000000000000000000000000000000000000000000137379952472563
"156","Sigma.13.0","Sigma","2","13","1",4.98425742105825,0.000000000000000000000000000000000000196948288159052
"157","Connect.13.0","Connect","3","13","1",0.222559049777994,0.000000818085110134769
"158","Tau1.13.0","Tau1","4","13","1",1391.84335375752,0.0000000000000000000681160565639258
"159","Tau2.13.0","Tau2","5","13","1",3934482.17386572,0.0000000556458412463528
"160","NPQ.13.0","NPQ","6","13","1",0.313998457810635,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000961461525374722
"161","qP.13.0","qP","7","13","1",0.670190733968711,0.00000000000000000000000000000000000000000000000000000000000000000000000274759904945125
"162","ABQ.13.0","ABQ","8","13","1",-0.0774919101698901,0.000000000000000000000000000000000000196948288159052
"163","qm.13.0","qm","9","13","1",0.684153614703265,0.00000000000000000000000000000000000000000000000000000000000000000000000137379952472563
"164","nTau1.13.0","nTau1","10","13","1",2.14353540329538,0.0000000000000000000681160565639258
"165","nTau2.13.0","nTau2","11","13","1",4.18929019737954,0.0000000556458412463528
"166","nCon.13.0","nCon","12","13","1",0.718130356311667,0.000000818085110134769
"167","Fm.13.0","Fm","13","13","1",2775.98051654086,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000961461525374722
"168","Fo.13.0","Fo","14","13","1",2441.99979192848,0.00000000000000000000000000000000000000000000000000000000000000000000000274759904945125
"169","Quant.14.0","Quant","1","14","1",0.125963761744478,0.0000000000000000000000000000000000000000000000000000000000000000000000111624620753233
"170","Sigma.14.0","Sigma","2","14","1",5.02281072370576,0.000000000000000000000000000000000000222769163750027
"171","Connect.14.0","Connect","3","14","1",0.248711365362983,0.0000000693604875111442
"172","Tau1.14.0","Tau1","4","14","1",1531.90585416007,0.0000000000000000120444466202269
"173","Tau2.14.0","Tau2","5","14","1",3831428.41266275,0.00000266495863270783
"174","NPQ.14.0","NPQ","6","14","1",0.304247655394647,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000729877108315171
"175","qP.14.0","qP","7","14","1",0.668830317202842,0.0000000000000000000000000000000000000000000000000000000000000000000000223249241506466
"176","ABQ.14.0","ABQ","8","14","1",-0.0858263255509084,0.000000000000000000000000000000000000222769163750027
"177","qm.14.0","qm","9","14","1",0.66931344042648,0.0000000000000000000000000000000000000000000000000000000000000000000000111624620753233
"178","nTau1.14.0","nTau1","10","14","1",2.35924137873897,0.0000000000000000120444466202269
"179","nTau2.14.0","nTau2","11","14","1",4.07956238758582,0.00000266495863270783
"180","nCon.14.0","nCon","12","14","1",0.802515923774134,0.0000000693604875111442
"181","Fm.14.0","Fm","13","14","1",2796.73427248243,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000729877108315171
"182","Fo.14.0","Fo","14","14","1",2444.44710292083,0.0000000000000000000000000000000000000000000000000000000000000000000000223249241506466
"183","Quant.15.0","Quant","1","15","1",0.130343328743455,0.000000000000000000000000000000000000000000000000000000000000000000000000000738663791317819
"184","Sigma.15.0","Sigma","2","15","1",5.18617390305478,0.00000000000000000000000000000000000000000412925530246886
"185","Connect.15.0","Connect","3","15","1",0.219593358500394,0.00000000678206037793162
"186","Tau1.15.0","Tau1","4","15","1",1343.65436123501,0.00000000000000000112575439925785
"187","Tau2.15.0","Tau2","5","15","1",3302391.34174913,0.0000000583900979904761
"188","NPQ.15.0","NPQ","6","15","1",0.287244715116366,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279074347231124
"189","qP.15.0","qP","7","15","1",0.657780541605603,0.00000000000000000000000000000000000000000000000000000000000000000000000000147732758263564
"190","ABQ.15.0","ABQ","8","15","1",-0.121142018401065,0.00000000000000000000000000000000000000000412925530246886
"191","qm.15.0","qm","9","15","1",0.657815975415461,0.000000000000000000000000000000000000000000000000000000000000000000000000000738663791317819
"192","nTau1.15.0","nTau1","10","15","1",2.06932100895116,0.00000000000000000112575439925785
"193","nTau2.15.0","nTau2","11","15","1",3.51626340253762,0.0000000583900979904761
"194","nCon.15.0","nCon","12","15","1",0.708560972653632,0.00000000678206037793162
"195","Fm.15.0","Fm","13","15","1",2833.67573765282,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279074347231124
"196","Fo.15.0","Fo","14","15","1",2464.32500942758,0.00000000000000000000000000000000000000000000000000000000000000000000000000147732758263564
"197","Quant.16.0","Quant","1","16","1",0.0507164020081475,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000179242690667452
"198","Sigma.16.0","Sigma","2","16","1",3.34275263568854,0.00000000000000000000000000000181829963614653
"199","Connect.16.0","Connect","3","16","1",0.378499961435209,0.000000000776527549131436
"200","Tau1.16.0","Tau1","4","16","1",1299.23896868999,0.0000000000437227027509888
"201","Tau2.16.0","Tau2","5","16","1",7852558.82732207,0.00000243146242280869
"202","NPQ.16.0","NPQ","6","16","1",0.24591141045627,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000750612706422675
"203","qP.16.0","qP","7","16","1",0.482746117442708,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000358485381334905
"204","ABQ.16.0","ABQ","8","16","1",0.277366994040859,0.00000000000000000000000000000181829963614653
"205","qm.16.0","qm","9","16","1",0.866856687496814,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000179242690667452
"206","nTau1.16.0","nTau1","10","16","1",2.00091822058099,0.0000000000437227027509888
"207","nTau2.16.0","nTau2","11","16","1",8.36111240715694,0.00000243146242280869
"208","nCon.16.0","nCon","12","16","1",1.22130424460634,0.000000000776527549131436
"209","Fm.16.0","Fm","13","16","1",2927.68337061079,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000750612706422675
"210","Fo.16.0","Fo","14","16","1",2779.20180383433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000358485381334905
"211","Quant.17.0","Quant","1","17","1",0.0460462027088783,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000472577770252846
"212","Sigma.17.0","Sigma","2","17","1",3.47435595965842,0.0000000000000000000000000301678658553127
"213","Connect.17.0","Connect","3","17","1",0.216886956543486,0.00491047177242647
"214","Tau1.17.0","Tau1","4","17","1",1386.87524757743,0.000000000000397517826779828
"215","Tau2.17.0","Tau2","5","17","1",10029590.7778282,0.000140298427901477
"216","NPQ.17.0","NPQ","6","17","1",0.304801085206106,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000784790648482256
"217","qP.17.0","qP","7","17","1",0.545215128907686,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000945155540505693
"218","ABQ.17.0","ABQ","8","17","1",0.248917115764126,0.0000000000000000000000000301678658553127
"219","qm.17.0","qm","9","17","1",0.879117135401909,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000472577770252846
"220","nTau1.17.0","nTau1","10","17","1",2.13588417483236,0.000000000000397517826779828
"221","nTau2.17.0","nTau2","11","17","1",10.6791350100339,0.000140298427901477
"222","nCon.17.0","nCon","12","17","1",0.699828236763649,0.00491047177242647
"223","Fm.17.0","Fm","13","17","1",2795.54804100341,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000784790648482256
"224","Fo.17.0","Fo","14","17","1",2666.82366922496,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000945155540505693
"225","Quant.18.0","Quant","1","18","1",0.0497283566911275,0.000000000000000000000000000000000000000000000000000000000000000000000000000000907131072307855
"226","Sigma.18.0","Sigma","2","18","1",3.72227606737082,0.0000000000000000000000000041515518014645
"227","Connect.18.0","Connect","3","18","1",0.201119585098317,0.00518812381317624
"228","Tau1.18.0","Tau1","4","18","1",1767.92076570995,0.0000000000188575237768764
"229","Tau2.18.0","Tau2","5","18","1",14575048.8263724,0.000526052659169968
"230","NPQ.18.0","NPQ","6","18","1",0.336113456760069,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000264623097745056
"231","qP.18.0","qP","7","18","1",0.585544675123024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000181426214461571
"232","ABQ.18.0","ABQ","8","18","1",0.195321988574278,0.0000000000000000000000000041515518014645
"233","qm.18.0","qm","9","18","1",0.869450554987457,0.000000000000000000000000000000000000000000000000000000000000000000000000000000907131072307855
"234","nTau1.18.0","nTau1","10","18","1",2.72272072952009,0.0000000000188575237768764
"235","nTau2.18.0","nTau2","11","18","1",15.5189695813662,0.000526052659169968
"236","nCon.18.0","nCon","12","18","1",0.648951725180261,0.00518812381317624
"237","Fm.18.0","Fm","13","18","1",2730.03321626007,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000264623097745056
"238","Fo.18.0","Fo","14","18","1",2594.27315070327,0.00000000000000000000000000000000000000000000000000000000000000000000000000000181426214461571
"239","Quant.19.0","Quant","1","19","1",0.050183236613701,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000426086799320744
"240","Sigma.19.0","Sigma","2","19","1",3.19203449375573,0.000000000000000000000000000865007915942479
"241","Connect.19.0","Connect","3","19","1",0.365512048866835,0.000000272620659882957
"242","Tau1.19.0","Tau1","4","19","1",1367.93227431998,0.000000000000836646851219094
"243","Tau2.19.0","Tau2","5","19","1",9585289.7969173,0.0000100216137685942
"244","NPQ.19.0","NPQ","6","19","1",0.371719414374173,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119053768714191
"245","qP.19.0","qP","7","19","1",0.623650180978475,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000852173598641486
"246","ABQ.19.0","ABQ","8","19","1",0.30994909502993,0.000000000000000000000000000865007915942479
"247","qm.19.0","qm","9","19","1",0.868256380769954,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000426086799320744
"248","nTau1.19.0","nTau1","10","19","1",2.1067106807668,0.000000000000836646851219094
"249","nTau2.19.0","nTau2","11","19","1",10.2060598601757,0.0000100216137685942
"250","nCon.19.0","nCon","12","19","1",1.17939620137119,0.000000272620659882957
"251","Fm.19.0","Fm","13","19","1",2659.1692728292,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119053768714191
"252","Fo.19.0","Fo","14","19","1",2525.72355201492,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000852173598641486
"253","Quant.20.0","Quant","1","20","1",0.0545526853921005,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000335565064207145
"254","Sigma.20.0","Sigma","2","20","1",3.46669608991326,0.000000000000000000000000000354732282000185
"255","Connect.20.0","Connect","3","20","1",0.473868018875227,0.0000000001479417939307
"256","Tau1.20.0","Tau1","4","20","1",1058.72700339934,0.000000000044227568268259
"257","Tau2.20.0","Tau2","5","20","1",8457182.74111121,0.000015591060162443
"258","NPQ.20.0","NPQ","6","20","1",0.403818719304859,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000432288005440344
"259","qP.20.0","qP","7","20","1",0.662064910954364,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000671130128414287
"260","ABQ.20.0","ABQ","8","20","1",0.250573018938085,0.000000000000000000000000000354732282000185
"261","qm.20.0","qm","9","20","1",0.856785478633095,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000335565064207145
"262","nTau1.20.0","nTau1","10","20","1",1.63051309479952,0.000000000044227568268259
"263","nTau2.20.0","nTau2","11","20","1",9.00489344954235,0.000015591060162443
"264","nCon.20.0","nCon","12","20","1",1.52902795720517,0.0000000001479417939307
