"","uni","metric","metrix","stage","col","ASnormalized.t5_icra10.002r","pval"
"62","NPQ.6.0","NPQ","6","6","1",0.209894070682217,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000189107389229684
"63","qP.6.0","qP","7","6","1",0.474433743273309,0.00000000000000000000000000000000000000000000000000000000000000000000000000000128278309049054
"64","ABQ.6.0","ABQ","8","6","1",0.263577126350872,0.00000000000000000000000000000913046904702791
"65","qm.6.0","qm","9","6","1",0.808757603673351,0.000000000000000000000000000000000000000000000000000000000000000000000000000000641391545245272
"66","nTau1.6.0","nTau1","10","6","1",1.67482532486052,0.0000000000000310013842037278
"67","nTau2.6.0","nTau2","11","6","1",3.47558044145027,0.00000354853665941054
"68","nCon.6.0","nCon","12","6","1",1.16208494696428,0.000000323937625518936
"69","Fm.6.0","Fm","13","6","1",2398.13621260056,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000189107389229684
"70","Fo.6.0","Fo","14","6","1",2260.00140983295,0.00000000000000000000000000000000000000000000000000000000000000000000000000000128278309049054
"71","Quant.7.0","Quant","1","7","1",0.0596944482324008,0.00000000000000000000000000000000000000000000000000000000000000000000000000000020743605338054
"72","Sigma.7.0","Sigma","2","7","1",3.54322669277837,0.000000000000000000000000000000092453632902812
"73","Connect.7.0","Connect","3","7","1",0.385087379793773,0.0000000000366849695966513
"74","Tau1.7.0","Tau1","4","7","1",1079.01508330026,0.0000000000000079151313327721
"75","Tau2.7.0","Tau2","5","7","1",12194310.1990685,0.00389341124436236
"76","NPQ.7.0","NPQ","6","7","1",0.259880746578803,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000394864521839007
"77","qP.7.0","qP","7","7","1",0.544315775601976,0.000000000000000000000000000000000000000000000000000000000000000000000000000000414872106761081
"78","ABQ.7.0","ABQ","8","7","1",0.227992181637523,0.000000000000000000000000000000092453632902812
"79","qm.7.0","qm","9","7","1",0.801806752270751,0.00000000000000000000000000000000000000000000000000000000000000000000000000000020743605338054
"80","nTau1.7.0","nTau1","10","7","1",1.61501099255898,0.0000000000000079151313327721
"81","nTau2.7.0","nTau2","11","7","1",5.82881301826675,0.00389341124436236
"82","nCon.7.0","nCon","12","7","1",1.38365401028126,0.0000000000366849695966513
"83","Fm.7.0","Fm","13","7","1",2302.98843139932,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000394864521839007
"84","Fo.7.0","Fo","14","7","1",2165.51280770134,0.000000000000000000000000000000000000000000000000000000000000000000000000000000414872106761081
"85","Quant.8.0","Quant","1","8","1",0.0638957290423239,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000059498410584981
"86","Sigma.8.0","Sigma","2","8","1",3.49829863221114,0.000000000000000000000000000000000587229248993322
"87","Connect.8.0","Connect","3","8","1",0.391173881845942,0.000000000000940296133392602
"88","Tau1.8.0","Tau1","4","8","1",1438.08529099466,0.000000000000000182368531528203
"89","Tau2.8.0","Tau2","5","8","1",13439405.6925411,0.000281921766795379
"90","NPQ.8.0","NPQ","6","8","1",0.272507947655146,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000501954110621111
"91","qP.8.0","qP","7","8","1",0.567293135536243,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000118996821169962
"92","ABQ.8.0","ABQ","8","8","1",0.237781229031091,0.000000000000000000000000000000000587229248993322
"93","qm.8.0","qm","9","8","1",0.787857959493582,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000059498410584981
"94","nTau1.8.0","nTau1","10","8","1",2.15244771749632,0.000000000000000182368531528203
"95","nTau2.8.0","nTau2","11","8","1",6.42396179690716,0.000281921766795379
"96","nCon.8.0","nCon","12","8","1",1.4055233662118,0.000000000000940296133392602
"97","Fm.8.0","Fm","13","8","1",2280.13568768691,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000501954110621111
"98","Fo.8.0","Fo","14","8","1",2134.44475560673,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000118996821169962
"99","Quant.9.0","Quant","1","9","1",0.0763932413402367,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000156341048664796
"100","Sigma.9.0","Sigma","2","9","1",3.56518607211164,0.0000000000000000000000000000000000000342709635932629
"101","Connect.9.0","Connect","3","9","1",0.444937897713268,0.0000000000000000128878945904166
"102","Tau1.9.0","Tau1","4","9","1",1279.65089875199,0.0000000000000153301145668639
"103","Tau2.9.0","Tau2","5","9","1",9700406.20593236,0.000943971963886451
"104","NPQ.9.0","NPQ","6","9","1",0.284598049843332,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360764310459072
"105","qP.9.0","qP","7","9","1",0.603027009578872,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000312682097329593
"106","ABQ.9.0","ABQ","8","9","1",0.223207612655181,0.0000000000000000000000000000000000000342709635932629
"107","qm.9.0","qm","9","9","1",0.746364610879042,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000156341048664796
"108","nTau1.9.0","nTau1","10","9","1",1.9153117506026,0.0000000000000153301145668639
"109","nTau2.9.0","nTau2","11","9","1",4.63674066450541,0.000943971963886451
"110","nCon.9.0","nCon","12","9","1",1.59870236938633,0.0000000000000000128878945904166
"111","Fm.9.0","Fm","13","9","1",2258.67599959971,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360764310459072
"112","Fo.9.0","Fo","14","9","1",2086.12841885289,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000312682097329593
"113","Quant.10.0","Quant","1","10","1",0.108335633418968,0.0000000000000000000000000000000000000000000000000000000000000000000000000000572672106562019
"114","Sigma.10.0","Sigma","2","10","1",4.28988864059578,0.00000000000000000000000000000000000000584473614383023
"115","Connect.10.0","Connect","3","10","1",0.239730415039917,0.0000000197687090646515
"116","Tau1.10.0","Tau1","4","10","1",1037.28231300268,0.0000000000000000026049024165959
"117","Tau2.10.0","Tau2","5","10","1",3764555.63219378,0.00000000541567834011197
"118","NPQ.10.0","NPQ","6","10","1",0.300720854139923,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122544709307574
"119","qP.10.0","qP","7","10","1",0.674848799806214,0.000000000000000000000000000000000000000000000000000000000000000000000000000114534421312404
"120","ABQ.10.0","ABQ","8","10","1",0.0653074562814937,0.00000000000000000000000000000000000000584473614383023
"121","qm.10.0","qm","9","10","1",0.640311759838724,0.0000000000000000000000000000000000000000000000000000000000000000000000000000572672106562019
"122","nTau1.10.0","nTau1","10","10","1",1.55254765555502,0.0000000000000000026049024165959
"123","nTau2.10.0","nTau2","11","10","1",1.79943682903824,0.00000000541567834011197
"124","nCon.10.0","nCon","12","10","1",0.861373204008945,0.0000000197687090646515
"125","Fm.10.0","Fm","13","10","1",2230.67906928599,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122544709307574
"126","Fo.10.0","Fo","14","10","1",1989.01703936046,0.000000000000000000000000000000000000000000000000000000000000000000000000000114534421312404
"127","Quant.11.0","Quant","1","11","1",0.120110894900402,0.0000000000000000000000000000000000000000000000000000000000000000000000000001008386594677
"128","Sigma.11.0","Sigma","2","11","1",4.22602264730714,0.000000000000000000000000000000000000000116724156099128
"129","Connect.11.0","Connect","3","11","1",0.2446052593294,0.00000000096403969240777
"130","Tau1.11.0","Tau1","4","11","1",1262.47781156521,0.00000000000000000011201921684991
"131","Tau2.11.0","Tau2","5","11","1",4493154.45894945,0.0000011632887382864
"132","NPQ.11.0","NPQ","6","11","1",0.260739444241492,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019665928660413
"133","qP.11.0","qP","7","11","1",0.648240713961467,0.000000000000000000000000000000000000000000000000000000000000000000000000000201677318935399
"134","ABQ.11.0","ABQ","8","11","1",0.0792227516947975,0.000000000000000000000000000000000000000116724156099128
"135","qm.11.0","qm","9","11","1",0.601216376851335,0.0000000000000000000000000000000000000000000000000000000000000000000000000001008386594677
"136","nTau1.11.0","nTau1","10","11","1",1.8896080092814,0.00000000000000000011201921684991
"137","nTau2.11.0","nTau2","11","11","1",2.1477030496902,0.0000011632887382864
"138","nCon.11.0","nCon","12","11","1",0.878888963300386,0.00000000096403969240777
"139","Fm.11.0","Fm","13","11","1",2301.41985131541,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019665928660413
"140","Fo.11.0","Fo","14","11","1",2024.99425343236,0.000000000000000000000000000000000000000000000000000000000000000000000000000201677318935399
"141","Quant.12.0","Quant","1","12","1",0.124232969210946,0.00000000000000000000000000000000000000000000000000000000000000000000000000018135077242978
"142","Sigma.12.0","Sigma","2","12","1",4.43031794917364,0.0000000000000000000000000000000000000000348572524291954
"143","Connect.12.0","Connect","3","12","1",0.210312825354021,0.000000033185407175958
"144","Tau1.12.0","Tau1","4","12","1",1228.11082490451,0.000000000000000000881521674783315
"145","Tau2.12.0","Tau2","5","12","1",3879779.80125558,0.000000191899877989366
"146","NPQ.12.0","NPQ","6","12","1",0.254571180472429,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000485793869333385
"147","qP.12.0","qP","7","12","1",0.647927956742873,0.000000000000000000000000000000000000000000000000000000000000000000000000000362701544859561
"148","ABQ.12.0","ABQ","8","12","1",0.0347103385835769,0.0000000000000000000000000000000000000000348572524291954
"149","qm.12.0","qm","9","12","1",0.587530559841898,0.00000000000000000000000000000000000000000000000000000000000000000000000000018135077242978
"150","nTau1.12.0","nTau1","10","12","1",1.83816937594145,0.000000000000000000881521674783315
"151","nTau2.12.0","nTau2","11","12","1",1.85451334633872,0.000000191899877989366
"152","nCon.12.0","nCon","12","12","1",0.75567312637073,0.000000033185407175958
"153","Fm.12.0","Fm","13","12","1",2312.73508388828,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000485793869333385
"154","Fo.12.0","Fo","14","12","1",2025.41713741851,0.000000000000000000000000000000000000000000000000000000000000000000000000000362701544859561
"155","Quant.13.0","Quant","1","13","1",0.129178094284371,0.0000000000000000000000000000000000000000000000000000000000000000000000000993106429292388
"156","Sigma.13.0","Sigma","2","13","1",4.84776910782915,0.00000000000000000000000000000000000000099370226441678
"157","Connect.13.0","Connect","3","13","1",0.283608791155838,0.0000000000379063497692457
"158","Tau1.13.0","Tau1","4","13","1",1346.59358486463,0.0000000000000000167451096491464
"159","Tau2.13.0","Tau2","5","13","1",4793976.99932281,0.0000945256932095202
"160","NPQ.13.0","NPQ","6","13","1",0.237565079977997,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201611777793974
"161","qP.13.0","qP","7","13","1",0.63591825362367,0.000000000000000000000000000000000000000000000000000000000000000000000000198621285858478
"162","ABQ.13.0","ABQ","8","13","1",-0.056245049318467,0.00000000000000000000000000000000000000099370226441678
"163","qm.13.0","qm","9","13","1",0.571112108415498,0.0000000000000000000000000000000000000000000000000000000000000000000000000993106429292388
"164","nTau1.13.0","nTau1","10","13","1",2.01550791617674,0.0000000000000000167451096491464
"165","nTau2.13.0","nTau2","11","13","1",2.29149456482242,0.0000945256932095202
"166","nCon.13.0","nCon","12","13","1",1.01903220366231,0.0000000000379063497692457
"167","Fm.13.0","Fm","13","13","1",2344.51571982405,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201611777793974
"168","Fo.13.0","Fo","14","13","1",2041.65564711743,0.000000000000000000000000000000000000000000000000000000000000000000000000198621285858478
"169","Quant.14.0","Quant","1","14","1",0.135485509624184,0.00000000000000000000000000000000000000000000000000000000000000000000000887117492758353
"170","Sigma.14.0","Sigma","2","14","1",4.4551722249638,0.0000000000000000000000000000000000000159388777258764
"171","Connect.14.0","Connect","3","14","1",0.25734933236032,0.00000000710938089824132
"172","Tau1.14.0","Tau1","4","14","1",1271.81941230988,0.000000000000000000965655593484797
"173","Tau2.14.0","Tau2","5","14","1",3998221.2488503,0.0000031182972811167
"174","NPQ.14.0","NPQ","6","14","1",0.221802908808124,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231408745180969
"175","qP.14.0","qP","7","14","1",0.627516402406786,0.0000000000000000000000000000000000000000000000000000000000000000000000177423498551671
"176","ABQ.14.0","ABQ","8","14","1",0.029295021728788,0.0000000000000000000000000000000000000159388777258764
"177","qm.14.0","qm","9","14","1",0.550170678048169,0.00000000000000000000000000000000000000000000000000000000000000000000000887117492758353
"178","nTau1.14.0","nTau1","10","14","1",1.90359000835095,0.000000000000000000965655593484797
"179","nTau2.14.0","nTau2","11","14","1",1.91112770503325,0.0000031182972811167
"180","nCon.14.0","nCon","12","14","1",0.924679577799345,0.00000000710938089824132
"181","Fm.14.0","Fm","13","14","1",2374.76172580416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231408745180969
"182","Fo.14.0","Fo","14","14","1",2053.01592314758,0.0000000000000000000000000000000000000000000000000000000000000000000000177423498551671
"183","Quant.15.0","Quant","1","15","1",0.139478694843388,0.00000000000000000000000000000000000000000000000000000000000000000000000000178514953827096
"184","Sigma.15.0","Sigma","2","15","1",4.6556864661053,0.000000000000000000000000000000000000000000552747726773396
"185","Connect.15.0","Connect","3","15","1",0.241249572608894,0.000000000128911131992154
"186","Tau1.15.0","Tau1","4","15","1",1236.13030137123,0.000000000000000106622930734129
"187","Tau2.15.0","Tau2","5","15","1",3449122.60152971,0.00000318292495257452
"188","NPQ.15.0","NPQ","6","15","1",0.211473334212341,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159533433279318
"189","qP.15.0","qP","7","15","1",0.621643213149111,0.00000000000000000000000000000000000000000000000000000000000000000000000000357029907654191
"190","ABQ.15.0","ABQ","8","15","1",-0.0143935636416483,0.000000000000000000000000000000000000000000552747726773396
"191","qm.15.0","qm","9","15","1",0.536912789403363,0.00000000000000000000000000000000000000000000000000000000000000000000000000178514953827096
"192","nTau1.15.0","nTau1","10","15","1",1.85017249142034,0.000000000000000106622930734129
"193","nTau2.15.0","nTau2","11","15","1",1.64866158013023,0.00000318292495257452
"194","nCon.15.0","nCon","12","15","1",0.866831675443897,0.000000000128911131992154
"195","Fm.15.0","Fm","13","15","1",2395.01002818207,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159533433279318
"196","Fo.15.0","Fo","14","15","1",2060.95715531441,0.00000000000000000000000000000000000000000000000000000000000000000000000000357029907654191
"197","Quant.16.0","Quant","1","16","1",0.0574717947374162,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000307178679868028
"198","Sigma.16.0","Sigma","2","16","1",3.20599088635318,0.00000000000000000000000000000132737489939744
"199","Connect.16.0","Connect","3","16","1",0.363917670547214,0.00000000607101314377414
"200","Tau1.16.0","Tau1","4","16","1",1196.43181203546,0.0000000000020720282018068
"201","Tau2.16.0","Tau2","5","16","1",6850208.38266019,0.00000137150146547808
"202","NPQ.16.0","NPQ","6","16","1",0.186547662393342,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000258092117123475
"203","qP.16.0","qP","7","16","1",0.44131284337564,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000614357359736055
"204","ABQ.16.0","ABQ","8","16","1",0.301470031565287,0.00000000000000000000000000000132737489939744
"205","qm.16.0","qm","9","16","1",0.809186247815006,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000307178679868028
"206","nTau1.16.0","nTau1","10","16","1",1.79075395533357,0.0000000000020720282018068
"207","nTau2.16.0","nTau2","11","16","1",3.27436182505343,0.00000137150146547808
"208","nCon.16.0","nCon","12","16","1",1.30758931786995,0.00000000607101314377414
"209","Fm.16.0","Fm","13","16","1",2445.32173150233,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000258092117123475
"210","Fo.16.0","Fo","14","16","1",2304.78470288248,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000614357359736055
"211","Quant.17.0","Quant","1","17","1",0.0572756896121765,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000708622464962393
"212","Sigma.17.0","Sigma","2","17","1",3.14441035947218,0.000000000000000000000000000000000000852223657274907
"213","Connect.17.0","Connect","3","17","1",0.393670302178345,0.0000000000000205010521367479
"214","Tau1.17.0","Tau1","4","17","1",1267.04015904235,0.0000000000000844179663767373
"215","Tau2.17.0","Tau2","5","17","1",10082975.7372748,0.000318646159146723
"216","NPQ.17.0","NPQ","6","17","1",0.245453076162019,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362396392799385
"217","qP.17.0","qP","7","17","1",0.521595239271921,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000141724492992478
"218","ABQ.17.0","ABQ","8","17","1",0.314887363374146,0.000000000000000000000000000000000000852223657274907
"219","qm.17.0","qm","9","17","1",0.80983734205942,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000708622464962393
"220","nTau1.17.0","nTau1","10","17","1",1.89643668243111,0.0000000000000844179663767373
"221","nTau2.17.0","nTau2","11","17","1",4.81960679045087,0.000318646159146723
"222","nCon.17.0","nCon","12","17","1",1.41449323171642,0.0000000000000205010521367479
"223","Fm.17.0","Fm","13","17","1",2329.66688175434,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362396392799385
"224","Fo.17.0","Fo","14","17","1",2196.23360453521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000141724492992478
"225","Quant.18.0","Quant","1","18","1",0.0612494389693736,0.0000000000000000000000000000000000000000000000000000000000000000000000000000285710559333612
"226","Sigma.18.0","Sigma","2","18","1",3.35628124479434,0.00000000000000000000000000000527931034235207
"227","Connect.18.0","Connect","3","18","1",0.37800788721607,0.00000000151072833382406
"228","Tau1.18.0","Tau1","4","18","1",1264.24341028252,0.0000000000000000624068473840864
"229","Tau2.18.0","Tau2","5","18","1",12640618.6984363,0.0000334417343691229
"230","NPQ.18.0","NPQ","6","18","1",0.275555606803903,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000441903634652437
"231","qP.18.0","qP","7","18","1",0.566612943675825,0.0000000000000000000000000000000000000000000000000000000000000000000000000000571421118667225
"232","ABQ.18.0","ABQ","8","18","1",0.268724361643138,0.00000000000000000000000000000527931034235207
"233","qm.18.0","qm","9","18","1",0.796643982976868,0.0000000000000000000000000000000000000000000000000000000000000000000000000000285710559333612
"234","nTau1.18.0","nTau1","10","18","1",1.89225066125267,0.0000000000000000624068473840864
"235","nTau2.18.0","nTau2","11","18","1",6.04214601938037,0.0000334417343691229
"236","nCon.18.0","nCon","12","18","1",1.35821674900009,0.00000000151072833382406
"237","Fm.18.0","Fm","13","18","1",2274.6878057193,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000441903634652437
"238","Fo.18.0","Fo","14","18","1",2135.36445378852,0.0000000000000000000000000000000000000000000000000000000000000000000000000000571421118667225
"239","Quant.19.0","Quant","1","19","1",0.0638180007686787,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000460481665935393
"240","Sigma.19.0","Sigma","2","19","1",3.22340630257847,0.00000000000000000000000000000000360291799417164
"241","Connect.19.0","Connect","3","19","1",0.409714498858641,0.00000000000188847878310997
"242","Tau1.19.0","Tau1","4","19","1",1013.2470126129,0.0000000000000238052063245393
"243","Tau2.19.0","Tau2","5","19","1",8019477.24625281,0.0000142039308325462
"244","NPQ.19.0","NPQ","6","19","1",0.318825432301821,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000679182666477991
"245","qP.19.0","qP","7","19","1",0.6226073582418,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000920963331870785
"246","ABQ.19.0","ABQ","8","19","1",0.29767551355904,0.00000000000000000000000000000000360291799417164
"247","qm.19.0","qm","9","19","1",0.788116027361705,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000460481665935393
"248","nTau1.19.0","nTau1","10","19","1",1.51657292736102,0.0000000000000238052063245393
"249","nTau2.19.0","nTau2","11","19","1",3.83326589282787,0.0000142039308325462
"250","nCon.19.0","nCon","12","19","1",1.47214149089936,0.00000000000188847878310997
"251","Fm.19.0","Fm","13","19","1",2200.05674234655,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000679182666477991
"252","Fo.19.0","Fo","14","19","1",2059.65351947234,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000920963331870785
"253","Quant.20.0","Quant","1","20","1",0.0684677110142488,0.000000000000000000000000000000000000000000000000000000000000000000000000000000211386173590828
"254","Sigma.20.0","Sigma","2","20","1",3.3811262451656,0.000000000000000000000000000000113962635226907
"255","Connect.20.0","Connect","3","20","1",0.454992601404975,0.00000000000160454793516443
"256","Tau1.20.0","Tau1","4","20","1",1066.13541340786,0.0000000000000101576457652819
"257","Tau2.20.0","Tau2","5","20","1",9276433.39128533,0.00023680790361646
"258","NPQ.20.0","NPQ","6","20","1",0.369499610946206,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154698648504702
"259","qP.20.0","qP","7","20","1",0.686257482433965,0.000000000000000000000000000000000000000000000000000000000000000000000000000000422772347181655
"260","ABQ.20.0","ABQ","8","20","1",0.263311065741712,0.000000000000000000000000000000113962635226907
"261","qm.20.0","qm","9","20","1",0.77267839116844,0.000000000000000000000000000000000000000000000000000000000000000000000000000000211386173590828
"262","nTau1.20.0","nTau1","10","20","1",1.59573340434108,0.0000000000000101576457652819
"263","nTau2.20.0","nTau2","11","20","1",4.43408399749734,0.00023680790361646
