"","uni","metric","metrix","stage","col","ASnormalized.t10_ahya2.002r","pval"
"29","Quant.4.0","Quant","1","4","1",0.0317696749351913,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000218613820455813
"30","Sigma.4.0","Sigma","2","4","1",2.59900632879657,0.0000000000000000000000000118938672528756
"31","Connect.4.0","Connect","3","4","1",0.534814236076668,0.000000000000201197793738305
"32","Tau1.4.0","Tau1","4","4","1",4860.04130014643,0.000178009261436543
"33","Tau2.4.0","Tau2","5","4","1",5921561.39201424,0.00000153203378268636
"34","NPQ.4.0","NPQ","6","4","1",0.0863144558751595,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000697759720009765
"35","qP.4.0","qP","7","4","1",0.253100427357198,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000437227640910929
"36","ABQ.4.0","ABQ","8","4","1",0.423341199809956,0.0000000000000000000000000118938672528756
"37","qm.4.0","qm","9","4","1",0.915096226327725,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000218613820455813
"38","nTau1.4.0","nTau1","10","4","1",6.72441156186808,0.000178009261436543
"39","nTau2.4.0","nTau2","11","4","1",6.43086289244404,0.00000153203378268636
"40","nCon.4.0","nCon","12","4","1",1.69488819693024,0.000000000000201197793738305
"41","Fm.4.0","Fm","13","4","1",3098.05647085905,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000697759720009765
"42","Fo.4.0","Fo","14","4","1",2999.63222384899,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000437227640910929
"43","Quant.5.0","Quant","1","5","1",0.0352578668927888,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000238903085876314
"44","Sigma.5.0","Sigma","2","5","1",3.5204143123373,0.00000000000000000000000073298783264491
"45","Connect.5.0","Connect","3","5","1",0.320376801267897,0.0000790998497014561
"46","Tau1.5.0","Tau1","4","5","1",2663.39527159228,0.000000112139803348725
"47","Tau2.5.0","Tau2","5","5","1",6374198.7137654,0.000000145193634760263
"48","NPQ.5.0","NPQ","6","5","1",0.10034690869269,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016793733753886
"49","qP.5.0","qP","7","5","1",0.286947375381518,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000477806171752628
"50","ABQ.5.0","ABQ","8","5","1",0.218902289297508,0.00000000000000000000000073298783264491
"51","qm.5.0","qm","9","5","1",0.905774108267107,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000238903085876314
"52","nTau1.5.0","nTau1","10","5","1",3.68510571249267,0.000000112139803348725
"53","nTau2.5.0","nTau2","11","5","1",6.9224306333629,0.000000145193634760263
"54","nCon.5.0","nCon","12","5","1",1.01531115368698,0.0000790998497014561
"55","Fm.5.0","Fm","13","5","1",3058.54772056409,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016793733753886
"56","Fo.5.0","Fo","14","5","1",2950.7098521472,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000477806171752628
"57","Quant.6.0","Quant","1","6","1",0.03559064069563,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000177061717031431
"58","Sigma.6.0","Sigma","2","6","1",3.39532133577817,0.00000000000000000000000000138415564685952
"59","Connect.6.0","Connect","3","6","1",0.32263397230573,0.00000193713773319854
"60","Tau1.6.0","Tau1","4","6","1",1943.27437024144,0.0000568984192073684
"61","Tau2.6.0","Tau2","5","6","1",7115401.86393489,0.0000049928910268251
"62","NPQ.6.0","NPQ","6","6","1",0.125599535983071,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181367658370128
"63","qP.6.0","qP","7","6","1",0.333435292613149,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000354123434062862
"64","ABQ.6.0","ABQ","8","6","1",0.246657499038837,0.00000000000000000000000000138415564685952
"65","qm.6.0","qm","9","6","1",0.904884777428875,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000177061717031431
"66","nTau1.6.0","nTau1","10","6","1",2.68873777733941,0.0000568984192073684
"67","nTau2.6.0","nTau2","11","6","1",7.72738316507452,0.0000049928910268251
"68","nCon.6.0","nCon","12","6","1",1.02246438988081,0.00000193713773319854
"69","Fm.6.0","Fm","13","6","1",2989.92974128445,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181367658370128
"70","Fo.6.0","Fo","14","6","1",2883.51622615722,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000354123434062862
"71","Quant.7.0","Quant","1","7","1",0.0385552548020727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014123415372116
"72","Sigma.7.0","Sigma","2","7","1",3.5418896513607,0.0000000000000000000000000318239450818888
"73","Connect.7.0","Connect","3","7","1",0.296510449436899,0.000070098936157491
"74","Tau1.7.0","Tau1","4","7","1",2492.16584300201,0.0000000000773528712145946
"75","Tau2.7.0","Tau2","5","7","1",15235826.9192284,0.0003953455000834
"76","NPQ.7.0","NPQ","6","7","1",0.163778689803303,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144195854027805
"77","qP.7.0","qP","7","7","1",0.404813743109391,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000282468307442319
"78","ABQ.7.0","ABQ","8","7","1",0.214137413160926,0.0000000000000000000000000318239450818888
"79","qm.7.0","qm","9","7","1",0.896961909926059,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014123415372116
"80","nTau1.7.0","nTau1","10","7","1",3.44819061687203,0.0000000000773528712145946
"81","nTau2.7.0","nTau2","11","7","1",16.5462295303904,0.0003953455000834
"82","nCon.7.0","nCon","12","7","1",0.939675923183609,0.000070098936157491
"83","Fm.7.0","Fm","13","7","1",2891.84151497101,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144195854027805
"84","Fo.7.0","Fo","14","7","1",2780.34582851409,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000282468307442319
"85","Quant.8.0","Quant","1","8","1",0.0454047202473452,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000231989244518044
"86","Sigma.8.0","Sigma","2","8","1",3.55500568637213,0.00000000000000000000000000000999431549978921
"87","Connect.8.0","Connect","3","8","1",0.359708796920054,0.0000000454334914465873
"88","Tau1.8.0","Tau1","4","8","1",1870.89854733813,0.000000000000418377000770467
"89","Tau2.8.0","Tau2","5","8","1",11213075.7533937,0.000126513508639439
"90","NPQ.8.0","NPQ","6","8","1",0.194048948520864,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000375675621719154
"91","qP.8.0","qP","7","8","1",0.466934824223754,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000463978489036088
"92","ABQ.8.0","ABQ","8","8","1",0.211227271338976,0.00000000000000000000000000000999431549978921
"93","qm.8.0","qm","9","8","1",0.878656860688766,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000231989244518044
"94","nTau1.8.0","nTau1","10","8","1",2.5885977187938,0.000000000000418377000770467
"95","nTau2.8.0","nTau2","11","8","1",12.1774896853911,0.000126513508639439
"96","nCon.8.0","nCon","12","8","1",1.13995879897329,0.0000000454334914465873
"97","Fm.8.0","Fm","13","8","1",2818.53062521495,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000375675621719154
"98","Fo.8.0","Fo","14","8","1",2690.55603066849,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000463978489036088
"99","Quant.9.0","Quant","1","9","1",0.0480367744216258,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000136166678957035
"100","Sigma.9.0","Sigma","2","9","1",3.68114005150648,0.0000000000000000000000000000000000316760962713051
"101","Connect.9.0","Connect","3","9","1",0.383016495340856,0.00000000000028556329957254
"102","Tau1.9.0","Tau1","4","9","1",2355.14941446643,0.000000000176782748771687
"103","Tau2.9.0","Tau2","5","9","1",12725124.5086033,0.0102977455562825
"104","NPQ.9.0","NPQ","6","9","1",0.204179552110857,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466839246829121
"105","qP.9.0","qP","7","9","1",0.487684382244446,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000027233335791407
"106","ABQ.9.0","ABQ","8","9","1",0.18324100179619,0.0000000000000000000000000000000000316760962713051
"107","qm.9.0","qm","9","9","1",0.871622752459388,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000136166678957035
"108","nTau1.9.0","nTau1","10","9","1",3.25861303937639,0.000000000176782748771687
"109","nTau2.9.0","nTau2","11","9","1",13.8195866911837,0.0102977455562825
"110","nCon.9.0","nCon","12","9","1",1.21382359217854,0.00000000000028556329957254
"111","Fm.9.0","Fm","13","9","1",2794.81869918178,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466839246829121
"112","Fo.9.0","Fo","14","9","1",2660.56462377984,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000027233335791407
"113","Quant.10.0","Quant","1","10","1",0.0880293758041892,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000803584292754508
"114","Sigma.10.0","Sigma","2","10","1",4.75129856346892,0.0000000000000000000000000000000000000112936961475781
"115","Connect.10.0","Connect","3","10","1",0.261442906880958,0.00000000156161604881295
"116","Tau1.10.0","Tau1","4","10","1",1692.99404460169,0.00000000000000000644074323180763
"117","Tau2.10.0","Tau2","5","10","1",3879833.06779266,0.00000000059097094576459
"118","NPQ.10.0","NPQ","6","10","1",0.255214859459057,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000792759780783878
"119","qP.10.0","qP","7","10","1",0.636710600308292,0.000000000000000000000000000000000000000000000000000000000000000000000000000000160716858550902
"120","ABQ.10.0","ABQ","8","10","1",-0.0542021766539262,0.0000000000000000000000000000000000000112936961475781
"121","qm.10.0","qm","9","10","1",0.764743384531407,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000803584292754508
"122","nTau1.10.0","nTau1","10","10","1",2.34244691034836,0.00000000000000000644074323180763
"123","nTau2.10.0","nTau2","11","10","1",4.21352965084401,0.00000000059097094576459
"124","nCon.10.0","nCon","12","10","1",0.828542823194677,0.00000000156161604881295
"125","Fm.10.0","Fm","13","10","1",2681.1852202436,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000792759780783878
"126","Fo.10.0","Fo","14","10","1",2445.16215889013,0.000000000000000000000000000000000000000000000000000000000000000000000000000000160716858550902
"127","Quant.11.0","Quant","1","11","1",0.0992321624672574,0.0000000000000000000000000000000000000000000000000000000000000000000000000000788457055445883
"128","Sigma.11.0","Sigma","2","11","1",4.61813978763305,0.000000000000000000000000000000000000519725318167536
"129","Connect.11.0","Connect","3","11","1",0.142078133098829,0.0012474409508864
"130","Tau1.11.0","Tau1","4","11","1",1892.95505871554,0.0000000000000000458853516916027
"131","Tau2.11.0","Tau2","5","11","1",4243621.64224056,0.000000626833852231649
"132","NPQ.11.0","NPQ","6","11","1",0.240243497314973,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753471913828591
"133","qP.11.0","qP","7","11","1",0.637321518874899,0.000000000000000000000000000000000000000000000000000000000000000000000000000157691411089177
"134","ABQ.11.0","ABQ","8","11","1",-0.0246573544434137,0.000000000000000000000000000000000000519725318167536
"135","qm.11.0","qm","9","11","1",0.734804177873478,0.0000000000000000000000000000000000000000000000000000000000000000000000000000788457055445883
"136","nTau1.11.0","nTau1","10","11","1",2.61911537306071,0.0000000000000000458853516916027
"137","nTau2.11.0","nTau2","11","11","1",4.60860694367882,0.000000626833852231649
"138","nCon.11.0","nCon","12","11","1",0.450262043504332,0.0012474409508864
"139","Fm.11.0","Fm","13","11","1",2713.5506347727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753471913828591
"140","Fo.11.0","Fo","14","11","1",2444.27913731981,0.000000000000000000000000000000000000000000000000000000000000000000000000000157691411089177
"141","Quant.12.0","Quant","1","12","1",0.101621917238622,0.00000000000000000000000000000000000000000000000000000000000000000000000270874398815766
"142","Sigma.12.0","Sigma","2","12","1",5.01861840048731,0.000000000000000000000000000000000240116544042108
"143","Connect.12.0","Connect","3","12","1",0.246109309864727,0.00000265912416939794
"144","Tau1.12.0","Tau1","4","12","1",1826.86764002534,0.00000000000000000290347093364372
"145","Tau2.12.0","Tau2","5","12","1",3774359.63073481,0.0000000164484066308123
"146","NPQ.12.0","NPQ","6","12","1",0.235898178980157,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324603507485735
"147","qP.12.0","qP","7","12","1",0.635878064947414,0.00000000000000000000000000000000000000000000000000000000000000000000000541748797631531
"148","ABQ.12.0","ABQ","8","12","1",-0.113514204783307,0.000000000000000000000000000000000240116544042108
"149","qm.12.0","qm","9","12","1",0.728417609592434,0.00000000000000000000000000000000000000000000000000000000000000000000000270874398815766
"150","nTau1.12.0","nTau1","10","12","1",2.52767602617264,0.00000000000000000290347093364372
"151","nTau2.12.0","nTau2","11","12","1",4.09898465711506,0.0000000164484066308123
"152","nCon.12.0","nCon","12","12","1",0.779948880015557,0.00000265912416939794
"153","Fm.12.0","Fm","13","12","1",2723.09125998461,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324603507485735
"154","Fo.12.0","Fo","14","12","1",2446.36550532924,0.00000000000000000000000000000000000000000000000000000000000000000000000541748797631531
"155","Quant.13.0","Quant","1","13","1",0.112437478277526,0.0000000000000000000000000000000000000000000000000000000000000000000000000777464898929545
"156","Sigma.13.0","Sigma","2","13","1",5.23845584752214,0.000000000000000000000000000000000000372118806066129
"157","Connect.13.0","Connect","3","13","1",0.172197152334564,0.000108392577972965
"158","Tau1.13.0","Tau1","4","13","1",1903.97281190716,0.000000000000000000181596202211339
"159","Tau2.13.0","Tau2","5","13","1",4088753.38490285,0.000000151306760547961
"160","NPQ.13.0","NPQ","6","13","1",0.226738930951134,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107290716011007
"161","qP.13.0","qP","7","13","1",0.64376948972353,0.000000000000000000000000000000000000000000000000000000000000000000000000155492979785909
"162","ABQ.13.0","ABQ","8","13","1",-0.162290999606523,0.000000000000000000000000000000000000372118806066129
"163","qm.13.0","qm","9","13","1",0.699513255095291,0.0000000000000000000000000000000000000000000000000000000000000000000000000777464898929545
"164","nTau1.13.0","nTau1","10","13","1",2.63435966881294,0.000000000000000000181596202211339
"165","nTau2.13.0","nTau2","11","13","1",4.44041878123342,0.000000151306760547961
"166","nCon.13.0","nCon","12","13","1",0.545712700503006,0.000108392577972965
"167","Fm.13.0","Fm","13","13","1",2743.42278091917,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107290716011007
"168","Fo.13.0","Fo","14","13","1",2434.9592415835,0.000000000000000000000000000000000000000000000000000000000000000000000000155492979785909
"169","Quant.14.0","Quant","1","14","1",0.120549749803524,0.00000000000000000000000000000000000000000000000000000000000000000000000232899340407998
"170","Sigma.14.0","Sigma","2","14","1",4.953015089874,0.000000000000000000000000000000000000384711152417896
"171","Connect.14.0","Connect","3","14","1",0.231503178699322,0.000000448167067412783
"172","Tau1.14.0","Tau1","4","14","1",1752.62492710675,0.0000000000000000109621850596902
"173","Tau2.14.0","Tau2","5","14","1",3503352.29465308,0.0000000876284157901683
"174","NPQ.14.0","NPQ","6","14","1",0.219702402428889,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209597537080282
"175","qP.14.0","qP","7","14","1",0.649537010054452,0.00000000000000000000000000000000000000000000000000000000000000000000000465798680815997
"176","ABQ.14.0","ABQ","8","14","1",-0.0989583624340178,0.000000000000000000000000000000000000384711152417896
"177","qm.14.0","qm","9","14","1",0.677833383739465,0.00000000000000000000000000000000000000000000000000000000000000000000000232899340407998
"178","nTau1.14.0","nTau1","10","14","1",2.42495291616139,0.0000000000000000109621850596902
"179","nTau2.14.0","nTau2","11","14","1",3.80466852901776,0.0000000876284157901683
"180","nCon.14.0","nCon","12","14","1",0.733660360292025,0.000000448167067412783
"181","Fm.14.0","Fm","13","14","1",2759.24973395957,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209597537080282
"182","Fo.14.0","Fo","14","14","1",2426.62286888531,0.00000000000000000000000000000000000000000000000000000000000000000000000465798680815997
"183","Quant.15.0","Quant","1","15","1",0.122493913709372,0.000000000000000000000000000000000000000000000000000000000000000000000000000285446797037089
"184","Sigma.15.0","Sigma","2","15","1",4.98334032826878,0.0000000000000000000000000000000000000000288961031612403
"185","Connect.15.0","Connect","3","15","1",0.176180563295711,0.00000284214101194545
"186","Tau1.15.0","Tau1","4","15","1",1800.67859989624,0.0000000000000000408300649199721
"187","Tau2.15.0","Tau2","5","15","1",3269406.79955811,0.0000000876883911770888
"188","NPQ.15.0","NPQ","6","15","1",0.214019081687998,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281843352654967
"189","qP.15.0","qP","7","15","1",0.645406340407972,0.000000000000000000000000000000000000000000000000000000000000000000000000000570893594074178
"190","ABQ.15.0","ABQ","8","15","1",-0.105686824536805,0.0000000000000000000000000000000000000000288961031612403
"191","qm.15.0","qm","9","15","1",0.672637647472704,0.000000000000000000000000000000000000000000000000000000000000000000000000000285446797037089
"192","nTau1.15.0","nTau1","10","15","1",2.49144055545081,0.0000000000000000408300649199721
"193","nTau2.15.0","nTau2","11","15","1",3.55060185577688,0.0000000876883911770888
"194","nCon.15.0","nCon","12","15","1",0.558336590755253,0.00000284214101194545
"195","Fm.15.0","Fm","13","15","1",2772.16691251043,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281843352654967
"196","Fo.15.0","Fo","14","15","1",2432.5933379414,0.000000000000000000000000000000000000000000000000000000000000000000000000000570893594074178
"197","Quant.16.0","Quant","1","16","1",0.0392100314751621,0.00000000000000000000000000000000000000000000000000000000000000000000000000000130285190177826
"198","Sigma.16.0","Sigma","2","16","1",3.51074202183948,0.0000000000000000000000124739619178455
"199","Connect.16.0","Connect","3","16","1",0.400787285761041,0.00000083537996832682
"200","Tau1.16.0","Tau1","4","16","1",1903.22203481373,0.0000000000225335075678196
"201","Tau2.16.0","Tau2","5","16","1",9287510.00463473,0.00000686212188914532
"202","NPQ.16.0","NPQ","6","16","1",0.166307801809926,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115404274491457
"203","qP.16.0","qP","7","16","1",0.410292172823134,0.00000000000000000000000000000000000000000000000000000000000000000000000000000260570380355652
"204","ABQ.16.0","ABQ","8","16","1",0.221048344646339,0.0000000000000000000000124739619178455
"205","qm.16.0","qm","9","16","1",0.895212033335528,0.00000000000000000000000000000000000000000000000000000000000000000000000000000130285190177826
"206","nTau1.16.0","nTau1","10","16","1",2.63332088460194,0.0000000000225335075678196
"207","nTau2.16.0","nTau2","11","16","1",10.0863099270667,0.00000686212188914532
"208","nCon.16.0","nCon","12","16","1",1.27014128325992,0.00000083537996832682
"209","Fm.16.0","Fm","13","16","1",2885.57062225692,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115404274491457
"210","Fo.16.0","Fo","14","16","1",2772.42730733442,0.00000000000000000000000000000000000000000000000000000000000000000000000000000260570380355652
"211","Quant.17.0","Quant","1","17","1",0.0408761592335654,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000003219371048019
"212","Sigma.17.0","Sigma","2","17","1",3.80756696863185,0.0000000000000000000000000178785351181105
"213","Connect.17.0","Connect","3","17","1",0.20634499054274,0.00628677255634349
"214","Tau1.17.0","Tau1","4","17","1",2398.80446342066,0.0000000000196269030517055
"215","Tau2.17.0","Tau2","5","17","1",18400643.4206087,0.0405121769368916
"216","NPQ.17.0","NPQ","6","17","1",0.198421022523198,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185380532859678
"217","qP.17.0","qP","7","17","1",0.464927318231547,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000643874209603799
"218","ABQ.17.0","ABQ","8","17","1",0.155189821799642,0.0000000000000000000000000178785351181105
"219","qm.17.0","qm","9","17","1",0.890759342699028,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000003219371048019
"220","nTau1.17.0","nTau1","10","17","1",3.31901468985473,0.0000000000196269030517055
"221","nTau2.17.0","nTau2","11","17","1",19.9832454883046,0.0405121769368916
"222","nCon.17.0","nCon","12","17","1",0.65393115099583,0.00628677255634349
"223","Fm.17.0","Fm","13","17","1",2808.24807489275,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185380532859678
"224","Fo.17.0","Fo","14","17","1",2693.45767941608,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000643874209603799
"225","Quant.18.0","Quant","1","18","1",0.0427455722682016,0.0000000000000000000000000000000000000000000000000000000000000000000000000000028499943919513
"226","Sigma.18.0","Sigma","2","18","1",3.72910799619632,0.0000000000000000000000166271572138932
"227","Connect.18.0","Connect","3","18","1",0.208717384776474,0.0198569998693796
"228","Tau1.18.0","Tau1","4","18","1",1793.83253347631,0.00000000226438558082756
"229","Tau2.18.0","Tau2","5","18","1",14014693.7656047,0.0129364752298002
"230","NPQ.18.0","NPQ","6","18","1",0.21260851635385,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306374843977598
"231","qP.18.0","qP","7","18","1",0.490319428403469,0.0000000000000000000000000000000000000000000000000000000000000000000000000000056999887839026
"232","ABQ.18.0","ABQ","8","18","1",0.172598035241648,0.0000000000000000000000166271572138932
"233","qm.18.0","qm","9","18","1",0.885763376529512,0.0000000000000000000000000000000000000000000000000000000000000000000000000000028499943919513
"234","nTau1.18.0","nTau1","10","18","1",2.48196825566066,0.00000000226438558082756
"235","nTau2.18.0","nTau2","11","18","1",15.2200691877886,0.0129364752298002
"236","nCon.18.0","nCon","12","18","1",0.661449542829824,0.0198569998693796
"237","Fm.18.0","Fm","13","18","1",2775.39163219079,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306374843977598
"238","Fo.18.0","Fo","14","18","1",2656.75592860442,0.0000000000000000000000000000000000000000000000000000000000000000000000000000056999887839026
"239","Quant.19.0","Quant","1","19","1",0.0431400472776535,0.00000000000000000000000000000000000000000000000000000000000000000000000000000830789613468883
"240","Sigma.19.0","Sigma","2","19","1",3.27013164655861,0.0000000000000000000000144480815541267
"241","Connect.19.0","Connect","3","19","1",0.351277534748927,0.0000375306371025622
"242","Tau1.19.0","Tau1","4","19","1",1140.27376871461,0.000000000025189337495139
"243","Tau2.19.0","Tau2","5","19","1",8264951.72086649,0.000000474226063500334
"244","NPQ.19.0","NPQ","6","19","1",0.231556876337171,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000317450864318831
"245","qP.19.0","qP","7","19","1",0.519345319971937,0.0000000000000000000000000000000000000000000000000000000000000000000000000000166157922693777
"246","ABQ.19.0","ABQ","8","19","1",0.274434167060627,0.0000000000000000000000144480815541267
"247","qm.19.0","qm","9","19","1",0.884709150542303,0.00000000000000000000000000000000000000000000000000000000000000000000000000000830789613468883
"248","nTau1.19.0","nTau1","10","19","1",1.57769649278668,0.000000000025189337495139
"249","nTau2.19.0","nTau2","11","19","1",8.97580347663716,0.000000474226063500334
"250","nCon.19.0","nCon","12","19","1",1.11323915358034,0.0000375306371025622
"251","Fm.19.0","Fm","13","19","1",2732.69029963207,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000317450864318831
"252","Fo.19.0","Fo","14","19","1",2614.80191091076,0.0000000000000000000000000000000000000000000000000000000000000000000000000000166157922693777
"253","Quant.20.0","Quant","1","20","1",0.049367769627157,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000021643994448341
"254","Sigma.20.0","Sigma","2","20","1",3.51510972127296,0.0000000000000000000000000000140036251156649
"255","Connect.20.0","Connect","3","20","1",0.464761097116181,0.00000000000693041424491169
"256","Tau1.20.0","Tau1","4","20","1",1523.33849657808,0.00000000241446702979257
"257","Tau2.20.0","Tau2","5","20","1",8014251.27769236,0.0000269487610091962
"258","NPQ.20.0","NPQ","6","20","1",0.241443781395935,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149486999526288
"259","qP.20.0","qP","7","20","1",0.545433106961916,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000432879888966819
"260","ABQ.20.0","ABQ","8","20","1",0.220079254157026,0.0000000000000000000000000000140036251156649
"261","qm.20.0","qm","9","20","1",0.868065696369899,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000021643994448341
"262","nTau1.20.0","nTau1","10","20","1",2.10770945479821,0.00000000241446702979257
"263","nTau2.20.0","nTau2","11","20","1",8.70354079617218,0.0000269487610091962
"264","nCon.20.0","nCon","12","20","1",1.47288169378805,0.00000000000693041424491169
