"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr1.005r","pval"
"43","Quant.5.0","Quant","1","5","1",0.053455178566452,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000106904602219797
"44","Sigma.5.0","Sigma","2","5","1",3.11941778403114,0.0000000000000000000000000000000194738656898545
"45","Connect.5.0","Connect","3","5","1",0.435413663217883,0.0000000000000444589305201106
"46","Tau1.5.0","Tau1","4","5","1",1584.35671230614,0.0000000265597260070535
"47","Tau2.5.0","Tau2","5","5","1",5621536.46581209,0.00000186395384888952
"48","NPQ.5.0","NPQ","6","5","1",0.167414731490538,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632414466881997
"49","qP.5.0","qP","7","5","1",0.371414923975231,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000213809204439594
"50","ABQ.5.0","ABQ","8","5","1",0.200162106045969,0.0000000000000000000000000000000194738656898545
"51","qm.5.0","qm","9","5","1",0.856886242369226,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000106904602219797
"52","nTau1.5.0","nTau1","10","5","1",2.52121389852438,0.0000000265597260070535
"53","nTau2.5.0","nTau2","11","5","1",5.41382044348113,0.00000186395384888952
"54","nCon.5.0","nCon","12","5","1",1.22357948854427,0.0000000000000444589305201106
"55","Fm.5.0","Fm","13","5","1",3005.4097427428,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000632414466881997
"56","Fo.5.0","Fo","14","5","1",2844.75502827913,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000213809204439594
"57","Quant.6.0","Quant","1","6","1",0.0508975423553719,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000957008250384599
"58","Sigma.6.0","Sigma","2","6","1",3.18789293511823,0.0000000000000000000000000000000434406642048649
"59","Connect.6.0","Connect","3","6","1",0.350584166095499,0.000000000677637578734955
"60","Tau1.6.0","Tau1","4","6","1",1331.92940616923,0.00000000207289457225591
"61","Tau2.6.0","Tau2","5","6","1",7626696.11944081,0.0000701630228672108
"62","NPQ.6.0","NPQ","6","6","1",0.19737560697919,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321094774235706
"63","qP.6.0","qP","7","6","1",0.407049581137873,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000019140165007692
"64","ABQ.6.0","ABQ","8","6","1",0.182604656410958,0.0000000000000000000000000000000434406642048649
"65","qm.6.0","qm","9","6","1",0.86373371605908,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000957008250384599
"66","nTau1.6.0","nTau1","10","6","1",2.11952201458425,0.00000000207289457225591
"67","nTau2.6.0","nTau2","11","6","1",7.34488935876398,0.0000701630228672108
"68","nCon.6.0","nCon","12","6","1",0.985195529861435,0.000000000677637578734955
"69","Fm.6.0","Fm","13","6","1",2930.2080211027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321094774235706
"70","Fo.6.0","Fo","14","6","1",2781.06763423858,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000019140165007692
"71","Quant.7.0","Quant","1","7","1",0.0540688253447896,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000180769593907715
"72","Sigma.7.0","Sigma","2","7","1",3.56400441261234,0.0000000000000000000000000000000348804842934542
"73","Connect.7.0","Connect","3","7","1",0.275597035696848,0.00000159400714803541
"74","Tau1.7.0","Tau1","4","7","1",1328.27718559133,0.000000000000013373872822667
"75","Tau2.7.0","Tau2","5","7","1",6345493.70545683,0.0000000161170272697158
"76","NPQ.7.0","NPQ","6","7","1",0.24478080206118,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012933781115482
"77","qP.7.0","qP","7","7","1",0.471311245703627,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000361539187815431
"78","ABQ.7.0","ABQ","8","7","1",0.0861673617366695,0.0000000000000000000000000000000348804842934542
"79","qm.7.0","qm","9","7","1",0.855243346420487,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000180769593907715
"80","nTau1.7.0","nTau1","10","7","1",2.11371017359544,0.000000000000013373872822667
"81","nTau2.7.0","nTau2","11","7","1",6.1110274309357,0.0000000161170272697158
"82","nCon.7.0","nCon","12","7","1",0.774470138328025,0.00000159400714803541
"83","Fm.7.0","Fm","13","7","1",2818.61641988169,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012933781115482
"84","Fo.7.0","Fo","14","7","1",2666.21714096115,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000361539187815431
"85","Quant.8.0","Quant","1","8","1",0.0622808826926991,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000161010327082444
"86","Sigma.8.0","Sigma","2","8","1",3.44918915589061,0.00000000000000000000000000000000000000386892834065784
"87","Connect.8.0","Connect","3","8","1",0.342334091884968,0.0000000000000195986819400265
"88","Tau1.8.0","Tau1","4","8","1",1184.73504270222,0.00000000000000732690373194865
"89","Tau2.8.0","Tau2","5","8","1",7339026.53600925,0.0000000824176908159296
"90","NPQ.8.0","NPQ","6","8","1",0.275901858326915,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413952394461517
"91","qP.8.0","qP","7","8","1",0.520333916622727,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000322020654164888
"92","ABQ.8.0","ABQ","8","8","1",0.115606699295177,0.00000000000000000000000000000000000000386892834065784
"93","qm.8.0","qm","9","8","1",0.833257480570694,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000161010327082444
"94","nTau1.8.0","nTau1","10","8","1",1.88528910978763,0.00000000000000732690373194865
"95","nTau2.8.0","nTau2","11","8","1",7.06784917922928,0.0000000824176908159296
"96","nCon.8.0","nCon","12","8","1",0.96201155003781,0.0000000000000195986819400265
"97","Fm.8.0","Fm","13","8","1",2749.86636702912,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413952394461517
"98","Fo.8.0","Fo","14","8","1",2578.60226240358,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000322020654164888
"99","Quant.9.0","Quant","1","9","1",0.0658452776236274,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000922769192033763
"100","Sigma.9.0","Sigma","2","9","1",3.51099372056212,0.00000000000000000000000000000000000118965124233497
"101","Connect.9.0","Connect","3","9","1",0.286254366253106,0.00000000141412018880823
"102","Tau1.9.0","Tau1","4","9","1",1383.3434188943,0.00000000000027621619975404
"103","Tau2.9.0","Tau2","5","9","1",7239309.33123058,0.0000222724056659525
"104","NPQ.9.0","NPQ","6","9","1",0.316270976631536,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231122139620346
"105","qP.9.0","qP","7","9","1",0.569899363396883,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000184553838406753
"106","ABQ.9.0","ABQ","8","9","1",0.0997596290192202,0.00000000000000000000000000000000000118965124233497
"107","qm.9.0","qm","9","9","1",0.823714645509147,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000922769192033763
"108","nTau1.9.0","nTau1","10","9","1",2.20133801123103,0.00000000000027621619975404
"109","nTau2.9.0","nTau2","11","9","1",6.97181652960035,0.0000222724056659525
"110","nCon.9.0","nCon","12","9","1",0.804418879428391,0.00000000141412018880823
"111","Fm.9.0","Fm","13","9","1",2665.52987198873,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231122139620346
"112","Fo.9.0","Fo","14","9","1",2490.01731755356,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000184553838406753
"113","Quant.10.0","Quant","1","10","1",0.10475206584996,0.000000000000000000000000000000000000000000000000000000000000000000000000756819113566135
"114","Sigma.10.0","Sigma","2","10","1",4.20992432417032,0.0000000000000000000000000000000000896153592678163
"115","Connect.10.0","Connect","3","10","1",0.290544108580166,0.0000000208577371396446
"116","Tau1.10.0","Tau1","4","10","1",1393.35025614541,0.000000000000000286661450769601
"117","Tau2.10.0","Tau2","5","10","1",4941569.85902557,0.00000161792772799908
"118","NPQ.10.0","NPQ","6","10","1",0.362079297804609,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013837529897377
"119","qP.10.0","qP","7","10","1",0.672830390045677,0.00000000000000000000000000000000000000000000000000000000000000000000000151363822713227
"120","ABQ.10.0","ABQ","8","10","1",-0.0794504738633697,0.0000000000000000000000000000000000896153592678163
"121","qm.10.0","qm","9","10","1",0.719550805639201,0.000000000000000000000000000000000000000000000000000000000000000000000000756819113566135
"122","nTau1.10.0","nTau1","10","10","1",2.21726206227447,0.000000000000000286661450769601
"123","nTau2.10.0","nTau2","11","10","1",4.75897863304496,0.00000161792772799908
"124","nCon.10.0","nCon","12","10","1",0.816473716393634,0.0000000208577371396446
"125","Fm.10.0","Fm","13","10","1",2575.88498224605,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013837529897377
"126","Fo.10.0","Fo","14","10","1",2306.05570896389,0.00000000000000000000000000000000000000000000000000000000000000000000000151363822713227
"127","Quant.11.0","Quant","1","11","1",0.11874491750818,0.0000000000000000000000000000000000000000000000000000000000000000000000000000192471432319233
"128","Sigma.11.0","Sigma","2","11","1",4.21196246312561,0.0000000000000000000000000000000000000000192767425165435
"129","Connect.11.0","Connect","3","11","1",0.194462945812614,0.000000229923406793293
"130","Tau1.11.0","Tau1","4","11","1",1431.68121143749,0.0000000000000000742989691378845
"131","Tau2.11.0","Tau2","5","11","1",3769936.64593403,0.000000293735688954287
"132","NPQ.11.0","NPQ","6","11","1",0.34278893533979,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181557238871405
"133","qP.11.0","qP","7","11","1",0.674751366495428,0.0000000000000000000000000000000000000000000000000000000000000000000000000000384942864638467
"134","ABQ.11.0","ABQ","8","11","1",-0.0799730652193362,0.0000000000000000000000000000000000000000192767425165435
"135","qm.11.0","qm","9","11","1",0.68208821296844,0.0000000000000000000000000000000000000000000000000000000000000000000000000000192471432319233
"136","nTau1.11.0","nTau1","10","11","1",2.2782587661578,0.0000000000000000742989691378845
"137","nTau2.11.0","nTau2","11","11","1",3.63063731926499,0.000000293735688954287
"138","nCon.11.0","nCon","12","11","1",0.546470843426757,0.000000229923406793293
"139","Fm.11.0","Fm","13","11","1",2612.88987085324,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181557238871405
"140","Fo.11.0","Fo","14","11","1",2302.62247868081,0.0000000000000000000000000000000000000000000000000000000000000000000000000000384942864638467
"141","Quant.12.0","Quant","1","12","1",0.126640772057206,0.00000000000000000000000000000000000000000000000000000000000000000000000000000386333788295845
"142","Sigma.12.0","Sigma","2","12","1",4.36705307359078,0.000000000000000000000000000000000000000000162914302279195
"143","Connect.12.0","Connect","3","12","1",0.255888803561612,0.00000000000457978649869793
"144","Tau1.12.0","Tau1","4","12","1",1330.41254237376,0.000000000000000000483318222859558
"145","Tau2.12.0","Tau2","5","12","1",3887734.64128595,0.000000188678508897856
"146","NPQ.12.0","NPQ","6","12","1",0.331715405634362,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150224840769299
"147","qP.12.0","qP","7","12","1",0.675677769830306,0.0000000000000000000000000000000000000000000000000000000000000000000000000000077266757659169
"148","ABQ.12.0","ABQ","8","12","1",-0.119739251038216,0.000000000000000000000000000000000000000000162914302279195
"149","qm.12.0","qm","9","12","1",0.660948906272225,0.00000000000000000000000000000000000000000000000000000000000000000000000000000386333788295845
"150","nTau1.12.0","nTau1","10","12","1",2.11710820331712,0.000000000000000000483318222859558
"151","nTau2.12.0","nTau2","11","12","1",3.74408267345165,0.000000188678508897856
"152","nCon.12.0","nCon","12","12","1",0.719086969095515,0.00000000000457978649869793
"153","Fm.12.0","Fm","13","12","1",2634.6166703477,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150224840769299
"154","Fo.12.0","Fo","14","12","1",2300.96678114008,0.0000000000000000000000000000000000000000000000000000000000000000000000000000077266757659169
"155","Quant.13.0","Quant","1","13","1",0.130451961782674,0.00000000000000000000000000000000000000000000000000000000000000000000000000692166640190044
"156","Sigma.13.0","Sigma","2","13","1",4.23793024909482,0.0000000000000000000000000000000000000000656487344131537
"157","Connect.13.0","Connect","3","13","1",0.222289480553123,0.0000000183850316273301
"158","Tau1.13.0","Tau1","4","13","1",1181.31060503162,0.0000000000000000107833279639621
"159","Tau2.13.0","Tau2","5","13","1",2875490.85892286,0.0000000010416940164387
"160","NPQ.13.0","NPQ","6","13","1",0.322564010022024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000436862151396509
"161","qP.13.0","qP","7","13","1",0.672426435792422,0.0000000000000000000000000000000000000000000000000000000000000000000000000138433328038009
"162","ABQ.13.0","ABQ","8","13","1",-0.0866313651580584,0.0000000000000000000000000000000000000000656487344131537
"163","qm.13.0","qm","9","13","1",0.650745335780406,0.00000000000000000000000000000000000000000000000000000000000000000000000000692166640190044
"164","nTau1.13.0","nTau1","10","13","1",1.87983974362994,0.0000000000000000107833279639621
"165","nTau2.13.0","nTau2","11","13","1",2.76924134384865,0.0000000010416940164387
"166","nCon.13.0","nCon","12","13","1",0.624667693966822,0.0000000183850316273301
"167","Fm.13.0","Fm","13","13","1",2652.84672897209,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000436862151396509
"168","Fo.13.0","Fo","14","13","1",2306.77766886893,0.0000000000000000000000000000000000000000000000000000000000000000000000000138433328038009
"169","Quant.14.0","Quant","1","14","1",0.134236263790337,0.00000000000000000000000000000000000000000000000000000000000000000000000000722489461746739
"170","Sigma.14.0","Sigma","2","14","1",4.01778468962575,0.00000000000000000000000000000000000000000698921822195696
"171","Connect.14.0","Connect","3","14","1",0.300034509408443,0.000000000000277257497054277
"172","Tau1.14.0","Tau1","4","14","1",1420.99986544384,0.000000000000000000213927104534756
"173","Tau2.14.0","Tau2","5","14","1",3578464.9657389,0.00000021720761929027
"174","NPQ.14.0","NPQ","6","14","1",0.318110722943472,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000349195992894388
"175","qP.14.0","qP","7","14","1",0.673701902698362,0.0000000000000000000000000000000000000000000000000000000000000000000000000144497892349348
"176","ABQ.14.0","ABQ","8","14","1",-0.0301846905412559,0.00000000000000000000000000000000000000000698921822195696
"177","qm.14.0","qm","9","14","1",0.640613750874127,0.00000000000000000000000000000000000000000000000000000000000000000000000000722489461746739
"178","nTau1.14.0","nTau1","10","14","1",2.26126135783116,0.000000000000000000213927104534756
"179","nTau2.14.0","nTau2","11","14","1",3.44624052616541,0.00000021720761929027
"180","nCon.14.0","nCon","12","14","1",0.84314320514078,0.000000000000277257497054277
"181","Fm.14.0","Fm","13","14","1",2661.80947227876,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000349195992894388
"182","Fo.14.0","Fo","14","14","1",2304.49811379833,0.0000000000000000000000000000000000000000000000000000000000000000000000000144497892349348
"183","Quant.15.0","Quant","1","15","1",0.143514800923488,0.00000000000000000000000000000000000000000000000000000000000000000000000000802435110402618
"184","Sigma.15.0","Sigma","2","15","1",4.05406202339381,0.0000000000000000000000000000000000000000011130433081356
"185","Connect.15.0","Connect","3","15","1",0.248993776383407,0.0000000000472741503136328
"186","Tau1.15.0","Tau1","4","15","1",1378.58076736208,0.0000000000000000000449550687567285
"187","Tau2.15.0","Tau2","5","15","1",2828141.19667059,0.000000000547884366972628
"188","NPQ.15.0","NPQ","6","15","1",0.304183642565194,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136055368678013
"189","qP.15.0","qP","7","15","1",0.673898982956102,0.0000000000000000000000000000000000000000000000000000000000000000000000000160487022080524
"190","ABQ.15.0","ABQ","8","15","1",-0.0394864219053102,0.0000000000000000000000000000000000000000011130433081356
"191","qm.15.0","qm","9","15","1",0.615772634446255,0.00000000000000000000000000000000000000000000000000000000000000000000000000802435110402618
"192","nTau1.15.0","nTau1","10","15","1",2.19375912249746,0.0000000000000000000449550687567285
"193","nTau2.15.0","nTau2","11","15","1",2.72364125372165,0.000000000547884366972628
"194","nCon.15.0","nCon","12","15","1",0.69971088023818,0.0000000000472741503136328
"195","Fm.15.0","Fm","13","15","1",2690.23432999218,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136055368678013
"196","Fo.15.0","Fo","14","15","1",2304.14588568582,0.0000000000000000000000000000000000000000000000000000000000000000000000000160487022080524
"197","Quant.16.0","Quant","1","16","1",0.0610405982875123,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000383712362239934
"198","Sigma.16.0","Sigma","2","16","1",3.24015944033078,0.00000000000000000000000000000000341747877679395
"199","Connect.16.0","Connect","3","16","1",0.45231982125313,0.00000000000000867185571119771
"200","Tau1.16.0","Tau1","4","16","1",1295.77431508013,0.000000000333172450914758
"201","Tau2.16.0","Tau2","5","16","1",6636609.09443849,0.000011768779654139
"202","NPQ.16.0","NPQ","6","16","1",0.262443927231207,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551871332980829
"203","qP.16.0","qP","7","16","1",0.503024777890548,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000767424724479868
"204","ABQ.16.0","ABQ","8","16","1",0.169203203207882,0.00000000000000000000000000000000341747877679395
"205","qm.16.0","qm","9","16","1",0.836578052431407,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000383712362239934
"206","nTau1.16.0","nTau1","10","16","1",2.06198780057282,0.000000000333172450914758
"207","nTau2.16.0","nTau2","11","16","1",6.39138609335224,0.000011768779654139
"208","nCon.16.0","nCon","12","16","1",1.27108839777128,0.00000000000000867185571119771
"209","Fm.16.0","Fm","13","16","1",2779.18054985469,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551871332980829
"210","Fo.16.0","Fo","14","16","1",2609.53770634254,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000767424724479868
"211","Quant.17.0","Quant","1","17","1",0.0585848677712499,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000021475946303706
"212","Sigma.17.0","Sigma","2","17","1",3.1482633495437,0.000000000000000000000000000000000111623627982674
"213","Connect.17.0","Connect","3","17","1",0.414939956313526,0.000000000000100838357296736
"214","Tau1.17.0","Tau1","4","17","1",928.19262489524,0.000000000692362098283321
"215","Tau2.17.0","Tau2","5","17","1",7505008.19130635,0.0000219887987098389
"216","NPQ.17.0","NPQ","6","17","1",0.310189848730648,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000689462664246452
"217","qP.17.0","qP","7","17","1",0.552554185442,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000429518926074119
"218","ABQ.17.0","ABQ","8","17","1",0.192765925743482,0.000000000000000000000000000000000111623627982674
"219","qm.17.0","qm","9","17","1",0.843152697420647,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000021475946303706
"220","nTau1.17.0","nTau1","10","17","1",1.47704877835713,0.000000000692362098283321
"221","nTau2.17.0","nTau2","11","17","1",7.22769780498403,0.0000219887987098389
"222","nCon.17.0","nCon","12","17","1",1.16604521725499,0.000000000000100838357296736
"223","Fm.17.0","Fm","13","17","1",2677.90168824948,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000689462664246452
"224","Fo.17.0","Fo","14","17","1",2521.01717193898,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000429518926074119
"225","Quant.18.0","Quant","1","18","1",0.0558348129626731,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000358714031923822
"226","Sigma.18.0","Sigma","2","18","1",3.12759492594967,0.00000000000000000000000000000247674232010091
"227","Connect.18.0","Connect","3","18","1",0.363957857283449,0.00000000655549165819604
"228","Tau1.18.0","Tau1","4","18","1",1018.86406756358,0.000000000000230193020429316
"229","Tau2.18.0","Tau2","5","18","1",6007776.50644339,0.0000000154905302260139
"230","NPQ.18.0","NPQ","6","18","1",0.349401489399273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173724149397127
"231","qP.18.0","qP","7","18","1",0.589542507207638,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000717428063847644
"232","ABQ.18.0","ABQ","8","18","1",0.198065436595611,0.00000000000000000000000000000247674232010091
"233","qm.18.0","qm","9","18","1",0.850515326971248,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000358714031923822
"234","nTau1.18.0","nTau1","10","18","1",1.62133579382471,0.000000000000230193020429316
"235","nTau2.18.0","nTau2","11","18","1",5.78578889743986,0.0000000154905302260139
"236","nCon.18.0","nCon","12","18","1",1.02277766291341,0.00000000655549165819604
"237","Fm.18.0","Fm","13","18","1",2600.08576795412,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173724149397127
"238","Fo.18.0","Fo","14","18","1",2454.91046541349,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000717428063847644
"239","Quant.19.0","Quant","1","19","1",0.0564607561251456,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000467753248883723
"240","Sigma.19.0","Sigma","2","19","1",3.32546299827765,0.000000000000000000000000000006432284618546
"241","Connect.19.0","Connect","3","19","1",0.345703997346138,0.0000000760226755521447
"242","Tau1.19.0","Tau1","4","19","1",1043.51585948812,0.00000000000235579612154396
"243","Tau2.19.0","Tau2","5","19","1",7335614.76664441,0.0000100014181122856
"244","NPQ.19.0","NPQ","6","19","1",0.385471084023591,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000506875563981861
"245","qP.19.0","qP","7","19","1",0.626189515489202,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000935506497767446
"246","ABQ.19.0","ABQ","8","19","1",0.147330846614837,0.000000000000000000000000000006432284618546
"247","qm.19.0","qm","9","19","1",0.84883951032547,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000467753248883723
"248","nTau1.19.0","nTau1","10","19","1",1.6605646113889,0.00000000000235579612154396
"249","nTau2.19.0","nTau2","11","19","1",7.06456347489415,0.0000100014181122856
"250","nCon.19.0","nCon","12","19","1",0.971481503667991,0.0000000760226755521447
"251","Fm.19.0","Fm","13","19","1",2532.39468387447,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000506875563981861
"252","Fo.19.0","Fo","14","19","1",2389.41376521562,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000935506497767446
"253","Quant.20.0","Quant","1","20","1",0.0615621541700317,0.000000000000000000000000000000000000000000000000000000000000000000000000000000601072572260794
"254","Sigma.20.0","Sigma","2","20","1",3.17488030438163,0.00000000000000000000000000000235054349515067
"255","Connect.20.0","Connect","3","20","1",0.362565134496753,0.0000000118957099294023
"256","Tau1.20.0","Tau1","4","20","1",993.240297257991,0.00000000000991828264093088
"257","Tau2.20.0","Tau2","5","20","1",5943559.88010962,0.0000000685436656609
"258","NPQ.20.0","NPQ","6","20","1",0.419812635470391,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000437746863860629
"259","qP.20.0","qP","7","20","1",0.665580010704598,0.00000000000000000000000000000000000000000000000000000000000000000000000000000120214514452159
"260","ABQ.20.0","ABQ","8","20","1",0.185941174916573,0.00000000000000000000000000000235054349515067
"261","qm.20.0","qm","9","20","1",0.835181708350936,0.000000000000000000000000000000000000000000000000000000000000000000000000000000601072572260794
